,USDKRW BGN Curncy
,PX_LAST
2016-05-08,1169.72
2016-05-09,1165.8
2016-05-10,1172.92
2016-05-11,1167.54
2016-05-12,1162.53
2016-05-13,1171.47
2016-05-14,1171.47
2016-05-15,1171.47
2016-05-16,1179.61
2016-05-17,1173.79
2016-05-18,1182.77
2016-05-19,1191.82
2016-05-20,1190.13
2016-05-21,1190.13
2016-05-22,1190.13
2016-05-23,1182.85
2016-05-24,1192.62
2016-05-25,1182.75
2016-05-26,1180.4
2016-05-27,1179.29
2016-05-28,1179.29
2016-05-29,1179.29
2016-05-30,1191.82
2016-05-31,1191.93
2016-06-01,1193.1
2016-06-02,1186.6
2016-06-03,1183.61
2016-06-04,1183.61
2016-06-05,1183.61
2016-06-06,1166.94
2016-06-07,1162.78
2016-06-08,1156.83
2016-06-09,1155.89
2016-06-10,1165.3
2016-06-11,1165.3
2016-06-12,1165.3
2016-06-13,1173.46
2016-06-14,1173.2
2016-06-15,1173.19
2016-06-16,1171.38
2016-06-17,1173.05
2016-06-18,1173.05
2016-06-19,1173.05
2016-06-20,1160.78
2016-06-21,1157.02
2016-06-22,1154.87
2016-06-23,1150.38
2016-06-24,1179.12
2016-06-25,1179.12
2016-06-26,1179.12
2016-06-27,1182.3
2016-06-28,1171.13
2016-06-29,1160.04
2016-06-30,1151.8
2016-07-01,1145.1
2016-07-02,1145.1
2016-07-03,1145.1
2016-07-04,1146.89
2016-07-05,1155.3
2016-07-06,1165.6
2016-07-07,1154.53
2016-07-08,1161.8
2016-07-09,1161.8
2016-07-10,1161.8
2016-07-11,1147.03
2016-07-12,1147.99
2016-07-13,1146.32
2016-07-14,1137.8
2016-07-15,1133.66
2016-07-16,1133.66
2016-07-17,1133.66
2016-07-18,1136.5
2016-07-19,1135.7
2016-07-20,1140.87
2016-07-21,1135.99
2016-07-22,1134.43
2016-07-23,1134.43
2016-07-24,1134.43
2016-07-25,1136.78
2016-07-26,1135.07
2016-07-27,1134.28
2016-07-28,1124.52
2016-07-29,1120.24
2016-07-30,1120.24
2016-07-31,1120.24
2016-08-01,1108.2
2016-08-02,1110.14
2016-08-03,1117.56
2016-08-04,1114.07
2016-08-05,1110.67
2016-08-06,1110.67
2016-08-07,1110.67
2016-08-08,1108.32
2016-08-09,1106.18
2016-08-10,1095.1
2016-08-11,1099.88
2016-08-12,1103.13
2016-08-13,1103.13
2016-08-14,1103.13
2016-08-15,1101.74
2016-08-16,1092.49
2016-08-17,1108.42
2016-08-18,1107.23
2016-08-19,1117.51
2016-08-20,1117.51
2016-08-21,1117.51
2016-08-22,1126.37
2016-08-23,1115.5
2016-08-24,1122.0
2016-08-25,1115.74
2016-08-26,1113.78
2016-08-27,1113.78
2016-08-28,1113.78
2016-08-29,1124.97
2016-08-30,1119.8
2016-08-31,1114.8
2016-09-01,1122.05
2016-09-02,1117.25
2016-09-03,1117.25
2016-09-04,1117.25
2016-09-05,1105.14
2016-09-06,1105.21
2016-09-07,1089.95
2016-09-08,1092.6
2016-09-09,1098.35
2016-09-10,1098.35
2016-09-11,1098.35
2016-09-12,1113.35
2016-09-13,1119.24
2016-09-14,1125.56
2016-09-15,1127.22
2016-09-16,1121.87
2016-09-17,1121.87
2016-09-18,1121.87
2016-09-19,1118.13
2016-09-20,1120.48
2016-09-21,1120.19
2016-09-22,1103.1
2016-09-23,1102.41
2016-09-24,1102.41
2016-09-25,1102.41
2016-09-26,1107.91
2016-09-27,1096.95
2016-09-28,1096.89
2016-09-29,1098.81
2016-09-30,1101.13
2016-10-01,1101.13
2016-10-02,1101.13
2016-10-03,1102.83
2016-10-04,1107.75
2016-10-05,1113.47
2016-10-06,1112.0
2016-10-07,1115.64
2016-10-08,1115.64
2016-10-09,1115.64
2016-10-10,1108.53
2016-10-11,1120.39
2016-10-12,1123.62
2016-10-13,1135.85
2016-10-14,1132.32
2016-10-15,1132.32
2016-10-16,1132.32
2016-10-17,1137.9
2016-10-18,1129.37
2016-10-19,1123.05
2016-10-20,1127.32
2016-10-21,1134.83
2016-10-22,1134.83
2016-10-23,1134.83
2016-10-24,1131.11
2016-10-25,1133.35
2016-10-26,1133.98
2016-10-27,1142.5
2016-10-28,1144.73
2016-10-29,1144.73
2016-10-30,1144.73
2016-10-31,1143.78
2016-11-01,1139.77
2016-11-02,1149.3
2016-11-03,1139.3
2016-11-04,1143.5
2016-11-05,1143.5
2016-11-06,1143.5
2016-11-07,1143.01
2016-11-08,1134.73
2016-11-09,1149.26
2016-11-10,1150.2
2016-11-11,1164.66
2016-11-12,1164.66
2016-11-13,1164.66
2016-11-14,1171.59
2016-11-15,1170.33
2016-11-16,1169.43
2016-11-17,1176.03
2016-11-18,1183.0
2016-11-19,1183.0
2016-11-20,1183.0
2016-11-21,1186.65
2016-11-22,1176.2
2016-11-23,1176.32
2016-11-24,1180.35
2016-11-25,1177.3
2016-11-26,1177.3
2016-11-27,1177.3
2016-11-28,1170.3
2016-11-29,1168.76
2016-11-30,1168.96
2016-12-01,1167.5
2016-12-02,1172.55
2016-12-03,1172.55
2016-12-04,1172.55
2016-12-05,1174.69
2016-12-06,1171.22
2016-12-07,1167.82
2016-12-08,1158.97
2016-12-09,1165.93
2016-12-10,1165.93
2016-12-11,1165.93
2016-12-12,1168.3
2016-12-13,1166.93
2016-12-14,1169.8
2016-12-15,1178.28
2016-12-16,1183.77
2016-12-17,1183.77
2016-12-18,1183.77
2016-12-19,1187.0
2016-12-20,1193.34
2016-12-21,1193.93
2016-12-22,1199.1
2016-12-23,1202.85
2016-12-24,1202.85
2016-12-25,1202.85
2016-12-26,1201.44
2016-12-27,1207.4
2016-12-28,1209.99
2016-12-29,1207.81
2016-12-30,1205.83
2016-12-31,1205.83
2017-01-01,1205.83
2017-01-02,1208.03
2017-01-03,1203.45
2017-01-04,1206.35
2017-01-05,1186.17
2017-01-06,1193.0
2017-01-07,1193.0
2017-01-08,1193.0
2017-01-09,1208.3
2017-01-10,1194.57
2017-01-11,1196.2
2017-01-12,1184.72
2017-01-13,1174.98
2017-01-14,1174.98
2017-01-15,1174.98
2017-01-16,1182.03
2017-01-17,1174.43
2017-01-18,1166.64
2017-01-19,1177.5
2017-01-20,1169.14
2017-01-21,1169.14
2017-01-22,1169.14
2017-01-23,1165.55
2017-01-24,1165.86
2017-01-25,1166.09
2017-01-26,1159.65
2017-01-27,1171.07
2017-01-28,1171.07
2017-01-29,1171.07
2017-01-30,1176.01
2017-01-31,1161.31
2017-02-01,1158.21
2017-02-02,1146.95
2017-02-03,1147.7
2017-02-04,1147.7
2017-02-05,1147.7
2017-02-06,1137.9
2017-02-07,1144.13
2017-02-08,1147.16
2017-02-09,1146.13
2017-02-10,1150.97
2017-02-11,1150.97
2017-02-12,1150.97
2017-02-13,1151.9
2017-02-14,1137.43
2017-02-15,1142.18
2017-02-16,1141.64
2017-02-17,1146.31
2017-02-18,1146.31
2017-02-19,1146.31
2017-02-20,1147.52
2017-02-21,1146.28
2017-02-22,1142.39
2017-02-23,1137.54
2017-02-24,1131.09
2017-02-25,1131.09
2017-02-26,1131.09
2017-02-27,1133.73
2017-02-28,1130.28
2017-03-01,1144.27
2017-03-02,1141.65
2017-03-03,1156.25
2017-03-04,1156.25
2017-03-05,1156.25
2017-03-06,1157.82
2017-03-07,1146.26
2017-03-08,1145.57
2017-03-09,1158.04
2017-03-10,1157.4
2017-03-11,1157.4
2017-03-12,1157.4
2017-03-13,1144.25
2017-03-14,1148.81
2017-03-15,1143.57
2017-03-16,1132.06
2017-03-17,1131.77
2017-03-18,1131.77
2017-03-19,1131.77
2017-03-20,1120.18
2017-03-21,1120.23
2017-03-22,1123.3
2017-03-23,1122.49
2017-03-24,1122.65
2017-03-25,1122.65
2017-03-26,1122.65
2017-03-27,1112.95
2017-03-28,1113.16
2017-03-29,1114.3
2017-03-30,1117.4
2017-03-31,1118.45
2017-04-01,1118.45
2017-04-02,1118.45
2017-04-03,1115.35
2017-04-04,1121.95
2017-04-05,1124.25
2017-04-06,1133.25
2017-04-07,1134.45
2017-04-08,1134.45
2017-04-09,1134.45
2017-04-10,1142.38
2017-04-11,1145.85
2017-04-12,1141.55
2017-04-13,1129.8
2017-04-14,1139.9
2017-04-15,1139.9
2017-04-16,1139.9
2017-04-17,1137.9
2017-04-18,1142.38
2017-04-19,1140.15
2017-04-20,1139.8
2017-04-21,1134.3
2017-04-22,1134.3
2017-04-23,1134.3
2017-04-24,1130.05
2017-04-25,1125.45
2017-04-26,1125.32
2017-04-27,1130.05
2017-04-28,1137.65
2017-04-29,1137.65
2017-04-30,1137.65
2017-05-01,1137.9
2017-05-02,1130.63
2017-05-03,1131.15
2017-05-04,1132.75
2017-05-05,1140.07
2017-05-06,1140.07
2017-05-07,1140.07
2017-05-08,1131.45
2017-05-09,1139.24
2017-05-10,1135.88
2017-05-11,1127.88
2017-05-12,1127.45
2017-05-13,1127.45
2017-05-14,1127.45
2017-05-15,1123.56
2017-05-16,1115.95
2017-05-17,1118.1
2017-05-18,1124.54
2017-05-19,1126.91
2017-05-20,1126.91
2017-05-21,1126.91
2017-05-22,1118.6
2017-05-23,1124.05
2017-05-24,1126.3
2017-05-25,1116.52
2017-05-26,1120.82
2017-05-27,1120.82
2017-05-28,1120.82
2017-05-29,1122.03
2017-05-30,1125.25
2017-05-31,1119.65
2017-06-01,1121.97
2017-06-02,1121.88
2017-06-03,1121.88
2017-06-04,1121.88
2017-06-05,1118.26
2017-06-06,1117.22
2017-06-07,1124.01
2017-06-08,1122.05
2017-06-09,1123.16
2017-06-10,1123.16
2017-06-11,1123.16
2017-06-12,1127.3
2017-06-13,1128.27
2017-06-14,1123.93
2017-06-15,1124.16
2017-06-16,1134.18
2017-06-17,1134.18
2017-06-18,1134.18
2017-06-19,1132.65
2017-06-20,1135.48
2017-06-21,1144.02
2017-06-22,1141.07
2017-06-23,1138.85
2017-06-24,1138.85
2017-06-25,1138.85
2017-06-26,1137.06
2017-06-27,1136.6
2017-06-28,1143.9
2017-06-29,1141.25
2017-06-30,1144.14
2017-07-01,1144.14
2017-07-02,1144.14
2017-07-03,1146.82
2017-07-04,1150.65
2017-07-05,1150.4
2017-07-06,1157.38
2017-07-07,1154.32
2017-07-08,1154.32
2017-07-09,1154.32
2017-07-10,1149.45
2017-07-11,1151.21
2017-07-12,1145.03
2017-07-13,1136.38
2017-07-14,1133.36
2017-07-15,1133.36
2017-07-16,1133.36
2017-07-17,1128.32
2017-07-18,1123.3
2017-07-19,1120.74
2017-07-20,1125.8
2017-07-21,1118.36
2017-07-22,1118.36
2017-07-23,1118.36
2017-07-24,1114.09
2017-07-25,1115.4
2017-07-26,1121.85
2017-07-27,1112.82
2017-07-28,1122.18
2017-07-29,1122.18
2017-07-30,1122.18
2017-07-31,1119.32
2017-08-01,1121.25
2017-08-02,1123.94
2017-08-03,1128.64
2017-08-04,1124.95
2017-08-05,1124.95
2017-08-06,1124.95
2017-08-07,1127.24
2017-08-08,1125.18
2017-08-09,1135.18
2017-08-10,1141.78
2017-08-11,1143.7
2017-08-12,1143.7
2017-08-13,1143.7
2017-08-14,1139.82
2017-08-15,1135.07
2017-08-16,1141.7
2017-08-17,1137.38
2017-08-18,1141.38
2017-08-19,1141.38
2017-08-20,1141.38
2017-08-21,1138.9
2017-08-22,1133.8
2017-08-23,1131.76
2017-08-24,1127.83
2017-08-25,1128.4
2017-08-26,1128.4
2017-08-27,1128.4
2017-08-28,1120.06
2017-08-29,1126.15
2017-08-30,1124.27
2017-08-31,1127.55
2017-09-01,1122.85
2017-09-02,1122.85
2017-09-03,1122.85
2017-09-04,1132.82
2017-09-05,1131.02
2017-09-06,1135.55
2017-09-07,1129.59
2017-09-08,1127.38
2017-09-09,1127.38
2017-09-10,1127.38
2017-09-11,1131.9
2017-09-12,1128.85
2017-09-13,1128.35
2017-09-14,1132.55
2017-09-15,1131.76
2017-09-16,1131.76
2017-09-17,1131.76
2017-09-18,1126.68
2017-09-19,1131.28
2017-09-20,1128.38
2017-09-21,1132.77
2017-09-22,1136.65
2017-09-23,1136.65
2017-09-24,1136.65
2017-09-25,1131.79
2017-09-26,1136.93
2017-09-27,1140.74
2017-09-28,1149.05
2017-09-29,1145.44
2017-09-30,1145.44
2017-10-01,1145.44
2017-10-02,1146.69
2017-10-03,1147.11
2017-10-04,1142.37
2017-10-05,1142.06
2017-10-06,1141.97
2017-10-07,1141.97
2017-10-08,1141.97
2017-10-09,1142.27
2017-10-10,1135.55
2017-10-11,1135.25
2017-10-12,1133.21
2017-10-13,1128.95
2017-10-14,1128.95
2017-10-15,1128.95
2017-10-16,1127.81
2017-10-17,1132.59
2017-10-18,1130.09
2017-10-19,1132.24
2017-10-20,1131.36
2017-10-21,1131.36
2017-10-22,1131.36
2017-10-23,1130.31
2017-10-24,1127.51
2017-10-25,1127.91
2017-10-26,1124.55
2017-10-27,1130.34
2017-10-28,1130.34
2017-10-29,1130.34
2017-10-30,1124.82
2017-10-31,1120.34
2017-11-01,1114.36
2017-11-02,1114.31
2017-11-03,1113.79
2017-11-04,1113.79
2017-11-05,1113.79
2017-11-06,1115.09
2017-11-07,1111.9
2017-11-08,1115.49
2017-11-09,1115.5
2017-11-10,1116.99
2017-11-11,1116.99
2017-11-12,1116.99
2017-11-13,1120.65
2017-11-14,1118.14
2017-11-15,1112.49
2017-11-16,1101.41
2017-11-17,1097.55
2017-11-18,1097.55
2017-11-19,1097.55
2017-11-20,1100.55
2017-11-21,1095.88
2017-11-22,1089.3
2017-11-23,1085.57
2017-11-24,1085.23
2017-11-25,1085.23
2017-11-26,1085.23
2017-11-27,1088.63
2017-11-28,1084.27
2017-11-29,1076.68
2017-11-30,1087.97
2017-12-01,1086.38
2017-12-02,1086.38
2017-12-03,1086.38
2017-12-04,1088.85
2017-12-05,1085.8
2017-12-06,1093.39
2017-12-07,1093.45
2017-12-08,1092.5
2017-12-09,1092.5
2017-12-10,1092.5
2017-12-11,1092.12
2017-12-12,1092.16
2017-12-13,1090.64
2017-12-14,1088.81
2017-12-15,1089.26
2017-12-16,1089.26
2017-12-17,1089.26
2017-12-18,1088.55
2017-12-19,1084.8
2017-12-20,1080.89
2017-12-21,1082.64
2017-12-22,1079.65
2017-12-23,1079.65
2017-12-24,1079.65
2017-12-25,1079.59
2017-12-26,1076.01
2017-12-27,1074.2
2017-12-28,1070.63
2017-12-29,1067.4
2017-12-30,1067.4
2017-12-31,1067.4
2018-01-01,1066.67
2018-01-02,1061.43
2018-01-03,1064.65
2018-01-04,1062.05
2018-01-05,1062.66
2018-01-06,1062.66
2018-01-07,1062.66
2018-01-08,1066.05
2018-01-09,1067.14
2018-01-10,1071.8
2018-01-11,1072.18
2018-01-12,1064.9
2018-01-13,1064.9
2018-01-14,1064.9
2018-01-15,1062.73
2018-01-16,1062.65
2018-01-17,1069.06
2018-01-18,1070.46
2018-01-19,1065.9
2018-01-20,1065.9
2018-01-21,1065.9
2018-01-22,1070.1
2018-01-23,1070.34
2018-01-24,1070.18
2018-01-25,1058.63
2018-01-26,1064.01
2018-01-27,1064.01
2018-01-28,1064.01
2018-01-29,1065.52
2018-01-30,1073.7
2018-01-31,1067.75
2018-02-01,1071.84
2018-02-02,1079.94
2018-02-03,1079.94
2018-02-04,1079.94
2018-02-05,1088.55
2018-02-06,1090.97
2018-02-07,1086.44
2018-02-08,1087.88
2018-02-09,1092.07
2018-02-10,1092.07
2018-02-11,1092.07
2018-02-12,1084.5
2018-02-13,1084.37
2018-02-14,1077.2
2018-02-15,1072.82
2018-02-16,1063.1
2018-02-17,1063.1
2018-02-18,1063.1
2018-02-19,1067.63
2018-02-20,1073.3
2018-02-21,1076.2
2018-02-22,1084.25
2018-02-23,1078.94
2018-02-24,1078.94
2018-02-25,1078.94
2018-02-26,1073.4
2018-02-27,1071.25
2018-02-28,1083.0
2018-03-01,1086.28
2018-03-02,1080.46
2018-03-03,1080.46
2018-03-04,1080.46
2018-03-05,1082.0
2018-03-06,1076.01
2018-03-07,1069.05
2018-03-08,1070.18
2018-03-09,1069.82
2018-03-10,1069.82
2018-03-11,1069.82
2018-03-12,1065.18
2018-03-13,1067.46
2018-03-14,1064.7
2018-03-15,1065.5
2018-03-16,1066.15
2018-03-17,1066.15
2018-03-18,1066.15
2018-03-19,1071.52
2018-03-20,1068.65
2018-03-21,1072.32
2018-03-22,1072.24
2018-03-23,1082.35
2018-03-24,1082.35
2018-03-25,1082.35
2018-03-26,1081.21
2018-03-27,1070.43
2018-03-28,1070.74
2018-03-29,1065.93
2018-03-30,1063.63
2018-03-31,1063.63
2018-04-01,1063.63
2018-04-02,1056.52
2018-04-03,1054.71
2018-04-04,1059.7
2018-04-05,1060.06
2018-04-06,1069.62
2018-04-07,1069.62
2018-04-08,1069.62
2018-04-09,1067.14
2018-04-10,1066.51
2018-04-11,1066.38
2018-04-12,1069.55
2018-04-13,1069.72
2018-04-14,1069.72
2018-04-15,1069.72
2018-04-16,1073.94
2018-04-17,1067.05
2018-04-18,1068.63
2018-04-19,1061.55
2018-04-20,1067.15
2018-04-21,1067.15
2018-04-22,1067.15
2018-04-23,1068.86
2018-04-24,1076.82
2018-04-25,1080.75
2018-04-26,1080.85
2018-04-27,1076.7
2018-04-28,1076.7
2018-04-29,1076.7
2018-04-30,1068.05
2018-05-01,1069.45
2018-05-02,1076.1
2018-05-03,1076.25
2018-05-04,1077.15
2018-05-05,1077.15
2018-05-06,1077.15
2018-05-07,1078.03
2018-05-08,1076.6
2018-05-09,1080.9
2018-05-10,1072.95
2018-05-11,1069.4
2018-05-12,1069.4
2018-05-13,1069.4
2018-05-14,1067.94
2018-05-15,1073.8
2018-05-16,1077.9
2018-05-17,1081.1
2018-05-18,1077.63
2018-05-19,1077.63
2018-05-20,1077.63
2018-05-21,1085.4
2018-05-22,1076.54
2018-05-23,1080.49
2018-05-24,1079.6
2018-05-25,1077.91
2018-05-26,1077.91
2018-05-27,1077.91
2018-05-28,1074.0
2018-05-29,1076.71
2018-05-30,1080.88
2018-05-31,1077.24
2018-06-01,1074.95
2018-06-02,1074.95
2018-06-03,1074.95
2018-06-04,1071.96
2018-06-05,1070.88
2018-06-06,1066.6
2018-06-07,1068.95
2018-06-08,1075.88
2018-06-09,1075.88
2018-06-10,1075.88
2018-06-11,1075.14
2018-06-12,1077.11
2018-06-13,1085.99
2018-06-14,1082.9
2018-06-15,1097.81
2018-06-16,1097.81
2018-06-17,1097.81
2018-06-18,1104.9
2018-06-19,1109.16
2018-06-20,1105.15
2018-06-21,1112.43
2018-06-22,1107.53
2018-06-23,1107.53
2018-06-24,1107.53
2018-06-25,1116.96
2018-06-26,1114.8
2018-06-27,1117.71
2018-06-28,1123.9
2018-06-29,1114.67
2018-06-30,1114.67
2018-07-01,1114.67
2018-07-02,1120.01
2018-07-03,1118.8
2018-07-04,1114.66
2018-07-05,1118.44
2018-07-06,1115.86
2018-07-07,1115.86
2018-07-08,1115.86
2018-07-09,1112.07
2018-07-10,1116.36
2018-07-11,1120.2
2018-07-12,1126.0
2018-07-13,1123.36
2018-07-14,1123.36
2018-07-15,1123.36
2018-07-16,1129.09
2018-07-17,1124.1
2018-07-18,1132.35
2018-07-19,1133.2
2018-07-20,1133.75
2018-07-21,1133.75
2018-07-22,1133.75
2018-07-23,1131.22
2018-07-24,1135.2
2018-07-25,1126.18
2018-07-26,1119.51
2018-07-27,1118.11
2018-07-28,1118.11
2018-07-29,1118.11
2018-07-30,1120.33
2018-07-31,1118.73
2018-08-01,1120.86
2018-08-02,1126.13
2018-08-03,1127.7
2018-08-04,1127.7
2018-08-05,1127.7
2018-08-06,1123.84
2018-08-07,1123.71
2018-08-08,1119.95
2018-08-09,1116.93
2018-08-10,1129.01
2018-08-11,1129.01
2018-08-12,1129.01
2018-08-13,1134.01
2018-08-14,1128.03
2018-08-15,1132.19
2018-08-16,1130.0
2018-08-17,1124.93
2018-08-18,1124.93
2018-08-19,1124.93
2018-08-20,1123.2
2018-08-21,1118.65
2018-08-22,1119.06
2018-08-23,1121.4
2018-08-24,1118.92
2018-08-25,1118.92
2018-08-26,1118.92
2018-08-27,1113.9
2018-08-28,1109.74
2018-08-29,1110.3
2018-08-30,1108.74
2018-08-31,1113.07
2018-09-01,1113.07
2018-09-02,1113.07
2018-09-03,1110.39
2018-09-04,1115.02
2018-09-05,1121.05
2018-09-06,1123.8
2018-09-07,1122.81
2018-09-08,1122.81
2018-09-09,1122.81
2018-09-10,1128.45
2018-09-11,1125.32
2018-09-12,1128.5
2018-09-13,1122.43
2018-09-14,1116.83
2018-09-15,1116.83
2018-09-16,1116.83
2018-09-17,1126.78
2018-09-18,1123.3
2018-09-19,1120.78
2018-09-20,1120.52
2018-09-21,1115.68
2018-09-22,1115.68
2018-09-23,1115.68
2018-09-24,1120.4
2018-09-25,1119.39
2018-09-26,1117.56
2018-09-27,1112.7
2018-09-28,1109.3
2018-09-29,1109.3
2018-09-30,1109.3
2018-10-01,1111.7
2018-10-02,1119.13
2018-10-03,1118.47
2018-10-04,1129.82
2018-10-05,1130.5
2018-10-06,1130.5
2018-10-07,1130.5
2018-10-08,1132.4
2018-10-09,1135.03
2018-10-10,1133.65
2018-10-11,1144.31
2018-10-12,1131.27
2018-10-13,1131.27
2018-10-14,1131.27
2018-10-15,1134.45
2018-10-16,1127.99
2018-10-17,1126.75
2018-10-18,1135.03
2018-10-19,1132.09
2018-10-20,1132.09
2018-10-21,1132.09
2018-10-22,1128.69
2018-10-23,1137.46
2018-10-24,1132.08
2018-10-25,1138.11
2018-10-26,1141.85
2018-10-27,1141.85
2018-10-28,1141.85
2018-10-29,1141.2
2018-10-30,1139.16
2018-10-31,1139.82
2018-11-01,1138.28
2018-11-02,1121.97
2018-11-03,1121.97
2018-11-04,1121.97
2018-11-05,1123.4
2018-11-06,1123.67
2018-11-07,1123.24
2018-11-08,1116.66
2018-11-09,1128.13
2018-11-10,1128.13
2018-11-11,1128.13
2018-11-12,1133.82
2018-11-13,1133.18
2018-11-14,1134.2
2018-11-15,1129.15
2018-11-16,1128.6
2018-11-17,1128.6
2018-11-18,1128.6
2018-11-19,1128.55
2018-11-20,1125.78
2018-11-21,1131.1
2018-11-22,1129.13
2018-11-23,1130.45
2018-11-24,1130.45
2018-11-25,1130.45
2018-11-26,1128.88
2018-11-27,1129.32
2018-11-28,1126.65
2018-11-29,1119.4
2018-11-30,1120.75
2018-12-01,1120.75
2018-12-02,1120.75
2018-12-03,1110.53
2018-12-04,1105.45
2018-12-05,1114.0
2018-12-06,1120.82
2018-12-07,1119.69
2018-12-08,1119.69
2018-12-09,1119.69
2018-12-10,1126.72
2018-12-11,1129.92
2018-12-12,1128.75
2018-12-13,1123.32
2018-12-14,1130.75
2018-12-15,1130.75
2018-12-16,1130.75
2018-12-17,1131.49
2018-12-18,1129.97
2018-12-19,1123.44
2018-12-20,1127.68
2018-12-21,1122.9
2018-12-22,1122.9
2018-12-23,1122.9
2018-12-24,1125.07
2018-12-25,1125.73
2018-12-26,1125.22
2018-12-27,1120.32
2018-12-28,1115.84
2018-12-29,1115.84
2018-12-30,1115.84
2018-12-31,1110.95
2019-01-01,1113.9
2019-01-02,1119.29
2019-01-03,1127.89
2019-01-04,1124.45
2019-01-05,1124.45
2019-01-06,1124.45
2019-01-07,1118.7
2019-01-08,1123.89
2019-01-09,1122.28
2019-01-10,1118.6
2019-01-11,1116.36
2019-01-12,1116.36
2019-01-13,1116.36
2019-01-14,1123.3
2019-01-15,1120.81
2019-01-16,1120.15
2019-01-17,1122.45
2019-01-18,1121.83
2019-01-19,1121.83
2019-01-20,1121.83
2019-01-21,1128.07
2019-01-22,1130.9
2019-01-23,1127.43
2019-01-24,1128.65
2019-01-25,1121.25
2019-01-26,1121.25
2019-01-27,1121.25
2019-01-28,1117.9
2019-01-29,1116.38
2019-01-30,1116.4
2019-01-31,1112.72
2019-02-01,1119.01
2019-02-02,1119.01
2019-02-03,1119.01
2019-02-04,1120.79
2019-02-05,1122.02
2019-02-06,1120.26
2019-02-07,1124.14
2019-02-08,1123.75
2019-02-09,1123.75
2019-02-10,1123.75
2019-02-11,1124.65
2019-02-12,1123.85
2019-02-13,1121.73
2019-02-14,1125.25
2019-02-15,1128.7
2019-02-16,1128.7
2019-02-17,1128.7
2019-02-18,1125.68
2019-02-19,1128.29
2019-02-20,1123.63
2019-02-21,1125.28
2019-02-22,1125.23
2019-02-23,1125.23
2019-02-24,1125.23
2019-02-25,1121.02
2019-02-26,1118.65
2019-02-27,1118.86
2019-02-28,1124.44
2019-03-01,1124.87
2019-03-02,1124.87
2019-03-03,1124.87
2019-03-04,1125.14
2019-03-05,1125.4
2019-03-06,1128.9
2019-03-07,1129.0
2019-03-08,1136.2
2019-03-09,1136.2
2019-03-10,1136.2
2019-03-11,1133.63
2019-03-12,1129.75
2019-03-13,1132.7
2019-03-14,1134.9
2019-03-15,1137.14
2019-03-16,1137.14
2019-03-17,1137.14
2019-03-18,1132.14
2019-03-19,1130.72
2019-03-20,1130.41
2019-03-21,1127.66
2019-03-22,1130.16
2019-03-23,1130.16
2019-03-24,1130.16
2019-03-25,1134.27
2019-03-26,1133.44
2019-03-27,1134.5
2019-03-28,1136.79
2019-03-29,1135.18
2019-03-30,1135.18
2019-03-31,1135.18
2019-04-01,1134.13
2019-04-02,1136.47
2019-04-03,1134.51
2019-04-04,1136.35
2019-04-05,1136.13
2019-04-06,1136.13
2019-04-07,1136.13
2019-04-08,1144.78
2019-04-09,1142.21
2019-04-10,1138.82
2019-04-11,1139.15
2019-04-12,1139.51
2019-04-13,1139.51
2019-04-14,1139.51
2019-04-15,1133.09
2019-04-16,1135.74
2019-04-17,1134.85
2019-04-18,1137.0
2019-04-19,1136.85
2019-04-20,1136.85
2019-04-21,1136.85
2019-04-22,1141.57
2019-04-23,1141.8
2019-04-24,1150.75
2019-04-25,1160.62
2019-04-26,1160.86
2019-04-27,1160.86
2019-04-28,1160.86
2019-04-29,1158.58
2019-04-30,1168.15
2019-05-01,1163.45
2019-05-02,1165.79
2019-05-03,1169.85
2019-05-04,1169.85
2019-05-05,1169.85
2019-05-06,1171.45
2019-05-07,1166.54
2019-05-08,1169.47
2019-05-09,1179.55
2019-05-10,1177.38
2019-05-11,1177.38
2019-05-12,1177.38
2019-05-13,1187.45
2019-05-14,1189.38
2019-05-15,1188.72
2019-05-16,1191.13
2019-05-17,1195.55
2019-05-18,1195.55
2019-05-19,1195.55
2019-05-20,1194.2
2019-05-21,1194.65
2019-05-22,1193.6
2019-05-23,1189.29
2019-05-24,1188.22
2019-05-25,1188.22
2019-05-26,1188.22
2019-05-27,1184.43
2019-05-28,1186.26
2019-05-29,1194.52
2019-05-30,1189.07
2019-05-31,1190.91
2019-06-01,1190.91
2019-06-02,1190.91
2019-06-03,1182.16
2019-06-04,1182.73
2019-06-05,1178.51
2019-06-06,1181.26
2019-06-07,1181.38
2019-06-08,1181.38
2019-06-09,1181.38
2019-06-10,1185.15
2019-06-11,1180.71
2019-06-12,1182.8
2019-06-13,1183.01
2019-06-14,1185.18
2019-06-15,1185.18
2019-06-16,1185.18
2019-06-17,1186.51
2019-06-18,1185.8
2019-06-19,1176.0
2019-06-20,1161.97
2019-06-21,1163.75
2019-06-22,1163.75
2019-06-23,1163.75
2019-06-24,1156.35
2019-06-25,1156.28
2019-06-26,1156.7
2019-06-27,1158.05
2019-06-28,1154.8
2019-06-29,1154.8
2019-06-30,1154.8
2019-07-01,1158.73
2019-07-02,1166.13
2019-07-03,1171.25
2019-07-04,1168.65
2019-07-05,1170.4
2019-07-06,1170.4
2019-07-07,1170.4
2019-07-08,1181.86
2019-07-09,1180.55
2019-07-10,1181.55
2019-07-11,1173.43
2019-07-12,1178.94
2019-07-13,1178.94
2019-07-14,1178.94
2019-07-15,1179.25
