,USDINR BGN Curncy
2016-09-03,66.825
2016-09-04,66.825
2016-09-05,66.825
2016-09-06,66.525
2016-09-07,66.3675
2016-09-08,66.4238
2016-09-09,66.6775
2016-09-10,66.6775
2016-09-11,66.6775
2016-09-12,66.9238
2016-09-13,66.9238
2016-09-14,66.895
2016-09-15,67.025
2016-09-16,66.985
2016-09-17,66.985
2016-09-18,66.985
2016-09-19,66.9675
2016-09-20,67.0163
2016-09-21,67.0212
2016-09-22,66.665
2016-09-23,66.655
2016-09-24,66.655
2016-09-25,66.655
2016-09-26,66.6125
2016-09-27,66.4875
2016-09-28,66.465
2016-09-29,66.855
2016-09-30,66.6113
2016-10-01,66.6113
2016-10-02,66.6113
2016-10-03,66.5813
2016-10-04,66.4612
2016-10-05,66.5075
2016-10-06,66.7
2016-10-07,66.685
2016-10-08,66.685
2016-10-09,66.685
2016-10-10,66.5338
2016-10-11,66.5338
2016-10-12,66.5338
2016-10-13,66.9362
2016-10-14,66.715
2016-10-15,66.715
2016-10-16,66.715
2016-10-17,66.89
2016-10-18,66.7275
2016-10-19,66.6775
2016-10-20,66.81
2016-10-21,66.89
2016-10-22,66.89
2016-10-23,66.89
2016-10-24,66.8525
2016-10-25,66.825
2016-10-26,66.8325
2016-10-27,66.8675
2016-10-28,66.78
2016-10-29,66.78
2016-10-30,66.78
2016-10-31,66.78
2016-11-01,66.7163
2016-11-02,66.72
2016-11-03,66.7513
2016-11-04,66.7075
2016-11-05,66.7075
2016-11-06,66.7075
2016-11-07,66.7375
2016-11-08,66.6225
2016-11-09,66.435
2016-11-10,66.6263
2016-11-11,67.2462
2016-11-12,67.2462
2016-11-13,67.2462
2016-11-14,67.2462
2016-11-15,67.7425
2016-11-16,67.95
2016-11-17,67.8275
2016-11-18,68.1375
2016-11-19,68.1375
2016-11-20,68.1375
2016-11-21,68.165
2016-11-22,68.255
2016-11-23,68.565
2016-11-24,68.7475
2016-11-25,68.4725
2016-11-26,68.4725
2016-11-27,68.4725
2016-11-28,68.775
2016-11-29,68.655
2016-11-30,68.3887
2016-12-01,68.3463
2016-12-02,68.225
2016-12-03,68.225
2016-12-04,68.225
2016-12-05,68.2175
2016-12-06,67.9
2016-12-07,67.635
2016-12-08,67.355
2016-12-09,67.4175
2016-12-10,67.4175
2016-12-11,67.4175
2016-12-12,67.4175
2016-12-13,67.54
2016-12-14,67.445
2016-12-15,67.835
2016-12-16,67.7713
2016-12-17,67.7713
2016-12-18,67.7713
2016-12-19,67.875
2016-12-20,68.0413
2016-12-21,67.9138
2016-12-22,67.99
2016-12-23,67.825
2016-12-24,67.825
2016-12-25,67.825
2016-12-26,67.7363
2016-12-27,68.0575
2016-12-28,68.24
2016-12-29,68.1
2016-12-30,67.9238
2016-12-31,67.9238
2017-01-01,67.9238
2017-01-02,68.2275
2017-01-03,68.33
2017-01-04,68.045
2017-01-05,67.9613
2017-01-06,67.9637
2017-01-07,67.9637
2017-01-08,67.9637
2017-01-09,68.205
2017-01-10,68.1825
2017-01-11,68.33
2017-01-12,68.0837
2017-01-13,68.1563
2017-01-14,68.1563
2017-01-15,68.1563
2017-01-16,68.095
2017-01-17,67.96
2017-01-18,68.075
2017-01-19,68.1288
2017-01-20,68.1775
2017-01-21,68.1775
2017-01-22,68.1775
2017-01-23,68.215
2017-01-24,68.145
2017-01-25,68.075
2017-01-26,68.075
2017-01-27,68.0363
2017-01-28,68.0363
2017-01-29,68.0363
2017-01-30,67.9475
2017-01-31,67.865
2017-02-01,67.475
2017-02-02,67.375
2017-02-03,67.3163
2017-02-04,67.3163
2017-02-05,67.3163
2017-02-06,67.2188
2017-02-07,67.4125
2017-02-08,67.19
2017-02-09,66.8513
2017-02-10,66.8837
2017-02-11,66.8837
2017-02-12,66.8837
2017-02-13,67.015
2017-02-14,66.92
2017-02-15,66.9063
2017-02-16,67.0725
2017-02-17,67.02
2017-02-18,67.02
2017-02-19,67.02
2017-02-20,66.925
2017-02-21,66.925
2017-02-22,66.97
2017-02-23,66.825
2017-02-24,66.825
2017-02-25,66.825
2017-02-26,66.825
2017-02-27,66.7075
2017-02-28,66.69
2017-03-01,66.8275
2017-03-02,66.71
2017-03-03,66.805
2017-03-04,66.805
2017-03-05,66.805
2017-03-06,66.715
2017-03-07,66.6725
2017-03-08,66.7
2017-03-09,66.715
2017-03-10,66.605
2017-03-11,66.605
2017-03-12,66.605
2017-03-13,66.605
2017-03-14,65.8175
2017-03-15,65.6913
2017-03-16,65.4075
2017-03-17,65.475
2017-03-18,65.475
2017-03-19,65.475
2017-03-20,65.36
2017-03-21,65.28
2017-03-22,65.4413
2017-03-23,65.53
2017-03-24,65.415
2017-03-25,65.415
2017-03-26,65.415
2017-03-27,65.045
2017-03-28,65.045
2017-03-29,64.9137
2017-03-30,64.9187
2017-03-31,64.85
2017-04-01,64.85
2017-04-02,64.85
2017-04-03,65.0275
2017-04-04,65.0275
2017-04-05,64.8825
2017-04-06,64.535
2017-04-07,64.28
2017-04-08,64.28
2017-04-09,64.28
2017-04-10,64.5625
2017-04-11,64.5
2017-04-12,64.6725
2017-04-13,64.4113
2017-04-14,64.4113
2017-04-15,64.4113
2017-04-16,64.4113
2017-04-17,64.515
2017-04-18,64.6288
2017-04-19,64.5788
2017-04-20,64.56
2017-04-21,64.6125
2017-04-22,64.6125
2017-04-23,64.6125
2017-04-24,64.4375
2017-04-25,64.275
2017-04-26,64.115
2017-04-27,64.1537
2017-04-28,64.2462
2017-04-29,64.2462
2017-04-30,64.2462
2017-05-01,64.2462
2017-05-02,64.2125
2017-05-03,64.1475
2017-05-04,64.1738
2017-05-05,64.375
2017-05-06,64.375
2017-05-07,64.375
2017-05-08,64.305
2017-05-09,64.6263
2017-05-10,64.6263
2017-05-11,64.3775
2017-05-12,64.31
2017-05-13,64.31
2017-05-14,64.31
2017-05-15,64.06
2017-05-16,64.075
2017-05-17,64.1563
2017-05-18,64.845
2017-05-19,64.6375
2017-05-20,64.6375
2017-05-21,64.6375
2017-05-22,64.5488
2017-05-23,64.89
2017-05-24,64.7325
2017-05-25,64.6225
2017-05-26,64.445
2017-05-27,64.445
2017-05-28,64.445
2017-05-29,64.4962
2017-05-30,64.665
2017-05-31,64.5075
2017-06-01,64.4775
2017-06-02,64.4413
2017-06-03,64.4413
2017-06-04,64.4413
2017-06-05,64.365
2017-06-06,64.4275
2017-06-07,64.3325
2017-06-08,64.2113
2017-06-09,64.2538
2017-06-10,64.2538
2017-06-11,64.2538
2017-06-12,64.4438
2017-06-13,64.34
2017-06-14,64.295
2017-06-15,64.535
2017-06-16,64.4275
2017-06-17,64.4275
2017-06-18,64.4275
2017-06-19,64.425
2017-06-20,64.5
2017-06-21,64.5225
2017-06-22,64.5963
2017-06-23,64.5188
2017-06-24,64.5188
2017-06-25,64.5188
2017-06-26,64.5188
2017-06-27,64.535
2017-06-28,64.5525
2017-06-29,64.6288
2017-06-30,64.5813
2017-07-01,64.5813
2017-07-02,64.5813
2017-07-03,64.875
2017-07-04,64.74
2017-07-05,64.78
2017-07-06,64.7775
2017-07-07,64.595
2017-07-08,64.595
2017-07-09,64.595
2017-07-10,64.5338
2017-07-11,64.5925
2017-07-12,64.54
2017-07-13,64.445
2017-07-14,64.4475
2017-07-15,64.4475
2017-07-16,64.4475
2017-07-17,64.355
2017-07-18,64.3337
2017-07-19,64.2838
2017-07-20,64.4287
2017-07-21,64.3188
2017-07-22,64.3188
2017-07-23,64.3188
2017-07-24,64.34
2017-07-25,64.3813
2017-07-26,64.3663
2017-07-27,64.1087
2017-07-28,64.1537
2017-07-29,64.1537
2017-07-30,64.1537
2017-07-31,64.1875
2017-08-01,64.08
2017-08-02,63.7025
2017-08-03,63.6912
2017-08-04,63.5825
2017-08-05,63.5825
2017-08-06,63.5825
2017-08-07,63.8138
2017-08-08,63.635
2017-08-09,63.8363
2017-08-10,64.0813
2017-08-11,64.1387
2017-08-12,64.1387
2017-08-13,64.1387
2017-08-14,64.1225
2017-08-15,64.1225
2017-08-16,64.1525
2017-08-17,64.1525
2017-08-18,64.1463
2017-08-19,64.1463
2017-08-20,64.1463
2017-08-21,64.1387
2017-08-22,64.1037
2017-08-23,64.1163
2017-08-24,64.0325
2017-08-25,64.0325
2017-08-26,64.0325
2017-08-27,64.0325
2017-08-28,63.9125
2017-08-29,64.0237
2017-08-30,63.9963
2017-08-31,63.9063
2017-09-01,64.0287
2017-09-02,64.0287
2017-09-03,64.0287
2017-09-04,64.05
2017-09-05,64.1325
2017-09-06,64.1075
2017-09-07,64.045
2017-09-08,63.7862
2017-09-09,63.7862
2017-09-10,63.7862
2017-09-11,63.9313
2017-09-12,64.0413
2017-09-13,63.9963
2017-09-14,64.125
2017-09-15,64.0825
2017-09-16,64.0825
2017-09-17,64.0825
2017-09-18,64.14
2017-09-19,64.3275
2017-09-20,64.2725
2017-09-21,64.7988
2017-09-22,64.8
2017-09-23,64.8
2017-09-24,64.8
2017-09-25,65.1225
2017-09-26,65.45
2017-09-27,65.7113
2017-09-28,65.5075
2017-09-29,65.28
2017-09-30,65.28
2017-10-01,65.28
2017-10-02,65.28
2017-10-03,65.4975
2017-10-04,65.01
2017-10-05,65.1438
2017-10-06,65.3725
2017-10-07,65.3725
2017-10-08,65.3725
2017-10-09,65.36
2017-10-10,65.285
2017-10-11,65.14
2017-10-12,65.0875
2017-10-13,64.9275
2017-10-14,64.9275
2017-10-15,64.9275
2017-10-16,64.72
2017-10-17,65.025
2017-10-18,65.0387
2017-10-19,65.0387
2017-10-20,65.0387
2017-10-21,65.0387
2017-10-22,65.0387
2017-10-23,65.0163
2017-10-24,65.0675
2017-10-25,64.8962
2017-10-26,64.8225
2017-10-27,65.05
2017-10-28,65.05
2017-10-29,65.05
2017-10-30,64.8525
2017-10-31,64.7475
2017-11-01,64.595
2017-11-02,64.61
2017-11-03,64.5475
2017-11-04,64.5475
2017-11-05,64.5475
2017-11-06,64.68
2017-11-07,65.03
2017-11-08,64.9575
2017-11-09,64.9437
2017-11-10,65.1663
2017-11-11,65.1663
2017-11-12,65.1663
2017-11-13,65.4275
2017-11-14,65.42
2017-11-15,65.21
2017-11-16,65.3213
2017-11-17,65.015
2017-11-18,65.015
2017-11-19,65.015
2017-11-20,65.095
2017-11-21,64.8925
2017-11-22,64.925
2017-11-23,64.5737
2017-11-24,64.7025
2017-11-25,64.7025
2017-11-26,64.7025
2017-11-27,64.5025
2017-11-28,64.4125
2017-11-29,64.3225
2017-11-30,64.4637
2017-12-01,64.4637
2017-12-02,64.4637
2017-12-03,64.4637
2017-12-04,64.375
2017-12-05,64.3862
2017-12-06,64.5175
2017-12-07,64.5687
2017-12-08,64.455
2017-12-09,64.455
2017-12-10,64.455
2017-12-11,64.37
2017-12-12,64.4025
2017-12-13,64.44
2017-12-14,64.3463
2017-12-15,64.045
2017-12-16,64.045
2017-12-17,64.045
2017-12-18,64.235
2017-12-19,64.035
2017-12-20,64.115
2017-12-21,64.0625
2017-12-22,64.045
2017-12-23,64.045
2017-12-24,64.045
2017-12-25,64.045
2017-12-26,64.0788
2017-12-27,64.155
2017-12-28,64.0813
2017-12-29,63.8725
2017-12-30,63.8725
2017-12-31,63.8725
2018-01-01,63.675
2018-01-02,63.4825
2018-01-03,63.535
2018-01-04,63.4087
2018-01-05,63.3737
2018-01-06,63.3737
2018-01-07,63.3737
2018-01-08,63.5025
2018-01-09,63.7175
2018-01-10,63.5975
2018-01-11,63.665
2018-01-12,63.64
2018-01-13,63.64
2018-01-14,63.64
2018-01-15,63.49
2018-01-16,64.0425
2018-01-17,63.8913
2018-01-18,63.86
2018-01-19,63.8462
2018-01-20,63.8462
2018-01-21,63.8462
2018-01-22,63.87
2018-01-23,63.78
2018-01-24,63.6937
2018-01-25,63.5425
2018-01-26,63.5425
2018-01-27,63.5425
2018-01-28,63.5425
2018-01-29,63.5888
2018-01-30,63.61
2018-01-31,63.5875
2018-02-01,64.0263
2018-02-02,64.0638
2018-02-03,64.0638
2018-02-04,64.0638
2018-02-05,64.0675
2018-02-06,64.25
2018-02-07,64.285
2018-02-08,64.2575
2018-02-09,64.3975
2018-02-10,64.3975
2018-02-11,64.3975
2018-02-12,64.315
2018-02-13,64.315
2018-02-14,64.0875
2018-02-15,63.9125
2018-02-16,64.215
2018-02-17,64.215
2018-02-18,64.215
2018-02-19,64.215
2018-02-20,64.7913
2018-02-21,64.7725
2018-02-22,65.045
2018-02-23,64.7287
2018-02-24,64.7287
2018-02-25,64.7287
2018-02-26,64.795
2018-02-27,64.885
2018-02-28,65.175
2018-03-01,65.1662
2018-03-02,65.1662
2018-03-03,65.1662
2018-03-04,65.1662
2018-03-05,65.1113
2018-03-06,64.9575
2018-03-07,64.89
2018-03-08,65.1475
2018-03-09,65.1675
2018-03-10,65.1675
2018-03-11,65.1675
2018-03-12,65.0425
2018-03-13,64.895
2018-03-14,64.835
2018-03-15,64.9325
2018-03-16,64.94
2018-03-17,64.94
2018-03-18,64.94
2018-03-19,65.18
2018-03-20,65.1975
2018-03-21,65.21
2018-03-22,65.1087
2018-03-23,65.0125
2018-03-24,65.0125
2018-03-25,65.0125
2018-03-26,64.8663
2018-03-27,64.9713
2018-03-28,65.1775
2018-03-29,65.1775
2018-03-30,65.1775
2018-03-31,65.1775
2018-04-01,65.1775
2018-04-02,65.1775
2018-04-03,65.0125
2018-04-04,65.1475
2018-04-05,64.9625
2018-04-06,64.975
2018-04-07,64.975
2018-04-08,64.975
2018-04-09,65.0275
2018-04-10,64.9925
2018-04-11,65.3087
2018-04-12,65.255
2018-04-13,65.215
2018-04-14,65.215
2018-04-15,65.215
2018-04-16,65.4925
2018-04-17,65.645
2018-04-18,65.6613
2018-04-19,65.795
2018-04-20,66.1075
2018-04-21,66.1075
2018-04-22,66.1075
2018-04-23,66.4812
2018-04-24,66.385
2018-04-25,66.8962
2018-04-26,66.755
2018-04-27,66.6613
2018-04-28,66.6613
2018-04-29,66.6613
2018-04-30,66.6613
2018-05-01,66.6613
2018-05-02,66.665
2018-05-03,66.645
2018-05-04,66.87
2018-05-05,66.87
2018-05-06,66.87
2018-05-07,67.1425
2018-05-08,67.08
2018-05-09,67.275
2018-05-10,67.3188
2018-05-11,67.3337
2018-05-12,67.3337
2018-05-13,67.3337
2018-05-14,67.5175
2018-05-15,68.1087
2018-05-16,67.7962
2018-05-17,67.6987
2018-05-18,68.01
2018-05-19,68.01
2018-05-20,68.01
2018-05-21,68.1237
2018-05-22,68.0437
2018-05-23,68.4263
2018-05-24,68.3463
2018-05-25,67.77
2018-05-26,67.77
2018-05-27,67.77
2018-05-28,67.425
2018-05-29,67.8725
2018-05-30,67.435
2018-05-31,67.41
2018-06-01,67.0625
2018-06-02,67.0625
2018-06-03,67.0625
2018-06-04,67.1113
2018-06-05,67.15
2018-06-06,66.9263
2018-06-07,67.1312
2018-06-08,67.5125
2018-06-09,67.5125
2018-06-10,67.5125
2018-06-11,67.4275
2018-06-12,67.49
2018-06-13,67.6438
2018-06-14,67.6325
2018-06-15,68.0175
2018-06-16,68.0175
2018-06-17,68.0175
2018-06-18,67.9875
2018-06-19,68.3825
2018-06-20,68.075
2018-06-21,67.9912
2018-06-22,67.8313
2018-06-23,67.8313
2018-06-24,67.8313
2018-06-25,68.1275
2018-06-26,68.255
2018-06-27,68.6338
2018-06-28,68.7925
2018-06-29,68.47
2018-06-30,68.47
2018-07-01,68.47
2018-07-02,68.7962
2018-07-03,68.5762
2018-07-04,68.7425
2018-07-05,68.9413
2018-07-06,68.8775
2018-07-07,68.8775
2018-07-08,68.8775
2018-07-09,68.72
2018-07-10,68.8213
2018-07-11,68.7725
2018-07-12,68.5725
2018-07-13,68.5275
2018-07-14,68.5275
2018-07-15,68.5275
2018-07-16,68.5713
2018-07-17,68.46
2018-07-18,68.6225
2018-07-19,69.05
2018-07-20,68.8525
2018-07-21,68.8525
2018-07-22,68.8525
2018-07-23,68.8613
2018-07-24,68.9463
2018-07-25,68.79
2018-07-26,68.665
2018-07-27,68.6625
2018-07-28,68.6625
2018-07-29,68.6625
2018-07-30,68.6775
2018-07-31,68.5475
2018-08-01,68.4312
2018-08-02,68.7087
2018-08-03,68.615
2018-08-04,68.615
2018-08-05,68.615
2018-08-06,68.8887
2018-08-07,68.685
2018-08-08,68.6275
2018-08-09,68.6825
2018-08-10,68.835
2018-08-11,68.835
2018-08-12,68.835
2018-08-13,69.9287
2018-08-14,69.8925
2018-08-15,69.8925
2018-08-16,70.1575
2018-08-17,70.1575
2018-08-18,70.1575
2018-08-19,70.1575
2018-08-20,69.825
2018-08-21,69.8262
2018-08-22,69.8262
2018-08-23,70.1113
2018-08-24,69.91
2018-08-25,69.91
2018-08-26,69.91
2018-08-27,70.1588
2018-08-28,70.105
2018-08-29,70.59
2018-08-30,70.735
2018-08-31,70.995
2018-09-01,70.995
2018-09-02,70.995
2018-09-03,71.205
2018-09-04,71.565
2018-09-05,71.7562
2018-09-06,71.9875
2018-09-07,71.7388
2018-09-08,71.7388
2018-09-09,71.7388
2018-09-10,72.445
2018-09-11,72.695
2018-09-12,72.185
2018-09-13,72.185
2018-09-14,71.855
2018-09-15,71.855
2018-09-16,71.855
2018-09-17,72.505
2018-09-18,72.9662
2018-09-19,72.3825
2018-09-20,72.3825
2018-09-21,72.2038
2018-09-22,72.2038
2018-09-23,72.2038
2018-09-24,72.6338
2018-09-25,72.695
2018-09-26,72.6162
2018-09-27,72.5963
2018-09-28,72.49
2018-09-29,72.49
2018-09-30,72.49
2018-10-01,72.9125
2018-10-02,72.9125
2018-10-03,73.3412
2018-10-04,73.5838
2018-10-05,73.7675
2018-10-06,73.7675
2018-10-07,73.7675
2018-10-08,74.0713
2018-10-09,74.3875
2018-10-10,74.2175
2018-10-11,74.125
2018-10-12,73.5713
2018-10-13,73.5713
2018-10-14,73.5713
2018-10-15,73.8237
2018-10-16,73.4738
2018-10-17,73.6062
2018-10-18,73.6062
2018-10-19,73.325
2018-10-20,73.325
2018-10-21,73.325
2018-10-22,73.5638
2018-10-23,73.57
2018-10-24,73.155
2018-10-25,73.275
2018-10-26,73.4662
2018-10-27,73.4662
2018-10-28,73.4662
2018-10-29,73.4463
2018-10-30,73.6775
2018-10-31,73.955
2018-11-01,73.4538
2018-11-02,72.4375
2018-11-03,72.4375
2018-11-04,72.4375
2018-11-05,73.1275
2018-11-06,73.0038
2018-11-07,73.0038
2018-11-08,73.0038
2018-11-09,72.495
2018-11-10,72.495
2018-11-11,72.495
2018-11-12,72.8913
2018-11-13,72.6725
2018-11-14,72.3125
2018-11-15,71.9812
2018-11-16,71.925
2018-11-17,71.925
2018-11-18,71.925
2018-11-19,71.6563
2018-11-20,71.4613
2018-11-21,71.4613
2018-11-22,70.6963
2018-11-23,70.6963
2018-11-24,70.6963
2018-11-25,70.6963
2018-11-26,70.8675
2018-11-27,70.7875
2018-11-28,70.6175
2018-11-29,69.85
2018-11-30,69.5837
2018-12-01,69.5837
2018-12-02,69.5837
2018-12-03,70.4575
2018-12-04,70.505
2018-12-05,70.4675
2018-12-06,70.9037
2018-12-07,70.8075
2018-12-08,70.8075
2018-12-09,70.8075
2018-12-10,71.3375
2018-12-11,71.87
2018-12-12,72.0188
2018-12-13,71.685
2018-12-14,71.8988
2018-12-15,71.8988
2018-12-16,71.8988
2018-12-17,71.5537
2018-12-18,70.4462
2018-12-19,70.4025
2018-12-20,69.6987
2018-12-21,70.175
2018-12-22,70.175
2018-12-23,70.175
2018-12-24,70.1425
2018-12-25,70.1425
2018-12-26,70.075
2018-12-27,70.355
2018-12-28,69.9325
2018-12-29,69.9325
2018-12-30,69.9325
2018-12-31,69.7675
2019-01-01,69.435
2019-01-02,70.17
2019-01-03,70.1775
2019-01-04,69.7337
2019-01-05,69.7337
2019-01-06,69.7337
2019-01-07,69.6825
2019-01-08,70.2
2019-01-09,70.4725
2019-01-10,70.4088
2019-01-11,70.495
2019-01-12,70.495
2019-01-13,70.495
2019-01-14,70.93
2019-01-15,71.0238
2019-01-16,71.2363
2019-01-17,71.0387
2019-01-18,71.1875
2019-01-19,71.1875
2019-01-20,71.1875
2019-01-21,71.2762
2019-01-22,71.44
2019-01-23,71.3288
2019-01-24,71.0788
2019-01-25,71.17
2019-01-26,71.17
2019-01-27,71.17
2019-01-28,71.1075
2019-01-29,71.11
2019-01-30,71.125
2019-01-31,71.085
2019-02-01,71.255
2019-02-02,71.255
2019-02-03,71.255
2019-02-04,71.8075
2019-02-05,71.5713
2019-02-06,71.5638
2019-02-07,71.4563
2019-02-08,71.3125
2019-02-09,71.3125
2019-02-10,71.3125
2019-02-11,71.1725
2019-02-12,70.715
2019-02-13,70.805
2019-02-14,71.1575
2019-02-15,71.2275
2019-02-16,71.2275
2019-02-17,71.2275
2019-02-18,71.3562
2019-02-19,71.3562
2019-02-20,71.12
2019-02-21,71.2388
2019-02-22,71.1413
2019-02-23,71.1413
2019-02-24,71.1413
2019-02-25,70.9812
2019-02-26,71.07
2019-02-27,71.24
2019-02-28,70.7462
2019-03-01,70.9113
2019-03-02,70.9113
2019-03-03,70.9113
2019-03-04,70.9113
2019-03-05,70.49
2019-03-06,70.2787
2019-03-07,70.005
2019-03-08,70.1512
2019-03-09,70.1512
2019-03-10,70.1512
2019-03-11,69.8862
2019-03-12,69.7087
2019-03-13,69.5387
2019-03-14,69.3538
2019-03-15,69.0975
2019-03-16,69.0975
2019-03-17,69.0975
2019-03-18,68.5338
2019-03-19,68.9588
2019-03-20,68.8325
2019-03-21,68.8325
2019-03-22,68.9575
2019-03-23,68.9575
2019-03-24,68.9575
2019-03-25,68.9362
2019-03-26,68.86
2019-03-27,68.8763
2019-03-28,69.3375
2019-03-29,69.1612
2019-03-30,69.1612
2019-03-31,69.1612
2019-04-01,69.1612
2019-04-02,68.7462
2019-04-03,68.425
2019-04-04,69.1612
2019-04-05,69.2262
2019-04-06,69.2262
2019-04-07,69.2262
2019-04-08,69.6738
2019-04-09,69.295
2019-04-10,69.115
2019-04-11,68.9263
2019-04-12,69.175
2019-04-13,69.175
2019-04-14,69.175
2019-04-15,69.4212
2019-04-16,69.6087
2019-04-17,69.6087
2019-04-18,69.355
2019-04-19,69.355
2019-04-20,69.355
2019-04-21,69.355
2019-04-22,69.67
2019-04-23,69.6312
2019-04-24,69.87
2019-04-25,70.2612
2019-04-26,70.0188
2019-04-27,70.0188
2019-04-28,70.0188
2019-04-29,70.0188
2019-04-30,69.5663
2019-05-01,69.5663
2019-05-02,69.3587
2019-05-03,69.2225
2019-05-04,69.2225
2019-05-05,69.2225
2019-05-06,69.4063
2019-05-07,69.43
2019-05-08,69.7137
2019-05-09,69.9475
2019-05-10,69.9113
2019-05-11,69.9113
2019-05-12,69.9113
2019-05-13,70.5238
2019-05-14,70.4413
2019-05-15,70.3375
2019-05-16,70.0338
2019-05-17,70.2237
2019-05-18,70.2237
2019-05-19,70.2237
2019-05-20,69.7412
2019-05-21,69.7225
2019-05-22,69.6675
2019-05-23,70.0163
2019-05-24,69.5275
2019-05-25,69.5275
2019-05-26,69.5275
2019-05-27,69.5062
2019-05-28,69.6837
2019-05-29,69.8337
2019-05-30,69.875
2019-05-31,69.6987
2019-06-01,69.6987
2019-06-02,69.6987
2019-06-03,69.265
2019-06-04,69.26
2019-06-05,69.26
2019-06-06,69.2775
2019-06-07,69.47
2019-06-08,69.47
2019-06-09,69.47
2019-06-10,69.6537
2019-06-11,69.4512
2019-06-12,69.35
2019-06-13,69.5137
2019-06-14,69.8
2019-06-15,69.8
2019-06-16,69.8
2019-06-17,69.9037
2019-06-18,69.6925
2019-06-19,69.7025
2019-06-20,69.4362
2019-06-21,69.5762
2019-06-22,69.5762
2019-06-23,69.5762
2019-06-24,69.3538
2019-06-25,69.3475
2019-06-26,69.155
2019-06-27,69.0737
2019-06-28,69.0275
2019-06-29,69.0275
2019-06-30,69.0275
2019-07-01,68.95
2019-07-02,68.9425
2019-07-03,68.8975
2019-07-04,68.5075
2019-07-05,68.42
2019-07-06,68.42
2019-07-07,68.42
2019-07-08,68.6575
2019-07-09,68.5488
2019-07-10,68.5713
2019-07-11,68.4487
2019-07-12,68.6837
2019-07-13,68.6837
2019-07-14,68.6837
2019-07-15,68.5513
2019-07-16,68.7137
2019-07-17,68.8187
2019-07-18,68.9613
2019-07-19,68.8075
2019-07-20,68.8075
2019-07-21,68.8075
2019-07-22,68.92
2019-07-23,68.94
2019-07-24,68.98
2019-07-25,69.0413
2019-07-26,68.905
2019-07-27,68.905
2019-07-28,68.905
2019-07-29,68.73
2019-07-30,68.8575
2019-07-31,68.7975
2019-08-01,69.0575
2019-08-02,69.6013
2019-08-03,69.6013
2019-08-04,69.6013
2019-08-05,70.735
2019-08-06,70.825
2019-08-07,70.8887
2019-08-08,70.695
2019-08-09,70.7925
2019-08-10,70.7925
2019-08-11,70.7925
2019-08-12,70.7925
2019-08-13,71.3975
2019-08-14,71.2775
2019-08-15,71.2775
2019-08-16,71.155
2019-08-17,71.155
2019-08-18,71.155
2019-08-19,71.4325
2019-08-20,71.7125
2019-08-21,71.5525
2019-08-22,71.8163
2019-08-23,71.665
2019-08-24,71.665
2019-08-25,71.665
2019-08-26,72.0238
2019-08-27,71.485
2019-08-28,71.77
2019-08-29,71.7762
2019-08-30,71.4063
2019-08-31,71.4063
2019-09-01,71.4063
2019-09-02,71.4063
2019-09-03,72.3938
2019-09-04,72.1225
2019-09-05,71.845
2019-09-06,71.725
2019-09-07,71.725
2019-09-08,71.725
2019-09-09,71.7063
2019-09-10,71.7063
2019-09-11,71.6687
2019-09-12,71.135
2019-09-13,70.9275
2019-09-14,70.9275
2019-09-15,70.9275
2019-09-16,71.5975
2019-09-17,71.7875
2019-09-18,71.235
2019-09-19,71.325
2019-09-20,70.945
2019-09-21,70.945
2019-09-22,70.945
2019-09-23,70.9312
2019-09-24,71.0163
2019-09-25,71.0387
2019-09-26,70.8812
2019-09-27,70.5663
2019-09-28,70.5663
2019-09-29,70.5663
2019-09-30,70.8688
2019-10-01,71.0837
2019-10-02,71.0837
2019-10-03,70.8962
2019-10-04,70.89
2019-10-05,70.89
2019-10-06,70.89
2019-10-07,71.0262
2019-10-08,71.0262
2019-10-09,71.0725
2019-10-10,71.0663
2019-10-11,71.0163
2019-10-12,71.0163
2019-10-13,71.0163
2019-10-14,71.225
2019-10-15,71.5437
2019-10-16,71.4362
2019-10-17,71.1675
2019-10-18,71.1488
2019-10-19,71.1488
2019-10-20,71.1488
2019-10-21,71.1488
2019-10-22,70.94
2019-10-23,70.9125
2019-10-24,71.025
2019-10-25,70.8887
2019-10-26,70.8887
2019-10-27,70.8887
2019-10-28,70.8887
2019-10-29,70.8438
2019-10-30,70.895
2019-10-31,70.9287
2019-11-01,70.81
2019-11-02,70.81
2019-11-03,70.81
2019-11-04,70.765
2019-11-05,70.6888
2019-11-06,70.9888
2019-11-07,70.9675
2019-11-08,71.2863
2019-11-09,71.2863
2019-11-10,71.2863
2019-11-11,71.4675
2019-11-12,71.4675
2019-11-13,72.0887
2019-11-14,71.97
2019-11-15,71.79
2019-11-16,71.79
2019-11-17,71.79
2019-11-18,71.8412
2019-11-19,71.7162
2019-11-20,71.8188
2019-11-21,71.765
2019-11-22,71.7125
2019-11-23,71.7125
2019-11-24,71.7125
2019-11-25,71.7325
2019-11-26,71.495
2019-11-27,71.3587
2019-11-28,71.6
2019-11-29,71.7388
2019-11-30,71.7388
2019-12-01,71.7388
2019-12-02,71.6637
2019-12-03,71.6875
2019-12-04,71.5313
2019-12-05,71.29
2019-12-06,71.205
2019-12-07,71.205
2019-12-08,71.205
2019-12-09,71.05
2019-12-10,70.9263
2019-12-11,70.84
2019-12-12,70.835
2019-12-13,70.815
2019-12-14,70.815
2019-12-15,70.815
2019-12-16,71.0062
2019-12-17,70.975
2019-12-18,70.97
