,USDIDR BGN Curncy
2016-05-17,13295.0
2016-05-18,13380.0
2016-05-19,13565.0
2016-05-20,13608.0
2016-05-21,13608.0
2016-05-22,13608.0
2016-05-23,13574.0
2016-05-24,13638.0
2016-05-25,13637.0
2016-05-26,13585.0
2016-05-27,13587.0
2016-05-28,13587.0
2016-05-29,13587.0
2016-05-30,13640.0
2016-05-31,13648.0
2016-06-01,13661.0
2016-06-02,13643.0
2016-06-03,13595.0
2016-06-04,13595.0
2016-06-05,13595.0
2016-06-06,13370.0
2016-06-07,13263.0
2016-06-08,13269.0
2016-06-09,13287.0
2016-06-10,13294.0
2016-06-11,13294.0
2016-06-12,13294.0
2016-06-13,13298.0
2016-06-14,13393.0
2016-06-15,13355.0
2016-06-16,13375.0
2016-06-17,13339.0
2016-06-18,13339.0
2016-06-19,13339.0
2016-06-20,13252.0
2016-06-21,13247.0
2016-06-22,13283.0
2016-06-23,13248.0
2016-06-24,13391.0
2016-06-25,13391.0
2016-06-26,13391.0
2016-06-27,13351.0
2016-06-28,13188.0
2016-06-29,13157.0
2016-06-30,13210.0
2016-07-01,13115.0
2016-07-02,13115.0
2016-07-03,13115.0
2016-07-04,13125.0
2016-07-05,13203.0
2016-07-06,13209.0
2016-07-07,13146.0
2016-07-08,13180.0
2016-07-09,13180.0
2016-07-10,13180.0
2016-07-11,13107.0
2016-07-12,13120.0
2016-07-13,13086.0
2016-07-14,13073.0
2016-07-15,13096.0
2016-07-16,13096.0
2016-07-17,13096.0
2016-07-18,13087.0
2016-07-19,13089.0
2016-07-20,13112.0
2016-07-21,13099.0
2016-07-22,13095.0
2016-07-23,13095.0
2016-07-24,13095.0
2016-07-25,13142.0
2016-07-26,13175.0
2016-07-27,13137.0
2016-07-28,13098.0
2016-07-29,13112.0
2016-07-30,13112.0
2016-07-31,13112.0
2016-08-01,13047.0
2016-08-02,13090.0
2016-08-03,13121.0
2016-08-04,13143.0
2016-08-05,13117.0
2016-08-06,13117.0
2016-08-07,13117.0
2016-08-08,13124.0
2016-08-09,13127.0
2016-08-10,13113.0
2016-08-11,13103.0
2016-08-12,13118.0
2016-08-13,13118.0
2016-08-14,13118.0
2016-08-15,13090.0
2016-08-16,13085.0
2016-08-17,13147.0
2016-08-18,13120.0
2016-08-19,13163.0
2016-08-20,13163.0
2016-08-21,13163.0
2016-08-22,13226.0
2016-08-23,13222.0
2016-08-24,13252.0
2016-08-25,13242.0
2016-08-26,13212.0
2016-08-27,13212.0
2016-08-28,13212.0
2016-08-29,13267.0
2016-08-30,13268.0
2016-08-31,13270.0
2016-09-01,13269.0
2016-09-02,13247.0
2016-09-03,13247.0
2016-09-04,13247.0
2016-09-05,13156.0
2016-09-06,13127.0
2016-09-07,13085.0
2016-09-08,13063.0
2016-09-09,13108.0
2016-09-10,13108.0
2016-09-11,13108.0
2016-09-12,13236.0
2016-09-13,13168.0
2016-09-14,13205.0
2016-09-15,13175.0
2016-09-16,13155.0
2016-09-17,13155.0
2016-09-18,13155.0
2016-09-19,13152.0
2016-09-20,13145.0
2016-09-21,13137.0
2016-09-22,13074.0
2016-09-23,13081.0
2016-09-24,13081.0
2016-09-25,13081.0
2016-09-26,13041.0
2016-09-27,12955.0
2016-09-28,12957.0
2016-09-29,12972.0
2016-09-30,13042.0
2016-10-01,13042.0
2016-10-02,13042.0
2016-10-03,12983.0
2016-10-04,12978.0
2016-10-05,12998.0
2016-10-06,12987.0
2016-10-07,12989.0
2016-10-08,12989.0
2016-10-09,12989.0
2016-10-10,12977.0
2016-10-11,13032.0
2016-10-12,13018.0
2016-10-13,13073.0
2016-10-14,13033.0
2016-10-15,13033.0
2016-10-16,13033.0
2016-10-17,13069.0
2016-10-18,13025.0
2016-10-19,13008.0
2016-10-20,13008.0
2016-10-21,13042.0
2016-10-22,13042.0
2016-10-23,13042.0
2016-10-24,13012.0
2016-10-25,13005.0
2016-10-26,13004.0
2016-10-27,13033.0
2016-10-28,13051.0
2016-10-29,13051.0
2016-10-30,13051.0
2016-10-31,13048.0
2016-11-01,13047.0
2016-11-02,13057.0
2016-11-03,13075.0
2016-11-04,13068.0
2016-11-05,13068.0
2016-11-06,13068.0
2016-11-07,13086.0
2016-11-08,13084.0
2016-11-09,13127.0
2016-11-10,13138.0
2016-11-11,13383.0
2016-11-12,13383.0
2016-11-13,13383.0
2016-11-14,13375.0
2016-11-15,13369.0
2016-11-16,13345.0
2016-11-17,13373.0
2016-11-18,13428.0
2016-11-19,13428.0
2016-11-20,13428.0
2016-11-21,13406.0
2016-11-22,13443.0
2016-11-23,13490.0
2016-11-24,13558.0
2016-11-25,13525.0
2016-11-26,13525.0
2016-11-27,13525.0
2016-11-28,13532.0
2016-11-29,13560.0
2016-11-30,13555.0
2016-12-01,13565.0
2016-12-02,13512.0
2016-12-03,13512.0
2016-12-04,13512.0
2016-12-05,13440.0
2016-12-06,13370.0
2016-12-07,13333.0
2016-12-08,13287.0
2016-12-09,13319.0
2016-12-10,13319.0
2016-12-11,13319.0
2016-12-12,13331.0
2016-12-13,13325.0
2016-12-14,13294.0
2016-12-15,13384.0
2016-12-16,13395.0
2016-12-17,13395.0
2016-12-18,13395.0
2016-12-19,13389.0
2016-12-20,13438.0
2016-12-21,13459.0
2016-12-22,13469.0
2016-12-23,13452.0
2016-12-24,13452.0
2016-12-25,13452.0
2016-12-26,13435.0
2016-12-27,13446.0
2016-12-28,13460.0
2016-12-29,13471.0
2016-12-30,13473.0
2016-12-31,13473.0
2017-01-01,13473.0
2017-01-02,13473.0
2017-01-03,13476.0
2017-01-04,13440.0
2017-01-05,13367.0
2017-01-06,13371.0
2017-01-07,13371.0
2017-01-08,13371.0
2017-01-09,13362.0
2017-01-10,13308.0
2017-01-11,13319.0
2017-01-12,13281.0
2017-01-13,13338.0
2017-01-14,13338.0
2017-01-15,13338.0
2017-01-16,13362.0
2017-01-17,13333.0
2017-01-18,13347.0
2017-01-19,13376.0
2017-01-20,13410.0
2017-01-21,13410.0
2017-01-22,13410.0
2017-01-23,13369.0
2017-01-24,13322.0
2017-01-25,13361.0
2017-01-26,13332.0
2017-01-27,13360.0
2017-01-28,13360.0
2017-01-29,13360.0
2017-01-30,13349.0
2017-01-31,13369.0
2017-02-01,13368.0
2017-02-02,13351.0
2017-02-03,13343.0
2017-02-04,13343.0
2017-02-05,13343.0
2017-02-06,13320.0
2017-02-07,13329.0
2017-02-08,13327.0
2017-02-09,13295.0
2017-02-10,13312.0
2017-02-11,13312.0
2017-02-12,13312.0
2017-02-13,13324.0
2017-02-14,13330.0
2017-02-15,13317.0
2017-02-16,13322.0
2017-02-17,13333.0
2017-02-18,13333.0
2017-02-19,13333.0
2017-02-20,13354.0
2017-02-21,13372.0
2017-02-22,13368.0
2017-02-23,13351.0
2017-02-24,13331.0
2017-02-25,13331.0
2017-02-26,13331.0
2017-02-27,13341.0
2017-02-28,13338.0
2017-03-01,13363.0
2017-03-02,13357.0
2017-03-03,13383.0
2017-03-04,13383.0
2017-03-05,13383.0
2017-03-06,13350.0
2017-03-07,13350.0
2017-03-08,13350.0
2017-03-09,13390.0
2017-03-10,13376.0
2017-03-11,13376.0
2017-03-12,13376.0
2017-03-13,13356.0
2017-03-14,13370.0
2017-03-15,13364.0
2017-03-16,13347.0
2017-03-17,13345.0
2017-03-18,13345.0
2017-03-19,13345.0
2017-03-20,13314.0
2017-03-21,13319.0
2017-03-22,13329.0
2017-03-23,13325.0
2017-03-24,13327.0
2017-03-25,13327.0
2017-03-26,13327.0
2017-03-27,13310.0
2017-03-28,13318.0
2017-03-29,13314.0
2017-03-30,13316.0
2017-03-31,13322.0
2017-04-01,13322.0
2017-04-02,13322.0
2017-04-03,13325.0
2017-04-04,13331.0
2017-04-05,13320.0
2017-04-06,13328.0
2017-04-07,13321.0
2017-04-08,13321.0
2017-04-09,13321.0
2017-04-10,13286.0
2017-04-11,13281.0
2017-04-12,13275.0
2017-04-13,13256.0
2017-04-14,13274.0
2017-04-15,13274.0
2017-04-16,13274.0
2017-04-17,13286.0
2017-04-18,13298.0
2017-04-19,13319.0
2017-04-20,13323.0
2017-04-21,13322.0
2017-04-22,13322.0
2017-04-23,13322.0
2017-04-24,13310.0
2017-04-25,13284.0
2017-04-26,13284.0
2017-04-27,13314.0
2017-04-28,13329.0
2017-04-29,13329.0
2017-04-30,13329.0
2017-05-01,13329.0
2017-05-02,13312.0
2017-05-03,13308.0
2017-05-04,13328.0
2017-05-05,13330.0
2017-05-06,13330.0
2017-05-07,13330.0
2017-05-08,13295.0
2017-05-09,13352.0
2017-05-10,13359.0
2017-05-11,13346.0
2017-05-12,13330.0
2017-05-13,13330.0
2017-05-14,13330.0
2017-05-15,13303.0
2017-05-16,13300.0
2017-05-17,13324.0
2017-05-18,13356.0
2017-05-19,13325.0
2017-05-20,13325.0
2017-05-21,13325.0
2017-05-22,13302.0
2017-05-23,13299.0
2017-05-24,13311.0
2017-05-25,13282.0
2017-05-26,13294.0
2017-05-27,13294.0
2017-05-28,13294.0
2017-05-29,13320.0
2017-05-30,13323.0
2017-05-31,13323.0
2017-06-01,13307.0
2017-06-02,13315.0
2017-06-03,13315.0
2017-06-04,13315.0
2017-06-05,13278.0
2017-06-06,13297.0
2017-06-07,13303.0
2017-06-08,13298.0
2017-06-09,13291.0
2017-06-10,13291.0
2017-06-11,13291.0
2017-06-12,13308.0
2017-06-13,13291.0
2017-06-14,13277.0
2017-06-15,13286.0
2017-06-16,13299.0
2017-06-17,13299.0
2017-06-18,13299.0
2017-06-19,13282.0
2017-06-20,13292.0
2017-06-21,13318.0
2017-06-22,13324.0
2017-06-23,13307.0
2017-06-24,13307.0
2017-06-25,13307.0
2017-06-26,13307.0
2017-06-27,13300.0
2017-06-28,13342.0
2017-06-29,13330.0
2017-06-30,13348.0
2017-07-01,13348.0
2017-07-02,13348.0
2017-07-03,13368.0
2017-07-04,13364.0
2017-07-05,13365.0
2017-07-06,13392.0
2017-07-07,13399.0
2017-07-08,13399.0
2017-07-09,13399.0
2017-07-10,13398.0
2017-07-11,13390.0
2017-07-12,13370.0
2017-07-13,13348.0
2017-07-14,13339.0
2017-07-15,13339.0
2017-07-16,13339.0
2017-07-17,13326.0
2017-07-18,13309.0
2017-07-19,13321.0
2017-07-20,13333.0
2017-07-21,13313.0
2017-07-22,13313.0
2017-07-23,13313.0
2017-07-24,13309.0
2017-07-25,13327.0
2017-07-26,13338.0
2017-07-27,13318.0
2017-07-28,13324.0
2017-07-29,13324.0
2017-07-30,13324.0
2017-07-31,13325.0
2017-08-01,13324.0
2017-08-02,13324.0
2017-08-03,13327.0
2017-08-04,13316.0
2017-08-05,13316.0
2017-08-06,13316.0
2017-08-07,13321.0
2017-08-08,13313.0
2017-08-09,13333.0
2017-08-10,13333.0
2017-08-11,13361.0
2017-08-12,13361.0
2017-08-13,13361.0
2017-08-14,13349.0
2017-08-15,13361.0
2017-08-16,13377.0
2017-08-17,13358.0
2017-08-18,13362.0
2017-08-19,13362.0
2017-08-20,13362.0
2017-08-21,13351.0
2017-08-22,13344.0
2017-08-23,13359.0
2017-08-24,13346.0
2017-08-25,13344.0
2017-08-26,13344.0
2017-08-27,13344.0
2017-08-28,13340.0
2017-08-29,13340.0
2017-08-30,13346.0
2017-08-31,13342.0
2017-09-01,13318.0
2017-09-02,13318.0
2017-09-03,13318.0
2017-09-04,13339.0
2017-09-05,13338.0
2017-09-06,13333.0
2017-09-07,13307.0
2017-09-08,13185.0
2017-09-09,13185.0
2017-09-10,13185.0
2017-09-11,13156.0
2017-09-12,13200.0
2017-09-13,13201.0
2017-09-14,13251.0
2017-09-15,13240.0
2017-09-16,13240.0
2017-09-17,13240.0
2017-09-18,13255.0
2017-09-19,13279.0
2017-09-20,13282.0
2017-09-21,13339.0
2017-09-22,13312.0
2017-09-23,13312.0
2017-09-24,13312.0
2017-09-25,13325.0
2017-09-26,13374.0
2017-09-27,13445.0
2017-09-28,13515.0
2017-09-29,13472.0
2017-09-30,13472.0
2017-10-01,13472.0
2017-10-02,13540.0
2017-10-03,13542.0
2017-10-04,13477.0
2017-10-05,13464.0
2017-10-06,13519.0
2017-10-07,13519.0
2017-10-08,13519.0
2017-10-09,13518.0
2017-10-10,13512.0
2017-10-11,13530.0
2017-10-12,13504.0
2017-10-13,13498.0
2017-10-14,13498.0
2017-10-15,13498.0
2017-10-16,13476.0
2017-10-17,13507.0
2017-10-18,13513.0
2017-10-19,13515.0
2017-10-20,13519.0
2017-10-21,13519.0
2017-10-22,13519.0
2017-10-23,13543.0
2017-10-24,13533.0
2017-10-25,13578.0
2017-10-26,13587.0
2017-10-27,13609.0
2017-10-28,13609.0
2017-10-29,13609.0
2017-10-30,13582.0
2017-10-31,13563.0
2017-11-01,13580.0
2017-11-02,13552.0
2017-11-03,13498.0
2017-11-04,13498.0
2017-11-05,13498.0
2017-11-06,13524.0
2017-11-07,13515.0
2017-11-08,13514.0
2017-11-09,13516.0
2017-11-10,13543.0
2017-11-11,13543.0
2017-11-12,13543.0
2017-11-13,13552.0
2017-11-14,13551.0
2017-11-15,13535.0
2017-11-16,13539.0
2017-11-17,13531.0
2017-11-18,13531.0
2017-11-19,13531.0
2017-11-20,13529.0
2017-11-21,13529.0
2017-11-22,13523.0
2017-11-23,13511.0
2017-11-24,13504.0
2017-11-25,13504.0
2017-11-26,13504.0
2017-11-27,13508.0
2017-11-28,13510.0
2017-11-29,13500.0
2017-11-30,13526.0
2017-12-01,13523.0
2017-12-02,13523.0
2017-12-03,13523.0
2017-12-04,13527.0
2017-12-05,13519.0
2017-12-06,13546.0
2017-12-07,13554.0
2017-12-08,13550.0
2017-12-09,13550.0
2017-12-10,13550.0
2017-12-11,13552.0
2017-12-12,13574.0
2017-12-13,13590.0
2017-12-14,13576.0
2017-12-15,13570.0
2017-12-16,13570.0
2017-12-17,13570.0
2017-12-18,13581.0
2017-12-19,13576.0
2017-12-20,13579.0
2017-12-21,13555.0
2017-12-22,13556.0
2017-12-23,13556.0
2017-12-24,13556.0
2017-12-25,13545.0
2017-12-26,13554.0
2017-12-27,13561.0
2017-12-28,13557.0
2017-12-29,13555.0
2017-12-30,13555.0
2017-12-31,13555.0
2018-01-01,13555.0
2018-01-02,13514.0
2018-01-03,13475.0
2018-01-04,13422.0
2018-01-05,13416.0
2018-01-06,13416.0
2018-01-07,13416.0
2018-01-08,13429.0
2018-01-09,13438.0
2018-01-10,13425.0
2018-01-11,13400.0
2018-01-12,13353.0
2018-01-13,13353.0
2018-01-14,13353.0
2018-01-15,13332.0
2018-01-16,13338.0
2018-01-17,13359.0
2018-01-18,13347.0
2018-01-19,13316.0
2018-01-20,13316.0
2018-01-21,13316.0
2018-01-22,13350.0
2018-01-23,13331.0
2018-01-24,13314.0
2018-01-25,13289.0
2018-01-26,13306.0
2018-01-27,13306.0
2018-01-28,13306.0
2018-01-29,13366.0
2018-01-30,13434.0
2018-01-31,13386.0
2018-02-01,13424.0
2018-02-02,13452.0
2018-02-03,13452.0
2018-02-04,13452.0
2018-02-05,13520.0
2018-02-06,13540.0
2018-02-07,13555.0
2018-02-08,13605.0
2018-02-09,13628.0
2018-02-10,13628.0
2018-02-11,13628.0
2018-02-12,13639.0
2018-02-13,13651.0
2018-02-14,13629.0
2018-02-15,13560.0
2018-02-16,13524.0
2018-02-17,13524.0
2018-02-18,13524.0
2018-02-19,13560.0
2018-02-20,13615.0
2018-02-21,13618.0
2018-02-22,13685.0
2018-02-23,13668.0
2018-02-24,13668.0
2018-02-25,13668.0
2018-02-26,13660.0
2018-02-27,13679.0
2018-02-28,13751.0
2018-03-01,13748.0
2018-03-02,13757.0
2018-03-03,13757.0
2018-03-04,13757.0
2018-03-05,13762.0
2018-03-06,13776.0
2018-03-07,13760.0
2018-03-08,13816.0
2018-03-09,13797.0
2018-03-10,13797.0
2018-03-11,13797.0
2018-03-12,13765.0
2018-03-13,13752.0
2018-03-14,13734.0
2018-03-15,13749.0
2018-03-16,13751.0
2018-03-17,13751.0
2018-03-18,13751.0
2018-03-19,13765.0
2018-03-20,13748.0
2018-03-21,13738.0
2018-03-22,13755.0
2018-03-23,13782.0
2018-03-24,13782.0
2018-03-25,13782.0
2018-03-26,13738.0
2018-03-27,13742.0
2018-03-28,13764.0
2018-03-29,13766.0
2018-03-30,13728.0
2018-03-31,13728.0
2018-04-01,13728.0
2018-04-02,13753.0
2018-04-03,13764.0
2018-04-04,13766.0
2018-04-05,13767.0
2018-04-06,13778.0
2018-04-07,13778.0
2018-04-08,13778.0
2018-04-09,13761.0
2018-04-10,13751.0
2018-04-11,13759.0
2018-04-12,13778.0
2018-04-13,13755.0
2018-04-14,13755.0
2018-04-15,13755.0
2018-04-16,13780.0
2018-04-17,13766.0
2018-04-18,13776.0
2018-04-19,13785.0
2018-04-20,13893.0
2018-04-21,13893.0
2018-04-22,13893.0
2018-04-23,13975.0
2018-04-24,13889.0
2018-04-25,13921.0
2018-04-26,13891.0
2018-04-27,13893.0
2018-04-28,13893.0
2018-04-29,13893.0
2018-04-30,13913.0
2018-05-01,13913.0
2018-05-02,13948.0
2018-05-03,13939.0
2018-05-04,13945.0
2018-05-05,13945.0
2018-05-06,13945.0
2018-05-07,14001.0
2018-05-08,14052.0
2018-05-09,14084.0
2018-05-10,14084.0
2018-05-11,13960.0
2018-05-12,13960.0
2018-05-13,13960.0
2018-05-14,13973.0
2018-05-15,14037.0
2018-05-16,14097.0
2018-05-17,14058.0
2018-05-18,14156.0
2018-05-19,14156.0
2018-05-20,14156.0
2018-05-21,14190.0
2018-05-22,14142.0
2018-05-23,14209.0
2018-05-24,14133.0
2018-05-25,14125.0
2018-05-26,14125.0
2018-05-27,14125.0
2018-05-28,13995.0
2018-05-29,13995.0
2018-05-30,13993.0
2018-05-31,13896.0
2018-06-01,13896.0
2018-06-02,13896.0
2018-06-03,13896.0
2018-06-04,13878.0
2018-06-05,13880.0
2018-06-06,13853.0
2018-06-07,13875.0
2018-06-08,13932.0
2018-06-09,13932.0
2018-06-10,13932.0
2018-06-11,13932.0
2018-06-12,13932.0
2018-06-13,13932.0
2018-06-14,13932.0
2018-06-15,13932.0
2018-06-16,13932.0
2018-06-17,13932.0
2018-06-18,13932.0
2018-06-19,13932.0
2018-06-20,13932.0
2018-06-21,14102.0
2018-06-22,14086.0
2018-06-23,14086.0
2018-06-24,14086.0
2018-06-25,14159.0
2018-06-26,14179.0
2018-06-27,14179.0
2018-06-28,14394.0
2018-06-29,14330.0
2018-06-30,14330.0
2018-07-01,14330.0
2018-07-02,14390.0
2018-07-03,14397.0
2018-07-04,14363.0
2018-07-05,14394.0
2018-07-06,14375.0
2018-07-07,14375.0
2018-07-08,14375.0
2018-07-09,14330.0
2018-07-10,14367.0
2018-07-11,14385.0
2018-07-12,14390.0
2018-07-13,14378.0
2018-07-14,14378.0
2018-07-15,14378.0
2018-07-16,14394.0
2018-07-17,14378.0
2018-07-18,14414.0
2018-07-19,14442.0
2018-07-20,14495.0
2018-07-21,14495.0
2018-07-22,14495.0
2018-07-23,14482.0
2018-07-24,14545.0
2018-07-25,14475.0
2018-07-26,14463.0
2018-07-27,14417.0
2018-07-28,14417.0
2018-07-29,14417.0
2018-07-30,14415.0
2018-07-31,14414.0
2018-08-01,14440.0
2018-08-02,14478.0
2018-08-03,14498.0
2018-08-04,14498.0
2018-08-05,14498.0
2018-08-06,14478.0
2018-08-07,14442.0
2018-08-08,14439.0
2018-08-09,14416.0
2018-08-10,14478.0
2018-08-11,14478.0
2018-08-12,14478.0
2018-08-13,14608.0
2018-08-14,14584.0
2018-08-15,14577.0
2018-08-16,14593.0
2018-08-17,14593.0
2018-08-18,14593.0
2018-08-19,14593.0
2018-08-20,14588.0
2018-08-21,14574.0
2018-08-22,14574.0
2018-08-23,14638.0
2018-08-24,14649.0
2018-08-25,14649.0
2018-08-26,14649.0
2018-08-27,14620.0
2018-08-28,14626.0
2018-08-29,14645.0
2018-08-30,14680.0
2018-08-31,14710.0
2018-09-01,14710.0
2018-09-02,14710.0
2018-09-03,14815.0
2018-09-04,14935.0
2018-09-05,14938.0
2018-09-06,14893.0
2018-09-07,14820.0
2018-09-08,14820.0
2018-09-09,14820.0
2018-09-10,14857.0
2018-09-11,14857.0
2018-09-12,14833.0
2018-09-13,14840.0
2018-09-14,14807.0
2018-09-15,14807.0
2018-09-16,14807.0
2018-09-17,14880.0
2018-09-18,14855.0
2018-09-19,14875.0
2018-09-20,14849.0
2018-09-21,14817.0
2018-09-22,14817.0
2018-09-23,14817.0
2018-09-24,14866.0
2018-09-25,14918.0
2018-09-26,14911.0
2018-09-27,14923.0
2018-09-28,14903.0
2018-09-29,14903.0
2018-09-30,14903.0
2018-10-01,14911.0
2018-10-02,15043.0
2018-10-03,15075.0
2018-10-04,15179.0
2018-10-05,15183.0
2018-10-06,15183.0
2018-10-07,15183.0
2018-10-08,15218.0
2018-10-09,15238.0
2018-10-10,15200.0
2018-10-11,15235.0
2018-10-12,15197.0
2018-10-13,15197.0
2018-10-14,15197.0
2018-10-15,15220.0
2018-10-16,15201.0
2018-10-17,15150.0
2018-10-18,15195.0
2018-10-19,15187.0
2018-10-20,15187.0
2018-10-21,15187.0
2018-10-22,15187.0
2018-10-23,15192.0
2018-10-24,15197.0
2018-10-25,15188.0
2018-10-26,15217.0
2018-10-27,15217.0
2018-10-28,15217.0
2018-10-29,15223.0
2018-10-30,15224.0
2018-10-31,15203.0
2018-11-01,15128.0
2018-11-02,14955.0
2018-11-03,14955.0
2018-11-04,14955.0
2018-11-05,14977.0
2018-11-06,14804.0
2018-11-07,14590.0
2018-11-08,14539.0
2018-11-09,14678.0
2018-11-10,14678.0
2018-11-11,14678.0
2018-11-12,14820.0
2018-11-13,14805.0
2018-11-14,14787.0
2018-11-15,14665.0
2018-11-16,14612.0
2018-11-17,14612.0
2018-11-18,14612.0
2018-11-19,14588.0
2018-11-20,14588.0
2018-11-21,14603.0
2018-11-22,14580.0
2018-11-23,14544.0
2018-11-24,14544.0
2018-11-25,14544.0
2018-11-26,14475.0
2018-11-27,14515.0
2018-11-28,14529.0
2018-11-29,14383.0
2018-11-30,14302.0
2018-12-01,14302.0
2018-12-02,14302.0
2018-12-03,14244.0
2018-12-04,14292.0
2018-12-05,14403.0
2018-12-06,14520.0
2018-12-07,14480.0
2018-12-08,14480.0
2018-12-09,14480.0
2018-12-10,14553.0
2018-12-11,14608.0
2018-12-12,14598.0
2018-12-13,14497.0
2018-12-14,14581.0
2018-12-15,14581.0
2018-12-16,14581.0
2018-12-17,14580.0
2018-12-18,14501.0
2018-12-19,14439.0
2018-12-20,14473.0
2018-12-21,14553.0
2018-12-22,14553.0
2018-12-23,14553.0
2018-12-24,14553.0
2018-12-25,14553.0
2018-12-26,14577.0
2018-12-27,14561.0
2018-12-28,14568.0
2018-12-29,14568.0
2018-12-30,14568.0
2018-12-31,14390.0
2019-01-01,14390.0
2019-01-02,14458.0
2019-01-03,14417.0
2019-01-04,14270.0
2019-01-05,14270.0
2019-01-06,14270.0
2019-01-07,14083.0
2019-01-08,14148.0
2019-01-09,14125.0
2019-01-10,14053.0
2019-01-11,14048.0
2019-01-12,14048.0
2019-01-13,14048.0
2019-01-14,14125.0
2019-01-15,14090.0
2019-01-16,14128.0
2019-01-17,14192.0
2019-01-18,14178.0
2019-01-19,14178.0
2019-01-20,14178.0
2019-01-21,14227.0
2019-01-22,14220.0
2019-01-23,14188.0
2019-01-24,14170.0
2019-01-25,14093.0
2019-01-26,14093.0
2019-01-27,14093.0
2019-01-28,14072.0
2019-01-29,14094.0
2019-01-30,14131.0
2019-01-31,13973.0
2019-02-01,13948.0
2019-02-02,13948.0
2019-02-03,13948.0
2019-02-04,13962.0
2019-02-05,13962.0
2019-02-06,13920.0
2019-02-07,13973.0
2019-02-08,13955.0
2019-02-09,13955.0
2019-02-10,13955.0
2019-02-11,14034.0
2019-02-12,14068.0
2019-02-13,14059.0
2019-02-14,14090.0
2019-02-15,14154.0
2019-02-16,14154.0
2019-02-17,14154.0
2019-02-18,14107.0
2019-02-19,14103.0
2019-02-20,14044.0
2019-02-21,14071.0
2019-02-22,14058.0
2019-02-23,14058.0
2019-02-24,14058.0
2019-02-25,14018.0
2019-02-26,13992.0
2019-02-27,14030.0
2019-02-28,14069.0
2019-03-01,14120.0
2019-03-02,14120.0
2019-03-03,14120.0
2019-03-04,14130.0
2019-03-05,14128.0
2019-03-06,14143.0
2019-03-07,14143.0
2019-03-08,14314.0
2019-03-09,14314.0
2019-03-10,14314.0
2019-03-11,14291.0
2019-03-12,14267.0
2019-03-13,14265.0
2019-03-14,14278.0
2019-03-15,14260.0
2019-03-16,14260.0
2019-03-17,14260.0
2019-03-18,14239.0
2019-03-19,14233.0
2019-03-20,14188.0
2019-03-21,14140.0
2019-03-22,14163.0
2019-03-23,14163.0
2019-03-24,14163.0
2019-03-25,14185.0
2019-03-26,14173.0
2019-03-27,14208.0
2019-03-28,14243.0
2019-03-29,14243.0
2019-03-30,14243.0
2019-03-31,14243.0
2019-04-01,14229.0
2019-04-02,14223.0
2019-04-03,14223.0
2019-04-04,14183.0
2019-04-05,14133.0
2019-04-06,14133.0
2019-04-07,14133.0
2019-04-08,14167.0
2019-04-09,14133.0
2019-04-10,14153.0
2019-04-11,14140.0
2019-04-12,14120.0
2019-04-13,14120.0
2019-04-14,14120.0
2019-04-15,14063.0
2019-04-16,14085.0
2019-04-17,14085.0
2019-04-18,14045.0
2019-04-19,14045.0
2019-04-20,14045.0
2019-04-21,14045.0
2019-04-22,14078.0
2019-04-23,14080.0
2019-04-24,14105.0
2019-04-25,14186.0
2019-04-26,14199.0
2019-04-27,14199.0
2019-04-28,14199.0
2019-04-29,14208.0
2019-04-30,14257.0
2019-05-01,14257.0
2019-05-02,14252.0
2019-05-03,14266.0
2019-05-04,14266.0
2019-05-05,14266.0
2019-05-06,14298.0
2019-05-07,14280.0
2019-05-08,14295.0
2019-05-09,14360.0
2019-05-10,14327.0
2019-05-11,14327.0
2019-05-12,14327.0
2019-05-13,14423.0
2019-05-14,14434.0
2019-05-15,14463.0
2019-05-16,14452.0
2019-05-17,14450.0
2019-05-18,14450.0
2019-05-19,14450.0
2019-05-20,14455.0
2019-05-21,14480.0
2019-05-22,14525.0
2019-05-23,14480.0
2019-05-24,14392.0
2019-05-25,14392.0
2019-05-26,14392.0
2019-05-27,14380.0
2019-05-28,14375.0
2019-05-29,14410.0
2019-05-30,14410.0
2019-05-31,14269.0
2019-06-01,14269.0
2019-06-02,14269.0
2019-06-03,14269.0
2019-06-04,14269.0
2019-06-05,14269.0
2019-06-06,14269.0
2019-06-07,14269.0
2019-06-08,14269.0
2019-06-09,14269.0
2019-06-10,14250.0
2019-06-11,14239.0
2019-06-12,14241.0
2019-06-13,14280.0
2019-06-14,14325.0
2019-06-15,14325.0
2019-06-16,14325.0
2019-06-17,14337.0
2019-06-18,14326.0
2019-06-19,14270.0
2019-06-20,14183.0
2019-06-21,14155.0
2019-06-22,14155.0
2019-06-23,14155.0
2019-06-24,14147.0
2019-06-25,14125.0
2019-06-26,14178.0
2019-06-27,14140.0
2019-06-28,14126.0
2019-06-29,14126.0
2019-06-30,14126.0
2019-07-01,14113.0
2019-07-02,14139.0
2019-07-03,14120.0
2019-07-04,14135.0
2019-07-05,14083.0
2019-07-06,14083.0
2019-07-07,14083.0
2019-07-08,14108.0
2019-07-09,14130.0
2019-07-10,14132.0
2019-07-11,14067.0
2019-07-12,14008.0
2019-07-13,14008.0
2019-07-14,14008.0
2019-07-15,13920.0
2019-07-16,13935.0
2019-07-17,13983.0
2019-07-18,13960.0
2019-07-19,13938.0
2019-07-20,13938.0
2019-07-21,13938.0
2019-07-22,13943.0
2019-07-23,13985.0
2019-07-24,13997.0
2019-07-25,13977.0
