,USDEUR BGN Curncy
2019-08-25,0.8975
2019-08-26,0.9008
2019-08-27,0.9017
2019-08-28,0.9027
2019-08-29,0.9044
2019-08-30,0.9102
2019-08-31,0.9102
2019-09-01,0.9102
2019-09-02,0.9116
2019-09-03,0.9113
2019-09-04,0.9062
2019-09-05,0.9062
2019-09-06,0.9067
2019-09-07,0.9067
2019-09-08,0.9067
2019-09-09,0.9051
2019-09-10,0.9055
2019-09-11,0.9082
2019-09-12,0.9039
2019-09-13,0.903
2019-09-14,0.903
2019-09-15,0.903
2019-09-16,0.9089
2019-09-17,0.9031
2019-09-18,0.9066
2019-09-19,0.9057
2019-09-20,0.9076
2019-09-21,0.9076
2019-09-22,0.9076
2019-09-23,0.9096
2019-09-24,0.9074
2019-09-25,0.9139
2019-09-26,0.9157
2019-09-27,0.914
2019-09-28,0.914
2019-09-29,0.914
2019-09-30,0.9176
2019-10-01,0.9147
2019-10-02,0.9125
2019-10-03,0.9121
2019-10-04,0.9109
2019-10-05,0.9109
2019-10-06,0.9109
2019-10-07,0.9115
2019-10-08,0.9127
2019-10-09,0.9114
2019-10-10,0.9087
2019-10-11,0.9056
2019-10-12,0.9056
2019-10-13,0.9056
2019-10-14,0.9068
2019-10-15,0.9064
2019-10-16,0.9032
2019-10-17,0.8989
2019-10-18,0.895
2019-10-19,0.895
2019-10-20,0.895
2019-10-21,0.8969
2019-10-22,0.8989
2019-10-23,0.8985
2019-10-24,0.9005
2019-10-25,0.9025
2019-10-26,0.9025
2019-10-27,0.9025
2019-10-28,0.9009
2019-10-29,0.8999
2019-10-30,0.8968
2019-10-31,0.8967
2019-11-01,0.8956
2019-11-02,0.8956
2019-11-03,0.8956
2019-11-04,0.8986
2019-11-05,0.903
2019-11-06,0.9037
2019-11-07,0.905
2019-11-08,0.9076
2019-11-09,0.9076
2019-11-10,0.9076
2019-11-11,0.9063
2019-11-12,0.9083
2019-11-13,0.9085
2019-11-14,0.9074
2019-11-15,0.9049
2019-11-16,0.9049
2019-11-17,0.9049
2019-11-18,0.9032
2019-11-19,0.9027
2019-11-20,0.9032
2019-11-21,0.9043
2019-11-22,0.9074
2019-11-23,0.9074
2019-11-24,0.9074
2019-11-25,0.9081
2019-11-26,0.9073
2019-11-27,0.9092
2019-11-28,0.9083
2019-11-29,0.9076
2019-11-30,0.9076
2019-12-01,0.9076
2019-12-02,0.9026
2019-12-03,0.9024
2019-12-04,0.9027
2019-12-05,0.9006
2019-12-06,0.9039
2019-12-07,0.9039
2019-12-08,0.9039
2019-12-09,0.9038
2019-12-10,0.9015
2019-12-11,0.8985
2019-12-12,0.8985
2019-12-13,0.8991
2019-12-14,0.8991
2019-12-15,0.8991
2019-12-16,0.8973
2019-12-17,0.8968
2019-12-18,0.8998
2019-12-19,0.8992
2019-12-20,0.9027
2019-12-21,0.9027
2019-12-22,0.9027
2019-12-23,0.9018
2019-12-24,0.9018
2019-12-25,0.9016
2019-12-26,0.9012
2019-12-27,0.8947
2019-12-28,0.8947
2019-12-29,0.8947
2019-12-30,0.893
2019-12-31,0.8919
2020-01-01,0.8917
2020-01-02,0.895
2020-01-03,0.896
2020-01-04,0.896
2020-01-05,0.896
2020-01-06,0.8931
2020-01-07,0.8966
2020-01-08,0.9005
2020-01-09,0.9004
2020-01-10,0.8993
2020-01-11,0.8993
2020-01-12,0.8993
2020-01-13,0.8981
2020-01-14,0.8988
2020-01-15,0.8969
2020-01-16,0.8979
2020-01-17,0.9016
2020-01-18,0.9016
2020-01-19,0.9016
2020-01-20,0.9013
2020-01-21,0.9023
2020-01-22,0.9015
2020-01-23,0.9045
2020-01-24,0.907
2020-01-25,0.907
2020-01-26,0.907
2020-01-27,0.9075
2020-01-28,0.9073
2020-01-29,0.9082
2020-01-30,0.9065
2020-01-31,0.9015
2020-02-01,0.9015
2020-02-02,0.9015
2020-02-03,0.9041
2020-02-04,0.9054
2020-02-05,0.9092
2020-02-06,0.9107
2020-02-07,0.9136
2020-02-08,0.9136
2020-02-09,0.9136
2020-02-10,0.9165
2020-02-11,0.9161
2020-02-12,0.9196
2020-02-13,0.9226
2020-02-14,0.9233
2020-02-15,0.9233
2020-02-16,0.9233
2020-02-17,0.9229
2020-02-18,0.9266
2020-02-19,0.9255
2020-02-20,0.9273
2020-02-21,0.9219
2020-02-22,0.9219
2020-02-23,0.9219
2020-02-24,0.9213
2020-02-25,0.919
2020-02-26,0.9191
2020-02-27,0.909
2020-02-28,0.9069
2020-02-29,0.9069
2020-03-01,0.9069
2020-03-02,0.8982
2020-03-03,0.8951
2020-03-04,0.8981
2020-03-05,0.89
2020-03-06,0.8862
2020-03-07,0.8862
2020-03-08,0.8862
2020-03-09,0.8735
2020-03-10,0.8864
2020-03-11,0.8873
2020-03-12,0.8941
2020-03-13,0.9004
2020-03-14,0.9004
2020-03-15,0.9004
2020-03-16,0.8944
2020-03-17,0.9093
2020-03-18,0.916
2020-03-19,0.9353
2020-03-20,0.9349
2020-03-21,0.9349
2020-03-22,0.9349
2020-03-23,0.9325
2020-03-24,0.927
2020-03-25,0.9189
2020-03-26,0.9064
2020-03-27,0.898
2020-03-28,0.898
2020-03-29,0.898
2020-03-30,0.9053
2020-03-31,0.9064
2020-04-01,0.9122
2020-04-02,0.921
2020-04-03,0.9262
2020-04-04,0.9262
2020-04-05,0.9262
2020-04-06,0.9265
2020-04-07,0.9181
2020-04-08,0.9212
2020-04-09,0.915
2020-04-10,0.9144
2020-04-11,0.9144
2020-04-12,0.9144
2020-04-13,0.9167
2020-04-14,0.9107
2020-04-15,0.9165
2020-04-16,0.9224
2020-04-17,0.9195
2020-04-18,0.9195
2020-04-19,0.9195
2020-04-20,0.9205
2020-04-21,0.921
2020-04-22,0.924
2020-04-23,0.9279
2020-04-24,0.9239
2020-04-25,0.9239
2020-04-26,0.9239
2020-04-27,0.9235
2020-04-28,0.9243
2020-04-29,0.9196
2020-04-30,0.9131
2020-05-01,0.9107
2020-05-02,0.9107
2020-05-03,0.9107
2020-05-04,0.9171
2020-05-05,0.9227
2020-05-06,0.9264
2020-05-07,0.9231
2020-05-08,0.9225
2020-05-09,0.9225
2020-05-10,0.9225
2020-05-11,0.9253
2020-05-12,0.9218
2020-05-13,0.9243
2020-05-14,0.9255
2020-05-15,0.9242
2020-05-16,0.9242
2020-05-17,0.9242
2020-05-18,0.9162
2020-05-19,0.9155
2020-05-20,0.9108
2020-05-21,0.9132
2020-05-22,0.9172
2020-05-23,0.9172
2020-05-24,0.9172
2020-05-25,0.9176
2020-05-26,0.9106
2020-05-27,0.9083
2020-05-28,0.9027
2020-05-29,0.9006
2020-05-30,0.9006
2020-05-31,0.9006
2020-06-01,0.8981
2020-06-02,0.8953
2020-06-03,0.8902
2020-06-04,0.8821
2020-06-05,0.8856
2020-06-06,0.8856
2020-06-07,0.8856
2020-06-08,0.8854
2020-06-09,0.882
2020-06-10,0.8792
2020-06-11,0.8851
2020-06-12,0.8884
2020-06-13,0.8884
2020-06-14,0.8884
2020-06-15,0.8832
2020-06-16,0.8878
2020-06-17,0.8894
2020-06-18,0.8925
2020-06-19,0.8947
2020-06-20,0.8947
2020-06-21,0.8947
2020-06-22,0.888
2020-06-23,0.8843
2020-06-24,0.8888
2020-06-25,0.8915
2020-06-26,0.8914
2020-06-27,0.8914
2020-06-28,0.8914
2020-06-29,0.8895
2020-06-30,0.8902
2020-07-01,0.8887
2020-07-02,0.8897
2020-07-03,0.8892
2020-07-04,0.8892
2020-07-05,0.8892
2020-07-06,0.8843
2020-07-07,0.8869
2020-07-08,0.8826
2020-07-09,0.8861
2020-07-10,0.885
2020-07-11,0.885
2020-07-12,0.885
2020-07-13,0.8816
2020-07-14,0.8772
2020-07-15,0.8763
2020-07-16,0.8785
2020-07-17,0.8749
2020-07-18,0.8749
2020-07-19,0.8749
2020-07-20,0.8735
2020-07-21,0.8675
2020-07-22,0.8643
2020-07-23,0.8623
2020-07-24,0.8579
2020-07-25,0.8579
2020-07-26,0.8579
2020-07-27,0.8509
2020-07-28,0.8535
2020-07-29,0.848
2020-07-30,0.8441
2020-07-31,0.849
2020-08-01,0.849
2020-08-02,0.849
2020-08-03,0.8502
2020-08-04,0.8473
2020-08-05,0.8429
2020-08-06,0.842
2020-08-07,0.8485
2020-08-08,0.8485
2020-08-09,0.8485
2020-08-10,0.852
2020-08-11,0.8518
2020-08-12,0.8486
2020-08-13,0.8464
2020-08-14,0.8444
2020-08-15,0.8444
2020-08-16,0.8444
2020-08-17,0.8425
2020-08-18,0.8381
2020-08-19,0.8447
2020-08-20,0.8432
2020-08-21,0.8477
2020-08-22,0.8477
2020-08-23,0.8477
2020-08-24,0.8483
2020-08-25,0.845
2020-08-26,0.8453
2020-08-27,0.8459
2020-08-28,0.84
2020-08-29,0.84
2020-08-30,0.84
2020-08-31,0.8378
2020-09-01,0.8395
2020-09-02,0.8435
2020-09-03,0.8438
2020-09-04,0.8447
2020-09-05,0.8447
2020-09-06,0.8447
2020-09-07,0.8464
2020-09-08,0.8493
2020-09-09,0.8472
2020-09-10,0.8464
2020-09-11,0.8442
2020-09-12,0.8442
2020-09-13,0.8442
2020-09-14,0.8429
2020-09-15,0.8441
2020-09-16,0.8462
2020-09-17,0.844
2020-09-18,0.8446
2020-09-19,0.8446
2020-09-20,0.8446
2020-09-21,0.8495
2020-09-22,0.8541
2020-09-23,0.8576
2020-09-24,0.8569
2020-09-25,0.8598
2020-09-26,0.8598
2020-09-27,0.8598
2020-09-28,0.8572
2020-09-29,0.8515
2020-09-30,0.8532
2020-10-01,0.8514
2020-10-02,0.8535
2020-10-03,0.8535
2020-10-04,0.8535
2020-10-05,0.8486
2020-10-06,0.8522
2020-10-07,0.85
2020-10-08,0.8503
2020-10-09,0.8456
2020-10-10,0.8456
2020-10-11,0.8456
2020-10-12,0.8466
2020-10-13,0.8514
2020-10-14,0.8514
2020-10-15,0.8542
2020-10-16,0.8534
2020-10-17,0.8534
2020-10-18,0.8534
2020-10-19,0.8497
2020-10-20,0.8459
2020-10-21,0.8431
2020-10-22,0.8462
2020-10-23,0.8431
2020-10-24,0.8431
2020-10-25,0.8431
2020-10-26,0.8468
2020-10-27,0.8479
2020-10-28,0.8513
2020-10-29,0.8567
2020-10-30,0.8586
2020-10-31,0.8586
2020-11-01,0.8586
2020-11-02,0.8591
2020-11-03,0.8533
2020-11-04,0.853
2020-11-05,0.8453
2020-11-06,0.8422
2020-11-07,0.8422
2020-11-08,0.8422
2020-11-09,0.8465
2020-11-10,0.8464
2020-11-11,0.849
2020-11-12,0.8472
2020-11-13,0.8449
2020-11-14,0.8449
2020-11-15,0.8449
2020-11-16,0.8436
2020-11-17,0.8431
2020-11-18,0.8436
2020-11-19,0.8422
2020-11-20,0.8435
2020-11-21,0.8435
2020-11-22,0.8435
2020-11-23,0.8445
2020-11-24,0.8409
2020-11-25,0.8394
2020-11-26,0.8394
2020-11-27,0.8359
2020-11-28,0.8359
2020-11-29,0.8359
2020-11-30,0.8385
2020-12-01,0.8284
2020-12-02,0.8254
2020-12-03,0.8232
2020-12-04,0.825
2020-12-05,0.825
2020-12-06,0.825
2020-12-07,0.8258
2020-12-08,0.8262
2020-12-09,0.8277
2020-12-10,0.8236
2020-12-11,0.8255
2020-12-12,0.8255
2020-12-13,0.8255
2020-12-14,0.8236
2020-12-15,0.8229
2020-12-16,0.8197
2020-12-17,0.8151
2020-12-18,0.8158
2020-12-19,0.8158
2020-12-20,0.8158
2020-12-21,0.8167
2020-12-22,0.8221
2020-12-23,0.8206
2020-12-24,0.8206
2020-12-25,0.8201
2020-12-26,0.8201
2020-12-27,0.8201
2020-12-28,0.8187
2020-12-29,0.8163
2020-12-30,0.813
2020-12-31,0.8186
2021-01-01,0.8187
2021-01-02,0.8187
2021-01-03,0.8187
2021-01-04,0.8162
2021-01-05,0.8131
2021-01-06,0.8113
2021-01-07,0.815
2021-01-08,0.8185
2021-01-09,0.8185
2021-01-10,0.8185
2021-01-11,0.823
2021-01-12,0.8191
2021-01-13,0.8225
2021-01-14,0.8226
2021-01-15,0.8281
2021-01-16,0.8281
2021-01-17,0.8281
2021-01-18,0.828
2021-01-19,0.8245
2021-01-20,0.8261
2021-01-21,0.8218
2021-01-22,0.8215
2021-01-23,0.8215
2021-01-24,0.8215
2021-01-25,0.8236
2021-01-26,0.8224
2021-01-27,0.8256
2021-01-28,0.825
2021-01-29,0.8239
2021-01-30,0.8239
2021-01-31,0.8239
2021-02-01,0.8291
2021-02-02,0.8303
2021-02-03,0.8309
2021-02-04,0.836
2021-02-05,0.83
2021-02-06,0.83
2021-02-07,0.83
2021-02-08,0.8298
2021-02-09,0.8251
2021-02-10,0.8252
2021-02-11,0.8243
2021-02-12,0.8251
2021-02-13,0.8251
2021-02-14,0.8251
2021-02-15,0.8245
2021-02-16,0.8262
2021-02-17,0.8306
2021-02-18,0.8269
2021-02-19,0.8252
2021-02-20,0.8252
2021-02-21,0.8252
2021-02-22,0.8225
2021-02-23,0.823
2021-02-24,0.8217
2021-02-25,0.8214
2021-02-26,0.8283
2021-02-27,0.8283
2021-02-28,0.8283
2021-03-01,0.8299
2021-03-02,0.8271
2021-03-03,0.829
2021-03-04,0.8352
2021-03-05,0.8396
2021-03-06,0.8396
2021-03-07,0.8396
2021-03-08,0.8441
2021-03-09,0.8402
2021-03-10,0.8383
2021-03-11,0.8344
2021-03-12,0.8366
2021-03-13,0.8366
2021-03-14,0.8366
2021-03-15,0.8382
2021-03-16,0.8402
2021-03-17,0.8347
2021-03-18,0.8392
2021-03-19,0.84
2021-03-20,0.84
2021-03-21,0.84
2021-03-22,0.838
2021-03-23,0.8439
2021-03-24,0.8465
2021-03-25,0.8501
2021-03-26,0.8479
2021-03-27,0.8479
2021-03-28,0.8479
2021-03-29,0.85
2021-03-30,0.8536
2021-03-31,0.8525
2021-04-01,0.8491
2021-04-02,0.8504
2021-04-03,0.8504
2021-04-04,0.8504
2021-04-05,0.8466
2021-04-06,0.842
2021-04-07,0.8423
2021-04-08,0.8392
2021-04-09,0.8403
2021-04-10,0.8403
2021-04-11,0.8403
2021-04-12,0.8395
2021-04-13,0.8369
2021-04-14,0.8348
2021-04-15,0.8357
2021-04-16,0.8346
2021-04-17,0.8346
2021-04-18,0.8346
2021-04-19,0.8308
2021-04-20,0.8308
2021-04-21,0.8309
2021-04-22,0.8322
2021-04-23,0.8266
2021-04-24,0.8266
2021-04-25,0.8266
2021-04-26,0.8274
2021-04-27,0.827
2021-04-28,0.8247
2021-04-29,0.8251
2021-04-30,0.832
2021-05-01,0.832
2021-05-02,0.832
2021-05-03,0.829
2021-05-04,0.8324
2021-05-05,0.8329
2021-05-06,0.8289
2021-05-07,0.8221
2021-05-08,0.8221
2021-05-09,0.8221
2021-05-10,0.8245
2021-05-11,0.8232
2021-05-12,0.8284
2021-05-13,0.8279
2021-05-14,0.8234
2021-05-15,0.8234
2021-05-16,0.8234
2021-05-17,0.8229
2021-05-18,0.8181
2021-05-19,0.8213
2021-05-20,0.8178
2021-05-21,0.8209
2021-05-22,0.8209
2021-05-23,0.8209
2021-05-24,0.8185
2021-05-25,0.8162
2021-05-26,0.8202
2021-05-27,0.8201
2021-05-28,0.8202
2021-05-29,0.8202
2021-05-30,0.8202
2021-05-31,0.8179
2021-06-01,0.8188
2021-06-02,0.819
2021-06-03,0.8246
2021-06-04,0.8219
2021-06-05,0.8219
2021-06-06,0.8219
2021-06-07,0.8204
2021-06-08,0.8215
2021-06-09,0.821
2021-06-10,0.8213
2021-06-11,0.8259
2021-06-12,0.8259
2021-06-13,0.8259
2021-06-14,0.8251
2021-06-15,0.8247
2021-06-16,0.8337
2021-06-17,0.8399
2021-06-18,0.8429
2021-06-19,0.8429
2021-06-20,0.8429
2021-06-21,0.8391
2021-06-22,0.8374
2021-06-23,0.8384
2021-06-24,0.8381
2021-06-25,0.8378
2021-06-26,0.8378
2021-06-27,0.8378
2021-06-28,0.8386
2021-06-29,0.8406
2021-06-30,0.8434
2021-07-01,0.8439
2021-07-02,0.8428
2021-07-03,0.8428
2021-07-04,0.8428
2021-07-05,0.8429
2021-07-06,0.8458
2021-07-07,0.8481
2021-07-08,0.8442
2021-07-09,0.8419
2021-07-10,0.8419
2021-07-11,0.8419
2021-07-12,0.8432
2021-07-13,0.8491
2021-07-14,0.8449
2021-07-15,0.8467
2021-07-16,0.8471
2021-07-17,0.8471
2021-07-18,0.8471
2021-07-19,0.8475
2021-07-20,0.8489
2021-07-21,0.8478
2021-07-22,0.8496
2021-07-23,0.8495
2021-07-24,0.8495
2021-07-25,0.8495
2021-07-26,0.8472
2021-07-27,0.8463
2021-07-28,0.8444
2021-07-29,0.8413
2021-07-30,0.8427
2021-07-31,0.8427
2021-08-01,0.8427
2021-08-02,0.8423
2021-08-03,0.8428
2021-08-04,0.8448
2021-08-05,0.8451
2021-08-06,0.8502
2021-08-07,0.8502
2021-08-08,0.8502
2021-08-09,0.8521
2021-08-10,0.8532
2021-08-11,0.8519
2021-08-12,0.8525
2021-08-13,0.8478
2021-08-14,0.8478
2021-08-15,0.8478
2021-08-16,0.8492
2021-08-17,0.8541
2021-08-18,0.8541
2021-08-19,0.8564
2021-08-20,0.8547
2021-08-21,0.8547
2021-08-22,0.8547
2021-08-23,0.8513
2021-08-24,0.8505
2021-08-25,0.8495
2021-08-26,0.8509
2021-08-27,0.8477
2021-08-28,0.8477
2021-08-29,0.8477
2021-08-30,0.8477
2021-08-31,0.8468
2021-09-01,0.8446
2021-09-02,0.8421
2021-09-03,0.8418
2021-09-04,0.8418
2021-09-05,0.8418
2021-09-06,0.8425
2021-09-07,0.8444
2021-09-08,0.8463
2021-09-09,0.8458
2021-09-10,0.8467
2021-09-11,0.8467
2021-09-12,0.8467
2021-09-13,0.8467
2021-09-14,0.8472
2021-09-15,0.8463
2021-09-16,0.8497
2021-09-17,0.8529
2021-09-18,0.8529
2021-09-19,0.8529
2021-09-20,0.8528
2021-09-21,0.8528
2021-09-22,0.8556
2021-09-23,0.8519
2021-09-24,0.8532
2021-09-25,0.8532
2021-09-26,0.8532
2021-09-27,0.8551
2021-09-28,0.8559
2021-09-29,0.8622
2021-09-30,0.8638
2021-10-01,0.8626
2021-10-02,0.8626
2021-10-03,0.8626
2021-10-04,0.8606
2021-10-05,0.8623
2021-10-06,0.8653
2021-10-07,0.8656
2021-10-08,0.864
2021-10-09,0.864
2021-10-10,0.864
2021-10-11,0.8655
2021-10-12,0.8673
2021-10-13,0.8623
2021-10-14,0.8623
2021-10-15,0.8621
2021-10-16,0.8621
2021-10-17,0.8621
2021-10-18,0.8612
2021-10-19,0.8596
2021-10-20,0.8583
2021-10-21,0.8602
2021-10-22,0.8587
2021-10-23,0.8587
2021-10-24,0.8587
2021-10-25,0.8613
2021-10-26,0.8623
2021-10-27,0.8618
2021-10-28,0.8559
2021-10-29,0.865
2021-10-30,0.865
2021-10-31,0.865
2021-11-01,0.8616
2021-11-02,0.8636
2021-11-03,0.8612
2021-11-04,0.8654
2021-11-05,0.8644
2021-11-06,0.8644
2021-11-07,0.8644
2021-11-08,0.863
2021-11-09,0.8625
2021-11-10,0.8713
2021-11-11,0.8734
2021-11-12,0.8739
2021-11-13,0.8739
2021-11-14,0.8739
2021-11-15,0.8797
2021-11-16,0.8834
2021-11-17,0.8835
2021-11-18,0.8793
2021-11-19,0.8864
2021-11-20,0.8864
2021-11-21,0.8864
2021-11-22,0.8901
2021-11-23,0.889
2021-11-24,0.8929
2021-11-25,0.8921
2021-11-26,0.8834
2021-11-27,0.8834
2021-11-28,0.8834
2021-11-29,0.8855
2021-11-30,0.8819
2021-12-01,0.8834
2021-12-02,0.8849
2021-12-03,0.884
2021-12-04,0.884
2021-12-05,0.884
2021-12-06,0.8861
2021-12-07,0.8875
2021-12-08,0.8817
2021-12-09,0.8855
2021-12-10,0.8836
2021-12-11,0.8836
2021-12-12,0.8836
2021-12-13,0.8861
2021-12-14,0.8882
2021-12-15,0.8854
2021-12-16,0.8826
2021-12-17,0.8899
2021-12-18,0.8899
2021-12-19,0.8899
2021-12-20,0.8868
2021-12-21,0.886
2021-12-22,0.8829
2021-12-23,0.8828
2021-12-24,0.8834
2021-12-25,0.8834
2021-12-26,0.8834
2021-12-27,0.8828
2021-12-28,0.8843
2021-12-29,0.8813
2021-12-30,0.8829
2021-12-31,0.8793
2022-01-01,0.8793
2022-01-02,0.8793
2022-01-03,0.8852
2022-01-04,0.886
2022-01-05,0.8839
2022-01-06,0.885
2022-01-07,0.8801
2022-01-08,0.8801
2022-01-09,0.8801
2022-01-10,0.8828
2022-01-11,0.8796
2022-01-12,0.8741
2022-01-13,0.873
2022-01-14,0.876
2022-01-15,0.876
2022-01-16,0.876
2022-01-17,0.8767
2022-01-18,0.8828
2022-01-19,0.8816
2022-01-20,0.884
2022-01-21,0.8815
2022-01-22,0.8815
2022-01-23,0.8815
2022-01-24,0.883
2022-01-25,0.8848
2022-01-26,0.8896
2022-01-27,0.8972
2022-01-28,0.8971
2022-01-29,0.8971
2022-01-30,0.8971
2022-01-31,0.8902
2022-02-01,0.887
2022-02-02,0.8846
2022-02-03,0.8741
2022-02-04,0.8733
2022-02-05,0.8733
2022-02-06,0.8733
2022-02-07,0.874
2022-02-08,0.8759
2022-02-09,0.8754
2022-02-10,0.8751
2022-02-11,0.8811
2022-02-12,0.8811
2022-02-13,0.8811
2022-02-14,0.8844
2022-02-15,0.8804
2022-02-16,0.8793
2022-02-17,0.8801
2022-02-18,0.8833
2022-02-19,0.8833
2022-02-20,0.8833
2022-02-21,0.8842
2022-02-22,0.883
2022-02-23,0.8846
2022-02-24,0.8935
2022-02-25,0.8871
2022-02-26,0.8871
2022-02-27,0.8871
2022-02-28,0.8914
2022-03-01,0.899
2022-03-02,0.8993
2022-03-03,0.9037
2022-03-04,0.9147
2022-03-05,0.9147
2022-03-06,0.9147
2022-03-07,0.9213
2022-03-08,0.9177
2022-03-09,0.9029
2022-03-10,0.9101
2022-03-11,0.9164
2022-03-12,0.9164
2022-03-13,0.9164
2022-03-14,0.9141
2022-03-15,0.9129
2022-03-16,0.9062
2022-03-17,0.9015
2022-03-18,0.9049
2022-03-19,0.9049
2022-03-20,0.9049
2022-03-21,0.9078
2022-03-22,0.9066
2022-03-23,0.9086
2022-03-24,0.9093
2022-03-25,0.9105
2022-03-26,0.9105
2022-03-27,0.9105
2022-03-28,0.9102
2022-03-29,0.9021
2022-03-30,0.8962
2022-03-31,0.9036
2022-04-01,0.9051
2022-04-02,0.9051
2022-04-03,0.9051
2022-04-04,0.9115
2022-04-05,0.917
2022-04-06,0.9178
2022-04-07,0.9191
2022-04-08,0.9195
2022-04-09,0.9195
2022-04-10,0.9195
2022-04-11,0.9188
2022-04-12,0.9237
2022-04-13,0.918
2022-04-14,0.9234
2022-04-15,0.9246
2022-04-16,0.9246
2022-04-17,0.9246
2022-04-18,0.9276
2022-04-19,0.927
2022-04-20,0.9213
2022-04-21,0.9231
2022-04-22,0.9258
2022-04-23,0.9258
2022-04-24,0.9258
2022-04-25,0.9335
2022-04-26,0.9401
2022-04-27,0.9471
2022-04-28,0.9525
2022-04-29,0.9485
2022-04-30,0.9485
2022-05-01,0.9485
2022-05-02,0.9517
2022-05-03,0.9506
2022-05-04,0.9414
2022-05-05,0.9488
2022-05-06,0.9482
2022-05-07,0.9482
2022-05-08,0.9482
2022-05-09,0.9471
2022-05-10,0.9496
2022-05-11,0.951
2022-05-12,0.9634
2022-05-13,0.9605
2022-05-14,0.9605
2022-05-15,0.9605
2022-05-16,0.9584
2022-05-17,0.9478
2022-05-18,0.9556
2022-05-19,0.9448
2022-05-20,0.9467
2022-05-21,0.9467
2022-05-22,0.9467
2022-05-23,0.9352
2022-05-24,0.9314
2022-05-25,0.9364
2022-05-26,0.9319
2022-05-27,0.9316
2022-05-28,0.9316
2022-05-29,0.9316
2022-05-30,0.9276
2022-05-31,0.9317
2022-06-01,0.9387
2022-06-02,0.9305
2022-06-03,0.933
2022-06-04,0.933
2022-06-05,0.933
2022-06-06,0.9349
2022-06-07,0.9342
2022-06-08,0.9331
2022-06-09,0.9419
2022-06-10,0.9506
2022-06-11,0.9506
2022-06-12,0.9506
2022-06-13,0.9609
2022-06-14,0.9599
2022-06-15,0.9573
2022-06-16,0.9476
2022-06-17,0.9528
2022-06-18,0.9528
2022-06-19,0.9528
2022-06-20,0.9514
2022-06-21,0.9492
2022-06-22,0.9462
2022-06-23,0.9504
2022-06-24,0.9474
2022-06-25,0.9474
2022-06-26,0.9474
2022-06-27,0.945
2022-06-28,0.9505
2022-06-29,0.9577
2022-06-30,0.9539
2022-07-01,0.959
2022-07-02,0.959
2022-07-03,0.959
2022-07-04,0.9594
2022-07-05,0.9742
2022-07-06,0.9821
2022-07-07,0.9842
2022-07-08,0.9817
2022-07-09,0.9817
2022-07-10,0.9817
2022-07-11,0.996
2022-07-12,0.9964
2022-07-13,0.9943
2022-07-14,0.998
2022-07-15,0.9913
2022-07-16,0.9913
2022-07-17,0.9913
2022-07-18,0.9858
2022-07-19,0.9778
2022-07-20,0.9823
2022-07-21,0.9776
2022-07-22,0.9792
2022-07-23,0.9792
2022-07-24,0.9792
2022-07-25,0.9785
2022-07-26,0.9885
2022-07-27,0.9804
2022-07-28,0.9806
2022-07-29,0.9785
2022-07-30,0.9785
2022-07-31,0.9785
2022-08-01,0.9744
2022-08-02,0.9836
2022-08-03,0.9836
2022-08-04,0.976
2022-08-05,0.982
2022-08-06,0.982
2022-08-07,0.982
2022-08-08,0.9807
2022-08-09,0.9791
2022-08-10,0.9709
2022-08-11,0.969
2022-08-12,0.9747
2022-08-13,0.9747
2022-08-14,0.9747
2022-08-15,0.9842
2022-08-16,0.9832
2022-08-17,0.9823
2022-08-18,0.9913
2022-08-19,0.9963
2022-08-20,0.9963
2022-08-21,0.9963
2022-08-22,1.0057
2022-08-23,1.003
2022-08-24,1.0033
2022-08-25,1.0025
2022-08-26,1.0035
2022-08-27,1.0035
2022-08-28,1.0035
2022-08-29,1.0003
2022-08-30,0.9985
2022-08-31,0.9947
2022-09-01,1.0055
2022-09-02,1.0047
2022-09-03,1.0047
2022-09-04,1.0047
2022-09-05,1.0072
2022-09-06,1.0097
2022-09-07,0.9994
2022-09-08,1.0003
2022-09-09,0.9959
2022-09-10,0.9959
2022-09-11,0.9959
2022-09-12,0.9879
2022-09-13,1.003
2022-09-14,1.0019
2022-09-15,0.9999
2022-09-16,0.9984
2022-09-17,0.9984
2022-09-18,0.9984
2022-09-19,0.9976
2022-09-20,1.0029
2022-09-21,1.0165
2022-09-22,1.0166
2022-09-23,1.0323
2022-09-24,1.0323
2022-09-25,1.0323
2022-09-26,1.0407
2022-09-27,1.0423
2022-09-28,1.0272
2022-09-29,1.0188
2022-09-30,1.0202
2022-10-01,1.0202
2022-10-02,1.0202
2022-10-03,1.0177
2022-10-04,1.0014
2022-10-05,1.0118
2022-10-06,1.0213
2022-10-07,1.0262
2022-10-08,1.0262
2022-10-09,1.0262
2022-10-10,1.0307
2022-10-11,1.0301
2022-10-12,1.0306
2022-10-13,1.0229
2022-10-14,1.0286
2022-10-15,1.0286
2022-10-16,1.0286
2022-10-17,1.0162
2022-10-18,1.0144
2022-10-19,1.0232
2022-10-20,1.0218
2022-10-21,1.014
2022-10-22,1.014
2022-10-23,1.014
2022-10-24,1.0127
2022-10-25,1.0035
2022-10-26,0.992
2022-10-27,1.0036
2022-10-28,1.0035
2022-10-29,1.0035
2022-10-30,1.0035
2022-10-31,1.012
2022-11-01,1.0125
2022-11-02,1.0185
2022-11-03,1.0258
2022-11-04,1.0043
2022-11-05,1.0043
2022-11-06,1.0043
2022-11-07,0.998
2022-11-08,0.9927
2022-11-09,0.9989
2022-11-10,0.9795
2022-11-11,0.9664
2022-11-12,0.9664
