,USDVND BGN Curncy
2016-05-17,22353.0
2016-05-18,22282.0
2016-05-19,22358.0
2016-05-20,22325.0
2016-05-21,22325.0
2016-05-22,22325.0
2016-05-23,22311.0
2016-05-24,22333.0
2016-05-25,22353.0
2016-05-26,22370.0
2016-05-27,22383.0
2016-05-28,22383.0
2016-05-29,22383.0
2016-05-30,22417.0
2016-05-31,22390.0
2016-06-01,22434.0
2016-06-02,22430.0
2016-06-03,22413.0
2016-06-04,22413.0
2016-06-05,22413.0
2016-06-06,22373.0
2016-06-07,22350.0
2016-06-08,22325.0
2016-06-09,22345.0
2016-06-10,22335.0
2016-06-11,22335.0
2016-06-12,22335.0
2016-06-13,22325.0
2016-06-14,22307.0
2016-06-15,22315.0
2016-06-16,22313.0
2016-06-17,22300.0
2016-06-18,22300.0
2016-06-19,22300.0
2016-06-20,22300.0
2016-06-21,22301.0
2016-06-22,22306.0
2016-06-23,22306.0
2016-06-24,22325.0
2016-06-25,22325.0
2016-06-26,22325.0
2016-06-27,22345.0
2016-06-28,22300.0
2016-06-29,22315.0
2016-06-30,22304.0
2016-07-01,22302.0
2016-07-02,22302.0
2016-07-03,22302.0
2016-07-04,22308.0
2016-07-05,22307.0
2016-07-06,22305.0
2016-07-07,22302.0
2016-07-08,22299.0
2016-07-09,22299.0
2016-07-10,22299.0
2016-07-11,22303.0
2016-07-12,22304.0
2016-07-13,22302.0
2016-07-14,22301.0
2016-07-15,22301.0
2016-07-16,22301.0
2016-07-17,22301.0
2016-07-18,22301.0
2016-07-19,22300.0
2016-07-20,22300.0
2016-07-21,22303.0
2016-07-22,22295.0
2016-07-23,22295.0
2016-07-24,22295.0
2016-07-25,22305.0
2016-07-26,22305.0
2016-07-27,22305.0
2016-07-28,22305.0
2016-07-29,22299.0
2016-07-30,22299.0
2016-07-31,22299.0
2016-08-01,22300.0
2016-08-02,22305.0
2016-08-03,22277.0
2016-08-04,22295.0
2016-08-05,22303.0
2016-08-06,22303.0
2016-08-07,22303.0
2016-08-08,22295.0
2016-08-09,22303.0
2016-08-10,22299.0
2016-08-11,22305.0
2016-08-12,22301.0
2016-08-13,22301.0
2016-08-14,22301.0
2016-08-15,22301.0
2016-08-16,22305.0
2016-08-17,22302.0
2016-08-18,22295.0
2016-08-19,22294.0
2016-08-20,22294.0
2016-08-21,22294.0
2016-08-22,22300.0
2016-08-23,22299.0
2016-08-24,22301.0
2016-08-25,22301.0
2016-08-26,22306.0
2016-08-27,22306.0
2016-08-28,22306.0
2016-08-29,22310.0
2016-08-30,22310.0
2016-08-31,22305.0
2016-09-01,22293.0
2016-09-02,22284.0
2016-09-03,22284.0
2016-09-04,22284.0
2016-09-05,22302.0
2016-09-06,22299.0
2016-09-07,22300.0
2016-09-08,22290.0
2016-09-09,22302.0
2016-09-10,22302.0
2016-09-11,22302.0
2016-09-12,22290.0
2016-09-13,22303.0
2016-09-14,22310.0
2016-09-15,22308.0
2016-09-16,22315.0
2016-09-17,22315.0
2016-09-18,22315.0
2016-09-19,22310.0
2016-09-20,22324.0
2016-09-21,22323.0
2016-09-22,22308.0
2016-09-23,22302.0
2016-09-24,22302.0
2016-09-25,22302.0
2016-09-26,22312.0
2016-09-27,22310.0
2016-09-28,22304.0
2016-09-29,22303.0
2016-09-30,22296.0
2016-10-01,22296.0
2016-10-02,22296.0
2016-10-03,22305.0
2016-10-04,22308.0
2016-10-05,22304.0
2016-10-06,22305.0
2016-10-07,22305.0
2016-10-08,22305.0
2016-10-09,22305.0
2016-10-10,22298.0
2016-10-11,22300.0
2016-10-12,22300.0
2016-10-13,22303.0
2016-10-14,22304.0
2016-10-15,22304.0
2016-10-16,22304.0
2016-10-17,22305.0
2016-10-18,22310.0
2016-10-19,22308.0
2016-10-20,22308.0
2016-10-21,22313.0
2016-10-22,22313.0
2016-10-23,22313.0
2016-10-24,22311.0
2016-10-25,22338.0
2016-10-26,22338.0
2016-10-27,22335.0
2016-10-28,22328.0
2016-10-29,22328.0
2016-10-30,22328.0
2016-10-31,22324.0
2016-11-01,22332.0
2016-11-02,22320.0
2016-11-03,22325.0
2016-11-04,22328.0
2016-11-05,22328.0
2016-11-06,22328.0
2016-11-07,22333.0
2016-11-08,22335.0
2016-11-09,22335.0
2016-11-10,22326.0
2016-11-11,22332.0
2016-11-12,22332.0
2016-11-13,22332.0
2016-11-14,22332.0
2016-11-15,22347.0
2016-11-16,22361.0
2016-11-17,22420.0
2016-11-18,22493.0
2016-11-19,22493.0
2016-11-20,22493.0
2016-11-21,22493.0
2016-11-22,22538.0
2016-11-23,22538.0
2016-11-24,22751.0
2016-11-25,22756.0
2016-11-26,22756.0
2016-11-27,22756.0
2016-11-28,22715.0
2016-11-29,22673.0
2016-11-30,22666.0
2016-12-01,22690.0
2016-12-02,22680.0
2016-12-03,22680.0
2016-12-04,22680.0
2016-12-05,22715.0
2016-12-06,22728.0
2016-12-07,22685.0
2016-12-08,22633.0
2016-12-09,22563.0
2016-12-10,22563.0
2016-12-11,22563.0
2016-12-12,22628.0
2016-12-13,22701.0
2016-12-14,22719.0
2016-12-15,22734.0
2016-12-16,22745.0
2016-12-17,22745.0
2016-12-18,22745.0
2016-12-19,22757.0
2016-12-20,22750.0
2016-12-21,22767.0
2016-12-22,22746.0
2016-12-23,22757.0
2016-12-24,22757.0
2016-12-25,22757.0
2016-12-26,22752.0
2016-12-27,22758.0
2016-12-28,22760.0
2016-12-29,22769.0
2016-12-30,22761.0
2016-12-31,22761.0
2017-01-01,22761.0
2017-01-02,22761.0
2017-01-03,22750.0
2017-01-04,22695.0
2017-01-05,22618.0
2017-01-06,22556.0
2017-01-07,22556.0
2017-01-08,22556.0
2017-01-09,22581.0
2017-01-10,22572.0
2017-01-11,22565.0
2017-01-12,22565.0
2017-01-13,22570.0
2017-01-14,22570.0
2017-01-15,22570.0
2017-01-16,22543.0
2017-01-17,22543.0
2017-01-18,22543.0
2017-01-19,22563.0
2017-01-20,22571.0
2017-01-21,22571.0
2017-01-22,22571.0
2017-01-23,22540.0
2017-01-24,22565.0
2017-01-25,22585.0
2017-01-26,22585.0
2017-01-27,22585.0
2017-01-28,22585.0
2017-01-29,22585.0
2017-01-30,22593.0
2017-01-31,22593.0
2017-02-01,22593.0
2017-02-02,22643.0
2017-02-03,22625.0
2017-02-04,22625.0
2017-02-05,22625.0
2017-02-06,22590.0
2017-02-07,22610.0
2017-02-08,22655.0
2017-02-09,22670.0
2017-02-10,22645.0
2017-02-11,22645.0
2017-02-12,22645.0
2017-02-13,22675.0
2017-02-14,22745.0
2017-02-15,22755.0
2017-02-16,22763.0
2017-02-17,22795.0
2017-02-18,22795.0
2017-02-19,22795.0
2017-02-20,22816.0
2017-02-21,22833.0
2017-02-22,22833.0
2017-02-23,22833.0
2017-02-24,22816.0
2017-02-25,22816.0
2017-02-26,22816.0
2017-02-27,22782.0
2017-02-28,22764.0
2017-03-01,22800.0
2017-03-02,22820.0
2017-03-03,22843.0
2017-03-04,22843.0
2017-03-05,22843.0
2017-03-06,22805.0
2017-03-07,22805.0
2017-03-08,22800.0
2017-03-09,22803.0
2017-03-10,22800.0
2017-03-11,22800.0
2017-03-12,22800.0
2017-03-13,22805.0
2017-03-14,22805.0
2017-03-15,22828.0
2017-03-16,22780.0
2017-03-17,22784.0
2017-03-18,22784.0
2017-03-19,22784.0
2017-03-20,22793.0
2017-03-21,22783.0
2017-03-22,22774.0
2017-03-23,22795.0
2017-03-24,22788.0
2017-03-25,22788.0
2017-03-26,22788.0
2017-03-27,22774.0
2017-03-28,22775.0
2017-03-29,22774.0
2017-03-30,22770.0
2017-03-31,22755.0
2017-04-01,22755.0
2017-04-02,22755.0
2017-04-03,22735.0
2017-04-04,22695.0
2017-04-05,22690.0
2017-04-06,22690.0
2017-04-07,22660.0
2017-04-08,22660.0
2017-04-09,22660.0
2017-04-10,22660.0
2017-04-11,22655.0
2017-04-12,22673.0
2017-04-13,22677.0
2017-04-14,22687.0
2017-04-15,22687.0
2017-04-16,22687.0
2017-04-17,22703.0
2017-04-18,22746.0
2017-04-19,22739.0
2017-04-20,22730.0
2017-04-21,22718.0
2017-04-22,22718.0
2017-04-23,22718.0
2017-04-24,22720.0
2017-04-25,22765.0
2017-04-26,22742.0
2017-04-27,22732.0
2017-04-28,22744.0
2017-04-29,22744.0
2017-04-30,22744.0
2017-05-01,22750.0
2017-05-02,22750.0
2017-05-03,22743.0
2017-05-04,22750.0
2017-05-05,22733.0
2017-05-06,22733.0
2017-05-07,22733.0
2017-05-08,22730.0
2017-05-09,22733.0
2017-05-10,22740.0
2017-05-11,22725.0
2017-05-12,22691.0
2017-05-13,22691.0
2017-05-14,22691.0
2017-05-15,22681.0
2017-05-16,22684.0
2017-05-17,22684.0
2017-05-18,22695.0
2017-05-19,22703.0
2017-05-20,22703.0
2017-05-21,22703.0
2017-05-22,22692.0
2017-05-23,22690.0
2017-05-24,22680.0
2017-05-25,22689.0
2017-05-26,22728.0
2017-05-27,22728.0
2017-05-28,22728.0
2017-05-29,22741.0
2017-05-30,22711.0
2017-05-31,22715.0
2017-06-01,22705.0
2017-06-02,22707.0
2017-06-03,22707.0
2017-06-04,22707.0
2017-06-05,22718.0
2017-06-06,22723.0
2017-06-07,22701.0
2017-06-08,22690.0
2017-06-09,22689.0
2017-06-10,22689.0
2017-06-11,22689.0
2017-06-12,22689.0
2017-06-13,22693.0
2017-06-14,22705.0
2017-06-15,22699.0
2017-06-16,22690.0
2017-06-17,22690.0
2017-06-18,22690.0
2017-06-19,22723.0
2017-06-20,22726.0
2017-06-21,22726.0
2017-06-22,22725.0
2017-06-23,22723.0
2017-06-24,22723.0
2017-06-25,22723.0
2017-06-26,22725.0
2017-06-27,22744.0
2017-06-28,22738.0
2017-06-29,22740.0
2017-06-30,22731.0
2017-07-01,22731.0
2017-07-02,22731.0
2017-07-03,22733.0
2017-07-04,22736.0
2017-07-05,22740.0
2017-07-06,22735.0
2017-07-07,22752.0
2017-07-08,22752.0
2017-07-09,22752.0
2017-07-10,22750.0
2017-07-11,22739.0
2017-07-12,22729.0
2017-07-13,22729.0
2017-07-14,22731.0
2017-07-15,22731.0
2017-07-16,22731.0
2017-07-17,22720.0
2017-07-18,22735.0
2017-07-19,22729.0
2017-07-20,22730.0
2017-07-21,22730.0
2017-07-22,22730.0
2017-07-23,22730.0
2017-07-24,22736.0
2017-07-25,22724.0
2017-07-26,22723.0
2017-07-27,22723.0
2017-07-28,22729.0
2017-07-29,22729.0
2017-07-30,22729.0
2017-07-31,22735.0
2017-08-01,22721.0
2017-08-02,22723.0
2017-08-03,22736.0
2017-08-04,22736.0
2017-08-05,22736.0
2017-08-06,22736.0
2017-08-07,22733.0
2017-08-08,22731.0
2017-08-09,22736.0
2017-08-10,22723.0
2017-08-11,22728.0
2017-08-12,22728.0
2017-08-13,22728.0
2017-08-14,22727.0
2017-08-15,22721.0
2017-08-16,22726.0
2017-08-17,22729.0
2017-08-18,22729.0
2017-08-19,22729.0
2017-08-20,22729.0
2017-08-21,22723.0
2017-08-22,22729.0
2017-08-23,22734.0
2017-08-24,22738.0
2017-08-25,22734.0
2017-08-26,22734.0
2017-08-27,22734.0
2017-08-28,22733.0
2017-08-29,22732.0
2017-08-30,22733.0
2017-08-31,22728.0
2017-09-01,22732.0
2017-09-02,22732.0
2017-09-03,22732.0
2017-09-04,22732.0
2017-09-05,22729.0
2017-09-06,22726.0
2017-09-07,22728.0
2017-09-08,22720.0
2017-09-09,22720.0
2017-09-10,22720.0
2017-09-11,22718.0
2017-09-12,22720.0
2017-09-13,22725.0
2017-09-14,22726.0
2017-09-15,22725.0
2017-09-16,22725.0
2017-09-17,22725.0
2017-09-18,22726.0
2017-09-19,22729.0
2017-09-20,22727.0
2017-09-21,22728.0
2017-09-22,22734.0
2017-09-23,22734.0
2017-09-24,22734.0
2017-09-25,22737.0
2017-09-26,22733.0
2017-09-27,22728.0
2017-09-28,22727.0
2017-09-29,22730.0
2017-09-30,22730.0
2017-10-01,22730.0
2017-10-02,22731.0
2017-10-03,22726.0
2017-10-04,22726.0
2017-10-05,22726.0
2017-10-06,22702.0
2017-10-07,22702.0
2017-10-08,22702.0
2017-10-09,22727.0
2017-10-10,22732.0
2017-10-11,22719.0
2017-10-12,22722.0
2017-10-13,22720.0
2017-10-14,22720.0
2017-10-15,22720.0
2017-10-16,22719.0
2017-10-17,22728.0
2017-10-18,22719.0
2017-10-19,22724.0
2017-10-20,22720.0
2017-10-21,22720.0
2017-10-22,22720.0
2017-10-23,22722.0
2017-10-24,22718.0
2017-10-25,22720.0
2017-10-26,22721.0
2017-10-27,22717.0
2017-10-28,22717.0
2017-10-29,22717.0
2017-10-30,22723.0
2017-10-31,22711.0
2017-11-01,22718.0
2017-11-02,22716.0
2017-11-03,22712.0
2017-11-04,22712.0
2017-11-05,22712.0
2017-11-06,22736.0
2017-11-07,22716.0
2017-11-08,22714.0
2017-11-09,22716.0
2017-11-10,22715.0
2017-11-11,22715.0
2017-11-12,22715.0
2017-11-13,22715.0
2017-11-14,22714.0
2017-11-15,22714.0
2017-11-16,22716.0
2017-11-17,22714.0
2017-11-18,22714.0
2017-11-19,22714.0
2017-11-20,22718.0
2017-11-21,22713.0
2017-11-22,22721.0
2017-11-23,22727.0
2017-11-24,22724.0
2017-11-25,22724.0
2017-11-26,22724.0
2017-11-27,22722.0
2017-11-28,22721.0
2017-11-29,22715.0
2017-11-30,22718.0
2017-12-01,22713.0
2017-12-02,22713.0
2017-12-03,22713.0
2017-12-04,22715.0
2017-12-05,22716.0
2017-12-06,22716.0
2017-12-07,22715.0
2017-12-08,22710.0
2017-12-09,22710.0
2017-12-10,22710.0
2017-12-11,22726.0
2017-12-12,22706.0
2017-12-13,22708.0
2017-12-14,22709.0
2017-12-15,22717.0
2017-12-16,22717.0
2017-12-17,22717.0
2017-12-18,22708.0
2017-12-19,22730.0
2017-12-20,22714.0
2017-12-21,22707.0
2017-12-22,22713.0
2017-12-23,22713.0
2017-12-24,22713.0
2017-12-25,22708.0
2017-12-26,22708.0
2017-12-27,22706.0
2017-12-28,22704.0
2017-12-29,22698.0
2017-12-30,22698.0
2017-12-31,22698.0
2018-01-01,22698.0
2018-01-02,22709.0
2018-01-03,22698.0
2018-01-04,22709.0
2018-01-05,22698.0
2018-01-06,22698.0
2018-01-07,22698.0
2018-01-08,22701.0
2018-01-09,22699.0
2018-01-10,22698.0
2018-01-11,22700.0
2018-01-12,22707.0
2018-01-13,22707.0
2018-01-14,22707.0
2018-01-15,22698.0
2018-01-16,22706.0
2018-01-17,22698.0
2018-01-18,22725.0
2018-01-19,22698.0
2018-01-20,22698.0
2018-01-21,22698.0
2018-01-22,22698.0
2018-01-23,22699.0
2018-01-24,22724.0
2018-01-25,22696.0
2018-01-26,22710.0
2018-01-27,22710.0
2018-01-28,22710.0
2018-01-29,22713.0
2018-01-30,22705.0
2018-01-31,22705.0
2018-02-01,22710.0
2018-02-02,22716.0
2018-02-03,22716.0
2018-02-04,22716.0
2018-02-05,22705.0
2018-02-06,22705.0
2018-02-07,22700.0
2018-02-08,22695.0
2018-02-09,22703.0
2018-02-10,22703.0
2018-02-11,22703.0
2018-02-12,22691.0
2018-02-13,22704.0
2018-02-14,22704.0
2018-02-15,22704.0
2018-02-16,22704.0
2018-02-17,22704.0
2018-02-18,22704.0
2018-02-19,22704.0
2018-02-20,22704.0
2018-02-21,22709.0
2018-02-22,22715.0
2018-02-23,22733.0
2018-02-24,22733.0
2018-02-25,22733.0
2018-02-26,22748.0
2018-02-27,22745.0
2018-02-28,22759.0
2018-03-01,22743.0
2018-03-02,22763.0
2018-03-03,22763.0
2018-03-04,22763.0
2018-03-05,22760.0
2018-03-06,22761.0
2018-03-07,22765.0
2018-03-08,22757.0
2018-03-09,22762.0
2018-03-10,22762.0
2018-03-11,22762.0
2018-03-12,22759.0
2018-03-13,22760.0
2018-03-14,22759.0
2018-03-15,22759.0
2018-03-16,22765.0
2018-03-17,22765.0
2018-03-18,22765.0
2018-03-19,22761.0
2018-03-20,22776.0
2018-03-21,22767.0
2018-03-22,22785.0
2018-03-23,22795.0
2018-03-24,22795.0
2018-03-25,22795.0
2018-03-26,22808.0
2018-03-27,22814.0
2018-03-28,22825.0
2018-03-29,22813.0
2018-03-30,22794.0
2018-03-31,22794.0
2018-04-01,22794.0
2018-04-02,22816.0
2018-04-03,22803.0
2018-04-04,22822.0
2018-04-05,22809.0
2018-04-06,22810.0
2018-04-07,22810.0
2018-04-08,22810.0
2018-04-09,22798.0
2018-04-10,22798.0
2018-04-11,22788.0
2018-04-12,22788.0
2018-04-13,22775.0
2018-04-14,22775.0
2018-04-15,22775.0
2018-04-16,22780.0
2018-04-17,22739.0
2018-04-18,22773.0
2018-04-19,22778.0
2018-04-20,22775.0
2018-04-21,22775.0
2018-04-22,22775.0
2018-04-23,22770.0
2018-04-24,22769.0
2018-04-25,22769.0
2018-04-26,22768.0
2018-04-27,22760.0
2018-04-28,22760.0
2018-04-29,22760.0
2018-04-30,22760.0
2018-05-01,22760.0
2018-05-02,22755.0
2018-05-03,22753.0
2018-05-04,22763.0
2018-05-05,22763.0
2018-05-06,22763.0
2018-05-07,22768.0
2018-05-08,22770.0
2018-05-09,22768.0
2018-05-10,22769.0
2018-05-11,22769.0
2018-05-12,22769.0
2018-05-13,22769.0
2018-05-14,22768.0
2018-05-15,22771.0
2018-05-16,22748.0
2018-05-17,22770.0
2018-05-18,22775.0
2018-05-19,22775.0
2018-05-20,22775.0
2018-05-21,22761.0
2018-05-22,22770.0
2018-05-23,22770.0
2018-05-24,22772.0
2018-05-25,22755.0
2018-05-26,22755.0
2018-05-27,22755.0
2018-05-28,22810.0
2018-05-29,22820.0
2018-05-30,22844.0
2018-05-31,22804.0
2018-06-01,22789.0
2018-06-02,22789.0
2018-06-03,22789.0
2018-06-04,22799.0
2018-06-05,22821.0
2018-06-06,22808.0
2018-06-07,22800.0
2018-06-08,22788.0
2018-06-09,22788.0
2018-06-10,22788.0
2018-06-11,22803.0
2018-06-12,22811.0
2018-06-13,22805.0
2018-06-14,22810.0
2018-06-15,22815.0
2018-06-16,22815.0
2018-06-17,22815.0
2018-06-18,22828.0
2018-06-19,22835.0
2018-06-20,22864.0
2018-06-21,22865.0
2018-06-22,22890.0
2018-06-23,22890.0
2018-06-24,22890.0
2018-06-25,22889.0
2018-06-26,22923.0
2018-06-27,22937.0
2018-06-28,22938.0
2018-06-29,22938.0
2018-06-30,22938.0
2018-07-01,22938.0
2018-07-02,22970.0
2018-07-03,23028.0
2018-07-04,23035.0
2018-07-05,23045.0
2018-07-06,23035.0
2018-07-07,23035.0
2018-07-08,23035.0
2018-07-09,23040.0
2018-07-10,23040.0
2018-07-11,23045.0
2018-07-12,23046.0
2018-07-13,23047.0
2018-07-14,23047.0
2018-07-15,23047.0
2018-07-16,23055.0
2018-07-17,23055.0
2018-07-18,23055.0
2018-07-19,23053.0
2018-07-20,23045.0
2018-07-21,23045.0
2018-07-22,23045.0
2018-07-23,23213.0
2018-07-24,23238.0
2018-07-25,23185.0
2018-07-26,23180.0
2018-07-27,23208.0
2018-07-28,23208.0
2018-07-29,23208.0
2018-07-30,23258.0
2018-07-31,23283.0
2018-08-01,23290.0
2018-08-02,23281.0
2018-08-03,23305.0
2018-08-04,23305.0
2018-08-05,23305.0
2018-08-06,23308.0
2018-08-07,23303.0
2018-08-08,23285.0
2018-08-09,23280.0
2018-08-10,23275.0
2018-08-11,23275.0
2018-08-12,23275.0
2018-08-13,23315.0
2018-08-14,23315.0
2018-08-15,23313.0
2018-08-16,23315.0
2018-08-17,23303.0
2018-08-18,23303.0
2018-08-19,23303.0
2018-08-20,23276.0
2018-08-21,23265.0
2018-08-22,23275.0
2018-08-23,23275.0
2018-08-24,23305.0
2018-08-25,23305.0
2018-08-26,23305.0
2018-08-27,23295.0
2018-08-28,23293.0
2018-08-29,23295.0
2018-08-30,23302.0
2018-08-31,23299.0
2018-09-01,23299.0
2018-09-02,23299.0
2018-09-03,23299.0
2018-09-04,23315.0
2018-09-05,23315.0
2018-09-06,23314.0
2018-09-07,23305.0
2018-09-08,23305.0
2018-09-09,23305.0
2018-09-10,23305.0
2018-09-11,23285.0
2018-09-12,23283.0
2018-09-13,23276.0
2018-09-14,23245.0
2018-09-15,23245.0
2018-09-16,23245.0
2018-09-17,23296.0
2018-09-18,23285.0
2018-09-19,23238.0
2018-09-20,23335.0
2018-09-21,23335.0
2018-09-22,23335.0
2018-09-23,23335.0
2018-09-24,23320.0
2018-09-25,23345.0
2018-09-26,23330.0
2018-09-27,23345.0
2018-09-28,23315.0
2018-09-29,23315.0
2018-09-30,23315.0
2018-10-01,23311.0
2018-10-02,23325.0
2018-10-03,23335.0
2018-10-04,23346.0
2018-10-05,23345.0
2018-10-06,23345.0
2018-10-07,23345.0
2018-10-08,23353.0
2018-10-09,23356.0
2018-10-10,23353.0
2018-10-11,23345.0
2018-10-12,23345.0
2018-10-13,23345.0
2018-10-14,23345.0
2018-10-15,23335.0
2018-10-16,23335.0
2018-10-17,23343.0
2018-10-18,23346.0
2018-10-19,23345.0
2018-10-20,23345.0
2018-10-21,23345.0
2018-10-22,23347.0
2018-10-23,23345.0
2018-10-24,23345.0
2018-10-25,23350.0
2018-10-26,23356.0
2018-10-27,23356.0
2018-10-28,23356.0
2018-10-29,23351.0
2018-10-30,23337.0
2018-10-31,23344.0
2018-11-01,23338.0
2018-11-02,23325.0
2018-11-03,23325.0
2018-11-04,23325.0
2018-11-05,23307.0
2018-11-06,23310.0
2018-11-07,23310.0
2018-11-08,23308.0
2018-11-09,23304.0
2018-11-10,23304.0
2018-11-11,23304.0
2018-11-12,23298.0
2018-11-13,23293.0
2018-11-14,23293.0
2018-11-15,23307.0
2018-11-16,23301.0
2018-11-17,23301.0
2018-11-18,23301.0
2018-11-19,23307.0
2018-11-20,23319.0
2018-11-21,23333.0
2018-11-22,23355.0
2018-11-23,23336.0
2018-11-24,23336.0
2018-11-25,23336.0
2018-11-26,23333.0
2018-11-27,23342.0
2018-11-28,23338.0
2018-11-29,23329.0
2018-11-30,23320.0
2018-12-01,23320.0
2018-12-02,23320.0
2018-12-03,23307.0
2018-12-04,23292.0
2018-12-05,23305.0
2018-12-06,23323.0
2018-12-07,23316.0
2018-12-08,23316.0
2018-12-09,23316.0
2018-12-10,23307.0
2018-12-11,23302.0
2018-12-12,23295.0
2018-12-13,23292.0
2018-12-14,23289.0
2018-12-15,23289.0
2018-12-16,23289.0
2018-12-17,23305.0
2018-12-18,23309.0
2018-12-19,23311.0
2018-12-20,23285.0
2018-12-21,23284.0
2018-12-22,23284.0
2018-12-23,23284.0
2018-12-24,23283.0
2018-12-25,23280.0
2018-12-26,23270.0
2018-12-27,23240.0
2018-12-28,23175.0
2018-12-29,23175.0
2018-12-30,23175.0
2018-12-31,23175.0
2019-01-01,23175.0
2019-01-02,23210.0
2019-01-03,23220.0
2019-01-04,23214.0
2019-01-05,23214.0
2019-01-06,23214.0
2019-01-07,23197.0
2019-01-08,23203.0
2019-01-09,23196.0
2019-01-10,23184.0
2019-01-11,23187.0
2019-01-12,23187.0
2019-01-13,23187.0
2019-01-14,23192.0
2019-01-15,23190.0
2019-01-16,23194.0
2019-01-17,23190.0
2019-01-18,23193.0
2019-01-19,23193.0
2019-01-20,23193.0
2019-01-21,23200.0
2019-01-22,23189.0
2019-01-23,23199.0
2019-01-24,23197.0
2019-01-25,23197.0
2019-01-26,23197.0
2019-01-27,23197.0
2019-01-28,23195.0
2019-01-29,23198.0
2019-01-30,23204.0
2019-01-31,23201.0
2019-02-01,23205.0
2019-02-02,23205.0
2019-02-03,23205.0
2019-02-04,23205.0
2019-02-05,23205.0
2019-02-06,23205.0
2019-02-07,23205.0
2019-02-08,23205.0
2019-02-09,23205.0
2019-02-10,23205.0
2019-02-11,23211.0
2019-02-12,23209.0
2019-02-13,23203.0
2019-02-14,23197.0
2019-02-15,23202.0
2019-02-16,23202.0
2019-02-17,23202.0
2019-02-18,23201.0
2019-02-19,23200.0
2019-02-20,23199.0
2019-02-21,23209.0
2019-02-22,23215.0
2019-02-23,23215.0
2019-02-24,23215.0
2019-02-25,23217.0
2019-02-26,23207.0
2019-02-27,23200.0
2019-02-28,23199.0
2019-03-01,23201.0
2019-03-02,23201.0
2019-03-03,23201.0
2019-03-04,23200.0
2019-03-05,23200.0
2019-03-06,23200.0
2019-03-07,23201.0
2019-03-08,23199.0
2019-03-09,23199.0
2019-03-10,23199.0
2019-03-11,23199.0
2019-03-12,23199.0
2019-03-13,23199.0
2019-03-14,23200.0
2019-03-15,23202.0
2019-03-16,23202.0
2019-03-17,23202.0
2019-03-18,23205.0
2019-03-19,23208.0
2019-03-20,23207.0
2019-03-21,23201.0
2019-03-22,23202.0
2019-03-23,23202.0
2019-03-24,23202.0
2019-03-25,23200.0
2019-03-26,23198.0
2019-03-27,23197.0
2019-03-28,23202.0
2019-03-29,23189.0
2019-03-30,23189.0
2019-03-31,23189.0
2019-04-01,23200.0
2019-04-02,23199.0
2019-04-03,23199.0
2019-04-04,23200.0
2019-04-05,23200.0
2019-04-06,23200.0
2019-04-07,23200.0
2019-04-08,23199.0
2019-04-09,23198.0
2019-04-10,23200.0
2019-04-11,23198.0
2019-04-12,23199.0
2019-04-13,23199.0
2019-04-14,23199.0
2019-04-15,23199.0
2019-04-16,23202.0
2019-04-17,23200.0
2019-04-18,23203.0
2019-04-19,23210.0
2019-04-20,23210.0
2019-04-21,23210.0
2019-04-22,23215.0
2019-04-23,23217.0
2019-04-24,23218.0
2019-04-25,23238.0
2019-04-26,23280.0
2019-04-27,23280.0
2019-04-28,23280.0
2019-04-29,23280.0
2019-04-30,23280.0
2019-05-01,23280.0
2019-05-02,23263.0
2019-05-03,23256.0
2019-05-04,23256.0
2019-05-05,23256.0
2019-05-06,23282.0
2019-05-07,23323.0
2019-05-08,23372.0
2019-05-09,23408.0
2019-05-10,23341.0
2019-05-11,23341.0
2019-05-12,23341.0
2019-05-13,23317.0
2019-05-14,23361.0
2019-05-15,23313.0
2019-05-16,23291.0
2019-05-17,23352.0
2019-05-18,23352.0
2019-05-19,23352.0
2019-05-20,23419.0
2019-05-21,23396.0
2019-05-22,23390.0
2019-05-23,23384.0
2019-05-24,23394.0
2019-05-25,23394.0
2019-05-26,23394.0
2019-05-27,23391.0
2019-05-28,23396.0
2019-05-29,23411.0
2019-05-30,23418.0
2019-05-31,23415.0
2019-06-01,23415.0
2019-06-02,23415.0
2019-06-03,23397.0
2019-06-04,23403.0
2019-06-05,23413.0
2019-06-06,23406.0
2019-06-07,23398.0
2019-06-08,23398.0
2019-06-09,23398.0
2019-06-10,23376.0
2019-06-11,23345.0
2019-06-12,23328.0
2019-06-13,23317.0
2019-06-14,23324.0
2019-06-15,23324.0
2019-06-16,23324.0
2019-06-17,23349.0
2019-06-18,23340.0
2019-06-19,23313.0
2019-06-20,23305.0
2019-06-21,23305.0
2019-06-22,23305.0
2019-06-23,23305.0
2019-06-24,23287.0
2019-06-25,23298.0
2019-06-26,23317.0
2019-06-27,23322.0
2019-06-28,23301.0
2019-06-29,23301.0
2019-06-30,23301.0
2019-07-01,23265.0
2019-07-02,23236.0
2019-07-03,23241.0
2019-07-04,23248.0
2019-07-05,23238.0
2019-07-06,23238.0
2019-07-07,23238.0
2019-07-08,23248.0
2019-07-09,23229.0
2019-07-10,23211.0
2019-07-11,23203.0
2019-07-12,23203.0
2019-07-13,23203.0
2019-07-14,23203.0
2019-07-15,23201.0
2019-07-16,23201.0
2019-07-17,23203.0
2019-07-18,23217.0
2019-07-19,23247.0
2019-07-20,23247.0
2019-07-21,23247.0
2019-07-22,23226.0
2019-07-23,23214.0
2019-07-24,23211.0
2019-07-25,23210.0
