,USDCOP BGN Curncy
2016-05-17,3012.85
2016-05-18,3026.69
2016-05-19,3057.32
2016-05-20,3052.0
2016-05-21,3052.0
2016-05-22,3052.0
2016-05-23,3060.25
2016-05-24,3064.25
2016-05-25,3061.0
2016-05-26,3052.09
2016-05-27,3071.1
2016-05-28,3071.1
2016-05-29,3071.1
2016-05-30,3069.0
2016-05-31,3090.18
2016-06-01,3112.9
2016-06-02,3085.96
2016-06-03,3019.43
2016-06-04,3019.43
2016-06-05,3019.43
2016-06-06,3020.0
2016-06-07,2941.89
2016-06-08,2924.52
2016-06-09,2939.16
2016-06-10,2971.0
2016-06-11,2971.0
2016-06-12,2971.0
2016-06-13,2997.61
2016-06-14,3006.94
2016-06-15,2977.28
2016-06-16,3015.95
2016-06-17,3009.85
2016-06-18,3009.85
2016-06-19,3009.85
2016-06-20,2974.27
2016-06-21,2975.69
2016-06-22,2919.03
2016-06-23,2897.35
2016-06-24,2972.01
2016-06-25,2972.01
2016-06-26,2972.01
2016-06-27,3057.45
2016-06-28,2981.27
2016-06-29,2915.6
2016-06-30,2920.35
2016-07-01,2932.91
2016-07-02,2932.91
2016-07-03,2932.91
2016-07-04,2932.91
2016-07-05,2980.58
2016-07-06,3001.7
2016-07-07,2987.22
2016-07-08,2933.33
2016-07-09,2933.33
2016-07-10,2933.33
2016-07-11,2936.32
2016-07-12,2919.17
2016-07-13,2936.1
2016-07-14,2916.66
2016-07-15,2923.35
2016-07-16,2923.35
2016-07-17,2923.35
2016-07-18,2920.9
2016-07-19,2927.73
2016-07-20,2928.49
2016-07-21,2942.13
2016-07-22,2950.65
2016-07-23,2950.65
2016-07-24,2950.65
2016-07-25,3011.71
2016-07-26,3058.42
2016-07-27,3084.86
2016-07-28,3094.0
2016-07-29,3071.3
2016-07-30,3071.3
2016-07-31,3071.3
2016-08-01,3088.16
2016-08-02,3102.31
2016-08-03,3094.96
2016-08-04,3083.09
2016-08-05,3038.0
2016-08-06,3038.0
2016-08-07,3038.0
2016-08-08,2998.43
2016-08-09,2985.31
2016-08-10,2942.26
2016-08-11,2891.5
2016-08-12,2930.45
2016-08-13,2930.45
2016-08-14,2930.45
2016-08-15,2929.01
2016-08-16,2902.25
2016-08-17,2911.44
2016-08-18,2880.18
2016-08-19,2857.79
2016-08-20,2857.79
2016-08-21,2857.79
2016-08-22,2889.35
2016-08-23,2922.5
2016-08-24,2942.09
2016-08-25,2897.58
2016-08-26,2890.82
2016-08-27,2890.82
2016-08-28,2890.82
2016-08-29,2917.31
2016-08-30,2942.61
2016-08-31,2972.0
2016-09-01,2991.57
2016-09-02,2936.51
2016-09-03,2936.51
2016-09-04,2936.51
2016-09-05,2951.96
2016-09-06,2866.25
2016-09-07,2860.82
2016-09-08,2843.04
2016-09-09,2919.28
2016-09-10,2919.28
2016-09-11,2919.28
2016-09-12,2938.07
2016-09-13,2976.47
2016-09-14,2949.72
2016-09-15,2928.61
2016-09-16,2958.0
2016-09-17,2958.0
2016-09-18,2958.0
2016-09-19,2920.02
2016-09-20,2915.79
2016-09-21,2893.66
2016-09-22,2883.08
2016-09-23,2917.0
2016-09-24,2917.0
2016-09-25,2917.0
2016-09-26,2921.99
2016-09-27,2887.8
2016-09-28,2911.7
2016-09-29,2893.47
2016-09-30,2882.06
2016-10-01,2882.06
2016-10-02,2882.06
2016-10-03,2931.17
2016-10-04,2976.34
2016-10-05,2929.37
2016-10-06,2904.18
2016-10-07,2927.14
2016-10-08,2927.14
2016-10-09,2927.14
2016-10-10,2927.14
2016-10-11,2921.48
2016-10-12,2904.71
2016-10-13,2918.27
2016-10-14,2922.08
2016-10-15,2922.08
2016-10-16,2922.08
2016-10-17,2920.0
2016-10-18,2906.46
2016-10-19,2917.16
2016-10-20,2930.15
2016-10-21,2933.17
2016-10-22,2933.17
2016-10-23,2933.17
2016-10-24,2938.57
2016-10-25,2936.2
2016-10-26,2971.75
2016-10-27,2960.29
2016-10-28,2988.38
2016-10-29,2988.38
2016-10-30,2988.38
2016-10-31,3006.78
2016-11-01,3047.27
2016-11-02,3071.55
2016-11-03,3072.67
2016-11-04,3060.5
2016-11-05,3060.5
2016-11-06,3060.5
2016-11-07,3039.9
2016-11-08,2952.16
2016-11-09,3000.67
2016-11-10,3117.48
2016-11-11,3044.48
2016-11-12,3044.48
2016-11-13,3044.48
2016-11-14,3123.81
2016-11-15,3120.27
2016-11-16,3132.47
2016-11-17,3158.61
2016-11-18,3182.2
2016-11-19,3182.2
2016-11-20,3182.2
2016-11-21,3149.19
2016-11-22,3151.69
2016-11-23,3173.95
2016-11-24,3174.25
2016-11-25,3173.0
2016-11-26,3173.0
2016-11-27,3173.0
2016-11-28,3150.54
2016-11-29,3160.72
2016-11-30,3073.67
2016-12-01,3072.94
2016-12-02,3088.4
2016-12-03,3088.4
2016-12-04,3088.4
2016-12-05,3038.4
2016-12-06,3002.81
2016-12-07,3004.43
2016-12-08,3004.0
2016-12-09,3006.21
2016-12-10,3006.21
2016-12-11,3006.21
2016-12-12,2993.32
2016-12-13,2971.5
2016-12-14,2962.29
2016-12-15,3002.18
2016-12-16,3007.98
2016-12-17,3007.98
2016-12-18,3007.98
2016-12-19,3006.75
2016-12-20,2995.42
2016-12-21,2995.82
2016-12-22,2996.25
2016-12-23,3000.43
2016-12-24,3000.43
2016-12-25,3000.43
2016-12-26,3000.43
2016-12-27,2997.6
2016-12-28,3027.99
2016-12-29,3002.73
2016-12-30,3002.0
2016-12-31,3002.0
2017-01-01,3002.0
2017-01-02,3002.0
2017-01-03,2984.1
2017-01-04,2969.45
2017-01-05,2930.82
2017-01-06,2923.26
2017-01-07,2923.26
2017-01-08,2923.26
2017-01-09,2929.0
2017-01-10,2954.5
2017-01-11,2973.78
2017-01-12,2924.16
2017-01-13,2947.25
2017-01-14,2947.25
2017-01-15,2947.25
2017-01-16,2945.0
2017-01-17,2919.41
2017-01-18,2933.6
2017-01-19,2947.79
2017-01-20,2920.63
2017-01-21,2920.63
2017-01-22,2920.63
2017-01-23,2928.2
2017-01-24,2930.75
2017-01-25,2926.45
2017-01-26,2940.0
2017-01-27,2932.5
2017-01-28,2932.5
2017-01-29,2932.5
2017-01-30,2932.5
2017-01-31,2923.38
2017-02-01,2905.33
2017-02-02,2878.14
2017-02-03,2851.94
2017-02-04,2851.94
2017-02-05,2851.94
2017-02-06,2856.4
2017-02-07,2854.21
2017-02-08,2880.69
2017-02-09,2860.58
2017-02-10,2853.98
2017-02-11,2853.98
2017-02-12,2853.98
2017-02-13,2874.05
2017-02-14,2874.52
2017-02-15,2871.73
2017-02-16,2876.4
2017-02-17,2891.56
2017-02-18,2891.56
2017-02-19,2891.56
2017-02-20,2889.2
2017-02-21,2901.46
2017-02-22,2895.12
2017-02-23,2869.01
2017-02-24,2890.09
2017-02-25,2890.09
2017-02-26,2890.09
2017-02-27,2896.94
2017-02-28,2925.82
2017-03-01,2935.23
2017-03-02,2980.96
2017-03-03,2981.66
2017-03-04,2981.66
2017-03-05,2981.66
2017-03-06,2971.88
2017-03-07,2955.66
2017-03-08,2994.38
2017-03-09,2998.06
2017-03-10,2983.5
2017-03-11,2983.5
2017-03-12,2983.5
2017-03-13,2984.1
2017-03-14,2997.25
2017-03-15,2970.56
2017-03-16,2922.1
2017-03-17,2913.56
2017-03-18,2913.56
2017-03-19,2913.56
2017-03-20,2913.05
2017-03-21,2917.87
2017-03-22,2921.24
2017-03-23,2918.43
2017-03-24,2897.71
2017-03-25,2897.71
2017-03-26,2897.71
2017-03-27,2919.0
2017-03-28,2908.38
2017-03-29,2881.9
2017-03-30,2883.78
2017-03-31,2873.98
2017-04-01,2873.98
2017-04-02,2873.98
2017-04-03,2869.28
2017-04-04,2865.58
2017-04-05,2859.55
2017-04-06,2855.96
2017-04-07,2862.73
2017-04-08,2862.73
2017-04-09,2862.73
2017-04-10,2865.18
2017-04-11,2875.88
2017-04-12,2871.84
2017-04-13,2869.25
2017-04-14,2866.7
2017-04-15,2866.7
2017-04-16,2866.7
2017-04-17,2853.18
2017-04-18,2839.01
2017-04-19,2869.55
2017-04-20,2851.9
2017-04-21,2878.36
2017-04-22,2878.36
2017-04-23,2878.36
2017-04-24,2873.45
2017-04-25,2902.5
2017-04-26,2930.69
2017-04-27,2937.51
2017-04-28,2943.0
2017-04-29,2943.0
2017-04-30,2943.0
2017-05-01,2942.0
2017-05-02,2942.43
2017-05-03,2930.43
2017-05-04,2979.57
2017-05-05,2949.26
2017-05-06,2949.26
2017-05-07,2949.26
2017-05-08,2960.99
2017-05-09,2969.75
2017-05-10,2944.1
2017-05-11,2928.46
2017-05-12,2918.33
2017-05-13,2918.33
2017-05-14,2918.33
2017-05-15,2893.56
2017-05-16,2881.62
2017-05-17,2898.24
2017-05-18,2926.46
2017-05-19,2885.21
2017-05-20,2885.21
2017-05-21,2885.21
2017-05-22,2905.41
2017-05-23,2908.63
2017-05-24,2907.94
2017-05-25,2918.66
2017-05-26,2910.93
2017-05-27,2910.93
2017-05-28,2910.93
2017-05-29,2911.4
2017-05-30,2918.92
2017-05-31,2916.3
2017-06-01,2893.34
2017-06-02,2895.62
2017-06-03,2895.62
2017-06-04,2895.62
2017-06-05,2898.05
2017-06-06,2893.69
2017-06-07,2916.26
2017-06-08,2919.29
2017-06-09,2917.29
2017-06-10,2917.29
2017-06-11,2917.29
2017-06-12,2932.1
2017-06-13,2933.0
2017-06-14,2934.8
2017-06-15,2951.73
2017-06-16,2974.82
2017-06-17,2974.82
2017-06-18,2974.82
2017-06-19,2975.84
2017-06-20,3033.03
2017-06-21,3058.2
2017-06-22,3027.61
2017-06-23,3023.5
2017-06-24,3023.5
2017-06-25,3023.5
2017-06-26,3021.02
2017-06-27,3029.46
2017-06-28,3018.94
2017-06-29,3047.52
2017-06-30,3045.67
2017-07-01,3045.67
2017-07-02,3045.67
2017-07-03,3046.0
2017-07-04,3045.96
2017-07-05,3084.66
2017-07-06,3094.68
2017-07-07,3088.37
2017-07-08,3088.37
2017-07-09,3088.37
2017-07-10,3062.23
2017-07-11,3073.79
2017-07-12,3049.92
2017-07-13,3044.94
2017-07-14,3027.8
2017-07-15,3027.8
2017-07-16,3027.8
2017-07-17,3030.64
2017-07-18,3011.85
2017-07-19,3004.14
2017-07-20,3000.46
2017-07-21,3014.29
2017-07-22,3014.29
2017-07-23,3014.29
2017-07-24,3030.2
2017-07-25,3030.8
2017-07-26,3017.93
2017-07-27,3013.06
2017-07-28,3000.72
2017-07-29,3000.72
2017-07-30,3000.72
2017-07-31,2985.98
2017-08-01,2968.74
2017-08-02,2963.24
2017-08-03,2953.7
2017-08-04,2986.96
2017-08-05,2986.96
2017-08-06,2986.96
2017-08-07,2983.05
2017-08-08,2996.7
2017-08-09,3002.36
2017-08-10,2997.03
2017-08-11,2977.49
2017-08-12,2977.49
2017-08-13,2977.49
2017-08-14,2966.63
2017-08-15,2966.06
2017-08-16,2968.91
2017-08-17,2990.43
2017-08-18,2987.69
2017-08-19,2987.69
2017-08-20,2987.69
2017-08-21,2987.67
2017-08-22,2984.93
2017-08-23,2981.86
2017-08-24,2960.63
2017-08-25,2926.31
2017-08-26,2926.31
2017-08-27,2926.31
2017-08-28,2947.4
2017-08-29,2935.72
2017-08-30,2953.38
2017-08-31,2946.39
2017-09-01,2931.3
2017-09-02,2931.3
2017-09-03,2931.3
2017-09-04,2931.83
2017-09-05,2934.0
2017-09-06,2913.0
2017-09-07,2906.65
2017-09-08,2907.0
2017-09-09,2907.0
2017-09-10,2907.0
2017-09-11,2922.75
2017-09-12,2908.76
2017-09-13,2911.52
2017-09-14,2899.32
2017-09-15,2897.36
2017-09-16,2897.36
2017-09-17,2897.36
2017-09-18,2907.81
2017-09-19,2903.38
2017-09-20,2891.6
2017-09-21,2915.71
2017-09-22,2906.03
2017-09-23,2906.03
2017-09-24,2906.03
2017-09-25,2925.92
2017-09-26,2923.85
2017-09-27,2937.94
2017-09-28,2943.21
2017-09-29,2937.65
2017-09-30,2937.65
2017-10-01,2937.65
2017-10-02,2949.89
2017-10-03,2953.56
2017-10-04,2938.24
2017-10-05,2926.96
2017-10-06,2939.67
2017-10-07,2939.67
2017-10-08,2939.67
2017-10-09,2954.44
2017-10-10,2955.0
2017-10-11,2954.35
2017-10-12,2942.29
2017-10-13,2934.61
2017-10-14,2934.61
2017-10-15,2934.61
2017-10-16,2934.99
2017-10-17,2947.59
2017-10-18,2924.5
2017-10-19,2919.29
2017-10-20,2937.38
2017-10-21,2937.38
2017-10-22,2937.38
2017-10-23,2951.95
2017-10-24,2975.7
2017-10-25,2998.37
2017-10-26,3014.95
2017-10-27,3009.92
2017-10-28,3009.92
2017-10-29,3009.92
2017-10-30,3023.6
2017-10-31,3041.93
2017-11-01,3065.29
2017-11-02,3029.29
2017-11-03,3037.96
2017-11-04,3037.96
2017-11-05,3037.96
2017-11-06,3040.58
2017-11-07,3038.12
2017-11-08,3019.21
2017-11-09,3011.9
2017-11-10,3007.71
2017-11-11,3007.71
2017-11-12,3007.71
2017-11-13,3007.93
2017-11-14,3016.95
2017-11-15,3028.71
2017-11-16,3015.5
2017-11-17,3001.5
2017-11-18,3001.5
2017-11-19,3001.5
2017-11-20,3014.35
2017-11-21,2996.08
2017-11-22,2976.9
2017-11-23,2977.75
2017-11-24,2982.76
2017-11-25,2982.76
2017-11-26,2982.76
2017-11-27,3004.97
2017-11-28,2996.46
2017-11-29,3007.02
2017-11-30,3016.37
2017-12-01,2998.58
2017-12-02,2998.58
2017-12-03,2998.58
2017-12-04,2992.0
2017-12-05,2996.3
2017-12-06,3010.23
2017-12-07,3010.7
2017-12-08,3010.96
2017-12-09,3010.96
2017-12-10,3010.96
2017-12-11,3013.75
2017-12-12,3029.3
2017-12-13,3013.21
2017-12-14,2996.04
2017-12-15,2997.99
2017-12-16,2997.99
2017-12-17,2997.99
2017-12-18,2979.2
2017-12-19,2970.62
2017-12-20,2957.75
2017-12-21,2965.98
2017-12-22,2960.72
2017-12-23,2960.72
2017-12-24,2960.72
2017-12-25,2960.72
2017-12-26,2965.26
2017-12-27,2974.78
2017-12-28,2985.78
2017-12-29,2985.78
2017-12-30,2985.78
2017-12-31,2985.78
2018-01-01,2985.78
2018-01-02,2932.15
2018-01-03,2902.46
2018-01-04,2887.19
2018-01-05,2905.55
2018-01-06,2905.55
2018-01-07,2905.55
2018-01-08,2905.98
2018-01-09,2910.32
2018-01-10,2889.68
2018-01-11,2857.48
2018-01-12,2859.78
2018-01-13,2859.78
2018-01-14,2859.78
2018-01-15,2840.98
2018-01-16,2864.64
2018-01-17,2845.13
2018-01-18,2843.35
2018-01-19,2851.13
2018-01-20,2851.13
2018-01-21,2851.13
2018-01-22,2851.98
2018-01-23,2856.45
2018-01-24,2814.2
2018-01-25,2790.45
2018-01-26,2813.05
2018-01-27,2813.05
2018-01-28,2813.05
2018-01-29,2839.35
2018-01-30,2849.5
2018-01-31,2830.82
2018-02-01,2794.9
2018-02-02,2841.84
2018-02-03,2841.84
2018-02-04,2841.84
2018-02-05,2842.94
2018-02-06,2829.77
2018-02-07,2847.23
2018-02-08,2887.73
2018-02-09,2940.98
2018-02-10,2940.98
2018-02-11,2940.98
2018-02-12,2890.82
2018-02-13,2904.11
2018-02-14,2868.83
2018-02-15,2856.53
2018-02-16,2837.61
2018-02-17,2837.61
2018-02-18,2837.61
2018-02-19,2837.61
2018-02-20,2861.39
2018-02-21,2882.78
2018-02-22,2860.6
2018-02-23,2845.47
2018-02-24,2845.47
2018-02-25,2845.47
2018-02-26,2838.7
2018-02-27,2859.33
2018-02-28,2864.4
2018-03-01,2879.0
2018-03-02,2864.21
2018-03-03,2864.21
2018-03-04,2864.21
2018-03-05,2855.2
2018-03-06,2854.03
2018-03-07,2865.64
2018-03-08,2876.5
2018-03-09,2870.2
2018-03-10,2870.2
2018-03-11,2870.2
2018-03-12,2847.77
2018-03-13,2853.05
2018-03-14,2843.53
2018-03-15,2845.28
2018-03-16,2854.48
2018-03-17,2854.48
2018-03-18,2854.48
2018-03-19,2855.23
2018-03-20,2870.29
2018-03-21,2851.02
2018-03-22,2860.48
2018-03-23,2841.88
2018-03-24,2841.88
2018-03-25,2841.88
2018-03-26,2800.57
2018-03-27,2782.93
2018-03-28,2794.84
2018-03-29,2794.06
2018-03-30,2794.06
2018-03-31,2794.06
2018-04-01,2794.06
2018-04-02,2802.91
2018-04-03,2778.69
2018-04-04,2793.52
2018-04-05,2790.9
2018-04-06,2792.87
2018-04-07,2792.87
2018-04-08,2792.87
2018-04-09,2779.02
2018-04-10,2771.85
2018-04-11,2719.3
2018-04-12,2706.37
2018-04-13,2712.29
2018-04-14,2712.29
2018-04-15,2712.29
2018-04-16,2727.34
2018-04-17,2724.72
2018-04-18,2710.42
2018-04-19,2731.69
2018-04-20,2759.86
2018-04-21,2759.86
2018-04-22,2759.86
2018-04-23,2813.16
2018-04-24,2784.04
2018-04-25,2814.54
2018-04-26,2817.55
2018-04-27,2806.21
2018-04-28,2806.21
2018-04-29,2806.21
2018-04-30,2802.64
2018-05-01,2801.35
2018-05-02,2833.52
2018-05-03,2858.45
2018-05-04,2822.93
2018-05-05,2822.93
2018-05-06,2822.93
2018-05-07,2815.28
2018-05-08,2873.29
2018-05-09,2864.37
2018-05-10,2824.29
2018-05-11,2836.13
2018-05-12,2836.13
2018-05-13,2836.13
2018-05-14,2836.1
2018-05-15,2873.49
2018-05-16,2860.44
2018-05-17,2904.9
2018-05-18,2923.55
2018-05-19,2923.55
2018-05-20,2923.55
2018-05-21,2876.45
2018-05-22,2852.73
2018-05-23,2875.39
2018-05-24,2853.89
2018-05-25,2879.0
2018-05-26,2879.0
2018-05-27,2879.0
2018-05-28,2876.85
2018-05-29,2905.63
2018-05-30,2876.85
2018-05-31,2890.35
2018-06-01,2866.66
2018-06-02,2866.66
2018-06-03,2866.66
2018-06-04,2867.05
2018-06-05,2852.52
2018-06-06,2828.96
2018-06-07,2849.1
2018-06-08,2859.39
2018-06-09,2859.39
2018-06-10,2859.39
2018-06-11,2856.38
2018-06-12,2861.39
2018-06-13,2858.83
2018-06-14,2863.5
2018-06-15,2895.6
2018-06-16,2895.6
2018-06-17,2895.6
2018-06-18,2923.55
2018-06-19,2922.63
2018-06-20,2926.41
2018-06-21,2953.41
2018-06-22,2915.53
2018-06-23,2915.53
2018-06-24,2915.53
2018-06-25,2918.75
2018-06-26,2930.93
2018-06-27,2946.78
2018-06-28,2949.52
2018-06-29,2931.61
2018-06-30,2931.61
2018-07-01,2931.61
2018-07-02,2931.61
2018-07-03,2908.17
2018-07-04,2904.99
2018-07-05,2876.63
2018-07-06,2872.36
2018-07-07,2872.36
2018-07-08,2872.36
2018-07-09,2884.3
2018-07-10,2870.0
2018-07-11,2895.0
2018-07-12,2876.32
2018-07-13,2859.62
2018-07-14,2859.62
2018-07-15,2859.62
2018-07-16,2873.98
2018-07-17,2870.73
2018-07-18,2865.99
2018-07-19,2882.75
2018-07-20,2878.91
2018-07-21,2878.91
2018-07-22,2878.91
2018-07-23,2905.75
2018-07-24,2896.1
2018-07-25,2883.89
2018-07-26,2883.48
2018-07-27,2887.35
2018-07-28,2887.35
2018-07-29,2887.35
2018-07-30,2872.08
2018-07-31,2889.23
2018-08-01,2896.21
2018-08-02,2906.31
2018-08-03,2892.24
2018-08-04,2892.24
2018-08-05,2892.24
2018-08-06,2901.52
2018-08-07,2900.0
2018-08-08,2911.2
2018-08-09,2913.96
2018-08-10,2944.92
2018-08-11,2944.92
2018-08-12,2944.92
2018-08-13,3003.88
2018-08-14,3012.48
2018-08-15,3051.55
2018-08-16,3023.0
2018-08-17,3030.3
2018-08-18,3030.3
2018-08-19,3030.3
2018-08-20,3033.09
2018-08-21,2979.51
2018-08-22,2960.88
2018-08-23,2987.05
2018-08-24,2957.79
2018-08-25,2957.79
2018-08-26,2957.79
2018-08-27,2942.2
2018-08-28,2988.05
2018-08-29,2999.41
2018-08-30,3033.03
2018-08-31,3047.77
2018-09-01,3047.77
2018-09-02,3047.77
2018-09-03,3050.94
2018-09-04,3092.18
2018-09-05,3096.33
2018-09-06,3086.21
2018-09-07,3058.07
2018-09-08,3058.07
2018-09-09,3058.07
2018-09-10,3088.25
2018-09-11,3083.3
2018-09-12,3045.29
2018-09-13,3016.23
2018-09-14,3023.37
2018-09-15,3023.37
2018-09-16,3023.37
2018-09-17,3018.79
2018-09-18,3013.65
2018-09-19,3028.74
2018-09-20,3005.77
2018-09-21,3000.29
2018-09-22,3000.29
2018-09-23,3000.29
2018-09-24,3001.0
2018-09-25,3002.2
2018-09-26,2999.23
2018-09-27,2987.19
2018-09-28,2966.17
2018-09-29,2966.17
2018-09-30,2966.17
2018-10-01,2999.15
2018-10-02,3017.11
2018-10-03,3015.27
2018-10-04,3035.04
2018-10-05,3031.74
2018-10-06,3031.74
2018-10-07,3031.74
2018-10-08,3045.17
2018-10-09,3060.68
2018-10-10,3093.76
2018-10-11,3087.94
2018-10-12,3094.79
2018-10-13,3094.79
2018-10-14,3094.79
2018-10-15,3095.3
2018-10-16,3052.39
2018-10-17,3067.27
2018-10-18,3092.13
2018-10-19,3079.08
2018-10-20,3079.08
2018-10-21,3079.08
2018-10-22,3085.5
2018-10-23,3119.05
2018-10-24,3165.02
2018-10-25,3174.68
2018-10-26,3180.41
2018-10-27,3180.41
2018-10-28,3180.41
2018-10-29,3187.29
2018-10-30,3207.83
2018-10-31,3220.01
2018-11-01,3194.94
2018-11-02,3183.85
2018-11-03,3183.85
2018-11-04,3183.85
2018-11-05,3183.66
2018-11-06,3150.0
2018-11-07,3129.9
2018-11-08,3153.12
2018-11-09,3180.19
2018-11-10,3180.19
2018-11-11,3180.19
2018-11-12,3180.19
2018-11-13,3192.21
2018-11-14,3202.0
2018-11-15,3189.71
2018-11-16,3166.64
2018-11-17,3166.64
2018-11-18,3166.64
2018-11-19,3175.73
2018-11-20,3198.45
2018-11-21,3190.13
2018-11-22,3189.31
2018-11-23,3228.07
2018-11-24,3228.07
2018-11-25,3228.07
2018-11-26,3244.99
2018-11-27,3263.29
2018-11-28,3270.0
2018-11-29,3238.05
2018-11-30,3235.24
2018-12-01,3235.24
2018-12-02,3235.24
2018-12-03,3189.22
2018-12-04,3175.96
2018-12-05,3161.02
2018-12-06,3187.43
2018-12-07,3147.24
2018-12-08,3147.24
2018-12-09,3147.24
2018-12-10,3189.73
2018-12-11,3187.63
2018-12-12,3170.58
2018-12-13,3179.25
2018-12-14,3195.04
2018-12-15,3195.04
2018-12-16,3195.04
2018-12-17,3180.56
2018-12-18,3206.0
2018-12-19,3219.99
2018-12-20,3268.05
2018-12-21,3291.4
2018-12-22,3291.4
2018-12-23,3291.4
2018-12-24,3295.2
2018-12-25,3295.2
2018-12-26,3284.4
2018-12-27,3276.79
2018-12-28,3254.25
2018-12-29,3254.25
2018-12-30,3254.25
2018-12-31,3254.25
2019-01-01,3254.25
2019-01-02,3239.48
2019-01-03,3243.71
2019-01-04,3193.45
2019-01-05,3193.45
2019-01-06,3193.45
2019-01-07,3178.25
2019-01-08,3151.48
2019-01-09,3134.79
2019-01-10,3136.34
2019-01-11,3137.95
2019-01-12,3137.95
2019-01-13,3137.95
2019-01-14,3140.73
2019-01-15,3142.22
2019-01-16,3117.84
2019-01-17,3133.13
2019-01-18,3124.75
2019-01-19,3124.75
2019-01-20,3124.75
2019-01-21,3124.79
2019-01-22,3145.25
2019-01-23,3150.67
2019-01-24,3171.53
2019-01-25,3151.94
2019-01-26,3151.94
2019-01-27,3151.94
2019-01-28,3159.89
2019-01-29,3154.45
2019-01-30,3163.93
2019-01-31,3106.5
2019-02-01,3091.48
2019-02-02,3091.48
2019-02-03,3091.48
2019-02-04,3087.33
2019-02-05,3106.88
2019-02-06,3105.39
2019-02-07,3118.29
2019-02-08,3116.39
2019-02-09,3116.39
2019-02-10,3116.39
2019-02-11,3140.2
2019-02-12,3127.64
2019-02-13,3140.58
2019-02-14,3151.66
2019-02-15,3134.21
2019-02-16,3134.21
2019-02-17,3134.21
2019-02-18,3126.23
2019-02-19,3114.96
2019-02-20,3111.64
2019-02-21,3123.94
2019-02-22,3106.14
2019-02-23,3106.14
2019-02-24,3106.14
2019-02-25,3106.4
2019-02-26,3084.38
2019-02-27,3071.47
2019-02-28,3080.11
2019-03-01,3096.63
2019-03-02,3096.63
2019-03-03,3096.63
2019-03-04,3095.25
2019-03-05,3100.02
2019-03-06,3106.3
2019-03-07,3143.06
2019-03-08,3174.18
2019-03-09,3174.18
2019-03-10,3174.18
2019-03-11,3179.21
2019-03-12,3149.15
2019-03-13,3145.98
2019-03-14,3142.38
2019-03-15,3119.49
2019-03-16,3119.49
2019-03-17,3119.49
2019-03-18,3098.68
2019-03-19,3097.3
2019-03-20,3088.11
2019-03-21,3089.62
2019-03-22,3134.0
2019-03-23,3134.0
2019-03-24,3134.0
2019-03-25,3133.13
2019-03-26,3155.91
2019-03-27,3178.58
2019-03-28,3178.11
2019-03-29,3188.74
2019-03-30,3188.74
2019-03-31,3188.74
2019-04-01,3142.96
2019-04-02,3146.12
2019-04-03,3123.59
2019-04-04,3129.65
2019-04-05,3123.83
2019-04-06,3123.83
2019-04-07,3123.83
2019-04-08,3115.34
2019-04-09,3103.35
2019-04-10,3095.97
2019-04-11,3119.95
2019-04-12,3115.52
2019-04-13,3115.52
2019-04-14,3115.52
2019-04-15,3139.84
2019-04-16,3163.65
2019-04-17,3157.69
2019-04-18,3158.0
2019-04-19,3158.0
2019-04-20,3158.0
2019-04-21,3158.0
2019-04-22,3156.0
2019-04-23,3180.47
2019-04-24,3220.25
2019-04-25,3234.56
2019-04-26,3228.94
2019-04-27,3228.94
2019-04-28,3228.94
2019-04-29,3252.86
2019-04-30,3232.97
2019-05-01,3233.25
2019-05-02,3256.0
2019-05-03,3238.88
2019-05-04,3238.88
2019-05-05,3238.88
2019-05-06,3254.7
2019-05-07,3300.62
2019-05-08,3293.5
2019-05-09,3276.85
2019-05-10,3273.85
2019-05-11,3273.85
2019-05-12,3273.85
2019-05-13,3304.38
2019-05-14,3291.1
2019-05-15,3285.54
2019-05-16,3299.36
2019-05-17,3320.43
2019-05-18,3320.43
2019-05-19,3320.43
2019-05-20,3352.43
2019-05-21,3342.46
2019-05-22,3335.7
2019-05-23,3379.78
2019-05-24,3358.78
2019-05-25,3358.78
2019-05-26,3358.78
2019-05-27,3362.68
2019-05-28,3377.29
2019-05-29,3352.8
2019-05-30,3364.1
2019-05-31,3379.55
2019-06-01,3379.55
2019-06-02,3379.55
2019-06-03,3356.94
2019-06-04,3292.42
2019-06-05,3306.13
2019-06-06,3291.42
2019-06-07,3268.63
2019-06-08,3268.63
2019-06-09,3268.63
2019-06-10,3260.61
2019-06-11,3259.89
2019-06-12,3268.1
2019-06-13,3268.81
2019-06-14,3273.95
2019-06-15,3273.95
2019-06-16,3273.95
2019-06-17,3286.06
2019-06-18,3255.45
2019-06-19,3241.46
2019-06-20,3194.03
2019-06-21,3202.61
2019-06-22,3202.61
2019-06-23,3202.61
2019-06-24,3203.5
2019-06-25,3190.6
2019-06-26,3185.91
2019-06-27,3197.5
2019-06-28,3211.36
2019-06-29,3211.36
2019-06-30,3211.36
2019-07-01,3207.33
2019-07-02,3210.66
2019-07-03,3196.3
2019-07-04,3201.56
2019-07-05,3211.76
2019-07-06,3211.76
2019-07-07,3211.76
2019-07-08,3218.46
2019-07-09,3218.53
2019-07-10,3206.2
2019-07-11,3199.51
2019-07-12,3192.24
2019-07-13,3192.24
2019-07-14,3192.24
2019-07-15,3190.92
2019-07-16,3199.82
2019-07-17,3185.1
2019-07-18,3176.98
2019-07-19,3174.17
2019-07-20,3174.17
2019-07-21,3174.17
2019-07-22,3178.14
2019-07-23,3188.08
2019-07-24,3199.23
2019-07-25,3217.57
