,CIM AU Equity,CIM AU Equity,CIM AU Equity,CIM AU Equity,CIM AU Equity
1999-06-18,2.3734,2.3734,2.3136,2.3603,228274.0
1999-06-19,2.3734,2.3734,2.3136,2.3603,228274.0
1999-06-20,2.3734,2.3734,2.3136,2.3603,228274.0
1999-06-21,2.3894,2.3894,2.3575,2.3734,361337.0
1999-06-22,2.3699,2.3699,2.3136,2.3256,97621.0
1999-06-23,2.3276,2.3774,2.3276,2.3535,260656.0
1999-06-24,2.3535,2.3535,2.3296,2.3336,256380.0
1999-06-25,2.3188,2.3216,2.2937,2.3136,114597.0
1999-06-26,2.3188,2.3216,2.2937,2.3136,114597.0
1999-06-27,2.3188,2.3216,2.2937,2.3136,114597.0
1999-06-28,2.3336,2.3455,2.3176,2.3336,247254.0
1999-06-29,2.3734,2.3734,2.2937,2.3136,181830.0
1999-06-30,2.3571,2.3575,2.2737,2.3535,206895.0
1999-07-01,2.3535,2.3734,2.3136,2.3363,211088.0
1999-07-02,2.3375,2.3375,2.2777,2.2777,288401.0
1999-07-03,2.3375,2.3375,2.2777,2.2777,288401.0
1999-07-04,2.3375,2.3375,2.2777,2.2777,288401.0
1999-07-05,2.3056,2.3136,2.2709,2.2709,1060253.0
1999-07-06,2.2737,2.3096,2.2578,2.2737,334140.0
1999-07-07,2.2578,2.3455,2.2578,2.3336,786324.0
1999-07-08,2.3336,2.3336,2.2777,2.2857,121822.0
1999-07-09,2.2857,2.2857,2.2538,2.2737,621315.0
1999-07-10,2.2857,2.2857,2.2538,2.2737,621315.0
1999-07-11,2.2857,2.2857,2.2538,2.2737,621315.0
1999-07-12,2.2777,2.3774,2.2777,2.3336,182359.0
1999-07-13,2.3336,2.3415,2.2857,2.2937,182912.0
1999-07-14,2.2977,2.3336,2.2977,2.3096,211934.0
1999-07-15,2.3136,2.3336,2.3096,2.3136,192704.0
1999-07-16,2.3256,2.3455,2.2937,2.2977,158975.0
1999-07-17,2.3256,2.3455,2.2937,2.2977,158975.0
1999-07-18,2.3256,2.3455,2.2937,2.2977,158975.0
1999-07-19,2.3192,2.3535,2.2977,2.3296,160435.0
1999-07-20,2.3216,2.3535,2.3136,2.3535,887475.0
1999-07-21,2.3455,2.3575,2.3016,2.3016,398135.0
1999-07-22,2.3016,2.3934,2.2977,2.3934,267977.0
1999-07-23,2.3894,2.3894,2.3216,2.3216,166399.0
1999-07-24,2.3894,2.3894,2.3216,2.3216,166399.0
1999-07-25,2.3894,2.3894,2.3216,2.3216,166399.0
1999-07-26,2.3216,2.3575,2.3216,2.3216,73254.0
1999-07-27,2.3455,2.4165,2.3455,2.4165,436991.0
1999-07-28,2.4173,2.4333,2.3854,2.3934,224991.0
1999-07-29,2.3742,2.3934,2.3535,2.3734,70947.0
1999-07-30,2.3734,2.3934,2.3248,2.3248,252295.0
1999-07-31,2.3734,2.3934,2.3248,2.3248,252295.0
1999-08-01,2.3734,2.3934,2.3248,2.3248,252295.0
1999-08-02,2.403,2.403,2.3016,2.3495,174738.0
1999-08-03,2.3774,2.3774,2.3176,2.3336,113047.0
1999-08-04,2.3136,2.3256,2.2937,2.3056,266620.0
1999-08-05,2.3056,2.3336,2.2937,2.318,155419.0
1999-08-06,2.3415,2.3734,2.2937,2.3734,358332.0
1999-08-07,2.3415,2.3734,2.2937,2.3734,358332.0
1999-08-08,2.3415,2.3734,2.2937,2.3734,358332.0
1999-08-09,2.3535,2.3734,2.3136,2.3615,545251.0
1999-08-10,2.3415,2.3415,2.3176,2.3216,320400.0
1999-08-11,2.3136,2.3136,2.2737,2.2817,916784.0
1999-08-12,2.3096,2.3096,2.2657,2.2657,305181.0
1999-08-13,2.2677,2.2937,2.2578,2.2937,213013.0
1999-08-14,2.2677,2.2937,2.2578,2.2937,213013.0
1999-08-15,2.2677,2.2937,2.2578,2.2937,213013.0
1999-08-16,2.3734,2.3734,2.3336,2.3415,71325.0
1999-08-17,2.3415,2.3535,2.3296,2.3296,1322206.0
1999-08-18,2.3535,2.3814,2.3495,2.3742,224951.0
1999-08-19,2.3734,2.4054,2.3535,2.3695,350943.0
1999-08-20,2.3734,2.4572,2.3575,2.4572,1434627.0
1999-08-21,2.3734,2.4572,2.3575,2.4572,1434627.0
1999-08-22,2.3734,2.4572,2.3575,2.4572,1434627.0
1999-08-23,2.4572,2.553,2.4572,2.541,419081.0
1999-08-24,2.553,2.5769,2.521,2.5549,420983.0
1999-08-25,2.553,2.6128,2.4644,2.4644,208266.0
1999-08-26,2.4528,2.5849,2.4528,2.553,561285.0
1999-08-27,2.533,2.553,2.521,2.553,691743.0
1999-08-28,2.533,2.553,2.521,2.553,691743.0
1999-08-29,2.533,2.553,2.521,2.553,691743.0
1999-08-30,2.517,2.521,2.4732,2.5131,113969.0
1999-08-31,2.5051,2.5051,2.4732,2.4963,357035.0
1999-09-01,2.517,2.537,2.5131,2.537,1127727.0
1999-09-02,2.541,2.553,2.5131,2.5131,111483.0
1999-09-03,2.5131,2.533,2.4931,2.521,169215.0
1999-09-04,2.5131,2.533,2.4931,2.521,169215.0
1999-09-05,2.5131,2.533,2.4931,2.521,169215.0
1999-09-06,2.6175,2.6175,2.5703,2.5744,47479.0
1999-09-07,2.6142,2.6196,2.5867,2.6114,135271.0
1999-09-08,2.6114,2.6319,2.6114,2.6278,379041.0
1999-09-09,2.6032,2.6278,2.5949,2.6278,80013.0
1999-09-10,2.6073,2.6073,2.5867,2.6032,462593.0
1999-09-11,2.6073,2.6073,2.5867,2.6032,462593.0
1999-09-12,2.6073,2.6073,2.5867,2.6032,462593.0
1999-09-13,2.5863,2.5949,2.5251,2.5375,307024.0
1999-09-14,2.5662,2.5699,2.5416,2.5699,607509.0
1999-09-15,2.5457,2.5539,2.5251,2.5416,180437.0
1999-09-16,2.5416,2.5498,2.5046,2.5046,2719173.0
1999-09-17,2.5457,2.5457,2.4718,2.5005,797959.0
1999-09-18,2.5457,2.5457,2.4718,2.5005,797959.0
1999-09-19,2.5457,2.5457,2.4718,2.5005,797959.0
1999-09-20,2.5046,2.5046,2.4882,2.4923,218746.0
1999-09-21,2.4652,2.4841,2.4636,2.4718,417683.0
1999-09-22,2.4525,2.4718,2.443,2.4636,239327.0
1999-09-23,2.4636,2.4759,2.4636,2.4636,250911.0
1999-09-24,2.4636,2.4636,2.4225,2.4225,175859.0
1999-09-25,2.4636,2.4636,2.4225,2.4225,175859.0
1999-09-26,2.4636,2.4636,2.4225,2.4225,175859.0
1999-09-27,2.3769,2.4225,2.3732,2.4225,99228.0
1999-09-28,2.4126,2.4636,2.4126,2.4307,323637.0
1999-09-29,2.4471,2.4636,2.443,2.443,32637.0
1999-09-30,2.4393,2.4471,2.4184,2.4184,229843.0
1999-10-01,2.4225,2.5457,2.4184,2.5457,209349.0
1999-10-02,2.4225,2.5457,2.4184,2.5457,209349.0
1999-10-03,2.4225,2.5457,2.4184,2.5457,209349.0
1999-10-04,2.5457,2.5457,2.402,2.4225,138405.0
1999-10-05,2.4307,2.4471,2.4225,2.443,232798.0
1999-10-06,2.443,2.5005,2.443,2.443,561438.0
1999-10-07,2.5071,2.5087,2.4923,2.4964,422188.0
1999-10-08,2.4636,2.4923,2.4636,2.4841,523366.0
1999-10-09,2.4636,2.4923,2.4636,2.4841,523366.0
1999-10-10,2.4636,2.4923,2.4636,2.4841,523366.0
1999-10-11,2.4841,2.4841,2.4512,2.4841,176205.0
1999-10-12,2.48,2.4964,2.4677,2.4677,303238.0
1999-10-13,2.4677,2.4677,2.4348,2.4348,258998.0
1999-10-14,2.4225,2.4841,2.3855,2.48,814624.0
1999-10-15,2.48,2.48,2.4225,2.4225,56478.0
1999-10-16,2.48,2.48,2.4225,2.4225,56478.0
1999-10-17,2.48,2.48,2.4225,2.4225,56478.0
1999-10-18,2.3814,2.4225,2.365,2.3938,108174.0
1999-10-19,2.4061,2.4636,2.3814,2.4225,179404.0
1999-10-20,2.443,2.4636,2.402,2.4102,464202.0
1999-10-21,2.4849,2.4849,2.3896,2.402,340524.0
1999-10-22,2.3855,2.4594,2.3855,2.4512,106812.0
1999-10-23,2.3855,2.4594,2.3855,2.4512,106812.0
1999-10-24,2.3855,2.4594,2.3855,2.4512,106812.0
1999-10-25,2.4636,2.4923,2.4636,2.4677,406546.0
1999-10-26,2.4677,2.4677,2.4307,2.443,232830.0
1999-10-27,2.4393,2.4393,2.4225,2.4225,87866.0
1999-10-28,2.4102,2.4102,2.365,2.3732,226896.0
1999-10-29,2.402,2.4225,2.3404,2.3404,318820.0
1999-10-30,2.402,2.4225,2.3404,2.3404,318820.0
1999-10-31,2.402,2.4225,2.3404,2.3404,318820.0
1999-11-01,2.3732,2.3732,2.3486,2.3695,101809.0
1999-11-02,2.3814,2.4636,2.3814,2.4471,29970.0
1999-11-03,2.4471,2.4471,2.402,2.4102,341257.0
1999-11-04,2.4566,2.4566,2.4102,2.4151,530440.0
1999-11-05,2.4389,2.443,2.4061,2.4225,70262.0
1999-11-06,2.4389,2.443,2.4061,2.4225,70262.0
1999-11-07,2.4389,2.443,2.4061,2.4225,70262.0
1999-11-08,2.427,2.427,2.3938,2.3938,372256.0
1999-11-09,2.3954,2.4061,2.3954,2.402,1213522.0
1999-11-10,2.4143,2.4718,2.4143,2.4718,550079.0
1999-11-11,2.4718,2.5046,2.4718,2.4923,336851.0
1999-11-12,2.4939,2.5687,2.4939,2.5687,501170.0
1999-11-13,2.4939,2.5687,2.4939,2.5687,501170.0
1999-11-14,2.4939,2.5687,2.4939,2.5687,501170.0
1999-11-15,2.5666,2.5949,2.5169,2.5375,1161676.0
1999-11-16,2.5375,2.5457,2.5293,2.5293,118907.0
1999-11-17,2.5375,2.5662,2.5375,2.5457,224411.0
1999-11-18,2.5375,2.5498,2.5251,2.5375,1679107.0
1999-11-19,2.5067,2.5662,2.5067,2.521,321119.0
1999-11-20,2.5067,2.5662,2.5067,2.521,321119.0
1999-11-21,2.5067,2.5662,2.5067,2.521,321119.0
1999-11-22,2.5387,2.5387,2.4636,2.4677,104484.0
1999-11-23,2.5063,2.5063,2.4718,2.4816,649774.0
1999-11-24,2.5087,2.521,2.4759,2.4759,988157.0
1999-11-25,2.4882,2.4882,2.443,2.4677,151262.0
1999-11-26,2.4668,2.5251,2.4668,2.4882,96480.0
1999-11-27,2.4668,2.5251,2.4668,2.4882,96480.0
1999-11-28,2.4668,2.5251,2.4668,2.4882,96480.0
1999-11-29,2.4882,2.4882,2.4225,2.4307,231670.0
1999-11-30,2.4225,2.4389,2.3732,2.4184,512542.0
1999-12-01,2.4225,2.4225,2.3917,2.3917,238486.0
1999-12-02,2.4016,2.402,2.3568,2.365,591313.0
1999-12-03,2.3671,2.4471,2.3671,2.4225,151363.0
1999-12-04,2.3671,2.4471,2.3671,2.4225,151363.0
1999-12-05,2.3671,2.4471,2.3671,2.4225,151363.0
1999-12-06,2.5079,2.5079,2.402,2.4307,447041.0
1999-12-07,2.4245,2.4245,2.2993,2.3359,1142611.0
1999-12-08,2.3404,2.4225,2.3404,2.402,148525.0
1999-12-09,2.402,2.4225,2.3732,2.3814,533614.0
1999-12-10,2.3814,2.4143,2.3814,2.3814,202075.0
1999-12-11,2.3814,2.4143,2.3814,2.3814,202075.0
1999-12-12,2.3814,2.4143,2.3814,2.3814,202075.0
1999-12-13,2.3855,2.3979,2.3732,2.3814,1783676.0
1999-12-14,2.3814,2.3979,2.3814,2.3896,640364.0
1999-12-15,2.3814,2.402,2.3732,2.3855,435143.0
1999-12-16,2.4061,2.4225,2.3814,2.3979,88682.0
1999-12-17,2.402,2.443,2.402,2.443,76844.0
1999-12-18,2.402,2.443,2.402,2.443,76844.0
1999-12-19,2.402,2.443,2.402,2.443,76844.0
1999-12-20,2.4668,2.4964,2.443,2.4964,107342.0
1999-12-21,2.4718,2.4718,2.4102,2.4102,120310.0
1999-12-22,2.3942,2.443,2.3942,2.4307,259266.0
1999-12-23,2.4307,2.4841,2.4061,2.4143,187029.0
1999-12-24,2.4184,2.4636,2.4184,2.4348,20898.0
1999-12-25,2.4184,2.4636,2.4184,2.4348,20898.0
1999-12-26,2.4184,2.4636,2.4184,2.4348,20898.0
1999-12-27,2.4184,2.4636,2.4184,2.4348,20898.0
1999-12-28,2.4184,2.4636,2.4184,2.4348,20898.0
1999-12-29,2.4389,2.4841,2.4389,2.4512,13047.0
1999-12-30,2.4718,2.4841,2.4225,2.4225,66655.0
1999-12-31,2.4718,2.4841,2.4225,2.4225,66655.0
2000-01-01,2.4718,2.4841,2.4225,2.4225,66655.0
2000-01-02,2.4718,2.4841,2.4225,2.4225,66655.0
2000-01-03,2.4718,2.4841,2.4225,2.4225,66655.0
2000-01-04,2.4311,2.4389,2.3691,2.3855,185267.0
2000-01-05,2.3749,2.3855,2.3116,2.3691,165129.0
2000-01-06,2.3901,2.402,2.3609,2.365,136687.0
2000-01-07,2.3609,2.4471,2.3609,2.4471,78079.0
2000-01-08,2.3609,2.4471,2.3609,2.4471,78079.0
2000-01-09,2.3609,2.4471,2.3609,2.4471,78079.0
2000-01-10,2.443,2.4471,2.3896,2.3896,67717.0
2000-01-11,2.443,2.443,2.3896,2.3896,391414.0
2000-01-12,2.3896,2.402,2.3814,2.3814,187493.0
2000-01-13,2.3814,2.3814,2.3198,2.3198,564062.0
2000-01-14,2.3404,2.3404,2.3198,2.3281,509670.0
2000-01-15,2.3404,2.3404,2.3198,2.3281,509670.0
2000-01-16,2.3404,2.3404,2.3198,2.3281,509670.0
2000-01-17,2.3404,2.3609,2.3198,2.3256,434156.0
2000-01-18,2.3198,2.3198,2.2706,2.2788,638199.0
2000-01-19,2.271,2.2788,2.2418,2.25,403844.0
2000-01-20,2.2447,2.2542,2.2377,2.2459,1117044.0
2000-01-21,2.2583,2.2788,2.25,2.2665,728395.0
2000-01-22,2.2583,2.2788,2.25,2.2665,728395.0
2000-01-23,2.2583,2.2788,2.25,2.2665,728395.0
2000-01-24,2.2788,2.3157,2.2706,2.287,925373.0
2000-01-25,2.2969,2.3835,2.2952,2.3835,264389.0
2000-01-26,2.2969,2.3835,2.2952,2.3835,264389.0
2000-01-27,2.3404,2.3486,2.2993,2.2993,172285.0
2000-01-28,2.3034,2.3198,2.2993,2.2993,180674.0
2000-01-29,2.3034,2.3198,2.2993,2.2993,180674.0
2000-01-30,2.3034,2.3198,2.2993,2.2993,180674.0
2000-01-31,2.3342,2.3404,2.3116,2.3116,130625.0
2000-02-01,2.3034,2.3116,2.2829,2.2829,474404.0
2000-02-02,2.2829,2.2911,2.2172,2.2377,610596.0
2000-02-03,2.2377,2.2583,2.2172,2.2295,402976.0
2000-02-04,2.2377,2.2377,2.2131,2.2172,198424.0
2000-02-05,2.2377,2.2377,2.2131,2.2172,198424.0
2000-02-06,2.2377,2.2377,2.2131,2.2172,198424.0
2000-02-07,2.2418,2.2418,2.209,2.2377,1291987.0
2000-02-08,2.234,2.2377,2.1967,2.2172,275146.0
2000-02-09,2.2164,2.3363,2.2164,2.2624,846806.0
2000-02-10,2.3198,2.3198,2.2583,2.2583,105847.0
2000-02-11,2.2431,2.2583,2.2172,2.2377,412200.0
2000-02-12,2.2431,2.2583,2.2172,2.2377,412200.0
2000-02-13,2.2431,2.2583,2.2172,2.2377,412200.0
2000-02-14,2.239,2.2583,2.1967,2.1967,204998.0
2000-02-15,2.2587,2.2587,2.0324,2.0571,805207.0
2000-02-16,2.1146,2.1146,2.0489,2.053,2574482.0
2000-02-17,2.0406,2.0653,2.0041,2.0041,1650162.0
2000-02-18,2.0431,2.0448,1.9955,2.0119,2993010.0
2000-02-19,2.0431,2.0448,1.9955,2.0119,2993010.0
2000-02-20,2.0431,2.0448,1.9955,2.0119,2993010.0
2000-02-21,2.0283,2.053,2.0119,2.0242,178612.0
2000-02-22,2.0283,2.0283,2.0037,2.0037,761424.0
2000-02-23,2.0119,2.0324,1.9708,1.9708,778022.0
2000-02-24,1.9708,2.0119,1.9626,2.009,507427.0
2000-02-25,2.0119,2.0201,1.9914,1.9914,427330.0
2000-02-26,2.0119,2.0201,1.9914,1.9914,427330.0
2000-02-27,2.0119,2.0201,1.9914,1.9914,427330.0
2000-02-28,1.9914,2.0119,1.975,1.9832,550193.0
2000-02-29,2.016,2.0324,1.9462,1.9503,387857.0
2000-03-01,1.9914,1.9914,1.9093,1.9093,484026.0
2000-03-02,1.9298,1.9873,1.9298,1.9503,205536.0
2000-03-03,1.9832,2.053,1.9093,1.9298,639169.0
2000-03-04,1.9832,2.053,1.9093,1.9298,639169.0
2000-03-05,1.9832,2.053,1.9093,1.9298,639169.0
2000-03-06,1.9708,1.9708,1.8912,1.8912,298078.0
2000-03-07,1.8973,2.0324,1.8973,1.9544,305158.0
2000-03-08,1.9893,1.9893,1.9339,1.9339,160396.0
2000-03-09,1.9462,1.9708,1.901,1.9175,473465.0
2000-03-10,1.9986,1.9986,1.9428,1.9428,283271.0
2000-03-11,1.9986,1.9986,1.9428,1.9428,283271.0
2000-03-12,1.9986,1.9986,1.9428,1.9428,283271.0
2000-03-13,1.9428,1.9681,1.9301,1.9428,348367.0
2000-03-14,1.9428,2.0273,1.9344,1.9386,596473.0
2000-03-15,1.9428,1.9428,1.9217,1.9428,203119.0
2000-03-16,1.9555,2.0062,1.9555,1.9766,518182.0
2000-03-17,2.0653,2.0653,1.9513,1.9513,453746.0
2000-03-18,2.0653,2.0653,1.9513,1.9513,453746.0
2000-03-19,2.0653,2.0653,1.9513,1.9513,453746.0
2000-03-20,1.9707,2.0273,1.9513,2.0057,386043.0
2000-03-21,2.0484,2.0695,2.0188,2.0273,666046.0
2000-03-22,2.0695,2.0906,2.0653,2.0695,1587893.0
2000-03-23,2.0949,2.1033,2.0568,2.0653,848680.0
2000-03-24,2.0856,2.0906,2.0188,2.0357,419000.0
2000-03-25,2.0856,2.0906,2.0188,2.0357,419000.0
2000-03-26,2.0856,2.0906,2.0188,2.0357,419000.0
2000-03-27,2.0315,2.0484,2.0188,2.0188,361272.0
2000-03-28,2.0695,2.0695,2.0273,2.0619,539501.0
2000-03-29,2.0695,2.0991,2.0484,2.0518,1370243.0
2000-03-30,2.1117,2.1117,1.9994,1.9994,1314752.0
2000-03-31,2.0484,2.0484,1.9597,2.0032,539072.0
2000-04-01,2.0484,2.0484,1.9597,2.0032,539072.0
2000-04-02,2.0484,2.0484,1.9597,2.0032,539072.0
2000-04-03,2.0218,2.0611,2.0062,2.0146,102882.0
2000-04-04,2.0514,2.0526,1.9766,1.9893,556865.0
2000-04-05,2.0205,2.0205,1.9808,2.0062,323683.0
2000-04-06,1.9969,2.0104,1.985,2.0062,523559.0
2000-04-07,2.0062,2.0062,1.9808,1.985,149705.0
2000-04-08,2.0062,2.0062,1.9808,1.985,149705.0
2000-04-09,2.0062,2.0062,1.9808,1.985,149705.0
2000-04-10,1.985,1.9893,1.9724,1.985,203541.0
2000-04-11,1.9808,1.9808,1.9217,1.9428,259448.0
2000-04-12,1.9428,1.9428,1.9175,1.9175,225748.0
2000-04-13,1.9175,1.9175,1.8626,1.8752,328162.0
2000-04-14,1.9006,1.9639,1.8752,1.9006,321672.0
2000-04-15,1.9006,1.9639,1.8752,1.9006,321672.0
2000-04-16,1.9006,1.9639,1.8752,1.9006,321672.0
2000-04-17,1.8469,1.871,1.8372,1.8583,601294.0
2000-04-18,1.9035,1.9132,1.8879,1.8968,762959.0
2000-04-19,1.9969,1.9969,1.8963,1.9006,725983.0
2000-04-20,1.9259,1.9386,1.9006,1.9217,212413.0
2000-04-21,1.9259,1.9386,1.9006,1.9217,212413.0
2000-04-22,1.9259,1.9386,1.9006,1.9217,212413.0
2000-04-23,1.9259,1.9386,1.9006,1.9217,212413.0
2000-04-24,1.9259,1.9386,1.9006,1.9217,212413.0
2000-04-25,1.9259,1.9386,1.9006,1.9217,212413.0
2000-04-26,1.9386,1.9428,1.9158,1.9158,308715.0
2000-04-27,1.9132,1.9428,1.8879,1.9428,727549.0
2000-04-28,1.9386,1.9428,1.9132,1.9132,788551.0
2000-04-29,1.9386,1.9428,1.9132,1.9132,788551.0
2000-04-30,1.9386,1.9428,1.9132,1.9132,788551.0
2000-05-01,1.9217,1.9681,1.9217,1.9639,596844.0
2000-05-02,1.9935,2.1033,1.9935,2.0695,325280.0
2000-05-03,2.0822,2.0906,2.0399,2.0737,218987.0
2000-05-04,2.0484,2.0864,2.0484,2.078,138652.0
2000-05-05,2.0864,2.1075,2.0611,2.1033,228925.0
2000-05-06,2.0864,2.1075,2.0611,2.1033,228925.0
2000-05-07,2.0864,2.1075,2.0611,2.1033,228925.0
2000-05-08,2.1413,2.154,2.0991,2.1033,448152.0
2000-05-09,2.1033,2.1117,2.0484,2.0484,183828.0
2000-05-10,2.0484,2.0695,2.0273,2.0273,245931.0
2000-05-11,2.0062,2.0062,1.9044,1.9044,337513.0
2000-05-12,1.9504,1.9893,1.9504,1.985,1491031.0
2000-05-13,1.9504,1.9893,1.9504,1.985,1491031.0
2000-05-14,1.9504,1.9893,1.9504,1.985,1491031.0
2000-05-15,1.9935,2.0062,1.9724,1.9817,168301.0
2000-05-16,2.0294,2.0294,1.9724,1.985,422120.0
2000-05-17,1.985,1.985,1.9681,1.9766,167131.0
2000-05-18,1.977,1.977,1.9344,1.9386,812337.0
2000-05-19,1.9428,1.9597,1.9132,1.9597,420174.0
2000-05-20,1.9428,1.9597,1.9132,1.9597,420174.0
2000-05-21,1.9428,1.9597,1.9132,1.9597,420174.0
2000-05-22,1.985,1.985,1.9217,1.9301,209701.0
2000-05-23,1.9386,1.9555,1.9344,1.9386,1265241.0
2000-05-24,1.9415,2.0062,1.9386,1.9829,852090.0
2000-05-25,1.996,2.0484,1.9808,2.0273,416569.0
2000-05-26,2.0568,2.0568,2.0104,2.0133,710813.0
2000-05-27,2.0568,2.0568,2.0104,2.0133,710813.0
2000-05-28,2.0568,2.0568,2.0104,2.0133,710813.0
2000-05-29,2.0708,2.0822,2.0146,2.0695,380236.0
2000-05-30,2.078,2.078,2.0442,2.0611,140741.0
2000-05-31,2.0716,2.0864,1.9935,1.9935,1008235.0
2000-06-01,2.0188,2.1117,1.985,2.0991,377997.0
2000-06-02,2.1117,2.1582,2.1075,2.154,397475.0
2000-06-03,2.1117,2.1582,2.1075,2.154,397475.0
2000-06-04,2.1117,2.1582,2.1075,2.154,397475.0
2000-06-05,2.1582,2.1667,2.0991,2.0991,249774.0
2000-06-06,2.1092,2.1641,2.0991,2.1641,296712.0
2000-06-07,2.1709,2.2342,2.1709,2.1751,414913.0
2000-06-08,2.1857,2.1962,2.1117,2.154,582452.0
2000-06-09,2.1688,2.1751,2.116,2.116,235603.0
2000-06-10,2.1688,2.1751,2.116,2.116,235603.0
2000-06-11,2.1688,2.1751,2.116,2.116,235603.0
2000-06-12,2.1688,2.1751,2.116,2.116,235603.0
2000-06-13,2.1193,2.1624,2.1117,2.1117,545961.0
2000-06-14,2.1244,2.1244,2.0991,2.1075,623328.0
2000-06-15,2.1181,2.1329,2.0949,2.1075,336151.0
2000-06-16,2.1033,2.1117,2.0991,2.1075,2289717.0
2000-06-17,2.1033,2.1117,2.0991,2.1075,2289717.0
2000-06-18,2.1033,2.1117,2.0991,2.1075,2289717.0
2000-06-19,2.1117,2.1117,2.0906,2.0949,323851.0
2000-06-20,2.116,2.1202,2.1075,2.1202,227782.0
2000-06-21,2.1075,2.1117,2.0611,2.0695,640191.0
2000-06-22,2.0653,2.116,2.0653,2.1075,2528144.0
2000-06-23,2.1117,2.1329,2.1117,2.1202,2558094.0
2000-06-24,2.1117,2.1329,2.1117,2.1202,2558094.0
2000-06-25,2.1117,2.1329,2.1117,2.1202,2558094.0
2000-06-26,2.1371,2.1582,2.1202,2.1329,339633.0
2000-06-27,2.1455,2.1498,2.105,2.105,868986.0
2000-06-28,2.1274,2.2385,2.1244,2.2355,983407.0
2000-06-29,2.2385,2.2807,2.2004,2.23,646376.0
2000-06-30,2.241,2.2765,2.241,2.2722,1048112.0
2000-07-01,2.241,2.2765,2.241,2.2722,1048112.0
2000-07-02,2.241,2.2765,2.241,2.2722,1048112.0
2000-07-03,2.2765,2.3145,2.2765,2.3018,420318.0
2000-07-04,2.3145,2.3229,2.2807,2.2807,370532.0
2000-07-05,2.2807,2.3736,2.2807,2.3229,364396.0
2000-07-06,2.3356,2.3863,2.3103,2.3103,275877.0
2000-07-07,2.3039,2.3778,2.3039,2.3652,371583.0
2000-07-08,2.3039,2.3778,2.3039,2.3652,371583.0
2000-07-09,2.3039,2.3778,2.3039,2.3652,371583.0
2000-07-10,2.3863,2.4581,2.3863,2.4496,315578.0
2000-07-11,2.4243,2.4496,2.3905,2.4471,471136.0
2000-07-12,2.4416,2.4496,2.4285,2.4496,602250.0
2000-07-13,2.4543,2.4707,2.4412,2.4454,243792.0
2000-07-14,2.4454,2.4792,2.4327,2.4712,349480.0
2000-07-15,2.4454,2.4792,2.4327,2.4712,349480.0
2000-07-16,2.4454,2.4792,2.4327,2.4712,349480.0
2000-07-17,2.4539,2.4623,2.4285,2.4496,255857.0
2000-07-18,2.437,2.5341,2.437,2.5341,283098.0
2000-07-19,2.5341,2.5763,2.5003,2.5269,591962.0
2000-07-20,2.513,2.513,2.4496,2.513,158582.0
2000-07-21,2.4999,2.5045,2.4876,2.4876,102699.0
2000-07-22,2.4999,2.5045,2.4876,2.4876,102699.0
2000-07-23,2.4999,2.5045,2.4876,2.4876,102699.0
2000-07-24,2.4707,2.4919,2.4074,2.4285,191314.0
2000-07-25,2.3757,2.4116,2.3757,2.3964,368594.0
2000-07-26,2.3947,2.4876,2.3947,2.4876,330570.0
2000-07-27,2.4707,2.513,2.4243,2.5088,293072.0
2000-07-28,2.5045,2.5045,2.4539,2.4665,173611.0
2000-07-29,2.5045,2.5045,2.4539,2.4665,173611.0
2000-07-30,2.5045,2.5045,2.4539,2.4665,173611.0
2000-07-31,2.4665,2.4707,2.4496,2.4707,293862.0
2000-08-01,2.4707,2.4834,2.4496,2.4623,230794.0
2000-08-02,2.4623,2.4623,2.3563,2.3563,365468.0
2000-08-03,2.3483,2.3525,2.2342,2.268,353258.0
2000-08-04,2.2807,2.3229,2.2553,2.2596,473538.0
2000-08-05,2.2807,2.3229,2.2553,2.2596,473538.0
2000-08-06,2.2807,2.3229,2.2553,2.2596,473538.0
2000-08-07,2.2638,2.3567,2.2638,2.3567,215820.0
2000-08-08,2.4049,2.4049,2.3229,2.3229,221567.0
2000-08-09,2.3255,2.4201,2.3255,2.4201,424463.0
2000-08-10,2.4539,2.5341,2.4539,2.5286,367241.0
2000-08-11,2.5299,2.5763,2.5257,2.5341,455511.0
2000-08-12,2.5299,2.5763,2.5257,2.5341,455511.0
2000-08-13,2.5299,2.5763,2.5257,2.5341,455511.0
2000-08-14,2.5514,2.5514,2.5172,2.5341,922435.0
2000-08-15,2.5341,2.5425,2.513,2.5341,367533.0
2000-08-16,2.5341,2.5341,2.5214,2.5341,349926.0
2000-08-17,2.5159,2.5425,2.5159,2.5172,574877.0
2000-08-18,2.5341,2.6439,2.5257,2.6397,2312826.0
2000-08-19,2.5341,2.6439,2.5257,2.6397,2312826.0
2000-08-20,2.5341,2.6439,2.5257,2.6397,2312826.0
2000-08-21,2.6397,2.6904,2.6397,2.6481,347225.0
2000-08-22,2.6397,2.6904,2.6397,2.6904,283151.0
2000-08-23,2.6904,2.7242,2.6904,2.7157,219199.0
2000-08-24,2.703,2.7157,2.6397,2.6481,913579.0
2000-08-25,2.6397,2.6608,2.6397,2.6481,227791.0
2000-08-26,2.6397,2.6608,2.6397,2.6481,227791.0
2000-08-27,2.6397,2.6608,2.6397,2.6481,227791.0
2000-08-28,2.6439,2.6988,2.6439,2.6524,164654.0
2000-08-29,2.6608,2.6904,2.6608,2.6904,516769.0
2000-08-30,2.6819,2.7157,2.6819,2.703,1220258.0
