,CIX CN Equity,CIX CN Equity,CIX CN Equity,CIX CN Equity,CIX CN Equity
2013-04-16,17.6455,18.0848,17.564,18.022,388875.0
2013-04-17,18.022,18.022,17.5765,17.6644,516793.0
2013-04-18,17.5765,17.7961,17.4949,17.5514,407757.0
2013-04-19,17.3945,17.564,17.3945,17.5075,495568.0
2013-04-20,17.3945,17.564,17.3945,17.5075,495568.0
2013-04-21,17.3945,17.564,17.3945,17.5075,495568.0
2013-04-22,17.52,17.52,17.3694,17.4133,337132.0
2013-04-23,17.4133,17.6455,17.382,17.5326,358403.0
2013-04-24,17.4949,17.6204,17.4887,17.5514,362840.0
2013-04-25,17.5514,17.6518,17.5138,17.5891,324881.0
2013-04-26,17.589,17.6551,17.4789,17.6048,231810.0
2013-04-27,17.589,17.6551,17.4789,17.6048,231810.0
2013-04-28,17.589,17.6551,17.4789,17.6048,231810.0
2013-04-29,17.6174,17.6237,17.5387,17.5733,244265.0
2013-04-30,17.5355,17.7621,17.5355,17.7558,1053164.0
2013-05-01,17.7558,18.0013,17.7433,17.9573,445917.0
2013-05-02,17.995,18.3034,17.9321,18.1838,344189.0
2013-05-03,18.2594,18.379,18.2216,18.3412,297780.0
2013-05-04,18.2594,18.379,18.2216,18.3412,297780.0
2013-05-05,18.2594,18.379,18.2216,18.3412,297780.0
2013-05-06,18.3475,18.4293,18.3034,18.3978,682996.0
2013-05-07,18.3412,18.593,18.0643,18.5363,262957.0
2013-05-08,18.5552,18.8825,18.5237,18.851,435118.0
2013-05-09,18.807,18.8762,18.5615,18.593,592980.0
2013-05-10,18.6244,18.6433,18.4356,18.637,281172.0
2013-05-11,18.6244,18.6433,18.4356,18.637,281172.0
2013-05-12,18.6244,18.6433,18.4356,18.637,281172.0
2013-05-13,18.6433,18.7881,18.486,18.7566,207891.0
2013-05-14,18.6118,19.0084,18.6118,18.9391,398233.0
2013-05-15,18.8888,18.914,18.7126,18.8888,281537.0
2013-05-16,18.9014,19.0273,18.8384,19.0084,231220.0
2013-05-17,19.0398,19.1343,18.9517,19.1028,135400.0
2013-05-18,19.0398,19.1343,18.9517,19.1028,135400.0
2013-05-19,19.0398,19.1343,18.9517,19.1028,135400.0
2013-05-20,19.0398,19.1343,18.9517,19.1028,135400.0
2013-05-21,19.0021,19.4301,19.0021,19.3168,513017.0
2013-05-22,19.3168,19.5056,19.0902,19.1594,319411.0
2013-05-23,19.1343,19.3231,18.9454,19.3105,282439.0
2013-05-24,19.3105,19.3797,19.0776,19.1028,164878.0
2013-05-25,19.3105,19.3797,19.0776,19.1028,164878.0
2013-05-26,19.3105,19.3797,19.0776,19.1028,164878.0
2013-05-27,19.172,19.2601,18.9895,19.235,65706.0
2013-05-28,19.2161,19.3609,18.9328,19.3483,403510.0
2013-05-29,19.2473,19.4114,19.1526,19.2094,395247.0
2013-05-30,19.2536,19.4493,19.2094,19.4051,474626.0
2013-05-31,19.1336,19.241,19.0326,19.0516,342900.0
2013-06-01,19.1336,19.241,19.0326,19.0516,342900.0
2013-06-02,19.1336,19.241,19.0326,19.0516,342900.0
2013-06-03,19.2473,19.544,19.1526,19.4303,327649.0
2013-06-04,19.424,19.4272,19.2725,19.3735,164439.0
2013-06-05,19.2599,19.2788,19.0453,19.1021,165701.0
2013-06-06,19.1273,19.1589,18.9443,19.02,287111.0
2013-06-07,19.0579,19.0579,18.9253,19.0326,180357.0
2013-06-08,19.0579,19.0579,18.9253,19.0326,180357.0
2013-06-09,19.0579,19.0579,18.9253,19.0326,180357.0
2013-06-10,19.0074,19.1147,18.9379,19.0326,124693.0
2013-06-11,19.0326,19.3041,18.9001,19.0831,196400.0
2013-06-12,19.0768,19.2946,19.0137,19.0263,223340.0
2013-06-13,19.0137,19.1336,18.9821,19.0642,267525.0
2013-06-14,19.0831,19.0894,18.9506,19.02,172751.0
2013-06-15,19.0831,19.0894,18.9506,19.02,172751.0
2013-06-16,19.0831,19.0894,18.9506,19.02,172751.0
2013-06-17,19.0831,19.5124,19.0263,19.4619,272887.0
2013-06-18,19.5692,19.948,19.4745,19.5755,352075.0
2013-06-19,19.544,19.6513,19.1273,19.1778,458574.0
2013-06-20,18.7864,19.1147,18.6602,18.8811,588265.0
2013-06-21,18.6854,19.1305,18.6854,18.8811,308878.0
2013-06-22,18.6854,19.1305,18.6854,18.8811,308878.0
2013-06-23,18.6854,19.1305,18.6854,18.8811,308878.0
2013-06-24,18.6791,18.7928,18.5466,18.7423,142322.0
2013-06-25,18.8748,19.2473,18.7864,19.2473,373143.0
2013-06-26,19.2853,19.6082,19.2346,19.5005,914320.0
2013-06-27,19.5828,19.5828,18.9877,19.0573,290473.0
2013-06-28,19.0573,19.2536,18.9244,19.165,273663.0
2013-06-29,19.0573,19.2536,18.9244,19.165,273663.0
2013-06-30,19.0573,19.2536,18.9244,19.165,273663.0
2013-07-01,19.0573,19.2536,18.9244,19.165,273663.0
2013-07-02,19.2409,19.4372,19.1396,19.3992,330311.0
2013-07-03,19.2726,19.2789,18.7724,19.1206,312917.0
2013-07-04,19.1206,19.3169,19.032,19.2093,114529.0
2013-07-05,19.1586,19.5512,19.1586,19.4689,162670.0
2013-07-06,19.1586,19.5512,19.1586,19.4689,162670.0
2013-07-07,19.1586,19.5512,19.1586,19.4689,162670.0
2013-07-08,19.3992,19.7158,19.3992,19.5195,255062.0
2013-07-09,19.5448,19.6905,19.4625,19.4879,290948.0
2013-07-10,19.5638,19.5765,19.3106,19.4942,272371.0
2013-07-11,19.5322,19.6145,19.4752,19.6082,268870.0
2013-07-12,19.6715,19.7348,19.3929,19.4499,336212.0
2013-07-13,19.6715,19.7348,19.3929,19.4499,336212.0
2013-07-14,19.6715,19.7348,19.3929,19.4499,336212.0
2013-07-15,19.6461,19.7411,19.5132,19.6588,287848.0
2013-07-16,19.6208,19.8298,19.2853,19.7918,328480.0
2013-07-17,19.8804,19.8804,19.5005,19.5448,229434.0
2013-07-18,19.6082,20.0577,19.6082,19.9374,234567.0
2013-07-19,19.8424,20.026,19.7221,19.988,181427.0
2013-07-20,19.8424,20.026,19.7221,19.988,181427.0
2013-07-21,19.8424,20.026,19.7221,19.988,181427.0
2013-07-22,19.9311,20.0957,19.9121,20.0007,119918.0
2013-07-23,20.007,20.14,19.969,20.0703,194993.0
2013-07-24,20.064,20.064,19.7918,19.9121,218844.0
2013-07-25,19.9247,20.1337,19.8298,19.969,141209.0
2013-07-26,19.8551,19.9627,19.7918,19.8614,111993.0
2013-07-27,19.8551,19.9627,19.7918,19.8614,111993.0
2013-07-28,19.8551,19.9627,19.7918,19.8614,111993.0
2013-07-29,19.8741,20.0455,19.836,19.9503,184691.0
2013-07-30,20.0201,20.0201,19.7344,19.8106,319330.0
2013-07-31,19.8106,19.9947,19.6646,19.7027,252538.0
2013-08-01,19.69,20.1344,19.69,20.0519,600748.0
2013-08-02,19.963,20.2043,19.9122,20.1598,132827.0
2013-08-03,19.963,20.2043,19.9122,20.1598,132827.0
2013-08-04,19.963,20.2043,19.9122,20.1598,132827.0
2013-08-05,19.963,20.2043,19.9122,20.1598,132827.0
2013-08-06,20.0836,20.2043,19.8678,20.0519,164297.0
2013-08-07,19.8741,20.0582,19.7789,20.0582,683768.0
2013-08-08,20.0646,20.7122,20.0074,20.5662,248814.0
2013-08-09,20.5408,20.8583,19.7217,20.5789,1082103.0
2013-08-10,20.5408,20.8583,19.7217,20.5789,1082103.0
2013-08-11,20.5408,20.8583,19.7217,20.5789,1082103.0
2013-08-12,20.5789,20.9345,20.5789,20.7884,231615.0
2013-08-13,20.8646,21.0551,20.7249,20.7884,250897.0
2013-08-14,20.7249,20.9027,20.5789,20.9027,187500.0
2013-08-15,20.8075,20.89,20.3948,20.5853,198517.0
2013-08-16,20.5853,20.6869,20.3662,20.6869,177435.0
2013-08-17,20.5853,20.6869,20.3662,20.6869,177435.0
2013-08-18,20.5853,20.6869,20.3662,20.6869,177435.0
2013-08-19,20.6297,20.6361,20.2487,20.2678,221259.0
2013-08-20,20.3757,20.6996,20.2741,20.5916,208129.0
2013-08-21,20.5091,20.5789,20.4138,20.5472,640900.0
2013-08-22,20.5535,20.798,20.4837,20.6678,155091.0
2013-08-23,20.7567,20.8265,20.4265,20.6424,86022.0
2013-08-24,20.7567,20.8265,20.4265,20.6424,86022.0
2013-08-25,20.7567,20.8265,20.4265,20.6424,86022.0
2013-08-26,20.6488,20.6615,20.3186,20.3884,272227.0
2013-08-27,20.3059,20.5345,20.1471,20.1852,252984.0
2013-08-28,20.1025,20.268,20.0038,20.0897,202839.0
2013-08-29,20.0579,20.58,20.0451,20.4336,181164.0
2013-08-30,20.3826,20.4972,20.2553,20.4081,196662.0
2013-08-31,20.3826,20.4972,20.2553,20.4081,196662.0
2013-09-01,20.3826,20.4972,20.2553,20.4081,196662.0
2013-09-02,20.3826,20.4972,20.2553,20.4081,196662.0
2013-09-03,20.4081,20.5355,20.2744,20.2807,222771.0
2013-09-04,20.1852,20.4654,20.1852,20.3062,287372.0
2013-09-05,20.2553,20.6692,20.2553,20.5163,364995.0
2013-09-06,20.5291,20.7583,20.4718,20.631,250805.0
2013-09-07,20.5291,20.7583,20.4718,20.631,250805.0
2013-09-08,20.5291,20.7583,20.4718,20.631,250805.0
2013-09-09,20.701,20.8411,20.6437,20.7265,631374.0
2013-09-10,20.7647,20.8156,20.5991,20.631,523824.0
2013-09-11,20.58,20.7137,20.51,20.6373,386914.0
2013-09-12,20.6501,20.8029,20.5482,20.7902,249758.0
2013-09-13,20.822,20.822,20.5546,20.6373,230377.0
2013-09-14,20.822,20.822,20.5546,20.6373,230377.0
2013-09-15,20.822,20.822,20.5546,20.6373,230377.0
2013-09-16,20.7328,20.8347,20.6628,20.6946,202589.0
2013-09-17,20.7647,20.8093,20.5737,20.6883,117292.0
2013-09-18,20.7519,20.8284,20.6819,20.7838,216425.0
2013-09-19,20.8602,20.9175,20.6437,20.7774,214813.0
2013-09-20,20.5673,20.7392,20.3954,20.6628,326360.0
2013-09-21,20.5673,20.7392,20.3954,20.6628,326360.0
2013-09-22,20.5673,20.7392,20.3954,20.6628,326360.0
2013-09-23,20.6883,21.0703,20.6851,20.8029,347128.0
2013-09-24,20.7074,20.8729,20.7074,20.7456,187388.0
2013-09-25,20.631,20.822,20.631,20.7201,265283.0
2013-09-26,20.7265,20.9947,20.3753,20.4264,321512.0
2013-09-27,20.3753,20.5222,20.2923,20.3945,171286.0
2013-09-28,20.3753,20.5222,20.2923,20.3945,171286.0
2013-09-29,20.3753,20.5222,20.2923,20.3945,171286.0
2013-09-30,20.2795,20.4647,19.8836,19.8836,321164.0
2013-10-01,19.9092,20.1933,19.9028,20.0816,572304.0
2013-10-02,20.0816,20.3115,20.0177,20.1774,444769.0
2013-10-03,20.1774,20.3306,20.0816,20.1646,624831.0
2013-10-04,20.1646,20.1901,20.0816,20.1007,402591.0
2013-10-05,20.1646,20.1901,20.0816,20.1007,402591.0
2013-10-06,20.1646,20.1901,20.0816,20.1007,402591.0
2013-10-07,19.9858,20.2093,19.9858,20.1263,185688.0
2013-10-08,20.1071,20.3881,20.0561,20.2668,457874.0
2013-10-09,20.2412,20.2412,20.0369,20.1071,192399.0
2013-10-10,20.1454,20.3051,20.1199,20.2221,1007347.0
2013-10-11,20.1838,20.5828,20.0561,20.3817,534596.0
2013-10-12,20.1838,20.5828,20.0561,20.3817,534596.0
2013-10-13,20.1838,20.5828,20.0561,20.3817,534596.0
2013-10-14,20.1838,20.5828,20.0561,20.3817,534596.0
2013-10-15,20.3817,20.6882,20.3242,20.6818,324174.0
2013-10-16,20.7457,20.9372,20.6978,20.9308,372489.0
2013-10-17,20.8287,21.1799,20.8287,21.1479,407411.0
2013-10-18,21.1479,21.3267,21.1415,21.1607,311505.0
2013-10-19,21.1479,21.3267,21.1415,21.1607,311505.0
2013-10-20,21.1479,21.3267,21.1415,21.1607,311505.0
2013-10-21,21.1607,21.4097,21.0713,21.1607,292571.0
2013-10-22,21.1607,21.6651,21.1607,21.5821,400000.0
2013-10-23,21.5757,21.5853,21.3586,21.3586,209703.0
2013-10-24,21.397,21.4353,21.2437,21.3012,283578.0
2013-10-25,21.3012,21.3938,21.2054,21.3012,114113.0
2013-10-26,21.3012,21.3938,21.2054,21.3012,114113.0
2013-10-27,21.3012,21.3938,21.2054,21.3012,114113.0
2013-10-28,21.2948,21.614,21.282,21.4863,213171.0
2013-10-29,21.6656,21.8577,21.6528,21.736,223864.0
2013-10-30,21.736,22.0754,21.6912,22.0562,299097.0
2013-10-31,21.9857,22.3571,21.9569,22.2034,564083.0
2013-11-01,22.2162,22.3123,21.7232,21.736,278012.0
2013-11-02,22.2162,22.3123,21.7232,21.736,278012.0
2013-11-03,22.2162,22.3123,21.7232,21.736,278012.0
2013-11-04,21.736,21.9345,21.6976,21.8129,122918.0
2013-11-05,21.8129,22.0178,21.6656,21.9857,299739.0
2013-11-06,21.9921,22.3635,21.8641,21.9281,200930.0
2013-11-07,22.229,22.722,22.165,22.2931,406471.0
2013-11-08,22.3187,22.7956,22.3187,22.4275,317422.0
2013-11-09,22.3187,22.7956,22.3187,22.4275,317422.0
2013-11-10,22.3187,22.7956,22.3187,22.4275,317422.0
2013-11-11,22.5299,22.5299,22.165,22.2226,329412.0
2013-11-12,22.2226,22.3635,22.1778,22.229,353147.0
2013-11-13,22.2162,22.3699,21.9249,22.3123,492388.0
2013-11-14,22.3507,22.4147,22.0049,22.0818,352812.0
2013-11-15,22.3187,22.4979,22.2226,22.2802,513969.0
2013-11-16,22.3187,22.4979,22.2226,22.2802,513969.0
2013-11-17,22.3187,22.4979,22.2226,22.2802,513969.0
2013-11-18,22.3571,22.4723,22.3123,22.3699,410862.0
2013-11-19,22.4467,22.4467,22.3027,22.3251,259792.0
2013-11-20,22.3571,22.3571,22.1778,22.3123,167289.0
2013-11-21,22.2866,22.3827,22.261,22.2866,189697.0
2013-11-22,22.2354,22.4915,22.2354,22.4723,391185.0
2013-11-23,22.2354,22.4915,22.2354,22.4723,391185.0
2013-11-24,22.2354,22.4915,22.2354,22.4723,391185.0
2013-11-25,22.4403,22.5684,22.4211,22.4339,406931.0
2013-11-26,22.4467,22.562,22.165,22.165,669755.0
2013-11-27,22.149,22.2581,22.1361,22.2003,185502.0
2013-11-28,22.1554,22.2517,22.0334,22.0527,66771.0
2013-11-29,22.1425,22.1425,21.9628,21.9628,242874.0
2013-11-30,22.1425,22.1425,21.9628,21.9628,242874.0
2013-12-01,22.1425,22.1425,21.9628,21.9628,242874.0
2013-12-02,22.0206,22.2838,21.9178,22.2196,204910.0
2013-12-03,22.2196,22.3223,21.9499,22.0527,169994.0
2013-12-04,22.0527,22.0527,21.3786,21.7252,410802.0
2013-12-05,21.661,21.9949,21.6354,21.7702,242925.0
2013-12-06,21.8536,21.9307,21.6996,21.7959,139463.0
2013-12-07,21.8536,21.9307,21.6996,21.7959,139463.0
2013-12-08,21.8536,21.9307,21.6996,21.7959,139463.0
2013-12-09,21.7959,21.8922,21.6033,21.7188,139996.0
2013-12-10,21.7188,22.0077,21.5455,21.8857,229100.0
2013-12-11,21.8857,21.982,21.5712,21.6225,366720.0
2013-12-12,21.5326,21.661,21.3208,21.5326,265647.0
2013-12-13,21.6482,21.9178,21.5647,21.8344,397186.0
2013-12-14,21.6482,21.9178,21.5647,21.8344,397186.0
2013-12-15,21.6482,21.9178,21.5647,21.8344,397186.0
2013-12-16,22.0077,22.0077,21.6354,21.6354,261565.0
2013-12-17,21.6739,21.9628,21.6739,21.7894,283412.0
2013-12-18,21.9435,22.47,21.8922,22.3801,666805.0
2013-12-19,22.3929,22.6112,22.348,22.547,354342.0
2013-12-20,22.5085,22.8487,22.3223,22.4571,323076.0
2013-12-21,22.5085,22.8487,22.3223,22.4571,323076.0
2013-12-22,22.5085,22.8487,22.3223,22.4571,323076.0
2013-12-23,22.5534,22.6561,22.4122,22.5534,166235.0
2013-12-24,22.5534,22.6369,22.4764,22.5855,51728.0
2013-12-25,22.5534,22.6369,22.4764,22.5855,51728.0
2013-12-26,22.5534,22.6369,22.4764,22.5855,51728.0
2013-12-27,22.608,22.8913,22.5694,22.5694,146134.0
2013-12-28,22.608,22.8913,22.5694,22.5694,146134.0
2013-12-29,22.608,22.8913,22.5694,22.5694,146134.0
2013-12-30,22.6145,22.7561,22.4085,22.6853,119302.0
2013-12-31,22.5694,22.8398,22.5694,22.7561,95694.0
2014-01-01,22.5694,22.8398,22.5694,22.7561,95694.0
2014-01-02,22.6853,22.7143,22.2154,22.3763,207414.0
2014-01-03,22.3505,22.6467,22.2218,22.4342,269980.0
2014-01-04,22.3505,22.6467,22.2218,22.4342,269980.0
2014-01-05,22.3505,22.6467,22.2218,22.4342,269980.0
2014-01-06,22.4342,22.5952,22.402,22.5565,285652.0
2014-01-07,22.4922,22.7046,22.2733,22.6853,223226.0
2014-01-08,22.769,22.9299,22.5952,22.7883,295545.0
2014-01-09,22.8205,22.9557,22.6595,22.769,173561.0
2014-01-10,22.8977,23.1745,22.814,23.0651,277001.0
2014-01-11,22.8977,23.1745,22.814,23.0651,277001.0
2014-01-12,22.8977,23.1745,22.814,23.0651,277001.0
2014-01-13,23.0973,23.1938,22.6338,22.6917,170636.0
2014-01-14,22.7561,23.0136,22.6982,22.9557,304518.0
2014-01-15,23.0072,23.2646,22.9685,23.078,419080.0
2014-01-16,23.1295,23.1295,22.6917,22.975,232221.0
2014-01-17,22.8655,23.0586,22.8333,22.9042,168141.0
2014-01-18,22.8655,23.0586,22.8333,22.9042,168141.0
2014-01-19,22.8655,23.0586,22.8333,22.9042,168141.0
2014-01-20,22.9492,23.1423,22.9299,22.9557,80527.0
2014-01-21,22.917,23.0136,22.7497,22.8977,198040.0
2014-01-22,22.9492,23.1101,22.8527,23.1101,457219.0
2014-01-23,22.9106,23.02,22.7883,22.8205,272446.0
2014-01-24,22.6917,22.7754,22.196,22.2218,258318.0
2014-01-25,22.6917,22.7754,22.196,22.2218,258318.0
2014-01-26,22.6917,22.7754,22.196,22.2218,258318.0
2014-01-27,22.2604,22.3055,21.9836,22.0544,260039.0
2014-01-28,22.1381,22.3505,22.0995,22.2604,251773.0
2014-01-29,22.1733,22.4573,22.1733,22.3088,338707.0
2014-01-30,22.3605,22.3927,22.2701,22.354,256215.0
2014-01-31,22.2314,22.4767,22.1733,22.4508,288244.0
2014-02-01,22.2314,22.4767,22.1733,22.4508,288244.0
2014-02-02,22.2314,22.4767,22.1733,22.4508,288244.0
2014-02-03,22.4767,22.638,21.7343,21.8182,392890.0
2014-02-04,21.8892,22.3476,21.8376,22.1345,311089.0
2014-02-05,22.2314,22.5864,22.141,22.2959,353454.0
2014-02-06,22.2701,22.8059,22.2701,22.7542,343383.0
2014-02-07,22.7607,22.9931,22.6703,22.9221,282351.0
2014-02-08,22.7607,22.9931,22.6703,22.9221,282351.0
2014-02-09,22.7607,22.9931,22.6703,22.9221,282351.0
2014-02-10,23.077,23.0963,22.6897,22.7026,198510.0
2014-02-11,22.7219,22.9608,22.5799,22.8575,244820.0
2014-02-12,22.8962,23.0447,22.8962,22.9802,1100.0
2014-02-13,23.1415,23.1415,22.7736,23.0253,443518.0
2014-02-14,23.1093,23.1093,22.7994,22.864,269749.0
2014-02-15,23.1093,23.1093,22.7994,22.864,269749.0
2014-02-16,23.1093,23.1093,22.7994,22.864,269749.0
2014-02-17,23.1093,23.1093,22.7994,22.864,269749.0
2014-02-18,22.9027,22.9156,22.7542,22.8704,247601.0
2014-02-19,22.7736,22.8704,22.4734,22.6122,266797.0
2014-02-20,22.4767,22.5735,22.2249,22.3927,264471.0
2014-02-21,22.4508,22.4508,21.8537,21.9151,402680.0
2014-02-22,22.4508,22.4508,21.8537,21.9151,402680.0
2014-02-23,22.4508,22.4508,21.8537,21.9151,402680.0
2014-02-24,21.9667,22.0506,21.8053,21.9409,675207.0
2014-02-25,21.9409,21.9473,21.7472,21.8053,526760.0
2014-02-26,21.8474,21.8603,21.7179,21.7697,445273.0
2014-02-27,21.7827,21.815,21.6726,21.7568,493268.0
2014-02-28,21.7568,22.3782,21.7244,22.197,491058.0
2014-03-01,21.7568,22.3782,21.7244,22.197,491058.0
2014-03-02,21.7568,22.3782,21.7244,22.197,491058.0
2014-03-03,22.074,22.2552,21.9898,22.184,331555.0
2014-03-04,22.2358,22.4688,22.2099,22.4688,377324.0
2014-03-05,22.4624,22.9867,22.4624,22.9802,569237.0
2014-03-06,22.9802,22.9867,22.6695,22.6695,610003.0
2014-03-07,22.6566,22.7407,22.6307,22.676,173924.0
2014-03-08,22.6566,22.7407,22.6307,22.676,173924.0
2014-03-09,22.6566,22.7407,22.6307,22.676,173924.0
2014-03-10,22.676,22.7537,22.6242,22.6371,136076.0
2014-03-11,22.6566,22.6695,22.3717,22.43,241119.0
2014-03-12,22.3782,22.4688,22.2423,22.3588,242169.0
2014-03-13,22.43,22.5724,22.2746,22.3199,461543.0
2014-03-14,22.2811,22.3199,22.0901,22.1193,151110.0
2014-03-15,22.2811,22.3199,22.0901,22.1193,151110.0
2014-03-16,22.2811,22.3199,22.0901,22.1193,151110.0
2014-03-17,22.184,22.2228,21.9898,22.0351,187711.0
2014-03-18,22.1581,22.3005,22.0545,22.2164,239107.0
2014-03-19,22.2164,22.2164,22.0028,22.0416,215438.0
2014-03-20,21.938,22.2811,21.9315,22.1257,718086.0
2014-03-21,22.2487,22.307,22.0222,22.074,706198.0
2014-03-22,22.2487,22.307,22.0222,22.074,706198.0
2014-03-23,22.2487,22.307,22.0222,22.074,706198.0
2014-03-24,22.1387,22.2552,22.0416,22.061,585199.0
2014-03-25,22.061,22.2358,22.0092,22.1516,578854.0
2014-03-26,22.1257,22.4753,22.1193,22.3329,375029.0
2014-03-27,22.3297,22.4205,22.0181,22.1739,357820.0
2014-03-28,22.1739,22.3881,22.1479,22.3686,596905.0
2014-03-29,22.1739,22.3881,22.1479,22.3686,596905.0
2014-03-30,22.1739,22.3881,22.1479,22.3686,596905.0
2014-03-31,22.4854,22.6412,22.3881,22.6347,498908.0
2014-04-01,22.6347,22.8035,22.6218,22.797,297755.0
2014-04-02,22.836,23.0761,22.7711,23.0502,294915.0
2014-04-03,23.1086,23.1865,23.0437,23.1216,198772.0
2014-04-04,23.1605,23.167,23.0437,23.0567,277441.0
2014-04-05,23.1605,23.167,23.0437,23.0567,277441.0
2014-04-06,23.1605,23.167,23.0437,23.0567,277441.0
2014-04-07,22.9723,23.0437,22.9658,23.0242,525787.0
2014-04-08,23.1216,23.1411,22.9398,23.1021,254322.0
2014-04-09,23.1086,23.1216,23.0307,23.0502,264379.0
2014-04-10,23.0177,23.0567,22.8619,22.8684,320664.0
2014-04-11,22.8295,22.8327,22.5958,22.6088,283002.0
2014-04-12,22.8295,22.8327,22.5958,22.6088,283002.0
2014-04-13,22.8295,22.8327,22.5958,22.6088,283002.0
2014-04-14,22.6802,22.7126,22.4465,22.466,422351.0
2014-04-15,22.3946,22.5309,22.3686,22.3946,305644.0
2014-04-16,22.4595,22.6412,22.3946,22.6023,328437.0
2014-04-17,22.5504,22.784,22.5504,22.7646,193636.0
2014-04-18,22.5504,22.784,22.5504,22.7646,193636.0
2014-04-19,22.5504,22.784,22.5504,22.7646,193636.0
2014-04-20,22.5504,22.784,22.5504,22.7646,193636.0
2014-04-21,22.7646,22.784,22.7126,22.7646,87384.0
2014-04-22,22.7321,22.9853,22.7321,22.9009,187342.0
2014-04-23,22.9723,23.0697,22.9204,23.0372,300755.0
2014-04-24,23.0112,23.0761,22.9204,22.9853,209103.0
2014-04-25,23.0372,23.1411,22.9431,23.0437,292629.0
2014-04-26,23.0372,23.1411,22.9431,23.0437,292629.0
2014-04-27,23.0372,23.1411,22.9431,23.0437,292629.0
2014-04-28,23.1576,23.1576,22.7931,22.9168,428708.0
2014-04-29,22.9103,23.073,22.8842,23.0274,285229.0
2014-04-30,22.9558,23.2031,22.7996,23.1706,288305.0
2014-05-01,23.1706,23.3073,23.099,23.3008,141615.0
2014-05-02,23.2357,23.4635,23.2162,23.4179,356021.0
2014-05-03,23.2357,23.4635,23.2162,23.4179,356021.0
2014-05-04,23.2357,23.4635,23.2162,23.4179,356021.0
2014-05-05,23.4505,23.5286,23.3789,23.3789,345886.0
2014-05-06,23.2943,23.4309,23.2357,23.2812,142430.0
2014-05-07,23.5221,23.9777,23.3398,23.9451,484609.0
2014-05-08,23.9451,24.0818,23.7499,23.8215,237106.0
2014-05-09,23.7889,23.8605,23.7564,23.8084,121309.0
2014-05-10,23.7889,23.8605,23.7564,23.8084,121309.0
2014-05-11,23.7889,23.8605,23.7564,23.8084,121309.0
2014-05-12,23.8345,23.854,23.3073,23.4635,284312.0
2014-05-13,23.4309,23.6978,23.2812,23.6262,323308.0
2014-05-14,23.5937,23.5937,23.3073,23.5156,183689.0
2014-05-15,21.9991,22.7833,21.7582,22.7671,2446244.0
2014-05-16,22.3896,22.4547,21.7192,21.8494,1940063.0
2014-05-17,22.3896,22.4547,21.7192,21.8494,1940063.0
2014-05-18,22.3896,22.4547,21.7192,21.8494,1940063.0
2014-05-19,22.3896,22.4547,21.7192,21.8494,1940063.0
2014-05-20,21.9079,22.1097,21.4003,21.5369,2016511.0
2014-05-21,21.7843,22.0837,21.7322,22.0446,1582819.0
2014-05-22,22.0056,22.0056,21.7387,21.9014,996229.0
2014-05-23,21.6801,21.9014,21.6801,21.7778,446640.0
2014-05-24,21.6801,21.9014,21.6801,21.7778,446640.0
2014-05-25,21.6801,21.9014,21.6801,21.7778,446640.0
2014-05-26,21.8038,22.0641,21.7517,22.0056,313765.0
2014-05-27,22.0641,22.0772,21.973,22.0511,852174.0
2014-05-28,22.1164,22.1164,21.7965,21.9663,630432.0
2014-05-29,21.542,22.3122,21.5289,22.1947,13331304.0
2014-05-30,22.2274,22.8345,22.1947,22.6909,4409542.0
2014-05-31,22.2274,22.8345,22.1947,22.6909,4409542.0
2014-06-01,22.2274,22.8345,22.1947,22.6909,4409542.0
2014-06-02,22.7039,22.7757,22.2535,22.5277,2083981.0
2014-06-03,22.5799,22.7496,22.3906,22.4885,1945470.0
2014-06-04,22.5603,22.8802,22.482,22.8149,1413650.0
2014-06-05,22.9455,23.3991,22.841,23.3371,2243155.0
2014-06-06,23.4024,23.5134,23.1282,23.1282,997504.0
2014-06-07,23.4024,23.5134,23.1282,23.1282,997504.0
2014-06-08,23.4024,23.5134,23.1282,23.1282,997504.0
2014-06-09,23.1282,23.3371,22.952,22.952,734212.0
2014-06-10,22.8475,22.9781,22.5277,22.9781,1734252.0
2014-06-11,22.841,22.8998,22.5407,22.717,1480409.0
2014-06-12,22.495,22.495,22.2143,22.3253,2290561.0
2014-06-13,22.3057,22.5734,22.2404,22.482,1342383.0
2014-06-14,22.3057,22.5734,22.2404,22.482,1342383.0
2014-06-15,22.3057,22.5734,22.2404,22.482,1342383.0
2014-06-16,22.5864,23.076,22.5864,23.0368,5525402.0
2014-06-17,22.6843,22.7496,22.2861,22.6125,2816395.0
2014-06-18,22.6778,22.8084,22.5538,22.7888,1853616.0
2014-06-19,22.7823,22.7823,22.4102,22.6191,1722173.0
2014-06-20,22.6191,22.7431,22.4559,22.5603,6925743.0
2014-06-21,22.6191,22.7431,22.4559,22.5603,6925743.0
2014-06-22,22.6191,22.7431,22.4559,22.5603,6925743.0
2014-06-23,22.6191,22.6191,22.3645,22.5016,1160378.0
2014-06-24,22.5538,22.717,22.482,22.717,2665532.0
2014-06-25,22.7104,22.73,22.5473,22.6191,1793199.0
2014-06-26,22.7304,22.7434,22.4816,22.6191,1506873.0
2014-06-27,22.6191,22.8809,22.6191,22.8351,933460.0
2014-06-28,22.6191,22.8809,22.6191,22.8351,933460.0
2014-06-29,22.6191,22.8809,22.6191,22.8351,933460.0
