,NPI CN Equity,NPI CN Equity,NPI CN Equity,NPI CN Equity,NPI CN Equity
2020-05-17,26.7257,26.9015,26.383,26.5939,946759.0
2020-05-18,26.7257,26.9015,26.383,26.5939,946759.0
2020-05-19,26.8839,27.42,26.5676,26.8224,1123107.0
2020-05-20,27.0597,27.1476,26.0139,26.0754,1006643.0
2020-05-21,25.9787,26.5939,25.9348,26.0578,746424.0
2020-05-22,26.1896,26.5939,25.9787,26.5676,544940.0
2020-05-23,26.1896,26.5939,25.9787,26.5676,544940.0
2020-05-24,26.1896,26.5939,25.9787,26.5676,544940.0
2020-05-25,26.6994,26.9806,26.5939,26.7697,363753.0
2020-05-26,26.8488,27.2003,26.6466,26.7609,967587.0
2020-05-27,26.8048,27.0246,26.093,26.4709,894336.0
2020-05-28,26.806,27.8112,26.4268,27.5643,973686.0
2020-05-29,27.626,28.1198,27.5907,28.0757,1667924.0
2020-05-30,27.626,28.1198,27.5907,28.0757,1667924.0
2020-05-31,27.626,28.1198,27.5907,28.0757,1667924.0
2020-06-01,27.9611,28.4461,27.6436,27.7583,1090020.0
2020-06-02,27.8376,28.3843,27.5907,28.3491,1130713.0
2020-06-03,28.3931,29.0986,28.1022,29.0545,1119749.0
2020-06-04,29.0545,29.3366,28.693,29.319,991897.0
2020-06-05,29.6982,29.7423,29.1162,29.3896,1063231.0
2020-06-06,29.6982,29.7423,29.1162,29.3896,1063231.0
2020-06-07,29.6982,29.7423,29.1162,29.3896,1063231.0
2020-06-08,29.4689,29.5571,29.028,29.3896,729196.0
2020-06-09,29.1779,29.3455,28.9487,29.1427,674277.0
2020-06-10,29.1162,29.1867,28.3491,28.7635,723483.0
2020-06-11,28.3138,28.3843,27.5643,27.6789,963263.0
2020-06-12,28.1992,28.5254,27.6613,28.0052,1110652.0
2020-06-13,28.1992,28.5254,27.6613,28.0052,1110652.0
2020-06-14,28.1992,28.5254,27.6613,28.0052,1110652.0
2020-06-15,27.5202,28.9663,27.4144,28.7988,637964.0
2020-06-16,29.0986,29.4601,28.4284,28.6577,617663.0
2020-06-17,28.7282,28.8252,28.4196,28.693,443525.0
2020-06-18,28.4901,29.0809,28.4637,28.9663,518850.0
2020-06-19,29.0986,29.4248,28.2785,28.5078,1638976.0
2020-06-20,29.0986,29.4248,28.2785,28.5078,1638976.0
2020-06-21,29.0986,29.4248,28.2785,28.5078,1638976.0
2020-06-22,28.3843,29.0721,28.2697,28.6665,1126276.0
2020-06-23,28.9575,29.028,28.0228,28.5254,700848.0
2020-06-24,28.3138,28.8252,28.2256,28.6312,782751.0
2020-06-25,28.9046,29.7599,28.834,29.6276,1228047.0
2020-06-26,29.6276,29.7423,28.8429,28.9575,658103.0
2020-06-27,29.6276,29.7423,28.8429,28.9575,658103.0
2020-06-28,29.6276,29.7423,28.8429,28.9575,658103.0
2020-06-29,29.0459,29.7623,28.6833,29.5589,1081780.0
2020-06-30,29.5855,30.3992,29.5235,30.0542,1069884.0
2020-07-01,29.5855,30.3992,29.5235,30.0542,1069884.0
2020-07-02,29.8508,30.3815,29.8508,30.3461,703184.0
2020-07-03,30.2576,30.408,30.0188,30.3638,159296.0
2020-07-04,30.2576,30.408,30.0188,30.3638,159296.0
2020-07-05,30.2576,30.408,30.0188,30.3638,159296.0
2020-07-06,30.4788,30.6999,30.0631,30.4345,505895.0
2020-07-07,30.293,30.6822,30.125,30.4788,377731.0
2020-07-08,30.5761,31.1775,30.4965,30.921,879748.0
2020-07-09,31.0006,31.1333,30.0365,30.2488,886151.0
2020-07-10,30.2576,30.7353,30.0719,30.3992,798771.0
2020-07-11,30.2576,30.7353,30.0719,30.3992,798771.0
2020-07-12,30.2576,30.7353,30.0719,30.3992,798771.0
2020-07-13,30.7264,31.3013,30.293,30.7264,761170.0
2020-07-14,30.5672,31.0802,30.5141,30.9298,815527.0
2020-07-15,31.089,31.5755,30.7751,31.3455,859112.0
2020-07-16,31.0006,31.4871,30.9918,31.2748,1023575.0
2020-07-17,31.2306,32.0443,31.2306,31.9028,647108.0
2020-07-18,31.2306,32.0443,31.2306,31.9028,647108.0
2020-07-19,31.2306,32.0443,31.2306,31.9028,647108.0
2020-07-20,31.947,32.4688,31.7436,32.3361,831754.0
2020-07-21,32.513,32.5396,32.0089,32.2035,794565.0
2020-07-22,32.2035,32.2035,31.4871,31.9824,1007037.0
2020-07-23,32.0177,32.2654,31.6905,31.9028,646364.0
2020-07-24,31.7612,31.9204,31.549,31.8762,445590.0
2020-07-25,31.7612,31.9204,31.549,31.8762,445590.0
2020-07-26,31.7612,31.9204,31.549,31.8762,445590.0
2020-07-27,31.8232,31.9824,31.3898,31.7701,452126.0
2020-07-28,31.7082,31.7789,31.4694,31.7347,561884.0
2020-07-29,31.7436,31.8718,31.2306,31.7436,945234.0
2020-07-30,31.4686,32.1959,31.4065,32.1427,488244.0
2020-07-31,32.2757,32.6571,31.9741,32.5507,1183808.0
2020-08-01,32.2757,32.6571,31.9741,32.5507,1183808.0
2020-08-02,32.2757,32.6571,31.9741,32.5507,1183808.0
2020-08-03,32.2757,32.6571,31.9741,32.5507,1183808.0
2020-08-04,32.7192,33.2691,32.7014,33.1272,1085423.0
2020-08-05,33.2513,33.2513,32.391,32.7901,682381.0
2020-08-06,32.9587,33.1006,32.8256,33.0385,487695.0
2020-08-07,32.8966,33.4642,32.8966,33.136,434065.0
2020-08-08,32.8966,33.4642,32.8966,33.136,434065.0
2020-08-09,32.8966,33.4642,32.8966,33.136,434065.0
2020-08-10,33.2425,33.3489,32.728,33.2868,599929.0
2020-08-11,33.1272,33.2735,32.3378,32.7103,715136.0
2020-08-12,32.7813,32.932,32.4708,32.595,499296.0
2020-08-13,32.3289,32.8966,32.2048,32.7547,730687.0
2020-08-14,32.7458,32.7458,31.9564,32.1249,598322.0
2020-08-15,32.7458,32.7458,31.9564,32.1249,598322.0
2020-08-16,32.7458,32.7458,31.9564,32.1249,598322.0
2020-08-17,32.1249,32.5063,32.1249,32.2846,669414.0
2020-08-18,32.3733,32.6216,32.2402,32.4708,617017.0
2020-08-19,32.4708,32.5063,31.9919,32.3821,877119.0
2020-08-20,32.0096,32.4886,31.9919,32.258,508762.0
2020-08-21,32.1515,32.8611,32.0008,32.8345,514309.0
2020-08-22,32.1515,32.8611,32.0008,32.8345,514309.0
2020-08-23,32.1515,32.8611,32.0008,32.8345,514309.0
2020-08-24,32.9232,33.1272,32.666,32.9764,1148378.0
2020-08-25,32.9764,33.0562,32.7014,33.0473,795953.0
2020-08-26,32.9587,33.3666,32.8256,33.34,645509.0
2020-08-27,33.3933,33.6239,32.7724,33.1538,696010.0
2020-08-28,33.305,33.305,32.8692,32.9314,457195.0
2020-08-29,33.305,33.305,32.8692,32.9314,457195.0
2020-08-30,33.305,33.305,32.8692,32.9314,457195.0
2020-08-31,32.8959,33.1271,32.3534,32.4868,1034558.0
2020-09-01,32.4512,32.7536,32.1666,32.7002,593216.0
2020-09-02,32.6646,33.2071,32.6469,33.0115,576971.0
2020-09-03,32.9492,33.1538,32.1933,32.4601,636803.0
2020-09-04,32.4423,32.5224,31.6508,31.9799,1335131.0
2020-09-05,32.4423,32.5224,31.6508,31.9799,1335131.0
2020-09-06,32.4423,32.5224,31.6508,31.9799,1335131.0
2020-09-07,32.4423,32.5224,31.6508,31.9799,1335131.0
2020-09-08,31.802,32.22,31.5263,31.9888,1180566.0
2020-09-09,32.1844,32.7091,32.1222,32.5401,708658.0
2020-09-10,32.6469,32.6558,31.5352,31.6597,1052054.0
2020-09-11,31.7931,32.0688,31.4285,31.7131,1261580.0
2020-09-12,31.7931,32.0688,31.4285,31.7131,1261580.0
2020-09-13,31.7931,32.0688,31.4285,31.7131,1261580.0
2020-09-14,31.8643,31.9443,31.4374,31.6953,829355.0
2020-09-15,31.9087,34.0964,31.8376,33.3494,2507753.0
2020-09-16,33.7051,33.883,33.3227,33.4739,1339200.0
2020-09-17,33.3138,33.7318,33.1271,33.6874,784580.0
2020-09-18,33.7407,34.2121,33.5718,34.1765,1323299.0
2020-09-19,33.7407,34.2121,33.5718,34.1765,1323299.0
2020-09-20,33.7407,34.2121,33.5718,34.1765,1323299.0
2020-09-21,34.0698,35.0836,33.634,34.6034,1682787.0
2020-09-22,34.7545,35.7061,34.7545,34.9591,1212142.0
2020-09-23,35.0036,35.2526,34.4433,34.63,1038744.0
2020-09-24,34.4166,34.6745,33.9542,34.2921,644793.0
2020-09-25,32.9492,35.4749,32.9492,35.3059,6962919.0
2020-09-26,32.9492,35.4749,32.9492,35.3059,6962919.0
2020-09-27,32.9492,35.4749,32.9492,35.3059,6962919.0
2020-09-28,35.4037,35.5371,34.9146,35.1458,1147704.0
2020-09-29,35.44,36.3762,35.3866,36.3049,1524241.0
2020-09-30,36.3316,36.3495,35.6362,35.9126,1220393.0
2020-10-01,36.0731,36.4921,35.8948,36.2336,1140286.0
2020-10-02,36.0017,36.5278,35.8858,36.3673,823443.0
2020-10-03,36.0017,36.5278,35.8858,36.3673,823443.0
2020-10-04,36.0017,36.5278,35.8858,36.3673,823443.0
2020-10-05,36.5278,36.8532,36.189,36.7952,944305.0
2020-10-06,36.9825,37.1251,36.4297,36.9825,1007879.0
2020-10-07,37.134,37.5531,36.9468,37.348,670801.0
2020-10-08,37.5352,37.7046,36.8844,37.1786,934599.0
2020-10-09,37.1964,37.7046,37.0181,37.6868,689689.0
2020-10-10,37.1964,37.7046,37.0181,37.6868,689689.0
2020-10-11,37.1964,37.7046,37.0181,37.6868,689689.0
2020-10-12,37.1964,37.7046,37.0181,37.6868,689689.0
2020-10-13,37.883,38.7745,37.6868,37.9632,1123315.0
2020-10-14,38.3377,38.3377,37.6066,38.0256,906474.0
2020-10-15,37.9008,39.1312,37.8116,38.8548,1012743.0
2020-10-16,39.0063,40.1743,39.0063,39.8355,1538501.0
2020-10-17,39.0063,40.1743,39.0063,39.8355,1538501.0
2020-10-18,39.0063,40.1743,39.0063,39.8355,1538501.0
2020-10-19,40.1208,40.1208,38.6586,38.8815,1474571.0
2020-10-20,38.8994,38.9528,38.409,38.6319,874878.0
2020-10-21,38.516,39.0732,38.4001,38.935,772738.0
2020-10-22,39.0866,39.0866,38.2574,38.4447,875578.0
2020-10-23,38.4268,38.5784,37.776,38.2218,853011.0
2020-10-24,38.4268,38.5784,37.776,38.2218,853011.0
2020-10-25,38.4268,38.5784,37.776,38.2218,853011.0
2020-10-26,37.9454,38.1906,37.7849,38.088,1090314.0
2020-10-27,38.2039,38.6675,38.0702,38.5962,953419.0
2020-10-28,38.4447,38.73,37.7849,37.8295,1228590.0
2020-10-29,38.0261,38.5623,37.9278,38.455,866620.0
2020-10-30,38.2138,38.6248,37.892,38.5087,619426.0
2020-10-31,38.2138,38.6248,37.892,38.5087,619426.0
2020-11-01,38.2138,38.6248,37.892,38.5087,619426.0
2020-11-02,38.5087,39.0717,38.3567,38.9644,747580.0
2020-11-03,39.1432,39.7688,38.9376,39.0717,923371.0
2020-11-04,39.1432,39.8134,38.4997,38.8125,1342024.0
2020-11-05,39.4024,39.8134,39.0091,39.2772,1353873.0
2020-11-06,39.6705,40.0101,39.2504,39.9654,870023.0
2020-11-07,39.6705,40.0101,39.2504,39.9654,870023.0
2020-11-08,39.6705,40.0101,39.2504,39.9654,870023.0
2020-11-09,40.6088,41.0288,39.3577,39.4113,1489923.0
2020-11-10,39.456,40.1262,38.5087,38.7053,1789097.0
2020-11-11,38.7232,39.9207,36.5694,38.8125,2377395.0
2020-11-12,39.2772,39.2772,38.5355,39.1968,1137791.0
2020-11-13,39.1432,39.2951,38.1065,38.3031,1193639.0
2020-11-14,39.1432,39.2951,38.1065,38.3031,1193639.0
2020-11-15,39.1432,39.2951,38.1065,38.3031,1193639.0
2020-11-16,38.3121,38.4014,37.0877,37.2665,1589053.0
2020-11-17,37.2128,37.5077,36.6856,37.1503,1249561.0
2020-11-18,37.1592,37.4541,36.5336,36.6409,1268356.0
2020-11-19,36.8107,37.1503,36.337,36.7124,1614553.0
2020-11-20,36.9805,38.5265,36.909,38.1333,1372244.0
2020-11-21,36.9805,38.5265,36.909,38.1333,1372244.0
2020-11-22,36.9805,38.5265,36.909,38.1333,1372244.0
2020-11-23,38.2584,38.6651,37.9546,38.0171,1351969.0
2020-11-24,38.3478,38.5891,37.901,38.0171,1828491.0
2020-11-25,38.4372,39.6794,38.1959,39.1879,2220611.0
2020-11-26,39.5453,40.6178,39.0538,40.4301,887567.0
2020-11-27,40.8152,41.8631,40.6361,41.478,2374531.0
2020-11-28,40.8152,41.8631,40.6361,41.478,2374531.0
2020-11-29,40.8152,41.8631,40.6361,41.478,2374531.0
2020-11-30,42.4184,42.6603,39.7583,39.8658,15224717.0
2020-12-01,42.096,42.096,39.7673,40.4211,1968128.0
2020-12-02,40.6988,40.6988,39.0866,39.2926,1812950.0
2020-12-03,39.5075,40.0449,39.3463,39.4807,1356639.0
2020-12-04,39.6598,39.6956,39.0507,39.3642,1515049.0
2020-12-05,39.6598,39.6956,39.0507,39.3642,1515049.0
2020-12-06,39.6598,39.6956,39.0507,39.3642,1515049.0
2020-12-07,39.6329,39.7404,39.0955,39.7046,1818994.0
2020-12-08,39.8568,40.0718,39.4717,39.9195,1080563.0
2020-12-09,40.0628,40.0628,38.7821,39.0866,1265090.0
2020-12-10,38.9881,39.212,38.6477,39.1761,806035.0
2020-12-11,39.1851,39.615,38.8179,39.5434,885754.0
2020-12-12,39.1851,39.615,38.8179,39.5434,885754.0
2020-12-13,39.1851,39.615,38.8179,39.5434,885754.0
2020-12-14,39.7673,40.2868,39.4628,40.0628,848211.0
2020-12-15,40.2151,40.5196,37.7968,40.1972,16753874.0
2020-12-16,38.6925,39.624,37.7252,38.4327,4416807.0
2020-12-17,38.4148,38.9881,38.4148,38.7731,1542070.0
2020-12-18,38.9612,39.0328,38.2984,38.4596,2543108.0
2020-12-19,38.9612,39.0328,38.2984,38.4596,2543108.0
2020-12-20,38.9612,39.0328,38.2984,38.4596,2543108.0
2020-12-21,38.2894,38.8268,37.9849,38.7462,2849831.0
2020-12-22,38.791,39.6061,38.585,39.4538,1200698.0
2020-12-23,39.5344,40.1031,39.1493,39.8031,781320.0
2020-12-24,39.9464,40.4301,39.9285,40.1345,409220.0
2020-12-25,39.9464,40.4301,39.9285,40.1345,409220.0
2020-12-26,39.9464,40.4301,39.9285,40.1345,409220.0
2020-12-27,39.9464,40.4301,39.9285,40.1345,409220.0
2020-12-28,39.9464,40.4301,39.9285,40.1345,409220.0
2020-12-29,40.439,41.0212,40.3584,40.5555,1286897.0
2020-12-30,40.7529,41.1299,40.6452,40.9235,978257.0
2020-12-31,41.0222,41.1569,40.6991,40.9953,505072.0
2021-01-01,41.0222,41.1569,40.6991,40.9953,505072.0
2021-01-02,41.0222,41.1569,40.6991,40.9953,505072.0
2021-01-03,41.0222,41.1569,40.6991,40.9953,505072.0
2021-01-04,41.1658,41.489,40.349,40.7798,779614.0
2021-01-05,40.9324,41.1658,40.4746,40.9594,749156.0
2021-01-06,41.3813,42.8085,41.3274,42.0096,1736344.0
2021-01-07,42.997,43.8408,42.5931,43.2394,1311986.0
2021-01-08,44.4153,45.7797,43.6254,45.6002,3008503.0
2021-01-09,44.4153,45.7797,43.6254,45.6002,3008503.0
2021-01-10,44.4153,45.7797,43.6254,45.6002,3008503.0
2021-01-11,45.1873,45.654,44.0742,44.146,1032938.0
2021-01-12,44.5858,44.8551,43.2753,43.374,1328412.0
2021-01-13,42.7547,43.3561,42.2699,42.3687,1605055.0
2021-01-14,42.7636,42.7636,41.4621,42.1802,1280636.0
2021-01-15,42.2071,42.2161,41.3095,41.7852,947751.0
2021-01-16,42.2071,42.2161,41.3095,41.7852,947751.0
2021-01-17,42.2071,42.2161,41.3095,41.7852,947751.0
2021-01-18,41.8032,42.1712,41.6595,41.875,375590.0
2021-01-19,42.2699,42.7367,41.7852,42.2251,777667.0
2021-01-20,43.1855,43.4728,42.4943,43.3202,826072.0
2021-01-21,43.8498,44.3794,43.5715,44.1999,802357.0
2021-01-22,44.2447,44.7744,43.8498,44.6487,884695.0
2021-01-23,44.2447,44.7744,43.8498,44.6487,884695.0
2021-01-24,44.2447,44.7744,43.8498,44.6487,884695.0
2021-01-25,44.8731,45.1244,43.7331,44.0024,872194.0
2021-01-26,43.9844,44.3435,43.6523,43.8408,834999.0
2021-01-27,43.8947,43.8947,42.5392,42.7816,1393928.0
2021-01-28,42.8985,43.1054,41.99,41.999,1193437.0
2021-01-29,42.1969,44.0229,41.6032,42.1429,2170765.0
2021-01-30,42.1969,44.0229,41.6032,42.1429,2170765.0
2021-01-31,42.1969,44.0229,41.6032,42.1429,2170765.0
2021-02-01,42.5117,43.1324,42.3138,42.3768,1384302.0
2021-02-02,42.8625,43.5192,42.3318,43.1414,1480065.0
2021-02-03,43.6091,43.834,42.8356,43.7621,1032594.0
2021-02-04,43.924,44.6976,43.4922,44.0049,1025418.0
2021-02-05,44.7515,46.2807,44.6301,45.741,1675612.0
2021-02-06,44.7515,46.2807,44.6301,45.741,1675612.0
2021-02-07,44.7515,46.2807,44.6301,45.741,1675612.0
2021-02-08,46.0289,46.0289,44.6076,45.2373,1099708.0
2021-02-09,45.768,45.768,44.2928,44.5896,784507.0
2021-02-10,44.9045,44.9045,43.6271,44.3468,1149647.0
2021-02-11,44.4097,44.6886,44.0859,44.4997,1132306.0
2021-02-12,44.7965,44.7965,43.825,44.2748,890340.0
2021-02-13,44.7965,44.7965,43.825,44.2748,890340.0
2021-02-14,44.7965,44.7965,43.825,44.2748,890340.0
2021-02-15,44.7965,44.7965,43.825,44.2748,890340.0
2021-02-16,44.8865,45.1473,44.1219,44.1848,959268.0
2021-02-17,44.1399,44.3558,43.6271,43.825,624175.0
2021-02-18,43.7891,44.0229,43.3843,43.6811,708120.0
2021-02-19,44.0499,44.0499,43.3753,43.5462,713736.0
2021-02-20,44.0499,44.0499,43.3753,43.5462,713736.0
2021-02-21,44.0499,44.0499,43.3753,43.5462,713736.0
2021-02-22,43.3573,43.5462,42.3588,42.5027,1133517.0
2021-02-23,41.3693,41.3693,39.1475,40.4338,2892600.0
2021-02-24,40.8296,40.8296,37.4024,38.9136,4042821.0
2021-02-25,38.7694,39.0398,37.471,38.2374,2930961.0
2021-02-26,38.3907,38.6792,37.6604,38.0932,1687437.0
2021-02-27,38.3907,38.6792,37.6604,38.0932,1687437.0
2021-02-28,38.3907,38.6792,37.6604,38.0932,1687437.0
2021-03-01,38.8776,39.0579,38.1202,38.2735,1421985.0
2021-03-02,38.3817,39.8603,38.3817,39.3554,1951106.0
2021-03-03,39.3374,39.5357,38.021,38.3095,1350045.0
2021-03-04,38.1923,38.9407,37.8407,38.3546,1391050.0
2021-03-05,38.7153,38.7153,37.3899,37.8407,1630090.0
2021-03-06,38.7153,38.7153,37.3899,37.8407,1630090.0
2021-03-07,38.7153,38.7153,37.3899,37.8407,1630090.0
2021-03-08,37.426,38.4268,37.2366,37.6694,1355611.0
2021-03-09,38.2374,39.5267,38.0481,39.4366,1319623.0
2021-03-10,39.4366,39.4546,38.7153,38.7694,1290823.0
2021-03-11,39.139,39.4907,38.8866,39.2472,1323505.0
2021-03-12,39.2472,39.7251,38.6792,39.6079,1196526.0
2021-03-13,39.2472,39.7251,38.6792,39.6079,1196526.0
2021-03-14,39.2472,39.7251,38.6792,39.6079,1196526.0
2021-03-15,39.8243,40.5726,39.5267,40.3923,1181577.0
2021-03-16,40.5455,41.1226,39.9054,40.0316,1513617.0
2021-03-17,39.8513,39.8964,38.8685,39.6439,1469474.0
2021-03-18,39.5177,39.6529,38.3366,38.4718,1285781.0
2021-03-19,38.3276,39.2923,38.2735,38.7243,2433326.0
2021-03-20,38.3276,39.2923,38.2735,38.7243,2433326.0
2021-03-21,38.3276,39.2923,38.2735,38.7243,2433326.0
2021-03-22,38.9677,40.5546,38.9136,40.0767,1909709.0
2021-03-23,40.1308,40.4644,39.6349,39.689,1012614.0
2021-03-24,39.671,40.1624,38.8235,39.4185,1293857.0
2021-03-25,39.8603,40.4103,39.5628,40.1669,1849780.0
2021-03-26,40.2751,41.0144,39.9685,40.6808,1433381.0
2021-03-27,40.2751,41.0144,39.9685,40.6808,1433381.0
2021-03-28,40.2751,41.0144,39.9685,40.6808,1433381.0
2021-03-29,40.7439,40.9152,40.2841,40.6718,723598.0
2021-03-30,40.4459,40.7802,40.2019,40.5091,791904.0
2021-03-31,40.7079,41.3495,40.5633,41.1597,1134510.0
2021-04-01,41.467,41.5573,40.8073,41.0694,839834.0
2021-04-02,41.467,41.5573,40.8073,41.0694,839834.0
2021-04-03,41.467,41.5573,40.8073,41.0694,839834.0
2021-04-04,41.467,41.5573,40.8073,41.0694,839834.0
2021-04-05,41.3766,41.6748,40.3917,40.482,2023324.0
2021-04-06,40.482,41.467,40.2651,41.2139,1442842.0
2021-04-07,41.3314,41.5302,40.8706,41.3405,888932.0
2021-04-08,41.4218,42.3977,41.3585,41.982,1349479.0
2021-04-09,42.1085,42.2802,41.5031,42.1447,1151220.0
2021-04-10,42.1085,42.2802,41.5031,42.1447,1151220.0
2021-04-11,42.1085,42.2802,41.5031,42.1447,1151220.0
2021-04-12,42.1085,42.7591,41.7561,42.0362,1167149.0
2021-04-13,42.0995,42.6236,42.0182,42.5332,1468514.0
2021-04-14,42.5603,42.7365,41.9188,41.982,1230605.0
2021-04-15,39.7501,39.7591,39.217,39.479,5847129.0
2021-04-16,39.5784,39.7049,39.3706,39.3886,7522941.0
2021-04-17,39.5784,39.7049,39.3706,39.3886,7522941.0
2021-04-18,39.5784,39.7049,39.3706,39.3886,7522941.0
2021-04-19,39.3977,39.5694,38.9278,39.3886,1825947.0
2021-04-20,39.5061,39.6236,39.0814,39.4971,2089419.0
2021-04-21,39.5784,39.7591,39.2621,39.6417,3500039.0
2021-04-22,39.7591,39.9398,39.4971,39.5151,3584819.0
2021-04-23,39.7591,39.9398,39.6507,39.8676,1928665.0
2021-04-24,39.7591,39.9398,39.6507,39.8676,1928665.0
2021-04-25,39.7591,39.9398,39.6507,39.8676,1928665.0
2021-04-26,39.8947,39.8947,38.6838,39.5603,2036406.0
2021-04-27,39.5332,39.6868,38.9278,39.3164,1246788.0
2021-04-28,39.3525,39.6868,38.9459,39.4157,1223193.0
2021-04-29,39.4067,39.7146,38.4376,38.5825,1906276.0
2021-04-30,38.4648,38.827,38.2383,38.347,1154921.0
2021-05-01,38.4648,38.827,38.2383,38.347,1154921.0
2021-05-02,38.4648,38.827,38.2383,38.347,1154921.0
2021-05-03,38.4829,38.6459,37.5138,37.6043,1295121.0
2021-05-04,37.5047,37.5138,36.9613,37.2058,1554275.0
2021-05-05,37.5772,37.5772,36.3364,36.5537,1842278.0
2021-05-06,36.4903,36.762,35.5484,35.8201,2298634.0
2021-05-07,35.965,36.282,35.4307,35.5394,1809930.0
2021-05-08,35.965,36.282,35.4307,35.5394,1809930.0
2021-05-09,35.965,36.282,35.4307,35.5394,1809930.0
2021-05-10,35.5937,35.7567,35.1816,35.4397,1583416.0
2021-05-11,35.1861,35.1952,34.4797,34.9326,1433452.0
2021-05-12,34.688,34.8103,34.045,34.2623,1422661.0
2021-05-13,34.208,34.8782,33.728,34.3076,2632492.0
2021-05-14,34.4706,35.5484,34.1174,34.7424,1883965.0
2021-05-15,34.4706,35.5484,34.1174,34.7424,1883965.0
2021-05-16,34.4706,35.5484,34.1174,34.7424,1883965.0
2021-05-17,34.7514,34.9959,34.2352,34.7152,968617.0
2021-05-18,34.7061,36.0647,34.7061,35.793,1539038.0
2021-05-19,35.4669,36.2639,35.2405,36.2005,1297223.0
2021-05-20,36.4994,36.907,36.1552,36.1915,1467141.0
2021-05-21,36.2639,36.6624,36.0375,36.2186,826049.0
2021-05-22,36.2639,36.6624,36.0375,36.2186,826049.0
2021-05-23,36.2639,36.6624,36.0375,36.2186,826049.0
2021-05-24,36.2639,36.6624,36.0375,36.2186,826049.0
2021-05-25,36.753,36.7983,35.9379,36.3364,1238518.0
2021-05-26,36.3183,36.7439,36.1009,36.3364,781120.0
2021-05-27,36.4088,37.4775,36.3726,37.4594,2745487.0
2021-05-28,37.4504,37.759,36.6514,36.6968,1367708.0
2021-05-29,37.4504,37.759,36.6514,36.6968,1367708.0
2021-05-30,37.4504,37.759,36.6514,36.6968,1367708.0
2021-05-31,37.2234,37.2506,36.7422,36.8512,475774.0
2021-06-01,37.178,37.3323,36.4063,36.5334,1296775.0
2021-06-02,36.5334,36.715,36.3518,36.6787,982304.0
2021-06-03,36.5334,36.833,36.4335,36.6514,825298.0
2021-06-04,36.9056,36.9783,36.6151,36.9692,701992.0
2021-06-05,36.9056,36.9783,36.6151,36.9692,701992.0
2021-06-06,36.9056,36.9783,36.6151,36.9692,701992.0
2021-06-07,37.0327,37.178,36.8693,36.9783,487963.0
2021-06-08,37.2869,37.4958,36.8693,36.9692,1067022.0
2021-06-09,37.2143,37.4231,37.0146,37.2234,646182.0
2021-06-10,37.2506,37.7227,37.2143,37.6229,839608.0
2021-06-11,37.7681,37.8952,37.6138,37.6138,690075.0
2021-06-12,37.7681,37.8952,37.6138,37.6138,690075.0
2021-06-13,37.7681,37.8952,37.6138,37.6138,690075.0
2021-06-14,38.0133,38.3129,37.9134,37.9951,1079177.0
2021-06-15,38.2221,38.44,37.7227,37.7954,1013972.0
2021-06-16,37.9951,38.7123,37.868,37.8861,997949.0
2021-06-17,37.9225,38.2039,37.296,38.0223,802636.0
2021-06-18,38.0496,38.2765,37.8044,37.9497,2157853.0
2021-06-19,38.0496,38.2765,37.8044,37.9497,2157853.0
2021-06-20,38.0496,38.2765,37.8044,37.9497,2157853.0
2021-06-21,38.1858,38.1948,37.6864,37.8861,794128.0
2021-06-22,38.0314,38.1222,37.4504,37.7863,990342.0
2021-06-23,37.7681,37.8044,37.346,37.6319,849653.0
2021-06-24,37.6229,37.7954,36.9873,37.2234,1450812.0
2021-06-25,37.2779,37.9769,37.2415,37.5956,957055.0
2021-06-26,37.2779,37.9769,37.2415,37.5956,957055.0
2021-06-27,37.2779,37.9769,37.2415,37.5956,957055.0
2021-06-28,37.7318,38.449,37.7318,37.9951,1132409.0
2021-06-29,38.0861,38.6503,38.0861,38.4592,815660.0
2021-06-30,38.532,38.5593,37.9769,38.4865,1175297.0
2021-07-01,38.532,38.5593,37.9769,38.4865,1175297.0
2021-07-02,38.5593,39.1782,38.4956,38.8687,905446.0
2021-07-03,38.5593,39.1782,38.4956,38.8687,905446.0
2021-07-04,38.5593,39.1782,38.4956,38.8687,905446.0
2021-07-05,38.9688,39.078,38.7686,38.8778,353059.0
2021-07-06,39.1054,39.2783,38.8323,39.0416,524092.0
2021-07-07,39.16,39.4603,39.0644,39.3238,843609.0
2021-07-08,39.2055,39.2874,38.7777,39.0963,820798.0
2021-07-09,39.0416,39.1782,38.8778,39.0143,480083.0
2021-07-10,39.0416,39.1782,38.8778,39.0143,480083.0
2021-07-11,39.0416,39.1782,38.8778,39.0143,480083.0
2021-07-12,39.1327,39.1327,38.714,38.8687,997329.0
2021-07-13,38.7777,39.1873,38.6048,38.9961,621789.0
2021-07-14,38.9597,38.9688,38.2863,38.8141,693918.0
2021-07-15,38.8505,38.8778,38.4683,38.7595,916884.0
2021-07-16,38.9051,39.4193,38.6958,39.1964,1252539.0
2021-07-17,38.9051,39.4193,38.6958,39.1964,1252539.0
2021-07-18,38.9051,39.4193,38.6958,39.1964,1252539.0
2021-07-19,38.9051,39.0735,38.5047,39.0234,927011.0
2021-07-20,39.1418,39.433,38.987,39.3511,680037.0
2021-07-21,39.3147,39.6423,39.3056,39.3693,448186.0
2021-07-22,39.3693,39.7242,39.2783,39.5786,619753.0
2021-07-23,39.5695,39.9335,39.4057,39.4694,978262.0
