,MG CN Equity,MG CN Equity,MG CN Equity,MG CN Equity,MG CN Equity
2012-06-18,15.2497,15.3971,14.9358,15.2913,2706528.0
2012-06-19,15.2572,15.7072,15.2572,15.5824,3013714.0
2012-06-20,15.5257,16.142,15.5219,16.0437,2067928.0
2012-06-21,16.142,16.2063,15.6921,15.6996,1997898.0
2012-06-22,15.7488,15.9038,15.5522,15.6164,1228980.0
2012-06-23,15.7488,15.9038,15.5522,15.6164,1228980.0
2012-06-24,15.7488,15.9038,15.5522,15.6164,1228980.0
2012-06-25,15.5068,15.5144,15.1362,15.2005,1226768.0
2012-06-26,15.1514,15.2761,14.985,15.174,1446632.0
2012-06-27,15.1778,15.416,15.0871,15.2686,1301368.0
2012-06-28,15.2799,15.3669,14.9094,15.2232,1565112.0
2012-06-29,15.3631,15.5446,14.9907,15.2043,1806198.0
2012-06-30,15.3631,15.5446,14.9907,15.2043,1806198.0
2012-07-01,15.3631,15.5446,14.9907,15.2043,1806198.0
2012-07-02,15.3631,15.5446,14.9907,15.2043,1806198.0
2012-07-03,15.2724,15.9341,15.019,15.1287,1888384.0
2012-07-04,15.4992,16.1424,15.2194,16.0437,924116.0
2012-07-05,15.8055,16.0021,15.6505,15.7148,1249804.0
2012-07-06,15.5333,15.6278,15.1551,15.2534,1142796.0
2012-07-07,15.5333,15.6278,15.1551,15.2534,1142796.0
2012-07-08,15.5333,15.6278,15.1551,15.2534,1142796.0
2012-07-09,15.2875,15.4047,15.1589,15.4047,1469134.0
2012-07-10,15.4085,15.5786,15.0606,15.14,2028224.0
2012-07-11,15.1287,15.2081,15.0016,15.1022,1610120.0
2012-07-12,15.0379,15.0682,14.7959,14.9509,1646806.0
2012-07-13,15.0682,15.7072,15.019,15.6429,1380236.0
2012-07-14,15.0682,15.7072,15.019,15.6429,1380236.0
2012-07-15,15.0682,15.7072,15.019,15.6429,1380236.0
2012-07-16,15.6807,15.6807,15.3726,15.5333,750284.0
2012-07-17,15.6543,15.7374,15.4349,15.7374,1092724.0
2012-07-18,15.59,15.9605,15.5711,15.8131,1466768.0
2012-07-19,15.6278,15.7979,15.3177,15.503,2659328.0
2012-07-20,15.4614,15.5219,15.2459,15.295,1561042.0
2012-07-21,15.4614,15.5219,15.2459,15.295,1561042.0
2012-07-22,15.4614,15.5219,15.2459,15.295,1561042.0
2012-07-23,15.0228,15.0493,14.6598,14.9774,2016366.0
2012-07-24,14.8942,15.0568,14.4291,14.5237,2372526.0
2012-07-25,14.5199,14.6031,14.2476,14.4291,2613026.0
2012-07-26,14.4859,14.8489,14.4556,14.8148,1863142.0
2012-07-27,14.8791,15.3253,14.8526,15.2383,1388658.0
2012-07-28,14.8791,15.3253,14.8526,15.2383,1388658.0
2012-07-29,14.8791,15.3253,14.8526,15.2383,1388658.0
2012-07-30,15.2383,15.2383,14.9699,15.1098,1349874.0
2012-07-31,15.0001,15.2648,15.0001,15.2005,1804364.0
2012-08-01,15.2005,15.2799,14.7732,14.8867,1536574.0
2012-08-02,14.7468,15.0946,14.6295,14.6711,1878108.0
2012-08-03,15.1476,15.3026,15.0304,15.2156,1574512.0
2012-08-04,15.1476,15.3026,15.0304,15.2156,1574512.0
2012-08-05,15.1476,15.3026,15.0304,15.2156,1574512.0
2012-08-06,15.1476,15.3026,15.0304,15.2156,1574512.0
2012-08-07,15.5106,15.9265,15.4501,15.8811,1681244.0
2012-08-08,15.8811,15.9,15.6618,15.6921,1535944.0
2012-08-09,15.7488,15.9454,15.4879,15.8017,1181146.0
2012-08-10,16.1798,16.6525,16.1798,16.5996,3601758.0
2012-08-11,16.1798,16.6525,16.1798,16.5996,3601758.0
2012-08-12,16.1798,16.6525,16.1798,16.5996,3601758.0
2012-08-13,16.5315,16.679,16.2895,16.6487,1948872.0
2012-08-14,16.6601,16.8869,16.5617,16.6033,1869038.0
2012-08-15,16.4748,16.6487,16.4332,16.6109,1122844.0
2012-08-16,16.6525,16.9323,16.6147,16.9134,1485958.0
2012-08-17,16.921,17.1403,16.8567,17.0571,1636032.0
2012-08-18,16.921,17.1403,16.8567,17.0571,1636032.0
2012-08-19,16.921,17.1403,16.8567,17.0571,1636032.0
2012-08-20,17.0382,17.0873,16.9021,17.0155,958456.0
2012-08-21,17.0193,17.3104,16.9437,17.2235,1654058.0
2012-08-22,17.1327,17.1781,16.9437,17.1025,1061554.0
2012-08-23,16.9437,17.1327,16.9361,17.0684,1445342.0
2012-08-24,16.9021,17.0722,16.8491,16.8869,1134384.0
2012-08-25,16.9021,17.0722,16.8491,16.8869,1134384.0
2012-08-26,16.9021,17.0722,16.8491,16.8869,1134384.0
2012-08-27,16.8945,16.9663,16.6714,16.7697,1042660.0
2012-08-28,16.6941,16.8378,16.5731,16.6374,1344396.0
2012-08-29,16.7597,16.7597,16.5656,16.7178,1193798.0
2012-08-30,16.5124,16.6151,16.2004,16.227,2142188.0
2012-08-31,16.2841,16.3792,16.0596,16.1852,1696834.0
2012-09-01,16.2841,16.3792,16.0596,16.1852,1696834.0
2012-09-02,16.2841,16.3792,16.0596,16.1852,1696834.0
2012-09-03,16.2841,16.3792,16.0596,16.1852,1696834.0
2012-09-04,16.2536,16.383,16.052,16.2841,3678550.0
2012-09-05,16.3564,16.4325,16.2651,16.3259,1837908.0
2012-09-06,16.3982,16.7977,16.3716,16.7749,2182130.0
2012-09-07,16.8548,17.1325,16.7445,17.0526,1948242.0
2012-09-08,16.8548,17.1325,16.7445,17.0526,1948242.0
2012-09-09,16.8548,17.1325,16.7445,17.0526,1948242.0
2012-09-10,17.0869,17.1972,16.8472,16.851,1920942.0
2012-09-11,16.9347,17.064,16.7901,16.9956,1123348.0
2012-09-12,17.1592,17.1668,16.8624,16.9309,1222342.0
2012-09-13,16.9347,16.9651,16.6341,16.8434,1279080.0
2012-09-14,17.0032,17.4521,16.9004,17.4179,1564716.0
2012-09-15,17.0032,17.4521,16.9004,17.4179,1564716.0
2012-09-16,17.0032,17.4521,16.9004,17.4179,1564716.0
2012-09-17,17.3646,17.4635,17.1439,17.1706,3287174.0
2012-09-18,17.1706,17.1706,16.9841,17.0717,1588560.0
2012-09-19,17.1439,17.3494,17.0374,17.2657,1274544.0
2012-09-20,17.1744,17.1972,16.8852,17.0184,3708658.0
2012-09-21,17.2809,17.4978,16.8814,16.9081,4205144.0
2012-09-22,17.2809,17.4978,16.8814,16.9081,4205144.0
2012-09-23,17.2809,17.4978,16.8814,16.9081,4205144.0
2012-09-24,16.9042,16.986,16.5466,16.558,2267250.0
2012-09-25,16.5808,16.6151,16.2308,16.3792,2381626.0
2012-09-26,16.3602,16.4401,16.2498,16.3792,2445788.0
2012-09-27,16.3906,16.4971,16.1699,16.3297,1244558.0
2012-09-28,16.1814,16.2727,16.0824,16.1737,3411924.0
2012-09-29,16.1814,16.2727,16.0824,16.1737,3411924.0
2012-09-30,16.1814,16.2727,16.0824,16.1737,3411924.0
2012-10-01,16.1737,16.7178,16.1737,16.4629,1645296.0
2012-10-02,16.5961,16.6836,16.3107,16.6836,1553140.0
2012-10-03,16.6836,16.8015,16.5808,16.7597,1358864.0
2012-10-04,16.733,17.1173,16.733,17.0184,1191894.0
2012-10-05,17.1173,17.1401,16.9423,16.9918,939942.0
2012-10-06,17.1173,17.1401,16.9423,16.9918,939942.0
2012-10-07,17.1173,17.1401,16.9423,16.9918,939942.0
2012-10-08,17.1173,17.1401,16.9423,16.9918,939942.0
2012-10-09,16.7901,16.8205,16.4439,16.4667,3039034.0
2012-10-10,16.4667,16.4743,16.0938,16.1395,1522462.0
2012-10-11,16.2042,16.3488,16.1699,16.2308,1387164.0
2012-10-12,16.2689,16.3602,16.1357,16.2232,2054954.0
2012-10-13,16.2689,16.3602,16.1357,16.2232,2054954.0
2012-10-14,16.2689,16.3602,16.1357,16.2232,2054954.0
2012-10-15,16.3259,16.3792,16.1319,16.3678,811184.0
2012-10-16,16.6227,16.8243,16.4933,16.8243,1219116.0
2012-10-17,16.7521,16.87,16.7406,16.8243,1267922.0
2012-10-18,16.832,16.9309,16.7787,16.8928,948848.0
2012-10-19,17.0184,17.0184,16.7368,16.7559,1282204.0
2012-10-20,17.0184,17.0184,16.7368,16.7559,1282204.0
2012-10-21,17.0184,17.0184,16.7368,16.7559,1282204.0
2012-10-22,16.5542,16.9233,16.5542,16.9119,5132080.0
2012-10-23,16.52,16.5504,16.2156,16.4743,2054326.0
2012-10-24,16.5847,16.6113,16.3145,16.3145,2368064.0
2012-10-25,16.501,16.6113,16.4096,16.4857,1227144.0
2012-10-26,16.4743,16.695,16.3488,16.3868,902598.0
2012-10-27,16.4743,16.695,16.3488,16.3868,902598.0
2012-10-28,16.4743,16.695,16.3488,16.3868,902598.0
2012-10-29,16.3602,16.4553,16.2004,16.2651,430240.0
2012-10-30,16.2841,16.3982,16.227,16.3792,696462.0
2012-10-31,16.4553,16.9651,16.3906,16.8928,2067758.0
2012-11-01,16.8282,17.2961,16.8282,17.1592,1428432.0
2012-11-02,17.2124,17.2581,17.0146,17.064,2651868.0
2012-11-03,17.2124,17.2581,17.0146,17.064,2651868.0
2012-11-04,17.2124,17.2581,17.0146,17.064,2651868.0
2012-11-05,16.9309,17.2923,16.9081,17.2048,1239808.0
2012-11-06,17.3113,17.3646,17.1059,17.1249,1714300.0
2012-11-07,17.0108,17.0602,16.8396,16.9385,1533438.0
2012-11-08,17.8326,17.8326,16.7445,17.0108,3621290.0
2012-11-09,17.007,17.3951,16.889,17.1059,1907114.0
2012-11-10,17.007,17.3951,16.889,17.1059,1907114.0
2012-11-11,17.007,17.3951,16.889,17.1059,1907114.0
2012-11-12,17.1287,17.3228,17.0869,17.1287,974046.0
2012-11-13,16.9347,17.1401,16.9081,17.0222,893336.0
2012-11-14,17.1477,17.1554,16.6912,16.733,1294068.0
2012-11-15,16.7216,16.8814,16.4857,16.5961,1185194.0
2012-11-16,16.5162,16.5694,16.2574,16.5694,1343108.0
2012-11-17,16.5162,16.5694,16.2574,16.5694,1343108.0
2012-11-18,16.5162,16.5694,16.2574,16.5694,1343108.0
2012-11-19,16.676,16.9042,16.676,16.87,1276430.0
2012-11-20,16.8662,16.9575,16.7787,16.9233,737280.0
2012-11-21,16.8205,17.1554,16.8015,17.026,742622.0
2012-11-22,16.9727,17.1211,16.8776,17.0983,195968.0
2012-11-23,17.1021,17.3418,16.8472,17.0831,857944.0
2012-11-24,17.1021,17.3418,16.8472,17.0831,857944.0
2012-11-25,17.1021,17.3418,16.8472,17.0831,857944.0
2012-11-26,17.1211,17.2505,16.9765,17.2505,944910.0
2012-11-27,17.2505,17.3494,17.1325,17.1896,1509598.0
2012-11-28,17.1755,17.3707,16.9649,17.2788,1182682.0
2012-11-29,17.4166,17.6769,17.4128,17.6195,1393906.0
2012-11-30,17.7879,17.7879,17.5161,17.742,1675314.0
2012-12-01,17.7879,17.7879,17.5161,17.742,1675314.0
2012-12-02,17.7879,17.7879,17.5161,17.742,1675314.0
2012-12-03,17.7075,17.7994,17.3209,17.4051,1537046.0
2012-12-04,17.3209,17.5544,17.3209,17.4243,1650776.0
2012-12-05,17.474,17.5238,17.2252,17.4893,1050826.0
2012-12-06,17.5582,17.7152,17.363,17.6578,4668834.0
2012-12-07,17.7764,17.8951,17.7114,17.8453,2262942.0
2012-12-08,17.7764,17.8951,17.7114,17.8453,2262942.0
2012-12-09,17.7764,17.8951,17.7114,17.8453,2262942.0
2012-12-10,17.876,18.1133,17.8453,18.0635,1651102.0
2012-12-11,18.163,18.3889,18.098,18.1669,1565182.0
2012-12-12,18.2434,18.4157,18.098,18.1477,1176356.0
2012-12-13,18.1822,18.209,17.9257,18.0941,1353362.0
2012-12-14,18.1324,18.2549,18.0482,18.1401,3662064.0
2012-12-15,18.1324,18.2549,18.0482,18.1401,3662064.0
2012-12-16,18.1324,18.2549,18.0482,18.1401,3662064.0
2012-12-17,18.2779,18.2932,18.0252,18.1286,3335180.0
2012-12-18,18.1477,18.4501,18.1439,18.4119,1758778.0
2012-12-19,18.5458,18.7257,18.519,18.5764,1800072.0
2012-12-20,18.6262,18.6913,18.4501,18.6913,3707588.0
2012-12-21,18.6951,18.8865,18.4272,18.8176,3732206.0
2012-12-22,18.6951,18.8865,18.4272,18.8176,3732206.0
2012-12-23,18.6951,18.8865,18.4272,18.8176,3732206.0
2012-12-24,18.8023,18.8138,18.6989,18.7449,342770.0
2012-12-25,18.8023,18.8138,18.6989,18.7449,342770.0
2012-12-26,18.8023,18.8138,18.6989,18.7449,342770.0
2012-12-27,18.653,18.9439,18.6415,18.9439,1219712.0
2012-12-28,18.8712,18.9439,18.7717,18.8903,2110762.0
2012-12-29,18.8712,18.9439,18.7717,18.8903,2110762.0
2012-12-30,18.8712,18.9439,18.7717,18.8903,2110762.0
2012-12-31,18.8329,19.0932,18.7564,19.0166,1143854.0
2013-01-01,18.8329,19.0932,18.7564,19.0166,1143854.0
2013-01-02,19.1659,19.4568,19.1583,19.3458,1791126.0
2013-01-03,19.3879,19.4798,19.2042,19.3382,1915428.0
2013-01-04,19.3458,19.5143,19.2425,19.4951,1501902.0
2013-01-05,19.3458,19.5143,19.2425,19.4951,1501902.0
2013-01-06,19.3458,19.5143,19.2425,19.4951,1501902.0
2013-01-07,19.5143,19.5679,19.3841,19.5104,3614458.0
2013-01-08,19.4875,19.5334,19.3152,19.4913,1723726.0
2013-01-09,19.5946,19.8435,19.5066,19.6023,2220948.0
2013-01-10,19.7746,19.7746,19.4262,19.5487,1577240.0
2013-01-11,19.5679,19.6023,19.3879,19.4071,1510032.0
2013-01-12,19.5679,19.6023,19.3879,19.4071,1510032.0
2013-01-13,19.5679,19.6023,19.3879,19.4071,1510032.0
2013-01-14,19.3918,19.4951,19.365,19.3803,2104080.0
2013-01-15,19.3114,19.6138,19.2195,19.5908,1796612.0
2013-01-16,19.4798,19.9966,19.2769,19.9583,2341120.0
2013-01-17,20.0961,20.3985,20.0961,20.2262,2782600.0
2013-01-18,20.3526,20.3908,20.1459,20.2951,3663266.0
2013-01-19,20.3526,20.3908,20.1459,20.2951,3663266.0
2013-01-20,20.3526,20.3908,20.1459,20.2951,3663266.0
2013-01-21,20.3832,20.877,20.3679,20.8387,2529982.0
2013-01-22,20.6014,20.6741,20.1076,20.2224,3220594.0
2013-01-23,20.2148,20.2492,19.8435,19.9659,2849850.0
2013-01-24,19.8856,20.2798,19.8856,20.2262,2085194.0
2013-01-25,20.3296,20.6052,20.3105,20.475,1927610.0
2013-01-26,20.3296,20.6052,20.3105,20.475,1927610.0
2013-01-27,20.3296,20.6052,20.3105,20.475,1927610.0
2013-01-28,20.6703,20.8999,20.4827,20.5516,8076410.0
2013-01-29,20.6243,20.632,20.1573,20.299,2309014.0
2013-01-30,20.3908,20.4521,20.1535,20.2569,2500642.0
2013-01-31,20.2416,20.3258,19.9506,19.9545,1837388.0
2013-02-01,20.1688,20.4138,20.0234,20.3105,2638396.0
2013-02-02,20.1688,20.4138,20.0234,20.3105,2638396.0
2013-02-03,20.1688,20.4138,20.0234,20.3105,2638396.0
2013-02-04,20.2301,20.2301,19.92,20.0463,1997674.0
2013-02-05,20.054,20.2148,20.0234,20.165,2024600.0
2013-02-06,20.1727,20.3985,20.1497,20.1727,2040732.0
2013-02-07,20.0463,20.2683,20.0119,20.2262,1382340.0
2013-02-08,20.3794,20.4789,20.2416,20.4789,1133864.0
2013-02-09,20.3794,20.4789,20.2416,20.4789,1133864.0
2013-02-10,20.3794,20.4789,20.2416,20.4789,1133864.0
2013-02-11,20.4789,20.6435,20.4712,20.5248,1309342.0
2013-02-12,20.4904,20.8196,20.4559,20.72,1837772.0
2013-02-13,20.8617,20.9038,20.6588,20.72,1563264.0
2013-02-14,20.72,20.72,20.5172,20.544,1328326.0
2013-02-15,20.6741,20.8999,20.5095,20.8234,2020244.0
2013-02-16,20.6741,20.8999,20.5095,20.8234,2020244.0
2013-02-17,20.6741,20.8999,20.5095,20.8234,2020244.0
2013-02-18,20.6741,20.8999,20.5095,20.8234,2020244.0
2013-02-19,20.9765,21.0531,20.8617,21.0492,2046680.0
2013-02-20,21.0531,21.1794,20.766,20.8387,2021278.0
2013-02-21,20.7583,20.7698,20.2416,20.364,1995744.0
2013-02-22,20.364,20.498,20.3143,20.4597,1121812.0
2013-02-23,20.364,20.498,20.3143,20.4597,1121812.0
2013-02-24,20.364,20.498,20.3143,20.4597,1121812.0
2013-02-25,20.6664,20.6703,20.1803,20.1918,1747098.0
2013-02-26,20.1918,20.2798,20.0004,20.2109,2046704.0
2013-02-27,20.0961,20.8081,20.0961,20.7851,1333296.0
2013-02-28,20.8693,21.1296,20.8042,20.9956,2151174.0
2013-03-01,21.3287,22.2014,21.0645,21.8263,3836742.0
2013-03-02,21.3287,22.2014,21.0645,21.8263,3836742.0
2013-03-03,21.3287,22.2014,21.0645,21.8263,3836742.0
2013-03-04,21.8301,21.9641,21.5698,21.7574,2037244.0
2013-03-05,21.8952,21.9258,21.6693,21.6923,2403604.0
2013-03-06,21.8186,21.8186,21.5813,21.7459,2075136.0
2013-03-07,21.8569,21.8646,21.7114,21.8033,2308492.0
2013-03-08,21.9105,22.1555,21.7459,22.1057,1923090.0
2013-03-09,21.9105,22.1555,21.7459,22.1057,1923090.0
2013-03-10,21.9105,22.1555,21.7459,22.1057,1923090.0
2013-03-11,22.3171,22.3941,22.0206,22.2478,1597066.0
2013-03-12,22.1823,22.3325,22.1323,22.2439,1863752.0
2013-03-13,22.2824,22.3209,22.14,22.2401,1273028.0
2013-03-14,22.3248,22.3864,22.1458,22.3171,1836640.0
2013-03-15,22.3132,22.3671,22.1785,22.1785,1931256.0
2013-03-16,22.3132,22.3671,22.1785,22.1785,1931256.0
2013-03-17,22.3132,22.3671,22.1785,22.1785,1931256.0
2013-03-18,22.0283,22.2016,21.7627,22.0514,1971184.0
2013-03-19,22.1977,22.5288,22.063,22.4441,3303486.0
2013-03-20,22.5211,22.9292,22.5096,22.7444,2523648.0
2013-03-21,22.729,22.729,22.3517,22.3633,2645952.0
2013-03-22,22.4403,22.4403,22.14,22.2285,1294770.0
2013-03-23,22.4403,22.4403,22.14,22.2285,1294770.0
2013-03-24,22.4403,22.4403,22.14,22.2285,1294770.0
2013-03-25,22.4364,22.4364,21.9821,22.1592,3497584.0
2013-03-26,22.19,22.652,22.19,22.6366,2181986.0
2013-03-27,22.498,22.8483,22.4172,22.7752,5794574.0
2013-03-28,22.6405,23.0023,22.6405,22.9869,2557802.0
2013-03-29,22.6405,23.0023,22.6405,22.9869,2557802.0
2013-03-30,22.6405,23.0023,22.6405,22.9869,2557802.0
2013-03-31,22.6405,23.0023,22.6405,22.9869,2557802.0
2013-04-01,23.0947,23.3103,22.9869,23.1024,2627432.0
2013-04-02,23.1794,23.2025,22.9176,22.9446,1689968.0
2013-04-03,22.8868,22.9176,22.3633,22.5365,4803106.0
2013-04-04,22.5057,22.7714,22.5057,22.7637,4288166.0
2013-04-05,22.4865,22.5481,22.2863,22.3248,2016992.0
2013-04-06,22.4865,22.5481,22.2863,22.3248,2016992.0
2013-04-07,22.4865,22.5481,22.2863,22.3248,2016992.0
2013-04-08,22.3325,22.4942,22.2362,22.3363,4155626.0
2013-04-09,22.4672,22.4711,22.2555,22.3325,1931702.0
2013-04-10,22.4249,22.8329,22.3825,22.8098,2186340.0
2013-04-11,22.8214,23.0562,22.6674,23.0139,1323682.0
2013-04-12,22.9215,23.114,22.8676,23.0293,1435840.0
2013-04-13,22.9215,23.114,22.8676,23.0293,1435840.0
2013-04-14,22.9215,23.114,22.8676,23.0293,1435840.0
2013-04-15,22.9715,23.164,22.3363,22.344,2002338.0
2013-04-16,22.4826,22.7675,22.4249,22.7252,1717464.0
2013-04-17,22.6713,22.6905,22.1477,22.3325,2492112.0
2013-04-18,22.3325,22.4095,21.4971,21.6087,3105956.0
2013-04-19,21.6241,22.3209,21.6241,22.1746,1638492.0
2013-04-20,21.6241,22.3209,21.6241,22.1746,1638492.0
2013-04-21,21.6241,22.3209,21.6241,22.1746,1638492.0
2013-04-22,22.1977,22.3941,21.9668,22.2593,1173956.0
2013-04-23,22.294,22.4133,22.1939,22.344,1756910.0
2013-04-24,22.3825,22.8445,22.3517,22.806,1298634.0
2013-04-25,22.7829,23.2487,22.7136,23.0601,1998010.0
2013-04-26,23.0562,23.3527,22.8291,23.2295,1365252.0
2013-04-27,23.0562,23.3527,22.8291,23.2295,1365252.0
2013-04-28,23.0562,23.3527,22.8291,23.2295,1365252.0
2013-04-29,23.3719,23.5875,23.2911,23.4528,1050762.0
2013-04-30,23.3488,23.5278,23.2487,23.3296,2268592.0
2013-05-01,23.3103,23.3758,23.0793,23.2102,1235006.0
2013-05-02,23.2564,23.576,23.1448,23.4297,1251370.0
2013-05-03,23.6722,23.9609,23.6529,23.78,1446144.0
2013-05-04,23.6722,23.9609,23.6529,23.78,1446144.0
2013-05-05,23.6722,23.9609,23.6529,23.78,1446144.0
2013-05-06,23.78,23.9648,23.6876,23.83,1142194.0
2013-05-07,23.9609,24.2882,23.8608,24.2343,1947820.0
2013-05-08,24.2535,24.4037,24.0264,24.165,1966428.0
2013-05-09,24.2073,24.3844,24.0706,24.3344,2000862.0
2013-05-10,25.343,25.5817,24.9234,25.2006,3688670.0
2013-05-11,25.343,25.5817,24.9234,25.2006,3688670.0
2013-05-12,25.343,25.5817,24.9234,25.2006,3688670.0
2013-05-13,25.2198,25.2237,24.8464,25.0928,2339766.0
2013-05-14,25.139,25.2852,25.0735,25.0928,2871812.0
2013-05-15,25.1043,25.189,24.9696,25.0543,2085594.0
2013-05-16,25.1852,25.1852,24.9619,25.0235,3003760.0
2013-05-17,25.0812,25.855,24.9503,25.8358,3606296.0
2013-05-18,25.0812,25.855,24.9503,25.8358,3606296.0
2013-05-19,25.0812,25.855,24.9503,25.8358,3606296.0
2013-05-20,25.0812,25.855,24.9503,25.8358,3606296.0
2013-05-21,25.8935,26.1553,25.8396,26.059,1728138.0
2013-05-22,26.29,26.5172,26.0937,26.1822,2573300.0
2013-05-23,25.882,26.1168,25.6587,26.0706,2862588.0
2013-05-24,25.9012,26.1129,25.7549,25.8897,3219784.0
2013-05-25,25.9012,26.1129,25.7549,25.8897,3219784.0
2013-05-26,25.9012,26.1129,25.7549,25.8897,3219784.0
2013-05-27,25.8704,25.8704,25.7164,25.7819,525620.0
2013-05-28,26.0514,26.4171,26.0206,26.1591,2288200.0
2013-05-29,25.9975,26.4695,25.9085,26.3225,1629222.0
2013-05-30,26.4385,27.0653,26.3844,26.9337,2259110.0
2013-05-31,26.8834,27.0575,26.7132,26.748,3406988.0
2013-06-01,26.8834,27.0575,26.7132,26.748,3406988.0
2013-06-02,26.8834,27.0575,26.7132,26.748,3406988.0
2013-06-03,26.7519,26.9067,26.5585,26.7596,2863364.0
2013-06-04,26.7712,27.0556,26.7403,26.9686,6307936.0
2013-06-05,26.8641,26.8718,26.4695,26.7055,1958894.0
2013-06-06,26.7016,26.8602,26.16,26.4888,1414714.0
2013-06-07,26.5353,26.895,26.4501,26.8718,1372000.0
2013-06-08,26.5353,26.895,26.4501,26.8718,1372000.0
2013-06-09,26.5353,26.895,26.4501,26.8718,1372000.0
2013-06-10,26.9531,26.9686,26.7132,26.895,1621128.0
2013-06-11,26.8331,27.162,26.7171,26.9299,1962214.0
2013-06-12,27.0807,27.2161,26.8331,26.8834,1935666.0
2013-06-13,26.8254,27.4134,26.721,27.3283,1841974.0
2013-06-14,27.2974,27.6417,27.0962,27.4018,3707926.0
2013-06-15,27.2974,27.6417,27.0962,27.4018,3707926.0
2013-06-16,27.2974,27.6417,27.0962,27.4018,3707926.0
2013-06-17,27.5295,27.5953,27.2219,27.3825,1990570.0
2013-06-18,27.5024,27.9628,27.4831,27.87,2951500.0
2013-06-19,27.7462,28.0518,27.5372,27.6688,1978068.0
2013-06-20,27.6185,27.6881,27.2935,27.545,3769800.0
2013-06-21,27.5837,27.9551,27.5798,27.7036,3898190.0
2013-06-22,27.5837,27.9551,27.5798,27.7036,3898190.0
2013-06-23,27.5837,27.9551,27.5798,27.7036,3898190.0
2013-06-24,27.487,27.5837,27.0382,27.3167,1901616.0
2013-06-25,27.4289,27.8429,27.4289,27.7113,1677414.0
2013-06-26,27.7462,28.3651,27.7462,28.2259,1579230.0
2013-06-27,28.4619,28.8526,28.4038,28.5973,1649310.0
2013-06-28,28.5973,29.3014,28.5779,28.9609,1583570.0
2013-06-29,28.5973,29.3014,28.5779,28.9609,1583570.0
2013-06-30,28.5973,29.3014,28.5779,28.9609,1583570.0
2013-07-01,28.5973,29.3014,28.5779,28.9609,1583570.0
2013-07-02,29.3981,29.4909,29.2472,29.3826,2449066.0
2013-07-03,29.4019,29.4019,28.7559,29.1969,1340198.0
2013-07-04,29.3052,29.4987,28.9648,29.2936,461066.0
2013-07-05,29.3478,29.4987,29.2743,29.437,3020734.0
2013-07-06,29.3478,29.4987,29.2743,29.437,3020734.0
2013-07-07,29.3478,29.4987,29.2743,29.437,3020734.0
2013-07-08,29.4793,29.665,29.3323,29.3942,1368922.0
2013-07-09,29.4136,29.7114,29.4019,29.576,2050928.0
2013-07-10,29.5683,29.7733,29.5103,29.7385,1268052.0
2013-07-11,29.9474,29.9939,29.6225,29.9474,2089802.0
2013-07-12,30.0674,30.3343,29.9977,30.226,1345990.0
2013-07-13,30.0674,30.3343,29.9977,30.226,1345990.0
2013-07-14,30.0674,30.3343,29.9977,30.226,1345990.0
2013-07-15,30.315,30.4233,30.0441,30.048,1840038.0
2013-07-16,30.1409,30.1409,29.2008,29.2936,3302550.0
2013-07-17,29.4019,29.6844,29.371,29.5838,1873582.0
2013-07-18,29.5838,29.9629,29.5799,29.8817,1490300.0
2013-07-19,30.0248,30.1293,29.6418,29.8701,2733772.0
2013-07-20,30.0248,30.1293,29.6418,29.8701,2733772.0
2013-07-21,30.0248,30.1293,29.6418,29.8701,2733772.0
2013-07-22,29.9861,30.3034,29.9823,30.3034,836672.0
2013-07-23,30.3962,30.4233,29.9242,29.9281,1086504.0
2013-07-24,30.1486,30.4504,30.1177,30.1757,1366236.0
2013-07-25,30.2144,30.52,29.9513,30.4581,1131312.0
2013-07-26,30.3691,30.5471,30.0287,30.0287,1232570.0
2013-07-27,30.3691,30.5471,30.0287,30.0287,1232570.0
2013-07-28,30.3691,30.5471,30.0287,30.0287,1232570.0
2013-07-29,29.9745,30.3885,29.9745,30.2956,1055486.0
2013-07-30,30.4233,30.6941,30.373,30.4813,1361040.0
2013-07-31,30.6941,30.6941,30.373,30.3885,1343182.0
2013-08-01,30.7173,31.1583,30.6554,30.9726,1152840.0
2013-08-02,30.9494,31.228,30.8256,31.2202,764094.0
2013-08-03,30.9494,31.228,30.8256,31.2202,764094.0
2013-08-04,30.9494,31.228,30.8256,31.2202,764094.0
2013-08-05,30.9494,31.228,30.8256,31.2202,764094.0
2013-08-06,31.3363,31.3363,30.7018,30.7908,1428696.0
2013-08-07,30.6593,30.7212,30.2685,30.315,1098596.0
2013-08-08,30.315,31.0075,30.315,31.0075,1360496.0
2013-08-09,31.3634,32.2493,31.3634,31.8392,3329298.0
2013-08-10,31.3634,32.2493,31.3634,31.8392,3329298.0
2013-08-11,31.3634,32.2493,31.3634,31.8392,3329298.0
2013-08-12,31.7773,32.0288,31.5452,31.8895,1709462.0
2013-08-13,32.0675,33.0385,31.9475,32.64,1961048.0
2013-08-14,32.787,32.8257,32.0868,32.1216,1455392.0
2013-08-15,31.8353,32.1062,31.6806,31.8121,1381648.0
2013-08-16,31.8121,32.5936,31.8121,32.4582,1296048.0
2013-08-17,31.8121,32.5936,31.8121,32.4582,1296048.0
2013-08-18,31.8121,32.5936,31.8121,32.4582,1296048.0
2013-08-19,32.4311,32.4737,32.0945,32.0984,839926.0
