,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity
2017-12-09,16.7616,17.2979,16.57,17.1638,920279.0
2017-12-10,16.7616,17.2979,16.57,17.1638,920279.0
2017-12-11,17.1638,17.1638,16.0241,16.3401,1954268.0
2017-12-12,16.3401,16.8478,16.2827,16.8382,1418277.0
2017-12-13,16.8669,17.8056,16.7233,17.4608,1848069.0
2017-12-14,17.5661,17.5661,16.6658,16.7616,1169890.0
2017-12-15,16.8382,17.001,16.321,16.4072,3551470.0
2017-12-16,16.8382,17.001,16.321,16.4072,3551470.0
2017-12-17,16.8382,17.001,16.321,16.4072,3551470.0
2017-12-18,16.6275,16.8095,16.5317,16.5604,788768.0
2017-12-19,16.6754,17.7098,16.6754,17.6619,1536128.0
2017-12-20,17.7098,18.0259,17.5278,17.8822,982223.0
2017-12-21,17.8822,18.4473,17.614,17.8439,1189853.0
2017-12-22,17.9013,18.3132,17.8726,17.8918,694232.0
2017-12-23,17.9013,18.3132,17.8726,17.8918,694232.0
2017-12-24,17.9013,18.3132,17.8726,17.8918,694232.0
2017-12-25,17.9013,18.3132,17.8726,17.8918,694232.0
2017-12-26,17.9013,18.3132,17.8726,17.8918,694232.0
2017-12-27,18.1983,18.3898,17.9588,18.3707,736022.0
2017-12-28,18.4186,18.5337,18.2844,18.3803,695904.0
2017-12-29,18.3899,18.5624,18.0926,18.4761,804375.0
2017-12-30,18.3899,18.5624,18.0926,18.4761,804375.0
2017-12-31,18.3899,18.5624,18.0926,18.4761,804375.0
2018-01-01,18.3899,18.5624,18.0926,18.4761,804375.0
2018-01-02,18.6679,19.3774,18.6487,19.2048,1772288.0
2018-01-03,19.3199,19.5117,18.9939,19.2815,1592222.0
2018-01-04,19.1185,19.5979,18.8309,19.5212,1086465.0
2018-01-05,19.3678,19.9191,19.1761,19.5979,874862.0
2018-01-06,19.3678,19.9191,19.1761,19.5979,874862.0
2018-01-07,19.3678,19.9191,19.1761,19.5979,874862.0
2018-01-08,19.5884,19.6363,19.0035,19.3199,779945.0
2018-01-09,19.1952,19.2815,18.6871,18.946,968258.0
2018-01-10,19.0035,19.5788,18.8884,19.2336,1187758.0
2018-01-11,19.3295,19.6363,19.0514,19.1473,1048246.0
2018-01-12,19.3391,19.6267,19.1281,19.2624,1336981.0
2018-01-13,19.3391,19.6267,19.1281,19.2624,1336981.0
2018-01-14,19.3391,19.6267,19.1281,19.2624,1336981.0
2018-01-15,19.3487,19.5979,19.3007,19.5979,816141.0
2018-01-16,19.5117,20.0486,19.2048,19.9527,1343768.0
2018-01-17,20.0294,20.1061,19.7514,19.8856,2342423.0
2018-01-18,19.7897,19.8185,18.8501,19.1473,1746900.0
2018-01-19,19.272,19.5788,19.0323,19.0706,1305750.0
2018-01-20,19.272,19.5788,19.0323,19.0706,1305750.0
2018-01-21,19.272,19.5788,19.0323,19.0706,1305750.0
2018-01-22,19.0323,19.0514,18.2748,18.7542,916640.0
2018-01-23,18.6296,19.3774,18.3515,19.2911,1571514.0
2018-01-24,19.3199,19.5117,18.8357,19.0227,1020562.0
2018-01-25,19.1377,19.1377,18.4186,18.5049,959763.0
2018-01-26,18.5049,18.6775,18.3227,18.62,592545.0
2018-01-27,18.5049,18.6775,18.3227,18.62,592545.0
2018-01-28,18.5049,18.6775,18.3227,18.62,592545.0
2018-01-29,18.5337,18.5337,17.594,17.6708,1175214.0
2018-01-30,17.4982,17.8433,17.3256,17.5557,968936.0
2018-01-31,17.6612,17.9584,17.3448,17.7762,952058.0
2018-02-01,17.8146,18.0543,17.4982,17.9584,1008863.0
2018-02-02,17.6516,17.6708,16.9229,16.99,1051297.0
2018-02-03,17.6516,17.6708,16.9229,16.99,1051297.0
2018-02-04,17.6516,17.6708,16.9229,16.99,1051297.0
2018-02-05,17.0284,17.3639,16.3764,16.8174,1584635.0
2018-02-06,16.5873,16.9325,16.1846,16.2325,1114498.0
2018-02-07,16.0695,16.9708,16.0695,16.7119,1065611.0
2018-02-08,16.7407,17.1242,16.3188,16.8462,984795.0
2018-02-09,16.8845,17.0763,15.849,16.06,1363410.0
2018-02-10,16.8845,17.0763,15.849,16.06,1363410.0
2018-02-11,16.8845,17.0763,15.849,16.06,1363410.0
2018-02-12,16.2997,16.7599,16.1463,16.4722,2078362.0
2018-02-13,16.5202,16.8078,16.1367,16.7311,1098328.0
2018-02-14,16.8654,18.1885,16.8366,18.0351,2041606.0
2018-02-15,18.1118,18.294,17.3831,18.1789,2203528.0
2018-02-16,18.1214,18.3899,17.5078,17.9009,1380997.0
2018-02-17,18.1214,18.3899,17.5078,17.9009,1380997.0
2018-02-18,18.1214,18.3899,17.5078,17.9009,1380997.0
2018-02-19,18.1214,18.3899,17.5078,17.9009,1380997.0
2018-02-20,17.6899,17.7954,17.0571,17.1913,1163138.0
2018-02-21,18.7446,19.3487,18.4378,18.7063,3214453.0
2018-02-22,19.1569,19.4637,19.0227,19.3774,2181662.0
2018-02-23,19.4062,19.4062,18.3803,18.9364,1817894.0
2018-02-24,19.4062,19.4062,18.3803,18.9364,1817894.0
2018-02-25,19.4062,19.4062,18.3803,18.9364,1817894.0
2018-02-26,19.1569,19.5596,19.1281,19.4829,1079128.0
2018-02-27,19.1665,19.7993,19.0802,19.6747,1711095.0
2018-02-28,19.6555,20.0198,19.3103,19.3103,1401626.0
2018-03-01,19.0418,19.876,18.735,19.4733,2724040.0
2018-03-02,19.7418,19.9815,19.4445,19.5212,1130509.0
2018-03-03,19.7418,19.9815,19.4445,19.5212,1130509.0
2018-03-04,19.7418,19.9815,19.4445,19.5212,1130509.0
2018-03-05,19.3487,19.6459,19.2432,19.5308,806510.0
2018-03-06,19.5596,20.1732,19.5596,19.9815,2332668.0
2018-03-07,20.0965,20.1157,19.4158,19.4349,1109518.0
2018-03-08,19.4925,19.6651,19.0802,19.3295,1043506.0
2018-03-09,19.1761,19.5692,18.946,19.0994,804737.0
2018-03-10,19.1761,19.5692,18.946,19.0994,804737.0
2018-03-11,19.1761,19.5692,18.946,19.0994,804737.0
2018-03-12,19.1665,19.4877,18.8501,19.1952,1064008.0
2018-03-13,19.3391,19.6315,19.0994,19.5308,737065.0
2018-03-14,19.5117,19.5117,19.0323,19.2815,682840.0
2018-03-15,19.1665,19.1665,18.7254,18.7638,928124.0
2018-03-16,18.7542,18.783,18.3323,18.572,3217773.0
2018-03-17,18.7542,18.783,18.3323,18.572,3217773.0
2018-03-18,18.7542,18.783,18.3323,18.572,3217773.0
2018-03-19,18.572,18.8309,18.2652,18.8213,1139999.0
2018-03-20,18.7158,19.0802,18.4186,18.8788,917828.0
2018-03-21,19.0035,19.6075,18.8693,19.4637,1726480.0
2018-03-22,19.4062,19.4062,18.7158,18.7446,1120991.0
2018-03-23,19.0898,19.7705,18.8501,19.4637,1438164.0
2018-03-24,19.0898,19.7705,18.8501,19.4637,1438164.0
2018-03-25,19.0898,19.7705,18.8501,19.4637,1438164.0
2018-03-26,19.6651,19.8952,19.3774,19.4637,1528704.0
2018-03-27,19.272,19.4062,19.0227,19.1473,2413121.0
2018-03-28,18.9074,18.9985,18.3219,18.7442,1270621.0
2018-03-29,18.7922,19.2337,18.677,19.1665,702033.0
2018-03-30,18.7922,19.2337,18.677,19.1665,702033.0
2018-03-31,18.7922,19.2337,18.677,19.1665,702033.0
2018-04-01,18.7922,19.2337,18.677,19.1665,702033.0
2018-04-02,19.2913,19.9343,19.2913,19.3872,1270569.0
2018-04-03,19.3105,19.3105,18.4563,18.6002,2330453.0
2018-04-04,18.917,19.1473,18.3411,18.4851,1053265.0
2018-04-05,18.4179,18.6962,18.2451,18.6098,762134.0
2018-04-06,18.8114,19.416,18.6578,19.1185,1141403.0
2018-04-07,18.8114,19.416,18.6578,19.1185,1141403.0
2018-04-08,18.8114,19.416,18.6578,19.1185,1141403.0
2018-04-09,19.2145,19.6368,18.9937,19.2625,824119.0
2018-04-10,19.416,19.7136,19.2913,19.5504,800919.0
2018-04-11,19.7711,20.9996,19.7711,20.8941,2974411.0
2018-04-12,20.9133,21.0764,20.4622,20.5869,1265560.0
2018-04-13,20.7309,20.7981,20.4814,20.5965,805043.0
2018-04-14,20.7309,20.7981,20.4814,20.5965,805043.0
2018-04-15,20.7309,20.7981,20.4814,20.5965,805043.0
2018-04-16,20.6061,20.8653,20.4526,20.4622,624332.0
2018-04-17,20.4622,20.7981,20.2318,20.5773,1099611.0
2018-04-18,20.8749,21.3835,20.7405,20.7789,1277647.0
2018-04-19,20.9037,21.0284,20.1934,20.6253,691449.0
2018-04-20,20.443,20.6061,20.1167,20.4334,694211.0
2018-04-21,20.443,20.6061,20.1167,20.4334,694211.0
2018-04-22,20.443,20.6061,20.1167,20.4334,694211.0
2018-04-23,20.0687,20.1455,19.6848,19.704,834910.0
2018-04-24,19.6848,20.1071,19.6848,20.0207,788919.0
2018-04-25,19.8383,20.0111,19.5312,19.752,534887.0
2018-04-26,19.6752,20.6253,19.6752,20.4622,1282614.0
2018-04-27,20.4814,21.3452,20.4814,21.23,560326.0
2018-04-28,20.4814,21.3452,20.4814,21.23,560326.0
2018-04-29,20.4814,21.3452,20.4814,21.23,560326.0
2018-04-30,20.9709,21.7675,20.7693,21.4987,1187540.0
2018-05-01,21.5851,22.1706,21.1724,22.1322,1979365.0
2018-05-02,22.2089,22.8808,21.7195,22.1226,1874574.0
2018-05-03,22.5065,22.5065,21.8346,22.2761,1048778.0
2018-05-04,22.2569,23.1015,22.2185,23.0823,1272757.0
2018-05-05,22.2569,23.1015,22.2185,23.0823,1272757.0
2018-05-06,22.2569,23.1015,22.2185,23.0823,1272757.0
2018-05-07,23.1111,23.5334,23.0919,23.4662,1409240.0
2018-05-08,23.3895,23.735,23.0727,23.5142,957938.0
2018-05-09,23.5142,23.9173,23.1687,23.3319,1270469.0
2018-05-10,23.495,23.9941,23.495,23.9557,1042290.0
2018-05-11,24.0997,24.3396,23.5622,23.8309,1383262.0
2018-05-12,24.0997,24.3396,23.5622,23.8309,1383262.0
2018-05-13,24.0997,24.3396,23.5622,23.8309,1383262.0
2018-05-14,23.9557,24.0037,23.3991,23.5046,850775.0
2018-05-15,23.4662,23.8501,22.3817,23.3895,1342521.0
2018-05-16,23.4183,23.7638,23.4087,23.7062,1190905.0
2018-05-17,23.7446,24.0421,23.5334,23.735,581805.0
2018-05-18,23.7062,24.2245,23.7062,24.1093,875127.0
2018-05-19,23.7062,24.2245,23.7062,24.1093,875127.0
2018-05-20,23.7062,24.2245,23.7062,24.1093,875127.0
2018-05-21,23.7062,24.2245,23.7062,24.1093,875127.0
2018-05-22,24.1477,24.234,23.1303,23.1399,1076420.0
2018-05-23,23.2455,23.6774,22.6984,23.4758,790276.0
2018-05-24,23.8597,23.9845,23.3607,23.3799,839963.0
2018-05-25,23.3223,23.5526,22.996,23.1015,806006.0
2018-05-26,23.3223,23.5526,22.996,23.1015,806006.0
2018-05-27,23.3223,23.5526,22.996,23.1015,806006.0
2018-05-28,23.0823,23.1399,22.7944,22.8328,300589.0
2018-05-29,22.7176,23.4758,22.6792,22.9672,764262.0
2018-05-30,23.2263,23.3607,23.0823,23.2839,573873.0
2018-05-31,23.3415,23.5622,22.804,22.8808,1345137.0
2018-06-01,22.8808,23.6294,22.7272,23.3319,986081.0
2018-06-02,22.8808,23.6294,22.7272,23.3319,986081.0
2018-06-03,22.8808,23.6294,22.7272,23.3319,986081.0
2018-06-04,23.3223,23.5142,22.8616,23.2359,580132.0
2018-06-05,23.3511,23.4087,23.0631,23.3223,763893.0
2018-06-06,23.3319,23.3991,22.6792,22.948,1304795.0
2018-06-07,22.948,23.2839,22.948,23.2263,587461.0
2018-06-08,23.2263,23.6582,23.0631,23.5046,776500.0
2018-06-09,23.2263,23.6582,23.0631,23.5046,776500.0
2018-06-10,23.2263,23.6582,23.0631,23.5046,776500.0
2018-06-11,23.5622,24.1669,23.3799,23.9365,955030.0
2018-06-12,23.9365,24.5268,23.8214,24.4452,992341.0
2018-06-13,24.474,25.069,24.3492,24.9347,1307621.0
2018-06-14,25.0882,25.6737,24.8099,25.6257,1008927.0
2018-06-15,25.3762,25.6449,24.9731,25.5201,2237076.0
2018-06-16,25.3762,25.6449,24.9731,25.5201,2237076.0
2018-06-17,25.3762,25.6449,24.9731,25.5201,2237076.0
2018-06-18,25.5297,25.7313,25.0786,25.3858,689295.0
2018-06-19,25.453,26.5279,25.3858,26.1248,1216183.0
2018-06-20,26.1248,26.2112,25.1074,25.165,1207583.0
2018-06-21,25.069,25.4434,24.9635,25.4146,906392.0
2018-06-22,25.4338,26.1056,25.3858,25.9328,1101019.0
2018-06-23,25.4338,26.1056,25.3858,25.9328,1101019.0
2018-06-24,25.4338,26.1056,25.3858,25.9328,1101019.0
2018-06-25,25.7409,25.952,25.309,25.453,732895.0
2018-06-26,25.3666,25.8752,25.0882,25.7985,924940.0
2018-06-27,25.6353,26.3551,25.6353,26.1824,1209501.0
2018-06-28,26.2304,26.3553,25.8461,26.1055,1043107.0
2018-06-29,26.1343,26.8646,26.0479,26.7493,870952.0
2018-06-30,26.1343,26.8646,26.0479,26.7493,870952.0
2018-07-01,26.1343,26.8646,26.0479,26.7493,870952.0
2018-07-02,26.1343,26.8646,26.0479,26.7493,870952.0
2018-07-03,26.9318,27.5564,26.6436,27.0759,1073578.0
2018-07-04,27.3161,28.3058,27.2585,27.9022,545484.0
2018-07-05,28.0944,28.0944,27.4026,27.7581,2008005.0
2018-07-06,27.7581,28.5748,27.7581,28.1809,793744.0
2018-07-07,27.7581,28.5748,27.7581,28.1809,793744.0
2018-07-08,27.7581,28.5748,27.7581,28.1809,793744.0
2018-07-09,28.6517,28.815,27.9119,28.056,1062764.0
2018-07-10,27.8542,28.3442,27.0663,28.1425,1031791.0
2018-07-11,28.1328,28.6133,27.7197,27.8542,795972.0
2018-07-12,28.0175,28.7382,28.0079,28.6805,908379.0
2018-07-13,28.3442,28.8054,28.277,28.4403,578297.0
2018-07-14,28.3442,28.8054,28.277,28.4403,578297.0
2018-07-15,28.3442,28.8054,28.277,28.4403,578297.0
2018-07-16,28.4884,29.2666,28.3154,29.0456,783079.0
2018-07-17,29.4396,29.4492,28.6229,28.7093,1180481.0
2018-07-18,28.0752,28.1713,27.2393,27.4795,1456925.0
2018-07-19,26.8357,28.498,26.6244,27.7773,1735072.0
2018-07-20,27.9215,28.104,27.638,27.7293,820007.0
2018-07-21,27.9215,28.104,27.638,27.7293,820007.0
2018-07-22,27.9215,28.104,27.638,27.7293,820007.0
2018-07-23,27.7581,27.7677,27.345,27.5275,1027292.0
2018-07-24,27.7197,28.1809,27.4507,27.5275,1286774.0
2018-07-25,27.5275,28.1809,27.5275,27.835,1007701.0
2018-07-26,27.7005,27.7966,27.2201,27.2681,1042890.0
2018-07-27,27.4795,27.5756,27.0663,27.3065,872366.0
2018-07-28,27.4795,27.5756,27.0663,27.3065,872366.0
2018-07-29,27.4795,27.5756,27.0663,27.3065,872366.0
2018-07-30,27.2105,27.4026,26.8069,27.0952,609366.0
2018-07-31,27.1144,27.5756,27.1144,27.3161,1360601.0
2018-08-01,27.8542,29.5453,27.4507,29.0648,1706725.0
2018-08-02,29.0745,29.3723,28.5844,28.9111,726239.0
2018-08-03,28.8823,29.7374,28.7382,29.0937,673807.0
2018-08-04,28.8823,29.7374,28.7382,29.0937,673807.0
2018-08-05,28.8823,29.7374,28.7382,29.0937,673807.0
2018-08-06,28.8823,29.7374,28.7382,29.0937,673807.0
2018-08-07,29.5356,29.5549,27.6428,27.9215,952124.0
2018-08-08,27.9311,28.0368,27.2201,27.4699,1029192.0
2018-08-09,27.4795,28.4884,27.4795,27.6524,1074919.0
2018-08-10,27.5756,28.2385,27.4987,27.7197,777027.0
2018-08-11,27.5756,28.2385,27.4987,27.7197,777027.0
2018-08-12,27.5756,28.2385,27.4987,27.7197,777027.0
2018-08-13,27.2681,27.4314,25.4618,25.6347,2006946.0
2018-08-14,25.6924,26.3649,25.1351,25.2984,1546463.0
2018-08-15,24.6931,25.9422,24.0782,24.2031,2905046.0
2018-08-16,24.3376,25.2792,23.7611,23.8476,2755364.0
2018-08-17,23.9437,24.9141,23.9052,24.8084,1877683.0
2018-08-18,23.9437,24.9141,23.9052,24.8084,1877683.0
2018-08-19,23.9437,24.9141,23.9052,24.8084,1877683.0
2018-08-20,24.9814,25.1735,24.0397,24.4049,1091027.0
2018-08-21,24.5009,24.8661,24.3856,24.6547,887358.0
2018-08-22,24.7411,24.8084,24.2319,24.3856,656614.0
2018-08-23,24.2511,24.3856,23.5978,23.7995,917903.0
2018-08-24,24.0205,24.8853,23.8188,24.4625,1607539.0
2018-08-25,24.0205,24.8853,23.8188,24.4625,1607539.0
2018-08-26,24.0205,24.8853,23.8188,24.4625,1607539.0
2018-08-27,24.5586,24.9045,24.28,24.4529,1241424.0
2018-08-28,24.5009,24.6451,23.5401,23.7323,1120644.0
2018-08-29,23.838,24.1454,23.5401,23.9244,871604.0
2018-08-30,23.7323,23.7707,23.0405,23.3095,1546924.0
2018-08-31,23.348,23.6362,23.3095,23.4344,757083.0
2018-09-01,23.348,23.6362,23.3095,23.4344,757083.0
2018-09-02,23.348,23.6362,23.3095,23.4344,757083.0
2018-09-03,23.348,23.6362,23.3095,23.4344,757083.0
2018-09-04,22.8387,23.5689,22.8387,23.5017,1689783.0
2018-09-05,23.5017,23.5882,22.906,22.9828,1333680.0
2018-09-06,23.0309,23.3287,22.8964,23.1174,1028752.0
2018-09-07,22.9252,23.5786,22.9252,23.3287,753371.0
2018-09-08,22.9252,23.5786,22.9252,23.3287,753371.0
2018-09-09,22.9252,23.5786,22.9252,23.3287,753371.0
2018-09-10,23.348,23.4152,22.8772,22.9156,774109.0
2018-09-11,22.685,23.1846,22.4448,23.0597,1115623.0
2018-09-12,23.0021,24.0686,22.6754,23.9629,1493496.0
2018-09-13,24.1743,24.1935,23.5882,24.0109,1481510.0
2018-09-14,24.0205,24.0974,23.0597,23.1174,1007505.0
2018-09-15,24.0205,24.0974,23.0597,23.1174,1007505.0
2018-09-16,24.0205,24.0974,23.0597,23.1174,1007505.0
2018-09-17,23.1654,23.4248,21.8491,22.8291,2898525.0
2018-09-18,22.8868,22.8868,21.532,21.9355,2315154.0
2018-09-19,22.5793,23.6602,22.2718,22.4544,2567829.0
2018-09-20,22.5793,22.8099,21.7434,22.3967,2131933.0
2018-09-21,22.0028,23.5401,21.9067,23.223,6682034.0
2018-09-22,22.0028,23.5401,21.9067,23.223,6682034.0
2018-09-23,22.0028,23.5401,21.9067,23.223,6682034.0
2018-09-24,23.4536,24.4145,23.0597,23.2615,3354205.0
2018-09-25,23.5689,24.4625,23.5497,24.1839,1543908.0
2018-09-26,24.1743,24.2511,23.3768,23.665,1273292.0
2018-09-27,23.5303,23.6939,23.2995,23.5207,827472.0
2018-09-28,23.6073,23.9729,23.4341,23.5496,1226398.0
2018-09-29,23.6073,23.9729,23.4341,23.5496,1226398.0
2018-09-30,23.6073,23.9729,23.4341,23.5496,1226398.0
2018-10-01,23.5111,23.6217,23.1407,23.1937,1195893.0
2018-10-02,23.4726,24.906,23.3235,24.8387,2112733.0
2018-10-03,24.8387,24.9926,23.9825,24.1556,1012351.0
2018-10-04,24.3096,24.4154,23.8478,23.944,1130656.0
2018-10-05,23.9632,24.3288,23.7997,23.9825,830084.0
2018-10-06,23.9632,24.3288,23.7997,23.9825,830084.0
2018-10-07,23.9632,24.3288,23.7997,23.9825,830084.0
2018-10-08,23.9632,24.3288,23.7997,23.9825,830084.0
2018-10-09,23.7997,24.1845,23.3957,23.4341,1777964.0
2018-10-10,23.4919,23.8767,23.0975,23.6554,1577637.0
2018-10-11,24.4539,26.5606,24.1075,26.3009,3074499.0
2018-10-12,26.1662,26.83,25.7814,26.5125,1685547.0
2018-10-13,26.1662,26.83,25.7814,26.5125,1685547.0
2018-10-14,26.1662,26.83,25.7814,26.5125,1685547.0
2018-10-15,26.9454,27.4841,26.0123,26.2816,1304922.0
2018-10-16,26.4548,27.1282,26.2913,26.9262,1688729.0
2018-10-17,26.9262,27.2821,26.5125,26.8685,1204651.0
2018-10-18,26.9358,27.5611,26.6664,27.3591,1449841.0
2018-10-19,27.8786,28.0229,27.0512,27.2917,1271697.0
2018-10-20,27.8786,28.0229,27.0512,27.2917,1271697.0
2018-10-21,27.8786,28.0229,27.0512,27.2917,1271697.0
2018-10-22,27.2725,27.3783,26.7049,27.0609,909536.0
2018-10-23,27.9459,28.0421,26.3682,26.4067,1243875.0
2018-10-24,26.4452,26.8011,25.5698,25.8872,896963.0
2018-10-25,25.9642,26.3297,24.6847,24.8194,1562641.0
2018-10-26,25.2716,25.9738,25.1176,25.3966,1359410.0
2018-10-27,25.2716,25.9738,25.1176,25.3966,1359410.0
2018-10-28,25.2716,25.9738,25.1176,25.3966,1359410.0
2018-10-29,25.387,25.5986,24.5116,24.6366,1120654.0
2018-10-30,24.4058,24.9349,24.146,24.8579,1089351.0
2018-10-31,25.185,25.387,24.348,24.8483,1226102.0
2018-11-01,25.2908,25.5121,24.627,25.1273,1823734.0
2018-11-02,25.1176,25.5024,24.6655,25.5024,1402644.0
2018-11-03,25.1176,25.5024,24.6655,25.5024,1402644.0
2018-11-04,25.1176,25.5024,24.6655,25.5024,1402644.0
2018-11-05,25.3966,25.6371,24.7809,25.387,1362615.0
2018-11-06,25.4447,25.6179,25.108,25.3966,802400.0
2018-11-07,25.5024,25.5313,24.5212,24.6366,841104.0
2018-11-08,24.5116,24.7521,23.9536,24.6078,887310.0
2018-11-09,23.9825,24.3913,23.6073,24.0883,708078.0
2018-11-10,23.9825,24.3913,23.6073,24.0883,708078.0
2018-11-11,23.9825,24.3913,23.6073,24.0883,708078.0
2018-11-12,24.0306,24.2999,23.7901,23.9536,689265.0
2018-11-13,23.8767,24.3865,23.3957,23.4438,1046379.0
2018-11-14,23.3379,24.1075,23.0686,23.7612,1150110.0
2018-11-15,23.9055,24.0017,23.4822,23.6843,765509.0
2018-11-16,23.9729,24.2326,23.8478,23.9632,663972.0
2018-11-17,23.9729,24.2326,23.8478,23.9632,663972.0
2018-11-18,23.9729,24.2326,23.8478,23.9632,663972.0
2018-11-19,23.8959,24.627,23.8093,24.1172,752707.0
2018-11-20,24.1845,24.2999,23.463,24.2037,763714.0
2018-11-21,24.4635,24.9541,24.3769,24.7425,1196479.0
2018-11-22,24.7809,25.4928,24.7521,25.4255,470561.0
2018-11-23,25.0214,25.2331,24.4154,24.8483,670148.0
2018-11-24,25.0214,25.2331,24.4154,24.8483,670148.0
2018-11-25,25.0214,25.2331,24.4154,24.8483,670148.0
2018-11-26,24.9156,25.1754,24.6463,24.704,918326.0
2018-11-27,24.7136,24.8483,24.2711,24.6078,1757569.0
2018-11-28,24.4442,25.8488,24.3865,25.8488,1221768.0
2018-11-29,25.8488,26.3009,25.8007,26.07,959533.0
2018-11-30,26.0219,26.5895,25.666,26.4933,815549.0
2018-12-01,26.0219,26.5895,25.666,26.4933,815549.0
2018-12-02,26.0219,26.5895,25.666,26.4933,815549.0
2018-12-03,26.4548,27.9651,26.4548,27.6284,1514853.0
2018-12-04,27.9459,28.5039,27.6669,28.1094,1181498.0
2018-12-05,28.1672,28.3884,27.8689,28.2826,376276.0
2018-12-06,28.3692,30.0623,28.3692,28.9752,1832986.0
2018-12-07,28.9848,30.2354,28.8309,29.9276,1540510.0
2018-12-08,28.9848,30.2354,28.8309,29.9276,1540510.0
2018-12-09,28.9848,30.2354,28.8309,29.9276,1540510.0
2018-12-10,30.1489,30.9858,29.9276,30.6972,1707388.0
2018-12-11,30.8704,31.6015,30.4086,31.3321,1769679.0
2018-12-12,31.688,32.1113,31.0531,31.4668,1840973.0
2018-12-13,31.5918,32.1498,31.2359,32.1209,1345050.0
2018-12-14,31.842,31.9382,30.1489,30.5337,1623568.0
2018-12-15,31.842,31.9382,30.1489,30.5337,1623568.0
2018-12-16,31.842,31.9382,30.1489,30.5337,1623568.0
2018-12-17,30.7742,31.7458,30.6202,31.3225,2482597.0
2018-12-18,31.2648,32.9483,31.1397,32.8809,2237900.0
2018-12-19,32.929,33.1407,31.1205,31.2263,2389282.0
2018-12-20,32.0921,32.7078,31.3706,32.323,1927443.0
2018-12-21,32.323,32.7559,31.6496,32.448,3687823.0
2018-12-22,32.323,32.7559,31.6496,32.448,3687823.0
2018-12-23,32.323,32.7559,31.6496,32.448,3687823.0
2018-12-24,32.7078,33.4293,32.5346,33.4293,943094.0
2018-12-25,32.7078,33.4293,32.5346,33.4293,943094.0
2018-12-26,32.7078,33.4293,32.5346,33.4293,943094.0
2018-12-27,33.4293,34.2277,33.3331,34.093,1122492.0
2018-12-28,34.1412,34.3242,33.1589,33.1781,1652721.0
2018-12-29,34.1412,34.3242,33.1589,33.1781,1652721.0
2018-12-30,34.1412,34.3242,33.1589,33.1781,1652721.0
2018-12-31,33.4093,34.2857,32.9277,34.2857,1424860.0
2019-01-01,33.4093,34.2857,32.9277,34.2857,1424860.0
2019-01-02,34.4398,34.5746,33.7849,34.093,1437750.0
2019-01-03,34.199,34.7865,34.1123,34.7672,1193332.0
2019-01-04,33.8137,34.0738,32.9085,33.467,1839119.0
2019-01-05,33.8137,34.0738,32.9085,33.467,1839119.0
2019-01-06,33.8137,34.0738,32.9085,33.467,1839119.0
2019-01-07,33.9101,33.9486,31.7335,31.9068,1391227.0
2019-01-08,31.7913,33.2648,31.5987,33.1492,1547251.0
2019-01-09,33.2841,34.1894,33.1589,34.1701,1321593.0
2019-01-10,34.1701,34.2086,33.5345,33.9582,1208753.0
2019-01-11,34.2086,34.4494,33.7078,33.9197,925556.0
2019-01-12,34.2086,34.4494,33.7078,33.9197,925556.0
2019-01-13,34.2086,34.4494,33.7078,33.9197,925556.0
2019-01-14,34.1123,34.6324,33.5537,34.5361,824299.0
2019-01-15,34.5264,34.5746,33.4285,33.8234,925829.0
2019-01-16,33.9678,34.2375,33.5248,34.0256,655314.0
2019-01-17,34.1316,34.6709,33.9582,34.5457,1094628.0
2019-01-18,34.4494,34.4783,33.5922,33.65,1466600.0
2019-01-19,34.4494,34.4783,33.5922,33.65,1466600.0
2019-01-20,34.4494,34.4783,33.5922,33.65,1466600.0
2019-01-21,33.4189,34.1797,33.0818,33.9871,223006.0
2019-01-22,34.1894,35.5762,33.8812,35.5569,1130813.0
2019-01-23,35.4317,35.7784,34.7287,35.5184,1190840.0
2019-01-24,35.4895,36.7415,35.2584,36.1829,1187017.0
2019-01-25,36.6452,37.2423,36.4911,37.2327,1179534.0
2019-01-26,36.6452,37.2423,36.4911,37.2327,1179534.0
2019-01-27,36.6452,37.2423,36.4911,37.2327,1179534.0
2019-01-28,37.406,38.6484,36.8667,38.5714,1451209.0
2019-01-29,39.1974,39.467,38.3787,38.7447,1286235.0
2019-01-30,38.4847,40.093,38.215,39.6115,1228763.0
2019-01-31,40.3242,40.7094,39.65,40.7094,1267391.0
2019-02-01,40.719,40.8057,39.3322,40.6901,1743991.0
2019-02-02,40.719,40.8057,39.3322,40.6901,1743991.0
2019-02-03,40.719,40.8057,39.3322,40.6901,1743991.0
2019-02-04,40.1123,41.4991,39.9389,40.825,1227908.0
2019-02-05,40.9213,41.9421,40.7864,41.9133,1190358.0
2019-02-06,41.7977,42.4141,41.4799,42.1251,1736804.0
2019-02-07,42.2889,42.6163,40.9405,41.7688,1300386.0
2019-02-08,41.1909,42.8571,41.1909,42.597,1026437.0
2019-02-09,41.1909,42.8571,41.1909,42.597,1026437.0
2019-02-10,41.1909,42.8571,41.1909,42.597,1026437.0
2019-02-11,42.3081,43.0015,41.634,42.0385,930693.0
2019-02-12,42.0481,42.2311,41.008,41.3836,1702237.0
2019-02-13,41.3161,41.8844,41.1139,41.528,1051810.0
2019-02-14,41.5569,42.6933,41.5569,42.6163,1025103.0
