,LIF CN Equity,LIF CN Equity,LIF CN Equity,LIF CN Equity,LIF CN Equity
2021-03-17,28.8865,29.3577,28.5821,29.2127,752797.0
2021-03-18,29.1692,29.2272,27.9949,28.1399,1015335.0
2021-03-19,28.1254,29.0025,27.6542,28.3719,4541690.0
2021-03-20,28.1254,29.0025,27.6542,28.3719,4541690.0
2021-03-21,28.1254,29.0025,27.6542,28.3719,4541690.0
2021-03-22,28.3429,28.5386,26.6829,27.0453,1215308.0
2021-03-23,26.9221,27.0091,26.2697,26.3567,822511.0
2021-03-24,26.7409,26.8206,26.0957,26.4582,699146.0
2021-03-25,26.2045,26.2842,25.3708,26.2117,1530007.0
2021-03-26,26.4582,27.4078,26.219,27.3063,1721284.0
2021-03-27,26.4582,27.4078,26.219,27.3063,1721284.0
2021-03-28,26.4582,27.4078,26.219,27.3063,1721284.0
2021-03-29,27.502,27.5962,26.5162,26.9293,736541.0
2021-03-30,27.0858,27.0932,26.4973,26.8697,337435.0
2021-03-31,27.0932,27.637,27.0485,27.5849,590859.0
2021-04-01,27.57,27.9723,27.0932,27.8978,592805.0
2021-04-02,27.57,27.9723,27.0932,27.8978,592805.0
2021-04-03,27.57,27.9723,27.0932,27.8978,592805.0
2021-04-04,27.57,27.9723,27.0932,27.8978,592805.0
2021-04-05,27.57,28.1138,27.3614,27.8233,347525.0
2021-04-06,27.637,27.8829,26.8623,26.9964,497662.0
2021-04-07,26.9517,27.2273,26.8102,26.8251,378382.0
2021-04-08,27.1007,27.6147,27.0113,27.4731,369170.0
2021-04-09,27.5625,27.5625,27.1975,27.2869,196789.0
2021-04-10,27.5625,27.5625,27.1975,27.2869,196789.0
2021-04-11,27.5625,27.5625,27.1975,27.2869,196789.0
2021-04-12,27.1975,27.4284,26.8772,26.9964,852847.0
2021-04-13,27.0485,27.6519,27.0485,27.5625,414318.0
2021-04-14,27.637,28.3373,27.6147,28.0691,441021.0
2021-04-15,28.2702,28.3,27.8605,28.002,364848.0
2021-04-16,28.2181,28.6427,27.8605,28.6203,310436.0
2021-04-17,28.2181,28.6427,27.8605,28.6203,310436.0
2021-04-18,28.2181,28.6427,27.8605,28.6203,310436.0
2021-04-19,28.7917,29.5664,28.2404,28.7693,698256.0
2021-04-20,28.8736,29.2088,28.6352,28.9928,314355.0
2021-04-21,29.0822,29.9091,28.9854,29.7526,441756.0
2021-04-22,29.9091,30.0953,29.5217,29.775,464558.0
2021-04-23,29.8867,30.2145,29.6484,30.0432,260493.0
2021-04-24,29.8867,30.2145,29.6484,30.0432,260493.0
2021-04-25,29.8867,30.2145,29.6484,30.0432,260493.0
2021-04-26,30.1773,30.7955,30.0581,30.587,457914.0
2021-04-27,30.803,31.4064,30.4678,30.7211,485702.0
2021-04-28,31.0265,31.5703,30.8477,31.3691,438363.0
2021-04-29,31.682,31.8906,30.9371,31.1606,330773.0
2021-04-30,31.2872,31.9874,31.1084,31.3021,522606.0
2021-05-01,31.2872,31.9874,31.1084,31.3021,522606.0
2021-05-02,31.2872,31.9874,31.1084,31.3021,522606.0
2021-05-03,31.6522,31.9055,31.168,31.4362,349460.0
2021-05-04,31.4064,31.7193,31.1233,31.6969,476584.0
2021-05-05,31.9204,32.6579,31.7342,32.5685,472012.0
2021-05-06,32.6132,33.1048,32.5536,32.9112,444889.0
2021-05-07,33.3283,33.3432,31.3393,31.9725,571449.0
2021-05-08,33.3283,33.3432,31.3393,31.9725,571449.0
2021-05-09,33.3283,33.3432,31.3393,31.9725,571449.0
2021-05-10,32.1141,33.5071,32.1141,33.2762,584148.0
2021-05-11,33.0006,33.1793,32.1886,32.9261,497247.0
2021-05-12,32.9112,33.1495,32.3376,32.6579,408452.0
2021-05-13,32.6206,33.0974,32.0992,32.3301,385041.0
2021-05-14,32.4121,32.4419,31.7193,32.278,316473.0
2021-05-15,32.4121,32.4419,31.7193,32.278,316473.0
2021-05-16,32.4121,32.4419,31.7193,32.278,316473.0
2021-05-17,32.2556,33.373,32.0545,33.1942,534867.0
2021-05-18,33.3879,33.82,33.1048,33.3283,382055.0
2021-05-19,32.8292,32.9484,31.8832,32.0545,535547.0
2021-05-20,32.0694,32.4344,31.5703,31.898,402571.0
2021-05-21,32.0321,32.2184,31.5107,31.7863,311333.0
2021-05-22,32.0321,32.2184,31.5107,31.7863,311333.0
2021-05-23,32.0321,32.2184,31.5107,31.7863,311333.0
2021-05-24,32.0321,32.2184,31.5107,31.7863,311333.0
2021-05-25,31.9576,32.3152,31.5852,31.7714,331716.0
2021-05-26,31.8087,32.1737,31.1755,32.0694,323711.0
2021-05-27,32.2184,32.8143,32.0023,32.5908,503769.0
2021-05-28,32.8441,33.2017,32.6355,33.0601,263968.0
2021-05-29,32.8441,33.2017,32.6355,33.0601,263968.0
2021-05-30,32.8441,33.2017,32.6355,33.0601,263968.0
2021-05-31,33.3507,34.118,33.3507,33.8423,244596.0
2021-06-01,34.2222,34.5947,33.9317,34.401,394170.0
2021-06-02,34.4457,34.7288,33.9094,34.0509,285257.0
2021-06-03,33.9019,34.2297,33.671,33.7157,262873.0
2021-06-04,33.9168,35.2502,33.9168,34.6096,429656.0
2021-06-05,33.9168,35.2502,33.9168,34.6096,429656.0
2021-06-06,33.9168,35.2502,33.9168,34.6096,429656.0
2021-06-07,34.6394,34.8182,34.118,34.4532,334967.0
2021-06-08,34.5575,35.3694,34.1924,35.0119,319161.0
2021-06-09,35.3247,35.6674,34.766,35.4663,300201.0
2021-06-10,35.7568,36.3304,35.4216,35.8313,388064.0
2021-06-11,36.1293,36.7848,36.1069,36.7029,272922.0
2021-06-12,36.1293,36.7848,36.1069,36.7029,272922.0
2021-06-13,36.1293,36.7848,36.1069,36.7029,272922.0
2021-06-14,36.9115,36.9636,35.2875,35.6972,511923.0
2021-06-15,35.66,35.6749,33.6039,34.0286,729005.0
2021-06-16,35.0193,35.0193,34.401,34.6394,521897.0
2021-06-17,34.6022,34.9746,34.0286,34.5053,590776.0
2021-06-18,34.3489,34.7586,34.1626,34.2297,404049.0
2021-06-19,34.3489,34.7586,34.1626,34.2297,404049.0
2021-06-20,34.3489,34.7586,34.1626,34.2297,404049.0
2021-06-21,34.6543,35.7494,34.3936,35.5706,391223.0
2021-06-22,35.5706,36.9487,35.1683,36.5762,547458.0
2021-06-23,37.0008,37.5819,36.9115,36.9264,423257.0
2021-06-24,37.4031,37.4031,36.8668,37.0679,668837.0
2021-06-25,37.0753,37.5521,37.0753,37.4106,588978.0
2021-06-26,37.0753,37.5521,37.0753,37.4106,588978.0
2021-06-27,37.0753,37.5521,37.0753,37.4106,588978.0
2021-06-28,37.567,37.567,36.5017,37.1051,900317.0
2021-06-29,36.3871,36.8889,35.754,35.9779,529834.0
2021-06-30,35.8544,36.5029,35.754,36.2636,380183.0
2021-07-01,35.8544,36.5029,35.754,36.2636,380183.0
2021-07-02,36.3253,36.9198,35.6459,36.8812,485207.0
2021-07-03,36.3253,36.9198,35.6459,36.8812,485207.0
2021-07-04,36.3253,36.9198,35.6459,36.8812,485207.0
2021-07-05,36.9198,37.2904,36.3022,36.8889,135468.0
2021-07-06,36.75,36.804,36.1246,36.5415,189904.0
2021-07-07,36.4797,36.9121,36.1941,36.5956,300784.0
2021-07-08,35.8467,36.6264,35.6305,36.4489,373735.0
2021-07-09,36.6342,37.5297,36.6342,36.8503,237205.0
2021-07-10,36.6342,37.5297,36.6342,36.8503,237205.0
2021-07-11,36.6342,37.5297,36.6342,36.8503,237205.0
2021-07-12,36.8349,36.8503,36.4025,36.7577,131299.0
2021-07-13,36.6419,37.9312,36.6419,37.4294,463045.0
2021-07-14,37.5838,37.854,37.4062,37.7305,182760.0
2021-07-15,37.1978,38.2169,37.1978,37.8308,220289.0
2021-07-16,37.9235,37.9775,36.7114,37.1592,303791.0
2021-07-17,37.9235,37.9775,36.7114,37.1592,303791.0
2021-07-18,37.9235,37.9775,36.7114,37.1592,303791.0
2021-07-19,36.557,36.6573,34.565,35.6845,766972.0
2021-07-20,35.7463,36.3408,35.5649,35.9316,394051.0
2021-07-21,36.2481,36.8735,35.9393,36.611,309610.0
2021-07-22,36.6187,37.0511,36.2713,36.6728,220121.0
2021-07-23,36.8272,37.1128,36.611,37.0047,213988.0
2021-07-24,36.8272,37.1128,36.611,37.0047,213988.0
2021-07-25,36.8272,37.1128,36.611,37.0047,213988.0
2021-07-26,37.1592,37.9853,37.1592,37.9081,288258.0
2021-07-27,37.8308,38.047,37.0588,37.468,212487.0
2021-07-28,37.6456,37.9853,37.468,37.8231,245682.0
2021-07-29,38.2092,38.711,37.8695,38.4022,289320.0
2021-07-30,38.3867,38.5411,37.9853,38.3018,330487.0
2021-07-31,38.3867,38.5411,37.9853,38.3018,330487.0
2021-08-01,38.3867,38.5411,37.9853,38.3018,330487.0
2021-08-02,38.3867,38.5411,37.9853,38.3018,330487.0
2021-08-03,37.6301,37.8386,36.2713,37.8077,412170.0
2021-08-04,37.7768,38.4871,37.0742,37.6687,220095.0
2021-08-05,37.7536,37.7536,36.8735,37.0047,244859.0
2021-08-06,37.1051,38.1474,37.1051,37.7536,286271.0
2021-08-07,37.1051,38.1474,37.1051,37.7536,286271.0
2021-08-08,37.1051,38.1474,37.1051,37.7536,286271.0
2021-08-09,37.5992,37.5992,36.6959,36.997,306311.0
2021-08-10,37.4603,37.8308,37.136,37.7459,417926.0
2021-08-11,37.9235,38.1937,37.6764,37.8,230005.0
2021-08-12,37.9158,38.1204,37.4062,38.0702,201438.0
2021-08-13,38.1474,38.3867,37.9312,38.1011,258148.0
2021-08-14,38.1474,38.3867,37.9312,38.1011,258148.0
2021-08-15,38.1474,38.3867,37.9312,38.1011,258148.0
2021-08-16,37.8695,38.1165,37.3058,37.7845,320377.0
2021-08-17,37.6996,37.8308,36.6882,36.8967,309048.0
2021-08-18,36.6573,36.6805,35.5533,35.5919,716197.0
2021-08-19,34.7503,34.8893,31.3919,32.0945,1623711.0
2021-08-20,31.9632,32.7739,30.4191,31.0985,1126635.0
2021-08-21,31.9632,32.7739,30.4191,31.0985,1126635.0
2021-08-22,31.9632,32.7739,30.4191,31.0985,1126635.0
2021-08-23,31.2529,32.4264,31.2529,31.7702,668975.0
2021-08-24,32.1639,32.9128,32.1639,32.5886,510623.0
2021-08-25,32.8125,33.2371,32.6967,32.9206,336004.0
2021-08-26,33.0827,33.2525,32.4573,32.5191,527049.0
2021-08-27,33.0286,33.6463,32.797,33.3761,492037.0
2021-08-28,33.0286,33.6463,32.797,33.3761,492037.0
2021-08-29,33.0286,33.6463,32.797,33.3761,492037.0
2021-08-30,33.6231,34.3257,33.3298,34.0632,454960.0
2021-08-31,34.1018,34.2485,33.5845,33.9937,302386.0
2021-09-01,34.0323,34.2253,33.0441,33.1985,526223.0
2021-09-02,33.0981,33.2757,31.9246,32.2334,877962.0
2021-09-03,32.3415,33.3529,32.3415,33.2217,497052.0
2021-09-04,32.3415,33.3529,32.3415,33.2217,497052.0
2021-09-05,32.3415,33.3529,32.3415,33.2217,497052.0
2021-09-06,32.3415,33.3529,32.3415,33.2217,497052.0
2021-09-07,33.0904,33.1985,32.465,32.99,364154.0
2021-09-08,33.075,33.1059,32.1176,32.2643,472645.0
2021-09-09,32.1948,32.6117,32.1099,32.4959,348321.0
2021-09-10,32.9592,33.1985,32.4728,32.5036,346315.0
2021-09-11,32.9592,33.1985,32.4728,32.5036,346315.0
2021-09-12,32.9592,33.1985,32.4728,32.5036,346315.0
2021-09-13,32.7198,32.9437,31.9632,32.3415,347519.0
2021-09-14,32.7275,32.7275,31.8242,32.1717,526783.0
2021-09-15,32.1717,32.7198,32.1176,32.3184,336771.0
2021-09-16,32.6581,33.3529,31.8088,32.4496,1047455.0
2021-09-17,32.2025,32.3878,30.1798,30.5658,1796893.0
2021-09-18,32.2025,32.3878,30.1798,30.5658,1796893.0
2021-09-19,32.2025,32.3878,30.1798,30.5658,1796893.0
2021-09-20,30.0253,30.0253,28.8132,29.3073,1242558.0
2021-09-21,29.7242,29.7242,28.929,29.4463,637543.0
2021-09-22,30.1643,30.311,29.593,29.7474,687544.0
2021-09-23,29.786,30.3882,29.647,30.1643,745548.0
2021-09-24,30.1643,30.365,29.454,30.0794,1562677.0
2021-09-25,30.1643,30.365,29.454,30.0794,1562677.0
2021-09-26,30.1643,30.365,29.454,30.0794,1562677.0
2021-09-27,30.2801,31.1603,30.2106,31.1062,1491411.0
2021-09-28,31.0573,31.4483,29.7378,29.9333,997936.0
2021-09-29,29.9333,30.0066,27.6201,27.6445,1374869.0
2021-09-30,27.6771,28.7767,27.6608,28.6871,1728057.0
2021-10-01,28.6871,28.9152,27.4816,28.0762,550523.0
2021-10-02,28.6871,28.9152,27.4816,28.0762,550523.0
2021-10-03,28.6871,28.9152,27.4816,28.0762,550523.0
2021-10-04,27.8726,28.2717,27.2862,27.6038,501793.0
2021-10-05,27.6527,28.4753,27.1477,28.4509,537468.0
2021-10-06,28.2147,28.2636,27.6445,27.7341,540818.0
2021-10-07,28.1414,28.793,28.0762,28.4916,533087.0
2021-10-08,28.7849,29.1025,28.3857,28.7278,476814.0
2021-10-09,28.7849,29.1025,28.3857,28.7278,476814.0
2021-10-10,28.7849,29.1025,28.3857,28.7278,476814.0
2021-10-11,28.7849,29.1025,28.3857,28.7278,476814.0
2021-10-12,29.0048,29.2695,28.8174,28.9152,617857.0
2021-10-13,28.9559,29.2491,28.4916,29.1595,437573.0
2021-10-14,29.5994,29.9659,29.2573,29.7949,809378.0
2021-10-15,29.6401,29.6401,28.6464,29.4935,896353.0
2021-10-16,29.6401,29.6401,28.6464,29.4935,896353.0
2021-10-17,29.6401,29.6401,28.6464,29.4935,896353.0
2021-10-18,29.5098,29.9089,29.0659,29.8926,372090.0
2021-10-19,29.8845,30.6175,29.746,30.5116,463533.0
2021-10-20,30.5035,30.5035,29.8845,29.974,339850.0
2021-10-21,29.8111,30.1369,29.4039,29.5912,421071.0
2021-10-22,29.7378,30.2184,29.5912,29.917,451916.0
2021-10-23,29.7378,30.2184,29.5912,29.917,451916.0
2021-10-24,29.7378,30.2184,29.5912,29.917,451916.0
2021-10-25,29.9496,30.4872,29.7949,30.479,654284.0
2021-10-26,30.4709,30.6664,29.9415,30.2265,408304.0
2021-10-27,30.0148,30.2754,29.3632,29.3632,305787.0
2021-10-28,29.7134,30.2265,29.2736,29.974,287367.0
2021-10-29,29.8926,29.9822,29.1351,29.184,544197.0
2021-10-30,29.8926,29.9822,29.1351,29.184,544197.0
2021-10-31,29.8926,29.9822,29.1351,29.184,544197.0
2021-11-01,29.241,29.7297,29.1758,29.5749,299117.0
2021-11-02,29.2736,29.355,27.6527,28.1577,921079.0
2021-11-03,28.2799,28.3857,27.7586,28.0355,411011.0
2021-11-04,28.2962,28.622,28.1007,28.2473,308503.0
2021-11-05,28.7441,28.9966,28.5161,28.6871,342738.0
2021-11-06,28.7441,28.9966,28.5161,28.6871,342738.0
2021-11-07,28.7441,28.9966,28.5161,28.6871,342738.0
2021-11-08,28.8663,29.0944,28.2147,28.5405,548049.0
2021-11-09,28.4753,28.8826,28.0437,28.2962,634366.0
2021-11-10,28.4183,28.8745,28.1332,28.1903,447399.0
2021-11-11,28.622,29.5668,28.5975,29.4039,684911.0
2021-11-12,29.3957,29.4772,29.127,29.3143,275024.0
2021-11-13,29.3957,29.4772,29.127,29.3143,275024.0
2021-11-14,29.3957,29.4772,29.127,29.3143,275024.0
2021-11-15,29.6157,29.6157,28.8419,29.1921,380452.0
2021-11-16,29.0944,29.5586,29.0129,29.3713,277799.0
2021-11-17,29.4283,29.5261,28.9722,28.9885,325963.0
2021-11-18,28.9803,29.1595,28.4265,28.6464,382178.0
2021-11-19,28.622,29.241,28.5242,28.8011,268786.0
2021-11-20,28.622,29.241,28.5242,28.8011,268786.0
2021-11-21,28.622,29.241,28.5242,28.8011,268786.0
2021-11-22,29.2736,29.4202,28.8907,29.1595,379366.0
2021-11-23,29.3224,30.5849,29.2573,30.5605,832416.0
2021-11-24,30.7153,31.0655,30.3569,31.0085,663621.0
2021-11-25,31.0736,31.4809,30.4546,31.3424,363019.0
2021-11-26,30.3732,30.7315,29.917,30.3161,532338.0
2021-11-27,30.3732,30.7315,29.917,30.3161,532338.0
2021-11-28,30.3732,30.7315,29.917,30.3161,532338.0
2021-11-29,30.8293,31.1551,30.1614,30.9352,413889.0
2021-11-30,31.0329,31.0329,29.355,29.5424,746479.0
2021-12-01,29.9903,30.2428,29.2491,29.2817,437749.0
2021-12-02,29.4935,29.6482,29.1025,29.2573,355103.0
2021-12-03,29.4039,29.5586,28.8256,29.1432,431495.0
2021-12-04,29.4039,29.5586,28.8256,29.1432,431495.0
2021-12-05,29.4039,29.5586,28.8256,29.1432,431495.0
2021-12-06,29.2654,29.9333,28.9152,29.8682,310335.0
2021-12-07,30.4953,30.9922,30.4139,30.8456,542351.0
2021-12-08,30.8782,30.9922,30.2184,30.4628,500358.0
2021-12-09,30.2103,30.3976,29.9333,30.3324,272955.0
2021-12-10,30.5116,30.5686,29.9578,30.2999,312756.0
2021-12-11,30.5116,30.5686,29.9578,30.2999,312756.0
2021-12-12,30.5116,30.5686,29.9578,30.2999,312756.0
2021-12-13,30.4057,30.7967,30.194,30.7153,284370.0
2021-12-14,30.5686,30.9596,30.3813,30.6094,341429.0
2021-12-15,30.6419,30.7478,29.3387,29.9252,487321.0
2021-12-16,30.3487,30.7397,30.0718,30.1207,628651.0
2021-12-17,30.2347,30.3732,29.184,29.5179,1382334.0
2021-12-18,30.2347,30.3732,29.184,29.5179,1382334.0
2021-12-19,30.2347,30.3732,29.184,29.5179,1382334.0
2021-12-20,29.3224,30.0718,28.8989,30.0311,603674.0
2021-12-21,30.3161,30.8782,30.1125,30.6257,389616.0
2021-12-22,30.6257,31.0655,30.5198,31.0329,322753.0
2021-12-23,31.1225,32.4583,30.9189,32.1325,900931.0
2021-12-24,32.1325,32.4665,31.7741,32.3198,168625.0
2021-12-25,32.1325,32.4665,31.7741,32.3198,168625.0
2021-12-26,32.1325,32.4665,31.7741,32.3198,168625.0
2021-12-27,32.1325,32.4665,31.7741,32.3198,168625.0
2021-12-28,32.1325,32.4665,31.7741,32.3198,168625.0
2021-12-29,32.4094,32.4094,31.5298,32.0266,600613.0
2021-12-30,32.0853,32.0937,31.3973,31.5819,384733.0
2021-12-31,31.5484,31.691,31.305,31.4896,177865.0
2022-01-01,31.5484,31.691,31.305,31.4896,177865.0
2022-01-02,31.5484,31.691,31.305,31.4896,177865.0
2022-01-03,31.5484,31.691,31.305,31.4896,177865.0
2022-01-04,31.4644,31.8672,30.8352,30.8855,451797.0
2022-01-05,30.8855,32.0266,30.8855,31.1708,413055.0
2022-01-06,31.2295,31.54,30.5583,31.1624,515535.0
2022-01-07,31.3805,32.0686,31.1456,32.0098,436098.0
2022-01-08,31.3805,32.0686,31.1456,32.0098,436098.0
2022-01-09,31.3805,32.0686,31.1456,32.0098,436098.0
2022-01-10,31.9847,32.379,31.5819,32.3287,491344.0
2022-01-11,32.3035,32.8741,32.0937,32.4713,673495.0
2022-01-12,32.7146,33.1426,32.53,33.1006,457280.0
2022-01-13,33.1006,33.1677,32.7818,32.8992,804196.0
2022-01-14,32.5468,32.8237,32.3874,32.723,467693.0
2022-01-15,32.5468,32.8237,32.3874,32.723,467693.0
2022-01-16,32.5468,32.8237,32.3874,32.723,467693.0
2022-01-17,32.9412,33.1258,32.7901,33.109,234514.0
2022-01-18,32.8069,32.8069,31.993,32.6475,658469.0
2022-01-19,32.8657,33.1426,32.3958,32.4797,452668.0
2022-01-20,32.6139,33.1677,32.228,32.3119,344259.0
2022-01-21,32.1357,32.1609,31.2211,31.4896,491714.0
2022-01-22,32.1357,32.1609,31.2211,31.4896,491714.0
2022-01-23,32.1357,32.1609,31.2211,31.4896,491714.0
2022-01-24,31.2211,31.305,29.8199,31.2799,1097047.0
2022-01-25,31.0449,31.5819,30.5079,31.1959,392753.0
2022-01-26,31.691,32.4545,31.4728,31.884,537455.0
2022-01-27,32.1189,33.0419,32.1189,32.6811,640331.0
2022-01-28,32.6307,33.3439,32.421,33.2852,547208.0
2022-01-29,32.6307,33.3439,32.421,33.2852,547208.0
2022-01-30,32.6307,33.3439,32.421,33.2852,547208.0
2022-01-31,33.3523,33.4866,32.7901,32.8489,399065.0
2022-02-01,33.1426,33.7551,32.9915,33.6208,483127.0
2022-02-02,33.6544,34.2081,33.5621,33.646,586016.0
2022-02-03,33.5285,33.8557,33.2768,33.5033,262799.0
2022-02-04,33.5789,34.485,33.5621,34.4095,389072.0
2022-02-05,33.5789,34.485,33.5621,34.4095,389072.0
2022-02-06,33.5789,34.485,33.5621,34.4095,389072.0
2022-02-07,34.4683,35.1898,34.4389,34.9046,605832.0
2022-02-08,35.1982,35.8107,35.0556,35.794,535346.0
2022-02-09,35.8359,36.7505,35.5758,36.5827,523803.0
2022-02-10,36.7505,37.8329,36.6917,36.8679,831439.0
2022-02-11,36.8344,37.5224,36.8344,37.1197,554029.0
2022-02-12,36.8344,37.5224,36.8344,37.1197,554029.0
2022-02-13,36.8344,37.5224,36.8344,37.1197,554029.0
2022-02-14,37.1364,37.3462,36.1925,36.5155,507168.0
2022-02-15,36.4988,36.7421,36.4149,36.5407,351982.0
2022-02-16,36.4988,37.3126,36.4988,36.8847,331443.0
2022-02-17,36.8847,37.0274,36.1631,36.2638,278196.0
2022-02-18,36.2806,36.6498,36.0792,36.2303,260298.0
2022-02-19,36.2806,36.6498,36.0792,36.2303,260298.0
2022-02-20,36.2806,36.6498,36.0792,36.2303,260298.0
2022-02-21,36.2806,36.6498,36.0792,36.2303,260298.0
2022-02-22,36.0121,36.6246,35.8107,36.0037,256065.0
2022-02-23,36.1547,36.6582,36.1128,36.2554,375429.0
2022-02-24,35.8779,36.9602,35.6178,36.9099,439673.0
2022-02-25,37.0861,38.2692,36.9938,38.0091,490106.0
2022-02-26,37.0861,38.2692,36.9938,38.0091,490106.0
2022-02-27,37.0861,38.2692,36.9938,38.0091,490106.0
2022-02-28,38.0594,39.3264,37.8161,39.2844,529580.0
2022-03-01,39.4354,40.2241,39.3515,39.6284,631753.0
2022-03-02,39.9976,40.4255,39.2928,40.2158,485435.0
2022-03-03,40.4843,41.273,40.3332,40.7863,549313.0
2022-03-04,40.6856,41.9945,40.6856,41.9358,600262.0
2022-03-05,40.6856,41.9945,40.6856,41.9358,600262.0
2022-03-06,40.6856,41.9945,40.6856,41.9358,600262.0
2022-03-07,42.7916,42.7916,40.7779,40.8283,957827.0
2022-03-08,40.5933,41.4156,40.4087,40.6101,711785.0
2022-03-09,40.4926,41.8267,39.6284,41.7512,619139.0
2022-03-10,41.8687,42.3302,41.4743,42.1959,608847.0
2022-03-11,42.0113,42.1624,41.617,41.8771,500541.0
2022-03-12,42.0113,42.1624,41.617,41.8771,500541.0
2022-03-13,42.0113,42.1624,41.617,41.8771,500541.0
2022-03-14,37.128,37.2455,33.646,34.4515,2095954.0
2022-03-15,33.7718,34.0403,32.1776,32.8069,1624139.0
2022-03-16,33.3523,34.3172,32.5133,33.3439,936958.0
2022-03-17,33.5453,33.797,32.9328,33.7467,823913.0
2022-03-18,33.8138,33.8977,33.3188,33.7215,1311509.0
2022-03-19,33.8138,33.8977,33.3188,33.7215,1311509.0
2022-03-20,33.8138,33.8977,33.3188,33.7215,1311509.0
2022-03-21,33.9313,34.6445,33.8557,34.4347,464744.0
2022-03-22,34.6528,35.3409,34.5941,34.9465,455550.0
2022-03-23,35.0892,35.5003,34.871,35.3073,1172687.0
2022-03-24,35.6597,35.8611,35.2066,35.2821,301740.0
2022-03-25,35.2821,35.8275,34.9885,35.4919,405167.0
2022-03-26,35.2821,35.8275,34.9885,35.4919,405167.0
2022-03-27,35.2821,35.8275,34.9885,35.4919,405167.0
2022-03-28,35.4499,35.559,35.1143,35.2905,271696.0
2022-03-29,35.2234,35.9198,35.1563,35.8527,459642.0
2022-03-30,36.1583,36.379,35.9036,36.1413,333911.0
2022-03-31,35.997,36.3875,35.6659,35.6659,445698.0
2022-04-01,35.8697,36.0479,34.8254,35.0631,389552.0
2022-04-02,35.8697,36.0479,34.8254,35.0631,389552.0
2022-04-03,35.8697,36.0479,34.8254,35.0631,389552.0
2022-04-04,35.1056,35.2329,34.3839,34.6556,330792.0
2022-04-05,34.5113,34.9952,34.0443,34.1462,306420.0
2022-04-06,34.0698,34.1462,33.2123,33.5349,366570.0
2022-04-07,33.6793,34.1123,33.4585,33.9934,409305.0
2022-04-08,34.2056,34.4434,34.0019,34.2736,178633.0
2022-04-09,34.2056,34.4434,34.0019,34.2736,178633.0
2022-04-10,34.2056,34.4434,34.0019,34.2736,178633.0
2022-04-11,34.2481,34.2481,33.3906,33.5944,420753.0
2022-04-12,33.8745,34.6556,33.7387,34.0698,392931.0
2022-04-13,34.1547,34.9867,34.0995,34.8424,324190.0
2022-04-14,34.8848,35.0037,34.4858,34.8933,325933.0
2022-04-15,34.8848,35.0037,34.4858,34.8933,325933.0
2022-04-16,34.8848,35.0037,34.4858,34.8933,325933.0
2022-04-17,34.8848,35.0037,34.4858,34.8933,325933.0
2022-04-18,34.8339,35.4621,34.8339,35.3348,794106.0
2022-04-19,35.148,35.4282,34.2566,34.3075,360031.0
2022-04-20,33.9594,34.1632,31.9728,32.9322,1088645.0
2022-04-21,32.9152,33.1869,31.1578,31.404,683651.0
2022-04-22,31.4125,31.5738,30.2918,30.521,624177.0
2022-04-23,31.4125,31.5738,30.2918,30.521,624177.0
2022-04-24,31.4125,31.5738,30.2918,30.521,624177.0
2022-04-25,30.156,30.3343,29.1627,29.7654,1159017.0
2022-04-26,30.0456,30.0456,29.1542,29.5787,359107.0
2022-04-27,30.3003,30.5126,29.8079,30.105,419825.0
2022-04-28,30.3682,30.3852,29.4259,29.9522,471138.0
2022-04-29,30.0117,30.521,29.4174,29.5107,393269.0
2022-04-30,30.0117,30.521,29.4174,29.5107,393269.0
2022-05-01,30.0117,30.521,29.4174,29.5107,393269.0
2022-05-02,29.1796,29.5192,28.9165,29.4598,257393.0
2022-05-03,29.5107,29.6975,29.2561,29.4174,210703.0
2022-05-04,29.4174,30.1008,29.0183,30.0711,278082.0
2022-05-05,30.1305,30.1305,28.7976,29.1712,293717.0
2022-05-06,28.475,28.475,26.8619,27.5071,606637.0
2022-05-07,28.475,28.475,26.8619,27.5071,606637.0
2022-05-08,28.475,28.475,26.8619,27.5071,606637.0
2022-05-09,26.7855,27.1166,25.5035,25.6733,601245.0
2022-05-10,25.8771,26.2082,24.6291,24.7479,669536.0
2022-05-11,24.9177,26.0214,24.7734,24.8328,620720.0
2022-05-12,24.6206,25.2828,24.0093,24.9517,739483.0
2022-05-13,25.8092,26.8746,25.3677,26.7431,798206.0
2022-05-14,25.8092,26.8746,25.3677,26.7431,798206.0
2022-05-15,25.8092,26.8746,25.3677,26.7431,798206.0
2022-05-16,26.9638,26.9638,26.1148,26.4968,352690.0
2022-05-17,26.9893,27.7449,26.9893,27.6175,280074.0
2022-05-18,27.5411,27.7279,26.8195,27.1251,394270.0
2022-05-19,26.9044,27.6515,26.7685,27.4477,254380.0
2022-05-20,27.8637,28.1694,27.4477,27.9316,545602.0
2022-05-21,27.8637,28.1694,27.4477,27.9316,545602.0
2022-05-22,27.8637,28.1694,27.4477,27.9316,545602.0
2022-05-23,27.8637,28.1694,27.4477,27.9316,545602.0
2022-05-24,28.2288,28.3561,27.7109,27.7449,384569.0
2022-05-25,27.643,28.3052,27.5581,28.1014,339799.0
2022-05-26,28.1099,28.5344,28.0505,28.3901,210348.0
2022-05-27,28.6533,28.6703,28.2033,28.5259,266969.0
2022-05-28,28.6533,28.6703,28.2033,28.5259,266969.0
2022-05-29,28.6533,28.6703,28.2033,28.5259,266969.0
