,AIR FP Equity
2016-05-03,43.8041
2016-05-04,43.8041
2016-05-05,43.8041
2016-05-06,43.8041
2016-05-07,43.8041
2016-05-08,43.8041
2016-05-09,43.8041
2016-05-10,43.8041
2016-05-11,43.8041
2016-05-12,43.8041
2016-05-13,43.8041
2016-05-14,43.8041
2016-05-15,43.8041
2016-05-16,43.8041
2016-05-17,43.8041
2016-05-18,43.8041
2016-05-19,43.8041
2016-05-20,43.8041
2016-05-21,43.8041
2016-05-22,43.8041
2016-05-23,43.8041
2016-05-24,43.8041
2016-05-25,43.8041
2016-05-26,43.8041
2016-05-27,43.8041
2016-05-28,43.8041
2016-05-29,43.8041
2016-05-30,43.8041
2016-05-31,43.8041
2016-06-01,43.8041
2016-06-02,43.8041
2016-06-03,43.8041
2016-06-04,43.8041
2016-06-05,43.8041
2016-06-06,43.8041
2016-06-07,43.8041
2016-06-08,43.8041
2016-06-09,43.8041
2016-06-10,43.8041
2016-06-11,43.8041
2016-06-12,43.8041
2016-06-13,43.8041
2016-06-14,43.8041
2016-06-15,43.8041
2016-06-16,43.8041
2016-06-17,43.8041
2016-06-18,43.8041
2016-06-19,43.8041
2016-06-20,43.8041
2016-06-21,43.8041
2016-06-22,43.8041
2016-06-23,43.8041
2016-06-24,43.8041
2016-06-25,43.8041
2016-06-26,43.8041
2016-06-27,43.8041
2016-06-28,43.8041
2016-06-29,43.8041
2016-06-30,49.864
2016-07-01,49.864
2016-07-02,49.864
2016-07-03,49.864
2016-07-04,49.864
2016-07-05,49.864
2016-07-06,49.864
2016-07-07,49.864
2016-07-08,49.864
2016-07-09,49.864
2016-07-10,49.864
2016-07-11,49.864
2016-07-12,49.864
2016-07-13,49.864
2016-07-14,49.864
2016-07-15,49.864
2016-07-16,49.864
2016-07-17,49.864
2016-07-18,49.864
2016-07-19,49.864
2016-07-20,49.864
2016-07-21,49.864
2016-07-22,49.864
2016-07-23,49.864
2016-07-24,49.864
2016-07-25,49.864
2016-07-26,49.864
2016-07-27,49.864
2016-07-28,49.864
2016-07-29,49.864
2016-07-30,49.864
2016-07-31,49.864
2016-08-01,49.864
2016-08-02,49.864
2016-08-03,49.864
2016-08-04,49.864
2016-08-05,49.864
2016-08-06,49.864
2016-08-07,49.864
2016-08-08,49.864
2016-08-09,49.864
2016-08-10,49.864
2016-08-11,49.864
2016-08-12,49.864
2016-08-13,49.864
2016-08-14,49.864
2016-08-15,49.864
2016-08-16,49.864
2016-08-17,49.864
2016-08-18,49.864
2016-08-19,49.864
2016-08-20,49.864
2016-08-21,49.864
2016-08-22,49.864
2016-08-23,49.864
2016-08-24,49.864
2016-08-25,49.864
2016-08-26,49.864
2016-08-27,49.864
2016-08-28,49.864
2016-08-29,49.864
2016-08-30,49.864
2016-08-31,49.864
2016-09-01,49.864
2016-09-02,49.864
2016-09-03,49.864
2016-09-04,49.864
2016-09-05,49.864
2016-09-06,49.864
2016-09-07,49.864
2016-09-08,49.864
2016-09-09,49.864
2016-09-10,49.864
2016-09-11,49.864
2016-09-12,49.864
2016-09-13,49.864
2016-09-14,49.864
2016-09-15,49.864
2016-09-16,49.864
2016-09-17,49.864
2016-09-18,49.864
2016-09-19,49.864
2016-09-20,49.864
2016-09-21,49.864
2016-09-22,49.864
2016-09-23,49.864
2016-09-24,49.864
2016-09-25,49.864
2016-09-26,49.864
2016-09-27,49.864
2016-09-28,49.864
2016-09-29,49.864
2016-09-30,41.1134
2016-10-01,41.1134
2016-10-02,41.1134
2016-10-03,41.1134
2016-10-04,41.1134
2016-10-05,41.1134
2016-10-06,41.1134
2016-10-07,41.1134
2016-10-08,41.1134
2016-10-09,41.1134
2016-10-10,41.1134
2016-10-11,41.1134
2016-10-12,41.1134
2016-10-13,41.1134
2016-10-14,41.1134
2016-10-15,41.1134
2016-10-16,41.1134
2016-10-17,41.1134
2016-10-18,41.1134
2016-10-19,41.1134
2016-10-20,41.1134
2016-10-21,41.1134
2016-10-22,41.1134
2016-10-23,41.1134
2016-10-24,41.1134
2016-10-25,41.1134
2016-10-26,41.1134
2016-10-27,41.1134
2016-10-28,41.1134
2016-10-29,41.1134
2016-10-30,41.1134
2016-10-31,41.1134
2016-11-01,41.1134
2016-11-02,41.1134
2016-11-03,41.1134
2016-11-04,41.1134
2016-11-05,41.1134
2016-11-06,41.1134
2016-11-07,41.1134
2016-11-08,41.1134
2016-11-09,41.1134
2016-11-10,41.1134
2016-11-11,41.1134
2016-11-12,41.1134
2016-11-13,41.1134
2016-11-14,41.1134
2016-11-15,41.1134
2016-11-16,41.1134
2016-11-17,41.1134
2016-11-18,41.1134
2016-11-19,41.1134
2016-11-20,41.1134
2016-11-21,41.1134
2016-11-22,41.1134
2016-11-23,41.1134
2016-11-24,41.1134
2016-11-25,41.1134
2016-11-26,41.1134
2016-11-27,41.1134
2016-11-28,41.1134
2016-11-29,41.1134
2016-11-30,41.1134
2016-12-01,41.1134
2016-12-02,41.1134
2016-12-03,41.1134
2016-12-04,41.1134
2016-12-05,41.1134
2016-12-06,41.1134
2016-12-07,41.1134
2016-12-08,41.1134
2016-12-09,41.1134
2016-12-10,41.1134
2016-12-11,41.1134
2016-12-12,41.1134
2016-12-13,41.1134
2016-12-14,41.1134
2016-12-15,41.1134
2016-12-16,41.1134
2016-12-17,41.1134
2016-12-18,41.1134
2016-12-19,41.1134
2016-12-20,41.1134
2016-12-21,41.1134
2016-12-22,41.1134
2016-12-23,41.1134
2016-12-24,41.1134
2016-12-25,41.1134
2016-12-26,41.1134
2016-12-27,41.1134
2016-12-28,41.1134
2016-12-29,41.1134
2016-12-30,41.1134
2016-12-31,26.4382
2017-01-01,26.4382
2017-01-02,26.4382
2017-01-03,26.4382
2017-01-04,26.4382
2017-01-05,26.4382
2017-01-06,26.4382
2017-01-07,26.4382
2017-01-08,26.4382
2017-01-09,26.4382
2017-01-10,26.4382
2017-01-11,26.4382
2017-01-12,26.4382
2017-01-13,26.4382
2017-01-14,26.4382
2017-01-15,26.4382
2017-01-16,26.4382
2017-01-17,26.4382
2017-01-18,26.4382
2017-01-19,26.4382
2017-01-20,26.4382
2017-01-21,26.4382
2017-01-22,26.4382
2017-01-23,26.4382
2017-01-24,26.4382
2017-01-25,26.4382
2017-01-26,26.4382
2017-01-27,26.4382
2017-01-28,26.4382
2017-01-29,26.4382
2017-01-30,26.4382
2017-01-31,26.4382
2017-02-01,26.4382
2017-02-02,26.4382
2017-02-03,26.4382
2017-02-04,26.4382
2017-02-05,26.4382
2017-02-06,26.4382
2017-02-07,26.4382
2017-02-08,26.4382
2017-02-09,26.4382
2017-02-10,26.4382
2017-02-11,26.4382
2017-02-12,26.4382
2017-02-13,26.4382
2017-02-14,26.4382
2017-02-15,26.4382
2017-02-16,26.4382
2017-02-17,26.4382
2017-02-18,26.4382
2017-02-19,26.4382
2017-02-20,26.4382
2017-02-21,26.4382
2017-02-22,26.4382
2017-02-23,26.4382
2017-02-24,26.4382
2017-02-25,26.4382
2017-02-26,26.4382
2017-02-27,26.4382
2017-02-28,26.4382
2017-03-01,26.4382
2017-03-02,26.4382
2017-03-03,26.4382
2017-03-04,26.4382
2017-03-05,26.4382
2017-03-06,26.4382
2017-03-07,26.4382
2017-03-08,26.4382
2017-03-09,26.4382
2017-03-10,26.4382
2017-03-11,26.4382
2017-03-12,26.4382
2017-03-13,26.4382
2017-03-14,26.4382
2017-03-15,26.4382
2017-03-16,26.4382
2017-03-17,26.4382
2017-03-18,26.4382
2017-03-19,26.4382
2017-03-20,26.4382
2017-03-21,26.4382
2017-03-22,26.4382
2017-03-23,26.4382
2017-03-24,26.4382
2017-03-25,26.4382
2017-03-26,26.4382
2017-03-27,26.4382
2017-03-28,26.4382
2017-03-29,26.4382
2017-03-30,26.4382
2017-03-31,14.8867
2017-04-01,14.8867
2017-04-02,14.8867
2017-04-03,14.8867
2017-04-04,14.8867
2017-04-05,14.8867
2017-04-06,14.8867
2017-04-07,14.8867
2017-04-08,14.8867
2017-04-09,14.8867
2017-04-10,14.8867
2017-04-11,14.8867
2017-04-12,14.8867
2017-04-13,14.8867
2017-04-14,14.8867
2017-04-15,14.8867
2017-04-16,14.8867
2017-04-17,14.8867
2017-04-18,14.8867
2017-04-19,14.8867
2017-04-20,14.8867
2017-04-21,14.8867
2017-04-22,14.8867
2017-04-23,14.8867
2017-04-24,14.8867
2017-04-25,14.8867
2017-04-26,14.8867
2017-04-27,14.8867
2017-04-28,14.8867
2017-04-29,14.8867
2017-04-30,14.8867
2017-05-01,14.8867
2017-05-02,14.8867
2017-05-03,14.8867
2017-05-04,14.8867
2017-05-05,14.8867
2017-05-06,14.8867
2017-05-07,14.8867
2017-05-08,14.8867
2017-05-09,14.8867
2017-05-10,14.8867
2017-05-11,14.8867
2017-05-12,14.8867
2017-05-13,14.8867
2017-05-14,14.8867
2017-05-15,14.8867
2017-05-16,14.8867
2017-05-17,14.8867
2017-05-18,14.8867
2017-05-19,14.8867
2017-05-20,14.8867
2017-05-21,14.8867
2017-05-22,14.8867
2017-05-23,14.8867
2017-05-24,14.8867
2017-05-25,14.8867
2017-05-26,14.8867
2017-05-27,14.8867
2017-05-28,14.8867
2017-05-29,14.8867
2017-05-30,14.8867
2017-05-31,14.8867
2017-06-01,14.8867
2017-06-02,14.8867
2017-06-03,14.8867
2017-06-04,14.8867
2017-06-05,14.8867
2017-06-06,14.8867
2017-06-07,14.8867
2017-06-08,14.8867
2017-06-09,14.8867
2017-06-10,14.8867
2017-06-11,14.8867
2017-06-12,14.8867
2017-06-13,14.8867
2017-06-14,14.8867
2017-06-15,14.8867
2017-06-16,14.8867
2017-06-17,14.8867
2017-06-18,14.8867
2017-06-19,14.8867
2017-06-20,14.8867
2017-06-21,14.8867
2017-06-22,14.8867
2017-06-23,14.8867
2017-06-24,14.8867
2017-06-25,14.8867
2017-06-26,14.8867
2017-06-27,14.8867
2017-06-28,14.8867
2017-06-29,14.8867
2017-06-30,4.3044
2017-07-01,4.3044
2017-07-02,4.3044
2017-07-03,4.3044
2017-07-04,4.3044
2017-07-05,4.3044
2017-07-06,4.3044
2017-07-07,4.3044
2017-07-08,4.3044
2017-07-09,4.3044
2017-07-10,4.3044
2017-07-11,4.3044
2017-07-12,4.3044
2017-07-13,4.3044
2017-07-14,4.3044
2017-07-15,4.3044
2017-07-16,4.3044
2017-07-17,4.3044
2017-07-18,4.3044
2017-07-19,4.3044
2017-07-20,4.3044
2017-07-21,4.3044
2017-07-22,4.3044
2017-07-23,4.3044
2017-07-24,4.3044
2017-07-25,4.3044
2017-07-26,4.3044
2017-07-27,4.3044
2017-07-28,4.3044
2017-07-29,4.3044
2017-07-30,4.3044
2017-07-31,4.3044
2017-08-01,4.3044
2017-08-02,4.3044
2017-08-03,4.3044
2017-08-04,4.3044
2017-08-05,4.3044
2017-08-06,4.3044
2017-08-07,4.3044
2017-08-08,4.3044
2017-08-09,4.3044
2017-08-10,4.3044
2017-08-11,4.3044
2017-08-12,4.3044
2017-08-13,4.3044
2017-08-14,4.3044
2017-08-15,4.3044
2017-08-16,4.3044
2017-08-17,4.3044
2017-08-18,4.3044
2017-08-19,4.3044
2017-08-20,4.3044
2017-08-21,4.3044
2017-08-22,4.3044
2017-08-23,4.3044
2017-08-24,4.3044
2017-08-25,4.3044
2017-08-26,4.3044
2017-08-27,4.3044
2017-08-28,4.3044
2017-08-29,4.3044
2017-08-30,4.3044
2017-08-31,4.3044
2017-09-01,4.3044
2017-09-02,4.3044
2017-09-03,4.3044
2017-09-04,4.3044
2017-09-05,4.3044
2017-09-06,4.3044
2017-09-07,4.3044
2017-09-08,4.3044
2017-09-09,4.3044
2017-09-10,4.3044
2017-09-11,4.3044
2017-09-12,4.3044
2017-09-13,4.3044
2017-09-14,4.3044
2017-09-15,4.3044
2017-09-16,4.3044
2017-09-17,4.3044
2017-09-18,4.3044
2017-09-19,4.3044
2017-09-20,4.3044
2017-09-21,4.3044
2017-09-22,4.3044
2017-09-23,4.3044
2017-09-24,4.3044
2017-09-25,4.3044
2017-09-26,4.3044
2017-09-27,4.3044
2017-09-28,4.3044
2017-09-29,4.3044
2017-09-30,6.5441
2017-10-01,6.5441
2017-10-02,6.5441
2017-10-03,6.5441
2017-10-04,6.5441
2017-10-05,6.5441
2017-10-06,6.5441
2017-10-07,6.5441
2017-10-08,6.5441
2017-10-09,6.5441
2017-10-10,6.5441
2017-10-11,6.5441
2017-10-12,6.5441
2017-10-13,6.5441
2017-10-14,6.5441
2017-10-15,6.5441
2017-10-16,6.5441
2017-10-17,6.5441
2017-10-18,6.5441
2017-10-19,6.5441
2017-10-20,6.5441
2017-10-21,6.5441
2017-10-22,6.5441
2017-10-23,6.5441
2017-10-24,6.5441
2017-10-25,6.5441
2017-10-26,6.5441
2017-10-27,6.5441
2017-10-28,6.5441
2017-10-29,6.5441
2017-10-30,6.5441
2017-10-31,6.5441
2017-11-01,6.5441
2017-11-02,6.5441
2017-11-03,6.5441
2017-11-04,6.5441
2017-11-05,6.5441
2017-11-06,6.5441
2017-11-07,6.5441
2017-11-08,6.5441
2017-11-09,6.5441
2017-11-10,6.5441
2017-11-11,6.5441
2017-11-12,6.5441
2017-11-13,6.5441
2017-11-14,6.5441
2017-11-15,6.5441
2017-11-16,6.5441
2017-11-17,6.5441
2017-11-18,6.5441
2017-11-19,6.5441
2017-11-20,6.5441
2017-11-21,6.5441
2017-11-22,6.5441
2017-11-23,6.5441
2017-11-24,6.5441
2017-11-25,6.5441
2017-11-26,6.5441
2017-11-27,6.5441
2017-11-28,6.5441
2017-11-29,6.5441
2017-11-30,6.5441
2017-12-01,6.5441
2017-12-02,6.5441
2017-12-03,6.5441
2017-12-04,6.5441
2017-12-05,6.5441
2017-12-06,6.5441
2017-12-07,6.5441
2017-12-08,6.5441
2017-12-09,6.5441
2017-12-10,6.5441
2017-12-11,6.5441
2017-12-12,6.5441
2017-12-13,6.5441
2017-12-14,6.5441
2017-12-15,6.5441
2017-12-16,6.5441
2017-12-17,6.5441
2017-12-18,6.5441
2017-12-19,6.5441
2017-12-20,6.5441
2017-12-21,6.5441
2017-12-22,6.5441
2017-12-23,6.5441
2017-12-24,6.5441
2017-12-25,6.5441
2017-12-26,6.5441
2017-12-27,6.5441
2017-12-28,6.5441
2017-12-29,6.5441
2017-12-30,6.5441
2017-12-31,38.3871
2018-01-01,38.3871
2018-01-02,38.3871
2018-01-03,38.3871
2018-01-04,38.3871
2018-01-05,38.3871
2018-01-06,38.3871
2018-01-07,38.3871
2018-01-08,38.3871
2018-01-09,38.3871
2018-01-10,38.3871
2018-01-11,38.3871
2018-01-12,38.3871
2018-01-13,38.3871
2018-01-14,38.3871
2018-01-15,38.3871
2018-01-16,38.3871
2018-01-17,38.3871
2018-01-18,38.3871
2018-01-19,38.3871
2018-01-20,38.3871
2018-01-21,38.3871
2018-01-22,38.3871
2018-01-23,38.3871
2018-01-24,38.3871
2018-01-25,38.3871
2018-01-26,38.3871
2018-01-27,38.3871
2018-01-28,38.3871
2018-01-29,38.3871
2018-01-30,38.3871
2018-01-31,38.3871
2018-02-01,38.3871
2018-02-02,38.3871
2018-02-03,38.3871
2018-02-04,38.3871
2018-02-05,38.3871
2018-02-06,38.3871
2018-02-07,38.3871
2018-02-08,38.3871
2018-02-09,38.3871
2018-02-10,38.3871
2018-02-11,38.3871
2018-02-12,38.3871
2018-02-13,38.3871
2018-02-14,38.3871
2018-02-15,38.3871
2018-02-16,38.3871
2018-02-17,38.3871
2018-02-18,38.3871
2018-02-19,38.3871
2018-02-20,38.3871
2018-02-21,38.3871
2018-02-22,38.3871
2018-02-23,38.3871
2018-02-24,38.3871
2018-02-25,38.3871
2018-02-26,38.3871
2018-02-27,38.3871
2018-02-28,38.3871
2018-03-01,38.3871
2018-03-02,38.3871
2018-03-03,38.3871
2018-03-04,38.3871
2018-03-05,38.3871
2018-03-06,38.3871
2018-03-07,38.3871
2018-03-08,38.3871
2018-03-09,38.3871
2018-03-10,38.3871
2018-03-11,38.3871
2018-03-12,38.3871
2018-03-13,38.3871
2018-03-14,38.3871
2018-03-15,38.3871
2018-03-16,38.3871
2018-03-17,38.3871
2018-03-18,38.3871
2018-03-19,38.3871
2018-03-20,38.3871
2018-03-21,38.3871
2018-03-22,38.3871
2018-03-23,38.3871
2018-03-24,38.3871
2018-03-25,38.3871
2018-03-26,38.3871
2018-03-27,38.3871
2018-03-28,38.3871
2018-03-29,38.3871
2018-03-30,38.3871
2018-03-31,25.2842
2018-04-01,25.2842
2018-04-02,25.2842
2018-04-03,25.2842
2018-04-04,25.2842
2018-04-05,25.2842
2018-04-06,25.2842
2018-04-07,25.2842
2018-04-08,25.2842
2018-04-09,25.2842
2018-04-10,25.2842
2018-04-11,25.2842
2018-04-12,25.2842
2018-04-13,25.2842
2018-04-14,25.2842
2018-04-15,25.2842
2018-04-16,25.2842
2018-04-17,25.2842
2018-04-18,25.2842
2018-04-19,25.2842
2018-04-20,25.2842
2018-04-21,25.2842
2018-04-22,25.2842
2018-04-23,25.2842
2018-04-24,25.2842
2018-04-25,25.2842
2018-04-26,25.2842
2018-04-27,25.2842
2018-04-28,25.2842
2018-04-29,25.2842
2018-04-30,25.2842
2018-05-01,25.2842
2018-05-02,25.2842
2018-05-03,25.2842
2018-05-04,25.2842
2018-05-05,25.2842
2018-05-06,25.2842
2018-05-07,25.2842
2018-05-08,25.2842
2018-05-09,25.2842
2018-05-10,25.2842
2018-05-11,25.2842
2018-05-12,25.2842
2018-05-13,25.2842
2018-05-14,25.2842
2018-05-15,25.2842
2018-05-16,25.2842
2018-05-17,25.2842
2018-05-18,25.2842
2018-05-19,25.2842
2018-05-20,25.2842
2018-05-21,25.2842
2018-05-22,25.2842
2018-05-23,25.2842
2018-05-24,25.2842
2018-05-25,25.2842
2018-05-26,25.2842
2018-05-27,25.2842
2018-05-28,25.2842
2018-05-29,25.2842
2018-05-30,25.2842
2018-05-31,25.2842
2018-06-01,25.2842
2018-06-02,25.2842
2018-06-03,25.2842
2018-06-04,25.2842
2018-06-05,25.2842
2018-06-06,25.2842
2018-06-07,25.2842
2018-06-08,25.2842
2018-06-09,25.2842
2018-06-10,25.2842
2018-06-11,25.2842
2018-06-12,25.2842
2018-06-13,25.2842
2018-06-14,25.2842
2018-06-15,25.2842
2018-06-16,25.2842
2018-06-17,25.2842
2018-06-18,25.2842
2018-06-19,25.2842
2018-06-20,25.2842
2018-06-21,25.2842
2018-06-22,25.2842
2018-06-23,25.2842
2018-06-24,25.2842
2018-06-25,25.2842
2018-06-26,25.2842
2018-06-27,25.2842
2018-06-28,25.2842
2018-06-29,25.2842
2018-06-30,19.3555
2018-07-01,19.3555
2018-07-02,19.3555
2018-07-03,19.3555
2018-07-04,19.3555
2018-07-05,19.3555
2018-07-06,19.3555
2018-07-07,19.3555
2018-07-08,19.3555
2018-07-09,19.3555
2018-07-10,19.3555
2018-07-11,19.3555
2018-07-12,19.3555
2018-07-13,19.3555
2018-07-14,19.3555
2018-07-15,19.3555
2018-07-16,19.3555
2018-07-17,19.3555
2018-07-18,19.3555
2018-07-19,19.3555
2018-07-20,19.3555
2018-07-21,19.3555
2018-07-22,19.3555
2018-07-23,19.3555
2018-07-24,19.3555
2018-07-25,19.3555
2018-07-26,19.3555
2018-07-27,19.3555
2018-07-28,19.3555
2018-07-29,19.3555
2018-07-30,19.3555
2018-07-31,19.3555
2018-08-01,19.3555
2018-08-02,19.3555
2018-08-03,19.3555
2018-08-04,19.3555
2018-08-05,19.3555
2018-08-06,19.3555
2018-08-07,19.3555
2018-08-08,19.3555
2018-08-09,19.3555
2018-08-10,19.3555
2018-08-11,19.3555
2018-08-12,19.3555
2018-08-13,19.3555
2018-08-14,19.3555
2018-08-15,19.3555
2018-08-16,19.3555
2018-08-17,19.3555
2018-08-18,19.3555
2018-08-19,19.3555
2018-08-20,19.3555
2018-08-21,19.3555
2018-08-22,19.3555
2018-08-23,19.3555
2018-08-24,19.3555
2018-08-25,19.3555
2018-08-26,19.3555
2018-08-27,19.3555
2018-08-28,19.3555
2018-08-29,19.3555
2018-08-30,19.3555
2018-08-31,19.3555
2018-09-01,19.3555
2018-09-02,19.3555
2018-09-03,19.3555
2018-09-04,19.3555
2018-09-05,19.3555
2018-09-06,19.3555
2018-09-07,19.3555
2018-09-08,19.3555
2018-09-09,19.3555
2018-09-10,19.3555
2018-09-11,19.3555
2018-09-12,19.3555
2018-09-13,19.3555
2018-09-14,19.3555
2018-09-15,19.3555
2018-09-16,19.3555
2018-09-17,19.3555
2018-09-18,19.3555
2018-09-19,19.3555
2018-09-20,19.3555
2018-09-21,19.3555
2018-09-22,19.3555
2018-09-23,19.3555
2018-09-24,19.3555
2018-09-25,19.3555
2018-09-26,19.3555
2018-09-27,19.3555
2018-09-28,19.3555
2018-09-29,19.3555
2018-09-30,22.9767
2018-10-01,22.9767
2018-10-02,22.9767
2018-10-03,22.9767
2018-10-04,22.9767
2018-10-05,22.9767
2018-10-06,22.9767
2018-10-07,22.9767
2018-10-08,22.9767
2018-10-09,22.9767
2018-10-10,22.9767
2018-10-11,22.9767
2018-10-12,22.9767
2018-10-13,22.9767
2018-10-14,22.9767
2018-10-15,22.9767
2018-10-16,22.9767
2018-10-17,22.9767
2018-10-18,22.9767
2018-10-19,22.9767
2018-10-20,22.9767
2018-10-21,22.9767
2018-10-22,22.9767
2018-10-23,22.9767
2018-10-24,22.9767
2018-10-25,22.9767
2018-10-26,22.9767
2018-10-27,22.9767
2018-10-28,22.9767
2018-10-29,22.9767
2018-10-30,22.9767
2018-10-31,22.9767
2018-11-01,22.9767
2018-11-02,22.9767
2018-11-03,22.9767
2018-11-04,22.9767
2018-11-05,22.9767
2018-11-06,22.9767
2018-11-07,22.9767
2018-11-08,22.9767
2018-11-09,22.9767
2018-11-10,22.9767
2018-11-11,22.9767
2018-11-12,22.9767
2018-11-13,22.9767
2018-11-14,22.9767
2018-11-15,22.9767
2018-11-16,22.9767
2018-11-17,22.9767
2018-11-18,22.9767
2018-11-19,22.9767
2018-11-20,22.9767
2018-11-21,22.9767
2018-11-22,22.9767
2018-11-23,22.9767
2018-11-24,22.9767
2018-11-25,22.9767
2018-11-26,22.9767
2018-11-27,22.9767
2018-11-28,22.9767
2018-11-29,22.9767
2018-11-30,22.9767
2018-12-01,22.9767
2018-12-02,22.9767
2018-12-03,22.9767
2018-12-04,22.9767
2018-12-05,22.9767
2018-12-06,22.9767
2018-12-07,22.9767
2018-12-08,22.9767
2018-12-09,22.9767
2018-12-10,22.9767
2018-12-11,22.9767
2018-12-12,22.9767
2018-12-13,22.9767
2018-12-14,22.9767
2018-12-15,22.9767
2018-12-16,22.9767
2018-12-17,22.9767
2018-12-18,22.9767
2018-12-19,22.9767
2018-12-20,22.9767
2018-12-21,22.9767
2018-12-22,22.9767
2018-12-23,22.9767
2018-12-24,22.9767
2018-12-25,22.9767
2018-12-26,22.9767
2018-12-27,22.9767
2018-12-28,22.9767
2018-12-29,22.9767
2018-12-30,22.9767
2018-12-31,29.8475
2019-01-01,29.8475
2019-01-02,29.8475
2019-01-03,29.8475
2019-01-04,29.8475
2019-01-05,29.8475
2019-01-06,29.8475
2019-01-07,29.8475
2019-01-08,29.8475
2019-01-09,29.8475
2019-01-10,29.8475
2019-01-11,29.8475
2019-01-12,29.8475
2019-01-13,29.8475
2019-01-14,29.8475
2019-01-15,29.8475
2019-01-16,29.8475
2019-01-17,29.8475
2019-01-18,29.8475
2019-01-19,29.8475
2019-01-20,29.8475
2019-01-21,29.8475
2019-01-22,29.8475
2019-01-23,29.8475
2019-01-24,29.8475
2019-01-25,29.8475
2019-01-26,29.8475
2019-01-27,29.8475
2019-01-28,29.8475
2019-01-29,29.8475
2019-01-30,29.8475
2019-01-31,29.8475
2019-02-01,29.8475
2019-02-02,29.8475
2019-02-03,29.8475
2019-02-04,29.8475
2019-02-05,29.8475
2019-02-06,29.8475
2019-02-07,29.8475
2019-02-08,29.8475
2019-02-09,29.8475
2019-02-10,29.8475
2019-02-11,29.8475
2019-02-12,29.8475
2019-02-13,29.8475
2019-02-14,29.8475
2019-02-15,29.8475
2019-02-16,29.8475
2019-02-17,29.8475
2019-02-18,29.8475
2019-02-19,29.8475
2019-02-20,29.8475
2019-02-21,29.8475
2019-02-22,29.8475
2019-02-23,29.8475
2019-02-24,29.8475
2019-02-25,29.8475
2019-02-26,29.8475
2019-02-27,29.8475
2019-02-28,29.8475
2019-03-01,29.8475
2019-03-02,29.8475
2019-03-03,29.8475
2019-03-04,29.8475
2019-03-05,29.8475
2019-03-06,29.8475
2019-03-07,29.8475
2019-03-08,29.8475
2019-03-09,29.8475
2019-03-10,29.8475
2019-03-11,29.8475
2019-03-12,29.8475
2019-03-13,29.8475
2019-03-14,29.8475
2019-03-15,29.8475
2019-03-16,29.8475
2019-03-17,29.8475
2019-03-18,29.8475
2019-03-19,29.8475
2019-03-20,29.8475
2019-03-21,29.8475
2019-03-22,29.8475
2019-03-23,29.8475
2019-03-24,29.8475
2019-03-25,29.8475
2019-03-26,29.8475
2019-03-27,29.8475
2019-03-28,29.8475
2019-03-29,29.8475
2019-03-30,29.8475
2019-03-31,26.8148
2019-04-01,26.8148
2019-04-02,26.8148
2019-04-03,26.8148
2019-04-04,26.8148
2019-04-05,26.8148
2019-04-06,26.8148
2019-04-07,26.8148
2019-04-08,26.8148
2019-04-09,26.8148
2019-04-10,26.8148
2019-04-11,26.8148
2019-04-12,26.8148
2019-04-13,26.8148
2019-04-14,26.8148
2019-04-15,26.8148
2019-04-16,26.8148
2019-04-17,26.8148
2019-04-18,26.8148
2019-04-19,26.8148
2019-04-20,26.8148
2019-04-21,26.8148
2019-04-22,26.8148
2019-04-23,26.8148
2019-04-24,26.8148
2019-04-25,26.8148
2019-04-26,26.8148
2019-04-27,26.8148
2019-04-28,26.8148
2019-04-29,26.8148
2019-04-30,26.8148
2019-05-01,26.8148
2019-05-02,26.8148
2019-05-03,26.8148
2019-05-04,26.8148
2019-05-05,26.8148
2019-05-06,26.8148
2019-05-07,26.8148
2019-05-08,26.8148
2019-05-09,26.8148
2019-05-10,26.8148
2019-05-11,26.8148
2019-05-12,26.8148
2019-05-13,26.8148
2019-05-14,26.8148
2019-05-15,26.8148
2019-05-16,26.8148
2019-05-17,26.8148
2019-05-18,26.8148
2019-05-19,26.8148
2019-05-20,26.8148
2019-05-21,26.8148
2019-05-22,26.8148
2019-05-23,26.8148
2019-05-24,26.8148
2019-05-25,26.8148
2019-05-26,26.8148
2019-05-27,26.8148
2019-05-28,26.8148
2019-05-29,26.8148
2019-05-30,26.8148
2019-05-31,26.8148
2019-06-01,26.8148
2019-06-02,26.8148
2019-06-03,26.8148
2019-06-04,26.8148
2019-06-05,26.8148
2019-06-06,26.8148
2019-06-07,26.8148
2019-06-08,26.8148
2019-06-09,26.8148
2019-06-10,26.8148
2019-06-11,26.8148
2019-06-12,26.8148
2019-06-13,26.8148
2019-06-14,26.8148
2019-06-15,26.8148
2019-06-16,26.8148
2019-06-17,26.8148
2019-06-18,26.8148
2019-06-19,26.8148
2019-06-20,26.8148
2019-06-21,26.8148
2019-06-22,26.8148
2019-06-23,26.8148
2019-06-24,26.8148
2019-06-25,26.8148
2019-06-26,26.8148
2019-06-27,26.8148
2019-06-28,26.8148
2019-06-29,26.8148
2019-06-30,45.1512
2019-07-01,45.1512
2019-07-02,45.1512
2019-07-03,45.1512
2019-07-04,45.1512
2019-07-05,45.1512
2019-07-06,45.1512
2019-07-07,45.1512
2019-07-08,45.1512
2019-07-09,45.1512
2019-07-10,45.1512
2019-07-11,45.1512
2019-07-12,45.1512
2019-07-13,45.1512
2019-07-14,45.1512
2019-07-15,45.1512
2019-07-16,45.1512
2019-07-17,45.1512
2019-07-18,45.1512
2019-07-19,45.1512
