,WTB LN Equity,WTB LN Equity,WTB LN Equity,WTB LN Equity,WTB LN Equity
2017-01-13,3095.471,3144.279,3095.471,3121.401,788211.0
2017-01-14,3095.471,3144.279,3095.471,3121.401,788211.0
2017-01-15,3095.471,3144.279,3095.471,3121.401,788211.0
2017-01-16,3126.739,3126.739,3068.017,3073.355,553964.0
2017-01-17,3066.492,3139.703,3052.002,3085.557,625308.0
2017-01-18,3103.86,3140.466,3069.542,3140.466,908447.0
2017-01-19,3135.89,3138.941,3087.845,3104.623,717479.0
2017-01-20,3132.84,3168.683,3104.623,3141.991,1545016.0
2017-01-21,3132.84,3168.683,3104.623,3141.991,1545016.0
2017-01-22,3132.84,3168.683,3104.623,3141.991,1545016.0
2017-01-23,3132.077,3146.567,3119.113,3121.401,537921.0
2017-01-24,3130.552,3135.89,3068.78,3087.083,812161.0
2017-01-25,3090.896,3106.148,3043.613,3095.471,1214393.0
2017-01-26,3030.649,3032.174,2901.004,2974.215,1661018.0
2017-01-27,2993.28,3022.26,2977.265,3022.26,859342.0
2017-01-28,2993.28,3022.26,2977.265,3022.26,859342.0
2017-01-29,2993.28,3022.26,2977.265,3022.26,859342.0
2017-01-30,3012.346,3027.598,2990.23,3023.785,971807.0
2017-01-31,3028.361,3040.563,2988.705,2993.28,783005.0
2017-02-01,3012.346,3016.159,2976.503,2996.331,697807.0
2017-02-02,3016.159,3051.24,2989.467,3027.598,803559.0
2017-02-03,3031.411,3045.139,3015.396,3026.836,540625.0
2017-02-04,3031.411,3045.139,3015.396,3026.836,540625.0
2017-02-05,3031.411,3045.139,3015.396,3026.836,540625.0
2017-02-06,3016.159,3026.836,2997.094,3003.957,489594.0
2017-02-07,3010.058,3048.189,3008.533,3031.411,445286.0
2017-02-08,3029.124,3096.234,3023.023,3086.32,739430.0
2017-02-09,3085.557,3085.557,2987.942,3035.225,652482.0
2017-02-10,3033.699,3057.34,3025.31,3050.477,749743.0
2017-02-11,3033.699,3057.34,3025.31,3050.477,749743.0
2017-02-12,3033.699,3057.34,3025.31,3050.477,749743.0
2017-02-13,3043.613,3058.103,3031.411,3035.225,532475.0
2017-02-14,3046.664,3051.24,3015.396,3036.75,855174.0
2017-02-15,3035.987,3042.851,3004.72,3019.21,555031.0
2017-02-16,3024.548,3032.174,3000.907,3010.058,567366.0
2017-02-17,3012.346,3029.124,2986.417,3001.669,665133.0
2017-02-18,3012.346,3029.124,2986.417,3001.669,665133.0
2017-02-19,3012.346,3029.124,2986.417,3001.669,665133.0
2017-02-20,3009.295,3023.785,2978.791,2988.705,514812.0
2017-02-21,3000.144,3004.72,2966.589,2966.589,1022560.0
2017-02-22,2974.215,2985.654,2942.948,2949.049,921407.0
2017-02-23,2952.862,2955.15,2897.953,2902.529,1146636.0
2017-02-24,2902.529,2917.781,2883.463,2897.953,654623.0
2017-02-25,2902.529,2917.781,2883.463,2897.953,654623.0
2017-02-26,2902.529,2917.781,2883.463,2897.953,654623.0
2017-02-27,2903.291,2922.357,2890.327,2907.867,328669.0
2017-02-28,2922.357,2923.882,2894.14,2917.019,503576.0
2017-03-01,2920.832,2945.998,2894.14,2945.235,1200802.0
2017-03-02,2935.321,2939.897,2903.291,2929.22,684217.0
2017-03-03,2928.458,2928.458,2869.736,2875.837,848790.0
2017-03-04,2928.458,2928.458,2869.736,2875.837,848790.0
2017-03-05,2928.458,2928.458,2869.736,2875.837,848790.0
2017-03-06,2868.974,2890.327,2850.671,2883.463,713722.0
2017-03-07,2894.903,2919.306,2878.888,2907.105,585978.0
2017-03-08,2906.342,2943.71,2897.953,2918.544,706533.0
2017-03-09,2926.933,2957.437,2901.004,2957.437,1098321.0
2017-03-10,2968.114,2973.452,2944.473,2967.351,701180.0
2017-03-11,2968.114,2973.452,2944.473,2967.351,701180.0
2017-03-12,2968.114,2973.452,2944.473,2967.351,701180.0
2017-03-13,2966.589,3010.058,2946.761,2960.488,791895.0
2017-03-14,2960.488,3022.26,2952.099,2979.553,901823.0
2017-03-15,2974.215,2987.18,2952.862,2981.079,608787.0
2017-03-16,2994.043,3001.669,2960.488,2981.079,723380.0
2017-03-17,2980.316,2994.043,2968.114,2976.503,866013.0
2017-03-18,2980.316,2994.043,2968.114,2976.503,866013.0
2017-03-19,2980.316,2994.043,2968.114,2976.503,866013.0
2017-03-20,2979.553,2987.18,2962.013,2986.417,340648.0
2017-03-21,2990.23,2994.043,2965.064,2984.892,598961.0
2017-03-22,2981.841,2981.841,2943.71,2971.165,1122603.0
2017-03-23,2968.114,2995.568,2960.488,2993.28,855918.0
2017-03-24,2993.28,2994.806,2968.877,2981.841,379207.0
2017-03-25,2993.28,2994.806,2968.877,2981.841,379207.0
2017-03-26,2993.28,2994.806,2968.877,2981.841,379207.0
2017-03-27,2974.215,3009.295,2955.15,3003.195,662897.0
2017-03-28,3009.295,3012.346,2970.402,2999.381,570967.0
2017-03-29,3016.159,3016.159,2952.862,2968.114,520739.0
2017-03-30,2968.114,3010.821,2962.776,3005.482,407316.0
2017-03-31,3001.669,3027.598,2995.568,3018.447,546177.0
2017-04-01,3001.669,3027.598,2995.568,3018.447,546177.0
2017-04-02,3001.669,3027.598,2995.568,3018.447,546177.0
2017-04-03,3030.649,3031.411,2985.654,2989.467,525867.0
2017-04-04,2989.467,3007.77,2966.589,2974.215,427946.0
2017-04-05,2974.978,3071.83,2974.215,3061.916,799904.0
2017-04-06,3043.613,3050.477,3023.785,3039.038,667356.0
2017-04-07,3033.699,3067.255,3016.159,3067.255,429204.0
2017-04-08,3033.699,3067.255,3016.159,3067.255,429204.0
2017-04-09,3033.699,3067.255,3016.159,3067.255,429204.0
2017-04-10,3060.391,3085.557,3043.613,3077.169,456206.0
2017-04-11,3080.219,3122.926,3072.593,3110.724,685884.0
2017-04-12,3115.3,3153.431,3115.3,3141.991,1033250.0
2017-04-13,3135.89,3211.39,3131.315,3183.935,1059517.0
2017-04-14,3135.89,3211.39,3131.315,3183.935,1059517.0
2017-04-15,3135.89,3211.39,3131.315,3183.935,1059517.0
2017-04-16,3135.89,3211.39,3131.315,3183.935,1059517.0
2017-04-17,3135.89,3211.39,3131.315,3183.935,1059517.0
2017-04-18,3192.324,3199.95,3144.279,3153.431,975141.0
2017-04-19,3164.107,3191.561,3160.294,3172.496,893549.0
2017-04-20,3172.496,3219.016,3142.754,3217.491,862654.0
2017-04-21,3208.339,3248.758,3202.238,3206.051,610167.0
2017-04-22,3208.339,3248.758,3202.238,3206.051,610167.0
2017-04-23,3208.339,3248.758,3202.238,3206.051,610167.0
2017-04-24,3248.758,3304.429,3235.031,3284.601,1257260.0
2017-04-25,3203.001,3203.001,3016.159,3050.477,2596369.0
2017-04-26,3055.053,3056.578,3025.31,3045.139,1156391.0
2017-04-27,3038.275,3090.133,2993.28,3088.608,1160539.0
2017-04-28,3081.744,3081.744,3056.578,3077.169,981412.0
2017-04-29,3081.744,3081.744,3056.578,3077.169,981412.0
2017-04-30,3081.744,3081.744,3056.578,3077.169,981412.0
2017-05-01,3081.744,3081.744,3056.578,3077.169,13489.0
2017-05-02,3080.982,3084.795,3029.886,3068.017,809715.0
2017-05-03,3061.916,3076.406,3040.563,3050.477,655553.0
2017-05-04,3052.002,3115.3,3048.189,3101.572,605952.0
2017-05-05,3096.997,3118.35,3090.896,3100.047,556006.0
2017-05-06,3096.997,3118.35,3090.896,3100.047,556006.0
2017-05-07,3096.997,3118.35,3090.896,3100.047,556006.0
2017-05-08,3118.35,3141.991,3095.471,3119.113,549950.0
2017-05-09,3119.875,3135.89,3101.572,3106.911,349332.0
2017-05-10,3100.047,3142.754,3098.522,3137.416,496519.0
2017-05-11,3130.552,3138.941,3095.471,3120.638,785522.0
2017-05-12,3113.774,3132.84,3093.946,3100.81,441030.0
2017-05-13,3113.774,3132.84,3093.946,3100.81,441030.0
2017-05-14,3113.774,3132.84,3093.946,3100.81,441030.0
2017-05-15,3101.572,3122.926,3099.285,3118.35,366045.0
2017-05-16,3119.875,3153.431,3113.012,3151.143,502144.0
2017-05-17,3148.092,3177.834,3135.128,3146.567,396137.0
2017-05-18,3144.279,3196.137,3144.279,3151.143,908973.0
2017-05-19,3148.092,3195.375,3148.092,3186.223,541141.0
2017-05-20,3148.092,3195.375,3148.092,3186.223,541141.0
2017-05-21,3148.092,3195.375,3148.092,3186.223,541141.0
2017-05-22,3196.9,3251.046,3183.173,3241.132,599168.0
2017-05-23,3229.692,3242.657,3209.864,3210.627,1139264.0
2017-05-24,3207.576,3276.975,3203.763,3239.606,1377900.0
2017-05-25,3268.19,3308.471,3258.12,3290.654,844653.0
2017-05-26,3300.725,3302.274,3275.936,3286.007,696359.0
2017-05-27,3300.725,3302.274,3275.936,3286.007,696359.0
2017-05-28,3300.725,3302.274,3275.936,3286.007,696359.0
2017-05-29,3300.725,3302.274,3275.936,3286.007,696359.0
2017-05-30,3296.077,3320.091,3262.768,3275.936,780454.0
2017-05-31,3282.133,3326.288,3272.838,3323.964,912562.0
2017-06-01,3323.964,3344.879,3312.344,3329.386,556474.0
2017-06-02,3262.768,3287.556,3257.345,3272.838,1020445.0
2017-06-03,3262.768,3287.556,3257.345,3272.838,1020445.0
2017-06-04,3262.768,3287.556,3257.345,3272.838,1020445.0
2017-06-05,3261.218,3267.415,3185.304,3188.402,1031417.0
2017-06-06,3179.107,3196.923,3134.178,3141.924,797191.0
2017-06-07,3135.727,3179.107,3128.755,3131.079,807615.0
2017-06-08,3135.727,3151.995,3113.263,3138.826,588876.0
2017-06-09,3141.15,3141.15,3048.968,3085.376,742597.0
2017-06-10,3141.15,3141.15,3048.968,3085.376,742597.0
2017-06-11,3141.15,3141.15,3048.968,3085.376,742597.0
2017-06-12,3065.235,3103.192,3049.743,3067.559,588216.0
2017-06-13,3081.503,3103.192,3057.489,3090.024,1104980.0
2017-06-14,3081.503,3125.657,3081.503,3119.46,814116.0
2017-06-15,3116.361,3116.361,3014.884,3030.377,1253305.0
2017-06-16,3031.151,3062.137,3013.335,3021.081,1593991.0
2017-06-17,3031.151,3062.137,3013.335,3021.081,1593991.0
2017-06-18,3031.151,3062.137,3013.335,3021.081,1593991.0
2017-06-19,3035.024,3055.165,3013.335,3036.574,704943.0
2017-06-20,3043.545,3066.785,2978.476,2984.673,1375232.0
2017-06-21,3098.545,3160.516,3079.953,3086.15,2055755.0
2017-06-22,3087.7,3094.671,3045.869,3052.841,701719.0
2017-06-23,3059.038,3075.306,3023.405,3066.785,693567.0
2017-06-24,3059.038,3075.306,3023.405,3066.785,693567.0
2017-06-25,3059.038,3075.306,3023.405,3066.785,693567.0
2017-06-26,3076.08,3144.248,3066.785,3133.403,962966.0
2017-06-27,3121.009,3132.629,3072.207,3079.179,752808.0
2017-06-28,3075.306,3113.263,3058.264,3069.883,546764.0
2017-06-29,3072.982,3088.474,3037.348,3051.292,1204880.0
2017-06-30,3052.066,3111.713,3035.024,3072.982,1126593.0
2017-07-01,3052.066,3111.713,3035.024,3072.982,1126593.0
2017-07-02,3052.066,3111.713,3035.024,3072.982,1126593.0
2017-07-03,3083.052,3085.376,3037.348,3040.447,498322.0
2017-07-04,3052.066,3056.714,3033.475,3033.475,307658.0
2017-07-05,3031.151,3035.024,3000.94,3024.954,436411.0
2017-07-06,3027.278,3029.602,2995.518,2997.842,565120.0
2017-07-07,3000.166,3009.461,2974.603,2976.927,532931.0
2017-07-08,3000.166,3009.461,2974.603,2976.927,532931.0
2017-07-09,3000.166,3009.461,2974.603,2976.927,532931.0
2017-07-10,2985.448,2992.419,2949.814,2954.462,539537.0
2017-07-11,2956.786,2956.786,2923.477,2924.252,511500.0
2017-07-12,2931.998,2969.18,2926.575,2968.406,483179.0
2017-07-13,2973.054,3002.49,2961.434,2999.391,746147.0
2017-07-14,3001.715,3008.687,2977.701,2999.391,1749246.0
2017-07-15,3001.715,3008.687,2977.701,2999.391,1749246.0
2017-07-16,3001.715,3008.687,2977.701,2999.391,1749246.0
2017-07-17,3000.94,3026.503,3000.94,3026.503,408665.0
2017-07-18,3022.63,3060.587,3007.138,3024.954,416007.0
2017-07-19,3035.024,3050.517,3011.785,3022.63,437842.0
2017-07-20,3036.574,3045.869,3009.461,3041.222,590293.0
2017-07-21,3037.348,3064.461,3022.63,3035.799,492581.0
2017-07-22,3037.348,3064.461,3022.63,3035.799,492581.0
2017-07-23,3037.348,3064.461,3022.63,3035.799,492581.0
2017-07-24,3028.827,3043.545,2999.391,3007.138,768752.0
2017-07-25,3025.729,3031.926,2959.11,2993.969,873035.0
2017-07-26,2996.293,3034.25,2996.293,3023.405,381496.0
2017-07-27,3022.63,3040.447,3015.659,3024.18,346449.0
2017-07-28,3004.814,3011.785,2974.603,2985.448,437319.0
2017-07-29,3004.814,3011.785,2974.603,2985.448,437319.0
2017-07-30,3004.814,3011.785,2974.603,2985.448,437319.0
2017-07-31,2980.025,3016.433,2977.701,2980.8,591995.0
2017-08-01,2987.772,3007.912,2974.603,2985.448,578835.0
2017-08-02,2987.772,3002.49,2966.082,2982.349,444610.0
2017-08-03,2985.448,3002.49,2976.152,2994.743,400441.0
2017-08-04,2995.518,3030.377,2974.603,3019.532,471141.0
2017-08-05,2995.518,3030.377,2974.603,3019.532,471141.0
2017-08-06,2995.518,3030.377,2974.603,3019.532,471141.0
2017-08-07,3023.405,3042.771,3017.208,3024.18,533313.0
2017-08-08,3025.729,3025.729,2996.293,2997.067,300342.0
2017-08-09,2983.124,2984.673,2942.843,2962.209,491838.0
2017-08-10,2957.561,2970.73,2928.899,2954.462,906090.0
2017-08-11,2946.716,2966.082,2913.407,2966.082,851640.0
2017-08-12,2946.716,2966.082,2913.407,2966.082,851640.0
2017-08-13,2946.716,2966.082,2913.407,2966.082,851640.0
2017-08-14,2974.603,3001.715,2972.279,2983.898,472914.0
2017-08-15,2992.419,3004.039,2971.504,2986.997,371780.0
2017-08-16,2990.87,3019.532,2986.222,2986.222,525738.0
2017-08-17,2983.898,2988.546,2966.082,2973.828,2148187.0
2017-08-18,2964.533,2968.406,2928.899,2938.195,462562.0
2017-08-19,2964.533,2968.406,2928.899,2938.195,462562.0
2017-08-20,2964.533,2968.406,2928.899,2938.195,462562.0
2017-08-21,2927.35,2943.617,2907.984,2938.195,671255.0
2017-08-22,2973.054,3017.982,2966.082,2983.124,456953.0
2017-08-23,2989.321,2989.321,2942.068,2944.392,425689.0
2017-08-24,2951.364,2951.364,2867.703,2867.703,723467.0
2017-08-25,2871.576,2881.647,2848.337,2848.337,398630.0
2017-08-26,2871.576,2881.647,2848.337,2848.337,398630.0
2017-08-27,2871.576,2881.647,2848.337,2848.337,398630.0
2017-08-28,2871.576,2881.647,2848.337,2848.337,398630.0
2017-08-29,2837.492,2849.886,2825.873,2832.07,850893.0
2017-08-30,2842.915,2856.858,2836.718,2836.718,463831.0
2017-08-31,2839.042,2914.956,2839.042,2911.083,772176.0
2017-09-01,2921.153,2927.35,2884.745,2911.083,638063.0
2017-09-02,2921.153,2927.35,2884.745,2911.083,638063.0
2017-09-03,2921.153,2927.35,2884.745,2911.083,638063.0
2017-09-04,2896.365,2918.054,2890.942,2895.59,370520.0
2017-09-05,2891.717,2960.659,2891.717,2922.702,536952.0
2017-09-06,2914.181,2914.956,2885.52,2897.139,425685.0
2017-09-07,2904.111,2936.646,2882.421,2936.646,398757.0
2017-09-08,2931.223,2931.223,2871.576,2918.829,1209080.0
2017-09-09,2931.223,2931.223,2871.576,2918.829,1209080.0
2017-09-10,2931.223,2931.223,2871.576,2918.829,1209080.0
2017-09-11,2931.223,2942.843,2912.632,2925.026,740731.0
2017-09-12,2817.352,2913.407,2810.38,2913.407,1332155.0
2017-09-13,2897.139,2902.562,2846.013,2877.773,1608226.0
2017-09-14,2867.703,2881.647,2832.844,2835.943,928853.0
2017-09-15,2832.07,2845.239,2784.042,2822.0,1441742.0
2017-09-16,2832.07,2845.239,2784.042,2822.0,1441742.0
2017-09-17,2832.07,2845.239,2784.042,2822.0,1441742.0
2017-09-18,2828.971,2850.661,2820.45,2838.267,499934.0
2017-09-19,2832.844,2839.816,2803.408,2807.281,629263.0
2017-09-20,2811.929,2858.407,2811.155,2858.407,579497.0
2017-09-21,2848.337,2852.985,2815.802,2821.225,322093.0
2017-09-22,2818.126,2866.154,2811.929,2866.154,564076.0
2017-09-23,2818.126,2866.154,2811.929,2866.154,564076.0
2017-09-24,2818.126,2866.154,2811.929,2866.154,564076.0
2017-09-25,2859.957,2891.717,2849.112,2884.745,303523.0
2017-09-26,2883.97,2886.294,2860.731,2863.055,558932.0
2017-09-27,2865.379,2876.999,2839.042,2867.703,719322.0
2017-09-28,2866.154,2880.872,2853.76,2868.478,558051.0
2017-09-29,2873.9,2925.801,2873.126,2917.28,873317.0
2017-09-30,2873.9,2925.801,2873.126,2917.28,873317.0
2017-10-01,2873.9,2925.801,2873.126,2917.28,873317.0
2017-10-02,2931.998,2965.307,2914.956,2941.293,749818.0
2017-10-03,2942.068,2969.955,2938.195,2968.406,731989.0
2017-10-04,2958.335,2982.349,2930.449,2978.476,586164.0
2017-10-05,2993.969,3017.982,2969.18,2990.096,807001.0
2017-10-06,2989.321,3002.49,2963.758,2992.419,739327.0
2017-10-07,2989.321,3002.49,2963.758,2992.419,739327.0
2017-10-08,2989.321,3002.49,2963.758,2992.419,739327.0
2017-10-09,2984.673,3011.785,2980.8,2983.124,662558.0
2017-10-10,2982.349,3031.151,2976.152,3017.208,589686.0
2017-10-11,3031.151,3125.657,3022.63,3120.234,1290634.0
2017-10-12,3129.53,3147.347,3119.46,3139.6,1316368.0
2017-10-13,3158.966,3158.966,3116.361,3120.234,664114.0
2017-10-14,3158.966,3158.966,3116.361,3120.234,664114.0
2017-10-15,3158.966,3158.966,3116.361,3120.234,664114.0
2017-10-16,3128.755,3133.403,3110.164,3121.784,400589.0
2017-10-17,3113.263,3121.784,3053.616,3072.982,808304.0
2017-10-18,3095.446,3119.46,3071.432,3116.361,676940.0
2017-10-19,3116.361,3116.361,3059.038,3082.277,502253.0
2017-10-20,3098.545,3106.291,3045.095,3062.137,627265.0
2017-10-21,3098.545,3106.291,3045.095,3062.137,627265.0
2017-10-22,3098.545,3106.291,3045.095,3062.137,627265.0
2017-10-23,3070.658,3077.629,3048.193,3053.616,615844.0
2017-10-24,3002.49,3021.081,2857.633,2907.21,2890374.0
2017-10-25,2876.999,2898.689,2834.394,2855.309,1938235.0
2017-10-26,2866.928,2881.647,2846.013,2870.802,1446488.0
2017-10-27,2877.773,2880.872,2840.591,2857.633,1116874.0
2017-10-28,2877.773,2880.872,2840.591,2857.633,1116874.0
2017-10-29,2877.773,2880.872,2840.591,2857.633,1116874.0
2017-10-30,2857.633,2858.407,2831.295,2831.295,1188762.0
2017-10-31,2833.619,2878.548,2831.295,2860.731,1074790.0
2017-11-01,2868.478,2869.252,2808.831,2828.971,1287824.0
2017-11-02,2825.873,2859.957,2808.831,2848.337,2212759.0
2017-11-03,2855.309,2885.52,2846.013,2870.027,752354.0
2017-11-04,2855.309,2885.52,2846.013,2870.027,752354.0
2017-11-05,2855.309,2885.52,2846.013,2870.027,752354.0
2017-11-06,2870.027,2878.548,2849.112,2853.76,462156.0
2017-11-07,2854.534,2856.858,2797.211,2797.211,607627.0
2017-11-08,2797.986,2804.183,2772.423,2799.535,1075888.0
2017-11-09,2802.191,2823.289,2792.814,2810.005,926995.0
2017-11-10,2823.289,2823.289,2781.874,2789.688,542486.0
2017-11-11,2823.289,2823.289,2781.874,2789.688,542486.0
2017-11-12,2823.289,2823.289,2781.874,2789.688,542486.0
2017-11-13,2798.284,2806.098,2746.71,2763.901,602420.0
2017-11-14,2774.059,2790.469,2737.332,2744.365,804816.0
2017-11-15,2742.802,2771.715,2734.988,2758.431,869220.0
2017-11-16,2774.059,2784.218,2752.179,2774.059,454676.0
2017-11-17,2769.371,2796.721,2761.557,2785.781,1432544.0
2017-11-18,2769.371,2796.721,2761.557,2785.781,1432544.0
2017-11-19,2769.371,2796.721,2761.557,2785.781,1432544.0
2017-11-20,2788.125,2792.032,2767.027,2775.622,628748.0
2017-11-21,2776.404,2776.404,2750.617,2761.557,1115552.0
2017-11-22,2755.305,2806.879,2740.458,2791.251,385201.0
2017-11-23,2792.814,2817.819,2781.874,2814.694,425795.0
2017-11-24,2809.224,2809.224,2774.059,2794.376,585777.0
2017-11-25,2809.224,2809.224,2774.059,2794.376,585777.0
2017-11-26,2809.224,2809.224,2774.059,2794.376,585777.0
2017-11-27,2792.032,2802.972,2767.027,2777.967,440175.0
2017-11-28,2778.748,2817.038,2766.245,2803.754,434732.0
2017-11-29,2788.906,2855.328,2788.906,2839.699,817581.0
2017-11-30,2824.071,2838.918,2781.874,2788.125,892349.0
2017-12-01,2790.469,2813.131,2767.808,2776.404,540885.0
2017-12-02,2790.469,2813.131,2767.808,2776.404,540885.0
2017-12-03,2790.469,2813.131,2767.808,2776.404,540885.0
2017-12-04,2789.688,2833.448,2779.529,2821.726,570177.0
2017-12-05,2830.322,2914.716,2824.071,2899.087,897916.0
2017-12-06,2899.087,3124.919,2848.295,3117.886,1934143.0
2017-12-07,3110.854,3168.679,3031.93,3069.438,1558165.0
2017-12-08,3062.405,3141.329,3062.405,3121.012,718972.0
2017-12-09,3062.405,3141.329,3062.405,3121.012,718972.0
2017-12-10,3062.405,3141.329,3062.405,3121.012,718972.0
2017-12-11,3058.498,3099.132,3030.367,3038.181,785891.0
2017-12-12,3033.493,3048.34,3006.924,3015.52,1022078.0
2017-12-13,3008.487,3060.061,3006.143,3042.088,666120.0
2017-12-14,3042.87,3042.87,2987.388,2992.858,1176726.0
2017-12-15,2998.328,3019.427,2975.667,3019.427,1125423.0
2017-12-16,2998.328,3019.427,2975.667,3019.427,1125423.0
2017-12-17,2998.328,3019.427,2975.667,3019.427,1125423.0
2017-12-18,3017.083,3051.465,2974.104,3009.268,737307.0
2017-12-19,3019.427,3037.4,2995.203,3019.427,862234.0
2017-12-20,3013.957,3038.963,3003.017,3024.115,370008.0
2017-12-21,3023.334,3047.558,2985.826,3047.558,451265.0
2017-12-22,3042.87,3085.067,3021.771,3085.067,254328.0
2017-12-23,3042.87,3085.067,3021.771,3085.067,254328.0
2017-12-24,3042.87,3085.067,3021.771,3085.067,254328.0
2017-12-25,3042.87,3085.067,3021.771,3085.067,254328.0
2017-12-26,3042.87,3085.067,3021.771,3085.067,254328.0
2017-12-27,3089.755,3115.542,3074.908,3094.444,342391.0
2017-12-28,3106.165,3121.794,3085.067,3096.007,190008.0
2017-12-29,3103.039,3132.734,3087.411,3125.701,132517.0
2017-12-30,3103.039,3132.734,3087.411,3125.701,132517.0
2017-12-31,3103.039,3132.734,3087.411,3125.701,132517.0
2018-01-01,3103.039,3132.734,3087.411,3125.701,132517.0
2018-01-02,3133.515,3135.078,3078.034,3102.258,609239.0
2018-01-03,3117.105,3138.985,3099.132,3105.384,594746.0
2018-01-04,3135.859,3164.772,3110.854,3126.482,723638.0
2018-01-05,3123.356,3131.952,3103.039,3121.012,495268.0
2018-01-06,3123.356,3131.952,3103.039,3121.012,495268.0
2018-01-07,3123.356,3131.952,3103.039,3121.012,495268.0
2018-01-08,3119.449,3126.482,3069.438,3091.318,505781.0
2018-01-09,3095.225,3112.416,3063.187,3081.159,600165.0
2018-01-10,3085.067,3085.067,3004.58,3047.558,659301.0
2018-01-11,3045.995,3047.558,2977.23,2997.547,940014.0
2018-01-12,3007.706,3048.34,3007.706,3048.34,835630.0
2018-01-13,3007.706,3048.34,3007.706,3048.34,835630.0
2018-01-14,3007.706,3048.34,3007.706,3048.34,835630.0
2018-01-15,3049.121,3086.629,3023.334,3047.558,473168.0
2018-01-16,3053.81,3085.067,3032.711,3083.504,628818.0
2018-01-17,3084.285,3084.285,3001.454,3012.394,806331.0
2018-01-18,3008.487,3141.329,2999.11,3116.324,1793076.0
2018-01-19,3131.171,3133.515,3063.187,3129.608,1160840.0
2018-01-20,3131.171,3133.515,3063.187,3129.608,1160840.0
2018-01-21,3131.171,3133.515,3063.187,3129.608,1160840.0
2018-01-22,3120.231,3126.482,3082.722,3117.886,1223849.0
2018-01-23,3123.356,3153.051,3085.067,3085.067,1007425.0
2018-01-24,3082.722,3085.067,3027.241,3074.127,1105455.0
2018-01-25,3061.624,3086.629,3030.367,3047.558,538173.0
2018-01-26,3053.028,3076.471,3032.711,3054.591,1068625.0
2018-01-27,3053.028,3076.471,3032.711,3054.591,1068625.0
2018-01-28,3053.028,3076.471,3032.711,3054.591,1068625.0
2018-01-29,3065.531,3079.597,3051.465,3059.28,1557506.0
2018-01-30,3053.028,3074.127,3043.651,3048.34,574328.0
2018-01-31,3055.372,3071.001,3005.361,3032.711,759362.0
2018-02-01,3039.744,3054.591,3008.487,3017.864,572310.0
2018-02-02,3009.268,3028.023,2980.356,2980.356,386936.0
2018-02-03,3009.268,3028.023,2980.356,2980.356,386936.0
2018-02-04,3009.268,3028.023,2980.356,2980.356,386936.0
2018-02-05,2970.979,3007.706,2959.257,2980.356,669890.0
2018-02-06,2906.12,3006.143,2872.519,2934.252,1268504.0
2018-02-07,2943.629,2974.104,2920.186,2965.509,630540.0
2018-02-08,2943.629,2974.104,2921.749,2942.847,783233.0
2018-02-09,2938.159,2977.23,2922.53,2938.94,445833.0
2018-02-10,2938.159,2977.23,2922.53,2938.94,445833.0
2018-02-11,2938.159,2977.23,2922.53,2938.94,445833.0
2018-02-12,2964.727,2989.733,2962.383,2970.979,445103.0
2018-02-13,2973.323,2999.11,2962.383,2962.383,439343.0
2018-02-14,2977.23,2996.766,2941.284,2981.137,478849.0
2018-02-15,2986.607,3035.055,2966.29,3027.241,414927.0
2018-02-16,3035.837,3109.291,3027.241,3086.629,597001.0
2018-02-17,3035.837,3109.291,3027.241,3086.629,597001.0
2018-02-18,3035.837,3109.291,3027.241,3086.629,597001.0
2018-02-19,3080.378,3097.569,3047.558,3049.902,318032.0
2018-02-20,3060.842,3094.444,3028.804,3061.624,445310.0
2018-02-21,3052.247,3083.504,3034.274,3074.908,346363.0
2018-02-22,3067.875,3092.881,3052.247,3073.345,735494.0
2018-02-23,3081.941,3096.788,3046.777,3046.777,385745.0
2018-02-24,3081.941,3096.788,3046.777,3046.777,385745.0
2018-02-25,3081.941,3096.788,3046.777,3046.777,385745.0
2018-02-26,3053.81,3089.755,3053.81,3058.498,273802.0
2018-02-27,3053.028,3079.597,3052.247,3069.438,776707.0
2018-02-28,3051.465,3073.345,3034.274,3034.274,361830.0
2018-03-01,3036.618,3040.525,2990.514,2999.11,484429.0
2018-03-02,2978.793,3001.454,2962.383,2968.634,352702.0
2018-03-03,2978.793,3001.454,2962.383,2968.634,352702.0
2018-03-04,2978.793,3001.454,2962.383,2968.634,352702.0
2018-03-05,2971.76,2988.951,2956.913,2967.071,1225779.0
2018-03-06,2975.667,3028.023,2975.667,3002.236,432692.0
2018-03-07,2999.11,3028.023,2992.077,3012.394,366464.0
2018-03-08,3010.05,3075.69,3010.05,3068.657,529616.0
2018-03-09,3062.405,3084.285,3062.405,3072.564,321001.0
2018-03-10,3062.405,3084.285,3062.405,3072.564,321001.0
2018-03-11,3062.405,3084.285,3062.405,3072.564,321001.0
2018-03-12,3078.815,3092.881,3067.875,3085.067,313832.0
2018-03-13,3077.252,3083.504,3013.957,3028.804,360357.0
2018-03-14,3017.083,3042.87,2989.733,2989.733,481336.0
2018-03-15,2996.766,3006.924,2967.853,2992.858,511312.0
2018-03-16,2995.984,3003.017,2974.104,2978.011,608441.0
2018-03-17,2995.984,3003.017,2974.104,2978.011,608441.0
2018-03-18,2995.984,3003.017,2974.104,2978.011,608441.0
2018-03-19,2961.601,2992.858,2955.35,2986.607,479760.0
2018-03-20,2989.733,3013.175,2971.76,2978.011,392257.0
2018-03-21,2978.011,2978.011,2877.208,2888.929,992059.0
