,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity
2016-12-30,1148.066,1158.848,1141.723,1158.848,357453.0
2016-12-31,1148.066,1158.848,1141.723,1158.848,357453.0
2017-01-01,1148.066,1158.848,1141.723,1158.848,357453.0
2017-01-02,1148.066,1158.848,1141.723,1158.848,357453.0
2017-01-03,1163.923,1172.169,1160.117,1167.729,677558.0
2017-01-04,1167.729,1169.631,1155.677,1160.117,430891.0
2017-01-05,1158.848,1167.729,1154.408,1159.483,367880.0
2017-01-06,1153.14,1161.386,1153.14,1160.751,601990.0
2017-01-07,1153.14,1161.386,1153.14,1160.751,601990.0
2017-01-08,1153.14,1161.386,1153.14,1160.751,601990.0
2017-01-09,1160.117,1167.094,1151.871,1159.483,469955.0
2017-01-10,1157.58,1160.117,1128.403,1129.037,622132.0
2017-01-11,1124.597,1130.305,1114.448,1122.694,577357.0
2017-01-12,1122.06,1122.06,1106.837,1114.448,606598.0
2017-01-13,1116.351,1130.94,1109.374,1125.231,607092.0
2017-01-14,1116.351,1130.94,1109.374,1125.231,607092.0
2017-01-15,1116.351,1130.94,1109.374,1125.231,607092.0
2017-01-16,1122.694,1129.037,1116.351,1120.157,639361.0
2017-01-17,1118.254,1123.963,1109.374,1113.814,525104.0
2017-01-18,1117.62,1119.522,1104.3,1106.202,523484.0
2017-01-19,1103.665,1110.642,1094.785,1098.591,839540.0
2017-01-20,1099.859,1105.568,1091.614,1099.225,866843.0
2017-01-21,1099.859,1105.568,1091.614,1099.225,866843.0
2017-01-22,1099.859,1105.568,1091.614,1099.225,866843.0
2017-01-23,1074.488,1110.008,1065.608,1110.008,1681647.0
2017-01-24,1114.448,1114.448,1088.442,1107.471,1058278.0
2017-01-25,1106.837,1142.991,1100.494,1137.283,1110704.0
2017-01-26,1131.574,1134.745,1117.62,1122.06,831063.0
2017-01-27,1125.231,1144.894,1122.06,1144.894,669116.0
2017-01-28,1125.231,1144.894,1122.06,1144.894,669116.0
2017-01-29,1125.231,1144.894,1122.06,1144.894,669116.0
2017-01-30,1139.82,1143.626,1115.717,1139.82,936399.0
2017-01-31,1138.551,1141.088,1126.5,1126.5,820376.0
2017-02-01,1128.403,1135.38,1122.694,1126.5,526103.0
2017-02-02,1122.06,1144.26,1122.06,1137.283,494200.0
2017-02-03,1136.014,1168.363,1130.305,1163.923,826649.0
2017-02-04,1136.014,1168.363,1130.305,1163.923,826649.0
2017-02-05,1136.014,1168.363,1130.305,1163.923,826649.0
2017-02-06,1163.289,1175.34,1157.58,1171.534,931278.0
2017-02-07,1174.706,1190.563,1170.266,1181.049,959988.0
2017-02-08,1183.586,1197.54,1182.317,1195.637,1081475.0
2017-02-09,1201.346,1201.346,1179.78,1191.197,538807.0
2017-02-10,1189.929,1204.517,1185.489,1203.883,795926.0
2017-02-11,1189.929,1204.517,1185.489,1203.883,795926.0
2017-02-12,1189.929,1204.517,1185.489,1203.883,795926.0
2017-02-13,1206.42,1208.957,1188.66,1192.466,727542.0
2017-02-14,1193.734,1195.003,1182.952,1184.854,2832677.0
2017-02-15,1189.294,1193.1,1184.22,1184.22,435198.0
2017-02-16,1182.952,1189.294,1175.974,1184.22,1254694.0
2017-02-17,1188.026,1188.026,1168.363,1172.169,764932.0
2017-02-18,1188.026,1188.026,1168.363,1172.169,764932.0
2017-02-19,1188.026,1188.026,1168.363,1172.169,764932.0
2017-02-20,1178.511,1188.66,1174.071,1177.243,425855.0
2017-02-21,1188.026,1190.563,1174.071,1188.66,549132.0
2017-02-22,1186.757,1197.54,1175.34,1191.197,737733.0
2017-02-23,1186.757,1203.883,1180.414,1202.615,609259.0
2017-02-24,1200.077,1202.615,1178.511,1186.123,896353.0
2017-02-25,1200.077,1202.615,1178.511,1186.123,896353.0
2017-02-26,1200.077,1202.615,1178.511,1186.123,896353.0
2017-02-27,1081.465,1164.557,1077.025,1156.946,2959017.0
2017-02-28,1160.751,1160.751,1138.551,1159.483,1418780.0
2017-03-01,1160.751,1170.9,1144.894,1154.408,1189415.0
2017-03-02,1155.043,1157.58,1141.088,1151.237,881605.0
2017-03-03,1153.14,1157.58,1145.528,1149.968,691867.0
2017-03-04,1153.14,1157.58,1145.528,1149.968,691867.0
2017-03-05,1153.14,1157.58,1145.528,1149.968,691867.0
2017-03-06,1149.968,1160.751,1146.797,1160.751,1035376.0
2017-03-07,1156.311,1164.557,1139.82,1141.088,1408659.0
2017-03-08,1148.066,1177.243,1111.911,1160.117,1979728.0
2017-03-09,1195.003,1219.74,1182.317,1211.495,3765578.0
2017-03-10,1214.666,1220.375,1199.443,1207.689,1324115.0
2017-03-11,1214.666,1220.375,1199.443,1207.689,1324115.0
2017-03-12,1214.666,1220.375,1199.443,1207.689,1324115.0
2017-03-13,1206.42,1214.666,1195.637,1205.786,706072.0
2017-03-14,1208.957,1224.815,1197.54,1209.592,1657034.0
2017-03-15,1213.397,1218.472,1206.42,1212.763,673073.0
2017-03-16,1215.935,1220.375,1202.615,1210.226,711733.0
2017-03-17,1214.666,1238.135,1212.763,1233.695,1287945.0
2017-03-18,1214.666,1238.135,1212.763,1233.695,1287945.0
2017-03-19,1214.666,1238.135,1212.763,1233.695,1287945.0
2017-03-20,1238.769,1286.975,1236.866,1253.992,1487385.0
2017-03-21,1256.529,1264.775,1252.089,1263.506,1147843.0
2017-03-22,1257.164,1260.335,1249.552,1257.798,764583.0
2017-03-23,1260.969,1263.506,1253.992,1263.506,635511.0
2017-03-24,1262.238,1262.238,1241.306,1254.626,1518836.0
2017-03-25,1262.238,1262.238,1241.306,1254.626,1518836.0
2017-03-26,1262.238,1262.238,1241.306,1254.626,1518836.0
2017-03-27,1249.552,1260.969,1239.403,1255.261,575434.0
2017-03-28,1258.432,1266.678,1248.283,1265.409,963667.0
2017-03-29,1265.409,1267.312,1252.723,1253.992,834952.0
2017-03-30,1255.895,1266.044,1253.992,1262.238,582999.0
2017-03-31,1256.529,1266.044,1255.261,1261.604,851592.0
2017-04-01,1256.529,1266.044,1255.261,1261.604,851592.0
2017-04-02,1256.529,1266.044,1255.261,1261.604,851592.0
2017-04-03,1263.506,1269.215,1254.626,1266.678,1147725.0
2017-04-04,1270.484,1274.924,1259.701,1263.506,679784.0
2017-04-05,1264.141,1273.021,1260.969,1272.386,532150.0
2017-04-06,1266.678,1272.386,1260.969,1271.752,886952.0
2017-04-07,1270.484,1271.118,1257.164,1270.484,946580.0
2017-04-08,1270.484,1271.118,1257.164,1270.484,946580.0
2017-04-09,1270.484,1271.118,1257.164,1270.484,946580.0
2017-04-10,1266.044,1274.924,1266.044,1270.484,546057.0
2017-04-11,1267.312,1281.901,1267.312,1277.461,1964368.0
2017-04-12,1278.095,1283.804,1271.752,1275.558,637595.0
2017-04-13,1271.752,1286.975,1271.118,1286.975,358376.0
2017-04-14,1271.752,1286.975,1271.118,1286.975,358376.0
2017-04-15,1271.752,1286.975,1271.118,1286.975,358376.0
2017-04-16,1271.752,1286.975,1271.118,1286.975,358376.0
2017-04-17,1271.752,1286.975,1271.118,1286.975,358376.0
2017-04-18,1291.415,1292.049,1276.827,1281.267,667530.0
2017-04-19,1281.901,1289.512,1269.849,1271.752,1086752.0
2017-04-20,1275.558,1282.535,1274.289,1274.924,564662.0
2017-04-21,1278.729,1290.147,1273.021,1273.021,772197.0
2017-04-22,1278.729,1290.147,1273.021,1273.021,772197.0
2017-04-23,1278.729,1290.147,1273.021,1273.021,772197.0
2017-04-24,1284.438,1299.027,1281.267,1295.855,580995.0
2017-04-25,1299.027,1302.832,1278.729,1278.729,781486.0
2017-04-26,1275.558,1286.341,1264.775,1284.438,843366.0
2017-04-27,1277.461,1289.512,1274.924,1285.072,319310.0
2017-04-28,1279.998,1287.609,1273.655,1275.558,716503.0
2017-04-29,1279.998,1287.609,1273.655,1275.558,716503.0
2017-04-30,1279.998,1287.609,1273.655,1275.558,716503.0
2017-05-01,1279.998,1287.609,1273.655,1275.558,716503.0
2017-05-02,1276.827,1300.93,1274.924,1300.295,1247791.0
2017-05-03,1293.952,1316.153,1293.952,1313.615,921148.0
2017-05-04,1314.25,1350.404,1304.101,1348.501,929776.0
2017-05-05,1341.524,1349.136,1321.861,1323.764,908824.0
2017-05-06,1341.524,1349.136,1321.861,1323.764,908824.0
2017-05-07,1341.524,1349.136,1321.861,1323.764,908824.0
2017-05-08,1325.667,1347.233,1325.033,1337.084,686041.0
2017-05-09,1333.913,1345.964,1333.913,1344.696,969236.0
2017-05-10,1342.158,1345.964,1331.375,1335.816,772391.0
2017-05-11,1336.79,1340.041,1302.981,1325.087,1059277.0
2017-05-12,1325.737,1328.338,1319.235,1323.136,537754.0
2017-05-13,1325.737,1328.338,1319.235,1323.136,537754.0
2017-05-14,1325.737,1328.338,1319.235,1323.136,537754.0
2017-05-15,1325.737,1330.289,1307.532,1307.532,774691.0
2017-05-16,1303.631,1309.482,1296.479,1299.73,878167.0
2017-05-17,1301.03,1302.33,1293.878,1299.73,818634.0
2017-05-18,1302.33,1310.783,1288.026,1310.783,1210224.0
2017-05-19,1307.532,1321.186,1302.33,1302.33,864947.0
2017-05-20,1307.532,1321.186,1302.33,1302.33,864947.0
2017-05-21,1307.532,1321.186,1302.33,1302.33,864947.0
2017-05-22,1310.133,1313.384,1302.981,1304.931,471607.0
2017-05-23,1306.232,1310.133,1288.676,1297.129,930526.0
2017-05-24,1302.981,1314.684,1300.38,1310.133,2026933.0
2017-05-25,1313.384,1318.585,1310.783,1310.783,349200.0
2017-05-26,1314.034,1315.334,1301.68,1304.281,518800.0
2017-05-27,1314.034,1315.334,1301.68,1304.281,518800.0
2017-05-28,1314.034,1315.334,1301.68,1304.281,518800.0
2017-05-29,1314.034,1315.334,1301.68,1304.281,518800.0
2017-05-30,1306.882,1321.836,1296.479,1320.536,576291.0
2017-05-31,1323.136,1332.239,1317.285,1324.437,2083642.0
2017-06-01,1327.688,1339.391,1327.688,1336.14,650032.0
2017-06-02,1343.943,1349.794,1336.14,1346.543,604067.0
2017-06-03,1343.943,1349.794,1336.14,1346.543,604067.0
2017-06-04,1343.943,1349.794,1336.14,1346.543,604067.0
2017-06-05,1341.342,1348.494,1338.741,1338.741,424515.0
2017-06-06,1336.79,1337.441,1308.832,1314.684,552208.0
2017-06-07,1311.433,1332.239,1311.433,1327.038,662519.0
2017-06-08,1328.338,1343.943,1328.338,1332.239,610119.0
2017-06-09,1332.889,1352.395,1319.885,1345.893,687732.0
2017-06-10,1332.889,1352.395,1319.885,1345.893,687732.0
2017-06-11,1332.889,1352.395,1319.885,1345.893,687732.0
2017-06-12,1340.692,1348.494,1334.84,1341.992,462146.0
2017-06-13,1346.543,1348.494,1332.239,1339.391,775733.0
2017-06-14,1342.642,1379.053,1338.091,1375.152,755787.0
2017-06-15,1378.403,1378.403,1336.79,1354.346,699668.0
2017-06-16,1354.996,1372.551,1351.745,1351.745,2290447.0
2017-06-17,1354.996,1372.551,1351.745,1351.745,2290447.0
2017-06-18,1354.996,1372.551,1351.745,1351.745,2290447.0
2017-06-19,1360.847,1365.399,1347.193,1350.444,557500.0
2017-06-20,1349.794,1362.798,1342.642,1342.642,609369.0
2017-06-21,1342.642,1345.243,1314.684,1325.087,1153518.0
2017-06-22,1326.387,1326.387,1302.981,1303.631,678528.0
2017-06-23,1308.182,1327.038,1302.981,1323.787,650352.0
2017-06-24,1308.182,1327.038,1302.981,1323.787,650352.0
2017-06-25,1308.182,1327.038,1302.981,1323.787,650352.0
2017-06-26,1326.387,1339.391,1322.486,1326.387,466498.0
2017-06-27,1325.087,1327.688,1295.178,1296.479,594719.0
2017-06-28,1293.878,1295.828,1287.376,1289.977,711023.0
2017-06-29,1291.927,1301.03,1285.425,1298.429,778022.0
2017-06-30,1293.878,1308.182,1293.878,1302.33,864561.0
2017-07-01,1293.878,1308.182,1293.878,1302.33,864561.0
2017-07-02,1293.878,1308.182,1293.878,1302.33,864561.0
2017-07-03,1302.33,1315.334,1294.528,1310.133,737224.0
2017-07-04,1308.832,1318.585,1304.931,1304.931,310946.0
2017-07-05,1304.931,1314.684,1300.38,1306.232,418002.0
2017-07-06,1309.482,1318.585,1297.779,1312.083,556772.0
2017-07-07,1315.984,1320.536,1308.832,1320.536,420790.0
2017-07-08,1315.984,1320.536,1308.832,1320.536,420790.0
2017-07-09,1315.984,1320.536,1308.832,1320.536,420790.0
2017-07-10,1321.186,1325.737,1307.532,1313.384,544249.0
2017-07-11,1310.783,1314.684,1297.779,1303.631,493346.0
2017-07-12,1308.182,1315.984,1301.68,1312.733,401628.0
2017-07-13,1315.984,1338.091,1312.083,1332.889,680419.0
2017-07-14,1334.19,1336.14,1306.882,1313.384,589151.0
2017-07-15,1334.19,1336.14,1306.882,1313.384,589151.0
2017-07-16,1334.19,1336.14,1306.882,1313.384,589151.0
2017-07-17,1315.984,1319.235,1308.182,1312.083,364679.0
2017-07-18,1310.783,1328.988,1305.581,1318.585,615094.0
2017-07-19,1325.087,1325.087,1312.733,1321.186,453380.0
2017-07-20,1319.885,1339.391,1317.285,1336.79,546838.0
2017-07-21,1336.14,1347.193,1330.289,1334.84,391682.0
2017-07-22,1336.14,1347.193,1330.289,1334.84,391682.0
2017-07-23,1336.14,1347.193,1330.289,1334.84,391682.0
2017-07-24,1331.589,1331.589,1295.828,1300.38,1163261.0
2017-07-25,1297.129,1320.536,1295.828,1300.38,746329.0
2017-07-26,1291.927,1313.384,1289.327,1312.733,537212.0
2017-07-27,1312.083,1344.593,1312.083,1342.642,643290.0
2017-07-28,1335.49,1338.091,1319.885,1327.688,735617.0
2017-07-29,1335.49,1338.091,1319.885,1327.688,735617.0
2017-07-30,1335.49,1338.091,1319.885,1327.688,735617.0
2017-07-31,1323.136,1345.893,1323.136,1344.593,626317.0
2017-08-01,1349.144,1394.657,1349.144,1385.555,920955.0
2017-08-02,1383.604,1401.809,1362.148,1393.357,634572.0
2017-08-03,1392.707,1413.513,1390.756,1403.11,665834.0
2017-08-04,1396.608,1413.513,1396.608,1409.612,317577.0
2017-08-05,1396.608,1413.513,1396.608,1409.612,317577.0
2017-08-06,1396.608,1413.513,1396.608,1409.612,317577.0
2017-08-07,1408.311,1416.764,1408.311,1408.962,324029.0
2017-08-08,1406.361,1415.463,1406.361,1410.912,343245.0
2017-08-09,1397.908,1415.463,1392.707,1414.813,365313.0
2017-08-10,1413.513,1420.015,1402.46,1408.311,365440.0
2017-08-11,1408.311,1408.311,1385.555,1395.958,1567694.0
2017-08-12,1408.311,1408.311,1385.555,1395.958,1567694.0
2017-08-13,1408.311,1408.311,1385.555,1395.958,1567694.0
2017-08-14,1392.057,1416.114,1392.057,1408.962,359153.0
2017-08-15,1418.064,1418.714,1407.661,1416.114,367497.0
2017-08-16,1300.38,1353.695,1289.977,1330.939,2055426.0
2017-08-17,1322.486,1323.136,1291.277,1300.38,1605259.0
2017-08-18,1291.927,1291.927,1269.171,1277.623,1058891.0
2017-08-19,1291.927,1291.927,1269.171,1277.623,1058891.0
2017-08-20,1291.927,1291.927,1269.171,1277.623,1058891.0
2017-08-21,1266.57,1297.779,1266.57,1295.178,740990.0
2017-08-22,1295.828,1306.882,1276.973,1280.874,979383.0
2017-08-23,1288.026,1289.327,1275.022,1276.323,674577.0
2017-08-24,1276.973,1282.174,1275.673,1277.623,618655.0
2017-08-25,1267.87,1282.825,1256.167,1256.167,1477907.0
2017-08-26,1267.87,1282.825,1256.167,1256.167,1477907.0
2017-08-27,1267.87,1282.825,1256.167,1256.167,1477907.0
2017-08-28,1267.87,1282.825,1256.167,1256.167,1477907.0
2017-08-29,1253.566,1257.467,1240.562,1255.517,2187314.0
2017-08-30,1258.768,1265.92,1249.665,1250.965,571243.0
2017-08-31,1250.315,1261.368,1250.315,1255.517,906834.0
2017-09-01,1252.916,1260.068,1250.965,1252.266,424861.0
2017-09-02,1252.916,1260.068,1250.965,1252.266,424861.0
2017-09-03,1252.916,1260.068,1250.965,1252.266,424861.0
2017-09-04,1250.965,1254.867,1247.714,1247.714,365944.0
2017-09-05,1232.11,1248.365,1226.908,1228.859,1451835.0
2017-09-06,1220.406,1227.559,1209.353,1219.106,768710.0
2017-09-07,1225.137,1250.605,1196.318,1231.839,2052787.0
2017-09-08,1226.477,1229.828,1215.084,1228.488,745757.0
2017-09-09,1226.477,1229.828,1215.084,1228.488,745757.0
2017-09-10,1226.477,1229.828,1215.084,1228.488,745757.0
2017-09-11,1233.85,1254.626,1230.499,1232.509,773794.0
2017-09-12,1232.509,1241.892,1227.148,1227.148,709007.0
2017-09-13,1226.477,1227.148,1213.073,1214.414,852515.0
2017-09-14,1211.063,1213.743,1198.999,1206.371,949123.0
2017-09-15,1207.041,1209.052,1183.584,1196.318,1300223.0
2017-09-16,1207.041,1209.052,1183.584,1196.318,1300223.0
2017-09-17,1207.041,1209.052,1183.584,1196.318,1300223.0
2017-09-18,1211.063,1226.477,1202.35,1222.456,972292.0
2017-09-19,1218.435,1231.169,1217.094,1217.765,566005.0
2017-09-20,1218.435,1220.445,1208.382,1209.722,542623.0
2017-09-21,1211.063,1216.424,1205.031,1205.701,475066.0
2017-09-22,1195.648,1214.414,1195.648,1212.403,609046.0
2017-09-23,1195.648,1214.414,1195.648,1212.403,609046.0
2017-09-24,1195.648,1214.414,1195.648,1212.403,609046.0
2017-09-25,1206.371,1225.137,1205.031,1219.105,868758.0
2017-09-26,1219.105,1226.477,1203.69,1207.041,992511.0
2017-09-27,1208.382,1215.754,1202.35,1205.701,755196.0
2017-09-28,1212.403,1212.403,1198.329,1208.382,542080.0
2017-09-29,1207.041,1219.775,1207.041,1217.765,732819.0
2017-09-30,1207.041,1219.775,1207.041,1217.765,732819.0
2017-10-01,1207.041,1219.775,1207.041,1217.765,732819.0
2017-10-02,1219.105,1231.839,1219.105,1229.158,634256.0
2017-10-03,1229.828,1229.828,1195.648,1195.648,851887.0
2017-10-04,1193.637,1206.371,1189.616,1198.329,829689.0
2017-10-05,1200.339,1215.754,1198.999,1213.743,721972.0
2017-10-06,1217.765,1243.903,1216.424,1241.892,937896.0
2017-10-07,1217.765,1243.903,1216.424,1241.892,937896.0
2017-10-08,1217.765,1243.903,1216.424,1241.892,937896.0
2017-10-09,1245.243,1259.317,1241.222,1256.637,711096.0
2017-10-10,1257.977,1267.36,1255.296,1259.988,635044.0
2017-10-11,1266.69,1266.69,1251.275,1261.328,571911.0
2017-10-12,1257.307,1268.7,1257.307,1264.679,335850.0
2017-10-13,1260.658,1269.371,1260.658,1261.998,377425.0
2017-10-14,1260.658,1269.371,1260.658,1261.998,377425.0
2017-10-15,1260.658,1269.371,1260.658,1261.998,377425.0
2017-10-16,1266.019,1271.381,1262.668,1268.03,365456.0
2017-10-17,1270.711,1270.711,1253.956,1259.988,512536.0
2017-10-18,1268.03,1274.062,1263.339,1269.371,388537.0
2017-10-19,1276.073,1284.115,1266.019,1278.753,395018.0
2017-10-20,1284.115,1294.168,1279.424,1287.466,482132.0
2017-10-21,1284.115,1294.168,1279.424,1287.466,482132.0
2017-10-22,1284.115,1294.168,1279.424,1287.466,482132.0
2017-10-23,1282.775,1288.136,1280.094,1284.115,341415.0
2017-10-24,1255.966,1276.073,1251.275,1273.392,1172303.0
2017-10-25,1271.381,1277.413,1267.36,1269.371,671959.0
2017-10-26,1273.392,1290.147,1269.371,1290.147,624372.0
2017-10-27,1290.817,1297.519,1288.136,1293.498,512752.0
2017-10-28,1290.817,1297.519,1288.136,1293.498,512752.0
2017-10-29,1290.817,1297.519,1288.136,1293.498,512752.0
2017-10-30,1296.849,1297.519,1282.775,1286.796,828604.0
2017-10-31,1283.445,1306.902,1283.445,1289.477,990251.0
2017-11-01,1290.147,1296.179,1244.573,1244.573,1878021.0
2017-11-02,1241.222,1254.626,1237.871,1239.211,665485.0
2017-11-03,1243.232,1251.275,1234.52,1250.605,737911.0
2017-11-04,1243.232,1251.275,1234.52,1250.605,737911.0
2017-11-05,1243.232,1251.275,1234.52,1250.605,737911.0
2017-11-06,1250.605,1256.637,1247.254,1249.264,374628.0
2017-11-07,1249.264,1277.413,1233.179,1236.53,605721.0
2017-11-08,1240.552,1240.552,1229.158,1237.201,565279.0
2017-11-09,1239.881,1246.584,1233.179,1242.562,289134.0
2017-11-10,1248.594,1249.264,1237.871,1244.573,366551.0
2017-11-11,1248.594,1249.264,1237.871,1244.573,366551.0
2017-11-12,1248.594,1249.264,1237.871,1244.573,366551.0
2017-11-13,1243.232,1243.232,1227.818,1232.509,343662.0
2017-11-14,1233.179,1251.275,1231.169,1247.254,461327.0
2017-11-15,1247.254,1249.935,1243.232,1246.584,961240.0
2017-11-16,1249.264,1266.69,1247.254,1256.637,482012.0
2017-11-17,1255.296,1261.998,1255.296,1259.317,318934.0
2017-11-18,1255.296,1261.998,1255.296,1259.317,318934.0
2017-11-19,1255.296,1261.998,1255.296,1259.317,318934.0
2017-11-20,1245.913,1264.009,1245.913,1263.339,399507.0
2017-11-21,1264.009,1267.36,1257.977,1259.317,397074.0
2017-11-22,1255.296,1274.062,1249.264,1262.668,347876.0
2017-11-23,1264.009,1264.009,1248.594,1261.328,315253.0
2017-11-24,1263.339,1269.371,1257.977,1264.009,232223.0
2017-11-25,1263.339,1269.371,1257.977,1264.009,232223.0
2017-11-26,1263.339,1269.371,1257.977,1264.009,232223.0
2017-11-27,1263.339,1272.051,1247.924,1255.966,398234.0
2017-11-28,1257.977,1278.753,1257.977,1277.413,417633.0
2017-11-29,1274.062,1299.53,1272.722,1287.466,451612.0
2017-11-30,1283.445,1297.519,1274.062,1288.806,857173.0
2017-12-01,1284.785,1288.806,1274.732,1278.753,403914.0
2017-12-02,1284.785,1288.806,1274.732,1278.753,403914.0
2017-12-03,1284.785,1288.806,1274.732,1278.753,403914.0
2017-12-04,1286.796,1294.838,1280.764,1285.455,399417.0
2017-12-05,1289.477,1290.147,1271.381,1272.051,355829.0
2017-12-06,1266.019,1273.392,1256.637,1268.7,410251.0
2017-12-07,1267.36,1272.722,1234.52,1235.86,625173.0
2017-12-08,1234.52,1249.264,1230.499,1239.211,491637.0
2017-12-09,1234.52,1249.264,1230.499,1239.211,491637.0
2017-12-10,1234.52,1249.264,1230.499,1239.211,491637.0
2017-12-11,1237.871,1248.594,1229.828,1243.232,590204.0
2017-12-12,1243.232,1275.402,1243.232,1272.722,713862.0
2017-12-13,1266.69,1288.136,1266.69,1286.126,472361.0
2017-12-14,1286.126,1294.168,1273.392,1283.445,468055.0
2017-12-15,1282.104,1288.806,1271.381,1278.083,696615.0
2017-12-16,1282.104,1288.806,1271.381,1278.083,696615.0
2017-12-17,1282.104,1288.806,1271.381,1278.083,696615.0
2017-12-18,1282.775,1295.509,1274.732,1280.764,495541.0
2017-12-19,1286.126,1311.594,1281.434,1298.86,599154.0
2017-12-20,1301.54,1306.902,1287.466,1291.487,297324.0
2017-12-21,1287.466,1298.189,1273.392,1295.509,466821.0
2017-12-22,1289.477,1298.189,1284.785,1288.136,116147.0
2017-12-23,1289.477,1298.189,1284.785,1288.136,116147.0
2017-12-24,1289.477,1298.189,1284.785,1288.136,116147.0
2017-12-25,1289.477,1298.189,1284.785,1288.136,116147.0
2017-12-26,1289.477,1298.189,1284.785,1288.136,116147.0
2017-12-27,1295.509,1312.934,1292.158,1310.253,344123.0
2017-12-28,1307.572,1316.285,1307.572,1312.934,186392.0
2017-12-29,1312.934,1341.753,1310.923,1341.753,277776.0
2017-12-30,1312.934,1341.753,1310.923,1341.753,277776.0
2017-12-31,1312.934,1341.753,1310.923,1341.753,277776.0
2018-01-01,1312.934,1341.753,1310.923,1341.753,277776.0
2018-01-02,1347.114,1353.146,1301.876,1305.897,497697.0
2018-01-03,1302.211,1308.242,1285.12,1291.487,476284.0
2018-01-04,1294.503,1298.189,1282.775,1292.493,499418.0
2018-01-05,1271.381,1271.381,1224.802,1254.626,1701465.0
2018-01-06,1271.381,1271.381,1224.802,1254.626,1701465.0
2018-01-07,1271.381,1271.381,1224.802,1254.626,1701465.0
2018-01-08,1254.961,1269.371,1253.621,1265.014,558787.0
2018-01-09,1269.371,1281.099,1268.365,1280.429,462336.0
2018-01-10,1280.094,1286.796,1266.355,1277.413,735060.0
2018-01-11,1277.413,1282.44,1265.014,1275.737,541658.0
2018-01-12,1275.737,1279.759,1261.328,1264.679,563896.0
2018-01-13,1275.737,1279.759,1261.328,1264.679,563896.0
2018-01-14,1275.737,1279.759,1261.328,1264.679,563896.0
2018-01-15,1266.355,1270.041,1252.28,1252.28,274138.0
2018-01-16,1254.626,1280.429,1254.626,1260.993,501714.0
2018-01-17,1262.668,1271.381,1251.945,1257.642,604846.0
2018-01-18,1260.993,1263.339,1250.94,1256.972,501391.0
2018-01-19,1262.668,1270.711,1254.626,1258.647,532864.0
2018-01-20,1262.668,1270.711,1254.626,1258.647,532864.0
2018-01-21,1262.668,1270.711,1254.626,1258.647,532864.0
2018-01-22,1253.286,1260.993,1247.924,1250.27,370474.0
2018-01-23,1255.296,1256.301,1238.206,1242.562,543459.0
2018-01-24,1240.217,1251.61,1237.536,1239.546,947920.0
2018-01-25,1237.201,1272.051,1236.195,1258.982,1229034.0
2018-01-26,1258.647,1270.376,1257.307,1265.684,633517.0
2018-01-27,1258.647,1270.376,1257.307,1265.684,633517.0
2018-01-28,1258.647,1270.376,1257.307,1265.684,633517.0
2018-01-29,1265.014,1272.386,1258.312,1262.668,585912.0
2018-01-30,1257.977,1268.365,1242.227,1243.903,606087.0
2018-01-31,1240.887,1247.254,1222.121,1238.541,899063.0
2018-02-01,1242.562,1250.94,1212.403,1223.461,775850.0
2018-02-02,1219.775,1242.897,1219.775,1242.562,690323.0
2018-02-03,1219.775,1242.897,1219.775,1242.562,690323.0
2018-02-04,1219.775,1242.897,1219.775,1242.562,690323.0
2018-02-05,1237.871,1244.573,1229.493,1237.201,651623.0
2018-02-06,1207.376,1223.126,1202.685,1208.717,1370707.0
2018-02-07,1217.094,1242.897,1205.031,1235.86,715224.0
2018-02-08,1232.174,1244.908,1219.44,1219.44,746685.0
2018-02-09,1212.738,1251.275,1209.722,1241.557,933213.0
2018-02-10,1212.738,1251.275,1209.722,1241.557,933213.0
2018-02-11,1212.738,1251.275,1209.722,1241.557,933213.0
2018-02-12,1252.615,1269.706,1250.94,1266.355,741527.0
2018-02-13,1264.009,1268.365,1252.615,1253.956,780394.0
2018-02-14,1262.668,1267.36,1257.307,1262.333,493967.0
2018-02-15,1264.344,1269.371,1255.631,1263.339,534305.0
2018-02-16,1268.03,1280.429,1266.69,1277.413,459520.0
2018-02-17,1268.03,1280.429,1266.69,1277.413,459520.0
2018-02-18,1268.03,1280.429,1266.69,1277.413,459520.0
2018-02-19,1279.424,1279.424,1257.642,1261.998,390121.0
2018-02-20,1264.344,1273.727,1259.988,1269.706,391261.0
2018-02-21,1262.333,1274.062,1260.658,1271.381,485643.0
2018-02-22,1269.706,1291.487,1268.03,1286.461,400705.0
2018-02-23,1288.806,1296.514,1286.461,1288.806,374178.0
2018-02-24,1288.806,1296.514,1286.461,1288.806,374178.0
2018-02-25,1288.806,1296.514,1286.461,1288.806,374178.0
2018-02-26,1290.147,1303.886,1287.801,1296.179,498390.0
2018-02-27,1296.514,1306.232,1276.073,1294.168,864123.0
2018-02-28,1317.96,1376.604,1227.148,1235.19,2294072.0
2018-03-01,1238.876,1274.062,1233.85,1260.993,1110070.0
2018-03-02,1252.615,1258.647,1232.174,1236.53,741621.0
2018-03-03,1252.615,1258.647,1232.174,1236.53,741621.0
2018-03-04,1252.615,1258.647,1232.174,1236.53,741621.0
2018-03-05,1237.201,1253.956,1229.158,1249.599,687274.0
2018-03-06,1256.301,1271.046,1245.913,1253.621,682270.0
2018-03-07,1255.631,1265.684,1250.94,1259.653,431673.0
2018-03-08,1258.982,1270.711,1255.966,1266.69,512149.0
