,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity
2013-11-28,114.6,115.293,114.173,114.227,4350651.0
2013-11-29,114.173,114.44,113.747,114.013,6485660.0
2013-11-30,114.173,114.44,113.747,114.013,6485660.0
2013-12-01,114.173,114.44,113.747,114.013,6485660.0
2013-12-02,113.907,114.067,112.094,112.254,7987934.0
2013-12-03,112.148,112.361,110.229,110.495,17398520.0
2013-12-04,110.389,111.508,109.802,111.135,10189990.0
2013-12-05,110.495,111.135,109.589,109.909,8042270.0
2013-12-06,110.229,111.028,109.643,110.495,7279391.0
2013-12-07,110.229,111.028,109.643,110.495,7279391.0
2013-12-08,110.229,111.028,109.643,110.495,7279391.0
2013-12-09,110.869,111.135,109.536,110.069,10303490.0
2013-12-10,109.856,110.655,109.216,110.122,12917334.0
2013-12-11,109.749,110.602,109.536,109.643,7923611.0
2013-12-12,109.376,110.229,108.417,109.589,12763077.0
2013-12-13,109.323,110.815,109.269,110.336,8078184.0
2013-12-14,109.323,110.815,109.269,110.336,8078184.0
2013-12-15,109.323,110.815,109.269,110.336,8078184.0
2013-12-16,109.802,111.988,109.802,111.455,8211226.0
2013-12-17,111.295,111.561,110.336,110.602,7063602.0
2013-12-18,111.082,112.094,110.922,111.455,7077383.0
2013-12-19,112.574,114.173,112.521,114.173,12254727.0
2013-12-20,114.28,116.572,113.694,116.199,21768970.0
2013-12-21,114.28,116.572,113.694,116.199,21768970.0
2013-12-22,114.28,116.572,113.694,116.199,21768970.0
2013-12-23,116.678,118.011,116.305,118.011,6857268.0
2013-12-24,117.638,118.757,116.199,117.851,2061756.0
2013-12-25,117.638,118.757,116.199,117.851,2061756.0
2013-12-26,117.638,118.757,116.199,117.851,2061756.0
2013-12-27,118.917,119.077,118.011,118.97,3119533.0
2013-12-28,118.917,119.077,118.011,118.97,3119533.0
2013-12-29,118.917,119.077,118.011,118.97,3119533.0
2013-12-30,118.757,119.077,117.904,118.651,4602487.0
2013-12-31,118.757,119.344,118.491,118.704,1714587.0
2014-01-01,118.757,119.344,118.491,118.704,1714587.0
2014-01-02,118.97,119.93,118.384,119.024,10313051.0
2014-01-03,118.864,119.663,118.278,118.651,6801353.0
2014-01-04,118.864,119.663,118.278,118.651,6801353.0
2014-01-05,118.864,119.663,118.278,118.651,6801353.0
2014-01-06,118.811,120.676,118.331,120.41,13527899.0
2014-01-07,120.143,123.021,120.143,122.009,17151684.0
2014-01-08,121.742,122.329,120.57,121.049,10118735.0
2014-01-09,121.262,121.902,120.623,121.209,12131431.0
2014-01-10,121.902,123.395,121.316,121.689,13513910.0
2014-01-11,121.902,123.395,121.316,121.689,13513910.0
2014-01-12,121.902,123.395,121.316,121.689,13513910.0
2014-01-13,121.955,122.435,121.049,121.582,6539481.0
2014-01-14,120.676,122.435,120.303,122.275,8804521.0
2014-01-15,122.755,123.928,122.382,123.554,7186839.0
2014-01-16,123.661,123.661,121.156,121.742,9524062.0
2014-01-17,121.742,123.448,121.742,122.755,12300905.0
2014-01-18,121.742,123.448,121.742,122.755,12300905.0
2014-01-19,121.742,123.448,121.742,122.755,12300905.0
2014-01-20,122.755,122.968,121.795,122.275,4726128.0
2014-01-21,120.623,121.689,120.143,121.476,11101116.0
2014-01-22,121.422,121.529,119.877,120.143,11734277.0
2014-01-23,119.823,120.996,117.851,118.544,13678475.0
2014-01-24,118.597,118.864,115.453,116.252,22166128.0
2014-01-25,118.597,118.864,115.453,116.252,22166128.0
2014-01-26,118.597,118.864,115.453,116.252,22166128.0
2014-01-27,116.145,116.199,113.48,114.333,14085837.0
2014-01-28,114.653,116.145,114.44,115.879,15930702.0
2014-01-29,116.678,117.531,113.907,114.653,12072265.0
2014-01-30,114.173,116.039,113.587,115.879,8966438.0
2014-01-31,115.559,116.039,112.734,114.76,10992515.0
2014-02-01,115.559,116.039,112.734,114.76,10992515.0
2014-02-02,115.559,116.039,112.734,114.76,10992515.0
2014-02-03,114.386,116.199,113.8,114.227,10499268.0
2014-02-04,113.534,116.039,113.001,114.92,11643648.0
2014-02-05,114.653,115.932,114.067,115.026,12726698.0
2014-02-06,115.559,117.158,115.293,116.945,11062906.0
2014-02-07,117.531,118.97,117.211,117.904,10973322.0
2014-02-08,117.531,118.97,117.211,117.904,10973322.0
2014-02-09,117.531,118.97,117.211,117.904,10973322.0
2014-02-10,118.704,119.184,117.531,119.024,11590883.0
2014-02-11,119.663,121.849,119.503,121.316,12681702.0
2014-02-12,121.955,124.94,121.689,123.874,19981690.0
2014-02-13,123.874,125.527,123.235,125.527,18577605.0
2014-02-14,125.047,127.339,124.887,127.339,20010054.0
2014-02-15,125.047,127.339,124.887,127.339,20010054.0
2014-02-16,125.047,127.339,124.887,127.339,20010054.0
2014-02-17,127.446,129.684,127.286,128.938,11257505.0
2014-02-18,129.311,129.311,126.326,127.765,22000639.0
2014-02-19,127.072,128.565,125.473,126.859,16987696.0
2014-02-20,125.74,128.085,124.94,128.085,12995261.0
2014-02-21,128.938,129.844,127.019,127.765,18187847.0
2014-02-22,128.938,129.844,127.019,127.765,18187847.0
2014-02-23,128.938,129.844,127.019,127.765,18187847.0
2014-02-24,127.392,129.631,127.392,129.631,11918625.0
2014-02-25,129.738,130.537,128.778,129.791,21568691.0
2014-02-26,129.951,130.324,127.286,128.085,14862245.0
2014-02-27,127.659,127.819,125.58,127.499,15739283.0
2014-02-28,127.552,129.045,127.499,128.138,15418487.0
2014-03-01,127.552,129.045,127.499,128.138,15418487.0
2014-03-02,127.552,129.045,127.499,128.138,15418487.0
2014-03-03,125.846,126.806,124.247,126.326,19292992.0
2014-03-04,127.925,129.045,127.072,128.192,19338196.0
2014-03-05,126.006,127.232,124.834,125.793,16599763.0
2014-03-06,125.367,125.846,122.648,124.514,28203435.0
2014-03-07,124.834,128.405,123.874,126.433,25273221.0
2014-03-08,124.834,128.405,123.874,126.433,25273221.0
2014-03-09,124.834,128.405,123.874,126.433,25273221.0
2014-03-10,126.06,126.966,124.567,124.887,16763383.0
2014-03-11,124.834,125.633,123.661,124.62,11047698.0
2014-03-12,123.981,124.514,122.968,122.968,14454928.0
2014-03-13,123.554,123.554,122.382,122.435,14748504.0
2014-03-14,121.582,122.808,120.996,121.422,13245464.0
2014-03-15,121.582,122.808,120.996,121.422,13245464.0
2014-03-16,121.582,122.808,120.996,121.422,13245464.0
2014-03-17,121.369,122.648,120.996,122.275,12413231.0
2014-03-18,122.009,123.341,121.316,122.862,9742683.0
2014-03-19,123.128,123.341,105.432,112.574,106959360.0
2014-03-20,112.947,115.026,110.016,113.587,64817008.0
2014-03-21,113.534,114.386,109.483,109.802,57147579.0
2014-03-22,113.534,114.386,109.483,109.802,57147579.0
2014-03-23,113.534,114.386,109.483,109.802,57147579.0
2014-03-24,109.11,112.414,108.736,110.709,29563981.0
2014-03-25,110.922,111.988,110.922,111.668,18122484.0
2014-03-26,114.067,115.932,113.32,114.493,32852887.0
2014-03-27,113.853,113.96,112.308,113.214,18405200.0
2014-03-28,110.709,110.869,102.873,109.269,76110392.0
2014-03-29,110.709,110.869,102.873,109.269,76110392.0
2014-03-30,110.709,110.869,102.873,109.269,76110392.0
2014-03-31,109.802,110.762,108.896,109.11,24794575.0
2014-04-01,109.643,112.947,109.11,112.841,34043828.0
2014-04-02,113.054,113.267,111.881,112.947,13171682.0
2014-04-03,113.267,114.067,112.361,112.521,17659327.0
2014-04-04,111.775,116.732,111.775,116.039,26691141.0
2014-04-05,111.775,116.732,111.775,116.039,26691141.0
2014-04-06,111.775,116.732,111.775,116.039,26691141.0
2014-04-07,115.133,115.879,112.894,115.346,22737424.0
2014-04-08,115.133,115.879,113.001,113.8,24911197.0
2014-04-09,113.694,114.333,113.267,113.534,18589366.0
2014-04-10,114.013,114.973,112.841,113.054,12886343.0
2014-04-11,112.468,113.267,111.935,112.468,24173948.0
2014-04-12,112.468,113.267,111.935,112.468,24173948.0
2014-04-13,112.468,113.267,111.935,112.468,24173948.0
2014-04-14,111.935,112.787,110.495,112.681,17766513.0
2014-04-15,113.001,113.374,110.069,110.389,22774111.0
2014-04-16,110.975,111.615,110.389,110.762,12940449.0
2014-04-17,111.561,112.521,111.188,112.308,13528176.0
2014-04-18,111.561,112.521,111.188,112.308,13528176.0
2014-04-19,111.561,112.521,111.188,112.308,13528176.0
2014-04-20,111.561,112.521,111.188,112.308,13528176.0
2014-04-21,111.561,112.521,111.188,112.308,13528176.0
2014-04-22,112.201,113.534,112.201,113.107,12761570.0
2014-04-23,113.272,114.485,112.777,114.099,14229100.0
2014-04-24,114.374,114.925,112.226,112.997,17202993.0
2014-04-25,112.997,114.374,112.501,114.374,20495827.0
2014-04-26,112.997,114.374,112.501,114.374,20495827.0
2014-04-27,112.997,114.374,112.501,114.374,20495827.0
2014-04-28,114.264,114.87,113.548,113.658,10338629.0
2014-04-29,113.934,117.294,113.934,117.294,14599488.0
2014-04-30,116.798,116.909,115.476,116.688,12334199.0
2014-05-01,116.743,117.46,116.137,116.688,4879598.0
2014-05-02,117.074,118.286,116.192,118.066,12086284.0
2014-05-03,117.074,118.286,116.192,118.066,12086284.0
2014-05-04,117.074,118.286,116.192,118.066,12086284.0
2014-05-05,117.074,118.286,116.192,118.066,141300.0
2014-05-06,118.672,118.672,116.688,117.625,10094988.0
2014-05-07,119.553,121.977,118.561,121.206,20702910.0
2014-05-08,121.977,122.198,121.206,122.143,10824351.0
2014-05-09,122.087,122.749,121.206,122.528,11378194.0
2014-05-10,122.087,122.749,121.206,122.528,11378194.0
2014-05-11,122.087,122.749,121.206,122.528,11378194.0
2014-05-12,122.749,125.613,122.638,125.173,15729574.0
2014-05-13,125.779,126.33,125.007,125.613,12103733.0
2014-05-14,125.338,125.999,124.842,125.283,12219231.0
2014-05-15,125.724,126.109,124.236,125.062,21259693.0
2014-05-16,124.842,125.338,123.079,124.842,14538285.0
2014-05-17,124.842,125.338,123.079,124.842,14538285.0
2014-05-18,124.842,125.338,123.079,124.842,14538285.0
2014-05-19,125.062,125.283,123.41,123.795,9125955.0
2014-05-20,124.126,125.173,122.363,122.859,15754001.0
2014-05-21,123.024,123.41,121.867,123.024,11954040.0
2014-05-22,122.859,124.181,122.804,123.74,9095070.0
2014-05-23,123.85,124.071,122.859,124.016,7978408.0
2014-05-24,123.85,124.071,122.859,124.016,7978408.0
2014-05-25,123.85,124.071,122.859,124.016,7978408.0
2014-05-26,123.85,124.071,122.859,124.016,7978408.0
2014-05-27,124.842,126.55,124.126,125.999,14355147.0
2014-05-28,126.219,126.605,125.779,126.33,7360436.0
2014-05-29,126.55,127.542,126.219,126.715,5074812.0
2014-05-30,126.275,127.321,126.164,126.825,10421593.0
2014-05-31,126.275,127.321,126.164,126.825,10421593.0
2014-06-01,126.275,127.321,126.164,126.825,10421593.0
2014-06-02,126.77,128.974,125.613,128.533,12739770.0
2014-06-03,128.368,129.029,126.385,126.715,9329677.0
2014-06-04,126.825,127.487,126.164,127.101,14872894.0
2014-06-05,127.321,128.754,127.046,127.432,10069301.0
2014-06-06,127.542,130.296,127.542,129.856,10325935.0
2014-06-07,127.542,130.296,127.542,129.856,10325935.0
2014-06-08,127.542,130.296,127.542,129.856,10325935.0
2014-06-09,130.296,130.296,129.25,129.69,5752384.0
2014-06-10,129.911,129.966,128.644,128.919,13296145.0
2014-06-11,128.864,129.525,127.597,127.927,11630618.0
2014-06-12,128.533,128.974,127.156,127.376,6337395.0
2014-06-13,127.046,127.211,123.906,125.393,9026108.0
2014-06-14,127.046,127.211,123.906,125.393,9026108.0
2014-06-15,127.046,127.211,123.906,125.393,9026108.0
2014-06-16,125.173,125.558,123.685,123.795,10435012.0
2014-06-17,123.906,125.062,123.85,124.291,8221734.0
2014-06-18,124.622,125.558,123.795,123.85,7672257.0
2014-06-19,122.859,124.787,121.812,124.512,17244628.0
2014-06-20,124.181,125.007,123.299,124.787,15274278.0
2014-06-21,124.181,125.007,123.299,124.787,15274278.0
2014-06-22,124.181,125.007,123.299,124.787,15274278.0
2014-06-23,124.732,125.669,124.456,124.842,10609223.0
2014-06-24,125.118,125.338,123.685,124.787,8725048.0
2014-06-25,124.236,124.346,122.804,123.52,8154813.0
2014-06-26,124.126,124.181,122.804,123.85,7431243.0
2014-06-27,123.906,125.062,123.906,124.567,8869771.0
2014-06-28,123.906,125.062,123.906,124.567,8869771.0
2014-06-29,123.906,125.062,123.906,124.567,8869771.0
2014-06-30,124.622,125.173,123.355,124.181,7794464.0
2014-07-01,124.236,125.062,123.465,125.062,9406590.0
2014-07-02,125.062,125.393,124.181,124.952,10741332.0
2014-07-03,125.393,126.825,124.842,126.164,9631453.0
2014-07-04,126.44,126.44,125.173,125.669,5077334.0
2014-07-05,126.44,126.44,125.173,125.669,5077334.0
2014-07-06,126.44,126.44,125.173,125.669,5077334.0
2014-07-07,125.503,126.164,124.897,125.228,5804897.0
2014-07-08,125.834,125.834,124.512,124.732,8342657.0
2014-07-09,124.842,124.842,123.079,123.795,8749781.0
2014-07-10,123.685,124.567,122.032,123.74,11857636.0
2014-07-11,124.071,125.228,123.906,124.622,9901144.0
2014-07-12,124.071,125.228,123.906,124.622,9901144.0
2014-07-13,124.071,125.228,123.906,124.622,9901144.0
2014-07-14,124.787,126.825,124.787,126.55,9335358.0
2014-07-15,126.33,127.046,125.779,126.77,13668208.0
2014-07-16,127.321,128.809,127.156,128.644,12984260.0
2014-07-17,128.313,129.084,127.982,128.368,10142630.0
2014-07-18,128.093,129.195,126.77,129.195,13142671.0
2014-07-19,128.093,129.195,126.77,129.195,13142671.0
2014-07-20,128.093,129.195,126.77,129.195,13142671.0
2014-07-21,129.139,129.69,128.148,129.305,8427114.0
2014-07-22,129.856,130.462,129.415,129.415,12936273.0
2014-07-23,129.415,130.296,129.195,130.021,8491832.0
2014-07-24,130.131,130.792,129.084,130.572,7417753.0
2014-07-25,130.407,131.068,129.856,129.966,7619100.0
2014-07-26,130.407,131.068,129.856,129.966,7619100.0
2014-07-27,130.407,131.068,129.856,129.966,7619100.0
2014-07-28,130.572,130.572,129.139,129.47,10334390.0
2014-07-29,129.801,130.131,128.864,129.47,8687593.0
2014-07-30,129.801,129.801,128.203,129.415,10382431.0
2014-07-31,129.47,129.745,127.707,129.139,13289861.0
2014-08-01,129.305,129.305,126.109,127.872,14710207.0
2014-08-02,129.305,129.305,126.109,127.872,14710207.0
2014-08-03,129.305,129.305,126.109,127.872,14710207.0
2014-08-04,128.148,128.588,127.101,128.368,8536110.0
2014-08-05,128.644,130.241,127.376,127.597,11958970.0
2014-08-06,127.432,129.029,126.991,127.817,9736143.0
2014-08-07,127.376,131.233,126.164,130.957,22586472.0
2014-08-08,130.131,131.233,129.635,131.013,24638312.0
2014-08-09,130.131,131.233,129.635,131.013,24638312.0
2014-08-10,130.131,131.233,129.635,131.013,24638312.0
2014-08-11,131.894,131.949,129.911,130.572,12097528.0
2014-08-12,130.517,130.737,129.58,130.462,13213107.0
2014-08-13,131.068,131.729,130.407,131.619,11476976.0
2014-08-14,131.123,131.949,130.572,131.839,9019015.0
2014-08-15,131.784,131.949,131.013,131.288,9840410.0
2014-08-16,131.784,131.949,131.013,131.288,9840410.0
2014-08-17,131.784,131.949,131.013,131.288,9840410.0
2014-08-18,131.949,131.949,130.517,131.233,10940672.0
2014-08-19,132.059,132.665,131.343,132.225,9955009.0
2014-08-20,132.114,132.5,131.178,132.5,9247983.0
2014-08-21,132.5,133.382,132.004,133.106,8509960.0
2014-08-22,133.382,133.382,132.225,132.886,10382437.0
2014-08-23,133.382,133.382,132.225,132.886,10382437.0
2014-08-24,133.382,133.382,132.225,132.886,10382437.0
2014-08-25,133.382,133.382,132.225,132.886,10382437.0
2014-08-26,133.877,133.877,132.61,133.216,8104230.0
2014-08-27,133.328,134.555,133.216,134.555,7855531.0
2014-08-28,134.555,134.722,133.384,133.607,10048923.0
2014-08-29,134.053,135.112,133.885,134.778,10408077.0
2014-08-30,134.053,135.112,133.885,134.778,10408077.0
2014-08-31,134.053,135.112,133.885,134.778,10408077.0
2014-09-01,134.555,135.112,133.997,134.499,5377109.0
2014-09-02,134.555,135.558,133.83,134.778,15501194.0
2014-09-03,134.889,136.506,134.889,135.67,10684380.0
2014-09-04,136.116,136.283,135.056,135.279,13159811.0
2014-09-05,135.614,135.614,134.22,134.778,7757816.0
2014-09-06,135.614,135.614,134.22,134.778,7757816.0
2014-09-07,135.614,135.614,134.22,134.778,7757816.0
2014-09-08,134.889,134.889,132.268,133.384,9513491.0
2014-09-09,133.105,133.997,132.659,132.993,6209117.0
2014-09-10,133.049,133.718,132.101,132.491,10423033.0
2014-09-11,133.328,133.384,131.209,131.934,11015720.0
2014-09-12,132.101,133.328,131.599,132.77,13703244.0
2014-09-13,132.101,133.328,131.599,132.77,13703244.0
2014-09-14,132.101,133.328,131.599,132.77,13703244.0
2014-09-15,132.714,133.105,132.157,132.213,8694636.0
2014-09-16,132.38,132.38,130.038,131.042,11170949.0
2014-09-17,133.216,133.216,131.376,132.101,9102288.0
2014-09-18,132.38,133.551,131.543,133.161,9589961.0
2014-09-19,134.499,135.949,133.105,133.105,28666746.0
2014-09-20,134.499,135.949,133.105,133.105,28666746.0
2014-09-21,134.499,135.949,133.105,133.105,28666746.0
2014-09-22,133.105,133.328,132.213,132.937,8525164.0
2014-09-23,133.105,133.607,130.763,131.32,12101173.0
2014-09-24,131.153,131.32,129.759,130.874,9512362.0
2014-09-25,130.93,132.937,130.54,130.986,12376594.0
2014-09-26,131.042,131.822,130.372,130.707,9421716.0
2014-09-27,131.042,131.822,130.372,130.707,9421716.0
2014-09-28,131.042,131.822,130.372,130.707,9421716.0
2014-09-29,130.484,130.93,129.369,130.428,10192426.0
2014-09-30,130.428,130.763,127.584,127.64,18660545.0
2014-10-01,127.473,128.253,126.692,126.915,17584000.0
2014-10-02,126.915,127.194,125.187,125.187,10588459.0
2014-10-03,125.856,127.417,124.239,127.138,13540213.0
2014-10-04,125.856,127.417,124.239,127.138,13540213.0
2014-10-05,125.856,127.417,124.239,127.138,13540213.0
2014-10-06,127.361,127.863,126.19,126.469,9159360.0
2014-10-07,126.246,126.358,125.019,125.577,10208931.0
2014-10-08,125.187,127.584,124.35,126.971,13459126.0
2014-10-09,127.529,127.919,124.015,124.462,14801789.0
2014-10-10,123.792,124.517,122.231,122.844,13496495.0
2014-10-11,123.792,124.517,122.231,122.844,13496495.0
2014-10-12,123.792,124.517,122.231,122.844,13496495.0
2014-10-13,122.008,125.019,121.004,124.294,14300193.0
2014-10-14,123.681,124.294,121.785,124.071,11994622.0
2014-10-15,124.406,124.796,120.67,120.726,17642842.0
2014-10-16,121.339,121.785,116.655,119.276,24353957.0
2014-10-17,119.22,122.9,118.885,122.789,28133865.0
2014-10-18,119.22,122.9,118.885,122.789,28133865.0
2014-10-19,119.22,122.9,118.885,122.789,28133865.0
2014-10-20,123.068,124.963,122.677,123.291,16487321.0
2014-10-21,123.346,125.465,122.566,125.41,12788863.0
2014-10-22,126.079,126.134,124.629,125.744,13111814.0
2014-10-23,125.354,125.967,123.792,125.242,12901404.0
2014-10-24,124.963,125.242,123.569,124.127,9702999.0
2014-10-25,124.963,125.242,123.569,124.127,9702999.0
2014-10-26,124.963,125.242,123.569,124.127,9702999.0
2014-10-27,125.633,126.023,124.071,124.239,9388763.0
2014-10-28,124.796,126.079,124.517,125.242,5987208.0
2014-10-29,125.911,126.581,125.019,125.298,8114381.0
2014-10-30,125.856,127.25,125.298,126.971,12688843.0
2014-10-31,128.421,129.146,127.807,128.811,11925352.0
2014-11-01,128.421,129.146,127.807,128.811,11925352.0
2014-11-02,128.421,129.146,127.807,128.811,11925352.0
2014-11-03,128.755,128.978,127.64,128.588,11834038.0
2014-11-04,129.146,132.213,128.978,131.153,18234636.0
2014-11-05,131.822,133.439,131.655,132.436,20991728.0
2014-11-06,131.878,132.714,130.317,132.38,14199399.0
2014-11-07,132.937,133.774,131.209,131.599,14013975.0
2014-11-08,132.937,133.774,131.209,131.599,14013975.0
2014-11-09,132.937,133.774,131.209,131.599,14013975.0
2014-11-10,131.99,133.161,130.763,132.882,10510809.0
2014-11-11,133.049,134.499,132.993,134.387,12591421.0
2014-11-12,134.276,134.555,133.495,134.22,8443168.0
2014-11-13,134.555,135.781,133.718,135.224,11304440.0
2014-11-14,135.726,136.004,134.889,135.726,8996974.0
2014-11-15,135.726,136.004,134.889,135.726,8996974.0
2014-11-16,135.726,136.004,134.889,135.726,8996974.0
2014-11-17,135.056,137.175,134.722,136.506,13517315.0
2014-11-18,137.287,137.733,135.335,136.116,14087781.0
2014-11-19,136.45,137.343,136.283,136.618,11683603.0
2014-11-20,136.841,136.897,135.781,136.618,9276155.0
2014-11-21,136.562,137.287,135.781,137.064,14775927.0
2014-11-22,136.562,137.287,135.781,137.064,14775927.0
2014-11-23,136.562,137.287,135.781,137.064,14775927.0
2014-11-24,135.503,136.618,133.551,135.781,18341436.0
2014-11-25,135.781,137.622,135.781,136.562,13692506.0
2014-11-26,136.674,137.51,136.004,136.004,8808546.0
2014-11-27,136.395,136.952,135.67,136.729,7905915.0
2014-11-28,137.12,137.9,136.506,137.566,9985453.0
2014-11-29,137.12,137.9,136.506,137.566,9985453.0
2014-11-30,137.12,137.9,136.506,137.566,9985453.0
2014-12-01,137.064,137.956,136.06,136.841,10296107.0
2014-12-02,137.008,138.625,137.008,137.454,10262543.0
2014-12-03,137.231,138.737,137.12,137.231,10156757.0
2014-12-04,137.9,138.068,136.395,136.562,15777992.0
2014-12-05,137.287,138.346,137.175,137.733,7590747.0
2014-12-06,137.287,138.346,137.175,137.733,7590747.0
2014-12-07,137.287,138.346,137.175,137.733,7590747.0
2014-12-08,137.677,137.677,136.172,136.897,6847708.0
2014-12-09,136.562,137.175,133.83,133.997,15014958.0
2014-12-10,134.108,135.67,134.108,134.555,10088124.0
2014-12-11,136.618,138.346,135.558,137.51,23229923.0
2014-12-12,135.781,136.785,133.495,133.607,17846095.0
2014-12-13,135.781,136.785,133.495,133.607,17846095.0
2014-12-14,135.781,136.785,133.495,133.607,17846095.0
2014-12-15,133.495,133.774,130.149,130.317,18781483.0
2014-12-16,130.54,131.655,129.146,131.655,19034420.0
2014-12-17,130.094,131.265,128.532,130.484,11555700.0
2014-12-18,132.714,134.61,131.042,134.332,19325816.0
2014-12-19,135.391,136.283,134.499,135.279,19833939.0
2014-12-20,135.391,136.283,134.499,135.279,19833939.0
2014-12-21,135.391,136.283,134.499,135.279,19833939.0
2014-12-22,136.116,137.398,135.893,136.674,10569306.0
2014-12-23,137.398,138.793,137.231,138.458,12373549.0
2014-12-24,138.235,139.071,137.398,138.569,2521610.0
2014-12-25,138.235,139.071,137.398,138.569,2521610.0
2014-12-26,138.235,139.071,137.398,138.569,2521610.0
2014-12-27,138.235,139.071,137.398,138.569,2521610.0
2014-12-28,138.235,139.071,137.398,138.569,2521610.0
2014-12-29,138.737,139.239,137.175,138.346,5376808.0
2014-12-30,137.677,138.737,137.231,137.845,6799403.0
2014-12-31,138.346,139.294,137.9,138.625,2933018.0
2015-01-01,138.346,139.294,137.9,138.625,2933018.0
2015-01-02,139.35,139.35,136.283,137.175,6813760.0
2015-01-03,139.35,139.35,136.283,137.175,6813760.0
2015-01-04,139.35,139.35,136.283,137.175,6813760.0
2015-01-05,137.064,138.625,134.833,135.279,13178634.0
2015-01-06,135.112,135.391,132.491,133.049,16265843.0
2015-01-07,134.164,135.279,133.439,134.443,11137326.0
2015-01-08,135.391,136.952,135.112,136.506,11679356.0
2015-01-09,136.116,137.454,135.112,136.116,8834931.0
2015-01-10,136.116,137.454,135.112,136.116,8834931.0
2015-01-11,136.116,137.454,135.112,136.116,8834931.0
2015-01-12,136.562,137.789,135.558,136.45,6494009.0
2015-01-13,136.06,138.179,135.781,137.677,12280676.0
2015-01-14,135.893,136.897,134.108,135.503,10644848.0
2015-01-15,137.733,138.737,133.941,138.346,16611288.0
2015-01-16,137.956,139.685,137.343,139.629,14774065.0
2015-01-17,137.956,139.685,137.343,139.629,14774065.0
2015-01-18,137.956,139.685,137.343,139.629,14774065.0
2015-01-19,139.685,142.027,139.406,141.525,9155743.0
2015-01-20,142.138,142.807,140.856,142.584,13506302.0
2015-01-21,143.142,144.369,142.473,144.257,12121947.0
2015-01-22,144.313,145.819,143.532,145.54,15783166.0
2015-01-23,146.32,148.941,145.986,148.272,22157774.0
2015-01-24,146.32,148.941,145.986,148.272,22157774.0
2015-01-25,146.32,148.941,145.986,148.272,22157774.0
2015-01-26,147.826,149.666,146.99,148.439,8904436.0
2015-01-27,148.774,149.332,146.432,147.547,11574977.0
2015-01-28,148.495,150.391,147.77,150.168,14091263.0
2015-01-29,149.833,150.335,147.938,150.112,10052388.0
2015-01-30,150.503,150.837,149.387,149.387,11646300.0
2015-01-31,150.503,150.837,149.387,149.387,11646300.0
2015-02-01,150.503,150.837,149.387,149.387,11646300.0
2015-02-02,150.057,150.057,147.714,149.109,8614611.0
2015-02-03,149.053,151.729,148.049,151.283,9773413.0
2015-02-04,151.116,152.231,149.22,150.837,12515002.0
2015-02-05,149.833,150.335,148.774,149.499,6736561.0
2015-02-06,149.053,150.391,148.662,149.945,6093933.0
2015-02-07,149.053,150.391,148.662,149.945,6093933.0
2015-02-08,149.053,150.391,148.662,149.945,6093933.0
2015-02-09,149.387,149.387,147.603,149.053,7040980.0
2015-02-10,149.22,151.729,148.272,150.893,10751087.0
2015-02-11,151.06,151.562,149.332,151.116,10043899.0
2015-02-12,150.614,152.343,150.168,150.614,8768381.0
2015-02-13,151.06,151.283,149.555,150.558,6780337.0
2015-02-14,151.06,151.283,149.555,150.558,6780337.0
2015-02-15,151.06,151.283,149.555,150.558,6780337.0
2015-02-16,150.168,150.558,149.666,150.28,4116993.0
2015-02-17,149.889,151.116,149.109,151.06,6391043.0
2015-02-18,151.228,151.674,150.391,151.116,8677060.0
2015-02-19,151.451,152.677,150.781,152.12,6613261.0
2015-02-20,152.622,153.514,151.785,152.399,7930264.0
2015-02-21,152.622,153.514,151.785,152.399,7930264.0
2015-02-22,152.622,153.514,151.785,152.399,7930264.0
2015-02-23,153.235,153.904,153.123,153.737,6356011.0
2015-02-24,154.127,154.573,153.291,154.518,8752479.0
2015-02-25,154.629,155.856,154.016,154.852,7078759.0
2015-02-26,154.239,154.852,153.681,154.852,5956475.0
2015-02-27,155.075,156.413,153.793,155.856,8389409.0
2015-02-28,155.075,156.413,153.793,155.856,8389409.0
2015-03-01,155.075,156.413,153.793,155.856,8389409.0
2015-03-02,155.577,156.804,155.242,156.246,11089322.0
2015-03-03,156.302,157.138,154.629,155.131,7926180.0
2015-03-04,155.187,155.187,147.659,150.726,23694088.0
2015-03-05,153.123,155.689,151.506,154.908,15618420.0
2015-03-06,155.131,157.083,154.573,156.469,10735984.0
2015-03-07,155.131,157.083,154.573,156.469,10735984.0
2015-03-08,155.131,157.083,154.573,156.469,10735984.0
2015-03-09,156.135,158.867,155.41,158.309,14584487.0
2015-03-10,158.031,159.48,157.696,157.752,19882085.0
2015-03-11,158.031,158.755,156.804,157.975,12463055.0
2015-03-12,157.807,160.15,155.967,159.09,17415446.0
2015-03-13,159.09,160.317,158.365,159.369,8897080.0
2015-03-14,159.09,160.317,158.365,159.369,8897080.0
2015-03-15,159.09,160.317,158.365,159.369,8897080.0
2015-03-16,159.926,163.049,159.926,162.213,16755770.0
2015-03-17,162.659,163.105,159.926,160.484,12257089.0
2015-03-18,160.317,162.77,159.982,162.603,11448329.0
2015-03-19,162.38,164.276,162.324,163.328,12731826.0
2015-03-20,163.551,163.886,161.265,163.551,18813359.0
2015-03-21,163.551,163.886,161.265,163.551,18813359.0
2015-03-22,163.551,163.886,161.265,163.551,18813359.0
2015-03-23,162.993,163.663,161.934,163.272,9428309.0
