,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity
2017-02-12,340.818,347.72,340.222,347.464,3470632.0
2017-02-13,346.356,349.679,346.271,348.316,2835073.0
2017-02-14,347.549,349.338,345.419,348.486,2633513.0
2017-02-15,350.702,357.603,347.72,353.002,3140811.0
2017-02-16,352.661,353.684,348.998,350.02,1907096.0
2017-02-17,352.065,353.173,348.401,350.957,2663101.0
2017-02-18,352.065,353.173,348.401,350.957,2663101.0
2017-02-19,352.065,353.173,348.401,350.957,2663101.0
2017-02-20,351.724,357.689,350.787,353.173,3956213.0
2017-02-21,352.832,362.204,352.747,359.563,3203820.0
2017-02-22,359.137,360.841,357.348,358.285,4235064.0
2017-02-23,359.478,374.474,354.536,356.41,6075051.0
2017-02-24,357.603,359.478,353.428,356.581,3917877.0
2017-02-25,357.603,359.478,353.428,356.581,3917877.0
2017-02-26,357.603,359.478,353.428,356.581,3917877.0
2017-02-27,357.433,362.119,356.751,361.352,4813335.0
2017-02-28,362.971,366.124,360.671,364.59,4074800.0
2017-03-01,365.613,369.788,362.034,369.702,3541862.0
2017-03-02,368.936,368.936,357.092,360.074,3693434.0
2017-03-03,358.711,359.819,354.877,356.41,2661140.0
2017-03-04,358.711,359.819,354.877,356.41,2661140.0
2017-03-05,358.711,359.819,354.877,356.41,2661140.0
2017-03-06,354.792,362.375,354.792,360.585,2615960.0
2017-03-07,360.841,365.187,359.904,360.415,2456217.0
2017-03-08,360.926,361.949,356.581,358.626,2935958.0
2017-03-09,358.541,364.675,356.496,363.823,3088253.0
2017-03-10,366.72,367.487,361.438,362.971,3508832.0
2017-03-11,366.72,367.487,361.438,362.971,3508832.0
2017-03-12,366.72,367.487,361.438,362.971,3508832.0
2017-03-13,365.357,365.953,362.034,363.056,1968951.0
2017-03-14,361.693,363.568,361.267,362.119,1807879.0
2017-03-15,363.908,363.908,358.626,363.142,2304727.0
2017-03-16,365.016,365.868,360.671,362.119,4584095.0
2017-03-17,363.312,363.738,360.5,362.29,2366068.0
2017-03-18,363.312,363.738,360.5,362.29,2366068.0
2017-03-19,363.312,363.738,360.5,362.29,2366068.0
2017-03-20,361.267,365.101,360.756,361.352,6910675.0
2017-03-21,360.926,366.379,360.926,364.76,5785536.0
2017-03-22,364.164,364.164,357.859,360.926,3374949.0
2017-03-23,360.33,369.873,360.33,366.379,2927730.0
2017-03-24,366.379,368.083,363.312,367.146,3151537.0
2017-03-25,366.379,368.083,363.312,367.146,3151537.0
2017-03-26,366.379,368.083,363.312,367.146,3151537.0
2017-03-27,365.868,369.362,364.249,368.936,4284936.0
2017-03-28,367.998,371.066,365.613,368.68,6406173.0
2017-03-29,368.68,369.958,365.357,366.805,2746573.0
2017-03-30,368.339,370.81,367.828,369.873,1613906.0
2017-03-31,368.424,369.873,365.272,369.532,2293649.0
2017-04-01,368.424,369.873,365.272,369.532,2293649.0
2017-04-02,368.424,369.873,365.272,369.532,2293649.0
2017-04-03,370.299,370.384,363.568,365.698,3850278.0
2017-04-04,366.209,368.083,359.052,362.119,3488016.0
2017-04-05,363.312,363.397,358.285,360.245,2946913.0
2017-04-06,359.222,367.657,357.944,366.891,3707137.0
2017-04-07,368.254,368.509,362.886,368.169,2806694.0
2017-04-08,368.254,368.509,362.886,368.169,2806694.0
2017-04-09,368.254,368.509,362.886,368.169,2806694.0
2017-04-10,368.936,368.936,362.375,363.056,2320062.0
2017-04-11,362.46,371.577,361.438,370.384,3327428.0
2017-04-12,370.64,374.9,369.873,374.9,4880532.0
2017-04-13,375.667,386.147,374.474,385.21,6144310.0
2017-04-14,375.667,386.147,374.474,385.21,6144310.0
2017-04-15,375.667,386.147,374.474,385.21,6144310.0
2017-04-16,375.667,386.147,374.474,385.21,6144310.0
2017-04-17,375.667,386.147,374.474,385.21,6144310.0
2017-04-18,386.317,395.008,386.062,394.582,9315830.0
2017-04-19,396.201,402.762,394.071,395.093,4297296.0
2017-04-20,395.775,396.712,391.089,392.622,4282836.0
2017-04-21,391.77,395.86,391.259,394.241,2564140.0
2017-04-22,391.77,395.86,391.259,394.241,2564140.0
2017-04-23,391.77,395.86,391.259,394.241,2564140.0
2017-04-24,398.928,403.358,398.842,400.887,2579031.0
2017-04-25,399.609,400.461,394.071,396.201,3130069.0
2017-04-26,397.053,401.824,395.093,401.313,2940466.0
2017-04-27,398.416,399.609,391.344,395.519,4928169.0
2017-04-28,396.201,396.201,391.77,394.497,2755406.0
2017-04-29,396.201,396.201,391.77,394.497,2755406.0
2017-04-30,396.201,396.201,391.77,394.497,2755406.0
2017-05-01,396.201,396.201,391.77,394.497,2755406.0
2017-05-02,396.712,400.632,393.73,399.95,2353793.0
2017-05-03,399.439,400.206,396.797,397.905,1752831.0
2017-05-04,399.694,402.506,396.201,401.228,1852282.0
2017-05-05,402.336,403.017,399.439,402.336,1288554.0
2017-05-06,402.336,403.017,399.439,402.336,1288554.0
2017-05-07,402.336,403.017,399.439,402.336,1288554.0
2017-05-08,402.762,405.744,400.461,405.318,4323368.0
2017-05-09,404.892,408.385,401.228,403.188,2456037.0
2017-05-10,403.699,408.556,403.699,404.295,3236279.0
2017-05-11,404.04,405.488,396.712,398.501,1987072.0
2017-05-12,398.331,400.035,395.86,396.968,1535828.0
2017-05-13,398.331,400.035,395.86,396.968,1535828.0
2017-05-14,398.331,400.035,395.86,396.968,1535828.0
2017-05-15,397.564,397.564,393.474,393.73,1402004.0
2017-05-16,394.923,395.86,392.367,394.582,1637570.0
2017-05-17,393.9,397.138,393.048,394.497,1241372.0
2017-05-18,398.393,399.519,393.025,395.449,1780629.0
2017-05-19,395.709,400.125,395.709,399.086,2505448.0
2017-05-20,395.709,400.125,395.709,399.086,2505448.0
2017-05-21,395.709,400.125,395.709,399.086,2505448.0
2017-05-22,401.77,406.013,400.212,403.502,1856375.0
2017-05-23,403.242,404.195,397.614,397.614,2498467.0
2017-05-24,398.22,398.22,391.207,391.986,3007277.0
2017-05-25,392.679,396.835,391.38,395.449,1859783.0
2017-05-26,396.402,397.008,393.804,394.064,1619615.0
2017-05-27,396.402,397.008,393.804,394.064,1619615.0
2017-05-28,396.402,397.008,393.804,394.064,1619615.0
2017-05-29,396.402,397.008,393.804,394.064,1619615.0
2017-05-30,393.285,396.402,391.813,395.363,1579265.0
2017-05-31,396.402,397.701,391.38,392.246,1821366.0
2017-06-01,393.285,398.826,393.112,396.921,2317467.0
2017-06-02,396.575,398.22,391.813,392.765,1510701.0
2017-06-03,396.575,398.22,391.813,392.765,1510701.0
2017-06-04,396.575,398.22,391.813,392.765,1510701.0
2017-06-05,394.237,395.796,391.293,392.159,1465866.0
2017-06-06,391.207,393.025,381.855,381.855,2392058.0
2017-06-07,385.232,395.623,385.232,390.254,4704621.0
2017-06-08,389.994,393.545,387.483,393.545,1536648.0
2017-06-09,393.112,393.112,375.274,382.634,5264821.0
2017-06-10,393.112,393.112,375.274,382.634,5264821.0
2017-06-11,393.112,393.112,375.274,382.634,5264821.0
2017-06-12,385.319,390.341,384.28,385.578,2789086.0
2017-06-13,387.57,395.017,386.444,392.592,1948429.0
2017-06-14,394.064,395.969,391.293,393.371,1990235.0
2017-06-15,384.539,385.319,363.065,373.196,10266269.0
2017-06-16,374.062,380.123,372.071,376.487,5560801.0
2017-06-17,374.062,380.123,372.071,376.487,5560801.0
2017-06-18,374.062,380.123,372.071,376.487,5560801.0
2017-06-19,379.257,380.556,377.093,378.998,1480003.0
2017-06-20,379.257,380.123,371.464,371.724,1917778.0
2017-06-21,371.638,372.33,363.325,363.325,3614617.0
2017-06-22,365.663,365.663,358.303,360.554,3485262.0
2017-06-23,360.381,366.096,359.255,364.278,1933602.0
2017-06-24,360.381,366.096,359.255,364.278,1933602.0
2017-06-25,360.381,366.096,359.255,364.278,1933602.0
2017-06-26,366.009,368.52,362.286,362.286,1627150.0
2017-06-27,361.853,363.239,354.926,357.004,1709086.0
2017-06-28,355.879,360.901,354.147,357.437,2049998.0
2017-06-29,357.61,357.61,351.722,353.8,2210960.0
2017-06-30,353.367,354.753,351.203,352.502,3371442.0
2017-07-01,353.367,354.753,351.203,352.502,3371442.0
2017-07-02,353.367,354.753,351.203,352.502,3371442.0
2017-07-03,353.887,355.705,349.038,350.77,2229857.0
2017-07-04,351.722,354.147,348.778,352.155,2050271.0
2017-07-05,350.943,360.641,350.51,358.909,2742982.0
2017-07-06,359.082,362.199,356.311,361.68,2333258.0
2017-07-07,355.013,360.554,351.636,360.554,2694105.0
2017-07-08,355.013,360.554,351.636,360.554,2694105.0
2017-07-09,355.013,360.554,351.636,360.554,2694105.0
2017-07-10,361.68,361.68,357.091,358.823,1795314.0
2017-07-11,359.515,363.412,359.082,361.507,4438191.0
2017-07-12,362.546,364.97,358.216,364.104,3432611.0
2017-07-13,367.048,370.945,363.498,368.434,2796541.0
2017-07-14,369.56,370.772,362.373,363.585,2007205.0
2017-07-15,369.56,370.772,362.373,363.585,2007205.0
2017-07-16,369.56,370.772,362.373,363.585,2007205.0
2017-07-17,363.931,371.291,362.806,369.819,3303673.0
2017-07-18,368.001,372.071,366.529,370.512,2687142.0
2017-07-19,371.378,376.227,369.127,371.638,4434732.0
2017-07-20,378.392,384.712,374.062,374.755,3573446.0
2017-07-21,375.361,376.227,369.56,372.244,2525698.0
2017-07-22,375.361,376.227,369.56,372.244,2525698.0
2017-07-23,375.361,376.227,369.56,372.244,2525698.0
2017-07-24,373.023,373.023,364.451,365.143,3197576.0
2017-07-25,367.741,373.196,367.308,371.464,2569816.0
2017-07-26,374.408,375.534,371.897,374.408,2205894.0
2017-07-27,375.188,376.66,372.071,374.582,2519439.0
2017-07-28,372.59,374.408,369.3,370.425,2820065.0
2017-07-29,372.59,374.408,369.3,370.425,2820065.0
2017-07-30,372.59,374.408,369.3,370.425,2820065.0
2017-07-31,370.079,372.417,366.962,367.914,3657512.0
2017-08-01,369.992,372.071,367.655,368.434,3684249.0
2017-08-02,368.953,368.953,364.537,365.057,2275155.0
2017-08-03,364.797,369.906,364.537,367.135,2103522.0
2017-08-04,367.048,369.906,364.191,369.127,1421307.0
2017-08-05,367.048,369.906,364.191,369.127,1421307.0
2017-08-06,367.048,369.906,364.191,369.127,1421307.0
2017-08-07,368.434,369.906,364.711,366.356,1275837.0
2017-08-08,366.009,368.694,365.75,367.741,2164177.0
2017-08-09,366.616,367.741,364.537,367.741,1185024.0
2017-08-10,367.741,368.261,363.931,364.537,1627173.0
2017-08-11,363.671,365.317,359.862,364.278,2729166.0
2017-08-12,363.671,365.317,359.862,364.278,2729166.0
2017-08-13,363.671,365.317,359.862,364.278,2729166.0
2017-08-14,364.797,367.568,363.931,365.057,1026989.0
2017-08-15,366.442,368.088,363.065,363.845,1318227.0
2017-08-16,365.23,369.04,363.671,368.347,1916487.0
2017-08-17,368.088,371.291,367.828,368.001,1495248.0
2017-08-18,367.308,367.914,364.711,367.135,2564877.0
2017-08-19,367.308,367.914,364.711,367.135,2564877.0
2017-08-20,367.308,367.914,364.711,367.135,2564877.0
2017-08-21,366.529,367.395,365.057,366.616,2491889.0
2017-08-22,367.308,369.3,366.183,366.269,1274364.0
2017-08-23,367.568,368.347,366.183,366.702,1736608.0
2017-08-24,367.395,372.85,366.096,366.096,1630484.0
2017-08-25,366.356,373.802,365.23,365.23,1950726.0
2017-08-26,366.356,373.802,365.23,365.23,1950726.0
2017-08-27,366.356,373.802,365.23,365.23,1950726.0
2017-08-28,366.356,373.802,365.23,365.23,100.0
2017-08-29,366.096,366.096,355.272,356.571,2235277.0
2017-08-30,359.688,359.948,354.753,359.169,1429247.0
2017-08-31,360.814,371.118,360.381,368.867,2130073.0
2017-09-01,369.3,373.976,369.3,373.196,1697661.0
2017-09-02,369.3,373.976,369.3,373.196,1697661.0
2017-09-03,369.3,373.976,369.3,373.196,1697661.0
2017-09-04,370.339,373.11,369.386,371.724,1112996.0
2017-09-05,371.984,374.322,371.378,372.59,2363378.0
2017-09-06,373.023,373.023,366.789,367.135,1995760.0
2017-09-07,367.135,370.772,365.75,369.646,1456206.0
2017-09-08,363.065,363.065,344.882,348.951,6185077.0
2017-09-09,363.065,363.065,344.882,348.951,6185077.0
2017-09-10,363.065,363.065,344.882,348.951,6185077.0
2017-09-11,351.722,351.895,347.566,349.904,3269077.0
2017-09-12,350.337,360.035,350.164,359.862,4068622.0
2017-09-13,359.342,359.515,354.58,357.437,2623000.0
2017-09-14,358.476,361.334,353.714,356.225,3150716.0
2017-09-15,357.004,357.004,352.588,355.532,2403524.0
2017-09-16,357.004,357.004,352.588,355.532,2403524.0
2017-09-17,357.004,357.004,352.588,355.532,2403524.0
2017-09-18,356.485,360.208,353.627,358.216,1566528.0
2017-09-19,359.342,363.152,358.649,362.459,1631284.0
2017-09-20,362.979,367.481,360.381,361.767,2500777.0
2017-09-21,360.987,361.853,357.61,358.216,1402127.0
2017-09-22,356.398,364.278,355.965,362.546,1152399.0
2017-09-23,356.398,364.278,355.965,362.546,1152399.0
2017-09-24,356.398,364.278,355.965,362.546,1152399.0
2017-09-25,360.987,368.088,360.987,364.537,1917478.0
2017-09-26,364.537,367.568,360.901,365.663,1766869.0
2017-09-27,366.962,372.244,365.317,372.157,1737091.0
2017-09-28,372.33,375.794,370.339,373.196,1387929.0
2017-09-29,373.283,375.361,371.811,373.196,1529978.0
2017-09-30,373.283,375.361,371.811,373.196,1529978.0
2017-10-01,373.283,375.361,371.811,373.196,1529978.0
2017-10-02,373.369,381.942,373.369,380.21,4745888.0
2017-10-03,381.942,382.721,379.431,381.336,2869794.0
2017-10-04,376.66,378.478,373.023,375.274,4794203.0
2017-10-05,374.841,376.4,370.685,375.794,2630270.0
2017-10-06,376.66,378.045,375.188,376.746,1834503.0
2017-10-07,376.66,378.045,375.188,376.746,1834503.0
2017-10-08,376.66,378.045,375.188,376.746,1834503.0
2017-10-09,377.006,377.785,371.378,373.11,2409518.0
2017-10-10,374.928,374.928,369.646,370.772,2148349.0
2017-10-11,369.3,370.858,367.395,369.04,1534491.0
2017-10-12,367.135,369.127,366.702,368.174,1118385.0
2017-10-13,367.048,370.339,367.048,368.694,1619665.0
2017-10-14,367.048,370.339,367.048,368.694,1619665.0
2017-10-15,367.048,370.339,367.048,368.694,1619665.0
2017-10-16,367.222,368.434,355.446,358.909,7826804.0
2017-10-17,357.697,357.697,352.069,352.761,4824018.0
2017-10-18,352.242,356.658,350.423,355.099,4021310.0
2017-10-19,356.497,358.943,348.198,348.984,3422206.0
2017-10-20,350.295,353.177,348.984,351.255,4118673.0
2017-10-21,350.295,353.177,348.984,351.255,4118673.0
2017-10-22,350.295,353.177,348.984,351.255,4118673.0
2017-10-23,352.478,356.584,349.77,355.973,2508233.0
2017-10-24,355.361,357.37,353.265,353.789,2986177.0
2017-10-25,354.226,358.506,352.828,356.06,4076386.0
2017-10-26,356.235,360.952,355.274,359.554,2871088.0
2017-10-27,361.301,361.301,354.051,355.973,2508754.0
2017-10-28,361.301,361.301,354.051,355.973,2508754.0
2017-10-29,361.301,361.301,354.051,355.973,2508754.0
2017-10-30,355.099,360.865,355.099,358.768,1960907.0
2017-10-31,355.536,360.865,354.924,358.244,3210519.0
2017-11-01,359.729,361.738,356.672,360.253,4768309.0
2017-11-02,375.628,397.379,368.814,396.68,11229412.0
2017-11-03,397.292,410.57,397.292,409.609,5709450.0
2017-11-04,397.292,410.57,397.292,409.609,5709450.0
2017-11-05,397.292,410.57,397.292,409.609,5709450.0
2017-11-06,408.91,414.151,407.6,413.452,3116635.0
2017-11-07,413.19,414.326,407.425,408.211,3312314.0
2017-11-08,407.338,410.133,403.931,407.949,5457948.0
2017-11-09,405.94,408.997,400.524,405.853,7797734.0
2017-11-10,404.979,406.988,402.096,404.804,3304976.0
2017-11-11,404.979,406.988,402.096,404.804,3304976.0
2017-11-12,404.979,406.988,402.096,404.804,3304976.0
2017-11-13,406.115,407.25,395.981,397.03,3857938.0
2017-11-14,397.466,401.397,394.671,396.593,3643837.0
2017-11-15,394.147,396.768,389.255,392.138,3460829.0
2017-11-16,393.535,400.349,392.662,396.156,5851794.0
2017-11-17,397.379,397.641,389.43,391.002,2235186.0
2017-11-18,397.379,397.641,389.43,391.002,2235186.0
2017-11-19,397.379,397.641,389.43,391.002,2235186.0
2017-11-20,390.216,394.06,389.08,393.011,2201996.0
2017-11-21,393.099,393.099,388.119,391.352,2651556.0
2017-11-22,392.225,392.225,386.11,389.604,2183824.0
2017-11-23,387.595,389.342,385.761,388.294,2954350.0
2017-11-24,388.818,389.08,385.761,386.722,1442398.0
2017-11-25,388.818,389.08,385.761,386.722,1442398.0
2017-11-26,388.818,389.08,385.761,386.722,1442398.0
2017-11-27,388.294,388.294,383.577,384.45,2930040.0
2017-11-28,386.722,389.517,383.577,387.857,2416234.0
2017-11-29,388.993,397.991,387.071,395.545,4680356.0
2017-11-30,395.457,395.719,390.216,393.361,2516279.0
2017-12-01,394.234,394.234,386.809,387.421,1455699.0
2017-12-02,394.234,394.234,386.809,387.421,1455699.0
2017-12-03,394.234,394.234,386.809,387.421,1455699.0
2017-12-04,391.264,391.352,387.333,388.556,2352846.0
2017-12-05,388.381,390.303,385.761,386.809,1902213.0
2017-12-06,385.499,388.294,383.228,386.11,1722111.0
2017-12-07,387.421,389.604,385.499,386.198,1394651.0
2017-12-08,386.547,399.738,386.547,396.593,4649316.0
2017-12-09,386.547,399.738,386.547,396.593,4649316.0
2017-12-10,386.547,399.738,386.547,396.593,4649316.0
2017-12-11,398.602,403.931,395.719,401.485,2568939.0
2017-12-12,401.834,405.241,393.71,397.641,3341057.0
2017-12-13,394.584,395.37,386.722,392.138,3293835.0
2017-12-14,390.041,390.041,381.131,387.857,2063748.0
2017-12-15,386.46,388.207,382.441,387.945,3172100.0
2017-12-16,386.46,388.207,382.441,387.945,3172100.0
2017-12-17,386.46,388.207,382.441,387.945,3172100.0
2017-12-18,389.342,397.554,387.945,396.68,1415560.0
2017-12-19,397.554,405.416,394.147,404.542,1914088.0
2017-12-20,404.28,406.115,400.611,403.581,1859557.0
2017-12-21,403.581,403.843,395.981,401.485,1789987.0
2017-12-22,400.786,409.347,400.174,405.416,607235.0
2017-12-23,400.786,409.347,400.174,405.416,607235.0
2017-12-24,400.786,409.347,400.174,405.416,607235.0
2017-12-25,400.786,409.347,400.174,405.416,607235.0
2017-12-26,400.786,409.347,400.174,405.416,607235.0
2017-12-27,406.551,411.618,402.62,409.696,1062966.0
2017-12-28,408.997,410.57,404.717,409.172,861499.0
2017-12-29,410.133,410.832,407.425,407.774,489844.0
2017-12-30,410.133,410.832,407.425,407.774,489844.0
2017-12-31,410.133,410.832,407.425,407.774,489844.0
2018-01-01,410.133,410.832,407.425,407.774,489844.0
2018-01-02,409.784,410.919,401.485,403.232,1592395.0
2018-01-03,405.154,407.075,401.397,404.542,1297131.0
2018-01-04,403.581,405.066,400.786,403.407,1601765.0
2018-01-05,404.28,408.561,403.407,408.036,1529540.0
2018-01-06,404.28,408.561,403.407,408.036,1529540.0
2018-01-07,404.28,408.561,403.407,408.036,1529540.0
2018-01-08,409.521,409.784,401.31,404.28,1146468.0
2018-01-09,405.154,406.988,400.0,404.28,896963.0
2018-01-10,403.057,408.036,398.165,400.611,1061283.0
2018-01-11,400.262,401.572,395.02,396.942,1484726.0
2018-01-12,398.078,403.145,396.331,399.126,1623311.0
2018-01-13,398.078,403.145,396.331,399.126,1623311.0
2018-01-14,398.078,403.145,396.331,399.126,1623311.0
2018-01-15,397.554,400.961,394.758,396.243,1447361.0
2018-01-16,396.855,401.485,396.855,399.039,2595564.0
2018-01-17,397.466,399.912,395.108,396.593,1287495.0
2018-01-18,397.991,400.436,396.069,398.515,1677886.0
2018-01-19,393.099,395.807,385.848,391.264,3362731.0
2018-01-20,393.099,395.807,385.848,391.264,3362731.0
2018-01-21,393.099,395.807,385.848,391.264,3362731.0
2018-01-22,389.954,395.719,387.595,389.168,1573106.0
2018-01-23,390.129,395.719,387.595,394.409,1753755.0
2018-01-24,393.186,396.68,390.915,395.807,1519863.0
2018-01-25,396.506,400.873,393.099,400.349,2340244.0
2018-01-26,400.611,411.181,397.117,404.804,2814650.0
2018-01-27,400.611,411.181,397.117,404.804,2814650.0
2018-01-28,400.611,411.181,397.117,404.804,2814650.0
2018-01-29,406.289,411.618,402.009,402.446,1687812.0
2018-01-30,401.397,402.795,396.593,397.466,1542814.0
2018-01-31,399.301,410.046,399.214,405.59,1860456.0
2018-02-01,406.377,407.425,400.961,402.795,1752556.0
2018-02-02,401.31,405.328,398.515,400.524,1842287.0
2018-02-03,401.31,405.328,398.515,400.524,1842287.0
2018-02-04,401.31,405.328,398.515,400.524,1842287.0
2018-02-05,396.593,399.039,392.225,393.011,2259743.0
2018-02-06,383.14,392.312,377.462,387.77,3583479.0
2018-02-07,389.954,397.466,386.372,396.593,3215199.0
2018-02-08,394.933,396.156,383.402,386.372,2701312.0
2018-02-09,387.071,393.099,383.664,390.478,3058977.0
2018-02-10,387.071,393.099,383.664,390.478,3058977.0
2018-02-11,387.071,393.099,383.664,390.478,3058977.0
2018-02-12,394.496,401.31,391.089,395.545,2017599.0
2018-02-13,395.108,395.894,391.701,393.972,1360582.0
2018-02-14,395.719,398.078,389.954,393.011,1389752.0
2018-02-15,394.322,398.864,392.138,397.03,1386320.0
2018-02-16,399.912,406.726,398.253,405.328,1505750.0
2018-02-17,399.912,406.726,398.253,405.328,1505750.0
2018-02-18,399.912,406.726,398.253,405.328,1505750.0
2018-02-19,407.075,407.075,399.563,401.048,593280.0
2018-02-20,403.145,409.347,403.145,409.347,1264944.0
2018-02-21,406.377,407.687,403.145,405.503,3555655.0
2018-02-22,400.087,404.63,399.65,402.446,1820761.0
2018-02-23,400.873,403.407,397.728,402.009,1299560.0
2018-02-24,400.873,403.407,397.728,402.009,1299560.0
2018-02-25,400.873,403.407,397.728,402.009,1299560.0
2018-02-26,401.659,408.124,400.349,402.795,1693024.0
2018-02-27,405.154,407.425,394.06,396.506,2846268.0
2018-02-28,392.575,392.749,382.354,387.945,2972987.0
2018-03-01,406.202,427.167,404.63,419.567,6341777.0
2018-03-02,418.257,439.222,418.257,437.825,4841667.0
2018-03-03,418.257,439.222,418.257,437.825,4841667.0
2018-03-04,418.257,439.222,418.257,437.825,4841667.0
2018-03-05,436.776,442.716,430.225,437.825,3386093.0
2018-03-06,438.873,441.319,427.167,430.05,2579418.0
2018-03-07,429.351,432.583,425.42,425.682,2003600.0
2018-03-08,426.206,429.788,423.411,427.167,2347377.0
2018-03-09,427.604,434.505,426.643,433.457,2083792.0
2018-03-10,427.604,434.505,426.643,433.457,2083792.0
2018-03-11,427.604,434.505,426.643,433.457,2083792.0
2018-03-12,433.981,435.641,426.294,428.041,2276443.0
2018-03-13,427.691,430.574,422.013,424.11,2256046.0
2018-03-14,423.586,427.429,421.052,421.314,2365208.0
2018-03-15,420.703,423.586,415.898,420.616,2012548.0
2018-03-16,421.052,422.887,414.588,416.073,3245019.0
2018-03-17,421.052,422.887,414.588,416.073,3245019.0
2018-03-18,421.052,422.887,414.588,416.073,3245019.0
2018-03-19,416.51,416.597,411.88,414.064,3076264.0
2018-03-20,414.588,416.51,411.618,414.937,4201975.0
2018-03-21,412.928,413.19,403.145,403.581,3282145.0
2018-03-22,403.581,406.813,395.894,398.427,2646919.0
2018-03-23,394.496,403.057,390.915,399.214,2400567.0
2018-03-24,394.496,403.057,390.915,399.214,2400567.0
2018-03-25,394.496,403.057,390.915,399.214,2400567.0
2018-03-26,399.912,406.901,399.563,403.319,3340302.0
2018-03-27,406.551,411.181,404.28,408.648,3316438.0
2018-03-28,404.892,408.211,402.882,406.377,2153895.0
2018-03-29,407.075,412.317,402.533,402.533,2703962.0
2018-03-30,407.075,412.317,402.533,402.533,2703962.0
2018-03-31,407.075,412.317,402.533,402.533,2703962.0
2018-04-01,407.075,412.317,402.533,402.533,2703962.0
2018-04-02,407.075,412.317,402.533,402.533,2703962.0
2018-04-03,401.485,406.289,397.204,403.145,2226376.0
2018-04-04,399.214,404.105,396.069,402.096,2630220.0
2018-04-05,405.765,408.823,404.28,406.027,2153572.0
2018-04-06,404.542,410.832,400.873,406.202,5504667.0
2018-04-07,404.542,410.832,400.873,406.202,5504667.0
2018-04-08,404.542,410.832,400.873,406.202,5504667.0
2018-04-09,407.075,412.317,403.931,407.338,2654273.0
2018-04-10,408.386,410.22,405.328,408.823,2767259.0
2018-04-11,407.338,409.871,403.232,406.202,2989736.0
2018-04-12,406.202,408.036,403.931,407.075,2926146.0
2018-04-13,407.774,413.54,406.901,409.696,2564516.0
2018-04-14,407.774,413.54,406.901,409.696,2564516.0
2018-04-15,407.774,413.54,406.901,409.696,2564516.0
2018-04-16,410.046,414.151,408.298,409.434,1665364.0
2018-04-17,409.784,412.055,407.512,410.832,3710194.0
2018-04-18,410.57,418.17,410.57,417.121,1874502.0
2018-04-19,417.733,427.691,417.733,425.857,2829029.0
2018-04-20,425.333,427.167,421.14,424.721,1503319.0
2018-04-21,425.333,427.167,421.14,424.721,1503319.0
2018-04-22,425.333,427.167,421.14,424.721,1503319.0
2018-04-23,424.896,428.914,423.498,425.245,1687479.0
2018-04-24,425.944,427.691,420.004,423.149,2841405.0
2018-04-25,421.926,425.158,420.004,421.489,4305247.0
2018-04-26,423.236,423.236,415.287,420.179,2089352.0
2018-04-27,420.528,420.528,413.54,416.248,3073511.0
2018-04-28,420.528,420.528,413.54,416.248,3073511.0
2018-04-29,420.528,420.528,413.54,416.248,3073511.0
2018-04-30,418.781,420.004,415.374,416.423,2480903.0
2018-05-01,415.724,420.965,415.724,419.305,2030966.0
2018-05-02,430.574,451.103,429.875,444.988,7742904.0
2018-05-03,445.861,449.53,444.464,445.512,3308198.0
2018-05-04,446.735,450.229,446.735,447.084,3243948.0
2018-05-05,446.735,450.229,446.735,447.084,3243948.0
2018-05-06,446.735,450.229,446.735,447.084,3243948.0
2018-05-07,446.735,450.229,446.735,447.084,3243948.0
2018-05-08,449.181,458.266,446.385,454.247,4300103.0
2018-05-09,452.85,456.169,445.512,448.657,3000798.0
2018-05-10,449.006,450.753,444.638,444.988,1786648.0
2018-05-11,445.512,446.735,442.367,443.765,1632320.0
2018-05-12,445.512,446.735,442.367,443.765,1632320.0
2018-05-13,445.512,446.735,442.367,443.765,1632320.0
2018-05-14,444.988,450.229,441.319,443.066,1423715.0
2018-05-15,442.367,445.512,441.319,443.765,2290597.0
2018-05-16,444.464,448.132,442.542,445.512,1788746.0
2018-05-17,445.162,447.259,441.493,446.909,1817802.0
2018-05-18,446.385,451.627,445.162,449.181,2647170.0
2018-05-19,446.385,451.627,445.162,449.181,2647170.0
2018-05-20,446.385,451.627,445.162,449.181,2647170.0
2018-05-21,450.054,453.374,448.482,450.404,2825977.0
2018-05-22,452.675,453.548,449.88,450.753,958988.0
2018-05-23,450.054,452.85,444.114,444.638,2786970.0
2018-05-24,447.032,449.869,442.422,446.323,2142234.0
2018-05-25,447.742,452.529,447.564,452.175,1198718.0
2018-05-26,447.742,452.529,447.564,452.175,1198718.0
2018-05-27,447.742,452.529,447.564,452.175,1198718.0
2018-05-28,447.742,452.529,447.564,452.175,1198718.0
2018-05-29,450.579,450.579,444.904,446.323,1844636.0
2018-05-30,446.146,447.387,443.042,444.372,1324167.0
2018-05-31,445.082,447.387,442.156,444.372,1178474.0
2018-06-01,446.678,454.834,446.678,449.869,1609061.0
2018-06-02,446.678,454.834,446.678,449.869,1609061.0
2018-06-03,446.678,454.834,446.678,449.869,1609061.0
2018-06-04,449.337,452.352,445.791,447.742,1955332.0
2018-06-05,448.096,455.898,447.742,453.239,1469240.0
2018-06-06,455.366,464.055,453.593,462.991,1742248.0
2018-06-07,465.474,467.07,458.558,459.268,1554746.0
