,GSK LN Equity,GSK LN Equity,GSK LN Equity,GSK LN Equity,GSK LN Equity
2013-02-05,824.119,833.848,824.119,825.55,7836645.0
2013-02-06,821.258,840.144,820.113,829.27,13291423.0
2013-02-07,823.833,826.981,819.541,822.688,5901606.0
2013-02-08,822.688,826.408,818.396,825.55,4235768.0
2013-02-09,822.688,826.408,818.396,825.55,4235768.0
2013-02-10,822.688,826.408,818.396,825.55,4235768.0
2013-02-11,825.55,833.848,825.264,831.559,3500517.0
2013-02-12,830.987,835.565,828.698,834.135,3185982.0
2013-02-13,833.848,839.858,829.842,837.855,4533295.0
2013-02-14,835.565,840.144,832.418,838.427,4775468.0
2013-02-15,836.996,844.722,835.565,842.147,5529637.0
2013-02-16,836.996,844.722,835.565,842.147,5529637.0
2013-02-17,836.996,844.722,835.565,842.147,5529637.0
2013-02-18,840.43,845.581,839.285,843.291,2087015.0
2013-02-19,841.861,853.021,838.999,850.445,5310685.0
2013-02-20,851.317,865.839,851.317,863.225,7034514.0
2013-02-21,862.064,866.711,847.541,851.026,4511970.0
2013-02-22,851.026,859.74,850.445,859.159,4657909.0
2013-02-23,851.026,859.74,850.445,859.159,4657909.0
2013-02-24,851.026,859.74,850.445,859.159,4657909.0
2013-02-25,852.479,863.516,852.479,857.126,5204457.0
2013-02-26,845.217,853.35,843.765,846.96,4690797.0
2013-02-27,848.412,850.445,841.732,844.636,5099878.0
2013-02-28,845.217,846.379,839.118,845.798,9506630.0
2013-03-01,842.313,854.512,840.86,851.607,4983048.0
2013-03-02,842.313,854.512,840.86,851.607,4983048.0
2013-03-03,842.313,854.512,840.86,851.607,4983048.0
2013-03-04,844.346,854.512,842.603,848.412,3998230.0
2013-03-05,850.155,858.578,850.155,856.254,5190901.0
2013-03-06,852.769,858.578,849.864,855.674,6420542.0
2013-03-07,859.74,864.387,858.288,862.064,5563495.0
2013-03-08,864.097,866.13,857.416,863.225,5290514.0
2013-03-09,864.097,866.13,857.416,863.225,5290514.0
2013-03-10,864.097,866.13,857.416,863.225,5290514.0
2013-03-11,862.064,869.034,861.483,866.711,4800274.0
2013-03-12,863.806,873.101,863.806,870.487,4625327.0
2013-03-13,871.068,871.648,860.902,866.42,1896434.0
2013-03-14,866.711,872.52,866.13,869.906,6164204.0
2013-03-15,867.292,872.52,864.387,869.034,10438163.0
2013-03-16,867.292,872.52,864.387,869.034,10438163.0
2013-03-17,867.292,872.52,864.387,869.034,10438163.0
2013-03-18,855.964,871.068,855.093,866.13,4887486.0
2013-03-19,865.549,881.233,864.968,879.2,6181773.0
2013-03-20,881.233,884.719,878.038,882.105,6522618.0
2013-03-21,878.329,885.3,873.682,885.3,6322650.0
2013-03-22,881.233,894.304,880.652,885.3,7198651.0
2013-03-23,881.233,894.304,880.652,885.3,7198651.0
2013-03-24,881.233,894.304,880.652,885.3,7198651.0
2013-03-25,883.557,891.69,881.814,884.719,4148473.0
2013-03-26,884.138,885.881,874.843,876.005,6616037.0
2013-03-27,879.781,889.657,877.748,887.042,6630447.0
2013-03-28,888.495,899.532,887.042,893.723,6838568.0
2013-03-29,888.495,899.532,887.042,893.723,6838568.0
2013-03-30,888.495,899.532,887.042,893.723,6838568.0
2013-03-31,888.495,899.532,887.042,893.723,6838568.0
2013-04-01,888.495,899.532,887.042,893.723,6838568.0
2013-04-02,891.69,903.017,891.109,900.403,5031070.0
2013-04-03,900.113,904.76,895.175,899.822,4167573.0
2013-04-04,899.532,902.436,891.109,894.594,4317275.0
2013-04-05,894.013,894.304,877.167,882.686,5440546.0
2013-04-06,894.013,894.304,877.167,882.686,5440546.0
2013-04-07,894.013,894.304,877.167,882.686,5440546.0
2013-04-08,881.233,890.528,880.652,888.785,3440614.0
2013-04-09,894.885,897.789,890.818,894.013,4438337.0
2013-04-10,894.885,903.598,888.204,900.113,5512923.0
2013-04-11,900.403,910.86,897.789,909.407,7072202.0
2013-04-12,912.312,917.83,909.117,911.731,6426162.0
2013-04-13,912.312,917.83,909.117,911.731,6426162.0
2013-04-14,912.312,917.83,909.117,911.731,6426162.0
2013-04-15,909.117,950.071,903.598,947.166,13017486.0
2013-04-16,935.258,939.614,927.996,929.449,8400712.0
2013-04-17,935.838,937.291,917.54,933.515,6487807.0
2013-04-18,955.008,976.502,954.137,963.141,14142271.0
2013-04-19,958.494,964.012,946.876,959.656,8981909.0
2013-04-20,958.494,964.012,946.876,959.656,8981909.0
2013-04-21,958.494,964.012,946.876,959.656,8981909.0
2013-04-22,952.685,969.821,951.813,960.817,4018009.0
2013-04-23,961.398,978.535,960.237,975.05,6612778.0
2013-04-24,966.046,984.635,966.046,974.759,10684306.0
2013-04-25,970.983,984.054,965.465,977.083,7413466.0
2013-04-26,972.145,980.278,969.241,978.245,3899076.0
2013-04-27,972.145,980.278,969.241,978.245,3899076.0
2013-04-28,972.145,980.278,969.241,978.245,3899076.0
2013-04-29,975.34,981.73,975.05,980.278,3711016.0
2013-04-30,978.825,979.697,958.494,964.593,10718994.0
2013-05-01,961.398,967.498,957.622,965.465,2862835.0
2013-05-02,962.851,965.174,955.589,962.56,3901679.0
2013-05-03,961.689,962.56,954.427,957.332,4211004.0
2013-05-04,961.689,962.56,954.427,957.332,4211004.0
2013-05-05,961.689,962.56,954.427,957.332,4211004.0
2013-05-06,961.689,962.56,954.427,957.332,4211004.0
2013-05-07,952.394,959.946,948.909,959.946,4933434.0
2013-05-08,962.002,968.756,956.716,962.002,3516159.0
2013-05-09,957.597,966.7,956.129,965.819,2729653.0
2013-05-10,964.645,987.256,964.645,980.796,5268598.0
2013-05-11,964.645,987.256,964.645,980.796,5268598.0
2013-05-12,964.645,987.256,964.645,980.796,5268598.0
2013-05-13,986.081,993.716,982.851,989.899,5261379.0
2013-05-14,990.193,995.478,983.732,995.478,4053111.0
2013-05-15,997.534,1010.454,994.01,1008.693,6301661.0
2013-05-16,1008.693,1019.558,1000.47,1002.82,4249803.0
2013-05-17,998.708,1008.986,995.772,1005.756,5981637.0
2013-05-18,998.708,1008.986,995.772,1005.756,5981637.0
2013-05-19,998.708,1008.986,995.772,1005.756,5981637.0
2013-05-20,1008.986,1013.097,1005.756,1011.042,2488678.0
2013-05-21,1007.518,1023.082,1003.701,1023.082,5656717.0
2013-05-22,1024.256,1041.288,1018.383,1041.288,5979138.0
2013-05-23,1029.248,1033.359,1018.089,1023.082,6736145.0
2013-05-24,1023.962,1027.78,1013.978,1027.486,3697300.0
2013-05-25,1023.962,1027.78,1013.978,1027.486,3697300.0
2013-05-26,1023.962,1027.78,1013.978,1027.486,3697300.0
2013-05-27,1023.962,1027.78,1013.978,1027.486,3697300.0
2013-05-28,1036.002,1066.542,1035.709,1046.574,5592119.0
2013-05-29,1043.931,1043.931,1012.804,1013.685,5931437.0
2013-05-30,1013.685,1021.32,1003.994,1011.335,4375218.0
2013-05-31,1010.748,1014.566,994.01,1006.343,8473558.0
2013-06-01,1010.748,1014.566,994.01,1006.343,8473558.0
2013-06-02,1010.748,1014.566,994.01,1006.343,8473558.0
2013-06-03,1001.351,1011.629,993.129,1000.47,4333139.0
2013-06-04,999.002,1003.407,993.716,993.716,5036783.0
2013-06-05,987.843,997.534,977.859,977.859,6296285.0
2013-06-06,966.7,987.256,961.708,963.47,5368443.0
2013-06-07,966.113,981.97,958.478,976.391,5046305.0
2013-06-08,966.113,981.97,958.478,976.391,5046305.0
2013-06-09,966.113,981.97,958.478,976.391,5046305.0
2013-06-10,974.629,989.899,969.931,980.502,4293370.0
2013-06-11,979.621,984.026,970.224,979.327,6039666.0
2013-06-12,974.335,995.185,974.335,986.962,4869864.0
2013-06-13,977.272,991.954,974.335,987.256,5381189.0
2013-06-14,989.018,989.899,979.621,983.439,3904092.0
2013-06-15,989.018,989.899,979.621,983.439,3904092.0
2013-06-16,989.018,989.899,979.621,983.439,3904092.0
2013-06-17,986.669,998.121,984.613,990.193,4334282.0
2013-06-18,985.2,992.835,980.796,984.32,4524443.0
2013-06-19,989.899,995.478,976.685,977.859,6034063.0
2013-06-20,967.581,971.986,944.677,944.97,10607892.0
2013-06-21,942.034,954.367,932.637,932.637,13789930.0
2013-06-22,942.034,954.367,932.637,932.637,13789930.0
2013-06-23,942.034,954.367,932.637,932.637,13789930.0
2013-06-24,930.875,942.327,921.184,929.994,8814966.0
2013-06-25,938.216,938.216,927.351,931.462,8118945.0
2013-06-26,933.224,956.129,929.7,951.431,5173523.0
2013-06-27,952.018,973.748,950.55,968.169,5697392.0
2013-06-28,963.764,972.867,958.478,967.875,7718811.0
2013-06-29,963.764,972.867,958.478,967.875,7718811.0
2013-06-30,963.764,972.867,958.478,967.875,7718811.0
2013-07-01,983.439,983.439,967.581,974.042,4662674.0
2013-07-02,976.391,982.558,968.756,980.796,4374406.0
2013-07-03,976.685,981.677,967.581,972.573,4854448.0
2013-07-04,980.796,1008.399,979.034,1005.462,5596818.0
2013-07-05,1006.343,1027.78,999.589,1005.462,6781454.0
2013-07-06,1006.343,1027.78,999.589,1005.462,6781454.0
2013-07-07,1006.343,1027.78,999.589,1005.462,6781454.0
2013-07-08,1004.875,1021.026,1004.875,1015.74,3327194.0
2013-07-09,1020.439,1026.899,1016.915,1021.32,3313042.0
2013-07-10,1014.566,1030.423,1014.566,1029.542,4015386.0
2013-07-11,1029.542,1034.534,1021.907,1023.375,5786031.0
2013-07-12,1024.843,1033.653,1022.494,1027.193,2519278.0
2013-07-13,1024.843,1033.653,1022.494,1027.193,2519278.0
2013-07-14,1024.843,1033.653,1022.494,1027.193,2519278.0
2013-07-15,1027.193,1034.24,1020.439,1024.55,2835954.0
2013-07-16,1023.375,1024.843,1002.82,1002.82,6759042.0
2013-07-17,1006.637,1014.859,999.883,1008.399,5548426.0
2013-07-18,1002.526,1020.732,1001.939,1014.272,3507858.0
2013-07-19,1012.51,1014.859,997.24,1007.224,6880330.0
2013-07-20,1012.51,1014.859,997.24,1007.224,6880330.0
2013-07-21,1012.51,1014.859,997.24,1007.224,6880330.0
2013-07-22,1004.875,1006.931,989.899,994.891,4280020.0
2013-07-23,990.78,994.891,982.264,982.264,5427255.0
2013-07-24,982.558,1001.058,974.042,987.256,5582034.0
2013-07-25,986.669,998.415,977.859,989.605,3963299.0
2013-07-26,990.486,995.478,971.399,977.272,3617304.0
2013-07-27,990.486,995.478,971.399,977.272,3617304.0
2013-07-28,990.486,995.478,971.399,977.272,3617304.0
2013-07-29,979.327,993.129,979.327,983.732,2757127.0
2013-07-30,983.439,991.661,978.74,983.439,2876147.0
2013-07-31,980.796,997.534,977.566,989.018,4940575.0
2013-08-01,987.55,1005.756,986.962,1005.756,4774509.0
2013-08-02,1010.161,1017.796,1001.645,1005.756,3700138.0
2013-08-03,1010.161,1017.796,1001.645,1005.756,3700138.0
2013-08-04,1010.161,1017.796,1001.645,1005.756,3700138.0
2013-08-05,1003.994,1015.447,995.478,1001.351,3831559.0
2013-08-06,983.732,1001.645,980.208,994.891,6778048.0
2013-08-07,992.22,1010.325,988.955,991.33,4811775.0
2013-08-08,990.736,997.859,980.348,985.097,3801026.0
2013-08-09,985.69,990.736,981.832,987.174,4091933.0
2013-08-10,985.69,990.736,981.832,987.174,4091933.0
2013-08-11,985.69,990.736,981.832,987.174,4091933.0
2013-08-12,988.065,995.188,986.877,988.658,2910758.0
2013-08-13,994.298,1002.311,989.252,997.266,3452475.0
2013-08-14,1009.138,1011.809,998.156,998.156,4347139.0
2013-08-15,990.142,995.485,977.083,983.909,7156964.0
2013-08-16,977.677,985.097,975.599,982.425,7005906.0
2013-08-17,977.677,985.097,975.599,982.425,7005906.0
2013-08-18,977.677,985.097,975.599,982.425,7005906.0
2013-08-19,984.206,988.362,975.896,976.489,3097782.0
2013-08-20,972.928,987.471,969.366,986.581,5478362.0
2013-08-21,984.8,988.362,975.896,982.722,5934772.0
2013-08-22,983.019,993.704,982.129,989.252,3611387.0
2013-08-23,990.142,999.047,987.768,993.11,3262786.0
2013-08-24,990.142,999.047,987.768,993.11,3262786.0
2013-08-25,990.142,999.047,987.768,993.11,3262786.0
2013-08-26,990.142,999.047,987.768,993.11,1630.0
2013-08-27,993.407,999.047,983.909,995.485,4865753.0
2013-08-28,991.33,996.078,986.877,989.846,3412904.0
2013-08-29,994.891,997.859,987.174,993.407,2820462.0
2013-08-30,993.407,995.485,976.193,976.786,4702963.0
2013-08-31,993.407,995.485,976.193,976.786,4702963.0
2013-09-01,993.407,995.485,976.193,976.786,4702963.0
2013-09-02,980.645,996.375,979.754,992.517,2681829.0
2013-09-03,1009.138,1009.138,986.581,988.658,4148490.0
2013-09-04,989.549,990.736,977.083,988.955,2895148.0
2013-09-05,980.348,984.8,969.069,980.941,4654216.0
2013-09-06,979.457,988.955,973.521,980.051,4741386.0
2013-09-07,979.457,988.955,973.521,980.051,4741386.0
2013-09-08,979.457,988.955,973.521,980.051,4741386.0
2013-09-09,980.941,983.316,969.96,973.521,4559868.0
2013-09-10,950.964,954.823,938.201,948.886,13667240.0
2013-09-11,953.042,962.243,940.873,961.055,8943406.0
2013-09-12,960.759,969.96,959.571,961.055,5073354.0
2013-09-13,961.055,965.804,958.681,962.836,3274461.0
2013-09-14,961.055,965.804,958.681,962.836,3274461.0
2013-09-15,961.055,965.804,958.681,962.836,3274461.0
2013-09-16,957.197,972.037,957.197,958.087,4189046.0
2013-09-17,956.307,966.398,952.745,952.745,7399763.0
2013-09-18,952.448,956.9,940.576,940.873,8018074.0
2013-09-19,949.183,949.48,935.53,935.53,7396988.0
2013-09-20,931.375,943.544,929.297,936.124,10553354.0
2013-09-21,931.375,943.544,929.297,936.124,10553354.0
2013-09-22,931.375,943.544,929.297,936.124,10553354.0
2013-09-23,934.343,945.028,933.749,943.544,5952595.0
2013-09-24,943.841,953.932,943.841,951.558,5880440.0
2013-09-25,950.964,958.384,942.95,947.402,7762082.0
2013-09-26,945.622,951.261,945.028,947.699,4940597.0
2013-09-27,941.763,943.544,928.407,931.078,6982506.0
2013-09-28,941.763,943.544,928.407,931.078,6982506.0
2013-09-29,941.763,943.544,928.407,931.078,6982506.0
2013-09-30,921.877,931.375,920.69,924.548,6605222.0
2013-10-01,920.69,926.626,920.096,925.142,6055758.0
2013-10-02,923.064,923.361,912.379,918.019,5439537.0
2013-10-03,918.909,935.233,918.909,932.562,6798030.0
2013-10-04,931.969,934.343,923.361,923.658,5695198.0
2013-10-05,931.969,934.343,923.361,923.658,5695198.0
2013-10-06,931.969,934.343,923.361,923.658,5695198.0
2013-10-07,921.877,932.859,916.238,929.594,5552514.0
2013-10-08,926.329,931.078,916.238,919.8,6160758.0
2013-10-09,919.8,927.516,914.457,920.096,5193873.0
2013-10-10,923.064,929.594,912.083,917.425,7670455.0
2013-10-11,922.471,928.704,915.347,922.768,5673631.0
2013-10-12,922.471,928.704,915.347,922.768,5673631.0
2013-10-13,922.471,928.704,915.347,922.768,5673631.0
2013-10-14,923.064,931.078,919.8,931.078,5003378.0
2013-10-15,934.937,941.466,931.078,934.937,4653583.0
2013-10-16,930.484,937.311,925.142,934.937,5664150.0
2013-10-17,931.078,941.763,928.407,934.343,5437562.0
2013-10-18,939.389,942.654,934.64,937.014,7962030.0
2013-10-19,939.389,942.654,934.64,937.014,7962030.0
2013-10-20,939.389,942.654,934.64,937.014,7962030.0
2013-10-21,939.389,942.357,934.937,941.169,5184192.0
2013-10-22,937.311,953.635,935.53,950.37,6395040.0
2013-10-23,926.032,956.9,926.032,932.265,9810439.0
2013-10-24,930.188,953.042,929.297,947.996,6563235.0
2013-10-25,950.667,961.352,948.293,952.448,7201089.0
2013-10-26,950.667,961.352,948.293,952.448,7201089.0
2013-10-27,950.667,961.352,948.293,952.448,7201089.0
2013-10-28,955.119,967.882,954.229,964.32,5680620.0
2013-10-29,970.256,980.645,968.476,972.037,4546867.0
2013-10-30,974.708,980.941,972.631,975.599,5090558.0
2013-10-31,975.302,982.129,971.147,975.599,4839938.0
2013-11-01,979.457,982.425,966.101,979.161,5219794.0
2013-11-02,979.457,982.425,966.101,979.161,5219794.0
2013-11-03,979.457,982.425,966.101,979.161,5219794.0
2013-11-04,985.987,993.407,980.941,983.613,5011710.0
2013-11-05,987.768,992.517,979.161,988.362,3604253.0
2013-11-06,991.33,991.33,977.677,979.161,4445918.0
2013-11-07,982.425,985.393,970.553,974.412,4075870.0
2013-11-08,973.521,980.348,971.74,978.27,3195412.0
2013-11-09,973.521,980.348,971.74,978.27,3195412.0
2013-11-10,973.521,980.348,971.74,978.27,3195412.0
2013-11-11,983.316,986.877,976.786,979.754,3619526.0
2013-11-12,969.96,974.708,963.133,972.037,4812595.0
2013-11-13,968.734,973.539,966.031,966.031,5066627.0
2013-11-14,970.836,973.839,966.932,970.536,4135745.0
2013-11-15,974.139,974.139,964.53,969.935,5957740.0
2013-11-16,974.139,974.139,964.53,969.935,5957740.0
2013-11-17,974.139,974.139,964.53,969.935,5957740.0
2013-11-18,969.935,975.941,963.929,969.034,3867787.0
2013-11-19,974.74,982.247,971.437,977.743,4921309.0
2013-11-20,984.649,987.652,977.142,979.845,4346074.0
2013-11-21,988.253,991.556,981.646,984.649,4931901.0
2013-11-22,990.655,993.358,983.148,985.85,3580973.0
2013-11-23,990.655,993.358,983.148,985.85,3580973.0
2013-11-24,990.655,993.358,983.148,985.85,3580973.0
2013-11-25,985.25,993.658,983.748,985.85,4376796.0
2013-11-26,983.748,984.95,968.734,969.335,10200764.0
2013-11-27,970.235,974.74,968.133,969.935,3976891.0
2013-11-28,969.935,971.437,965.731,967.833,2437516.0
2013-11-29,968.734,974.139,968.734,972.037,3439344.0
2013-11-30,968.734,974.139,968.734,972.037,3439344.0
2013-12-01,968.734,974.139,968.734,972.037,3439344.0
2013-12-02,975.04,977.442,969.635,972.638,3349862.0
2013-12-03,970.536,973.839,960.026,960.026,3888086.0
2013-12-04,957.924,961.527,954.62,956.422,3456974.0
2013-12-05,955.221,962.728,951.017,959.125,3715808.0
2013-12-06,961.227,967.233,957.323,963.929,3148588.0
2013-12-07,961.227,967.233,957.323,963.929,3148588.0
2013-12-08,961.227,967.233,957.323,963.929,3148588.0
2013-12-09,967.533,967.833,957.623,960.626,3632526.0
2013-12-10,957.924,960.926,948.615,948.615,4408028.0
2013-12-11,948.014,953.72,945.912,947.113,3232174.0
2013-12-12,945.912,948.615,937.804,943.209,4320932.0
2013-12-13,944.411,947.113,932.099,943.209,4381438.0
2013-12-14,944.411,947.113,932.099,943.209,4381438.0
2013-12-15,944.411,947.113,932.099,943.209,4381438.0
2013-12-16,940.206,957.924,938.405,954.32,4836933.0
2013-12-17,950.717,950.717,939.906,940.507,6589803.0
2013-12-18,941.708,949.816,919.487,929.997,6556342.0
2013-12-19,939.306,945.011,937.204,944.711,4457332.0
2013-12-20,948.915,955.521,941.408,944.711,12162914.0
2013-12-21,948.915,955.521,941.408,944.711,12162914.0
2013-12-22,948.915,955.521,941.408,944.711,12162914.0
2013-12-23,945.311,953.119,943.209,950.416,2273150.0
2013-12-24,945.011,961.827,944.711,954.32,980507.0
2013-12-25,945.011,961.827,944.711,954.32,980507.0
2013-12-26,945.011,961.827,944.711,954.32,980507.0
2013-12-27,959.425,969.034,957.924,963.028,2568654.0
2013-12-28,959.425,969.034,957.924,963.028,2568654.0
2013-12-29,959.425,969.034,957.924,963.028,2568654.0
2013-12-30,960.926,967.233,958.524,965.131,2408788.0
2013-12-31,968.734,972.337,963.929,967.833,1024706.0
2014-01-01,968.734,972.337,963.929,967.833,1024706.0
2014-01-02,970.836,970.836,959.425,960.626,3013556.0
2014-01-03,960.626,967.533,958.224,963.629,2465758.0
2014-01-04,960.626,967.533,958.224,963.629,2465758.0
2014-01-05,960.626,967.533,958.224,963.629,2465758.0
2014-01-06,967.233,973.539,964.53,971.136,2943549.0
2014-01-07,969.635,976.241,969.034,970.836,4317818.0
2014-01-08,972.638,972.638,960.326,960.326,4134913.0
2014-01-09,961.227,976.542,958.824,959.425,5913478.0
2014-01-10,966.332,970.235,959.725,959.725,4619513.0
2014-01-11,966.332,970.235,959.725,959.725,4619513.0
2014-01-12,966.332,970.235,959.725,959.725,4619513.0
2014-01-13,958.224,959.125,953.119,955.521,4078265.0
2014-01-14,950.416,959.125,948.615,955.822,4423031.0
2014-01-15,961.527,975.641,957.023,972.337,5234635.0
2014-01-16,974.139,985.25,972.037,981.947,5192526.0
2014-01-17,995.159,998.162,986.151,987.953,7266875.0
2014-01-18,995.159,998.162,986.151,987.953,7266875.0
2014-01-19,995.159,998.162,986.151,987.953,7266875.0
2014-01-20,986.151,999.063,986.151,998.763,3322313.0
2014-01-21,996.961,1006.871,996.361,997.862,4748394.0
2014-01-22,999.364,1006.57,990.955,990.955,4918734.0
2014-01-23,991.256,999.664,985.85,992.457,4692925.0
2014-01-24,984.649,991.556,975.04,975.641,6857306.0
2014-01-25,984.649,991.556,975.04,975.641,6857306.0
2014-01-26,984.649,991.556,975.04,975.641,6857306.0
2014-01-27,973.839,983.148,965.131,967.233,5436450.0
2014-01-28,967.533,969.635,960.926,961.827,4290659.0
2014-01-29,963.929,965.731,943.209,947.413,6346578.0
2014-01-30,943.81,948.615,934.501,946.813,8314490.0
2014-01-31,944.411,945.612,926.393,939.306,5898466.0
2014-02-01,944.411,945.612,926.393,939.306,5898466.0
2014-02-02,944.411,945.612,926.393,939.306,5898466.0
2014-02-03,947.714,954.921,943.81,943.81,7592317.0
2014-02-04,941.107,944.11,933.3,933.3,5721478.0
2014-02-05,930.898,966.332,929.696,948.615,8598294.0
2014-02-06,956.722,959.725,937.804,959.725,7251077.0
2014-02-07,964.83,971.737,958.824,968.434,5379026.0
2014-02-08,964.83,971.737,958.824,968.434,5379026.0
2014-02-09,964.83,971.737,958.824,968.434,5379026.0
2014-02-10,968.133,968.434,959.425,965.431,5663094.0
2014-02-11,969.935,986.751,969.034,986.751,5340251.0
2014-02-12,987.953,994.259,984.349,991.256,5548096.0
2014-02-13,991.556,996.361,983.748,992.757,4315805.0
2014-02-14,990.955,1006.27,989.754,999.664,4621976.0
2014-02-15,990.955,1006.27,989.754,999.664,4621976.0
2014-02-16,990.955,1006.27,989.754,999.664,4621976.0
2014-02-17,999.364,1014.378,997.562,1011.075,3751969.0
2014-02-18,1014.678,1017.981,1006.871,1015.279,6891698.0
2014-02-19,1022.585,1026.847,1009.19,1023.802,5212372.0
2014-02-20,1020.758,1028.065,1018.932,1025.629,5201441.0
2014-02-21,1033.849,1038.72,1021.976,1023.498,7171778.0
2014-02-22,1033.849,1038.72,1021.976,1023.498,7171778.0
2014-02-23,1033.849,1038.72,1021.976,1023.498,7171778.0
2014-02-24,1020.758,1028.978,1012.234,1024.716,8100325.0
2014-02-25,1018.627,1024.411,1012.234,1019.54,11558103.0
2014-02-26,1014.974,1032.022,1014.974,1029.282,5977190.0
2014-02-27,1025.934,1034.153,1022.585,1025.629,7627898.0
2014-02-28,1022.889,1028.673,1014.061,1017.714,7075616.0
2014-03-01,1022.889,1028.673,1014.061,1017.714,7075616.0
2014-03-02,1022.889,1028.673,1014.061,1017.714,7075616.0
2014-03-03,1005.841,1016.192,1004.319,1013.147,5063566.0
2014-03-04,1022.889,1030.5,1022.889,1028.978,5225982.0
2014-03-05,1029.282,1032.022,1022.585,1026.847,4474602.0
2014-03-06,1028.369,1032.327,1017.714,1018.323,5644859.0
2014-03-07,1017.105,1019.845,1003.101,1006.754,4945617.0
2014-03-08,1017.105,1019.845,1003.101,1006.754,4945617.0
2014-03-09,1017.105,1019.845,1003.101,1006.754,4945617.0
2014-03-10,1010.712,1018.323,1009.19,1018.323,5414967.0
2014-03-11,1018.323,1021.671,1014.061,1019.236,4804910.0
2014-03-12,1016.801,1018.018,1001.579,1004.319,6801373.0
2014-03-13,1006.45,1006.754,995.49,997.621,4253356.0
2014-03-14,993.968,1002.188,990.924,992.142,4920768.0
2014-03-15,993.968,1002.188,990.924,992.142,4920768.0
2014-03-16,993.968,1002.188,990.924,992.142,4920768.0
2014-03-17,992.142,999.752,990.011,997.013,4272563.0
2014-03-18,995.49,1007.363,991.533,1003.101,4169075.0
2014-03-19,1004.319,1011.93,999.752,1007.668,3596657.0
2014-03-20,997.621,1000.361,984.835,991.837,7872210.0
2014-03-21,994.882,994.882,984.226,984.531,12726781.0
2014-03-22,994.882,994.882,984.226,984.531,12726781.0
2014-03-23,994.882,994.882,984.226,984.531,12726781.0
2014-03-24,981.487,984.835,968.396,974.18,4792770.0
2014-03-25,972.354,989.402,971.745,987.575,5103708.0
2014-03-26,988.488,995.186,982.4,988.488,5007845.0
2014-03-27,983.922,985.749,977.225,982.704,3808275.0
2014-03-28,987.88,996.404,984.226,985.14,5254835.0
2014-03-29,987.88,996.404,984.226,985.14,5254835.0
2014-03-30,987.88,996.404,984.226,985.14,5254835.0
2014-03-31,984.835,994.273,965.656,969.005,8317899.0
2014-04-01,972.354,975.093,961.394,970.223,7098333.0
2014-04-02,968.396,970.527,960.481,963.83,6627670.0
2014-04-03,962.916,967.483,958.35,961.09,4537397.0
2014-04-04,966.265,967.178,957.741,960.176,4993458.0
2014-04-05,966.265,967.178,957.741,960.176,4993458.0
2014-04-06,966.265,967.178,957.741,960.176,4993458.0
2014-04-07,955.305,958.35,944.955,946.173,5749751.0
2014-04-08,943.737,950.739,940.997,947.086,6995787.0
2014-04-09,952.566,964.134,951.348,962.916,5800511.0
2014-04-10,964.438,970.527,959.567,962.916,8613414.0
2014-04-11,949.826,954.392,938.866,944.955,8039935.0
2014-04-12,949.826,954.392,938.866,944.955,8039935.0
2014-04-13,949.826,954.392,938.866,944.955,8039935.0
2014-04-14,936.735,940.693,930.342,939.475,5852650.0
2014-04-15,937.344,948.912,937.344,941.91,10821536.0
2014-04-16,946.173,954.392,946.173,951.957,5331963.0
2014-04-17,947.999,949.826,940.693,949.217,7813903.0
2014-04-18,947.999,949.826,940.693,949.217,7813903.0
2014-04-19,947.999,949.826,940.693,949.217,7813903.0
2014-04-20,947.999,949.826,940.693,949.217,7813903.0
2014-04-21,947.999,949.826,940.693,949.217,7813903.0
2014-04-22,991.837,1007.059,981.182,998.535,26837609.0
2014-04-23,1000.361,1008.885,997.926,1000.057,5550194.0
2014-04-24,1005.841,1010.712,998.535,1005.232,5392784.0
2014-04-25,1004.014,1010.103,1000.057,1007.668,4248763.0
2014-04-26,1004.014,1010.103,1000.057,1007.668,4248763.0
2014-04-27,1004.014,1010.103,1000.057,1007.668,4248763.0
2014-04-28,1014.67,1028.369,1006.145,1006.45,6661178.0
2014-04-29,1013.147,1016.496,1005.232,1014.061,6162334.0
2014-04-30,1005.841,1013.452,984.835,993.664,12325739.0
2014-05-01,998.535,1000.666,986.966,997.013,3425187.0
2014-05-02,995.49,998.23,985.749,990.924,6216689.0
2014-05-03,995.49,998.23,985.749,990.924,6216689.0
2014-05-04,995.49,998.23,985.749,990.924,6216689.0
2014-05-05,995.49,998.23,985.749,990.924,6216689.0
2014-05-06,993.968,997.926,988.184,990.011,5755553.0
2014-05-07,990.619,992.446,983.313,992.142,5469145.0
2014-05-08,992.446,993.359,980.573,984.531,5753657.0
2014-05-09,981.791,984.531,978.747,982.4,4318237.0
2014-05-10,981.791,984.531,978.747,982.4,4318237.0
2014-05-11,981.791,984.531,978.747,982.4,4318237.0
2014-05-12,987.88,992.142,975.702,986.966,5390651.0
2014-05-13,993.055,998.535,980.878,996.708,6854836.0
2014-05-14,999.789,1007.181,993.32,1000.097,4903880.0
2014-05-15,1010.261,1014.573,1006.257,1010.261,9715059.0
2014-05-16,1010.261,1012.725,1004.717,1012.417,8037838.0
2014-05-17,1010.261,1012.725,1004.717,1012.417,8037838.0
2014-05-18,1010.261,1012.725,1004.717,1012.417,8037838.0
2014-05-19,1012.417,1012.417,995.476,997.941,7622759.0
2014-05-20,999.481,1002.253,995.784,997.017,4481282.0
