,AHT LN Equity,AHT LN Equity,AHT LN Equity,AHT LN Equity,AHT LN Equity
2012-11-25,331.652,331.652,328.428,330.803,583977.0
2012-11-26,329.277,331.058,325.12,325.629,670491.0
2012-11-27,326.562,326.562,314.094,322.83,1253540.0
2012-11-28,322.406,322.406,319.013,320.879,907158.0
2012-11-29,325.545,325.545,320.455,321.049,1009330.0
2012-11-30,321.473,325.714,321.049,325.036,769923.0
2012-12-01,321.473,325.714,321.049,325.036,769923.0
2012-12-02,321.473,325.714,321.049,325.036,769923.0
2012-12-03,329.107,330.719,324.951,326.562,907569.0
2012-12-04,325.545,326.987,318.928,326.223,900935.0
2012-12-05,327.326,327.92,321.728,323.085,833964.0
2012-12-06,324.442,326.732,323.085,323.594,1037562.0
2012-12-07,323.763,326.053,323.424,325.205,1125070.0
2012-12-08,323.763,326.053,323.424,325.205,1125070.0
2012-12-09,323.763,326.053,323.424,325.205,1125070.0
2012-12-10,321.049,331.482,321.049,331.228,1319541.0
2012-12-11,346.92,350.312,327.156,330.549,4154428.0
2012-12-12,331.058,333.603,327.92,331.652,2353715.0
2012-12-13,332.585,346.156,331.991,338.013,2778571.0
2012-12-14,337.759,347.598,337.759,346.58,1237024.0
2012-12-15,337.759,347.598,337.759,346.58,1237024.0
2012-12-16,337.759,347.598,337.759,346.58,1237024.0
2012-12-17,344.375,349.803,343.696,349.464,1043314.0
2012-12-18,350.397,366.174,349.21,360.83,1986180.0
2012-12-19,361.509,372.62,359.388,370.33,2890267.0
2012-12-20,368.379,371.518,366.937,368.803,1332956.0
2012-12-21,366.937,366.937,359.982,362.187,1757052.0
2012-12-22,366.937,366.937,359.982,362.187,1757052.0
2012-12-23,366.937,366.937,359.982,362.187,1757052.0
2012-12-24,363.884,368.634,363.545,368.125,185415.0
2012-12-25,363.884,368.634,363.545,368.125,185415.0
2012-12-26,363.884,368.634,363.545,368.125,185415.0
2012-12-27,367.701,368.973,364.053,365.835,675256.0
2012-12-28,366.683,367.361,359.219,360.406,399439.0
2012-12-29,366.683,367.361,359.219,360.406,399439.0
2012-12-30,366.683,367.361,359.219,360.406,399439.0
2012-12-31,356.844,361.594,356.25,361.594,535948.0
2013-01-01,356.844,361.594,356.25,361.594,535948.0
2013-01-02,366.174,378.643,365.58,377.625,1175242.0
2013-01-03,377.116,377.116,368.888,370.5,927422.0
2013-01-04,370.161,370.161,366.089,369.567,1749810.0
2013-01-05,370.161,370.161,366.089,369.567,1749810.0
2013-01-06,370.161,370.161,366.089,369.567,1749810.0
2013-01-07,369.397,371.518,367.786,371.009,1151318.0
2013-01-08,370.33,375.759,368.379,373.893,1334616.0
2013-01-09,375.504,379.661,374.402,374.402,855716.0
2013-01-10,374.741,376.098,372.281,374.911,1142652.0
2013-01-11,376.098,379.915,375.25,378.812,1020505.0
2013-01-12,376.098,379.915,375.25,378.812,1020505.0
2013-01-13,376.098,379.915,375.25,378.812,1020505.0
2013-01-14,379.745,381.357,377.54,379.067,810399.0
2013-01-15,378.728,381.018,375.25,376.268,674649.0
2013-01-16,377.459,395.417,376.097,392.438,1213022.0
2013-01-17,392.098,392.864,381.885,386.225,1070889.0
2013-01-18,386.651,389.715,379.417,384.268,1006968.0
2013-01-19,386.651,389.715,379.417,384.268,1006968.0
2013-01-20,386.651,389.715,379.417,384.268,1006968.0
2013-01-21,384.438,386.396,381.204,382.991,483521.0
2013-01-22,382.566,382.651,377.629,378.991,1009621.0
2013-01-23,381.459,381.459,366.225,370.225,1733601.0
2013-01-24,370.225,379.502,366.14,377.204,2958141.0
2013-01-25,377.885,383.161,376.012,383.161,986621.0
2013-01-26,377.885,383.161,376.012,383.161,986621.0
2013-01-27,377.885,383.161,376.012,383.161,986621.0
2013-01-28,383.672,389.63,382.991,387.332,1591643.0
2013-01-29,386.396,388.608,380.863,385.63,482494.0
2013-01-30,385.885,387.672,382.906,387.417,923607.0
2013-01-31,386.396,390.311,385.715,386.396,1551745.0
2013-02-01,387.928,404.354,386.31,403.843,1233714.0
2013-02-02,387.928,404.354,386.31,403.843,1233714.0
2013-02-03,387.928,404.354,386.31,403.843,1233714.0
2013-02-04,405.971,406.822,395.672,396.268,1054550.0
2013-02-05,396.013,401.205,396.013,398.736,809700.0
2013-02-06,399.417,411.333,398.822,408.013,1235834.0
2013-02-07,408.269,415.077,405.12,405.971,1699989.0
2013-02-08,402.566,409.801,401.63,405.971,655332.0
2013-02-09,402.566,409.801,401.63,405.971,655332.0
2013-02-10,402.566,409.801,401.63,405.971,655332.0
2013-02-11,405.12,405.12,397.885,399.928,375602.0
2013-02-12,399.502,403.417,397.29,402.822,1531482.0
2013-02-13,402.992,415.418,402.396,413.375,835087.0
2013-02-14,413.375,415.673,409.801,412.354,563305.0
2013-02-15,410.056,420.524,408.098,417.886,1057115.0
2013-02-16,410.056,420.524,408.098,417.886,1057115.0
2013-02-17,410.056,420.524,408.098,417.886,1057115.0
2013-02-18,417.801,420.609,412.524,414.396,561603.0
2013-02-19,414.907,429.376,414.822,428.099,1150671.0
2013-02-20,427.674,429.801,424.695,429.376,1007698.0
2013-02-21,426.822,426.822,418.482,421.035,941011.0
2013-02-22,422.227,425.971,422.227,423.163,1050215.0
2013-02-23,422.227,425.971,422.227,423.163,1050215.0
2013-02-24,422.227,425.971,422.227,423.163,1050215.0
2013-02-25,426.822,429.801,422.993,427.248,995737.0
2013-02-26,417.12,425.205,410.822,422.993,1200349.0
2013-02-27,426.822,434.057,423.333,432.78,934814.0
2013-02-28,434.908,442.568,431.929,438.312,900277.0
2013-03-01,437.461,457.036,437.036,453.632,1213444.0
2013-03-02,437.461,457.036,437.036,453.632,1213444.0
2013-03-03,437.461,457.036,437.036,453.632,1213444.0
2013-03-04,451.079,453.206,438.738,446.398,1841492.0
2013-03-05,468.526,493.633,468.1,477.462,4149417.0
2013-03-06,487.675,491.08,477.888,489.378,2103883.0
2013-03-07,490.654,507.251,488.527,499.591,1577424.0
2013-03-08,505.548,507.251,496.612,503.421,1799770.0
2013-03-09,505.548,507.251,496.612,503.421,1799770.0
2013-03-10,505.548,507.251,496.612,503.421,1799770.0
2013-03-11,503.421,507.676,491.931,497.037,1469166.0
2013-03-12,495.335,499.165,490.654,490.654,988214.0
2013-03-13,491.505,497.889,485.122,497.463,897082.0
2013-03-14,500.442,506.399,493.208,496.612,1595908.0
2013-03-15,502.995,504.697,494.059,500.867,1833742.0
2013-03-16,502.995,504.697,494.059,500.867,1833742.0
2013-03-17,502.995,504.697,494.059,500.867,1833742.0
2013-03-18,489.803,505.548,488.952,505.548,1173114.0
2013-03-19,505.548,509.378,501.293,505.123,987682.0
2013-03-20,505.974,508.953,494.91,500.016,762086.0
2013-03-21,497.889,500.867,485.973,489.803,1068760.0
2013-03-22,488.952,502.57,485.973,487.675,2940951.0
2013-03-23,488.952,502.57,485.973,487.675,2940951.0
2013-03-24,488.952,502.57,485.973,487.675,2940951.0
2013-03-25,492.356,509.804,491.505,495.335,1851778.0
2013-03-26,497.889,500.016,491.931,494.059,1234205.0
2013-03-27,495.761,495.761,488.101,489.378,1288798.0
2013-03-28,488.101,501.293,487.675,499.165,728875.0
2013-03-29,488.101,501.293,487.675,499.165,728875.0
2013-03-30,488.101,501.293,487.675,499.165,728875.0
2013-03-31,488.101,501.293,487.675,499.165,728875.0
2013-04-01,488.101,501.293,487.675,499.165,728875.0
2013-04-02,499.165,522.996,499.165,518.315,1938654.0
2013-04-03,530.656,544.273,526.826,540.443,2815500.0
2013-04-04,540.443,540.443,511.506,516.613,1990231.0
2013-04-05,520.017,521.719,483.42,491.931,2495054.0
2013-04-06,520.017,521.719,483.42,491.931,2495054.0
2013-04-07,520.017,521.719,483.42,491.931,2495054.0
2013-04-08,495.335,507.676,493.633,497.037,1386599.0
2013-04-09,500.016,500.867,484.697,489.378,1795704.0
2013-04-10,493.208,511.08,488.527,507.676,1176938.0
2013-04-11,507.676,526.826,506.825,523.421,1282821.0
2013-04-12,525.549,528.102,517.889,527.677,1403463.0
2013-04-13,525.549,528.102,517.889,527.677,1403463.0
2013-04-14,525.549,528.102,517.889,527.677,1403463.0
2013-04-15,525.975,530.23,518.315,523.421,1549236.0
2013-04-16,520.442,520.442,497.889,509.378,1249974.0
2013-04-17,511.932,514.91,493.208,497.463,1694048.0
2013-04-18,500.016,507.676,497.037,504.697,1549200.0
2013-04-19,508.102,520.442,501.718,519.166,1456603.0
2013-04-20,508.102,520.442,501.718,519.166,1456603.0
2013-04-21,508.102,520.442,501.718,519.166,1456603.0
2013-04-22,522.996,525.123,495.761,497.889,2068375.0
2013-04-23,500.016,523.421,500.016,514.059,1249645.0
2013-04-24,516.613,516.613,501.293,503.421,1647070.0
2013-04-25,502.57,522.145,501.293,516.187,1303486.0
2013-04-26,515.761,517.464,508.953,514.91,1064399.0
2013-04-27,515.761,517.464,508.953,514.91,1064399.0
2013-04-28,515.761,517.464,508.953,514.91,1064399.0
2013-04-29,515.761,520.017,505.974,507.676,821589.0
2013-04-30,510.229,512.783,500.016,500.016,940863.0
2013-05-01,502.144,504.697,493.208,502.144,471740.0
2013-05-02,498.74,498.74,484.697,488.101,2194285.0
2013-05-03,491.08,505.974,487.25,499.591,1175144.0
2013-05-04,491.08,505.974,487.25,499.591,1175144.0
2013-05-05,491.08,505.974,487.25,499.591,1175144.0
2013-05-06,491.08,505.974,487.25,499.591,1175144.0
2013-05-07,497.463,505.548,494.484,496.612,901687.0
2013-05-08,498.314,511.08,497.037,502.144,974005.0
2013-05-09,502.57,508.953,495.761,507.251,589408.0
2013-05-10,507.251,514.485,500.016,503.421,782870.0
2013-05-11,507.251,514.485,500.016,503.421,782870.0
2013-05-12,507.251,514.485,500.016,503.421,782870.0
2013-05-13,503.846,513.634,500.016,508.527,625393.0
2013-05-14,509.804,524.698,505.974,522.145,1364818.0
2013-05-15,523.421,541.72,523.421,538.315,1721126.0
2013-05-16,536.613,545.55,536.613,540.018,1632805.0
2013-05-17,540.869,542.996,529.804,541.294,607370.0
2013-05-18,540.869,542.996,529.804,541.294,607370.0
2013-05-19,540.869,542.996,529.804,541.294,607370.0
2013-05-20,544.699,560.444,543.848,560.444,986504.0
2013-05-21,558.742,574.487,558.316,571.082,1252165.0
2013-05-22,568.955,571.082,555.763,564.699,1588693.0
2013-05-23,544.699,554.061,539.167,544.273,1221260.0
2013-05-24,548.954,554.486,534.06,539.167,793290.0
2013-05-25,548.954,554.486,534.06,539.167,793290.0
2013-05-26,548.954,554.486,534.06,539.167,793290.0
2013-05-27,548.954,554.486,534.06,539.167,793290.0
2013-05-28,549.38,567.253,544.273,566.827,1703812.0
2013-05-29,562.997,563.848,549.805,552.784,2182799.0
2013-05-30,548.954,550.231,529.379,548.529,1153150.0
2013-05-31,547.252,547.677,528.528,537.039,717536.0
2013-06-01,547.252,547.677,528.528,537.039,717536.0
2013-06-02,547.252,547.677,528.528,537.039,717536.0
2013-06-03,534.486,550.231,534.486,545.124,582756.0
2013-06-04,548.103,553.635,541.294,542.145,548982.0
2013-06-05,536.188,538.741,528.953,531.507,922768.0
2013-06-06,532.358,535.337,514.485,515.336,1021383.0
2013-06-07,517.464,530.656,507.251,528.528,1239806.0
2013-06-08,517.464,530.656,507.251,528.528,1239806.0
2013-06-09,517.464,530.656,507.251,528.528,1239806.0
2013-06-10,528.102,537.89,527.251,533.634,1258921.0
2013-06-11,532.783,537.464,517.464,522.145,958545.0
2013-06-12,520.442,527.677,515.761,518.315,1038788.0
2013-06-13,509.804,514.485,495.335,509.804,1368493.0
2013-06-14,511.08,524.698,511.08,520.868,946930.0
2013-06-15,511.08,524.698,511.08,520.868,946930.0
2013-06-16,511.08,524.698,511.08,520.868,946930.0
2013-06-17,523.847,529.804,522.145,523.847,797452.0
2013-06-18,525.975,538.741,525.975,530.23,826608.0
2013-06-19,536.188,537.464,524.272,533.634,1506339.0
2013-06-20,553.21,567.678,530.656,560.444,3468335.0
2013-06-21,572.785,572.785,546.826,547.677,2818690.0
2013-06-22,572.785,572.785,546.826,547.677,2818690.0
2013-06-23,572.785,572.785,546.826,547.677,2818690.0
2013-06-24,545.975,549.805,505.974,508.953,3287270.0
2013-06-25,515.761,540.869,509.804,532.358,1916441.0
2013-06-26,534.06,544.699,532.358,538.315,1241356.0
2013-06-27,539.167,550.656,537.039,548.529,984742.0
2013-06-28,548.529,554.061,542.571,549.38,1255661.0
2013-06-29,548.529,554.061,542.571,549.38,1255661.0
2013-06-30,548.529,554.061,542.571,549.38,1255661.0
2013-07-01,553.635,566.827,546.826,565.55,905677.0
2013-07-02,565.976,569.806,553.21,562.572,979880.0
2013-07-03,560.018,574.912,556.188,571.934,1344867.0
2013-07-04,573.21,593.636,568.529,591.934,889166.0
2013-07-05,589.806,598.317,575.763,580.444,909788.0
2013-07-06,589.806,598.317,575.763,580.444,909788.0
2013-07-07,589.806,598.317,575.763,580.444,909788.0
2013-07-08,582.572,591.083,574.487,588.53,982257.0
2013-07-09,591.934,600.445,588.955,596.615,1948720.0
2013-07-10,593.636,598.317,573.636,582.998,1096447.0
2013-07-11,589.381,596.19,582.998,592.785,1091621.0
2013-07-12,592.785,607.254,591.083,595.764,903737.0
2013-07-13,592.785,607.254,591.083,595.764,903737.0
2013-07-14,592.785,607.254,591.083,595.764,903737.0
2013-07-15,597.892,610.233,597.041,606.828,788118.0
2013-07-16,603.849,608.53,586.828,588.53,1549551.0
2013-07-17,594.913,598.743,585.977,597.892,1188560.0
2013-07-18,603.849,624.701,603.849,621.297,1296029.0
2013-07-19,620.02,620.446,609.807,619.169,769283.0
2013-07-20,620.02,620.446,609.807,619.169,769283.0
2013-07-21,620.02,620.446,609.807,619.169,769283.0
2013-07-22,621.722,626.403,614.488,617.892,736153.0
2013-07-23,618.318,619.595,610.658,610.658,1248614.0
2013-07-24,613.637,617.467,605.126,608.956,1273832.0
2013-07-25,607.679,611.509,595.764,603.849,1054613.0
2013-07-26,607.254,611.084,595.764,595.764,1121301.0
2013-07-27,607.254,611.084,595.764,595.764,1121301.0
2013-07-28,607.254,611.084,595.764,595.764,1121301.0
2013-07-29,595.339,603.424,592.36,595.764,618172.0
2013-07-30,598.317,609.382,597.892,608.105,526714.0
2013-07-31,605.552,607.679,593.636,600.871,1017301.0
2013-08-01,602.998,624.276,602.998,606.828,1055876.0
2013-08-02,609.807,614.063,597.466,608.53,903857.0
2013-08-03,609.807,614.063,597.466,608.53,903857.0
2013-08-04,609.807,614.063,597.466,608.53,903857.0
2013-08-05,611.509,618.318,606.403,609.807,631870.0
2013-08-06,608.105,622.573,607.254,612.36,913143.0
2013-08-07,611.935,611.935,595.764,600.445,795389.0
2013-08-08,600.871,606.403,584.7,586.402,978557.0
2013-08-09,588.955,591.083,573.21,574.487,1868952.0
2013-08-10,588.955,591.083,573.21,574.487,1868952.0
2013-08-11,588.955,591.083,573.21,574.487,1868952.0
2013-08-12,578.317,581.296,563.423,571.508,939581.0
2013-08-13,572.785,588.104,570.657,581.296,1713423.0
2013-08-14,584.73,590.741,569.704,572.28,803640.0
2013-08-15,573.568,573.997,534.5,537.076,1729187.0
2013-08-16,537.505,552.102,521.191,544.374,2472145.0
2013-08-17,537.505,552.102,521.191,544.374,2472145.0
2013-08-18,537.505,552.102,521.191,544.374,2472145.0
2013-08-19,549.526,559.83,547.38,551.243,1005243.0
2013-08-20,548.238,551.673,537.935,549.956,1212251.0
2013-08-21,552.531,573.997,547.809,556.825,1748674.0
2013-08-22,558.542,565.411,552.961,563.694,888974.0
2013-08-23,561.547,589.882,560.259,581.725,1264184.0
2013-08-24,561.547,589.882,560.259,581.725,1264184.0
2013-08-25,561.547,589.882,560.259,581.725,1264184.0
2013-08-26,561.547,589.882,560.259,581.725,1264184.0
2013-08-27,583.442,587.735,572.709,573.568,2104514.0
2013-08-28,571.851,571.851,545.233,548.238,1444610.0
2013-08-29,554.678,562.835,548.238,560.688,1517003.0
2013-08-30,558.542,564.552,548.238,553.819,1323699.0
2013-08-31,558.542,564.552,548.238,553.819,1323699.0
2013-09-01,558.542,564.552,548.238,553.819,1323699.0
2013-09-02,560.688,580.008,560.688,577.861,1441184.0
2013-09-03,582.584,592.029,577.432,590.311,2681406.0
2013-09-04,612.207,617.788,531.066,558.971,9012553.0
2013-09-05,563.264,571.851,552.531,562.406,2770494.0
2013-09-06,563.264,566.699,553.819,561.547,1646910.0
2013-09-07,563.264,566.699,553.819,561.547,1646910.0
2013-09-08,563.264,566.699,553.819,561.547,1646910.0
2013-09-09,562.835,566.699,555.537,561.118,1091882.0
2013-09-10,563.694,576.573,563.694,575.285,1480338.0
2013-09-11,577.002,582.584,555.537,556.825,2132193.0
2013-09-12,558.542,562.835,542.228,545.233,1786196.0
2013-09-13,545.233,560.688,545.233,560.259,2689638.0
2013-09-14,545.233,560.688,545.233,560.259,2689638.0
2013-09-15,545.233,560.688,545.233,560.259,2689638.0
2013-09-16,567.558,575.285,564.982,573.997,1361885.0
2013-09-17,572.709,574.427,560.259,561.976,1106276.0
2013-09-18,562.835,566.27,548.668,553.819,1024328.0
2013-09-19,566.699,577.002,564.123,566.27,2004376.0
2013-09-20,566.699,575.285,561.547,561.547,3970457.0
2013-09-21,566.699,575.285,561.547,561.547,3970457.0
2013-09-22,566.699,575.285,561.547,561.547,3970457.0
2013-09-23,564.982,567.987,553.39,553.39,1458148.0
2013-09-24,554.249,562.406,554.249,559.4,1049572.0
2013-09-25,556.395,561.118,549.956,549.956,1448096.0
2013-09-26,554.249,554.249,542.228,544.804,1093485.0
2013-09-27,547.809,548.668,530.636,531.924,1451697.0
2013-09-28,547.809,548.668,530.636,531.924,1451697.0
2013-09-29,547.809,548.668,530.636,531.924,1451697.0
2013-09-30,528.06,529.348,519.903,528.49,1300852.0
2013-10-01,528.919,534.5,525.914,532.353,1153745.0
2013-10-02,528.919,534.929,525.484,529.778,1196429.0
2013-10-03,530.636,531.495,523.338,523.767,999306.0
2013-10-04,523.767,523.767,510.458,520.333,1434221.0
2013-10-05,523.767,523.767,510.458,520.333,1434221.0
2013-10-06,523.767,523.767,510.458,520.333,1434221.0
2013-10-07,519.903,519.903,507.024,515.61,1509741.0
2013-10-08,515.181,516.039,504.019,504.877,859947.0
2013-10-09,503.16,507.024,494.574,506.594,1995060.0
2013-10-10,519.474,539.223,513.034,535.788,2175523.0
2013-10-11,539.652,547.809,537.076,541.369,1525979.0
2013-10-12,539.652,547.809,537.076,541.369,1525979.0
2013-10-13,539.652,547.809,537.076,541.369,1525979.0
2013-10-14,540.94,542.657,531.066,540.081,675411.0
2013-10-15,564.552,571.421,546.521,547.809,1155245.0
2013-10-16,548.238,561.976,539.652,558.542,1513684.0
2013-10-17,559.83,574.856,558.971,563.694,2416862.0
2013-10-18,570.992,575.285,564.552,573.997,1833967.0
2013-10-19,570.992,575.285,564.552,573.997,1833967.0
2013-10-20,570.992,575.285,564.552,573.997,1833967.0
2013-10-21,575.285,575.285,568.416,571.421,651478.0
2013-10-22,570.992,572.709,564.123,571.851,678058.0
2013-10-23,568.845,576.144,568.845,575.285,736927.0
2013-10-24,575.285,580.437,573.568,577.861,794570.0
2013-10-25,577.432,577.432,568.845,570.992,1013528.0
2013-10-26,577.432,577.432,568.845,570.992,1013528.0
2013-10-27,577.432,577.432,568.845,570.992,1013528.0
2013-10-28,570.992,574.856,564.552,569.704,1033528.0
2013-10-29,567.128,573.139,566.27,571.851,1108022.0
2013-10-30,570.133,573.139,566.27,568.845,603561.0
2013-10-31,566.699,576.144,558.542,562.406,1270422.0
2013-11-01,564.552,577.002,561.118,573.997,1126739.0
2013-11-02,564.552,577.002,561.118,573.997,1126739.0
2013-11-03,564.552,577.002,561.118,573.997,1126739.0
2013-11-04,579.149,579.578,569.704,570.133,734872.0
2013-11-05,570.133,574.427,561.976,566.27,1181611.0
2013-11-06,567.128,585.589,565.84,578.29,1349634.0
2013-11-07,577.432,593.746,570.563,588.165,1719334.0
2013-11-08,585.16,588.594,577.861,583.872,1128134.0
2013-11-09,585.16,588.594,577.861,583.872,1128134.0
2013-11-10,585.16,588.594,577.861,583.872,1128134.0
2013-11-11,584.73,591.599,583.872,588.594,674653.0
2013-11-12,588.165,600.186,588.165,594.175,1162161.0
2013-11-13,592.887,592.887,573.568,573.997,1190012.0
2013-11-14,580.008,589.882,577.002,579.149,854969.0
2013-11-15,579.578,580.437,572.28,577.861,845252.0
2013-11-16,579.578,580.437,572.28,577.861,845252.0
2013-11-17,579.578,580.437,572.28,577.861,845252.0
2013-11-18,577.432,578.72,570.133,574.427,810217.0
2013-11-19,572.28,572.28,561.547,562.835,907064.0
2013-11-20,560.688,561.547,550.814,553.819,1118065.0
2013-11-21,551.673,553.819,545.233,546.521,1339537.0
2013-11-22,545.662,566.27,545.662,561.118,1177975.0
2013-11-23,545.662,566.27,545.662,561.118,1177975.0
2013-11-24,545.662,566.27,545.662,561.118,1177975.0
2013-11-25,567.128,574.856,562.835,569.275,1138784.0
2013-11-26,569.275,585.589,568.416,583.442,1339733.0
2013-11-27,583.872,597.18,583.872,595.463,1104620.0
2013-11-28,593.746,604.479,592.029,594.605,820615.0
2013-11-29,595.892,603.191,592.458,597.18,773827.0
2013-11-30,595.892,603.191,592.458,597.18,773827.0
2013-12-01,595.892,603.191,592.458,597.18,773827.0
2013-12-02,598.898,605.337,586.877,590.311,1299771.0
2013-12-03,589.453,599.327,578.29,578.29,1402592.0
2013-12-04,581.725,582.584,572.709,574.856,929216.0
2013-12-05,573.139,587.306,565.84,583.872,1302288.0
2013-12-06,586.877,594.605,576.573,592.887,857467.0
2013-12-07,586.877,594.605,576.573,592.887,857467.0
2013-12-08,586.877,594.605,576.573,592.887,857467.0
2013-12-09,597.18,616.07,592.029,612.636,1315940.0
2013-12-10,651.274,651.274,601.474,635.39,5389800.0
2013-12-11,634.96,638.824,616.5,626.803,2454458.0
2013-12-12,627.233,627.233,610.489,610.489,1743750.0
2013-12-13,614.782,628.95,612.207,625.945,2053531.0
2013-12-14,614.782,628.95,612.207,625.945,2053531.0
2013-12-15,614.782,628.95,612.207,625.945,2053531.0
2013-12-16,626.803,647.84,619.505,647.84,1497752.0
2013-12-17,645.264,651.704,637.107,637.536,1784276.0
2013-12-18,639.683,644.835,637.107,643.976,2066659.0
2013-12-19,652.992,656.426,639.683,655.138,2054994.0
2013-12-20,656.426,669.735,647.411,664.154,12204989.0
2013-12-21,656.426,669.735,647.411,664.154,12204989.0
2013-12-22,656.426,669.735,647.411,664.154,12204989.0
2013-12-23,658.143,665.013,650.416,656.426,1159145.0
2013-12-24,658.573,663.295,653.85,662.007,252540.0
2013-12-25,658.573,663.295,653.85,662.007,252540.0
2013-12-26,658.573,663.295,653.85,662.007,252540.0
2013-12-27,665.442,666.73,660.29,663.725,745767.0
2013-12-28,665.442,666.73,660.29,663.725,745767.0
2013-12-29,665.442,666.73,660.29,663.725,745767.0
2013-12-30,664.154,666.301,651.704,654.28,1180965.0
2013-12-31,657.285,663.725,651.274,652.562,548498.0
2014-01-01,657.285,663.725,651.274,652.562,548498.0
2014-01-02,657.285,674.458,652.992,672.74,2448870.0
2014-01-03,670.164,671.882,660.719,666.73,1090853.0
2014-01-04,670.164,671.882,660.719,666.73,1090853.0
2014-01-05,670.164,671.882,660.719,666.73,1090853.0
2014-01-06,666.301,680.468,663.295,678.321,1704991.0
2014-01-07,678.321,693.347,678.321,690.342,1812159.0
2014-01-08,691.201,696.782,677.463,678.321,1172443.0
2014-01-09,680.468,685.19,673.599,678.751,1485594.0
2014-01-10,683.473,699.358,683.473,697.211,1504969.0
2014-01-11,683.473,699.358,683.473,697.211,1504969.0
2014-01-12,683.473,699.358,683.473,697.211,1504969.0
2014-01-13,697.211,698.929,689.054,689.913,876031.0
2014-01-14,682.185,689.484,670.594,689.054,2165253.0
2014-01-15,693.575,700.033,691.422,698.741,950857.0
2014-01-16,700.033,700.463,691.422,696.589,1137576.0
2014-01-17,698.741,699.602,686.256,694.867,1498495.0
2014-01-18,698.741,699.602,686.256,694.867,1498495.0
2014-01-19,698.741,699.602,686.256,694.867,1498495.0
2014-01-20,696.589,697.45,690.131,692.714,594324.0
2014-01-21,694.436,697.45,690.992,694.867,1400671.0
2014-01-22,694.867,703.477,694.867,700.894,968963.0
2014-01-23,702.616,702.616,684.103,687.978,3424111.0
2014-01-24,689.7,695.728,662.577,663.008,1614702.0
2014-01-25,689.7,695.728,662.577,663.008,1614702.0
2014-01-26,689.7,695.728,662.577,663.008,1614702.0
2014-01-27,663.869,666.021,648.8,654.397,1319677.0
2014-01-28,657.841,669.035,653.967,665.591,1227253.0
2014-01-29,672.479,679.798,664.73,668.605,1729512.0
2014-01-30,673.771,686.687,664.73,684.534,1416759.0
2014-01-31,683.673,684.534,667.744,679.798,1224730.0
2014-02-01,683.673,684.534,667.744,679.798,1224730.0
2014-02-02,683.673,684.534,667.744,679.798,1224730.0
2014-02-03,679.368,687.978,674.201,676.785,1141575.0
2014-02-04,672.049,684.965,656.119,680.659,2154942.0
2014-02-05,679.368,687.117,674.632,679.368,913887.0
2014-02-06,682.381,688.839,678.937,686.687,2017226.0
2014-02-07,688.839,703.047,686.256,700.033,2223840.0
2014-02-08,688.839,703.047,686.256,700.033,2223840.0
2014-02-09,688.839,703.047,686.256,700.033,2223840.0
2014-02-10,700.894,705.199,694.436,696.158,766736.0
2014-02-11,699.602,702.616,696.158,702.185,768180.0
2014-02-12,704.769,719.837,702.616,712.949,1351970.0
2014-02-13,712.518,716.393,703.477,714.671,1038628.0
2014-02-14,713.81,718.545,712.088,716.393,1018398.0
2014-02-15,713.81,718.545,712.088,716.393,1018398.0
2014-02-16,713.81,718.545,712.088,716.393,1018398.0
2014-02-17,715.532,726.295,715.101,723.281,645033.0
2014-02-18,725.864,728.017,716.393,726.295,3200589.0
2014-02-19,726.295,734.044,723.281,727.156,900547.0
2014-02-20,720.698,734.044,718.976,732.753,1096094.0
2014-02-21,736.197,740.502,725.003,731.892,1296792.0
2014-02-22,736.197,740.502,725.003,731.892,1296792.0
2014-02-23,736.197,740.502,725.003,731.892,1296792.0
2014-02-24,730.17,747.391,725.864,747.391,973762.0
2014-02-25,746.099,748.682,737.489,747.391,2346362.0
2014-02-26,747.391,753.418,739.641,742.224,1582687.0
2014-02-27,741.794,749.974,728.017,749.543,1480804.0
2014-02-28,750.835,756.862,741.794,754.279,1359636.0
2014-03-01,750.835,756.862,741.794,754.279,1359636.0
2014-03-02,750.835,756.862,741.794,754.279,1359636.0
2014-03-03,742.655,743.516,727.156,728.447,2258346.0
2014-03-04,769.347,824.454,766.334,823.163,4937399.0
2014-03-05,825.316,825.316,799.054,807.233,1839137.0
2014-03-06,817.566,820.149,808.095,811.969,1990247.0
2014-03-07,806.372,824.454,803.789,808.525,1338850.0
2014-03-08,806.372,824.454,803.789,808.525,1338850.0
2014-03-09,806.372,824.454,803.789,808.525,1338850.0
2014-03-10,808.525,822.732,802.498,805.942,1536298.0
2014-03-11,805.942,819.719,805.081,810.678,1127647.0
2014-03-12,806.803,816.274,802.928,814.122,1241647.0
2014-03-13,815.413,817.566,777.958,777.958,1447262.0
2014-03-14,773.222,777.097,762.889,774.944,1709259.0
2014-03-15,773.222,777.097,762.889,774.944,1709259.0
2014-03-16,773.222,777.097,762.889,774.944,1709259.0
2014-03-17,777.097,796.04,776.666,794.318,1127883.0
2014-03-18,793.887,810.247,791.735,809.817,1192464.0
2014-03-19,813.261,823.163,804.65,817.566,1821699.0
2014-03-20,811.108,815.844,799.054,810.247,1662620.0
2014-03-21,807.664,810.247,795.609,795.609,4848706.0
2014-03-22,807.664,810.247,795.609,795.609,4848706.0
2014-03-23,807.664,810.247,795.609,795.609,4848706.0
2014-03-24,794.318,804.22,793.887,798.623,1537068.0
2014-03-25,799.484,821.01,799.484,821.01,1065667.0
