,AAL LN Equity,AAL LN Equity,AAL LN Equity,AAL LN Equity,AAL LN Equity
2020-07-11,1503.584,1573.79,1498.546,1564.202,3398496.0
2020-07-12,1503.584,1573.79,1498.546,1564.202,3398496.0
2020-07-13,1598.167,1612.468,1597.03,1599.305,2602506.0
2020-07-14,1567.289,1598.655,1558.839,1598.655,3578169.0
2020-07-15,1610.031,1628.801,1587.279,1587.279,3757983.0
2020-07-16,1563.552,1578.665,1538.687,1568.752,2434593.0
2020-07-17,1572.165,1591.992,1561.276,1591.992,3447773.0
2020-07-18,1572.165,1591.992,1561.276,1591.992,3447773.0
2020-07-19,1572.165,1591.992,1561.276,1591.992,3447773.0
2020-07-20,1576.553,1595.892,1568.915,1595.404,1611669.0
2020-07-21,1613.606,1623.194,1569.727,1583.866,2502633.0
2020-07-22,1580.291,1599.467,1554.776,1576.065,2507994.0
2020-07-23,1589.554,1611.981,1572.327,1594.754,2352231.0
2020-07-24,1554.126,1589.879,1551.851,1589.879,2233047.0
2020-07-25,1554.126,1589.879,1551.851,1589.879,2233047.0
2020-07-26,1554.126,1589.879,1551.851,1589.879,2233047.0
2020-07-27,1586.954,1625.957,1586.954,1612.794,2427636.0
2020-07-28,1643.834,1649.115,1591.017,1612.956,2774194.0
2020-07-29,1623.357,1624.332,1592.642,1603.855,2721088.0
2020-07-30,1624.982,1624.982,1507.647,1530.561,3235891.0
2020-07-31,1544.375,1564.527,1506.834,1519.673,3542532.0
2020-08-01,1544.375,1564.527,1506.834,1519.673,3542532.0
2020-08-02,1544.375,1564.527,1506.834,1519.673,3542532.0
2020-08-03,1523.898,1554.451,1507.647,1552.501,2967533.0
2020-08-04,1551.038,1559.326,1523.573,1527.798,2315250.0
2020-08-05,1532.836,1598.98,1532.511,1598.98,3324282.0
2020-08-06,1578.503,1587.279,1553.151,1567.94,2247160.0
2020-08-07,1555.913,1574.765,1523.411,1533.974,2059962.0
2020-08-08,1555.913,1574.765,1523.411,1533.974,2059962.0
2020-08-09,1555.913,1574.765,1523.411,1533.974,2059962.0
2020-08-10,1546.163,1566.314,1539.337,1546.813,1837082.0
2020-08-11,1564.202,1597.517,1546.813,1563.552,3162672.0
2020-08-12,1557.214,1598.005,1543.237,1594.429,3255404.0
2020-08-13,1562.414,1574.765,1543.562,1558.514,2069831.0
2020-08-14,1553.151,1554.288,1518.535,1526.986,2491532.0
2020-08-15,1553.151,1554.288,1518.535,1526.986,2491532.0
2020-08-16,1553.151,1554.288,1518.535,1526.986,2491532.0
2020-08-17,1532.674,1581.591,1532.674,1570.215,2171742.0
2020-08-18,1554.126,1586.466,1545.838,1557.214,2766752.0
2020-08-19,1561.276,1586.141,1542.587,1580.778,2035680.0
2020-08-20,1560.132,1575.084,1528.42,1529.734,2403816.0
2020-08-21,1538.443,1548.63,1516.425,1526.284,2474638.0
2020-08-22,1538.443,1548.63,1516.425,1526.284,2474638.0
2020-08-23,1538.443,1548.63,1516.425,1526.284,2474638.0
2020-08-24,1545.179,1590.036,1545.179,1566.211,1633522.0
2020-08-25,1569.662,1584.943,1513.796,1515.111,1778256.0
2020-08-26,1506.073,1523.655,1498.187,1521.026,2105418.0
2020-08-27,1521.683,1527.105,1481.92,1481.92,2323036.0
2020-08-28,1492.271,1518.397,1481.92,1505.581,3720105.0
2020-08-29,1492.271,1518.397,1481.92,1505.581,3720105.0
2020-08-30,1492.271,1518.397,1481.92,1505.581,3720105.0
2020-08-31,1492.271,1518.397,1481.92,1505.581,3720105.0
2020-09-01,1526.448,1532.527,1502.952,1525.298,3450857.0
2020-09-02,1540.25,1557.174,1516.589,1516.589,3129432.0
2020-09-03,1527.598,1534.499,1444.621,1453.165,2332669.0
2020-09-04,1452.837,1519.876,1444.95,1505.581,3120977.0
2020-09-05,1452.837,1519.876,1444.95,1505.581,3120977.0
2020-09-06,1452.837,1519.876,1444.95,1505.581,3120977.0
2020-09-07,1517.575,1542.55,1515.768,1536.471,1764986.0
2020-09-08,1544.522,1546.494,1504.595,1531.706,2244896.0
2020-09-09,1531.377,1549.78,1527.105,1539.1,1813174.0
2020-09-10,1533.349,1544.194,1503.937,1530.227,2022454.0
2020-09-11,1526.119,1608.603,1519.054,1598.416,3108657.0
2020-09-12,1526.119,1608.603,1519.054,1598.416,3108657.0
2020-09-13,1526.119,1608.603,1519.054,1598.416,3108657.0
2020-09-14,1603.181,1630.95,1591.022,1591.679,1731004.0
2020-09-15,1609.096,1645.573,1603.838,1626.513,4118437.0
2020-09-16,1616.49,1644.752,1605.646,1629.307,3750899.0
2020-09-17,1596.609,1632.757,1586.421,1617.641,2053679.0
2020-09-18,1630.621,1644.752,1616.326,1625.856,4927157.0
2020-09-19,1630.621,1644.752,1616.326,1625.856,4927157.0
2020-09-20,1630.621,1644.752,1616.326,1625.856,4927157.0
2020-09-21,1602.524,1607.946,1522.833,1537.457,2189133.0
2020-09-22,1536.471,1553.066,1505.088,1505.088,2491074.0
2020-09-23,1533.678,1545.837,1500.158,1507.552,2451997.0
2020-09-24,1476.005,1502.294,1469.432,1495.065,2823287.0
2020-09-25,1507.224,1518.561,1478.798,1506.402,3044184.0
2020-09-26,1507.224,1518.561,1478.798,1506.402,3044184.0
2020-09-27,1507.224,1518.561,1478.798,1506.402,3044184.0
2020-09-28,1519.711,1530.556,1508.045,1519.383,3400162.0
2020-09-29,1517.74,1538.607,1497.858,1533.349,1977216.0
2020-09-30,1528.091,1565.718,1524.148,1541.072,3048625.0
2020-10-01,1556.846,1572.784,1531.377,1544.358,2395290.0
2020-10-02,1513.796,1539.1,1508.867,1536.307,3081307.0
2020-10-03,1513.796,1539.1,1508.867,1536.307,3081307.0
2020-10-04,1513.796,1539.1,1508.867,1536.307,3081307.0
2020-10-05,1557.667,1569.497,1537.128,1543.701,2115153.0
2020-10-06,1549.123,1552.902,1517.74,1530.72,2022185.0
2020-10-07,1527.598,1568.019,1520.368,1560.953,2405259.0
2020-10-08,1562.268,1568.019,1535.978,1547.644,2088886.0
2020-10-09,1569.333,1626.02,1563.747,1602.36,2958669.0
2020-10-10,1569.333,1626.02,1563.747,1602.36,2958669.0
2020-10-11,1569.333,1626.02,1563.747,1602.36,2958669.0
2020-10-12,1609.261,1611.561,1585.6,1585.6,1915721.0
2020-10-13,1585.436,1610.411,1575.741,1594.801,3099886.0
2020-10-14,1598.088,1617.148,1584.614,1602.688,2231246.0
2020-10-15,1577.549,1585.271,1553.888,1579.849,2734762.0
2020-10-16,1592.994,1615.176,1584.614,1606.139,2674875.0
2020-10-17,1592.994,1615.176,1584.614,1606.139,2674875.0
2020-10-18,1592.994,1615.176,1584.614,1606.139,2674875.0
2020-10-19,1604.003,1630.128,1602.524,1614.519,2089257.0
2020-10-20,1602.524,1631.607,1591.186,1621.584,1775563.0
2020-10-21,1630.621,1631.607,1598.088,1602.524,2837155.0
2020-10-22,1598.088,1627.499,1591.679,1603.181,2232822.0
2020-10-23,1601.045,1644.341,1591.515,1630.292,2376781.0
2020-10-24,1601.045,1644.341,1591.515,1630.292,2376781.0
2020-10-25,1601.045,1644.341,1591.515,1630.292,2376781.0
2020-10-26,1596.773,1627.499,1588.886,1605.974,2034358.0
2020-10-27,1605.317,1605.482,1553.066,1554.709,2951876.0
2020-10-28,1532.199,1537.457,1461.874,1475.84,3602977.0
2020-10-29,1467.132,1491.45,1449.715,1483.727,3971278.0
2020-10-30,1459.409,1494.243,1441.992,1487.999,2774099.0
2020-10-31,1459.409,1494.243,1441.992,1487.999,2774099.0
2020-11-01,1459.409,1494.243,1441.992,1487.999,2774099.0
2020-11-02,1482.741,1512.646,1469.925,1495.229,2471562.0
2020-11-03,1520.861,1557.996,1517.904,1548.466,2343418.0
2020-11-04,1507.552,1552.245,1485.699,1535.814,3212651.0
2020-11-05,1485.535,1548.137,1478.141,1528.584,4412573.0
2020-11-06,1539.921,1579.52,1525.134,1570.812,2546013.0
2020-11-07,1539.921,1579.52,1525.134,1570.812,2546013.0
2020-11-08,1539.921,1579.52,1525.134,1570.812,2546013.0
2020-11-09,1626.678,1713.762,1608.932,1683.776,5299440.0
2020-11-10,1680.079,1715.816,1668.577,1712.53,3207998.0
2020-11-11,1710.065,1754.429,1706.368,1738.82,4038234.0
2020-11-12,1730.193,1739.641,1698.153,1714.995,3075784.0
2020-11-13,1696.099,1734.301,1693.634,1720.335,2497962.0
2020-11-14,1696.099,1734.301,1693.634,1720.335,2497962.0
2020-11-15,1696.099,1734.301,1693.634,1720.335,2497962.0
2020-11-16,1740.874,1791.81,1739.231,1764.699,3091923.0
2020-11-17,1766.753,1781.13,1739.231,1758.537,3883372.0
2020-11-18,1761.823,1787.702,1745.803,1784.005,3424044.0
2020-11-19,1756.894,1767.985,1734.712,1741.695,2295207.0
2020-11-20,1742.106,1773.325,1718.692,1761.413,2426928.0
2020-11-21,1742.106,1773.325,1718.692,1761.413,2426928.0
2020-11-22,1742.106,1773.325,1718.692,1761.413,2426928.0
2020-11-23,1774.968,1799.615,1771.271,1798.382,2965766.0
2020-11-24,1818.1,1908.882,1814.403,1899.023,4321310.0
2020-11-25,1881.77,1899.434,1868.625,1893.683,3586320.0
2020-11-26,1898.201,1901.077,1862.053,1862.053,1794387.0
2020-11-27,1830.012,1866.571,1825.905,1861.231,4243371.0
2020-11-28,1830.012,1866.571,1825.905,1861.231,4243371.0
2020-11-29,1830.012,1866.571,1825.905,1861.231,4243371.0
2020-11-30,1844.39,1886.7,1818.511,1818.511,4973908.0
2020-12-01,1846.033,1917.508,1835.352,1913.4,3411806.0
2020-12-02,1887.521,1959.407,1871.912,1954.478,3982013.0
2020-12-03,1952.013,2046.492,1952.013,2035.401,4769504.0
2020-12-04,2039.509,2085.516,2029.65,2082.64,4270442.0
2020-12-05,2039.509,2085.516,2029.65,2082.64,4270442.0
2020-12-06,2039.509,2085.516,2029.65,2082.64,4270442.0
2020-12-07,2085.105,2106.876,2069.906,2104.411,3226280.0
2020-12-08,2076.479,2101.125,2064.155,2079.765,4004797.0
2020-12-09,2095.374,2104.411,2050.6,2050.6,3058599.0
2020-12-10,2064.977,2071.549,2033.758,2054.707,3716043.0
2020-12-11,2054.297,2054.297,1999.663,2007.057,4096031.0
2020-12-12,2054.297,2054.297,1999.663,2007.057,4096031.0
2020-12-13,2054.297,2054.297,1999.663,2007.057,4096031.0
2020-12-14,2000.896,2019.791,1973.374,1975.838,3217841.0
2020-12-15,1986.108,2013.63,1968.033,2011.987,2932722.0
2020-12-16,2021.434,2074.836,2004.182,2010.344,3715686.0
2020-12-17,2040.741,2070.728,2029.65,2037.044,2810860.0
2020-12-18,2053.886,2057.172,1983.232,1991.448,4525016.0
2020-12-19,2053.886,2057.172,1983.232,1991.448,4525016.0
2020-12-20,2053.886,2057.172,1983.232,1991.448,4525016.0
2020-12-21,1984.054,2025.542,1950.781,1997.199,2598158.0
2020-12-22,1966.39,1994.323,1964.336,1982.0,1316327.0
2020-12-23,1989.394,2024.721,1978.303,2022.667,1218677.0
2020-12-24,2031.704,2031.704,1986.518,2000.485,693243.0
2020-12-25,2031.704,2031.704,1986.518,2000.485,693243.0
2020-12-26,2031.704,2031.704,1986.518,2000.485,693243.0
2020-12-27,2031.704,2031.704,1986.518,2000.485,693243.0
2020-12-28,2031.704,2031.704,1986.518,2000.485,693243.0
2020-12-29,2023.899,2063.334,2016.505,2032.936,1954240.0
2020-12-30,2028.007,2032.936,2005.003,2006.647,1194596.0
2020-12-31,1986.108,2014.041,1968.033,1991.859,1064875.0
2021-01-01,1986.108,2014.041,1968.033,1991.859,1064875.0
2021-01-02,1986.108,2014.041,1968.033,1991.859,1064875.0
2021-01-03,1986.108,2014.041,1968.033,1991.859,1064875.0
2021-01-04,2036.222,2137.274,2030.472,2113.038,2648652.0
2021-01-05,2099.071,2133.987,2085.516,2125.361,2261503.0
2021-01-06,2153.294,2278.17,2138.506,2264.615,4387989.0
2021-01-07,2295.834,2329.107,2245.719,2315.962,3336198.0
2021-01-08,2320.07,2338.554,2297.066,2319.248,3064882.0
2021-01-09,2320.07,2338.554,2297.066,2319.248,3064882.0
2021-01-10,2320.07,2338.554,2297.066,2319.248,3064882.0
2021-01-11,2292.137,2322.945,2237.093,2266.258,2883134.0
2021-01-12,2269.133,2298.709,2210.392,2246.13,2640015.0
2021-01-13,2252.291,2260.096,2224.358,2239.146,1843241.0
2021-01-14,2244.486,2311.032,2222.305,2311.032,3124605.0
2021-01-15,2265.847,2287.618,2152.472,2188.21,3494777.0
2021-01-16,2265.847,2287.618,2152.472,2188.21,3494777.0
2021-01-17,2265.847,2287.618,2152.472,2188.21,3494777.0
2021-01-18,2187.799,2205.052,2178.351,2197.658,1707140.0
2021-01-19,2208.338,2233.806,2146.722,2157.402,2151141.0
2021-01-20,2182.459,2214.911,2171.368,2197.658,4010273.0
2021-01-21,2211.624,2243.665,2186.978,2191.907,2624583.0
2021-01-22,2165.617,2172.6,2128.647,2158.634,2172908.0
2021-01-23,2165.617,2172.6,2128.647,2158.634,2172908.0
2021-01-24,2165.617,2172.6,2128.647,2158.634,2172908.0
2021-01-25,2171.779,2177.119,2051.832,2066.209,3744997.0
2021-01-26,2041.973,2097.017,2035.812,2062.512,3053608.0
2021-01-27,2039.919,2039.919,1906.828,1934.35,5263199.0
2021-01-28,1917.919,2031.293,1916.686,2009.522,2984309.0
2021-01-29,1963.515,2018.148,1952.424,1983.232,2937605.0
2021-01-30,1963.515,2018.148,1952.424,1983.232,2937605.0
2021-01-31,1963.515,2018.148,1952.424,1983.232,2937605.0
2021-02-01,2026.364,2085.105,1989.805,2046.903,3061239.0
2021-02-02,2039.919,2048.135,1968.033,1995.556,2496526.0
2021-02-03,2025.542,2036.222,1967.212,2005.003,2016576.0
2021-02-04,2030.882,2037.455,1972.141,1984.875,1665784.0
2021-02-05,2008.7,2054.707,1992.269,2040.741,2554490.0
2021-02-06,2008.7,2054.707,1992.269,2040.741,2554490.0
2021-02-07,2008.7,2054.707,1992.269,2040.741,2554490.0
2021-02-08,2116.735,2137.684,2094.964,2120.432,2694590.0
2021-02-09,2120.432,2128.237,2091.677,2127.826,3298634.0
2021-02-10,2148.365,2244.486,2138.095,2228.877,4264443.0
2021-02-11,2234.628,2239.968,2174.654,2188.21,3555130.0
2021-02-12,2175.887,2187.799,2150.008,2187.799,1952759.0
2021-02-13,2175.887,2187.799,2150.008,2187.799,1952759.0
2021-02-14,2175.887,2187.799,2150.008,2187.799,1952759.0
2021-02-15,2233.396,2306.103,2231.752,2294.601,2157789.0
2021-02-16,2318.837,2344.305,2288.44,2315.551,2933020.0
2021-02-17,2322.123,2357.039,2277.349,2283.51,2814714.0
2021-02-18,2303.228,2355.807,2255.577,2271.598,2628862.0
2021-02-19,2283.1,2378.811,2273.241,2357.861,2931504.0
2021-02-20,2283.1,2378.811,2273.241,2357.861,2931504.0
2021-02-21,2283.1,2378.811,2273.241,2357.861,2931504.0
2021-02-22,2391.956,2401.814,2280.635,2306.103,3964740.0
2021-02-23,2348.824,2357.45,2239.557,2300.763,2413185.0
2021-02-24,2296.244,2382.508,2289.261,2334.447,2861710.0
2021-02-25,2431.801,2461.377,2403.046,2426.461,3258271.0
2021-02-26,2366.898,2390.312,2259.274,2277.759,4873465.0
2021-02-27,2366.898,2390.312,2259.274,2277.759,4873465.0
2021-02-28,2366.898,2390.312,2259.274,2277.759,4873465.0
2021-03-01,2320.891,2388.669,2315.962,2380.865,2787135.0
2021-03-02,2344.305,2437.552,2329.517,2429.747,4593624.0
2021-03-03,2461.788,2467.949,2378.811,2452.34,3312125.0
2021-03-04,2396.885,2409.619,2350.878,2371.827,3706887.0
2021-03-05,2343.484,2457.68,2329.107,2393.599,3309729.0
2021-03-06,2343.484,2457.68,2329.107,2393.599,3309729.0
2021-03-07,2343.484,2457.68,2329.107,2393.599,3309729.0
2021-03-08,2427.282,2481.094,2389.08,2479.862,2842116.0
2021-03-09,2430.158,2458.501,2330.339,2370.595,4106517.0
2021-03-10,2361.558,2392.366,2313.086,2347.181,2951177.0
2021-03-11,2401.403,2456.037,2389.902,2456.037,3869825.0
2021-03-12,2440.016,2490.542,2431.801,2479.04,2779791.0
2021-03-13,2440.016,2490.542,2431.801,2479.04,2779791.0
2021-03-14,2440.016,2490.542,2431.801,2479.04,2779791.0
2021-03-15,2476.576,2499.579,2424.818,2462.198,3575085.0
2021-03-16,2468.771,2471.236,2385.383,2471.236,4633191.0
2021-03-17,2445.767,2447.821,2368.13,2373.881,3825436.0
2021-03-18,2408.563,2429.478,2386.812,2428.223,2889906.0
2021-03-19,2372.59,2400.616,2319.047,2346.237,6704052.0
2021-03-20,2372.59,2400.616,2319.047,2346.237,6704052.0
2021-03-21,2372.59,2400.616,2319.047,2346.237,6704052.0
2021-03-22,2304.407,2373.845,2300.642,2326.577,2179922.0
2021-03-23,2316.119,2319.884,2268.433,2276.381,2657974.0
2021-03-24,2259.231,2335.779,2252.12,2328.25,2558925.0
2021-03-25,2313.191,2316.956,2240.407,2280.564,2427384.0
2021-03-26,2324.904,2388.903,2319.884,2378.864,2272043.0
2021-03-27,2324.904,2388.903,2319.884,2378.864,2272043.0
2021-03-28,2324.904,2388.903,2319.884,2378.864,2272043.0
2021-03-29,2370.916,2388.067,2321.976,2349.165,1822384.0
2021-03-30,2370.08,2406.472,2347.492,2400.616,1889728.0
2021-03-31,2402.707,2408.563,2368.825,2378.028,2212978.0
2021-04-01,2380.119,2434.916,2374.263,2424.877,2412896.0
2021-04-02,2380.119,2434.916,2374.263,2424.877,2412896.0
2021-04-03,2380.119,2434.916,2374.263,2424.877,2412896.0
2021-04-04,2380.119,2434.916,2374.263,2424.877,2412896.0
2021-04-05,2380.119,2434.916,2374.263,2424.877,2412896.0
2021-04-06,2477.583,2517.321,2474.655,2479.256,2233338.0
2021-04-07,2490.132,2513.138,2473.4,2499.752,1581898.0
2021-04-08,2559.987,2586.34,2528.197,2580.066,2884669.0
2021-04-09,2584.249,2585.922,2524.85,2579.229,2926546.0
2021-04-10,2584.249,2585.922,2524.85,2579.229,2926546.0
2021-04-11,2584.249,2585.922,2524.85,2579.229,2926546.0
2021-04-12,2547.439,2567.099,2508.118,2534.053,1556133.0
2021-04-13,2548.275,2559.151,2524.014,2552.458,1298404.0
2021-04-14,2569.19,2632.353,2560.406,2629.843,1639215.0
2021-04-15,2677.111,2689.66,2615.203,2634.863,2126242.0
2021-04-16,2645.739,2707.229,2630.262,2676.693,2889549.0
2021-04-17,2645.739,2707.229,2630.262,2676.693,2889549.0
2021-04-18,2645.739,2707.229,2630.262,2676.693,2889549.0
2021-04-19,2687.15,2693.006,2646.994,2665.817,1613615.0
2021-04-20,2668.327,2678.366,2561.661,2565.844,2247679.0
2021-04-21,2574.21,2608.928,2527.778,2567.099,2476752.0
2021-04-22,2562.079,2597.216,2539.073,2588.432,2424198.0
2021-04-23,2575.046,2633.608,2570.863,2620.222,1755377.0
2021-04-24,2575.046,2633.608,2570.863,2620.222,1755377.0
2021-04-25,2575.046,2633.608,2570.863,2620.222,1755377.0
2021-04-26,2632.771,2684.64,2621.059,2677.948,1607066.0
2021-04-27,2700.536,2705.974,2624.405,2651.595,2565502.0
2021-04-28,2651.595,2693.843,2640.301,2655.36,2196508.0
2021-04-29,2684.222,2708.065,2615.621,2628.17,2076219.0
2021-04-30,2624.824,2627.752,2563.752,2568.353,3168505.0
2021-05-01,2624.824,2627.752,2563.752,2568.353,3168505.0
2021-05-02,2624.824,2627.752,2563.752,2568.353,3168505.0
2021-05-03,2624.824,2627.752,2563.752,2568.353,3168505.0
2021-05-04,2605.582,2634.445,2562.916,2574.21,2599800.0
2021-05-05,2620.641,2736.091,2600.562,2736.091,3265695.0
2021-05-06,2734.418,2762.026,2702.627,2731.908,2388157.0
2021-05-07,2754.496,2861.162,2749.058,2828.953,3382472.0
2021-05-08,2754.496,2861.162,2749.058,2828.953,3382472.0
2021-05-09,2754.496,2861.162,2749.058,2828.953,3382472.0
2021-05-10,2928.09,2935.201,2835.646,2851.542,2598696.0
2021-05-11,2813.058,2848.195,2769.555,2839.829,2701215.0
2021-05-12,2874.548,2902.992,2810.967,2845.267,2510339.0
2021-05-13,2781.267,2789.633,2684.64,2719.359,2850548.0
2021-05-14,2719.359,2735.673,2680.876,2732.745,3116901.0
2021-05-15,2719.359,2735.673,2680.876,2732.745,3116901.0
2021-05-16,2719.359,2735.673,2680.876,2732.745,3116901.0
2021-05-17,2759.516,2774.993,2708.065,2758.679,1698307.0
2021-05-18,2807.202,2853.215,2761.607,2769.137,1979825.0
2021-05-19,2713.921,2718.104,2598.889,2638.628,3319275.0
2021-05-20,2657.033,2684.64,2600.144,2639.046,2395948.0
2021-05-21,2633.19,2664.144,2618.549,2629.425,2498932.0
2021-05-22,2633.19,2664.144,2618.549,2629.425,2498932.0
2021-05-23,2633.19,2664.144,2618.549,2629.425,2498932.0
2021-05-24,2627.752,2646.994,2602.654,2641.556,1332375.0
2021-05-25,2666.235,2672.51,2574.21,2579.229,1978405.0
2021-05-26,2579.229,2587.177,2544.51,2567.099,3748403.0
2021-05-27,2601.817,2664.144,2583.83,2624.824,9909650.0
2021-05-28,2677.111,2677.529,2605.164,2622.732,2734323.0
2021-05-29,2677.111,2677.529,2605.164,2622.732,2734323.0
2021-05-30,2677.111,2677.529,2605.164,2622.732,2734323.0
2021-05-31,2677.111,2677.529,2605.164,2622.732,2734323.0
2021-06-01,2680.876,2751.987,2670.837,2728.562,3936127.0
2021-06-02,2728.562,2758.261,2710.157,2757.006,1769532.0
2021-06-03,2761.189,2773.32,2654.105,2677.948,1987844.0
2021-06-04,2680.457,2735.255,2664.98,2722.706,1815010.0
2021-06-05,2680.457,2735.255,2664.98,2722.706,1815010.0
2021-06-06,2680.457,2735.255,2664.98,2722.706,1815010.0
2021-06-07,2698.863,2706.428,2649.274,2650.114,1698999.0
2021-06-08,2641.709,2691.719,2633.304,2675.329,2374722.0
2021-06-09,2672.808,2681.213,2595.901,2607.669,3135525.0
2021-06-10,2647.593,2647.593,2600.104,2605.147,2409511.0
2021-06-11,2615.233,2666.924,2607.669,2645.071,2341561.0
2021-06-12,2615.233,2666.924,2607.669,2645.071,2341561.0
2021-06-13,2615.233,2666.924,2607.669,2645.071,2341561.0
2021-06-14,2623.218,2666.504,2610.61,2616.074,2423840.0
2021-06-15,2587.917,2596.742,2504.286,2520.676,3103473.0
2021-06-16,2504.707,2520.256,2457.638,2490.838,3556474.0
2021-06-17,2447.972,2458.899,2397.962,2405.947,3558689.0
2021-06-18,2397.542,2413.512,2284.074,2284.074,7957107.0
2021-06-19,2397.542,2413.512,2284.074,2284.074,7957107.0
2021-06-20,2397.542,2413.512,2284.074,2284.074,7957107.0
2021-06-21,2264.742,2345.851,2250.033,2332.403,3831230.0
2021-06-22,2334.084,2356.778,2322.737,2346.692,2645816.0
2021-06-23,2386.195,2402.165,2354.676,2371.907,2609233.0
2021-06-24,2369.805,2457.638,2359.719,2457.638,4033831.0
2021-06-25,2472.347,2537.486,2455.537,2493.36,3865927.0
2021-06-26,2472.347,2537.486,2455.537,2493.36,3865927.0
2021-06-27,2472.347,2537.486,2455.537,2493.36,3865927.0
2021-06-28,2474.448,2504.286,2438.727,2438.727,1949197.0
2021-06-29,2433.684,2456.798,2391.659,2432.843,3138789.0
2021-06-30,2446.712,2453.436,2379.051,2414.352,2313222.0
2021-07-01,2439.147,2470.666,2414.772,2428.641,2315291.0
2021-07-02,2468.985,2494.621,2425.699,2476.97,2129769.0
2021-07-03,2468.985,2494.621,2425.699,2476.97,2129769.0
2021-07-04,2468.985,2494.621,2425.699,2476.97,2129769.0
2021-07-05,2489.998,2529.501,2475.709,2509.75,1125932.0
2021-07-06,2532.864,2535.805,2426.119,2437.886,2172538.0
2021-07-07,2460.16,2542.529,2453.015,2513.952,2859509.0
2021-07-08,2492.939,2492.939,2376.529,2410.99,3165185.0
2021-07-09,2418.975,2513.952,2418.975,2513.952,2338504.0
2021-07-10,2418.975,2513.952,2418.975,2513.952,2338504.0
2021-07-11,2418.975,2513.952,2418.975,2513.952,2338504.0
2021-07-12,2502.605,2502.605,2440.828,2483.694,1624664.0
2021-07-13,2483.694,2526.56,2467.724,2475.709,1195533.0
2021-07-14,2468.985,2550.514,2455.957,2511.01,1979701.0
2021-07-15,2513.952,2537.486,2460.58,2498.823,1542240.0
2021-07-16,2530.762,2532.443,2407.208,2428.221,2462257.0
2021-07-17,2530.762,2532.443,2407.208,2428.221,2462257.0
2021-07-18,2530.762,2532.443,2407.208,2428.221,2462257.0
2021-07-19,2382.833,2391.238,2296.681,2336.605,2661487.0
2021-07-20,2346.271,2390.818,2310.97,2353.416,3132311.0
2021-07-21,2341.648,2450.914,2337.446,2449.233,3431443.0
2021-07-22,2461.0,2497.142,2430.742,2445.871,2068777.0
2021-07-23,2479.491,2508.489,2473.608,2491.258,1586036.0
2021-07-24,2479.491,2508.489,2473.608,2491.258,1586036.0
2021-07-25,2479.491,2508.489,2473.608,2491.258,1586036.0
2021-07-26,2474.869,2584.975,2474.869,2570.686,2750261.0
2021-07-27,2572.367,2598.423,2532.864,2582.453,2433517.0
2021-07-28,2542.109,2649.274,2532.023,2627.0,2401058.0
2021-07-29,2714.833,2782.073,2687.517,2767.785,3734145.0
2021-07-30,2707.268,2728.701,2667.344,2681.633,3304252.0
2021-07-31,2707.268,2728.701,2667.344,2681.633,3304252.0
2021-08-01,2707.268,2728.701,2667.344,2681.633,3304252.0
2021-08-02,2722.398,2828.301,2714.413,2773.668,3502051.0
2021-08-03,2779.132,2866.124,2760.22,2851.835,2845320.0
2021-08-04,2874.529,2894.701,2858.559,2894.701,2970899.0
2021-08-05,2857.719,2865.704,2742.99,2748.873,4137896.0
2021-08-06,2736.686,2780.392,2716.934,2763.162,2404157.0
2021-08-07,2736.686,2780.392,2716.934,2763.162,2404157.0
2021-08-08,2736.686,2780.392,2716.934,2763.162,2404157.0
2021-08-09,2743.41,2795.101,2698.443,2784.595,1390939.0
2021-08-10,2795.101,2817.795,2732.484,2817.795,2575242.0
2021-08-11,2840.909,2886.716,2819.056,2884.615,3600859.0
2021-08-12,2899.744,2906.468,2833.344,2857.719,2687756.0
2021-08-13,2873.268,2878.311,2825.359,2848.473,2285727.0
2021-08-14,2873.268,2878.311,2825.359,2848.473,2285727.0
2021-08-15,2873.268,2878.311,2825.359,2848.473,2285727.0
2021-08-16,2808.549,2817.795,2756.858,2793.42,4278258.0
2021-08-17,2777.871,2827.881,2770.306,2780.813,2865210.0
2021-08-18,2780.813,2794.681,2688.777,2719.456,4906255.0
2021-08-19,2547.506,2606.254,2508.341,2592.012,6129440.0
2021-08-20,2625.391,2632.067,2547.951,2553.292,3338618.0
2021-08-21,2625.391,2632.067,2547.951,2553.292,3338618.0
2021-08-22,2625.391,2632.067,2547.951,2553.292,3338618.0
2021-08-23,2584.891,2610.259,2564.864,2591.122,2388549.0
2021-08-24,2624.056,2669.452,2597.798,2662.776,3755695.0
2021-08-25,2652.985,2704.611,2636.518,2701.496,1869080.0
2021-08-26,2679.243,2685.919,2646.309,2665.001,1654919.0
2021-08-27,2674.348,2760.689,2667.672,2745.112,2298832.0
2021-08-28,2674.348,2760.689,2667.672,2745.112,2298832.0
2021-08-29,2674.348,2760.689,2667.672,2745.112,2298832.0
2021-08-30,2674.348,2760.689,2667.672,2745.112,2298832.0
2021-08-31,2795.403,2798.518,2717.963,2731.76,3549316.0
2021-09-01,2746.002,2756.238,2693.04,2730.425,2026450.0
2021-09-02,2741.551,2773.15,2715.293,2736.656,1649470.0
2021-09-03,2746.892,2783.832,2731.315,2751.342,1369192.0
2021-09-04,2746.892,2783.832,2731.315,2751.342,1369192.0
2021-09-05,2746.892,2783.832,2731.315,2751.342,1369192.0
2021-09-06,2761.134,2794.958,2729.98,2740.216,1263658.0
