,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity
2021-08-19,1057.368,1074.436,1057.368,1064.683,97622.0
2021-08-20,1054.117,1078.499,1054.117,1075.248,86120.0
2021-08-21,1054.117,1078.499,1054.117,1075.248,86120.0
2021-08-22,1054.117,1078.499,1054.117,1075.248,86120.0
2021-08-23,1062.245,1090.69,1062.245,1072.81,88984.0
2021-08-24,1078.499,1081.75,1067.934,1069.559,73678.0
2021-08-25,1066.308,1082.563,1062.245,1062.245,150861.0
2021-08-26,1042.739,1068.746,1042.739,1053.304,175136.0
2021-08-27,1085.814,1085.814,1052.492,1057.368,108051.0
2021-08-28,1085.814,1085.814,1052.492,1057.368,108051.0
2021-08-29,1085.814,1085.814,1052.492,1057.368,108051.0
2021-08-30,1085.814,1085.814,1052.492,1057.368,108051.0
2021-08-31,1084.188,1084.188,1042.739,1045.177,256406.0
2021-09-01,1071.997,1071.997,1049.241,1056.555,229710.0
2021-09-02,1062.245,1062.245,1045.99,1048.428,136301.0
2021-09-03,1047.615,1047.615,1027.297,1041.926,1141016.0
2021-09-04,1047.615,1047.615,1027.297,1041.926,1141016.0
2021-09-05,1047.615,1047.615,1027.297,1041.926,1141016.0
2021-09-06,1063.87,1063.87,1035.424,1046.803,222325.0
2021-09-07,1060.619,1060.619,1035.424,1045.177,361521.0
2021-09-08,1077.687,1215.039,1076.061,1179.278,879839.0
2021-09-09,1162.211,1203.66,1148.394,1201.222,692447.0
2021-09-10,1205.286,1247.548,1205.286,1231.293,369689.0
2021-09-11,1205.286,1247.548,1205.286,1231.293,369689.0
2021-09-12,1205.286,1247.548,1205.286,1231.293,369689.0
2021-09-13,1231.293,1238.608,1202.848,1219.102,447758.0
2021-09-14,1220.728,1236.17,1215.851,1236.17,345613.0
2021-09-15,1249.986,1249.986,1210.162,1225.604,225787.0
2021-09-16,1225.604,1228.152,1200.123,1225.604,256121.0
2021-09-17,1233.248,1248.536,1222.206,1244.289,376363.0
2021-09-18,1233.248,1248.536,1222.206,1244.289,376363.0
2021-09-19,1233.248,1248.536,1222.206,1244.289,376363.0
2021-09-20,1229.85,1246.837,1217.11,1240.043,182185.0
2021-09-21,1265.523,1265.523,1218.809,1242.591,231904.0
2021-09-22,1248.536,1252.783,1236.645,1246.837,131377.0
2021-09-23,1249.385,1274.016,1248.536,1262.125,170752.0
2021-09-24,1260.427,1260.427,1237.495,1241.741,114359.0
2021-09-25,1260.427,1260.427,1237.495,1241.741,114359.0
2021-09-26,1260.427,1260.427,1237.495,1241.741,114359.0
2021-09-27,1271.468,1271.468,1245.988,1249.385,109833.0
2021-09-28,1274.016,1274.016,1215.412,1220.508,185994.0
2021-09-29,1253.632,1253.632,1223.056,1223.056,102494.0
2021-09-30,1247.687,1247.687,1197.575,1207.767,204379.0
2021-10-01,1206.918,1206.918,1152.56,1159.355,215697.0
2021-10-02,1206.918,1206.918,1152.56,1159.355,215697.0
2021-10-03,1206.918,1206.918,1152.56,1159.355,215697.0
2021-10-04,1131.326,1164.451,1110.093,1121.134,266542.0
2021-10-05,1115.189,1161.903,1115.189,1159.355,282699.0
2021-10-06,1140.669,1155.108,1113.49,1117.737,252172.0
2021-10-07,1110.093,1116.038,1074.42,1112.641,392417.0
2021-10-08,1104.147,1109.244,1076.968,1077.818,285148.0
2021-10-09,1104.147,1109.244,1076.968,1077.818,285148.0
2021-10-10,1104.147,1109.244,1076.968,1077.818,285148.0
2021-10-11,1097.353,1099.051,1047.241,1063.379,376198.0
2021-10-12,1049.789,1088.01,1048.94,1065.927,302016.0
2021-10-13,1070.174,1104.147,1054.885,1104.147,263640.0
2021-10-14,1111.792,1154.259,1090.558,1102.449,503281.0
2021-10-15,1086.311,1102.449,1059.132,1086.311,666167.0
2021-10-16,1086.311,1102.449,1059.132,1086.311,666167.0
2021-10-17,1086.311,1102.449,1059.132,1086.311,666167.0
2021-10-18,1110.942,1110.942,1071.023,1091.407,190782.0
2021-10-19,1089.709,1116.038,1088.859,1110.093,226891.0
2021-10-20,1093.955,1110.942,1093.955,1096.503,148805.0
2021-10-21,1081.215,1096.503,1073.571,1093.106,437562.0
2021-10-22,1117.737,1117.737,1085.462,1088.859,188158.0
2021-10-23,1117.737,1117.737,1085.462,1088.859,188158.0
2021-10-24,1117.737,1117.737,1085.462,1088.859,188158.0
2021-10-25,1067.626,1089.709,1067.626,1074.42,168001.0
2021-10-26,1074.42,1116.038,1074.42,1115.189,172788.0
2021-10-27,1104.147,1127.08,1104.147,1110.942,231539.0
2021-10-28,1107.484,1122.181,1105.755,1115.265,143327.0
2021-10-29,1142.066,1142.066,1099.703,1105.755,213080.0
2021-10-30,1142.066,1142.066,1099.703,1105.755,213080.0
2021-10-31,1142.066,1142.066,1099.703,1105.755,213080.0
2021-11-01,1083.277,1127.368,1083.277,1115.265,132246.0
2021-11-02,1116.129,1125.639,1116.129,1119.588,111553.0
2021-11-03,1109.213,1130.827,1109.213,1123.91,312969.0
2021-11-04,1119.588,1150.711,1119.588,1149.847,239094.0
2021-11-05,1165.409,1165.409,1143.795,1151.576,122019.0
2021-11-06,1165.409,1165.409,1143.795,1151.576,122019.0
2021-11-07,1165.409,1165.409,1143.795,1151.576,122019.0
2021-11-08,1120.452,1154.169,1120.452,1144.659,315927.0
2021-11-09,1118.723,1149.847,1118.723,1146.389,144164.0
2021-11-10,1141.201,1173.189,1141.201,1168.002,168396.0
2021-11-11,1163.679,1172.325,1155.899,1166.273,91123.0
2021-11-12,1141.201,1187.022,1141.201,1180.97,213530.0
2021-11-13,1141.201,1187.022,1141.201,1180.97,213530.0
2021-11-14,1141.201,1187.022,1141.201,1180.97,213530.0
2021-11-15,1210.365,1210.365,1181.835,1200.855,120763.0
2021-11-16,1193.074,1202.584,1178.377,1178.377,93064.0
2021-11-17,1163.679,1204.313,1163.679,1199.126,343134.0
2021-11-18,1205.178,1232.843,1193.074,1220.739,186254.0
2021-11-19,1222.469,1233.708,1221.604,1221.604,229811.0
2021-11-20,1222.469,1233.708,1221.604,1221.604,229811.0
2021-11-21,1222.469,1233.708,1221.604,1221.604,229811.0
2021-11-22,1253.592,1253.592,1207.771,1207.771,137021.0
2021-11-23,1193.939,1214.688,1185.293,1192.209,118346.0
2021-11-24,1183.564,1200.855,1170.596,1176.648,158126.0
2021-11-25,1176.648,1187.887,1161.95,1174.054,105842.0
2021-11-26,1147.253,1193.074,1143.795,1175.783,584357.0
2021-11-27,1147.253,1193.074,1143.795,1175.783,584357.0
2021-11-28,1147.253,1193.074,1143.795,1175.783,584357.0
2021-11-29,1192.209,1206.907,1169.731,1169.731,160350.0
2021-11-30,1148.118,1188.751,1148.118,1161.95,286493.0
2021-12-01,1193.074,1193.074,1154.169,1182.699,141563.0
2021-12-02,1171.46,1188.751,1159.357,1159.357,128206.0
2021-12-03,1188.751,1188.751,1165.409,1173.189,105507.0
2021-12-04,1188.751,1188.751,1165.409,1173.189,105507.0
2021-12-05,1188.751,1188.751,1165.409,1173.189,105507.0
2021-12-06,1184.429,1196.532,1174.919,1183.564,100284.0
2021-12-07,1161.086,1204.313,1161.086,1195.668,141348.0
2021-12-08,1196.532,1212.094,1183.564,1184.429,147450.0
2021-12-09,1184.429,1206.042,1184.429,1196.532,94638.0
2021-12-10,1166.273,1202.584,1166.273,1171.46,162444.0
2021-12-11,1166.273,1202.584,1166.273,1171.46,162444.0
2021-12-12,1166.273,1202.584,1166.273,1171.46,162444.0
2021-12-13,1172.325,1174.919,1140.337,1144.659,177493.0
2021-12-14,1117.858,1153.305,1117.858,1148.118,284199.0
2021-12-15,1177.512,1177.512,1123.91,1134.285,296017.0
2021-12-16,1151.576,1212.094,1149.847,1197.397,333021.0
2021-12-17,1217.281,1222.469,1170.596,1174.054,288690.0
2021-12-18,1217.281,1222.469,1170.596,1174.054,288690.0
2021-12-19,1217.281,1222.469,1170.596,1174.054,288690.0
2021-12-20,1150.711,1185.293,1142.066,1168.002,306903.0
2021-12-21,1199.99,1199.99,1177.512,1182.699,183318.0
2021-12-22,1187.887,1187.887,1172.325,1184.429,136853.0
2021-12-23,1186.158,1203.449,1186.158,1194.803,147383.0
2021-12-24,1209.5,1209.5,1186.158,1186.158,13676.0
2021-12-25,1209.5,1209.5,1186.158,1186.158,13676.0
2021-12-26,1209.5,1209.5,1186.158,1186.158,13676.0
2021-12-27,1209.5,1209.5,1186.158,1186.158,13676.0
2021-12-28,1209.5,1209.5,1186.158,1186.158,13676.0
2021-12-29,1210.365,1210.365,1198.261,1209.5,191798.0
2021-12-30,1203.449,1206.907,1193.939,1198.261,70525.0
2021-12-31,1189.616,1202.584,1185.293,1193.939,39131.0
2022-01-01,1189.616,1202.584,1185.293,1193.939,39131.0
2022-01-02,1189.616,1202.584,1185.293,1193.939,39131.0
2022-01-03,1189.616,1202.584,1185.293,1193.939,39131.0
2022-01-04,1214.688,1214.688,1190.48,1190.48,308324.0
2022-01-05,1194.803,1212.094,1189.616,1202.584,652405.0
2022-01-06,1186.158,1193.074,1169.731,1175.783,140380.0
2022-01-07,1167.138,1179.241,1159.357,1174.054,140637.0
2022-01-08,1167.138,1179.241,1159.357,1174.054,140637.0
2022-01-09,1167.138,1179.241,1159.357,1174.054,140637.0
2022-01-10,1196.532,1196.532,1148.118,1156.763,128556.0
2022-01-11,1167.138,1175.783,1158.492,1158.492,201916.0
2022-01-12,1205.178,1256.186,1202.584,1218.146,849195.0
2022-01-13,1197.397,1244.947,1197.397,1239.76,389370.0
2022-01-14,1247.54,1250.134,1200.855,1205.178,190022.0
2022-01-15,1247.54,1250.134,1200.855,1205.178,190022.0
2022-01-16,1247.54,1250.134,1200.855,1205.178,190022.0
2022-01-17,1207.771,1207.771,1178.377,1180.97,219857.0
2022-01-18,1160.221,1174.919,1142.93,1145.524,392728.0
2022-01-19,1142.066,1162.815,1135.149,1155.034,423301.0
2022-01-20,1155.034,1161.95,1143.795,1150.711,241824.0
2022-01-21,1142.066,1142.066,1114.4,1116.994,197335.0
2022-01-22,1142.066,1142.066,1114.4,1116.994,197335.0
2022-01-23,1142.066,1142.066,1114.4,1116.994,197335.0
2022-01-24,1117.858,1117.858,1065.986,1083.277,250176.0
2022-01-25,1096.245,1110.078,1085.87,1103.161,192176.0
2022-01-26,1104.026,1138.608,1104.026,1136.014,142831.0
2022-01-27,1123.046,1146.389,1116.129,1144.659,156151.0
2022-01-28,1115.265,1155.899,1115.265,1147.253,283225.0
2022-01-29,1115.265,1155.899,1115.265,1147.253,283225.0
2022-01-30,1115.265,1155.899,1115.265,1147.253,283225.0
2022-01-31,1149.847,1167.138,1144.659,1150.711,175515.0
2022-02-01,1170.596,1170.596,1142.066,1148.118,237028.0
2022-02-02,1153.305,1169.731,1153.305,1153.305,79445.0
2022-02-03,1162.815,1162.815,1136.014,1138.608,126932.0
2022-02-04,1152.44,1152.44,1103.161,1103.161,179130.0
2022-02-05,1152.44,1152.44,1103.161,1103.161,179130.0
2022-02-06,1152.44,1152.44,1103.161,1103.161,179130.0
2022-02-07,1122.181,1122.181,1092.787,1092.787,154026.0
2022-02-08,1091.058,1099.703,1072.902,1092.787,223982.0
2022-02-09,1144.659,1146.389,1097.109,1119.588,451765.0
2022-02-10,1113.536,1151.576,1112.671,1138.608,235155.0
2022-02-11,1127.368,1134.285,1122.181,1131.691,155718.0
2022-02-12,1127.368,1134.285,1122.181,1131.691,155718.0
2022-02-13,1127.368,1134.285,1122.181,1131.691,155718.0
2022-02-14,1153.305,1153.305,1105.755,1112.671,247422.0
2022-02-15,1119.588,1137.743,1111.807,1111.807,198777.0
2022-02-16,1092.787,1115.265,1092.787,1104.026,346230.0
2022-02-17,1136.014,1136.014,1094.516,1109.213,317613.0
2022-02-18,1106.619,1132.556,1102.297,1119.588,405721.0
2022-02-19,1106.619,1132.556,1102.297,1119.588,405721.0
2022-02-20,1106.619,1132.556,1102.297,1119.588,405721.0
2022-02-21,1140.337,1140.337,1113.536,1119.588,353959.0
2022-02-22,1080.683,1124.775,1080.683,1122.181,257073.0
2022-02-23,1136.878,1136.878,1083.277,1084.141,364225.0
2022-02-24,1049.399,1079.687,1027.128,1027.128,345633.0
2022-02-25,1038.709,1063.653,1033.364,1054.744,421739.0
2022-02-26,1038.709,1063.653,1033.364,1054.744,421739.0
2022-02-27,1038.709,1063.653,1033.364,1054.744,421739.0
2022-02-28,1041.382,1068.107,1035.146,1068.107,363885.0
2022-03-01,1077.015,1079.687,1041.382,1052.072,251226.0
2022-03-02,1035.146,1052.072,1031.583,1034.255,302157.0
2022-03-03,1035.146,1035.146,959.425,959.425,317809.0
2022-03-04,987.932,987.932,919.338,922.901,461873.0
2022-03-05,987.932,987.932,919.338,922.901,461873.0
2022-03-06,987.932,987.932,919.338,922.901,461873.0
2022-03-07,899.74,936.264,858.316,924.683,785732.0
2022-03-08,912.211,938.936,906.866,938.936,334228.0
2022-03-09,934.482,974.569,934.482,974.569,290860.0
2022-03-10,968.334,982.587,956.753,976.351,276804.0
2022-03-11,946.954,1009.312,946.954,979.914,381490.0
2022-03-12,946.954,1009.312,946.954,979.914,381490.0
2022-03-13,946.954,1009.312,946.954,979.914,381490.0
2022-03-14,979.914,1012.875,979.914,1004.858,239881.0
2022-03-15,980.805,998.622,970.115,978.133,160454.0
2022-03-16,950.517,1020.002,950.517,1012.875,296212.0
2022-03-17,1030.012,1030.012,1003.856,1016.483,188116.0
2022-03-18,1021.894,1043.541,1011.071,1043.541,461927.0
2022-03-19,1021.894,1043.541,1011.071,1043.541,461927.0
2022-03-20,1021.894,1043.541,1011.071,1043.541,461927.0
2022-03-21,1037.227,1043.541,1021.894,1021.894,106799.0
2022-03-22,1030.914,1034.522,1013.777,1019.189,126288.0
2022-03-23,990.327,1030.012,990.327,1013.777,221758.0
2022-03-24,1013.777,1014.679,978.601,991.229,240834.0
2022-03-25,988.523,999.346,983.111,996.64,307039.0
2022-03-26,988.523,999.346,983.111,996.64,307039.0
2022-03-27,988.523,999.346,983.111,996.64,307039.0
2022-03-28,995.738,1008.365,989.425,1007.463,168644.0
2022-03-29,1013.777,1028.208,1005.66,1025.502,110378.0
2022-03-30,1000.248,1022.796,996.64,1004.758,298263.0
2022-03-31,1026.404,1026.404,983.111,984.013,199621.0
2022-04-01,984.915,993.934,969.582,971.386,148350.0
2022-04-02,984.915,993.934,969.582,971.386,148350.0
2022-04-03,984.915,993.934,969.582,971.386,148350.0
2022-04-04,993.032,993.032,960.563,964.17,233072.0
2022-04-05,957.857,974.994,948.838,966.876,191399.0
2022-04-06,990.327,990.327,928.995,931.701,229512.0
2022-04-07,939.818,944.328,919.074,919.074,111726.0
2022-04-08,919.976,947.034,919.976,936.21,178196.0
2022-04-09,919.976,947.034,919.976,936.21,178196.0
2022-04-10,919.976,947.034,919.976,936.21,178196.0
2022-04-11,933.505,947.936,927.191,947.034,171710.0
2022-04-12,940.72,963.269,926.289,961.465,222485.0
2022-04-13,956.053,956.053,934.407,956.053,428619.0
2022-04-14,979.503,1001.15,960.563,960.563,254136.0
2022-04-15,979.503,1001.15,960.563,960.563,254136.0
2022-04-16,979.503,1001.15,960.563,960.563,254136.0
2022-04-17,979.503,1001.15,960.563,960.563,254136.0
2022-04-18,979.503,1001.15,960.563,960.563,254136.0
2022-04-19,960.563,964.17,941.622,947.034,235349.0
2022-04-20,954.249,967.778,947.936,951.543,233618.0
2022-04-21,931.701,972.288,931.701,957.857,285467.0
2022-04-22,938.014,951.543,919.976,919.976,158251.0
2022-04-23,938.014,951.543,919.976,919.976,158251.0
2022-04-24,938.014,951.543,919.976,919.976,158251.0
2022-04-25,918.172,926.289,897.878,909.152,334683.0
2022-04-26,912.76,913.662,879.839,883.447,196220.0
2022-04-27,880.29,880.29,862.252,862.252,307898.0
2022-04-28,864.957,876.683,860.899,870.369,306012.0
2022-04-29,879.388,898.78,873.075,884.8,279924.0
2022-04-30,879.388,898.78,873.075,884.8,279924.0
2022-05-01,879.388,898.78,873.075,884.8,279924.0
2022-05-02,879.388,898.78,873.075,884.8,279924.0
2022-05-03,883.898,889.761,873.977,883.447,266166.0
2022-05-04,882.545,884.349,858.193,864.957,262720.0
2022-05-05,882.545,888.859,846.017,847.37,212854.0
2022-05-06,848.272,848.272,812.645,812.645,336370.0
2022-05-07,848.272,848.272,812.645,812.645,336370.0
2022-05-08,848.272,848.272,812.645,812.645,336370.0
2022-05-09,813.998,814.449,780.175,783.783,268246.0
2022-05-10,785.136,803.626,785.136,789.195,363966.0
2022-05-11,809.037,809.037,780.626,787.842,243397.0
2022-05-12,778.371,799.567,768.45,797.763,373518.0
2022-05-13,810.841,810.841,795.959,800.92,395192.0
2022-05-14,810.841,810.841,795.959,800.92,395192.0
2022-05-15,810.841,810.841,795.959,800.92,395192.0
2022-05-16,789.195,800.92,774.764,787.842,585397.0
2022-05-17,787.391,809.488,787.391,798.665,436602.0
2022-05-18,818.057,818.057,767.097,767.097,312548.0
2022-05-19,754.921,765.293,734.628,758.529,567015.0
2022-05-20,769.352,769.352,744.549,746.353,304599.0
2022-05-21,769.352,769.352,744.549,746.353,304599.0
2022-05-22,769.352,769.352,744.549,746.353,304599.0
2022-05-23,758.529,769.352,752.666,763.039,265380.0
2022-05-24,759.431,759.431,738.235,742.745,969006.0
2022-05-25,750.411,766.646,735.98,766.646,438997.0
2022-05-26,766.195,809.488,764.391,809.037,246575.0
2022-05-27,820.762,820.762,785.136,785.136,298787.0
2022-05-28,820.762,820.762,785.136,785.136,298787.0
2022-05-29,820.762,820.762,785.136,785.136,298787.0
2022-05-30,786.489,805.881,782.881,799.567,271911.0
2022-05-31,784.685,803.626,778.371,792.351,767402.0
2022-06-01,781.077,807.233,781.077,786.94,185598.0
2022-06-02,781.077,807.233,781.077,786.94,185598.0
2022-06-03,781.077,807.233,781.077,786.94,185598.0
2022-06-04,781.077,807.233,781.077,786.94,185598.0
2022-06-05,781.077,807.233,781.077,786.94,185598.0
2022-06-06,805.881,815.802,797.312,806.331,325068.0
2022-06-07,802.724,809.488,776.117,784.234,390125.0
2022-06-08,784.234,791.45,777.019,783.332,280098.0
2022-06-09,775.666,779.724,753.568,753.568,559363.0
2022-06-10,754.019,756.274,720.648,720.648,514217.0
2022-06-11,754.019,756.274,720.648,720.648,514217.0
2022-06-12,754.019,756.274,720.648,720.648,514217.0
2022-06-13,731.471,731.922,705.315,715.236,504012.0
2022-06-14,717.942,720.197,688.178,700.354,426908.0
2022-06-15,718.844,741.843,707.569,734.177,333882.0
2022-06-16,734.177,734.177,706.217,722.902,550234.0
2022-06-17,741.843,744.549,724.255,738.235,413920.0
2022-06-18,741.843,744.549,724.255,738.235,413920.0
2022-06-19,741.843,744.549,724.255,738.235,413920.0
2022-06-20,717.942,744.098,717.942,733.726,465140.0
2022-06-21,723.353,738.235,723.353,726.059,197687.0
2022-06-22,721.549,724.255,696.746,723.804,323292.0
2022-06-23,704.864,724.255,704.864,722.0,161880.0
2022-06-24,719.295,752.215,718.844,752.215,263533.0
2022-06-25,719.295,752.215,718.844,752.215,263533.0
2022-06-26,719.295,752.215,718.844,752.215,263533.0
2022-06-27,747.706,762.137,731.02,734.177,180013.0
2022-06-28,750.862,758.98,734.628,749.96,394893.0
2022-06-29,741.843,754.921,735.078,754.921,225553.0
2022-06-30,748.157,748.157,717.942,740.039,252755.0
2022-07-01,737.784,759.882,735.078,748.608,247323.0
2022-07-02,737.784,759.882,735.078,748.608,247323.0
2022-07-03,737.784,759.882,735.078,748.608,247323.0
2022-07-04,727.412,743.647,703.511,738.235,335936.0
2022-07-05,734.628,739.137,683.217,712.079,339416.0
2022-07-06,709.373,723.804,709.373,721.549,267006.0
2022-07-07,727.412,734.628,721.098,734.628,189305.0
2022-07-08,736.431,738.235,722.451,729.667,307670.0
2022-07-09,736.431,738.235,722.451,729.667,307670.0
2022-07-10,736.431,738.235,722.451,729.667,307670.0
2022-07-11,712.53,727.412,711.628,721.549,110249.0
2022-07-12,705.315,719.295,705.315,716.589,117674.0
2022-07-13,731.922,731.922,693.589,703.511,124269.0
2022-07-14,701.707,713.883,681.864,699.001,287551.0
2022-07-15,678.256,712.53,678.256,705.315,184830.0
2022-07-16,678.256,712.53,678.256,705.315,184830.0
2022-07-17,678.256,712.53,678.256,705.315,184830.0
2022-07-18,723.804,723.804,704.413,712.079,142676.0
2022-07-19,708.471,736.882,701.256,727.412,131941.0
2022-07-20,738.686,747.706,730.118,745.0,291452.0
2022-07-21,735.078,794.155,730.569,769.803,414616.0
2022-07-22,758.078,791.45,758.078,779.273,256688.0
2022-07-23,758.078,791.45,758.078,779.273,256688.0
2022-07-24,758.078,791.45,758.078,779.273,256688.0
2022-07-25,759.882,792.351,751.764,787.842,191330.0
2022-07-26,784.685,784.685,749.059,761.686,246138.0
2022-07-27,741.843,760.784,739.588,743.647,195192.0
2022-07-28,762.588,762.588,743.196,752.666,151539.0
2022-07-29,762.137,774.764,756.725,767.097,241402.0
2022-07-30,762.137,774.764,756.725,767.097,241402.0
2022-07-31,762.137,774.764,756.725,767.097,241402.0
2022-08-01,764.842,779.273,764.842,768.901,129244.0
2022-08-02,763.039,763.039,744.549,746.353,199631.0
2022-08-03,745.902,765.293,742.745,759.882,125406.0
2022-08-04,765.293,782.881,764.391,766.646,139956.0
2022-08-05,745.902,768.45,731.922,734.177,183105.0
2022-08-06,745.902,768.45,731.922,734.177,183105.0
2022-08-07,745.902,768.45,731.922,734.177,183105.0
2022-08-08,734.177,761.235,734.177,760.333,214175.0
2022-08-09,773.862,773.862,728.765,733.726,186396.0
2022-08-10,729.216,761.235,723.353,761.235,181310.0
2022-08-11,755.823,762.137,750.862,758.529,103728.0
2022-08-12,738.686,749.96,731.02,749.509,168597.0
2022-08-13,738.686,749.96,731.02,749.509,168597.0
2022-08-14,738.686,749.96,731.02,749.509,168597.0
2022-08-15,730.118,761.235,730.118,747.255,164080.0
2022-08-16,768.45,768.45,747.706,766.646,130220.0
2022-08-17,780.175,780.175,742.745,742.745,234076.0
2022-08-18,728.314,747.706,721.549,725.608,136761.0
2022-08-19,725.157,725.157,687.727,687.727,334758.0
2022-08-20,725.157,725.157,687.727,687.727,334758.0
2022-08-21,725.157,725.157,687.727,687.727,334758.0
2022-08-22,681.864,694.491,671.492,676.904,267693.0
2022-08-23,662.473,685.472,656.61,657.512,255623.0
2022-08-24,643.983,658.414,636.316,641.728,398135.0
2022-08-25,642.63,643.081,630.003,633.16,190670.0
2022-08-26,638.12,643.532,620.533,620.533,161098.0
2022-08-27,638.12,643.532,620.533,620.533,161098.0
2022-08-28,638.12,643.532,620.533,620.533,161098.0
2022-08-29,638.12,643.532,620.533,620.533,161098.0
2022-08-30,636.316,637.218,623.238,631.356,426932.0
2022-08-31,645.787,645.787,616.925,620.983,339529.0
2022-09-01,608.807,616.474,599.788,604.749,173616.0
2022-09-02,607.003,614.67,599.337,611.513,131674.0
2022-09-03,607.003,614.67,599.337,611.513,131674.0
2022-09-04,607.003,614.67,599.337,611.513,131674.0
2022-09-05,623.238,623.238,595.278,615.121,541518.0
2022-09-06,624.14,663.375,624.14,647.14,265249.0
2022-09-07,640.375,652.1,627.297,646.238,570331.0
2022-09-08,646.689,646.689,621.885,643.532,271422.0
2022-09-09,654.806,666.531,643.983,664.276,216668.0
2022-09-10,654.806,666.531,643.983,664.276,216668.0
2022-09-11,654.806,666.531,643.983,664.276,216668.0
2022-09-12,665.178,693.589,665.178,688.178,229543.0
2022-09-13,705.315,705.315,652.1,652.1,330058.0
2022-09-14,651.198,700.354,651.198,674.649,407265.0
2022-09-15,674.649,687.276,666.08,686.374,574650.0
2022-09-16,667.884,709.373,664.276,705.766,1185866.0
2022-09-17,667.884,709.373,664.276,705.766,1185866.0
2022-09-18,667.884,709.373,664.276,705.766,1185866.0
2022-09-19,667.884,709.373,664.276,705.766,1185866.0
2022-09-20,705.766,713.883,695.393,703.962,765458.0
2022-09-21,699.452,713.883,697.648,712.981,1082302.0
2022-09-22,714.334,719.295,700.805,714.334,594564.0
2022-09-23,726.059,731.922,694.04,702.158,1193171.0
2022-09-24,726.059,731.922,694.04,702.158,1193171.0
2022-09-25,726.059,731.922,694.04,702.158,1193171.0
2022-09-26,702.158,702.158,665.629,674.649,831083.0
2022-09-27,687.276,708.02,671.041,681.413,854553.0
2022-09-28,671.943,671.943,625.493,664.276,714736.0
2022-09-29,647.14,661.571,626.846,642.63,586800.0
2022-09-30,629.552,665.178,629.552,658.414,534864.0
2022-10-01,629.552,665.178,629.552,658.414,534864.0
2022-10-02,629.552,665.178,629.552,658.414,534864.0
2022-10-03,673.747,675.551,648.493,675.551,360946.0
2022-10-04,689.982,734.628,689.982,712.079,425008.0
2022-10-05,727.863,727.863,683.668,689.982,303957.0
2022-10-06,703.511,703.511,686.374,691.335,310440.0
2022-10-07,698.55,698.55,666.982,671.492,246658.0
2022-10-08,698.55,698.55,666.982,671.492,246658.0
2022-10-09,698.55,698.55,666.982,671.492,246658.0
2022-10-10,667.433,685.472,658.414,678.707,141859.0
2022-10-11,695.393,695.393,666.08,680.511,184321.0
2022-10-12,678.256,684.119,658.414,667.433,380816.0
2022-10-13,657.061,716.138,657.061,703.06,1254575.0
2022-10-14,720.197,731.922,703.511,717.942,443402.0
2022-10-15,720.197,731.922,703.511,717.942,443402.0
2022-10-16,720.197,731.922,703.511,717.942,443402.0
2022-10-17,736.431,739.137,701.707,736.882,305240.0
2022-10-18,744.098,769.352,733.275,748.608,985662.0
2022-10-19,763.49,763.49,726.51,726.51,273298.0
2022-10-20,716.589,730.118,703.511,713.432,353834.0
2022-10-21,696.746,710.275,689.982,704.864,299826.0
2022-10-22,696.746,710.275,689.982,704.864,299826.0
2022-10-23,696.746,710.275,689.982,704.864,299826.0
2022-10-24,721.549,731.471,703.06,717.491,317689.0
2022-10-25,721.549,760.784,717.491,756.274,338021.0
2022-10-26,740.941,787.391,740.941,780.175,227765.0
2022-10-27,784.685,797.312,777.92,789.646,280794.0
2022-10-28,782.881,804.077,777.92,779.273,304886.0
2022-10-29,782.881,804.077,777.92,779.273,304886.0
2022-10-30,782.881,804.077,777.92,779.273,304886.0
2022-10-31,783.332,789.646,777.47,781.979,301038.0
2022-11-01,801.822,812.645,789.195,789.195,212815.0
2022-11-02,808.135,809.488,788.744,802.724,519526.0
2022-11-03,788.293,798.214,782.43,785.136,162723.0
2022-11-04,802.273,822.566,793.253,819.861,265071.0
2022-11-05,802.273,822.566,793.253,819.861,265071.0
2022-11-06,802.273,822.566,793.253,819.861,265071.0
2022-11-07,810.39,842.86,807.684,842.86,336261.0
2022-11-08,826.625,855.487,826.625,855.487,244987.0
2022-11-09,863.604,863.604,839.252,847.37,228977.0
2022-11-10,845.514,894.677,831.136,894.677,299948.0
2022-11-11,868.704,938.739,868.704,930.39,416539.0
2022-11-12,868.704,938.739,868.704,930.39,416539.0
2022-11-13,868.704,938.739,868.704,930.39,416539.0
2022-11-14,912.766,944.304,912.766,937.811,300708.0
2022-11-15,945.232,947.087,899.315,900.243,356103.0
2022-11-16,893.286,893.286,869.632,871.487,424397.0
2022-11-17,854.79,888.648,854.79,880.763,165177.0
2022-11-18,900.243,906.272,875.661,899.315,205216.0
2022-11-19,900.243,906.272,875.661,899.315,205216.0
2022-11-20,900.243,906.272,875.661,899.315,205216.0
2022-11-21,907.2,907.2,884.474,903.49,208777.0
2022-11-22,881.691,918.331,881.691,913.229,185754.0
2022-11-23,927.607,927.607,895.141,925.752,257237.0
2022-11-24,936.883,936.883,914.621,927.607,367827.0
2022-11-25,908.128,932.245,908.128,928.535,1057562.0
2022-11-26,908.128,932.245,908.128,928.535,1057562.0
2022-11-27,908.128,932.245,908.128,928.535,1057562.0
2022-11-28,916.012,935.956,915.085,919.723,162899.0
