,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity
2017-05-01,162.21,162.749,160.979,161.595,15882099.0
2017-05-02,161.902,163.365,161.056,162.749,10956192.0
2017-05-03,160.825,162.672,157.747,159.902,23206425.0
2017-05-04,160.133,161.056,158.901,159.44,24221615.0
2017-05-05,160.056,160.517,155.285,155.285,30367770.0
2017-05-06,160.056,160.517,155.285,155.285,30367770.0
2017-05-07,160.056,160.517,155.285,155.285,30367770.0
2017-05-08,155.977,157.132,149.052,154.515,29322673.0
2017-05-09,155.593,157.516,154.284,154.515,21018578.0
2017-05-10,154.208,155.208,150.36,150.976,48523216.0
2017-05-11,150.976,151.13,145.358,145.435,33941631.0
2017-05-12,146.051,147.898,143.281,147.898,22800237.0
2017-05-13,146.051,147.898,143.281,147.898,22800237.0
2017-05-14,146.051,147.898,143.281,147.898,22800237.0
2017-05-15,147.898,148.128,144.204,148.128,16209741.0
2017-05-16,148.128,148.898,146.666,148.282,19473692.0
2017-05-17,147.821,148.975,146.897,147.205,19496274.0
2017-05-18,147.744,148.128,145.82,147.744,14076250.0
2017-05-19,147.898,151.283,147.898,150.822,40540574.0
2017-05-20,147.898,151.283,147.898,150.822,40540574.0
2017-05-21,147.898,151.283,147.898,150.822,40540574.0
2017-05-22,151.899,152.822,150.591,152.361,24763202.0
2017-05-23,152.592,153.053,152.284,152.515,23911540.0
2017-05-24,152.822,153.977,151.899,153.515,18338434.0
2017-05-25,154.515,154.515,152.745,153.13,21512119.0
2017-05-26,153.669,154.592,152.899,154.054,13920519.0
2017-05-27,153.669,154.592,152.899,154.054,13920519.0
2017-05-28,153.669,154.592,152.899,154.054,13920519.0
2017-05-29,153.669,154.592,152.899,154.054,13920519.0
2017-05-30,153.9,154.131,152.438,153.053,16768407.0
2017-05-31,153.592,153.592,150.283,150.591,29866193.0
2017-06-01,149.206,150.745,147.051,147.436,26722705.0
2017-06-02,147.744,148.821,146.743,147.282,10399921.0
2017-06-03,147.744,148.821,146.743,147.282,10399921.0
2017-06-04,147.744,148.821,146.743,147.282,10399921.0
2017-06-05,147.051,148.282,144.358,144.897,11907486.0
2017-06-06,144.204,144.358,140.587,141.203,41162975.0
2017-06-07,141.588,143.896,141.126,141.511,23720752.0
2017-06-08,142.049,144.358,141.588,143.281,23114837.0
2017-06-09,138.894,141.896,137.355,141.588,30602635.0
2017-06-10,138.894,141.896,137.355,141.588,30602635.0
2017-06-11,138.894,141.896,137.355,141.588,30602635.0
2017-06-12,142.126,143.127,140.203,140.357,14100316.0
2017-06-13,140.972,142.896,140.895,142.588,11177570.0
2017-06-14,142.357,143.435,142.203,142.203,8168722.0
2017-06-15,140.895,141.511,136.817,137.817,25005768.0
2017-06-16,138.279,138.433,137.202,137.586,27617893.0
2017-06-17,138.279,138.433,137.202,137.586,27617893.0
2017-06-18,138.279,138.433,137.202,137.586,27617893.0
2017-06-19,138.894,138.894,136.355,136.663,11640779.0
2017-06-20,136.971,137.74,135.124,135.278,20308212.0
2017-06-21,135.432,137.509,134.97,137.355,21875760.0
2017-06-22,137.355,137.355,135.97,136.124,14495521.0
2017-06-23,139.433,140.818,138.279,140.664,22081740.0
2017-06-24,139.433,140.818,138.279,140.664,22081740.0
2017-06-25,139.433,140.818,138.279,140.664,22081740.0
2017-06-26,142.203,142.973,140.049,140.357,22061940.0
2017-06-27,140.28,140.28,138.894,139.048,13341581.0
2017-06-28,139.048,141.511,138.202,140.741,15766721.0
2017-06-29,141.049,141.665,140.28,140.664,17545431.0
2017-06-30,140.357,140.664,139.279,139.587,25113142.0
2017-07-01,140.357,140.664,139.279,139.587,25113142.0
2017-07-02,140.357,140.664,139.279,139.587,25113142.0
2017-07-03,138.125,140.972,138.125,138.587,12630103.0
2017-07-04,138.433,139.51,138.048,139.202,7254794.0
2017-07-05,139.279,139.741,138.51,139.664,9442482.0
2017-07-06,139.433,141.511,139.433,139.972,15761019.0
2017-07-07,139.664,139.664,135.816,135.893,17866607.0
2017-07-08,139.664,139.664,135.816,135.893,17866607.0
2017-07-09,139.664,139.664,135.816,135.893,17866607.0
2017-07-10,135.97,137.74,135.893,136.586,9025929.0
2017-07-11,136.509,136.817,135.047,135.432,12034313.0
2017-07-12,135.74,136.817,135.355,136.509,12443159.0
2017-07-13,136.817,137.432,135.97,136.432,13424423.0
2017-07-14,136.586,136.894,134.201,134.662,22177639.0
2017-07-15,136.586,136.894,134.201,134.662,22177639.0
2017-07-16,136.586,136.894,134.201,134.662,22177639.0
2017-07-17,136.663,139.741,135.509,136.432,16841536.0
2017-07-18,136.278,136.432,134.508,135.201,11444307.0
2017-07-19,135.432,136.432,135.278,136.047,19594616.0
2017-07-20,136.586,137.894,135.97,137.663,17985150.0
2017-07-21,137.125,137.74,135.893,136.355,9830560.0
2017-07-22,137.125,137.74,135.893,136.355,9830560.0
2017-07-23,137.125,137.74,135.893,136.355,9830560.0
2017-07-24,136.201,136.817,134.662,135.047,13710401.0
2017-07-25,135.124,136.971,135.047,135.355,14144211.0
2017-07-26,138.51,141.434,137.279,138.664,34051040.0
2017-07-27,138.51,139.048,135.97,136.509,32191539.0
2017-07-28,135.97,136.124,133.354,133.662,17455240.0
2017-07-29,135.97,136.124,133.354,133.662,17455240.0
2017-07-30,135.97,136.124,133.354,133.662,17455240.0
2017-07-31,133.277,133.893,132.277,133.123,16979731.0
2017-08-01,133.508,133.893,131.123,131.969,18536119.0
2017-08-02,131.815,135.893,131.507,135.278,20245316.0
2017-08-03,135.201,136.432,133.97,135.432,13082081.0
2017-08-04,135.278,135.893,133.816,135.047,11317924.0
2017-08-05,135.278,135.893,133.816,135.047,11317924.0
2017-08-06,135.278,135.893,133.816,135.047,11317924.0
2017-08-07,135.278,135.586,133.739,134.431,7258913.0
2017-08-08,134.97,135.663,134.124,134.662,8940660.0
2017-08-09,134.201,134.201,131.199,131.969,14859000.0
2017-08-10,132.2,132.892,129.661,130.199,17710602.0
2017-08-11,129.661,130.353,128.198,130.353,13797752.0
2017-08-12,129.661,130.353,128.198,130.353,13797752.0
2017-08-13,129.661,130.353,128.198,130.353,13797752.0
2017-08-14,130.045,130.969,129.814,130.122,9484191.0
2017-08-15,130.815,131.43,130.353,130.738,7522461.0
2017-08-16,130.815,130.892,130.353,130.43,8866532.0
2017-08-17,130.353,130.969,129.661,130.353,10021704.0
2017-08-18,129.814,129.891,128.045,128.275,11880984.0
2017-08-19,129.814,129.891,128.045,128.275,11880984.0
2017-08-20,129.814,129.891,128.045,128.275,11880984.0
2017-08-21,128.122,129.353,127.121,128.429,7848658.0
2017-08-22,129.199,129.661,127.198,127.506,11531326.0
2017-08-23,127.044,127.352,124.582,125.12,20238902.0
2017-08-24,124.89,126.506,124.428,124.428,15061074.0
2017-08-25,124.736,125.659,123.505,123.812,9915760.0
2017-08-26,124.736,125.659,123.505,123.812,9915760.0
2017-08-27,124.736,125.659,123.505,123.812,9915760.0
2017-08-28,124.736,125.659,123.505,123.812,9915760.0
2017-08-29,123.12,123.351,117.272,117.733,36212512.0
2017-08-30,118.811,123.735,118.657,120.734,50685474.0
2017-08-31,120.888,122.273,120.657,122.042,18055548.0
2017-09-01,123.274,123.735,120.196,120.58,14995798.0
2017-09-02,123.274,123.735,120.196,120.58,14995798.0
2017-09-03,123.274,123.735,120.196,120.58,14995798.0
2017-09-04,120.888,121.273,119.888,120.35,7916573.0
2017-09-05,120.119,121.889,119.888,120.196,10887675.0
2017-09-06,120.273,122.966,120.273,122.658,26666133.0
2017-09-07,122.735,125.044,121.966,124.659,24574784.0
2017-09-08,123.812,124.197,122.504,123.581,12709958.0
2017-09-09,123.812,124.197,122.504,123.581,12709958.0
2017-09-10,123.812,124.197,122.504,123.581,12709958.0
2017-09-11,124.582,126.659,123.428,123.581,14544499.0
2017-09-12,123.581,124.659,122.658,123.966,10392844.0
2017-09-13,120.657,123.197,120.35,121.812,28303021.0
2017-09-14,121.581,121.966,119.734,120.042,14388687.0
2017-09-15,119.965,122.35,119.734,121.735,39798543.0
2017-09-16,119.965,122.35,119.734,121.735,39798543.0
2017-09-17,119.965,122.35,119.734,121.735,39798543.0
2017-09-18,121.812,122.042,120.427,121.273,12910318.0
2017-09-19,120.888,122.35,120.888,121.427,18616156.0
2017-09-20,121.658,125.582,120.734,124.813,33152097.0
2017-09-21,124.89,128.891,122.581,128.429,26922890.0
2017-09-22,128.275,130.738,127.891,127.968,28994203.0
2017-09-23,128.275,130.738,127.891,127.968,28994203.0
2017-09-24,128.275,130.738,127.891,127.968,28994203.0
2017-09-25,128.352,131.046,127.352,129.814,19976018.0
2017-09-26,129.507,130.045,128.429,130.045,16830121.0
2017-09-27,130.353,132.431,129.661,130.892,21289259.0
2017-09-28,130.892,131.43,128.506,129.814,10628961.0
2017-09-29,134.662,135.432,131.969,134.431,34166284.0
2017-09-30,134.662,135.432,131.969,134.431,34166284.0
2017-10-01,134.662,135.432,131.969,134.431,34166284.0
2017-10-02,134.739,134.893,132.585,133.354,18217007.0
2017-10-03,133.354,134.97,132.508,134.431,19746354.0
2017-10-04,134.739,135.97,133.2,135.97,21462870.0
2017-10-05,135.97,137.894,134.431,137.509,18327185.0
2017-10-06,137.663,138.51,136.355,136.74,18253151.0
2017-10-07,137.663,138.51,136.355,136.74,18253151.0
2017-10-08,137.663,138.51,136.355,136.74,18253151.0
2017-10-09,137.202,138.356,136.894,136.894,11588827.0
2017-10-10,136.201,137.586,135.663,135.663,12216373.0
2017-10-11,135.663,136.509,133.277,133.662,21799136.0
2017-10-12,134.124,135.124,133.508,134.354,24926810.0
2017-10-13,134.893,134.893,132.508,132.815,20753141.0
2017-10-14,134.893,134.893,132.508,132.815,20753141.0
2017-10-15,134.893,134.893,132.508,132.815,20753141.0
2017-10-16,135.432,136.201,133.739,133.97,13828255.0
2017-10-17,134.662,134.97,132.815,133.508,12495993.0
2017-10-18,134.508,137.509,134.277,137.509,15672818.0
2017-10-19,137.202,137.74,135.124,135.74,13923276.0
2017-10-20,135.97,136.355,134.508,134.585,9538340.0
2017-10-21,135.97,136.355,134.508,134.585,9538340.0
2017-10-22,135.97,136.355,134.508,134.585,9538340.0
2017-10-23,134.97,134.97,132.277,132.277,15279011.0
2017-10-24,132.277,133.662,132.123,132.431,13181025.0
2017-10-25,131.969,132.123,130.661,130.892,14914096.0
2017-10-26,131.61,133.251,130.829,131.454,12541991.0
2017-10-27,131.688,132.938,127.783,128.095,27500952.0
2017-10-28,131.688,132.938,127.783,128.095,27500952.0
2017-10-29,131.688,132.938,127.783,128.095,27500952.0
2017-10-30,127.939,129.892,127.783,129.423,19365861.0
2017-10-31,129.736,129.736,128.095,128.486,19708095.0
2017-11-01,128.72,129.501,125.44,126.533,25166745.0
2017-11-02,125.908,127.393,124.112,125.596,20514853.0
2017-11-03,125.752,126.221,124.815,124.815,16001670.0
2017-11-04,125.752,126.221,124.815,124.815,16001670.0
2017-11-05,125.752,126.221,124.815,124.815,16001670.0
2017-11-06,124.815,125.674,122.94,123.019,18907314.0
2017-11-07,123.409,125.206,122.628,123.643,20169636.0
2017-11-08,123.722,126.377,123.019,126.065,16229859.0
2017-11-09,125.596,126.455,120.207,122.159,27102434.0
2017-11-10,122.472,123.019,120.519,122.472,15301279.0
2017-11-11,122.472,123.019,120.519,122.472,15301279.0
2017-11-12,122.472,123.019,120.519,122.472,15301279.0
2017-11-13,122.784,123.643,119.348,120.285,22000333.0
2017-11-14,124.503,125.284,111.537,117.161,113138308.0
2017-11-15,117.161,119.426,115.13,117.629,39230935.0
2017-11-16,118.332,118.723,117.161,117.395,18246800.0
2017-11-17,116.926,117.707,114.974,117.551,26362226.0
2017-11-18,116.926,117.707,114.974,117.551,26362226.0
2017-11-19,116.926,117.707,114.974,117.551,26362226.0
2017-11-20,117.629,118.02,115.598,116.067,13482309.0
2017-11-21,118.723,118.801,114.427,114.739,27209505.0
2017-11-22,114.271,118.332,113.646,116.223,19597167.0
2017-11-23,116.536,120.05,116.458,119.035,17303677.0
2017-11-24,118.488,119.426,117.317,117.473,9812930.0
2017-11-25,118.488,119.426,117.317,117.473,9812930.0
2017-11-26,118.488,119.426,117.317,117.473,9812930.0
2017-11-27,117.473,119.348,116.458,118.098,12803625.0
2017-11-28,118.098,121.144,117.473,121.066,14719832.0
2017-11-29,121.535,124.659,120.519,123.722,25813725.0
2017-11-30,124.581,125.674,122.784,124.893,33826607.0
2017-12-01,125.284,125.284,123.331,124.19,13570460.0
2017-12-02,125.284,125.284,123.331,124.19,13570460.0
2017-12-03,125.284,125.284,123.331,124.19,13570460.0
2017-12-04,125.752,126.221,123.722,125.752,14154697.0
2017-12-05,125.987,126.455,123.956,123.956,20246541.0
2017-12-06,124.034,125.674,123.956,124.112,9858268.0
2017-12-07,124.424,125.83,123.878,124.112,16202109.0
2017-12-08,124.581,128.564,124.268,127.861,23362630.0
2017-12-09,124.581,128.564,124.268,127.861,23362630.0
2017-12-10,124.581,128.564,124.268,127.861,23362630.0
2017-12-11,128.486,129.58,127.08,129.345,16388494.0
2017-12-12,129.58,129.814,126.611,128.408,15407158.0
2017-12-13,128.798,129.501,127.549,128.174,9345398.0
2017-12-14,127.939,130.361,127.393,129.892,14798087.0
2017-12-15,130.204,130.517,128.564,129.423,17267940.0
2017-12-16,130.204,130.517,128.564,129.423,17267940.0
2017-12-17,130.204,130.517,128.564,129.423,17267940.0
2017-12-18,129.423,130.517,128.955,129.111,9027215.0
2017-12-19,128.72,129.58,128.252,129.111,9793218.0
2017-12-20,129.111,129.658,127.705,128.877,10141057.0
2017-12-21,128.486,129.501,128.252,128.955,9163100.0
2017-12-22,128.798,129.892,128.798,128.955,4946073.0
2017-12-23,128.798,129.892,128.798,128.955,4946073.0
2017-12-24,128.798,129.892,128.798,128.955,4946073.0
2017-12-25,128.798,129.892,128.798,128.955,4946073.0
2017-12-26,128.798,129.892,128.798,128.955,4946073.0
2017-12-27,129.423,129.423,127.08,128.095,8327222.0
2017-12-28,128.252,128.408,127.002,128.408,3939617.0
2017-12-29,128.408,129.267,127.705,129.267,4570607.0
2017-12-30,128.408,129.267,127.705,129.267,4570607.0
2017-12-31,128.408,129.267,127.705,129.267,4570607.0
2018-01-01,128.408,129.267,127.705,129.267,4570607.0
2018-01-02,129.462,131.298,128.135,131.064,13286753.0
2018-01-03,131.767,133.485,131.22,133.485,24277583.0
2018-01-04,133.563,133.563,131.454,133.212,20135350.0
2018-01-05,133.055,134.422,132.469,133.485,14186703.0
2018-01-06,133.055,134.422,132.469,133.485,14186703.0
2018-01-07,133.055,134.422,132.469,133.485,14186703.0
2018-01-08,133.602,133.68,132.118,132.43,8867343.0
2018-01-09,133.212,133.212,132.274,132.587,10252426.0
2018-01-10,132.665,132.86,130.595,131.376,16565478.0
2018-01-11,131.571,131.884,130.322,131.025,13716108.0
2018-01-12,131.22,132.157,130.985,131.22,14682023.0
2018-01-13,131.22,132.157,130.985,131.22,14682023.0
2018-01-14,131.22,132.157,130.985,131.22,14682023.0
2018-01-15,131.727,134.93,131.727,134.305,11942653.0
2018-01-16,134.11,134.696,131.767,132.079,12013454.0
2018-01-17,132.313,133.055,128.798,129.15,18275966.0
2018-01-18,129.658,130.087,128.174,129.189,9108033.0
2018-01-19,129.501,129.892,128.135,128.838,9332927.0
2018-01-20,129.501,129.892,128.135,128.838,9332927.0
2018-01-21,129.501,129.892,128.135,128.838,9332927.0
2018-01-22,128.486,129.58,128.174,128.564,12367489.0
2018-01-23,128.877,129.15,126.846,128.213,11464602.0
2018-01-24,128.369,131.962,128.135,131.22,18603464.0
2018-01-25,131.337,133.914,130.829,133.29,18473064.0
2018-01-26,133.68,135.359,132.469,134.11,14688310.0
2018-01-27,133.68,135.359,132.469,134.11,14688310.0
2018-01-28,133.68,135.359,132.469,134.11,14688310.0
2018-01-29,133.797,134.891,133.055,133.524,16953717.0
2018-01-30,133.133,133.758,131.22,131.22,13413910.0
2018-01-31,131.025,132.001,129.658,130.439,12181884.0
2018-02-01,132.001,135.555,130.79,135.008,28444703.0
2018-02-02,134.696,135.008,131.884,131.884,14591931.0
2018-02-03,134.696,135.008,131.884,131.884,14591931.0
2018-02-04,134.696,135.008,131.884,131.884,14591931.0
2018-02-05,130.712,130.868,127.939,128.877,13246187.0
2018-02-06,125.635,127.236,123.409,125.518,18129597.0
2018-02-07,126.182,131.181,125.791,130.79,15484915.0
2018-02-08,130.517,132.196,128.681,128.877,12982819.0
2018-02-09,128.408,129.345,124.659,124.971,21022992.0
2018-02-10,128.408,129.345,124.659,124.971,21022992.0
2018-02-11,128.408,129.345,124.659,124.971,21022992.0
2018-02-12,126.533,128.056,125.791,126.221,10953961.0
2018-02-13,126.065,127.002,124.542,125.479,11831653.0
2018-02-14,126.455,130.087,126.455,129.189,13633791.0
2018-02-15,129.931,131.688,129.501,131.22,12843385.0
2018-02-16,132.548,134.617,132.079,134.305,11463681.0
2018-02-17,132.548,134.617,132.079,134.305,11463681.0
2018-02-18,132.548,134.617,132.079,134.305,11463681.0
2018-02-19,133.993,134.656,133.133,133.172,9058284.0
2018-02-20,134.11,135.086,132.782,133.836,9122640.0
2018-02-21,134.11,135.242,133.797,134.539,11859189.0
2018-02-22,134.344,134.344,130.829,133.446,13183193.0
2018-02-23,133.524,134.11,132.001,133.212,6195187.0
2018-02-24,133.524,134.11,132.001,133.212,6195187.0
2018-02-25,133.524,134.11,132.001,133.212,6195187.0
2018-02-26,133.329,134.969,132.704,133.914,10607462.0
2018-02-27,136.336,137.625,134.93,135.281,26933785.0
2018-02-28,129.54,132.587,122.667,124.971,54598936.0
2018-03-01,123.565,125.166,120.363,121.378,33076779.0
2018-03-02,120.48,121.495,119.269,120.207,18553408.0
2018-03-03,120.48,121.495,119.269,120.207,18553408.0
2018-03-04,120.48,121.495,119.269,120.207,18553408.0
2018-03-05,120.519,121.222,118.449,121.066,36391050.0
2018-03-06,121.847,122.511,119.894,119.972,15544749.0
2018-03-07,119.816,120.129,118.645,118.684,21814204.0
2018-03-08,121.066,122.237,119.933,120.168,16127363.0
2018-03-09,120.246,120.753,119.035,119.66,14273104.0
2018-03-10,120.246,120.753,119.035,119.66,14273104.0
2018-03-11,120.246,120.753,119.035,119.66,14273104.0
2018-03-12,119.269,120.011,118.293,118.762,10907338.0
2018-03-13,118.84,119.504,116.067,116.458,11940368.0
2018-03-14,116.731,117.981,116.184,116.77,13876748.0
2018-03-15,116.926,116.926,114.817,115.598,17734173.0
2018-03-16,115.872,116.653,115.169,115.286,29829364.0
2018-03-17,115.872,116.653,115.169,115.286,29829364.0
2018-03-18,115.872,116.653,115.169,115.286,29829364.0
2018-03-19,115.442,115.95,113.489,113.685,14497406.0
2018-03-20,114.036,116.067,112.669,113.138,15403796.0
2018-03-21,113.099,113.489,111.615,111.615,16555349.0
2018-03-22,110.912,113.138,110.443,113.06,16821465.0
2018-03-23,112.201,114.349,111.381,113.568,17679249.0
2018-03-24,112.201,114.349,111.381,113.568,17679249.0
2018-03-25,112.201,114.349,111.381,113.568,17679249.0
2018-03-26,113.997,114.778,113.06,113.45,11069103.0
2018-03-27,114.974,115.325,112.63,113.333,14253259.0
2018-03-28,112.63,113.607,111.146,113.255,12617844.0
2018-03-29,113.216,114.817,112.591,112.591,12285751.0
2018-03-30,113.216,114.817,112.591,112.591,12285751.0
2018-03-31,113.216,114.817,112.591,112.591,12285751.0
2018-04-01,113.216,114.817,112.591,112.591,12285751.0
2018-04-02,113.216,114.817,112.591,112.591,12285751.0
2018-04-03,111.107,112.708,110.639,111.263,16770553.0
2018-04-04,110.678,111.849,110.131,111.224,15135838.0
2018-04-05,113.06,114.739,112.005,114.192,15173420.0
2018-04-06,114.075,116.575,113.45,115.676,13124149.0
2018-04-07,114.075,116.575,113.45,115.676,13124149.0
2018-04-08,114.075,116.575,113.45,115.676,13124149.0
2018-04-09,116.145,117.551,116.145,116.458,13661313.0
2018-04-10,116.926,118.723,116.692,117.863,14005961.0
2018-04-11,117.356,118.215,116.458,117.317,24907382.0
2018-04-12,117.665,117.665,115.034,115.681,21001364.0
2018-04-13,116.127,117.584,115.115,116.734,14002774.0
2018-04-14,116.127,117.584,115.115,116.734,14002774.0
2018-04-15,116.127,117.584,115.115,116.734,14002774.0
2018-04-16,117.098,117.422,115.762,116.451,8944371.0
2018-04-17,116.653,117.179,115.843,115.843,22678659.0
2018-04-18,116.046,116.41,115.115,115.317,24684666.0
2018-04-19,115.439,117.989,115.439,117.624,23494296.0
2018-04-20,117.827,119.365,117.26,117.341,8026562.0
2018-04-21,117.827,119.365,117.26,117.341,8026562.0
2018-04-22,117.827,119.365,117.26,117.341,8026562.0
2018-04-23,117.301,118.677,117.22,118.029,9769773.0
2018-04-24,118.11,119.203,116.774,116.977,10165921.0
2018-04-25,116.289,117.503,115.641,117.26,13282925.0
2018-04-26,117.22,120.458,117.098,120.174,14196636.0
2018-04-27,120.498,122.077,120.498,121.105,12597457.0
2018-04-28,120.498,122.077,120.498,121.105,12597457.0
2018-04-29,120.498,122.077,120.498,121.105,12597457.0
2018-04-30,121.753,122.927,120.862,122.765,15722575.0
2018-05-01,122.724,125.234,122.724,124.748,12725678.0
2018-05-02,125.477,125.477,122.117,122.684,18569197.0
2018-05-03,122.724,123.493,121.146,121.51,9577742.0
2018-05-04,122.36,123.493,121.915,122.441,9484486.0
2018-05-05,122.36,123.493,121.915,122.441,9484486.0
2018-05-06,122.36,123.493,121.915,122.441,9484486.0
2018-05-07,122.36,123.493,121.915,122.441,9484486.0
2018-05-08,123.858,124.991,121.348,121.631,16399287.0
2018-05-09,121.389,122.441,120.215,122.401,20410840.0
2018-05-10,122.522,129.808,122.522,129.808,35065659.0
2018-05-11,129.848,139.603,129.808,139.239,42369921.0
2018-05-12,129.848,139.603,129.808,139.239,42369921.0
2018-05-13,129.848,139.603,129.808,139.239,42369921.0
2018-05-14,139.198,139.198,133.167,136.082,22719050.0
2018-05-15,135.839,136.243,133.977,134.098,12102029.0
2018-05-16,134.058,135.677,133.855,134.463,11966949.0
2018-05-17,134.665,137.093,134.139,137.093,11049275.0
2018-05-18,137.336,137.741,135.92,137.296,13236499.0
2018-05-19,137.336,137.741,135.92,137.296,13236499.0
2018-05-20,137.336,137.741,135.92,137.296,13236499.0
2018-05-21,137.539,138.834,136.405,138.429,7812065.0
2018-05-22,138.47,139.32,137.741,138.105,10478707.0
2018-05-23,138.51,139.32,137.134,137.498,11631624.0
2018-05-24,137.62,137.62,134.584,134.584,13202275.0
2018-05-25,135.474,136.122,134.908,135.96,10772102.0
2018-05-26,135.474,136.122,134.908,135.96,10772102.0
2018-05-27,135.474,136.122,134.908,135.96,10772102.0
2018-05-28,135.474,136.122,134.908,135.96,10772102.0
2018-05-29,134.665,135.029,131.386,131.589,23326508.0
2018-05-30,131.143,132.115,130.536,132.074,8631736.0
2018-05-31,132.358,133.451,131.346,131.629,14269045.0
2018-06-01,132.803,135.029,131.751,133.086,8473038.0
2018-06-02,132.803,135.029,131.751,133.086,8473038.0
2018-06-03,132.803,135.029,131.751,133.086,8473038.0
2018-06-04,133.491,135.96,133.491,134.584,6467718.0
2018-06-05,134.584,135.717,132.965,135.717,10400801.0
2018-06-06,136.001,138.672,135.393,138.065,12829070.0
2018-06-07,140.413,142.315,137.62,138.348,46626862.0
2018-06-08,137.701,138.47,136.082,136.932,8950498.0
2018-06-09,137.701,138.47,136.082,136.932,8950498.0
2018-06-10,137.701,138.47,136.082,136.932,8950498.0
2018-06-11,137.782,140.008,136.851,139.239,12049241.0
2018-06-12,139.643,140.453,138.389,138.672,9381635.0
2018-06-13,138.672,139.643,137.255,139.117,11795604.0
2018-06-14,138.348,141.627,138.105,141.384,21943422.0
2018-06-15,140.979,141.343,137.458,137.458,37450855.0
2018-06-16,140.979,141.343,137.458,137.458,37450855.0
2018-06-17,140.979,141.343,137.458,137.458,37450855.0
2018-06-18,137.62,138.348,135.393,136.77,10534823.0
2018-06-19,135.636,138.267,134.908,137.539,9729872.0
2018-06-20,138.713,140.291,138.389,140.17,10705847.0
2018-06-21,140.736,141.465,139.158,140.574,19677228.0
2018-06-22,140.534,144.177,140.332,142.963,11963534.0
2018-06-23,140.534,144.177,140.332,142.963,11963534.0
2018-06-24,140.534,144.177,140.332,142.963,11963534.0
2018-06-25,142.436,143.61,141.424,143.286,11656295.0
2018-06-26,143.286,143.813,141.546,142.396,9010578.0
2018-06-27,142.396,142.76,138.065,141.424,15543097.0
2018-06-28,140.736,142.274,139.036,139.643,14697888.0
2018-06-29,140.858,144.096,140.858,140.858,17232135.0
2018-06-30,140.858,144.096,140.858,140.858,17232135.0
2018-07-01,140.858,144.096,140.858,140.858,17232135.0
2018-07-02,139.846,140.696,138.105,138.429,12783832.0
2018-07-03,138.672,139.967,138.308,138.348,13521377.0
2018-07-04,138.105,140.696,138.105,140.21,6948584.0
2018-07-05,140.413,140.858,139.32,140.048,10399279.0
2018-07-06,143.408,147.982,143.408,146.039,25770814.0
2018-07-07,143.408,147.982,143.408,146.039,25770814.0
2018-07-08,143.408,147.982,143.408,146.039,25770814.0
2018-07-09,147.334,148.184,144.379,145.027,13789979.0
2018-07-10,145.391,146.444,144.339,145.715,10751132.0
2018-07-11,144.015,144.541,142.315,143.651,11609969.0
2018-07-12,143.003,143.61,138.186,142.153,17950530.0
2018-07-13,142.963,143.772,141.667,141.748,9827022.0
2018-07-14,142.963,143.772,141.667,141.748,9827022.0
2018-07-15,142.963,143.772,141.667,141.748,9827022.0
2018-07-16,142.234,142.598,139.967,140.291,8142177.0
2018-07-17,140.372,141.222,139.36,139.603,10890553.0
2018-07-18,140.453,142.315,139.846,141.101,9875668.0
2018-07-19,140.777,141.748,139.482,139.967,16347044.0
2018-07-20,139.441,141.141,138.996,139.279,6777633.0
2018-07-21,139.441,141.141,138.996,139.279,6777633.0
2018-07-22,139.441,141.141,138.996,139.279,6777633.0
2018-07-23,138.551,140.089,138.105,138.227,7843253.0
2018-07-24,140.615,140.615,137.984,137.984,13965397.0
2018-07-25,135.555,141.465,134.867,139.239,18907557.0
2018-07-26,139.401,139.401,133.167,133.815,19487095.0
2018-07-27,134.341,135.151,133.086,134.665,12931622.0
2018-07-28,134.341,135.151,133.086,134.665,12931622.0
2018-07-29,134.341,135.151,133.086,134.665,12931622.0
2018-07-30,134.058,134.746,133.167,133.855,10408848.0
2018-07-31,134.382,135.029,133.086,133.451,14437887.0
2018-08-01,133.329,133.774,130.617,130.617,14822328.0
2018-08-02,130.496,132.641,129.686,131.143,13686000.0
2018-08-03,131.872,132.722,130.617,132.722,10189682.0
2018-08-04,131.872,132.722,130.617,132.722,10189682.0
2018-08-05,131.872,132.722,130.617,132.722,10189682.0
2018-08-06,133.167,134.139,132.965,133.977,16178045.0
2018-08-07,134.139,136.284,134.017,135.636,11309901.0
2018-08-08,135.029,137.701,135.029,137.62,9123299.0
2018-08-09,137.215,137.741,136.527,137.701,6704948.0
2018-08-10,137.539,137.66,136.041,136.689,7811642.0
2018-08-11,137.539,137.66,136.041,136.689,7811642.0
2018-08-12,137.539,137.66,136.041,136.689,7811642.0
2018-08-13,135.758,136.001,134.017,134.584,6665642.0
2018-08-14,135.029,135.07,132.924,133.37,9690976.0
2018-08-15,133.653,133.977,131.67,132.439,12148952.0
2018-08-16,132.601,134.786,132.398,134.665,8157172.0
2018-08-17,134.503,135.191,134.22,134.867,6050250.0
2018-08-18,134.503,135.191,134.22,134.867,6050250.0
2018-08-19,134.503,135.191,134.22,134.867,6050250.0
2018-08-20,134.665,135.798,134.463,134.503,4822873.0
2018-08-21,133.612,134.624,133.329,133.451,14075990.0
2018-08-22,133.167,135.96,132.56,135.232,9641332.0
2018-08-23,135.434,136.163,135.151,135.596,5838462.0
2018-08-24,135.151,135.596,133.815,133.977,9265606.0
