,RMV LN Equity,RMV LN Equity,RMV LN Equity,RMV LN Equity,RMV LN Equity
2021-09-14,707.637,710.922,704.352,710.536,1296623.0
2021-09-15,719.811,720.777,707.251,710.149,1246508.0
2021-09-16,711.115,722.903,708.603,721.55,1328443.0
2021-09-17,729.087,729.087,705.512,705.512,5205267.0
2021-09-18,729.087,729.087,705.512,705.512,5205267.0
2021-09-19,729.087,729.087,705.512,705.512,5205267.0
2021-09-20,705.318,709.956,690.825,697.202,1650381.0
2021-09-21,699.714,709.183,698.362,708.797,1626659.0
2021-09-22,713.628,717.299,702.226,712.468,1142184.0
2021-09-23,716.14,724.642,713.048,717.879,986876.0
2021-09-24,715.946,715.946,694.497,694.497,1562119.0
2021-09-25,715.946,715.946,694.497,694.497,1562119.0
2021-09-26,715.946,715.946,694.497,694.497,1562119.0
2021-09-27,699.908,701.067,669.183,669.569,1406697.0
2021-09-28,668.023,670.342,646.767,655.849,1861927.0
2021-09-29,663.386,670.149,660.874,664.738,1520979.0
2021-09-30,667.649,679.488,662.215,663.185,1848912.0
2021-10-01,665.32,665.32,653.481,662.409,1106216.0
2021-10-02,665.32,665.32,653.481,662.409,1106216.0
2021-10-03,665.32,665.32,653.481,662.409,1106216.0
2021-10-04,659.11,666.873,647.465,649.211,1182062.0
2021-10-05,650.376,668.814,649.988,659.886,1931343.0
2021-10-06,655.422,655.81,638.149,646.494,1468374.0
2021-10-07,654.063,661.05,646.882,659.11,1906308.0
2021-10-08,656.586,658.333,646.494,650.57,1276274.0
2021-10-09,656.586,658.333,646.494,650.57,1276274.0
2021-10-10,656.586,658.333,646.494,650.57,1276274.0
2021-10-11,641.642,646.882,635.431,643.389,1138847.0
2021-10-12,637.372,649.017,636.208,647.853,843447.0
2021-10-13,648.823,664.35,644.359,664.35,1366295.0
2021-10-14,669.784,677.159,665.708,671.143,1591779.0
2021-10-15,674.442,675.607,667.649,672.501,1478876.0
2021-10-16,674.442,675.607,667.649,672.501,1478876.0
2021-10-17,674.442,675.607,667.649,672.501,1478876.0
2021-10-18,671.919,678.324,666.291,675.219,911196.0
2021-10-19,677.353,683.37,674.83,678.13,1094523.0
2021-10-20,676.577,688.416,674.248,686.864,1570492.0
2021-10-21,683.37,690.551,681.041,690.551,1184899.0
2021-10-22,690.745,692.686,679.877,682.012,1445935.0
2021-10-23,690.745,692.686,679.877,682.012,1445935.0
2021-10-24,690.745,692.686,679.877,682.012,1445935.0
2021-10-25,678.518,687.64,678.13,679.683,1516595.0
2021-10-26,682.4,689.193,681.041,686.67,896925.0
2021-10-27,686.475,690.551,678.906,680.459,1041126.0
2021-10-28,686.67,686.67,672.89,680.847,1025522.0
2021-10-29,677.159,677.353,663.962,670.949,1540782.0
2021-10-30,677.159,677.353,663.962,670.949,1540782.0
2021-10-31,677.159,677.353,663.962,670.949,1540782.0
2021-11-01,675.024,677.159,668.232,673.666,1392146.0
2021-11-02,673.084,685.893,670.172,677.936,2111299.0
2021-11-03,675.024,683.952,674.442,678.324,931328.0
2021-11-04,681.235,683.758,668.62,682.012,1365051.0
2021-11-05,679.877,692.492,679.488,682.206,949528.0
2021-11-06,679.877,692.492,679.488,682.206,949528.0
2021-11-07,679.877,692.492,679.488,682.206,949528.0
2021-11-08,679.294,685.505,677.548,683.176,867476.0
2021-11-09,682.594,685.505,678.906,679.294,1422141.0
2021-11-10,680.847,683.37,669.008,676.577,1746349.0
2021-11-11,674.636,690.551,672.89,688.222,1788672.0
2021-11-12,689.387,708.019,685.117,703.555,1283072.0
2021-11-13,689.387,708.019,685.117,703.555,1283072.0
2021-11-14,689.387,708.019,685.117,703.555,1283072.0
2021-11-15,701.42,719.858,700.255,713.453,1099715.0
2021-11-16,708.989,715.782,706.466,712.677,1122271.0
2021-11-17,708.601,725.098,705.69,723.157,1775663.0
2021-11-18,724.128,729.368,716.558,720.052,1178280.0
2021-11-19,723.351,743.536,717.917,741.013,1876549.0
2021-11-20,723.351,743.536,717.917,741.013,1876549.0
2021-11-21,723.351,743.536,717.917,741.013,1876549.0
2021-11-22,743.924,749.359,736.937,736.937,1342632.0
2021-11-23,729.368,735.579,717.917,729.174,1408890.0
2021-11-24,728.98,734.026,723.546,734.026,1306538.0
2021-11-25,732.473,732.473,716.558,718.305,1115231.0
2021-11-26,700.45,715.006,700.255,709.571,1671911.0
2021-11-27,700.45,715.006,700.255,709.571,1671911.0
2021-11-28,700.45,715.006,700.255,709.571,1671911.0
2021-11-29,715.782,720.828,709.571,718.111,1389706.0
2021-11-30,716.947,737.325,715.588,724.71,3888594.0
2021-12-01,728.009,741.401,728.009,739.849,2081927.0
2021-12-02,733.638,738.878,721.217,722.769,1989170.0
2021-12-03,725.098,728.786,711.124,716.17,1317886.0
2021-12-04,725.098,728.786,711.124,716.17,1317886.0
2021-12-05,725.098,728.786,711.124,716.17,1317886.0
2021-12-06,719.858,737.131,719.082,733.638,1784287.0
2021-12-07,739.46,757.122,739.266,755.958,1324549.0
2021-12-08,756.346,759.451,748.0,748.388,1434494.0
2021-12-09,753.24,756.152,748.971,752.658,1121508.0
2021-12-10,748.0,754.599,746.253,748.582,963725.0
2021-12-11,748.0,754.599,746.253,748.582,963725.0
2021-12-12,748.0,754.599,746.253,748.582,963725.0
2021-12-13,749.359,749.553,739.266,741.013,1644695.0
2021-12-14,744.313,745.477,723.74,723.74,1095795.0
2021-12-15,723.74,730.727,721.799,723.74,1844509.0
2021-12-16,733.638,752.076,729.368,739.072,2207013.0
2021-12-17,736.743,744.313,729.368,744.313,2461921.0
2021-12-18,736.743,744.313,729.368,744.313,2461921.0
2021-12-19,736.743,744.313,729.368,744.313,2461921.0
2021-12-20,732.473,748.971,730.921,746.447,1332510.0
2021-12-21,754.017,754.017,741.401,741.401,959790.0
2021-12-22,744.701,760.81,744.507,760.81,1173990.0
2021-12-23,760.616,763.333,753.046,762.75,596983.0
2021-12-24,763.721,770.126,763.527,766.438,146377.0
2021-12-25,763.721,770.126,763.527,766.438,146377.0
2021-12-26,763.721,770.126,763.527,766.438,146377.0
2021-12-27,763.721,770.126,763.527,766.438,146377.0
2021-12-28,763.721,770.126,763.527,766.438,146377.0
2021-12-29,770.32,779.054,770.32,775.366,1510678.0
2021-12-30,774.784,776.725,771.872,776.725,782204.0
2021-12-31,771.678,776.53,771.484,771.484,626477.0
2022-01-01,771.678,776.53,771.484,771.484,626477.0
2022-01-02,771.678,776.53,771.484,771.484,626477.0
2022-01-03,771.678,776.53,771.484,771.484,626477.0
2022-01-04,786.041,786.041,764.303,767.214,1473705.0
2022-01-05,766.438,767.603,754.793,759.257,1585157.0
2022-01-06,749.553,750.911,734.802,744.507,1559521.0
2022-01-07,743.73,744.895,737.131,742.178,1127818.0
2022-01-08,743.73,744.895,737.131,742.178,1127818.0
2022-01-09,743.73,744.895,737.131,742.178,1127818.0
2022-01-10,744.701,745.283,702.779,710.736,1219603.0
2022-01-11,715.2,721.993,710.736,718.887,1238982.0
2022-01-12,723.934,729.756,720.44,724.516,662177.0
2022-01-13,723.351,723.74,704.137,704.137,1489782.0
2022-01-14,689.581,696.374,672.113,672.307,1384650.0
2022-01-15,689.581,696.374,672.113,672.307,1384650.0
2022-01-16,689.581,696.374,672.113,672.307,1384650.0
2022-01-17,673.278,682.788,666.485,669.784,1558887.0
2022-01-18,667.843,668.426,638.149,639.119,1657767.0
2022-01-19,633.685,662.797,616.605,646.106,2269227.0
2022-01-20,656.975,656.975,639.507,654.84,1791339.0
2022-01-21,644.359,652.511,637.76,648.047,1280627.0
2022-01-22,644.359,652.511,637.76,648.047,1280627.0
2022-01-23,644.359,652.511,637.76,648.047,1280627.0
2022-01-24,645.524,648.823,626.503,632.52,2249548.0
2022-01-25,636.79,636.79,612.723,616.411,1604978.0
2022-01-26,619.516,627.086,617.576,618.158,1465587.0
2022-01-27,605.348,624.757,603.407,624.757,2264785.0
2022-01-28,619.128,624.174,603.602,613.306,2951809.0
2022-01-29,619.128,624.174,603.602,613.306,2951809.0
2022-01-30,619.128,624.174,603.602,613.306,2951809.0
2022-01-31,616.217,633.296,612.723,630.579,1919836.0
2022-02-01,635.043,646.882,635.043,641.254,2064331.0
2022-02-02,643.389,655.81,641.642,647.659,1105667.0
2022-02-03,645.33,645.33,618.74,618.74,1252226.0
2022-02-04,623.592,626.698,609.23,617.187,1528723.0
2022-02-05,623.592,626.698,609.23,617.187,1528723.0
2022-02-06,623.592,626.698,609.23,617.187,1528723.0
2022-02-07,627.862,632.52,621.651,622.816,1416998.0
2022-02-08,619.711,621.457,610.2,621.263,1663155.0
2022-02-09,608.648,626.309,606.707,621.069,1503640.0
2022-02-10,624.563,628.638,613.888,616.023,1587173.0
2022-02-11,612.918,618.352,605.542,616.217,1441653.0
2022-02-12,612.918,618.352,605.542,616.217,1441653.0
2022-02-13,612.918,618.352,605.542,616.217,1441653.0
2022-02-14,608.065,613.888,590.598,604.378,1653046.0
2022-02-15,605.736,624.369,603.602,619.322,1303075.0
2022-02-16,616.023,618.352,605.736,609.812,1042034.0
2022-02-17,609.036,617.382,601.855,604.96,1313147.0
2022-02-18,604.572,607.289,596.032,596.032,1399935.0
2022-02-19,604.572,607.289,596.032,596.032,1399935.0
2022-02-20,604.572,607.289,596.032,596.032,1399935.0
2022-02-21,599.914,599.914,589.239,592.345,761341.0
2022-02-22,582.252,607.289,582.058,602.437,1250687.0
2022-02-23,606.707,608.842,596.809,598.555,1256827.0
2022-02-24,584.775,597.779,573.13,597.391,3192072.0
2022-02-25,613.888,641.448,610.2,624.369,2806505.0
2022-02-26,613.888,641.448,610.2,624.369,2806505.0
2022-02-27,613.888,641.448,610.2,624.369,2806505.0
2022-02-28,621.263,656.198,618.934,652.705,2499509.0
2022-03-01,654.452,658.916,640.672,645.33,3050139.0
2022-03-02,644.165,680.459,644.165,664.35,1970708.0
2022-03-03,660.856,681.429,656.781,656.781,2396374.0
2022-03-04,654.646,664.544,627.668,627.668,2636524.0
2022-03-05,654.646,664.544,627.668,627.668,2636524.0
2022-03-06,654.646,664.544,627.668,627.668,2636524.0
2022-03-07,614.47,643.195,605.348,632.714,3023135.0
2022-03-08,624.174,626.503,594.48,594.674,2686906.0
2022-03-09,607.483,627.086,599.72,625.921,2453191.0
2022-03-10,624.757,626.698,601.273,601.273,1722580.0
2022-03-11,603.99,616.023,600.302,605.348,2253690.0
2022-03-12,603.99,616.023,600.302,605.348,2253690.0
2022-03-13,603.99,616.023,600.302,605.348,2253690.0
2022-03-14,610.2,615.247,598.167,611.753,2616165.0
2022-03-15,607.871,615.053,592.927,615.053,2644455.0
2022-03-16,622.622,637.372,616.993,635.625,2682486.0
2022-03-17,639.507,654.063,639.507,645.718,3235657.0
2022-03-18,650.57,659.304,636.014,659.304,2728180.0
2022-03-19,650.57,659.304,636.014,659.304,2728180.0
2022-03-20,650.57,659.304,636.014,659.304,2728180.0
2022-03-21,658.527,659.11,648.629,651.928,1019838.0
2022-03-22,651.54,653.675,629.415,639.701,1415872.0
2022-03-23,641.642,645.524,623.98,633.49,1472300.0
2022-03-24,639.119,644.553,630.579,633.296,1461386.0
2022-03-25,635.431,643.001,624.951,629.803,1004882.0
2022-03-26,635.431,643.001,624.951,629.803,1004882.0
2022-03-27,635.431,643.001,624.951,629.803,1004882.0
2022-03-28,642.224,642.224,618.74,623.786,2374231.0
2022-03-29,631.356,648.823,629.803,639.701,1915776.0
2022-03-30,638.343,641.448,617.964,623.786,1428030.0
2022-03-31,625.727,628.25,614.082,614.082,2372632.0
2022-04-01,613.694,620.681,606.513,616.217,1681614.0
2022-04-02,613.694,620.681,606.513,616.217,1681614.0
2022-04-03,613.694,620.681,606.513,616.217,1681614.0
2022-04-04,623.204,641.448,623.01,637.566,1799163.0
2022-04-05,635.043,646.3,628.832,634.849,1586865.0
2022-04-06,638.343,645.33,621.651,625.921,1678453.0
2022-04-07,638.537,638.537,615.635,616.799,2033641.0
2022-04-08,624.563,629.803,621.263,626.503,1640685.0
2022-04-09,624.563,629.803,621.263,626.503,1640685.0
2022-04-10,624.563,629.803,621.263,626.503,1640685.0
2022-04-11,624.174,628.444,611.559,616.411,1764384.0
2022-04-12,612.918,631.356,611.947,622.428,1323754.0
2022-04-13,618.158,624.563,616.023,623.01,846996.0
2022-04-14,624.174,624.563,615.829,618.352,1383843.0
2022-04-15,624.174,624.563,615.829,618.352,1383843.0
2022-04-16,624.174,624.563,615.829,618.352,1383843.0
2022-04-17,624.174,624.563,615.829,618.352,1383843.0
2022-04-18,624.174,624.563,615.829,618.352,1383843.0
2022-04-19,617.382,617.77,600.302,604.96,1527003.0
2022-04-20,606.513,620.293,602.243,617.187,2156559.0
2022-04-21,617.187,620.293,608.454,608.454,1670237.0
2022-04-22,603.019,609.23,600.496,602.631,1405033.0
2022-04-23,603.019,609.23,600.496,602.631,1405033.0
2022-04-24,603.019,609.23,600.496,602.631,1405033.0
2022-04-25,593.315,607.289,586.134,607.095,1713654.0
2022-04-26,612.723,613.5,590.21,590.21,2473557.0
2022-04-27,591.762,595.256,583.223,587.687,1607172.0
2022-04-28,589.447,603.337,589.447,600.99,1190273.0
2022-04-29,603.142,615.467,601.968,604.902,1735639.0
2022-04-30,603.142,615.467,601.968,604.902,1735639.0
2022-05-01,603.142,615.467,601.968,604.902,1735639.0
2022-05-02,603.142,615.467,601.968,604.902,1735639.0
2022-05-03,599.62,608.815,598.251,600.99,1282644.0
2022-05-04,594.729,603.533,592.577,592.577,1580454.0
2022-05-05,603.142,613.315,589.447,591.208,1276745.0
2022-05-06,589.056,589.447,538.191,546.603,3011175.0
2022-05-07,589.056,589.447,538.191,546.603,3011175.0
2022-05-08,589.056,589.447,538.191,546.603,3011175.0
2022-05-09,520.975,528.214,507.476,528.214,4193654.0
2022-05-10,535.648,538.974,518.041,521.758,2469616.0
2022-05-11,525.084,543.669,520.193,536.235,3162989.0
2022-05-12,536.43,546.016,528.409,546.016,3249762.0
2022-05-13,549.929,553.059,536.626,550.907,1855328.0
2022-05-14,549.929,553.059,536.626,550.907,1855328.0
2022-05-15,549.929,553.059,536.626,550.907,1855328.0
2022-05-16,549.733,554.233,545.43,548.755,1630475.0
2022-05-17,547.777,562.841,543.473,555.016,1095059.0
2022-05-18,556.385,556.581,541.126,543.473,1731116.0
2022-05-19,540.343,541.908,519.801,531.344,2804775.0
2022-05-20,535.452,547.777,532.713,545.038,2248052.0
2022-05-21,535.452,547.777,532.713,545.038,2248052.0
2022-05-22,535.452,547.777,532.713,545.038,2248052.0
2022-05-23,550.712,557.559,547.386,551.494,1690002.0
2022-05-24,551.299,557.168,544.647,544.647,2531252.0
2022-05-25,546.212,560.885,540.539,558.733,2304354.0
2022-05-26,560.102,573.992,558.146,573.992,1604357.0
2022-05-27,577.122,583.578,569.101,582.796,1512242.0
2022-05-28,577.122,583.578,569.101,582.796,1512242.0
2022-05-29,577.122,583.578,569.101,582.796,1512242.0
2022-05-30,591.404,596.686,581.035,584.556,1467828.0
2022-05-31,582.013,589.643,576.34,587.687,2941839.0
2022-06-01,589.252,591.991,573.601,573.797,2827580.0
2022-06-02,589.252,591.991,573.601,573.797,2827580.0
2022-06-03,589.252,591.991,573.601,573.797,2827580.0
2022-06-04,589.252,591.991,573.601,573.797,2827580.0
2022-06-05,589.252,591.991,573.601,573.797,2827580.0
2022-06-06,580.839,586.122,577.318,580.839,1681040.0
2022-06-07,576.535,577.709,559.907,561.08,1959450.0
2022-06-08,564.406,565.58,556.972,563.624,1770624.0
2022-06-09,559.907,563.037,551.494,552.668,2109491.0
2022-06-10,546.799,553.646,545.821,546.995,1910301.0
2022-06-11,546.799,553.646,545.821,546.995,1910301.0
2022-06-12,546.799,553.646,545.821,546.995,1910301.0
2022-06-13,536.039,543.473,532.126,533.691,2109011.0
2022-06-14,531.148,540.539,521.953,521.953,2522433.0
2022-06-15,527.04,533.691,520.78,532.713,2494993.0
2022-06-16,531.735,532.126,515.106,519.41,2479120.0
2022-06-17,520.388,532.909,516.28,530.17,4174441.0
2022-06-18,520.388,532.909,516.28,530.17,4174441.0
2022-06-19,520.388,532.909,516.28,530.17,4174441.0
2022-06-20,530.757,540.734,530.757,538.191,1019228.0
2022-06-21,539.952,547.582,538.387,544.843,1544629.0
2022-06-22,534.67,548.951,529.192,545.821,1578295.0
2022-06-23,541.908,547.777,533.496,544.06,1677054.0
2022-06-24,550.907,569.101,548.56,565.384,1942808.0
2022-06-25,550.907,569.101,548.56,565.384,1942808.0
2022-06-26,550.907,569.101,548.56,565.384,1942808.0
2022-06-27,569.688,574.579,560.102,565.58,1729199.0
2022-06-28,563.428,566.754,557.559,558.537,1039183.0
2022-06-29,552.081,562.645,547.777,559.32,1186154.0
2022-06-30,550.32,559.124,545.234,555.994,1894291.0
2022-07-01,554.624,557.168,540.93,552.864,1613124.0
2022-07-02,554.624,557.168,540.93,552.864,1613124.0
2022-07-03,554.624,557.168,540.93,552.864,1613124.0
2022-07-04,559.32,560.298,550.516,553.842,1211438.0
2022-07-05,560.102,562.841,546.212,561.667,1212956.0
2022-07-06,574.188,582.991,573.014,582.209,1335906.0
2022-07-07,585.535,590.034,578.492,584.165,1025923.0
2022-07-08,587.1,591.404,578.883,590.426,2190723.0
2022-07-09,587.1,591.404,578.883,590.426,2190723.0
2022-07-10,587.1,591.404,578.883,590.426,2190723.0
2022-07-11,581.231,590.621,578.296,587.1,1259313.0
2022-07-12,580.448,587.687,578.101,584.165,940962.0
2022-07-13,584.361,585.73,565.384,580.253,1377414.0
2022-07-14,577.709,583.774,572.427,575.753,1013280.0
2022-07-15,572.818,581.426,566.558,579.861,1424679.0
2022-07-16,572.818,581.426,566.558,579.861,1424679.0
2022-07-17,572.818,581.426,566.558,579.861,1424679.0
2022-07-18,581.426,593.36,581.035,592.382,1274785.0
2022-07-19,588.469,595.903,581.035,594.338,1239244.0
2022-07-20,594.925,602.359,593.164,601.968,1444386.0
2022-07-21,603.924,624.075,601.577,616.641,1967251.0
2022-07-22,619.184,622.901,613.315,615.075,1023515.0
2022-07-23,619.184,622.901,613.315,615.075,1023515.0
2022-07-24,619.184,622.901,613.315,615.075,1023515.0
2022-07-25,611.358,615.075,606.076,609.402,1263289.0
2022-07-26,607.837,607.837,591.404,592.969,1174736.0
2022-07-27,593.947,611.554,584.556,609.989,1916770.0
2022-07-28,611.75,630.726,609.206,630.726,2881953.0
2022-07-29,642.66,647.746,605.294,625.64,2286751.0
2022-07-30,642.66,647.746,605.294,625.64,2286751.0
2022-07-31,642.66,647.746,605.294,625.64,2286751.0
2022-08-01,627.4,644.421,624.662,640.312,1848201.0
2022-08-02,637.378,638.552,616.249,617.423,1848168.0
2022-08-03,616.836,637.769,615.271,637.769,2103466.0
2022-08-04,637.573,653.029,636.008,648.529,1622688.0
2022-08-05,653.42,654.202,630.335,630.335,1479321.0
2022-08-06,653.42,654.202,630.335,630.335,1479321.0
2022-08-07,653.42,654.202,630.335,630.335,1479321.0
2022-08-08,633.661,641.682,630.531,639.921,1255247.0
2022-08-09,643.443,645.399,618.988,622.118,2357057.0
2022-08-10,619.379,641.095,610.38,641.095,1709488.0
2022-08-11,643.051,652.05,638.552,642.464,2020445.0
2022-08-12,640.312,640.312,631.9,637.769,880558.0
2022-08-13,640.312,640.312,631.9,637.769,880558.0
2022-08-14,640.312,640.312,631.9,637.769,880558.0
2022-08-15,644.029,644.029,636.987,640.704,1319293.0
2022-08-16,645.203,645.203,619.575,623.683,2076773.0
2022-08-17,625.053,632.878,624.466,626.422,1387885.0
2022-08-18,626.618,627.205,613.706,627.205,1403703.0
2022-08-19,618.597,627.792,614.097,620.553,1753461.0
2022-08-20,618.597,627.792,614.097,620.553,1753461.0
2022-08-21,618.597,627.792,614.097,620.553,1753461.0
2022-08-22,620.553,622.118,608.033,609.598,1033618.0
2022-08-23,605.489,609.793,592.577,596.49,971372.0
2022-08-24,593.556,604.12,589.252,603.142,960993.0
2022-08-25,607.641,607.641,596.686,601.772,1206434.0
2022-08-26,603.924,604.316,583.97,588.078,1409473.0
2022-08-27,603.924,604.316,583.97,588.078,1409473.0
2022-08-28,603.924,604.316,583.97,588.078,1409473.0
2022-08-29,603.924,604.316,583.97,588.078,1409473.0
2022-08-30,589.056,600.99,584.361,590.426,1207640.0
2022-08-31,592.773,603.337,590.817,594.338,2602167.0
2022-09-01,591.795,597.273,579.079,580.448,2329451.0
2022-09-02,582.796,596.686,579.861,591.991,1695275.0
2022-09-03,582.796,596.686,579.861,591.991,1695275.0
2022-09-04,582.796,596.686,579.861,591.991,1695275.0
2022-09-05,585.339,586.122,573.014,579.861,1162510.0
2022-09-06,579.666,606.272,579.666,603.142,2868585.0
2022-09-07,597.273,608.815,593.36,606.272,1781746.0
2022-09-08,609.598,609.598,589.643,604.511,1130956.0
2022-09-09,606.272,617.619,606.272,616.249,1071593.0
2022-09-10,606.272,617.619,606.272,616.249,1071593.0
2022-09-11,606.272,617.619,606.272,616.249,1071593.0
2022-09-12,619.771,623.879,609.989,623.879,1381982.0
2022-09-13,625.64,627.596,604.316,604.316,1357081.0
2022-09-14,602.751,605.489,583.774,593.36,1846870.0
2022-09-15,593.947,599.816,589.056,589.839,1443861.0
2022-09-16,583.578,587.491,575.949,580.448,3283500.0
2022-09-17,583.578,587.491,575.949,580.448,3283500.0
2022-09-18,583.578,587.491,575.949,580.448,3283500.0
2022-09-19,583.578,587.491,575.949,580.448,3283500.0
2022-09-20,580.253,583.774,563.819,573.21,1875255.0
2022-09-21,572.623,589.447,567.341,589.447,2456230.0
2022-09-22,579.47,594.143,579.079,585.926,4351251.0
2022-09-23,586.317,587.687,559.515,559.515,4861188.0
2022-09-24,586.317,587.687,559.515,559.515,4861188.0
2022-09-25,586.317,587.687,559.515,559.515,4861188.0
2022-09-26,551.69,554.82,535.257,537.213,3698239.0
2022-09-27,538.191,539.169,488.989,489.674,4627328.0
2022-09-28,478.718,496.716,463.263,494.565,6021675.0
2022-09-29,462.762,479.5,451.144,459.414,9410213.0
2022-09-30,457.445,476.743,450.947,474.774,5849854.0
2022-10-01,457.445,476.743,450.947,474.774,5849854.0
2022-10-02,457.445,476.743,450.947,474.774,5849854.0
2022-10-03,466.11,480.288,457.051,475.562,4902836.0
2022-10-04,479.599,486.589,472.411,483.143,4730338.0
2022-10-05,480.288,481.076,469.457,478.023,2076854.0
2022-10-06,484.226,484.226,470.048,473.396,2072275.0
2022-10-07,464.83,470.343,458.43,459.611,3339588.0
2022-10-08,464.83,470.343,458.43,459.611,3339588.0
2022-10-09,464.83,470.343,458.43,459.611,3339588.0
2022-10-10,455.377,464.042,452.916,459.808,3047528.0
2022-10-11,457.248,458.233,444.055,446.811,2183509.0
2022-10-12,445.433,450.848,435.685,438.541,2158392.0
2022-10-13,436.67,455.377,431.255,449.765,7832455.0
2022-10-14,456.461,471.426,453.704,459.414,3022326.0
2022-10-15,456.461,471.426,453.704,459.414,3022326.0
2022-10-16,456.461,471.426,453.704,459.414,3022326.0
2022-10-17,450.947,475.168,448.682,469.851,3145494.0
2022-10-18,474.085,478.614,466.996,473.1,6467509.0
2022-10-19,474.38,476.251,451.636,453.113,1877410.0
2022-10-20,450.454,472.017,446.91,465.814,2821400.0
2022-10-21,457.445,463.451,447.402,452.03,2760516.0
2022-10-22,457.445,463.451,447.402,452.03,2760516.0
2022-10-23,457.445,463.451,447.402,452.03,2760516.0
2022-10-24,459.414,471.23,457.642,464.534,2348130.0
2022-10-25,464.83,484.226,461.679,481.863,1985249.0
2022-10-26,479.992,502.343,477.334,500.964,3660792.0
2022-10-27,495.057,500.177,484.226,489.74,2639486.0
2022-10-28,482.848,487.082,476.743,484.62,1573291.0
2022-10-29,482.848,487.082,476.743,484.62,1573291.0
2022-10-30,482.848,487.082,476.743,484.62,1573291.0
2022-10-31,486.294,493.678,483.832,484.226,2298869.0
2022-11-01,489.74,500.964,488.952,491.118,1963392.0
2022-11-02,490.626,498.011,486.885,488.165,1682360.0
2022-11-03,482.454,486.491,476.448,485.506,1610770.0
2022-11-04,487.968,500.374,482.749,499.98,1742484.0
2022-11-05,487.968,500.374,482.749,499.98,1742484.0
2022-11-06,487.968,500.374,482.749,499.98,1742484.0
2022-11-07,498.995,501.161,493.875,495.648,1871552.0
2022-11-08,495.057,506.281,491.808,505.494,1111560.0
2022-11-09,503.131,512.386,501.752,512.386,2102138.0
2022-11-10,507.266,540.348,495.451,540.348,3621699.0
2022-11-11,540.939,555.314,538.97,551.179,2252623.0
2022-11-12,540.939,555.314,538.97,551.179,2252623.0
2022-11-13,540.939,555.314,538.97,551.179,2252623.0
2022-11-14,553.739,554.724,542.318,548.816,1775179.0
2022-11-15,552.754,563.388,542.515,557.284,3596409.0
2022-11-16,555.905,556.693,527.549,532.275,2270925.0
2022-11-17,536.016,538.182,526.367,531.093,1435589.0
2022-11-18,533.456,541.727,526.761,536.804,1368038.0
2022-11-19,533.456,541.727,526.761,536.804,1368038.0
2022-11-20,533.456,541.727,526.761,536.804,1368038.0
2022-11-21,534.244,538.576,526.367,536.41,1482833.0
2022-11-22,533.259,541.333,530.109,536.41,1665264.0
2022-11-23,540.152,553.739,536.607,549.998,1605762.0
2022-11-24,549.604,560.828,547.044,560.828,1615179.0
2022-11-25,557.481,559.056,549.998,552.558,1582084.0
2022-11-26,557.481,559.056,549.998,552.558,1582084.0
2022-11-27,557.481,559.056,549.998,552.558,1582084.0
2022-11-28,551.376,556.496,544.287,550.391,1724350.0
2022-11-29,547.438,552.164,543.105,543.105,1458127.0
2022-11-30,549.21,550.785,542.908,544.878,3926394.0
2022-12-01,556.693,561.419,550.785,553.345,1648063.0
2022-12-02,554.527,561.813,540.939,554.527,1567543.0
2022-12-03,554.527,561.813,540.939,554.527,1567543.0
2022-12-04,554.527,561.813,540.939,554.527,1567543.0
2022-12-05,556.693,561.025,552.164,554.724,1293719.0
2022-12-06,556.102,557.481,548.422,548.816,2075721.0
2022-12-07,546.059,550.391,544.287,546.453,1381747.0
2022-12-08,542.515,546.847,533.85,539.561,1251930.0
2022-12-09,544.287,545.862,537.789,541.136,1193209.0
2022-12-10,544.287,545.862,537.789,541.136,1193209.0
2022-12-11,544.287,545.862,537.789,541.136,1193209.0
2022-12-12,541.136,545.271,534.835,541.333,1205564.0
2022-12-13,544.681,563.782,537.198,551.179,2237853.0
2022-12-14,550.588,553.936,544.09,551.179,1059635.0
2022-12-15,546.059,546.65,535.032,535.229,1511046.0
2022-12-16,532.472,533.062,516.915,523.02,4903101.0
2022-12-17,532.472,533.062,516.915,523.02,4903101.0
2022-12-18,532.472,533.062,516.915,523.02,4903101.0
2022-12-19,524.398,525.383,508.644,508.644,1955431.0
2022-12-20,498.995,510.22,498.995,507.069,1383798.0
2022-12-21,510.417,518.687,507.857,518.687,1123307.0
2022-12-22,519.278,521.247,506.478,508.841,1329460.0
2022-12-23,509.826,509.826,504.509,508.644,535684.0
2022-12-24,509.826,509.826,504.509,508.644,535684.0
2022-12-25,509.826,509.826,504.509,508.644,535684.0
2022-12-26,509.826,509.826,504.509,508.644,535684.0
2022-12-27,509.826,509.826,504.509,508.644,535684.0
2022-12-28,510.22,512.583,504.903,509.826,989576.0
2022-12-29,513.37,516.324,504.903,516.324,1239426.0
2022-12-30,514.946,515.537,503.524,503.524,641668.0
2022-12-31,514.946,515.537,503.524,503.524,641668.0
2023-01-01,514.946,515.537,503.524,503.524,641668.0
2023-01-02,514.946,515.537,503.524,503.524,641668.0
2023-01-03,510.81,520.46,506.675,514.749,1248769.0
2023-01-04,517.309,523.02,514.749,518.49,1161153.0
2023-01-05,519.672,530.896,517.703,525.186,1885698.0
2023-01-06,522.429,530.306,520.656,530.109,1081044.0
2023-01-07,522.429,530.306,520.656,530.109,1081044.0
2023-01-08,522.429,530.306,520.656,530.109,1081044.0
