,RIO LN Equity,RIO LN Equity,RIO LN Equity,RIO LN Equity,RIO LN Equity
2017-07-30,1992.499,2030.284,1979.52,2021.342,4136486.0
2017-07-31,2054.224,2070.376,2027.399,2030.572,5370926.0
2017-08-01,2042.398,2044.129,2006.632,2020.189,3853068.0
2017-08-02,1975.77,1989.903,1950.965,1963.079,5262572.0
2017-08-03,1968.847,2012.978,1942.888,2011.247,5446874.0
2017-08-04,2009.228,2063.454,2005.19,2045.571,4863084.0
2017-08-05,2009.228,2063.454,2005.19,2045.571,4863084.0
2017-08-06,2009.228,2063.454,2005.19,2045.571,4863084.0
2017-08-07,2059.992,2102.392,2059.127,2098.066,5389090.0
2017-08-08,2062.3,2094.316,2062.3,2091.143,5066174.0
2017-08-09,2077.587,2093.162,2061.723,2076.145,4860933.0
2017-08-10,2070.021,2092.756,2042.562,2054.668,3658564.0
2017-08-11,1966.387,2004.77,1922.394,1990.007,6358101.0
2017-08-12,1966.387,2004.77,1922.394,1990.007,6358101.0
2017-08-13,1966.387,2004.77,1922.394,1990.007,6358101.0
2017-08-14,1992.96,2022.781,1990.007,2015.399,4488259.0
2017-08-15,1997.389,2005.951,1980.559,1993.255,3561047.0
2017-08-16,2011.856,2053.487,2011.856,2040.791,3589563.0
2017-08-17,2044.925,2054.077,2017.171,2025.143,2941161.0
2017-08-18,2028.39,2052.601,1994.436,2025.143,4628056.0
2017-08-19,2028.39,2052.601,1994.436,2025.143,4628056.0
2017-08-20,2028.39,2052.601,1994.436,2025.143,4628056.0
2017-08-21,2036.067,2058.506,2028.095,2040.496,3558646.0
2017-08-22,2066.773,2102.499,2063.525,2090.098,4843958.0
2017-08-23,2086.26,2139.996,2063.525,2134.682,4690841.0
2017-08-24,2152.397,2158.892,2136.453,2152.692,4758716.0
2017-08-25,2154.759,2209.971,2154.759,2161.845,4323911.0
2017-08-26,2154.759,2209.971,2154.759,2161.845,4323911.0
2017-08-27,2154.759,2209.971,2154.759,2161.845,4323911.0
2017-08-28,2154.759,2209.971,2154.759,2161.845,51.0
2017-08-29,2139.996,2162.435,2115.49,2162.14,6764019.0
2017-08-30,2179.56,2181.922,2154.463,2172.474,4367229.0
2017-08-31,2181.922,2226.21,2181.922,2212.333,5332935.0
2017-09-01,2226.21,2234.772,2215.581,2220.01,3337187.0
2017-09-02,2226.21,2234.772,2215.581,2220.01,3337187.0
2017-09-03,2226.21,2234.772,2215.581,2220.01,3337187.0
2017-09-04,2198.456,2215.876,2194.323,2205.838,2375863.0
2017-09-05,2212.038,2223.258,2175.722,2182.217,3791135.0
2017-09-06,2174.836,2195.504,2161.845,2185.465,3802454.0
2017-09-07,2186.941,2205.247,2179.56,2194.027,3102968.0
2017-09-08,2180.446,2181.922,2125.233,2126.119,5607969.0
2017-09-09,2180.446,2181.922,2125.233,2126.119,5607969.0
2017-09-10,2180.446,2181.922,2125.233,2126.119,5607969.0
2017-09-11,2143.539,2176.017,2133.796,2171.883,4656966.0
2017-09-12,2173.064,2196.98,2164.207,2179.265,6245891.0
2017-09-13,2170.407,2172.474,2130.253,2140.291,5099377.0
2017-09-14,2119.033,2123.462,2063.525,2066.773,7220364.0
2017-09-15,2067.069,2068.25,2033.41,2038.724,11036338.0
2017-09-16,2067.069,2068.25,2033.41,2038.724,11036338.0
2017-09-17,2067.069,2068.25,2033.41,2038.724,11036338.0
2017-09-18,2057.916,2066.773,2036.953,2066.773,4157426.0
2017-09-19,2069.726,2083.307,2053.192,2077.402,4113746.0
2017-09-20,2065.592,2077.402,2049.353,2070.907,3667562.0
2017-09-21,2039.61,2056.735,2024.552,2046.401,7288209.0
2017-09-22,2035.181,2075.631,2022.19,2066.773,4389197.0
2017-09-23,2035.181,2075.631,2022.19,2066.773,4389197.0
2017-09-24,2035.181,2075.631,2022.19,2066.773,4389197.0
2017-09-25,2062.344,2062.64,2027.209,2028.981,3594703.0
2017-09-26,2039.019,2055.258,2015.104,2017.761,3496038.0
2017-09-27,2043.153,2065.887,2020.123,2022.19,4103493.0
2017-09-28,2014.513,2026.914,1993.255,2017.761,5062387.0
2017-09-29,2039.61,2058.801,2031.048,2050.83,4069668.0
2017-09-30,2039.61,2058.801,2031.048,2050.83,4069668.0
2017-10-01,2039.61,2058.801,2031.048,2050.83,4069668.0
2017-10-02,2067.364,2099.546,2062.64,2097.775,4076370.0
2017-10-03,2096.299,2126.414,2093.051,2119.919,3227615.0
2017-10-04,2113.128,2141.768,2109.88,2132.615,3608229.0
2017-10-05,2127.891,2175.131,2125.824,2170.702,3087038.0
2017-10-06,2177.788,2190.78,2166.569,2190.78,4708230.0
2017-10-07,2177.788,2190.78,2166.569,2190.78,4708230.0
2017-10-08,2177.788,2190.78,2166.569,2190.78,4708230.0
2017-10-09,2178.97,2180.151,2138.52,2141.768,4473471.0
2017-10-10,2145.311,2146.196,2117.262,2131.729,4816141.0
2017-10-11,2128.776,2136.158,2103.975,2107.518,6474247.0
2017-10-12,2115.785,2126.71,2104.27,2114.604,2989607.0
2017-10-13,2125.233,2189.008,2121.69,2178.084,4755331.0
2017-10-14,2125.233,2189.008,2121.69,2178.084,4755331.0
2017-10-15,2125.233,2189.008,2121.69,2178.084,4755331.0
2017-10-16,2214.4,2247.173,2189.008,2195.504,5042369.0
2017-10-17,2196.685,2211.152,2183.398,2190.484,5222033.0
2017-10-18,2185.465,2202.885,2121.69,2125.233,5036817.0
2017-10-19,2124.052,2137.339,2091.279,2126.119,4542749.0
2017-10-20,2161.254,2176.903,2110.175,2125.824,3843681.0
2017-10-21,2161.254,2176.903,2110.175,2125.824,3843681.0
2017-10-22,2161.254,2176.903,2110.175,2125.824,3843681.0
2017-10-23,2135.272,2138.225,2104.27,2117.557,2417751.0
2017-10-24,2142.063,2142.063,2105.156,2119.919,3462364.0
2017-10-25,2110.766,2115.49,2056.144,2064.706,3936060.0
2017-10-26,2067.364,2118.147,2067.069,2105.451,3866903.0
2017-10-27,2054.963,2098.956,2052.306,2098.956,5059873.0
2017-10-28,2054.963,2098.956,2052.306,2098.956,5059873.0
2017-10-29,2054.963,2098.956,2052.306,2098.956,5059873.0
2017-10-30,2088.917,2111.357,2072.974,2104.566,3960317.0
2017-10-31,2089.213,2103.089,2072.088,2095.413,2707181.0
2017-11-01,2119.919,2178.084,2116.376,2156.826,5712246.0
2017-11-02,2161.254,2213.809,2158.302,2210.562,5402370.0
2017-11-03,2210.266,2228.867,2182.808,2199.637,2612568.0
2017-11-04,2210.266,2228.867,2182.808,2199.637,2612568.0
2017-11-05,2210.266,2228.867,2182.808,2199.637,2612568.0
2017-11-06,2213.219,2247.764,2211.447,2228.277,2654566.0
2017-11-07,2235.068,2262.526,2196.389,2204.657,4489511.0
2017-11-08,2221.191,2237.134,2207.019,2227.982,3606568.0
2017-11-09,2235.068,2240.382,2156.826,2171.883,4979881.0
2017-11-10,2186.056,2197.57,2171.883,2181.922,2866603.0
2017-11-11,2186.056,2197.57,2171.883,2181.922,2866603.0
2017-11-12,2186.056,2197.57,2171.883,2181.922,2866603.0
2017-11-13,2207.314,2213.809,2158.302,2184.284,3441535.0
2017-11-14,2176.017,2178.084,2118.738,2121.1,5798405.0
2017-11-15,2078.583,2104.27,2055.258,2102.499,5891647.0
2017-11-16,2111.357,2119.624,2075.04,2095.708,7432341.0
2017-11-17,2096.299,2103.089,2065.297,2093.937,3713489.0
2017-11-18,2096.299,2103.089,2065.297,2093.937,3713489.0
2017-11-19,2096.299,2103.089,2065.297,2093.937,3713489.0
2017-11-20,2089.803,2101.613,2068.25,2094.822,2514849.0
2017-11-21,2101.613,2123.167,2087.146,2109.88,2796586.0
2017-11-22,2114.014,2152.397,2113.128,2145.311,3631262.0
2017-11-23,2129.957,2172.769,2119.624,2163.616,1826277.0
2017-11-24,2155.349,2162.435,2142.653,2158.302,2183593.0
2017-11-25,2155.349,2162.435,2142.653,2158.302,2183593.0
2017-11-26,2155.349,2162.435,2142.653,2158.302,2183593.0
2017-11-27,2143.539,2176.312,2125.824,2132.319,2522164.0
2017-11-28,2125.824,2128.481,2098.661,2116.966,3718876.0
2017-11-29,2106.337,2116.966,2073.564,2077.402,2901007.0
2017-11-30,2071.202,2097.775,2059.687,2067.659,4308314.0
2017-12-01,2062.64,2102.499,2045.515,2067.954,3704974.0
2017-12-02,2062.64,2102.499,2045.515,2067.954,3704974.0
2017-12-03,2062.64,2102.499,2045.515,2067.954,3704974.0
2017-12-04,2098.07,2116.376,2079.764,2090.394,3578396.0
2017-12-05,2084.784,2086.26,2042.562,2048.172,3721611.0
2017-12-06,2017.466,2066.773,2007.132,2065.887,4030947.0
2017-12-07,2021.599,2052.601,2011.561,2031.638,5658537.0
2017-12-08,2037.248,2059.687,2020.123,2048.172,3087060.0
2017-12-09,2037.248,2059.687,2020.123,2048.172,3087060.0
2017-12-10,2037.248,2059.687,2020.123,2048.172,3087060.0
2017-12-11,2044.629,2098.956,2038.134,2089.213,3673024.0
2017-12-12,2084.488,2095.413,2062.049,2090.984,4219383.0
2017-12-13,2088.327,2103.975,2074.745,2094.527,3624009.0
2017-12-14,2087.146,2123.462,2087.146,2103.385,9494853.0
2017-12-15,2099.546,2140.291,2090.394,2140.291,6077704.0
2017-12-16,2099.546,2140.291,2090.394,2140.291,6077704.0
2017-12-17,2099.546,2140.291,2090.394,2140.291,6077704.0
2017-12-18,2154.168,2175.426,2145.901,2168.34,2622523.0
2017-12-19,2173.655,2176.017,2147.082,2152.101,3614853.0
2017-12-20,2169.521,2190.78,2162.435,2190.78,2187641.0
2017-12-21,2193.142,2228.572,2192.846,2227.982,2384156.0
2017-12-22,2229.163,2231.525,2212.333,2212.333,1038306.0
2017-12-23,2229.163,2231.525,2212.333,2212.333,1038306.0
2017-12-24,2229.163,2231.525,2212.333,2212.333,1038306.0
2017-12-25,2229.163,2231.525,2212.333,2212.333,1038306.0
2017-12-26,2229.163,2231.525,2212.333,2212.333,1038306.0
2017-12-27,2226.21,2261.345,2226.21,2243.63,2613416.0
2017-12-28,2243.925,2279.946,2243.925,2278.175,2174214.0
2017-12-29,2282.899,2327.777,2272.86,2327.777,2227309.0
2017-12-30,2282.899,2327.777,2272.86,2327.777,2227309.0
2017-12-31,2282.899,2327.777,2272.86,2327.777,2227309.0
2018-01-01,2282.899,2327.777,2272.86,2327.777,2227309.0
2018-01-02,2328.663,2355.236,2275.222,2355.236,3664343.0
2018-01-03,2338.406,2358.484,2333.978,2354.055,3454197.0
2018-01-04,2362.027,2364.093,2331.911,2354.055,4445180.0
2018-01-05,2350.807,2359.074,2326.301,2338.111,3203550.0
2018-01-06,2350.807,2359.074,2326.301,2338.111,3203550.0
2018-01-07,2350.807,2359.074,2326.301,2338.111,3203550.0
2018-01-08,2344.902,2384.171,2337.521,2384.171,3483503.0
2018-01-09,2401.886,2420.487,2399.228,2417.534,4345829.0
2018-01-10,2398.933,2417.534,2391.552,2414.582,3270061.0
2018-01-11,2418.715,2460.936,2411.924,2459.755,4102753.0
2018-01-12,2450.603,2464.479,2431.116,2462.413,3964004.0
2018-01-13,2450.603,2464.479,2431.116,2462.413,3964004.0
2018-01-14,2450.603,2464.479,2431.116,2462.413,3964004.0
2018-01-15,2472.451,2473.928,2444.698,2463.889,2070022.0
2018-01-16,2442.926,2457.393,2376.199,2389.485,4182268.0
2018-01-17,2372.065,2403.067,2361.141,2364.684,3864604.0
2018-01-18,2365.57,2388.599,2350.807,2367.636,3829642.0
2018-01-19,2376.199,2398.638,2367.046,2371.77,2844299.0
2018-01-20,2376.199,2398.638,2367.046,2371.77,2844299.0
2018-01-21,2376.199,2398.638,2367.046,2371.77,2844299.0
2018-01-22,2354.055,2376.789,2340.178,2361.436,3879709.0
2018-01-23,2350.216,2355.826,2307.109,2327.187,4268606.0
2018-01-24,2332.796,2339.587,2313.9,2313.9,3343864.0
2018-01-25,2321.872,2333.682,2309.767,2325.12,2755256.0
2018-01-26,2326.596,2331.615,2289.985,2328.072,2801371.0
2018-01-27,2326.596,2331.615,2289.985,2328.072,2801371.0
2018-01-28,2326.596,2331.615,2289.985,2328.072,2801371.0
2018-01-29,2345.197,2385.942,2343.13,2376.494,4094450.0
2018-01-30,2340.178,2365.274,2326.596,2336.635,3387335.0
2018-01-31,2313.015,2332.796,2283.784,2315.967,3512174.0
2018-02-01,2311.834,2347.854,2311.538,2320.101,3366116.0
2018-02-02,2333.092,2343.13,2292.642,2303.862,3729266.0
2018-02-03,2333.092,2343.13,2292.642,2303.862,3729266.0
2018-02-04,2333.092,2343.13,2292.642,2303.862,3729266.0
2018-02-05,2284.08,2328.958,2267.546,2301.795,4698679.0
2018-02-06,2220.895,2332.501,2196.98,2270.498,6413090.0
2018-02-07,2343.13,2344.311,2258.393,2291.461,5949243.0
2018-02-08,2262.231,2267.546,2214.4,2218.533,6022328.0
2018-02-09,2223.258,2266.069,2216.762,2237.134,5624126.0
2018-02-10,2223.258,2266.069,2216.762,2237.134,5624126.0
2018-02-11,2223.258,2266.069,2216.762,2237.134,5624126.0
2018-02-12,2279.946,2315.377,2279.356,2300.319,4483309.0
2018-02-13,2309.471,2347.264,2298.547,2335.454,3731765.0
2018-02-14,2350.807,2387.123,2311.834,2377.38,4773875.0
2018-02-15,2427.868,2455.031,2411.039,2436.135,4414732.0
2018-02-16,2450.012,2451.784,2413.696,2422.258,5113730.0
2018-02-17,2450.012,2451.784,2413.696,2422.258,5113730.0
2018-02-18,2450.012,2451.784,2413.696,2422.258,5113730.0
2018-02-19,2419.01,2424.325,2389.485,2394.504,3793982.0
2018-02-20,2385.647,2395.39,2334.863,2356.417,3888277.0
2018-02-21,2336.635,2371.475,2324.825,2371.475,5725987.0
2018-02-22,2341.949,2382.104,2318.329,2375.608,3774566.0
2018-02-23,2374.132,2379.742,2349.035,2362.912,2273370.0
2018-02-24,2374.132,2379.742,2349.035,2362.912,2273370.0
2018-02-25,2374.132,2379.742,2349.035,2362.912,2273370.0
2018-02-26,2379.447,2407.791,2367.932,2399.819,2487300.0
2018-02-27,2401.0,2413.401,2380.332,2390.076,3839932.0
2018-02-28,2366.751,2372.36,2312.719,2318.329,6823333.0
2018-03-01,2335.689,2341.184,2297.829,2308.515,4760229.0
2018-03-02,2296.302,2298.134,2217.53,2221.805,5224228.0
2018-03-03,2296.302,2298.134,2217.53,2221.805,5224228.0
2018-03-04,2296.302,2298.134,2217.53,2221.805,5224228.0
2018-03-05,2222.721,2264.244,2217.836,2256.306,4639807.0
2018-03-06,2285.616,2312.179,2272.793,2288.669,4305407.0
2018-03-07,2266.076,2295.692,2232.185,2284.09,4248899.0
2018-03-08,2271.877,2284.395,2242.566,2255.084,3763634.0
2018-03-09,2232.796,2291.417,2213.866,2275.541,3382101.0
2018-03-10,2232.796,2291.417,2213.866,2275.541,3382101.0
2018-03-11,2232.796,2291.417,2213.866,2275.541,3382101.0
2018-03-12,2278.899,2281.036,2243.482,2267.602,2929124.0
2018-03-13,2257.222,2294.776,2256.916,2268.824,3811966.0
2018-03-14,2291.112,2309.126,2249.589,2269.74,4432219.0
2018-03-15,2277.067,2306.378,2269.129,2281.952,4427547.0
2018-03-16,2285.311,2316.453,2271.877,2280.731,6474650.0
2018-03-17,2285.311,2316.453,2271.877,2280.731,6474650.0
2018-03-18,2285.311,2316.453,2271.877,2280.731,6474650.0
2018-03-19,2260.275,2263.939,2202.875,2205.317,4166792.0
2018-03-20,2218.751,2247.146,2213.256,2234.017,4030874.0
2018-03-21,2225.163,2280.121,2206.844,2268.518,3932241.0
2018-03-22,2253.558,2275.846,2164.71,2188.525,5050741.0
2018-03-23,2162.573,2195.242,2145.17,2177.839,4437500.0
2018-03-24,2162.573,2195.242,2145.17,2177.839,4437500.0
2018-03-25,2162.573,2195.242,2145.17,2177.839,4437500.0
2018-03-26,2180.587,2194.937,2150.055,2159.214,3278030.0
2018-03-27,2206.539,2228.827,2179.671,2197.99,4910677.0
2018-03-28,2163.489,2169.9,2128.072,2151.276,3765551.0
2018-03-29,2162.267,2226.384,2155.55,2205.012,4557319.0
2018-03-30,2162.267,2226.384,2155.55,2205.012,4557319.0
2018-03-31,2162.267,2226.384,2155.55,2205.012,4557319.0
2018-04-01,2162.267,2226.384,2155.55,2205.012,4557319.0
2018-04-02,2162.267,2226.384,2155.55,2205.012,4557319.0
2018-04-03,2240.124,2245.009,2200.432,2216.92,4472885.0
2018-04-04,2201.959,2202.57,2141.506,2160.436,5042964.0
2018-04-05,2199.516,2234.628,2190.052,2226.079,3697925.0
2018-04-06,2200.127,2200.127,2165.931,2173.87,3138151.0
2018-04-07,2200.127,2200.127,2165.931,2173.87,3138151.0
2018-04-08,2200.127,2200.127,2165.931,2173.87,3138151.0
2018-04-09,2195.242,2204.401,2151.581,2198.6,3786970.0
2018-04-10,2262.412,2276.151,2244.704,2266.687,4680135.0
2018-04-11,2258.138,2283.174,2237.987,2272.488,4014792.0
2018-04-12,2271.266,2289.891,2243.482,2289.891,3697449.0
2018-04-13,2317.369,2335.383,2300.272,2311.263,4032092.0
2018-04-14,2317.369,2335.383,2300.272,2311.263,4032092.0
2018-04-15,2317.369,2335.383,2300.272,2311.263,4032092.0
2018-04-16,2299.966,2319.812,2277.067,2277.678,3119475.0
2018-04-17,2291.112,2315.538,2273.709,2305.157,3675172.0
2018-04-18,2320.423,2433.085,2320.423,2428.505,5990072.0
2018-04-19,2462.701,2462.701,2401.637,2413.24,4929186.0
2018-04-20,2423.62,2445.603,2412.018,2434.612,3075631.0
2018-04-21,2423.62,2445.603,2412.018,2434.612,3075631.0
2018-04-22,2423.62,2445.603,2412.018,2434.612,3075631.0
2018-04-23,2439.497,2461.48,2372.327,2411.102,4425054.0
2018-04-24,2375.38,2437.054,2370.8,2426.979,3547198.0
2018-04-25,2384.54,2408.965,2360.419,2396.142,3502096.0
2018-04-26,2381.486,2427.284,2363.473,2410.492,3874756.0
2018-04-27,2393.699,2434.001,2390.035,2429.116,3143553.0
2018-04-28,2393.699,2434.001,2390.035,2429.116,3143553.0
2018-04-29,2393.699,2434.001,2390.035,2429.116,3143553.0
2018-04-30,2436.138,2441.634,2409.576,2409.576,3175954.0
2018-05-01,2394.92,2425.452,2384.845,2390.341,2705387.0
2018-05-02,2419.346,2463.312,2419.346,2460.259,3854919.0
2018-05-03,2466.976,2488.348,2433.085,2442.55,3757678.0
2018-05-04,2466.67,2488.653,2452.931,2488.348,3430524.0
2018-05-05,2466.67,2488.653,2452.931,2488.348,3430524.0
2018-05-06,2466.67,2488.653,2452.931,2488.348,3430524.0
2018-05-07,2466.67,2488.653,2452.931,2488.348,3430524.0
2018-05-08,2485.295,2496.286,2449.267,2457.205,4746913.0
2018-05-09,2470.639,2520.101,2460.869,2520.101,3750455.0
2018-05-10,2530.482,2563.456,2517.964,2562.54,2493564.0
2018-05-11,2567.731,2598.263,2564.678,2579.333,3917071.0
2018-05-12,2567.731,2598.263,2564.678,2579.333,3917071.0
2018-05-13,2567.731,2598.263,2564.678,2579.333,3917071.0
2018-05-14,2580.554,2594.294,2570.173,2589.714,3020168.0
2018-05-15,2557.655,2594.294,2554.297,2582.691,3414545.0
2018-05-16,2594.294,2664.822,2591.546,2656.273,4928761.0
2018-05-17,2664.517,2679.783,2618.108,2660.853,3846510.0
2018-05-18,2659.021,2662.38,2632.764,2650.167,3834240.0
2018-05-19,2659.021,2662.38,2632.764,2650.167,3834240.0
2018-05-20,2659.021,2662.38,2632.764,2650.167,3834240.0
2018-05-21,2642.229,2691.385,2626.352,2683.752,2842264.0
2018-05-22,2672.76,2704.208,2644.976,2695.965,3751442.0
2018-05-23,2662.38,2670.929,2604.369,2610.475,7076176.0
2018-05-24,2626.963,2653.22,2589.714,2590.324,4221348.0
2018-05-25,2607.422,2612.307,2575.669,2603.453,3083540.0
2018-05-26,2607.422,2612.307,2575.669,2603.453,3083540.0
2018-05-27,2607.422,2612.307,2575.669,2603.453,3083540.0
2018-05-28,2607.422,2612.307,2575.669,2603.453,3083540.0
2018-05-29,2577.196,2612.613,2569.257,2573.837,3836937.0
2018-05-30,2544.221,2602.232,2543.916,2602.232,3355333.0
2018-05-31,2623.909,2635.817,2579.638,2589.103,4411713.0
2018-06-01,2604.369,2643.145,2602.842,2620.856,2662394.0
2018-06-02,2604.369,2643.145,2602.842,2620.856,2662394.0
2018-06-03,2604.369,2643.145,2602.842,2620.856,2662394.0
2018-06-04,2641.007,2648.03,2629.711,2636.428,2024118.0
2018-06-05,2625.131,2668.181,2619.33,2655.357,2916861.0
2018-06-06,2684.668,2742.984,2674.287,2742.984,5462437.0
2018-06-07,2747.869,2772.905,2717.337,2717.337,3775471.0
2018-06-08,2689.858,2730.16,2674.592,2699.018,3185016.0
2018-06-09,2689.858,2730.16,2674.592,2699.018,3185016.0
2018-06-10,2689.858,2730.16,2674.592,2699.018,3185016.0
2018-06-11,2698.407,2731.076,2671.539,2698.407,3251580.0
2018-06-12,2686.805,2699.323,2669.097,2677.34,2987093.0
2018-06-13,2665.433,2692.606,2644.976,2684.973,5158864.0
2018-06-14,2659.632,2696.881,2636.428,2688.026,6554257.0
2018-06-15,2680.088,2692.606,2576.585,2576.585,8739935.0
2018-06-16,2680.088,2692.606,2576.585,2576.585,8739935.0
2018-06-17,2680.088,2692.606,2576.585,2576.585,8739935.0
2018-06-18,2593.378,2606.506,2566.51,2600.095,2872751.0
2018-06-19,2534.146,2543.305,2500.866,2515.827,6076534.0
2018-06-20,2537.199,2588.492,2516.743,2516.743,3632546.0
2018-06-21,2565.288,2565.288,2502.698,2505.14,2764010.0
2018-06-22,2528.65,2567.12,2522.849,2553.686,2607286.0
2018-06-23,2528.65,2567.12,2522.849,2553.686,2607286.0
2018-06-24,2528.65,2567.12,2522.849,2553.686,2607286.0
2018-06-25,2535.367,2546.664,2464.533,2468.502,2689468.0
2018-06-26,2485.295,2516.132,2474.914,2507.278,3163940.0
2018-06-27,2528.039,2578.417,2494.76,2556.434,4229246.0
2018-06-28,2542.389,2558.571,2522.849,2554.907,3664818.0
2018-06-29,2604.064,2622.078,2557.655,2565.288,4326537.0
2018-06-30,2604.064,2622.078,2557.655,2565.288,4326537.0
2018-07-01,2604.064,2622.078,2557.655,2565.288,4326537.0
2018-07-02,2518.269,2521.322,2482.547,2482.547,4052758.0
2018-07-03,2479.188,2529.871,2459.953,2478.272,5854722.0
2018-07-04,2471.555,2473.387,2412.934,2421.788,2531372.0
2018-07-05,2420.262,2477.356,2420.262,2465.449,2675355.0
2018-07-06,2473.387,2502.393,2443.771,2485.905,2748221.0
2018-07-07,2473.387,2502.393,2443.771,2485.905,2748221.0
2018-07-08,2473.387,2502.393,2443.771,2485.905,2748221.0
2018-07-09,2540.252,2556.129,2498.118,2540.863,2913285.0
2018-07-10,2549.717,2551.244,2513.995,2531.703,2635604.0
2018-07-11,2486.821,2492.622,2434.612,2455.984,4359510.0
2018-07-12,2473.082,2481.326,2430.337,2453.847,3264245.0
2018-07-13,2469.723,2482.242,2437.665,2466.67,2529840.0
2018-07-14,2469.723,2482.242,2437.665,2466.67,2529840.0
2018-07-15,2469.723,2482.242,2437.665,2466.67,2529840.0
2018-07-16,2465.144,2465.144,2420.872,2444.993,2115444.0
2018-07-17,2451.099,2494.149,2429.116,2486.821,2780490.0
2018-07-18,2482.242,2519.49,2470.029,2515.827,3279401.0
2018-07-19,2533.535,2533.535,2475.83,2485.905,3661565.0
2018-07-20,2479.188,2506.056,2461.48,2495.676,4165143.0
2018-07-21,2479.188,2506.056,2461.48,2495.676,4165143.0
2018-07-22,2479.188,2506.056,2461.48,2495.676,4165143.0
2018-07-23,2474.914,2495.676,2458.121,2481.326,2701594.0
2018-07-24,2506.667,2624.825,2506.667,2599.179,6321156.0
2018-07-25,2546.969,2560.708,2524.986,2546.053,4754873.0
2018-07-26,2548.496,2559.487,2521.628,2540.863,3035449.0
2018-07-27,2549.412,2587.271,2537.199,2541.473,2806420.0
2018-07-28,2549.412,2587.271,2537.199,2541.473,2806420.0
2018-07-29,2549.412,2587.271,2537.199,2541.473,2806420.0
2018-07-30,2518.269,2546.359,2503.309,2533.84,2349291.0
2018-07-31,2524.07,2590.324,2513.384,2562.54,2976915.0
2018-08-01,2531.093,2531.093,2440.718,2475.525,5470257.0
2018-08-02,2441.329,2441.329,2370.495,2386.371,8547749.0
2018-08-03,2401.637,2442.245,2377.212,2437.665,4802891.0
2018-08-04,2401.637,2442.245,2377.212,2437.665,4802891.0
2018-08-05,2401.637,2442.245,2377.212,2437.665,4802891.0
2018-08-06,2432.78,2434.307,2375.38,2395.531,5635880.0
2018-08-07,2410.186,2466.976,2404.691,2419.346,4045876.0
2018-08-08,2411.713,2444.687,2397.668,2413.24,3649931.0
2018-08-09,2447.868,2457.258,2426.585,2429.715,3835755.0
2018-08-10,2404.676,2406.867,2374.317,2380.576,5842022.0
2018-08-11,2404.676,2406.867,2374.317,2380.576,5842022.0
2018-08-12,2404.676,2406.867,2374.317,2380.576,5842022.0
2018-08-13,2368.683,2408.432,2352.407,2393.409,2436016.0
2018-08-14,2402.172,2409.371,2341.766,2363.049,3450686.0
2018-08-15,2358.354,2358.98,2273.222,2284.489,5030907.0
2018-08-16,2319.231,2340.827,2308.902,2309.528,3700056.0
2018-08-17,2309.841,2326.117,2290.436,2319.857,3192820.0
2018-08-18,2309.841,2326.117,2290.436,2319.857,3192820.0
2018-08-19,2309.841,2326.117,2290.436,2319.857,3192820.0
2018-08-20,2348.026,2367.431,2327.056,2327.056,3854429.0
2018-08-21,2334.88,2340.827,2285.428,2295.444,3301713.0
2018-08-22,2294.192,2325.178,2276.665,2314.223,4251455.0
2018-08-23,2293.879,2310.467,2284.802,2292.001,3321008.0
2018-08-24,2297.322,2328.933,2293.879,2327.995,3342402.0
2018-08-25,2297.322,2328.933,2293.879,2327.995,3342402.0
2018-08-26,2297.322,2328.933,2293.879,2327.995,3342402.0
2018-08-27,2297.322,2328.933,2293.879,2327.995,3342402.0
2018-08-28,2356.476,2380.576,2346.148,2358.667,4647854.0
2018-08-29,2352.094,2364.927,2325.491,2333.315,2510396.0
2018-08-30,2317.666,2325.491,2290.436,2308.276,2510501.0
2018-08-31,2300.452,2308.276,2278.543,2290.436,3523249.0
2018-09-01,2300.452,2308.276,2278.543,2290.436,3523249.0
2018-09-02,2300.452,2308.276,2278.543,2290.436,3523249.0
2018-09-03,2278.543,2300.765,2278.543,2284.802,2176259.0
2018-09-04,2278.543,2291.062,2225.648,2237.228,3284072.0
2018-09-05,2217.51,2251.0,2210.312,2231.282,3548652.0
2018-09-06,2226.9,2259.137,2209.06,2218.762,3210541.0
2018-09-07,2233.786,2245.053,2186.525,2196.853,5579155.0
2018-09-08,2233.786,2245.053,2186.525,2196.853,5579155.0
2018-09-09,2233.786,2245.053,2186.525,2196.853,5579155.0
2018-09-10,2217.197,2217.197,2189.654,2200.609,3387949.0
2018-09-11,2197.166,2209.999,2166.18,2182.143,4445421.0
2018-09-12,2185.273,2222.831,2184.334,2212.502,3576165.0
2018-09-13,2228.465,2251.939,2212.815,2228.465,3535236.0
2018-09-14,2250.374,2261.015,2240.984,2251.313,2663144.0
2018-09-15,2250.374,2261.015,2240.984,2251.313,2663144.0
2018-09-16,2250.374,2261.015,2240.984,2251.313,2663144.0
2018-09-17,2236.289,2264.458,2233.473,2256.634,2399006.0
2018-09-18,2262.893,2292.94,2252.565,2263.206,5197539.0
2018-09-19,2300.452,2342.079,2272.596,2330.185,5697332.0
2018-09-20,2377.446,2406.241,2360.858,2389.34,9310701.0
2018-09-21,2444.426,2455.067,2426.898,2454.441,6910509.0
2018-09-22,2444.426,2455.067,2426.898,2454.441,6910509.0
2018-09-23,2444.426,2455.067,2426.898,2454.441,6910509.0
2018-09-24,2435.662,2457.571,2415.318,2446.929,4018521.0
