,RDW LN Equity,RDW LN Equity,RDW LN Equity,RDW LN Equity,RDW LN Equity
2016-10-13,284.693,295.631,281.846,289.713,991264.0
2016-10-14,285.967,291.211,285.967,289.563,812413.0
2016-10-15,285.967,291.211,285.967,289.563,812413.0
2016-10-16,285.967,291.211,285.967,289.563,812413.0
2016-10-17,287.765,288.514,281.696,283.944,919554.0
2016-10-18,284.318,293.384,284.318,292.56,736564.0
2016-10-19,295.631,300.95,293.833,299.152,857869.0
2016-10-20,299.902,301.7,292.035,293.833,714619.0
2016-10-21,293.309,296.98,289.563,294.208,714696.0
2016-10-22,293.309,296.98,289.563,294.208,714696.0
2016-10-23,293.309,296.98,289.563,294.208,714696.0
2016-10-24,294.358,297.354,290.612,291.061,547239.0
2016-10-25,289.787,292.26,282.595,283.644,778769.0
2016-10-26,281.247,286.266,279.898,284.693,512883.0
2016-10-27,282.745,285.442,277.651,278.999,894231.0
2016-10-28,277.576,292.11,274.579,288.963,555828.0
2016-10-29,277.576,292.11,274.579,288.963,555828.0
2016-10-30,277.576,292.11,274.579,288.963,555828.0
2016-10-31,287.69,287.989,280.423,284.243,678330.0
2016-11-01,285.068,291.81,283.944,290.911,510590.0
2016-11-02,285.667,292.485,285.667,289.638,650119.0
2016-11-03,292.035,307.918,284.618,298.703,1240997.0
2016-11-04,297.954,299.752,281.471,286.791,776049.0
2016-11-05,297.954,299.752,281.471,286.791,776049.0
2016-11-06,297.954,299.752,281.471,286.791,776049.0
2016-11-07,292.185,294.358,287.24,290.761,1158034.0
2016-11-08,289.188,293.533,286.716,290.012,403446.0
2016-11-09,283.195,307.019,281.471,306.569,1505047.0
2016-11-10,306.719,318.407,304.172,309.042,1802969.0
2016-11-11,311.214,316.908,307.244,310.99,763852.0
2016-11-12,311.214,316.908,307.244,310.99,763852.0
2016-11-13,311.214,316.908,307.244,310.99,763852.0
2016-11-14,313.312,317.283,308.667,312.188,752337.0
2016-11-15,314.885,317.882,309.341,315.335,812923.0
2016-11-16,314.136,317.957,307.918,310.615,755498.0
2016-11-17,310.915,318.332,310.84,317.508,621902.0
2016-11-18,317.358,324.1,316.908,320.355,592459.0
2016-11-19,317.358,324.1,316.908,320.355,592459.0
2016-11-20,317.358,324.1,316.908,320.355,592459.0
2016-11-21,323.651,324.25,313.762,315.11,997808.0
2016-11-22,318.482,322.527,314.586,319.755,394118.0
2016-11-23,313.387,325.224,311.664,312.863,636732.0
2016-11-24,313.537,314.436,307.319,312.488,283334.0
2016-11-25,308.742,311.214,305.296,310.315,500008.0
2016-11-26,308.742,311.214,305.296,310.315,500008.0
2016-11-27,308.742,311.214,305.296,310.315,500008.0
2016-11-28,306.27,309.341,305.82,306.719,464965.0
2016-11-29,303.498,312.938,303.498,310.24,1224717.0
2016-11-30,308.068,311.139,303.048,306.12,593100.0
2016-12-01,303.648,312.563,302.374,311.589,424160.0
2016-12-02,307.169,314.136,305.82,310.54,625013.0
2016-12-03,307.169,314.136,305.82,310.54,625013.0
2016-12-04,307.169,314.136,305.82,310.54,625013.0
2016-12-05,309.416,312.563,306.869,310.54,692362.0
2016-12-06,316.758,317.583,309.791,314.511,1092626.0
2016-12-07,317.807,317.807,310.24,314.885,948450.0
2016-12-08,317.208,320.205,313.762,317.657,756173.0
2016-12-09,320.504,320.879,314.211,319.755,861781.0
2016-12-10,320.504,320.879,314.211,319.755,861781.0
2016-12-11,320.504,320.879,314.211,319.755,861781.0
2016-12-12,317.358,320.055,309.266,309.941,458270.0
2016-12-13,314.661,315.11,305.296,312.563,769628.0
2016-12-14,313.762,314.661,310.765,313.012,462863.0
2016-12-15,315.784,318.856,310.315,317.732,871816.0
2016-12-16,318.706,318.706,313.087,315.335,860242.0
2016-12-17,318.706,318.706,313.087,315.335,860242.0
2016-12-18,318.706,318.706,313.087,315.335,860242.0
2016-12-19,316.459,319.156,314.885,317.058,566751.0
2016-12-20,319.53,322.302,315.41,315.859,448322.0
2016-12-21,317.732,317.882,315.035,316.459,246710.0
2016-12-22,318.706,323.501,315.185,322.827,439318.0
2016-12-23,324.1,324.1,317.508,319.081,101782.0
2016-12-24,324.1,324.1,317.508,319.081,101782.0
2016-12-25,324.1,324.1,317.508,319.081,101782.0
2016-12-26,324.1,324.1,317.508,319.081,101782.0
2016-12-27,324.1,324.1,317.508,319.081,101782.0
2016-12-28,318.407,321.403,312.788,318.556,451944.0
2016-12-29,325.899,325.899,316.833,320.055,211756.0
2016-12-30,317.283,322.527,317.283,321.403,169611.0
2016-12-31,317.283,322.527,317.283,321.403,169611.0
2017-01-01,317.283,322.527,317.283,321.403,169611.0
2017-01-02,317.283,322.527,317.283,321.403,169611.0
2017-01-03,323.127,323.726,316.009,318.482,916793.0
2017-01-04,322.153,325.824,319.68,325.524,737044.0
2017-01-05,326.123,333.915,326.123,332.791,900864.0
2017-01-06,336.612,336.612,327.697,330.544,515124.0
2017-01-07,336.612,336.612,327.697,330.544,515124.0
2017-01-08,336.612,336.612,327.697,330.544,515124.0
2017-01-09,336.612,337.136,330.544,335.488,1016953.0
2017-01-10,337.286,338.86,331.143,338.485,516491.0
2017-01-11,344.254,344.254,334.889,335.863,666619.0
2017-01-12,338.26,338.26,331.368,336.162,678736.0
2017-01-13,331.218,340.882,331.218,339.159,629777.0
2017-01-14,331.218,340.882,331.218,339.159,629777.0
2017-01-15,331.218,340.882,331.218,339.159,629777.0
2017-01-16,340.133,340.133,329.944,333.316,659476.0
2017-01-17,329.645,341.482,328.895,339.459,1064428.0
2017-01-18,347.4,347.4,331.143,334.514,1182886.0
2017-01-19,335.189,339.159,332.491,334.889,683768.0
2017-01-20,332.267,340.283,332.267,334.14,821168.0
2017-01-21,332.267,340.283,332.267,334.14,821168.0
2017-01-22,332.267,340.283,332.267,334.14,821168.0
2017-01-23,334.514,336.088,328.671,329.57,653384.0
2017-01-24,333.69,333.69,324.25,327.097,700725.0
2017-01-25,332.791,332.791,325.749,327.397,419071.0
2017-01-26,329.12,333.39,323.951,325.0,747382.0
2017-01-27,326.048,330.319,323.276,330.244,509474.0
2017-01-28,326.048,330.319,323.276,330.244,509474.0
2017-01-29,326.048,330.319,323.276,330.244,509474.0
2017-01-30,327.921,335.189,324.026,328.596,526793.0
2017-01-31,329.495,333.99,326.856,333.016,871967.0
2017-02-01,333.39,337.436,331.068,337.436,922742.0
2017-02-02,337.436,338.035,327.547,336.312,851270.0
2017-02-03,337.436,343.13,336.762,342.381,552407.0
2017-02-04,337.436,343.13,336.762,342.381,552407.0
2017-02-05,337.436,343.13,336.762,342.381,552407.0
2017-02-06,342.905,344.179,335.263,337.736,628691.0
2017-02-07,339.159,343.879,333.615,339.009,1260115.0
2017-02-08,347.101,355.866,346.876,352.495,2929387.0
2017-02-09,353.694,355.866,351.221,354.892,1200116.0
2017-02-10,356.241,362.984,352.12,359.238,2774827.0
2017-02-11,356.241,362.984,352.12,359.238,2774827.0
2017-02-12,356.241,362.984,352.12,359.238,2774827.0
2017-02-13,361.186,363.358,357.964,360.436,1616724.0
2017-02-14,359.762,363.958,357.215,361.335,1802470.0
2017-02-15,361.26,374.521,361.26,365.306,1715572.0
2017-02-16,365.381,372.049,365.381,368.003,1242144.0
2017-02-17,368.228,369.876,362.759,367.104,1053045.0
2017-02-18,368.228,369.876,362.759,367.104,1053045.0
2017-02-19,368.228,369.876,362.759,367.104,1053045.0
2017-02-20,365.156,367.104,361.86,362.309,11896049.0
2017-02-21,362.984,365.006,361.635,361.635,1190360.0
2017-02-22,362.759,370.775,362.759,363.283,1386296.0
2017-02-23,365.006,366.58,360.212,360.586,797451.0
2017-02-24,369.202,370.326,359.837,362.834,3225230.0
2017-02-25,369.202,370.326,359.837,362.834,3225230.0
2017-02-26,369.202,370.326,359.837,362.834,3225230.0
2017-02-27,363.358,372.948,362.609,369.726,1672800.0
2017-02-28,370.85,370.85,363.733,365.98,1125466.0
2017-03-01,364.107,374.147,363.958,373.772,2197352.0
2017-03-02,373.847,373.922,367.703,371.0,869352.0
2017-03-03,370.85,370.85,366.879,369.726,893766.0
2017-03-04,370.85,370.85,366.879,369.726,893766.0
2017-03-05,370.85,370.85,366.879,369.726,893766.0
2017-03-06,370.326,374.371,367.928,371.749,1205286.0
2017-03-07,374.596,374.596,369.427,370.55,948975.0
2017-03-08,373.997,377.967,370.85,373.697,1985519.0
2017-03-09,373.697,376.844,371.225,375.72,1326099.0
2017-03-10,377.218,377.218,372.124,373.472,966086.0
2017-03-11,377.218,377.218,372.124,373.472,966086.0
2017-03-12,377.218,377.218,372.124,373.472,966086.0
2017-03-13,371.375,378.717,371.375,377.218,1286702.0
2017-03-14,376.844,377.967,370.85,371.974,1096780.0
2017-03-15,370.85,373.472,366.954,370.85,968658.0
2017-03-16,373.322,373.397,368.153,370.176,883301.0
2017-03-17,368.078,374.971,368.078,374.072,1298384.0
2017-03-18,368.078,374.971,368.078,374.072,1298384.0
2017-03-19,368.078,374.971,368.078,374.072,1298384.0
2017-03-20,372.873,373.322,367.629,372.199,1011850.0
2017-03-21,373.997,374.596,367.928,369.576,1304662.0
2017-03-22,374.221,377.967,367.404,374.971,1566572.0
2017-03-23,380.658,382.553,372.165,382.553,3791134.0
2017-03-24,382.933,384.07,374.44,376.184,1217632.0
2017-03-25,382.933,384.07,374.44,376.184,1217632.0
2017-03-26,382.933,384.07,374.44,376.184,1217632.0
2017-03-27,372.847,381.795,371.634,379.141,1023036.0
2017-03-28,381.795,392.79,379.899,391.274,4321904.0
2017-03-29,392.79,395.823,384.449,388.999,1875248.0
2017-03-30,391.653,393.549,387.482,390.895,1301349.0
2017-03-31,388.241,392.032,386.345,386.724,1371979.0
2017-04-01,388.241,392.032,386.345,386.724,1371979.0
2017-04-02,388.241,392.032,386.345,386.724,1371979.0
2017-04-03,386.345,387.103,383.312,384.449,3702767.0
2017-04-04,387.482,391.653,385.966,390.515,1539837.0
2017-04-05,393.169,393.549,385.966,389.378,1581461.0
2017-04-06,396.961,403.406,390.515,402.648,2238611.0
2017-04-07,399.236,404.923,399.236,400.373,1666989.0
2017-04-08,399.236,404.923,399.236,400.373,1666989.0
2017-04-09,399.236,404.923,399.236,400.373,1666989.0
2017-04-10,402.269,406.818,399.994,403.406,1469929.0
2017-04-11,402.648,412.506,402.648,404.923,1549795.0
2017-04-12,412.885,412.885,401.89,408.714,2125996.0
2017-04-13,409.093,413.264,408.335,411.747,1735433.0
2017-04-14,409.093,413.264,408.335,411.747,1735433.0
2017-04-15,409.093,413.264,408.335,411.747,1735433.0
2017-04-16,409.093,413.264,408.335,411.747,1735433.0
2017-04-17,409.093,413.264,408.335,411.747,1735433.0
2017-04-18,418.193,420.847,410.231,413.643,4830369.0
2017-04-19,415.539,424.259,414.022,422.363,2152076.0
2017-04-20,423.122,423.88,418.951,422.363,1439280.0
2017-04-21,423.88,425.017,419.709,420.847,959481.0
2017-04-22,423.88,425.017,419.709,420.847,959481.0
2017-04-23,423.88,425.017,419.709,420.847,959481.0
2017-04-24,425.776,427.671,423.122,426.534,1143537.0
2017-04-25,428.05,428.43,423.501,424.638,813711.0
2017-04-26,424.638,429.567,423.501,427.671,1147326.0
2017-04-27,428.43,432.221,425.396,431.842,994955.0
2017-04-28,433.738,438.287,431.084,437.15,1152372.0
2017-04-29,433.738,438.287,431.084,437.15,1152372.0
2017-04-30,433.738,438.287,431.084,437.15,1152372.0
2017-05-01,433.738,438.287,431.084,437.15,1152372.0
2017-05-02,436.771,448.524,435.633,448.524,1477034.0
2017-05-03,447.007,448.145,435.254,436.392,1290635.0
2017-05-04,437.15,442.079,434.496,439.045,1373673.0
2017-05-05,437.908,441.699,437.529,439.425,797163.0
2017-05-06,437.908,441.699,437.529,439.425,797163.0
2017-05-07,437.908,441.699,437.529,439.425,797163.0
2017-05-08,442.079,443.216,437.529,438.287,1189631.0
2017-05-09,438.287,443.216,438.287,442.079,939208.0
2017-05-10,450.799,453.074,442.837,443.974,1416362.0
2017-05-11,443.595,443.974,436.012,439.804,759847.0
2017-05-12,438.666,442.079,435.633,436.012,538825.0
2017-05-13,438.666,442.079,435.633,436.012,538825.0
2017-05-14,438.666,442.079,435.633,436.012,538825.0
2017-05-15,436.012,439.045,431.842,436.392,729331.0
2017-05-16,437.15,439.425,434.117,435.254,882607.0
2017-05-17,433.738,436.012,431.084,433.738,767231.0
2017-05-18,432.6,437.529,430.325,435.254,943740.0
2017-05-19,439.425,443.974,435.254,436.771,1040839.0
2017-05-20,439.425,443.974,435.254,436.771,1040839.0
2017-05-21,439.425,443.974,435.254,436.771,1040839.0
2017-05-22,437.908,439.804,436.012,439.045,535072.0
2017-05-23,439.425,441.699,435.633,436.392,564742.0
2017-05-24,435.254,436.771,428.05,432.221,812564.0
2017-05-25,433.738,435.254,430.704,434.117,449129.0
2017-05-26,434.117,435.254,428.809,428.809,550295.0
2017-05-27,434.117,435.254,428.809,428.809,550295.0
2017-05-28,434.117,435.254,428.809,428.809,550295.0
2017-05-29,434.117,435.254,428.809,428.809,550295.0
2017-05-30,425.017,429.188,425.017,428.05,645880.0
2017-05-31,428.809,430.325,423.501,425.017,1327133.0
2017-06-01,431.842,431.842,420.088,421.984,895774.0
2017-06-02,423.88,424.638,414.401,418.193,1069914.0
2017-06-03,423.88,424.638,414.401,418.193,1069914.0
2017-06-04,423.88,424.638,414.401,418.193,1069914.0
2017-06-05,418.572,419.709,412.506,414.022,916716.0
2017-06-06,413.264,418.572,407.198,409.472,1172991.0
2017-06-07,410.989,416.676,410.61,416.297,905541.0
2017-06-08,417.814,422.742,415.539,422.742,616988.0
2017-06-09,418.572,418.572,410.61,416.297,1156326.0
2017-06-10,418.572,418.572,410.61,416.297,1156326.0
2017-06-11,418.572,418.572,410.61,416.297,1156326.0
2017-06-12,414.78,418.572,413.264,416.297,508649.0
2017-06-13,413.643,418.193,406.439,414.78,1213736.0
2017-06-14,414.78,428.05,414.78,425.396,930798.0
2017-06-15,423.501,426.913,415.16,425.017,1550663.0
2017-06-16,422.742,430.704,422.363,429.567,1701837.0
2017-06-17,422.742,430.704,422.363,429.567,1701837.0
2017-06-18,422.742,430.704,422.363,429.567,1701837.0
2017-06-19,430.704,432.6,426.913,426.913,774018.0
2017-06-20,427.671,430.704,422.363,422.363,630832.0
2017-06-21,421.605,423.501,412.506,414.401,1593143.0
2017-06-22,413.264,418.951,409.472,418.193,767153.0
2017-06-23,418.193,420.088,414.78,414.78,631441.0
2017-06-24,418.193,420.088,414.78,414.78,631441.0
2017-06-25,418.193,420.088,414.78,414.78,631441.0
2017-06-26,416.297,422.363,416.297,418.193,447653.0
2017-06-27,417.814,417.814,410.61,415.918,587544.0
2017-06-28,413.643,422.363,411.368,418.572,709017.0
2017-06-29,420.847,421.226,411.368,412.885,989339.0
2017-06-30,412.126,419.33,410.989,414.78,476122.0
2017-07-01,412.126,419.33,410.989,414.78,476122.0
2017-07-02,412.126,419.33,410.989,414.78,476122.0
2017-07-03,415.16,418.572,411.747,414.401,538578.0
2017-07-04,412.885,414.022,410.231,412.506,448664.0
2017-07-05,414.78,420.468,414.022,418.572,950139.0
2017-07-06,418.951,423.501,411.368,421.226,594723.0
2017-07-07,421.226,425.776,420.468,422.363,624711.0
2017-07-08,421.226,425.776,420.468,422.363,624711.0
2017-07-09,421.226,425.776,420.468,422.363,624711.0
2017-07-10,421.605,425.396,419.709,424.638,575833.0
2017-07-11,425.017,426.913,413.643,414.401,545364.0
2017-07-12,413.643,417.814,407.198,410.989,558872.0
2017-07-13,410.61,415.16,408.714,414.401,875922.0
2017-07-14,414.022,419.33,412.885,413.264,579690.0
2017-07-15,414.022,419.33,412.885,413.264,579690.0
2017-07-16,414.022,419.33,412.885,413.264,579690.0
2017-07-17,412.885,422.742,412.885,421.226,499587.0
2017-07-18,420.847,427.292,412.506,426.913,564856.0
2017-07-19,426.534,439.804,426.534,438.666,870485.0
2017-07-20,440.183,442.079,436.771,442.079,848612.0
2017-07-21,442.079,448.524,440.562,448.145,737807.0
2017-07-22,442.079,448.524,440.562,448.145,737807.0
2017-07-23,442.079,448.524,440.562,448.145,737807.0
2017-07-24,447.766,448.524,440.941,445.112,947411.0
2017-07-25,445.112,447.007,434.875,442.837,531680.0
2017-07-26,445.112,449.661,443.974,449.282,911605.0
2017-07-27,450.041,452.315,447.387,449.661,614535.0
2017-07-28,449.661,450.041,442.079,445.87,485637.0
2017-07-29,449.661,450.041,442.079,445.87,485637.0
2017-07-30,449.661,450.041,442.079,445.87,485637.0
2017-07-31,448.524,449.661,445.112,448.903,649405.0
2017-08-01,450.799,451.557,444.733,447.387,478058.0
2017-08-02,450.041,450.041,444.733,447.766,423155.0
2017-08-03,447.007,456.486,446.249,450.799,567220.0
2017-08-04,450.42,450.799,433.738,443.595,1293505.0
2017-08-05,450.42,450.799,433.738,443.595,1293505.0
2017-08-06,450.42,450.799,433.738,443.595,1293505.0
2017-08-07,443.595,447.766,440.183,443.216,646083.0
2017-08-08,443.216,446.628,439.425,443.974,599893.0
2017-08-09,443.974,445.87,438.666,445.112,403654.0
2017-08-10,446.249,446.249,432.979,433.738,595760.0
2017-08-11,433.738,437.15,428.809,436.771,444989.0
2017-08-12,433.738,437.15,428.809,436.771,444989.0
2017-08-13,433.738,437.15,428.809,436.771,444989.0
2017-08-14,437.529,443.595,436.771,437.529,783967.0
2017-08-15,437.529,437.908,433.738,437.15,1071225.0
2017-08-16,439.425,445.112,439.425,442.837,1084261.0
2017-08-17,441.32,445.491,440.562,442.837,1377651.0
2017-08-18,442.837,446.628,441.32,445.491,416185.0
2017-08-19,442.837,446.628,441.32,445.491,416185.0
2017-08-20,442.837,446.628,441.32,445.491,416185.0
2017-08-21,443.974,455.728,443.216,455.349,706722.0
2017-08-22,455.728,460.277,454.969,456.865,621985.0
2017-08-23,456.486,461.036,450.799,458.003,547214.0
2017-08-24,461.036,465.965,458.382,463.69,384320.0
2017-08-25,465.965,466.344,453.453,456.107,705455.0
2017-08-26,465.965,466.344,453.453,456.107,705455.0
2017-08-27,465.965,466.344,453.453,456.107,705455.0
2017-08-28,465.965,466.344,453.453,456.107,705455.0
2017-08-29,456.107,466.344,456.107,463.69,537361.0
2017-08-30,464.827,473.168,460.657,463.311,549498.0
2017-08-31,462.552,472.031,462.552,470.514,541935.0
2017-09-01,471.652,471.652,466.723,467.481,771173.0
2017-09-02,471.652,471.652,466.723,467.481,771173.0
2017-09-03,471.652,471.652,466.723,467.481,771173.0
2017-09-04,464.448,470.135,464.448,470.135,583456.0
2017-09-05,481.888,505.016,480.372,490.609,2675565.0
2017-09-06,492.884,492.884,477.339,478.476,1658766.0
2017-09-07,481.509,481.509,474.306,476.58,889960.0
2017-09-08,473.926,479.234,471.272,478.097,893921.0
2017-09-09,473.926,479.234,471.272,478.097,893921.0
2017-09-10,473.926,479.234,471.272,478.097,893921.0
2017-09-11,478.855,482.268,475.443,479.614,772013.0
2017-09-12,441.32,447.387,431.463,439.804,9264305.0
2017-09-13,439.804,445.112,436.392,442.837,3615691.0
2017-09-14,442.458,444.733,418.572,418.951,2718926.0
2017-09-15,417.814,421.984,411.368,415.918,2787088.0
2017-09-16,417.814,421.984,411.368,415.918,2787088.0
2017-09-17,417.814,421.984,411.368,415.918,2787088.0
2017-09-18,418.193,419.33,406.439,417.814,1942756.0
2017-09-19,418.572,426.534,415.16,425.017,2434803.0
2017-09-20,424.638,430.325,418.193,425.396,1348896.0
2017-09-21,426.17,429.65,424.623,427.33,742252.0
2017-09-22,426.557,434.291,425.396,431.971,1336836.0
2017-09-23,426.557,434.291,425.396,431.971,1336836.0
2017-09-24,426.557,434.291,425.396,431.971,1336836.0
2017-09-25,431.197,438.932,426.557,433.904,1329682.0
2017-09-26,432.744,436.611,432.358,436.611,743752.0
2017-09-27,439.319,443.186,437.385,441.639,1442535.0
2017-09-28,443.186,447.44,441.639,447.053,910266.0
2017-09-29,449.373,462.135,449.373,458.268,1741537.0
2017-09-30,449.373,462.135,449.373,458.268,1741537.0
2017-10-01,449.373,462.135,449.373,458.268,1741537.0
2017-10-02,462.135,473.737,461.749,473.737,2230029.0
2017-10-03,475.671,476.444,470.256,471.03,1304392.0
2017-10-04,470.256,478.378,466.389,470.643,1536227.0
2017-10-05,467.936,477.991,467.163,472.964,611994.0
2017-10-06,472.19,474.897,469.87,471.803,574473.0
2017-10-07,472.19,474.897,469.87,471.803,574473.0
2017-10-08,472.19,474.897,469.87,471.803,574473.0
2017-10-09,471.803,472.19,467.163,470.256,745573.0
2017-10-10,469.096,475.284,469.096,475.284,1396057.0
2017-10-11,473.35,480.311,471.417,480.311,790812.0
2017-10-12,481.858,485.725,477.218,481.858,816705.0
2017-10-13,480.698,489.206,479.151,488.046,653182.0
2017-10-14,480.698,489.206,479.151,488.046,653182.0
2017-10-15,480.698,489.206,479.151,488.046,653182.0
2017-10-16,488.819,494.233,487.659,493.073,831484.0
2017-10-17,495.007,495.007,486.886,487.272,863516.0
2017-10-18,489.593,495.007,489.206,493.46,646340.0
2017-10-19,493.847,499.261,486.886,498.487,738343.0
2017-10-20,499.261,503.515,496.554,499.647,658777.0
2017-10-21,499.261,503.515,496.554,499.647,658777.0
2017-10-22,499.261,503.515,496.554,499.647,658777.0
2017-10-23,498.487,499.647,492.3,496.167,853110.0
2017-10-24,498.487,512.796,497.714,509.702,1673990.0
2017-10-25,509.702,511.249,501.968,504.288,665950.0
2017-10-26,507.769,511.249,502.741,509.702,810385.0
2017-10-27,514.73,520.917,496.554,500.808,1175551.0
2017-10-28,514.73,520.917,496.554,500.808,1175551.0
2017-10-29,514.73,520.917,496.554,500.808,1175551.0
2017-10-30,490.753,505.835,487.659,505.835,1835891.0
2017-10-31,502.741,506.995,500.034,503.515,1295825.0
2017-11-01,505.835,518.21,504.675,513.57,1171191.0
2017-11-02,514.73,514.73,498.487,501.968,1509077.0
2017-11-03,501.194,506.222,499.261,499.261,617090.0
2017-11-04,501.194,506.222,499.261,499.261,617090.0
2017-11-05,501.194,506.222,499.261,499.261,617090.0
2017-11-06,498.101,506.222,498.101,502.355,452263.0
2017-11-07,506.222,506.222,497.714,501.194,612979.0
2017-11-08,500.034,500.034,488.046,496.167,1108707.0
2017-11-09,485.339,486.112,462.135,462.135,1490201.0
2017-11-10,460.975,466.003,454.401,459.815,1411764.0
2017-11-11,460.975,466.003,454.401,459.815,1411764.0
2017-11-12,460.975,466.003,454.401,459.815,1411764.0
2017-11-13,460.588,462.135,452.854,455.561,1237946.0
2017-11-14,455.174,462.135,454.401,461.362,689851.0
2017-11-15,460.588,460.975,449.76,452.08,562750.0
2017-11-16,451.307,460.975,451.307,460.975,917208.0
2017-11-17,461.362,465.229,458.655,460.202,439027.0
2017-11-18,461.362,465.229,458.655,460.202,439027.0
2017-11-19,461.362,465.229,458.655,460.202,439027.0
2017-11-20,454.788,464.069,454.788,462.135,531221.0
2017-11-21,460.588,463.295,457.881,460.202,498791.0
2017-11-22,460.202,461.362,452.08,452.467,857871.0
2017-11-23,447.053,458.655,447.053,455.948,699104.0
2017-11-24,455.948,459.815,449.76,449.76,331923.0
2017-11-25,455.948,459.815,449.76,449.76,331923.0
2017-11-26,455.948,459.815,449.76,449.76,331923.0
2017-11-27,459.428,459.428,449.76,455.174,792128.0
2017-11-28,463.295,463.295,452.854,455.948,679138.0
2017-11-29,451.307,468.71,451.307,468.71,717602.0
2017-11-30,469.096,469.096,457.881,466.389,1525200.0
2017-12-01,467.936,471.03,460.202,467.163,815695.0
2017-12-02,467.936,471.03,460.202,467.163,815695.0
2017-12-03,467.936,471.03,460.202,467.163,815695.0
2017-12-04,471.803,477.604,467.549,476.831,855237.0
2017-12-05,480.311,486.112,475.671,481.085,1194181.0
2017-12-06,482.245,491.14,475.671,480.698,1056051.0
2017-12-07,482.245,485.725,476.444,483.405,954827.0
2017-12-08,481.471,499.647,473.737,495.78,1343698.0
2017-12-09,481.471,499.647,473.737,495.78,1343698.0
2017-12-10,481.471,499.647,473.737,495.78,1343698.0
2017-12-11,497.714,497.714,487.659,491.913,623774.0
2017-12-12,493.46,493.46,483.018,493.46,771291.0
2017-12-13,502.741,502.741,486.499,496.167,914681.0
2017-12-14,498.874,498.874,488.433,489.593,881335.0
2017-12-15,487.272,487.659,481.471,481.471,2399805.0
2017-12-16,487.272,487.659,481.471,481.471,2399805.0
2017-12-17,487.272,487.659,481.471,481.471,2399805.0
2017-12-18,485.339,499.261,484.179,493.847,899202.0
2017-12-19,495.394,501.581,489.593,500.034,865770.0
2017-12-20,501.968,501.968,495.78,498.874,603565.0
2017-12-21,500.034,500.034,491.526,494.62,680631.0
2017-12-22,494.62,500.421,494.233,496.554,130061.0
2017-12-23,494.62,500.421,494.233,496.554,130061.0
2017-12-24,494.62,500.421,494.233,496.554,130061.0
2017-12-25,494.62,500.421,494.233,496.554,130061.0
2017-12-26,494.62,500.421,494.233,496.554,2040.0
2017-12-27,500.808,504.675,496.167,503.128,304459.0
2017-12-28,505.448,508.929,501.581,507.382,290047.0
2017-12-29,507.769,509.316,504.288,506.222,254973.0
2017-12-30,507.769,509.316,504.288,506.222,254973.0
2017-12-31,507.769,509.316,504.288,506.222,254973.0
2018-01-01,507.769,509.316,504.288,506.222,254973.0
2018-01-02,509.316,509.316,500.421,505.835,532923.0
2018-01-03,507.382,510.476,505.835,510.089,411010.0
2018-01-04,509.316,513.956,506.995,510.862,365358.0
2018-01-05,511.636,515.116,506.222,513.956,518735.0
2018-01-06,511.636,515.116,506.222,513.956,518735.0
2018-01-07,511.636,515.116,506.222,513.956,518735.0
2018-01-08,513.956,514.73,505.062,509.316,689364.0
2018-01-09,514.73,514.73,506.995,508.155,619508.0
2018-01-10,508.155,512.023,498.101,498.874,843651.0
2018-01-11,498.487,498.487,488.819,492.686,651014.0
2018-01-12,493.46,500.034,492.686,498.487,584847.0
2018-01-13,493.46,500.034,492.686,498.487,584847.0
2018-01-14,493.46,500.034,492.686,498.487,584847.0
2018-01-15,498.874,501.968,494.233,495.78,391756.0
2018-01-16,495.78,498.874,494.62,496.94,275706.0
2018-01-17,496.167,498.487,491.14,495.007,562854.0
2018-01-18,497.327,498.101,483.792,490.366,559211.0
2018-01-19,491.14,495.394,489.593,495.007,400074.0
2018-01-20,491.14,495.394,489.593,495.007,400074.0
2018-01-21,491.14,495.394,489.593,495.007,400074.0
2018-01-22,495.007,496.554,489.206,489.979,586065.0
2018-01-23,491.526,493.847,487.272,492.686,329485.0
2018-01-24,493.073,497.714,486.886,488.046,391504.0
2018-01-25,485.339,488.433,478.378,482.245,1166950.0
2018-01-26,485.339,486.886,476.444,486.499,1199033.0
2018-01-27,485.339,486.886,476.444,486.499,1199033.0
2018-01-28,485.339,486.886,476.444,486.499,1199033.0
2018-01-29,486.886,493.847,482.245,483.792,620129.0
2018-01-30,482.245,482.245,472.964,474.124,512556.0
2018-01-31,472.964,472.964,461.749,463.295,1135016.0
2018-02-01,464.842,472.964,464.842,470.256,661611.0
2018-02-02,469.483,471.803,461.362,466.389,866791.0
2018-02-03,469.483,471.803,461.362,466.389,866791.0
2018-02-04,469.483,471.803,461.362,466.389,866791.0
2018-02-05,460.202,465.616,454.401,455.948,1054791.0
2018-02-06,447.44,466.776,441.639,459.041,1772005.0
2018-02-07,470.256,483.792,467.163,483.792,1696140.0
2018-02-08,485.339,490.366,453.241,455.174,1796601.0
2018-02-09,454.014,462.522,448.6,459.428,1584834.0
2018-02-10,454.014,462.522,448.6,459.428,1584834.0
2018-02-11,454.014,462.522,448.6,459.428,1584834.0
2018-02-12,463.682,466.003,454.014,454.788,914598.0
2018-02-13,454.788,458.655,450.92,454.788,993149.0
2018-02-14,459.428,459.815,446.666,450.92,1119589.0
2018-02-15,455.561,455.948,446.666,448.6,606284.0
2018-02-16,450.92,458.268,445.119,453.241,584805.0
