,DEC LN Equity,DEC LN Equity,DEC LN Equity,DEC LN Equity,DEC LN Equity
2022-08-04,1882.22,1882.22,1814.998,1826.948,115609.0
2022-08-05,1822.467,1867.282,1803.047,1865.788,102224.0
2022-08-06,1822.467,1867.282,1803.047,1865.788,102224.0
2022-08-07,1822.467,1867.282,1803.047,1865.788,102224.0
2022-08-08,1897.158,1904.627,1858.319,1867.282,89209.0
2022-08-09,1837.405,1918.072,1837.405,1894.17,203736.0
2022-08-10,1912.096,1912.096,1883.714,1897.158,114228.0
2022-08-11,1855.331,1956.911,1855.331,1956.911,228590.0
2022-08-12,1927.035,1992.763,1927.035,1992.763,202458.0
2022-08-13,1927.035,1992.763,1927.035,1992.763,202458.0
2022-08-14,1927.035,1992.763,1927.035,1992.763,202458.0
2022-08-15,1994.257,2027.121,1994.257,2025.627,216135.0
2022-08-16,2031.602,2071.936,2013.677,2043.553,176903.0
2022-08-17,2083.886,2083.886,2028.615,2061.479,214701.0
2022-08-18,2062.973,2130.195,2055.504,2121.232,323633.0
2022-08-19,2151.108,2151.108,2091.355,2091.355,278678.0
2022-08-20,2151.108,2151.108,2091.355,2091.355,278678.0
2022-08-21,2151.108,2151.108,2091.355,2091.355,278678.0
2022-08-22,2110.775,2115.257,2045.047,2062.973,217742.0
2022-08-23,2091.355,2109.281,2040.565,2106.294,184644.0
2022-08-24,2103.306,2118.244,2070.442,2079.405,90643.0
2022-08-25,2130.195,2139.158,2080.899,2101.812,116677.0
2022-08-26,2106.294,2119.738,2077.911,2086.874,87190.0
2022-08-27,2106.294,2119.738,2077.911,2086.874,87190.0
2022-08-28,2106.294,2119.738,2077.911,2086.874,87190.0
2022-08-29,2106.294,2119.738,2077.911,2086.874,87190.0
2022-08-30,2088.368,2088.368,1991.269,1991.269,402724.0
2022-08-31,2016.664,2016.664,1935.998,1977.825,141663.0
2022-09-01,1944.887,1984.829,1927.988,1935.67,115665.0
2022-09-02,1963.322,1977.148,1940.278,1974.076,89184.0
2022-09-03,1963.322,1977.148,1940.278,1974.076,89184.0
2022-09-04,1963.322,1977.148,1940.278,1974.076,89184.0
2022-09-05,1987.902,2038.598,1961.786,2000.192,110005.0
2022-09-06,2027.844,2029.381,1983.293,1983.293,79730.0
2022-09-07,1986.366,2000.192,1963.322,1963.322,125091.0
2022-09-08,1994.047,1997.119,1966.394,1990.974,84367.0
2022-09-09,1983.293,2024.772,1983.293,2015.554,54929.0
2022-09-10,1983.293,2024.772,1983.293,2015.554,54929.0
2022-09-11,1983.293,2024.772,1983.293,2015.554,54929.0
2022-09-12,2043.207,2055.497,2009.409,2021.699,109953.0
2022-09-13,1983.293,2026.308,1983.293,2009.409,91683.0
2022-09-14,1983.293,2038.598,1983.293,2017.091,97397.0
2022-09-15,2043.207,2043.207,1997.119,1997.119,120830.0
2022-09-16,1990.974,2021.699,1954.104,1954.104,1480111.0
2022-09-17,1990.974,2021.699,1954.104,1954.104,1480111.0
2022-09-18,1990.974,2021.699,1954.104,1954.104,1480111.0
2022-09-19,1990.974,2021.699,1954.104,1954.104,1480111.0
2022-09-20,1958.713,1984.829,1955.641,1975.612,112317.0
2022-09-21,1958.713,2032.453,1958.713,2009.409,83659.0
2022-09-22,2027.844,2040.134,1983.293,2010.946,80106.0
2022-09-23,2009.409,2009.409,1874.22,1895.727,147966.0
2022-09-24,2009.409,2009.409,1874.22,1895.727,147966.0
2022-09-25,2009.409,2009.409,1874.22,1895.727,147966.0
2022-09-26,1909.553,1909.553,1855.785,1884.973,107880.0
2022-09-27,1914.162,1946.423,1900.336,1927.988,126901.0
2022-09-28,1909.553,1955.641,1884.973,1955.641,107076.0
2022-09-29,1941.815,2009.409,1920.307,2009.409,132710.0
2022-09-30,1997.119,2017.091,1964.858,1992.511,142708.0
2022-10-01,1997.119,2017.091,1964.858,1992.511,142708.0
2022-10-02,1997.119,2017.091,1964.858,1992.511,142708.0
2022-10-03,1974.076,2020.163,1974.076,2000.192,105986.0
2022-10-04,1974.076,2081.613,1974.076,2081.613,223317.0
2022-10-05,2064.714,2098.512,2060.105,2093.903,134099.0
2022-10-06,2120.019,2120.019,2077.004,2077.004,104600.0
2022-10-07,2075.468,2084.685,2055.497,2077.004,49457.0
2022-10-08,2075.468,2084.685,2055.497,2077.004,49457.0
2022-10-09,2075.468,2084.685,2055.497,2077.004,49457.0
2022-10-10,2103.12,2103.12,1995.583,2014.018,66096.0
2022-10-11,1981.757,2004.801,1958.713,1995.583,61462.0
2022-10-12,2000.192,2012.482,1951.032,1952.568,110236.0
2022-10-13,1954.104,2015.554,1954.104,2009.409,162088.0
2022-10-14,2023.236,2023.236,1972.539,1972.539,97078.0
2022-10-15,2023.236,2023.236,1972.539,1972.539,97078.0
2022-10-16,2023.236,2023.236,1972.539,1972.539,97078.0
2022-10-17,1957.177,2012.482,1957.177,1983.293,99320.0
2022-10-18,2027.844,2027.844,1923.38,1926.452,102378.0
2022-10-19,1897.263,1949.496,1897.263,1947.959,136368.0
2022-10-20,1966.394,1998.656,1951.032,1974.076,102704.0
2022-10-21,1961.786,1977.148,1940.278,1961.786,85902.0
2022-10-22,1961.786,1977.148,1940.278,1961.786,85902.0
2022-10-23,1961.786,1977.148,1940.278,1961.786,85902.0
2022-10-24,1969.467,1978.684,1941.815,1966.394,75589.0
2022-10-25,1918.771,1984.829,1918.771,1972.539,107498.0
2022-10-26,1966.394,2000.192,1958.713,1978.684,50148.0
2022-10-27,1935.67,1998.656,1935.67,1958.713,52926.0
2022-10-28,2004.801,2004.801,1921.843,1921.843,115349.0
2022-10-29,2004.801,2004.801,1921.843,1921.843,115349.0
2022-10-30,2004.801,2004.801,1921.843,1921.843,115349.0
2022-10-31,1943.351,1943.351,1901.872,1932.597,79377.0
2022-11-01,1980.221,1980.221,1915.698,1960.249,122827.0
2022-11-02,1981.757,1984.829,1952.568,1977.148,309532.0
2022-11-03,1966.394,1997.119,1943.351,1989.438,66560.0
2022-11-04,2004.801,2009.409,1981.757,1995.583,105294.0
2022-11-05,2004.801,2009.409,1981.757,1995.583,105294.0
2022-11-06,2004.801,2009.409,1981.757,1995.583,105294.0
2022-11-07,2004.801,2012.482,1984.829,2004.801,75963.0
2022-11-08,1981.757,2012.482,1975.612,1975.612,77058.0
2022-11-09,1966.394,1994.047,1955.641,1964.858,68847.0
2022-11-10,1987.902,1987.902,1949.496,1963.322,62735.0
2022-11-11,1989.438,2063.178,1989.438,2026.308,206430.0
2022-11-12,1989.438,2063.178,1989.438,2026.308,206430.0
2022-11-13,1989.438,2063.178,1989.438,2026.308,206430.0
2022-11-14,2017.091,2043.207,2010.946,2027.844,87324.0
2022-11-15,2029.381,2057.033,1951.032,1951.032,112311.0
2022-11-16,1981.757,1983.293,1914.162,1947.959,72902.0
2022-11-17,1951.032,1960.249,1924.916,1932.597,66636.0
2022-11-18,1951.032,1951.032,1918.771,1932.597,57130.0
2022-11-19,1951.032,1951.032,1918.771,1932.597,57130.0
2022-11-20,1951.032,1951.032,1918.771,1932.597,57130.0
2022-11-21,1920.307,1974.076,1915.698,1926.452,64436.0
2022-11-22,1957.177,1957.177,1938.742,1951.032,58823.0
2022-11-23,1951.032,1969.467,1932.597,1946.423,86826.0
2022-11-24,1959.584,1959.584,1916.915,1939.04,91406.0
2022-11-25,1942.2,1959.584,1929.558,1951.682,45725.0
2022-11-26,1942.2,1959.584,1929.558,1951.682,45725.0
2022-11-27,1942.2,1959.584,1929.558,1951.682,45725.0
2022-11-28,1942.2,1945.361,1921.656,1929.558,66816.0
2022-11-29,1945.361,1976.967,1935.879,1972.226,44722.0
2022-11-30,1991.19,2014.895,1967.485,2003.832,82066.0
2022-12-01,1991.19,2002.252,1962.744,1989.61,65825.0
2022-12-02,1991.19,1991.19,1965.905,1965.905,48147.0
2022-12-03,1991.19,1991.19,1965.905,1965.905,48147.0
2022-12-04,1991.19,1991.19,1965.905,1965.905,48147.0
2022-12-05,1939.04,1981.708,1939.04,1954.843,44583.0
2022-12-06,1959.584,1959.584,1872.667,1880.568,123804.0
2022-12-07,1871.086,1893.211,1836.32,1844.221,92224.0
2022-12-08,1848.962,1896.371,1841.06,1890.05,159798.0
2022-12-09,1886.889,1886.889,1844.221,1871.086,49931.0
2022-12-10,1886.889,1886.889,1844.221,1871.086,49931.0
2022-12-11,1886.889,1886.889,1844.221,1871.086,49931.0
2022-12-12,1877.408,1894.791,1867.926,1894.791,77875.0
2022-12-13,1896.371,1923.237,1878.988,1902.693,89234.0
2022-12-14,1856.864,1909.014,1856.864,1888.47,53640.0
2022-12-15,1864.765,1901.112,1864.765,1888.47,39890.0
2022-12-16,1866.345,1896.371,1836.32,1837.9,110467.0
2022-12-17,1866.345,1896.371,1836.32,1837.9,110467.0
2022-12-18,1866.345,1896.371,1836.32,1837.9,110467.0
2022-12-19,1864.765,1886.889,1847.382,1871.086,64953.0
2022-12-20,1864.765,1866.345,1834.739,1847.382,73006.0
2022-12-21,1845.801,1866.345,1844.221,1864.765,45367.0
2022-12-22,1844.221,1872.667,1844.221,1852.123,36403.0
2022-12-23,1856.864,1858.444,1842.641,1845.801,15785.0
2022-12-24,1856.864,1858.444,1842.641,1845.801,15785.0
2022-12-25,1856.864,1858.444,1842.641,1845.801,15785.0
2022-12-26,1856.864,1858.444,1842.641,1845.801,15785.0
2022-12-27,1856.864,1858.444,1842.641,1845.801,15785.0
2022-12-28,1856.864,1885.309,1831.579,1864.765,126176.0
2022-12-29,1888.47,1888.47,1825.257,1841.06,49323.0
2022-12-30,1833.159,1845.801,1820.516,1839.48,30112.0
2022-12-31,1833.159,1845.801,1820.516,1839.48,30112.0
2023-01-01,1833.159,1845.801,1820.516,1839.48,30112.0
2023-01-02,1833.159,1845.801,1820.516,1839.48,30112.0
2023-01-03,1856.864,1883.729,1803.133,1803.133,77076.0
2023-01-04,1801.553,1801.553,1744.662,1784.169,143455.0
2023-01-05,1776.268,1801.553,1763.625,1801.553,86160.0
2023-01-06,1785.75,1823.677,1785.75,1814.195,78602.0
2023-01-07,1785.75,1823.677,1785.75,1814.195,78602.0
2023-01-08,1785.75,1823.677,1785.75,1814.195,78602.0
2023-01-09,1822.097,1836.32,1804.713,1812.615,75562.0
2023-01-10,1809.454,1823.677,1798.392,1803.133,51775.0
2023-01-11,1809.454,1817.356,1773.107,1788.91,46295.0
2023-01-12,1785.75,1825.257,1785.75,1825.257,55200.0
2023-01-13,1831.579,1852.123,1826.838,1850.542,43813.0
2023-01-14,1831.579,1852.123,1826.838,1850.542,43813.0
2023-01-15,1831.579,1852.123,1826.838,1850.542,43813.0
2023-01-16,1853.703,1856.864,1823.677,1837.9,39344.0
2023-01-17,1839.48,1858.444,1831.579,1841.06,52558.0
2023-01-18,1842.641,1860.024,1839.48,1853.703,44288.0
2023-01-19,1850.542,1850.542,1826.838,1833.159,55701.0
2023-01-20,1841.06,1860.024,1833.159,1858.444,51680.0
2023-01-21,1841.06,1860.024,1833.159,1858.444,51680.0
2023-01-22,1841.06,1860.024,1833.159,1858.444,51680.0
2023-01-23,1833.159,1877.408,1833.159,1871.086,41974.0
2023-01-24,1893.211,1893.211,1861.604,1874.247,111247.0
2023-01-25,1893.211,1893.211,1806.294,1836.32,99330.0
2023-01-26,1874.247,1874.247,1809.454,1809.454,141119.0
2023-01-27,1817.356,1817.356,1774.687,1774.687,107305.0
2023-01-28,1817.356,1817.356,1774.687,1774.687,107305.0
2023-01-29,1817.356,1817.356,1774.687,1774.687,107305.0
2023-01-30,1773.107,1781.009,1724.118,1738.34,240434.0
2023-01-31,1754.143,1765.206,1725.698,1750.983,104051.0
2023-02-01,1768.366,1768.366,1743.081,1750.983,97580.0
2023-02-02,1763.625,1768.366,1743.081,1760.465,95669.0
2023-02-03,1769.947,1777.848,1746.242,1755.724,81131.0
2023-02-04,1769.947,1777.848,1746.242,1755.724,81131.0
2023-02-05,1769.947,1777.848,1746.242,1755.724,81131.0
2023-02-06,1771.527,1771.527,1735.18,1749.403,85464.0
2023-02-07,1739.921,1762.045,1701.993,1727.278,119898.0
2023-02-08,1735.18,1765.206,1732.019,1750.983,56829.0
2023-02-09,1698.833,1722.537,1668.807,1703.574,413270.0
2023-02-10,1705.154,1714.636,1687.77,1713.055,168186.0
2023-02-11,1705.154,1714.636,1687.77,1713.055,168186.0
2023-02-12,1705.154,1714.636,1687.77,1713.055,168186.0
2023-02-13,1728.859,1728.859,1679.869,1683.03,95586.0
2023-02-14,1683.03,1689.351,1659.325,1683.03,158520.0
2023-02-15,1676.708,1690.931,1654.584,1660.905,136264.0
2023-02-16,1665.646,1671.967,1638.781,1659.325,104465.0
2023-02-17,1643.522,1660.905,1637.201,1645.102,100896.0
2023-02-18,1643.522,1660.905,1637.201,1645.102,100896.0
2023-02-19,1643.522,1660.905,1637.201,1645.102,100896.0
2023-02-20,1656.164,1656.164,1627.719,1627.719,72780.0
2023-02-21,1649.843,1649.843,1592.952,1599.273,146669.0
2023-02-22,1600.853,1635.62,1577.149,1611.916,157890.0
2023-02-23,1626.138,1641.941,1600.853,1630.879,94451.0
2023-02-24,1619.817,1651.423,1619.817,1635.62,99206.0
2023-02-25,1619.817,1651.423,1619.817,1635.62,99206.0
2023-02-26,1619.817,1651.423,1619.817,1635.62,99206.0
2023-02-27,1640.361,1664.066,1640.361,1656.164,105611.0
2023-02-28,1638.781,1659.325,1638.781,1646.682,142861.0
2023-03-01,1653.004,1659.325,1630.879,1630.879,183386.0
2023-03-02,1638.068,1675.743,1638.068,1672.467,143288.0
2023-03-03,1675.743,1703.59,1659.363,1687.21,84688.0
2023-03-04,1675.743,1703.59,1659.363,1687.21,84688.0
2023-03-05,1675.743,1703.59,1659.363,1687.21,84688.0
2023-03-06,1685.572,1687.21,1632.334,1632.334,126218.0
2023-03-07,1635.611,1644.62,1615.135,1615.135,134432.0
2023-03-08,1652.81,1664.277,1611.859,1641.344,99189.0
2023-03-09,1670.829,1670.829,1613.497,1629.877,99547.0
2023-03-10,1613.497,1617.592,1589.745,1603.668,101847.0
2023-03-11,1613.497,1617.592,1589.745,1603.668,101847.0
2023-03-12,1613.497,1617.592,1589.745,1603.668,101847.0
2023-03-13,1590.564,1605.306,1534.869,1543.06,208083.0
2023-03-14,1586.469,1586.469,1517.67,1556.983,181666.0
2023-03-15,1571.726,1571.726,1483.27,1506.203,297111.0
2023-03-16,1515.213,1523.403,1466.89,1488.184,166069.0
2023-03-17,1518.489,1561.898,1500.47,1523.403,237735.0
2023-03-18,1518.489,1561.898,1500.47,1523.403,237735.0
2023-03-19,1518.489,1561.898,1500.47,1523.403,237735.0
2023-03-20,1507.022,1507.841,1475.08,1500.47,121466.0
2023-03-21,1492.28,1570.088,1492.28,1551.25,129784.0
2023-03-22,1592.202,1592.202,1533.231,1554.526,134729.0
2023-03-23,1568.45,1575.002,1529.136,1529.136,126493.0
2023-03-24,1531.593,1531.593,1486.546,1508.66,199027.0
2023-03-25,1531.593,1531.593,1486.546,1508.66,199027.0
2023-03-26,1531.593,1531.593,1486.546,1508.66,199027.0
2023-03-27,1522.584,1525.041,1497.194,1511.936,87480.0
2023-03-28,1529.136,1550.431,1518.489,1550.431,91144.0
2023-03-29,1556.164,1556.164,1528.317,1535.688,71874.0
2023-03-30,1556.164,1556.164,1529.955,1540.603,49101.0
2023-03-31,1539.784,1552.069,1521.765,1549.612,98281.0
2023-04-01,1539.784,1552.069,1521.765,1549.612,98281.0
2023-04-02,1539.784,1552.069,1521.765,1549.612,98281.0
2023-04-03,1539.784,1594.659,1539.784,1580.735,85621.0
2023-04-04,1556.164,1589.745,1556.164,1565.174,92245.0
2023-04-05,1565.174,1577.459,1545.517,1550.431,67170.0
2023-04-06,1581.554,1601.211,1550.431,1599.573,86155.0
2023-04-07,1581.554,1601.211,1550.431,1599.573,86155.0
2023-04-08,1581.554,1601.211,1550.431,1599.573,86155.0
2023-04-09,1581.554,1601.211,1550.431,1599.573,86155.0
2023-04-10,1581.554,1601.211,1550.431,1599.573,86155.0
2023-04-11,1624.963,1624.963,1589.745,1620.049,78543.0
2023-04-12,1579.097,1598.754,1556.164,1576.64,114855.0
2023-04-13,1577.459,1605.306,1550.431,1575.821,130848.0
2023-04-14,1573.364,1574.183,1525.041,1528.317,156570.0
2023-04-15,1573.364,1574.183,1525.041,1528.317,156570.0
2023-04-16,1573.364,1574.183,1525.041,1528.317,156570.0
2023-04-17,1528.317,1560.259,1524.222,1530.774,72547.0
2023-04-18,1538.965,1538.965,1511.936,1531.593,86349.0
2023-04-19,1532.412,1532.412,1512.756,1520.946,56046.0
2023-04-20,1523.403,1537.327,1508.66,1508.66,81777.0
2023-04-21,1507.022,1513.575,1477.537,1513.575,110332.0
2023-04-22,1507.022,1513.575,1477.537,1513.575,110332.0
2023-04-23,1507.022,1513.575,1477.537,1513.575,110332.0
2023-04-24,1523.403,1523.403,1499.651,1511.936,40875.0
2023-04-25,1528.317,1534.869,1494.737,1494.737,57462.0
2023-04-26,1493.099,1503.746,1475.08,1483.27,85271.0
2023-04-27,1474.261,1505.384,1466.071,1504.565,72223.0
2023-04-28,1503.746,1554.526,1497.194,1551.25,99592.0
2023-04-29,1503.746,1554.526,1497.194,1551.25,99592.0
2023-04-30,1503.746,1554.526,1497.194,1551.25,99592.0
2023-05-01,1503.746,1554.526,1497.194,1551.25,99592.0
2023-05-02,1555.345,1565.174,1485.727,1489.823,136414.0
2023-05-03,1482.451,1509.479,1481.632,1509.479,86032.0
2023-05-04,1541.422,1541.422,1486.546,1498.013,96965.0
2023-05-05,1498.013,1519.308,1478.356,1509.479,72159.0
2023-05-06,1498.013,1519.308,1478.356,1509.479,72159.0
2023-05-07,1498.013,1519.308,1478.356,1509.479,72159.0
2023-05-08,1498.013,1519.308,1478.356,1509.479,72159.0
2023-05-09,1509.479,1535.688,1466.071,1468.528,217587.0
2023-05-10,1475.899,1510.298,1468.528,1510.298,88206.0
2023-05-11,1485.727,1511.117,1470.166,1484.089,68799.0
2023-05-12,1480.813,1481.632,1461.156,1466.071,87865.0
2023-05-13,1480.813,1481.632,1461.156,1466.071,87865.0
2023-05-14,1480.813,1481.632,1461.156,1466.071,87865.0
2023-05-15,1474.261,1487.365,1451.328,1461.156,146766.0
2023-05-16,1449.69,1501.289,1449.69,1498.832,180547.0
2023-05-17,1495.556,1514.394,1478.356,1479.175,52562.0
2023-05-18,1507.022,1507.022,1480.813,1491.461,57529.0
2023-05-19,1515.213,1524.222,1494.737,1520.127,81828.0
2023-05-20,1515.213,1524.222,1494.737,1520.127,81828.0
2023-05-21,1515.213,1524.222,1494.737,1520.127,81828.0
2023-05-22,1523.403,1584.011,1513.575,1578.278,160290.0
2023-05-23,1579.097,1607.763,1565.174,1593.84,136179.0
2023-05-24,1556.983,1586.469,1530.774,1538.146,128782.0
2023-05-25,1540.464,1565.145,1487.696,1487.696,171903.0
2023-05-26,1531.953,1531.953,1459.611,1459.611,118522.0
2023-05-27,1531.953,1531.953,1459.611,1459.611,118522.0
2023-05-28,1531.953,1531.953,1459.611,1459.611,118522.0
2023-05-29,1531.953,1531.953,1459.611,1459.611,118522.0
2023-05-30,1480.888,1480.888,1400.035,1427.269,216498.0
2023-05-31,1429.823,1463.866,1429.823,1448.546,361683.0
2023-06-01,1442.589,1483.441,1442.589,1483.441,187765.0
2023-06-02,1497.909,1544.719,1485.994,1541.315,255278.0
2023-06-03,1497.909,1544.719,1485.994,1541.315,255278.0
2023-06-04,1497.909,1544.719,1485.994,1541.315,255278.0
2023-06-05,1572.805,1572.805,1525.995,1535.357,101265.0
2023-06-06,1541.315,1573.656,1528.548,1571.103,140026.0
2023-06-07,1565.996,1597.486,1554.932,1588.124,65349.0
2023-06-08,1588.124,1594.082,1578.762,1593.231,79947.0
2023-06-09,1583.018,1595.784,1579.613,1586.422,64519.0
2023-06-10,1583.018,1595.784,1579.613,1586.422,64519.0
2023-06-11,1583.018,1595.784,1579.613,1586.422,64519.0
2023-06-12,1595.784,1605.997,1578.762,1590.678,113199.0
2023-06-13,1583.018,1596.635,1572.805,1587.273,80014.0
2023-06-14,1588.124,1605.146,1576.209,1579.613,121236.0
2023-06-15,1581.316,1587.273,1543.868,1548.123,61858.0
2023-06-16,1540.464,1582.167,1540.464,1549.826,545777.0
2023-06-17,1540.464,1582.167,1540.464,1549.826,545777.0
2023-06-18,1540.464,1582.167,1540.464,1549.826,545777.0
2023-06-19,1600.04,1600.04,1530.251,1557.485,85848.0
2023-06-20,1556.634,1570.252,1521.74,1523.442,56729.0
2023-06-21,1506.42,1532.804,1506.42,1517.484,50549.0
2023-06-22,1506.42,1520.889,1452.802,1457.908,106343.0
2023-06-23,1446.844,1449.397,1415.354,1415.354,123964.0
2023-06-24,1446.844,1449.397,1415.354,1415.354,123964.0
2023-06-25,1446.844,1449.397,1415.354,1415.354,123964.0
2023-06-26,1453.653,1453.653,1405.992,1424.716,104042.0
2023-06-27,1463.866,1474.079,1424.716,1442.589,141978.0
2023-06-28,1460.462,1492.803,1446.844,1492.803,112080.0
2023-06-29,1484.292,1486.845,1455.355,1468.972,58032.0
2023-06-30,1472.377,1504.718,1472.377,1504.718,79639.0
2023-07-01,1472.377,1504.718,1472.377,1504.718,79639.0
2023-07-02,1472.377,1504.718,1472.377,1504.718,79639.0
2023-07-03,1497.909,1542.166,1497.909,1520.889,78370.0
2023-07-04,1506.42,1542.166,1506.42,1540.464,50289.0
2023-07-05,1540.464,1554.932,1530.251,1543.017,61832.0
2023-07-06,1539.612,1544.719,1474.93,1474.93,86095.0
2023-07-07,1494.505,1494.505,1454.504,1486.845,91043.0
2023-07-08,1494.505,1494.505,1454.504,1486.845,91043.0
2023-07-09,1494.505,1494.505,1454.504,1486.845,91043.0
2023-07-10,1489.398,1489.398,1445.142,1480.888,85875.0
2023-07-11,1470.675,1508.973,1470.675,1474.93,119698.0
2023-07-12,1480.888,1499.611,1472.377,1493.654,493474.0
2023-07-13,1491.101,1512.378,1491.101,1504.718,44798.0
2023-07-14,1514.931,1514.931,1490.25,1496.207,64532.0
2023-07-15,1514.931,1514.931,1490.25,1496.207,64532.0
2023-07-16,1514.931,1514.931,1490.25,1496.207,64532.0
2023-07-17,1501.314,1508.973,1463.015,1463.866,71434.0
2023-07-18,1468.972,1518.335,1460.462,1518.335,120032.0
2023-07-19,1546.421,1571.954,1534.506,1570.252,163818.0
2023-07-20,1574.507,1590.678,1560.039,1578.762,183592.0
2023-07-21,1567.698,1583.018,1557.485,1583.018,159077.0
2023-07-22,1567.698,1583.018,1557.485,1583.018,159077.0
2023-07-23,1567.698,1583.018,1557.485,1583.018,159077.0
2023-07-24,1583.018,1614.508,1576.209,1609.401,207157.0
2023-07-25,1621.317,1621.317,1594.933,1608.55,50033.0
2023-07-26,1617.061,1617.061,1594.082,1611.955,129173.0
2023-07-27,1618.763,1634.083,1603.444,1609.401,75162.0
2023-07-28,1642.594,1642.594,1572.805,1580.465,48682.0
2023-07-29,1642.594,1642.594,1572.805,1580.465,48682.0
2023-07-30,1642.594,1642.594,1572.805,1580.465,48682.0
2023-07-31,1617.061,1617.061,1587.273,1613.657,53252.0
2023-08-01,1617.912,1617.912,1595.784,1595.784,47049.0
2023-08-02,1593.231,1595.784,1540.464,1555.783,71805.0
2023-08-03,1602.593,1602.593,1526.846,1576.209,104678.0
2023-08-04,1571.103,1587.273,1554.081,1569.4,32167.0
2023-08-05,1571.103,1587.273,1554.081,1569.4,32167.0
2023-08-06,1571.103,1587.273,1554.081,1569.4,32167.0
2023-08-07,1569.4,1577.911,1549.826,1554.081,43511.0
2023-08-08,1560.89,1574.507,1535.357,1560.89,50279.0
2023-08-09,1600.04,1610.253,1555.783,1594.082,51222.0
2023-08-10,1605.146,1606.848,1589.826,1605.997,47700.0
2023-08-11,1608.55,1608.55,1571.103,1585.571,35244.0
2023-08-12,1608.55,1608.55,1571.103,1585.571,35244.0
2023-08-13,1608.55,1608.55,1571.103,1585.571,35244.0
2023-08-14,1587.273,1589.826,1561.741,1563.443,60394.0
2023-08-15,1591.529,1591.529,1541.315,1541.315,70630.0
2023-08-16,1573.656,1573.656,1522.591,1544.719,57959.0
2023-08-17,1523.442,1538.761,1523.442,1531.102,53464.0
2023-08-18,1526.846,1539.612,1518.335,1532.804,73004.0
2023-08-19,1526.846,1539.612,1518.335,1532.804,73004.0
2023-08-20,1526.846,1539.612,1518.335,1532.804,73004.0
2023-08-21,1567.698,1567.698,1536.208,1542.166,74422.0
2023-08-22,1565.996,1565.996,1537.91,1546.421,34717.0
2023-08-23,1548.974,1569.4,1542.166,1542.166,60298.0
2023-08-24,1572.805,1593.231,1518.335,1519.186,81950.0
2023-08-25,1523.442,1531.102,1508.122,1515.782,59364.0
2023-08-26,1523.442,1531.102,1508.122,1515.782,59364.0
2023-08-27,1523.442,1531.102,1508.122,1515.782,59364.0
2023-08-28,1523.442,1531.102,1508.122,1515.782,59364.0
2023-08-29,1520.038,1563.443,1520.038,1555.783,148773.0
2023-08-30,1565.996,1634.083,1555.783,1634.083,175503.0
2023-08-31,1659.515,1694.824,1581.835,1616.262,136685.0
2023-09-01,1659.515,1677.169,1546.527,1555.354,132191.0
2023-09-02,1659.515,1677.169,1546.527,1555.354,132191.0
2023-09-03,1659.515,1677.169,1546.527,1555.354,132191.0
2023-09-04,1594.194,1597.724,1481.205,1481.205,208794.0
2023-09-05,1491.798,1548.292,1469.73,1530.638,89243.0
2023-09-06,1525.341,1537.699,1493.563,1493.563,71804.0
2023-09-07,1502.391,1525.341,1481.205,1515.631,52713.0
2023-09-08,1516.514,1536.817,1500.625,1519.162,72365.0
2023-09-09,1516.514,1536.817,1500.625,1519.162,72365.0
2023-09-10,1516.514,1536.817,1500.625,1519.162,72365.0
2023-09-11,1533.286,1542.113,1520.928,1529.755,52014.0
2023-09-12,1530.638,1534.169,1492.681,1534.169,62419.0
2023-09-13,1518.28,1528.872,1504.156,1522.693,114576.0
2023-09-14,1500.625,1574.774,1498.86,1574.774,140542.0
2023-09-15,1571.243,1584.484,1550.057,1550.057,152509.0
2023-09-16,1571.243,1584.484,1550.057,1550.057,152509.0
2023-09-17,1571.243,1584.484,1550.057,1550.057,152509.0
2023-09-18,1546.527,1546.527,1465.316,1466.199,229532.0
2023-09-19,1467.964,1476.792,1433.538,1455.606,224030.0
2023-09-20,1465.316,1514.749,1444.131,1491.798,96196.0
2023-09-21,1478.557,1488.267,1444.131,1444.131,140604.0
2023-09-22,1442.366,1447.662,1415.001,1438.835,187924.0
2023-09-23,1442.366,1447.662,1415.001,1438.835,187924.0
2023-09-24,1442.366,1447.662,1415.001,1438.835,187924.0
2023-09-25,1440.6,1447.662,1400.878,1430.89,83319.0
2023-09-26,1430.007,1434.421,1395.581,1434.421,91854.0
2023-09-27,1452.076,1456.489,1424.711,1448.545,71020.0
2023-09-28,1483.853,1483.853,1427.359,1430.89,51875.0
2023-09-29,1438.835,1439.717,1423.828,1423.828,95889.0
2023-09-30,1438.835,1439.717,1423.828,1423.828,95889.0
2023-10-01,1438.835,1439.717,1423.828,1423.828,95889.0
2023-10-02,1425.594,1437.952,1368.217,1388.52,124792.0
2023-10-03,1380.575,1380.575,1264.939,1267.587,441334.0
2023-10-04,1266.704,1288.772,1142.241,1184.611,716402.0
2023-10-05,1198.735,1274.649,1164.309,1264.939,1105830.0
2023-10-06,1271.118,1321.433,1264.939,1283.476,300356.0
2023-10-07,1271.118,1321.433,1264.939,1283.476,300356.0
2023-10-08,1271.118,1321.433,1264.939,1283.476,300356.0
2023-10-09,1323.198,1342.618,1298.482,1342.618,150290.0
2023-10-10,1343.501,1367.334,1320.55,1325.846,117029.0
2023-10-11,1330.26,1352.328,1304.661,1309.957,114938.0
2023-10-12,1339.97,1339.97,1306.427,1321.433,81679.0
