,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity
2017-05-28,463.676,475.337,458.451,472.072,1207008.0
2017-05-29,463.676,475.337,458.451,472.072,1207008.0
2017-05-30,466.008,473.472,458.078,470.673,1001951.0
2017-05-31,466.008,466.381,449.775,452.667,2315326.0
2017-06-01,454.159,456.958,439.979,455.186,1535555.0
2017-06-02,465.541,473.938,457.238,461.25,3574840.0
2017-06-03,465.541,473.938,457.238,461.25,3574840.0
2017-06-04,465.541,473.938,457.238,461.25,3574840.0
2017-06-05,450.521,454.346,435.874,439.605,2685847.0
2017-06-06,442.684,457.705,426.824,453.693,2712551.0
2017-06-07,453.693,459.85,441.378,445.576,1993950.0
2017-06-08,446.882,467.407,444.177,466.195,3396370.0
2017-06-09,468.34,500.994,463.209,496.795,6901635.0
2017-06-10,468.34,500.994,463.209,496.795,6901635.0
2017-06-11,468.34,500.994,463.209,496.795,6901635.0
2017-06-12,492.13,501.46,481.402,494.929,1732424.0
2017-06-13,494.929,498.661,485.133,491.198,1439460.0
2017-06-14,494.929,497.262,475.804,475.804,1453466.0
2017-06-15,473.472,480.002,449.681,451.081,2617635.0
2017-06-16,452.014,458.078,439.885,439.885,4981579.0
2017-06-17,452.014,458.078,439.885,439.885,4981579.0
2017-06-18,452.014,458.078,439.885,439.885,4981579.0
2017-06-19,443.99,460.504,439.885,460.224,1689761.0
2017-06-20,461.903,465.635,433.261,433.821,3409362.0
2017-06-21,434.101,451.174,427.291,447.442,2566404.0
2017-06-22,446.789,446.789,430.463,443.337,1733533.0
2017-06-23,446.789,462.463,444.177,449.681,2121200.0
2017-06-24,446.789,462.463,444.177,449.681,2121200.0
2017-06-25,446.789,462.463,444.177,449.681,2121200.0
2017-06-26,460.69,461.716,437.273,439.232,1409688.0
2017-06-27,443.804,466.381,439.232,460.597,4014866.0
2017-06-28,458.824,471.139,446.043,469.74,3075405.0
2017-06-29,480.469,491.198,466.941,479.536,3238247.0
2017-06-30,478.136,493.53,473.938,482.801,3031096.0
2017-07-01,478.136,493.53,473.938,482.801,3031096.0
2017-07-02,478.136,493.53,473.938,482.801,3031096.0
2017-07-03,481.402,504.725,475.804,502.859,3205461.0
2017-07-04,490.731,505.192,481.402,498.195,1881678.0
2017-07-05,496.329,505.658,489.332,496.329,2383967.0
2017-07-06,495.862,506.125,486.066,499.128,1889985.0
2017-07-07,496.329,504.725,491.664,504.259,1857502.0
2017-07-08,496.329,504.725,491.664,504.259,1857502.0
2017-07-09,496.329,504.725,491.664,504.259,1857502.0
2017-07-10,506.125,507.058,489.798,504.259,2533385.0
2017-07-11,504.725,525.717,504.725,525.25,2932688.0
2017-07-12,527.116,549.973,526.183,548.574,4313766.0
2017-07-13,548.574,554.172,538.311,539.711,2165784.0
2017-07-14,535.513,549.507,535.513,545.309,1608664.0
2017-07-15,535.513,549.507,535.513,545.309,1608664.0
2017-07-16,535.513,549.507,535.513,545.309,1608664.0
2017-07-17,548.107,573.297,548.107,569.565,3324763.0
2017-07-18,574.696,595.688,569.565,591.956,5050090.0
2017-07-19,591.956,626.009,589.157,601.752,4626742.0
2017-07-20,602.218,613.414,590.09,599.886,2420924.0
2017-07-21,598.487,611.081,591.956,596.154,1417475.0
2017-07-22,598.487,611.081,591.956,596.154,1417475.0
2017-07-23,598.487,611.081,591.956,596.154,1417475.0
2017-07-24,596.154,599.886,587.291,593.355,1949092.0
2017-07-25,600.353,648.399,598.487,648.399,3625791.0
2017-07-26,646.534,666.125,636.738,655.863,3622154.0
2017-07-27,656.329,666.125,646.534,659.595,2307230.0
2017-07-28,653.997,653.997,631.14,652.131,2402763.0
2017-07-29,653.997,653.997,631.14,652.131,2402763.0
2017-07-30,653.997,653.997,631.14,652.131,2402763.0
2017-07-31,665.192,691.782,665.192,669.857,3013298.0
2017-08-01,673.589,673.589,650.265,655.863,2566721.0
2017-08-02,652.598,663.327,642.802,653.997,1590016.0
2017-08-03,649.799,668.458,643.268,668.458,2400337.0
2017-08-04,664.726,687.583,660.528,678.254,1500124.0
2017-08-05,664.726,687.583,660.528,678.254,1500124.0
2017-08-06,664.726,687.583,660.528,678.254,1500124.0
2017-08-07,681.053,690.382,674.522,686.65,1334110.0
2017-08-08,688.05,693.181,679.187,685.251,1996626.0
2017-08-09,688.516,702.044,682.919,687.117,1690603.0
2017-08-10,686.65,689.916,661.461,671.723,1772624.0
2017-08-11,663.793,663.793,610.149,618.545,3826785.0
2017-08-12,663.793,663.793,610.149,618.545,3826785.0
2017-08-13,663.793,663.793,610.149,618.545,3826785.0
2017-08-14,615.28,636.271,613.414,623.676,1917536.0
2017-08-15,624.143,642.335,618.545,627.408,1523088.0
2017-08-16,627.875,660.061,624.609,660.061,2603981.0
2017-08-17,684.318,684.318,642.802,658.662,3874136.0
2017-08-18,649.799,673.123,648.399,667.991,2257987.0
2017-08-19,649.799,673.123,648.399,667.991,2257987.0
2017-08-20,649.799,673.123,648.399,667.991,2257987.0
2017-08-21,671.723,697.379,665.659,682.452,2272986.0
2017-08-22,682.919,740.761,676.854,731.432,4054196.0
2017-08-23,732.365,740.295,720.703,740.295,1865769.0
2017-08-24,741.694,763.152,735.164,760.353,1773508.0
2017-08-25,762.219,786.476,759.42,761.286,2082019.0
2017-08-26,762.219,786.476,759.42,761.286,2082019.0
2017-08-27,762.219,786.476,759.42,761.286,2082019.0
2017-08-28,762.219,786.476,759.42,761.286,2082019.0
2017-08-29,764.085,780.878,742.627,774.814,2288717.0
2017-08-30,782.744,782.744,766.417,768.75,1823952.0
2017-08-31,779.479,810.266,778.079,784.143,3007009.0
2017-09-01,794.872,814.464,793.939,811.199,2548701.0
2017-09-02,794.872,814.464,793.939,811.199,2548701.0
2017-09-03,794.872,814.464,793.939,811.199,2548701.0
2017-09-04,811.665,817.263,788.342,816.33,2164024.0
2017-09-05,816.33,822.394,788.808,802.336,2244715.0
2017-09-06,800.47,809.333,789.741,799.071,2042392.0
2017-09-07,799.071,805.135,764.085,783.677,2446053.0
2017-09-08,772.482,772.482,733.298,735.164,3187373.0
2017-09-09,772.482,772.482,733.298,735.164,3187373.0
2017-09-10,772.482,772.482,733.298,735.164,3187373.0
2017-09-11,737.03,762.219,734.231,761.286,2896608.0
2017-09-12,764.085,765.484,746.826,760.82,1789783.0
2017-09-13,752.89,758.021,714.639,716.971,2876754.0
2017-09-14,712.306,712.306,687.117,689.449,2432350.0
2017-09-15,689.916,689.916,669.857,677.321,2285772.0
2017-09-16,689.916,689.916,669.857,677.321,2285772.0
2017-09-17,689.916,689.916,669.857,677.321,2285772.0
2017-09-18,687.117,707.642,674.988,705.776,1970760.0
2017-09-19,706.242,706.242,679.653,694.58,1673878.0
2017-09-20,701.111,701.577,685.717,694.58,1230905.0
2017-09-21,690.382,690.382,672.656,672.656,1325098.0
2017-09-22,662.86,678.72,644.201,677.787,2336306.0
2017-09-23,662.86,678.72,644.201,677.787,2336306.0
2017-09-24,662.86,678.72,644.201,677.787,2336306.0
2017-09-25,674.056,678.254,662.86,663.327,1274968.0
2017-09-26,680.586,707.642,666.592,668.924,2536520.0
2017-09-27,671.723,700.645,671.723,684.318,1699585.0
2017-09-28,681.053,682.919,662.394,681.986,2021267.0
2017-09-29,690.382,723.035,687.117,721.636,2528743.0
2017-09-30,690.382,723.035,687.117,721.636,2528743.0
2017-10-01,690.382,723.035,687.117,721.636,2528743.0
2017-10-02,732.831,738.429,716.971,726.301,1537990.0
2017-10-03,721.169,735.164,716.971,732.365,870712.0
2017-10-04,733.298,766.884,733.298,766.884,2307996.0
2017-10-05,767.35,805.601,766.417,799.071,2533401.0
2017-10-06,799.071,809.333,765.484,769.683,2836318.0
2017-10-07,799.071,809.333,765.484,769.683,2836318.0
2017-10-08,799.071,809.333,765.484,769.683,2836318.0
2017-10-09,773.881,774.348,753.356,766.884,1401392.0
2017-10-10,766.417,778.079,762.686,765.018,1833363.0
2017-10-11,767.817,769.216,756.155,766.884,3102915.0
2017-10-12,778.079,799.071,769.216,789.275,1555149.0
2017-10-13,796.272,802.336,788.808,792.074,1852171.0
2017-10-14,796.272,802.336,788.808,792.074,1852171.0
2017-10-15,796.272,802.336,788.808,792.074,1852171.0
2017-10-16,814.931,833.123,806.068,816.797,4056502.0
2017-10-17,813.998,813.998,792.54,798.138,2877911.0
2017-10-18,796.738,807.467,776.68,779.945,2102984.0
2017-10-19,780.878,790.208,762.219,777.613,1416662.0
2017-10-20,784.61,799.071,764.552,765.951,2260100.0
2017-10-21,784.61,799.071,764.552,765.951,2260100.0
2017-10-22,784.61,799.071,764.552,765.951,2260100.0
2017-10-23,765.018,785.543,757.088,781.811,1404385.0
2017-10-24,786.942,800.004,784.61,793.006,1708676.0
2017-10-25,786.476,794.406,772.482,778.079,1985801.0
2017-10-26,791.141,822.394,786.942,790.208,3408253.0
2017-10-27,784.143,784.143,745.893,759.887,3076736.0
2017-10-28,784.143,784.143,745.893,759.887,3076736.0
2017-10-29,784.143,784.143,745.893,759.887,3076736.0
2017-10-30,761.753,767.35,746.826,765.018,1127292.0
2017-10-31,769.683,769.683,752.89,758.487,1440932.0
2017-11-01,775.28,787.875,770.616,779.012,2642358.0
2017-11-02,773.881,783.211,748.225,776.68,2612726.0
2017-11-03,779.945,786.009,758.954,769.683,1365678.0
2017-11-04,779.945,786.009,758.954,769.683,1365678.0
2017-11-05,779.945,786.009,758.954,769.683,1365678.0
2017-11-06,773.415,779.945,765.484,772.015,796764.0
2017-11-07,773.881,776.68,748.691,751.49,1589040.0
2017-11-08,749.158,788.342,746.826,779.012,4225300.0
2017-11-09,774.348,776.213,747.292,749.624,1370504.0
2017-11-10,753.823,766.884,748.225,758.021,829149.0
2017-11-11,753.823,766.884,748.225,758.021,829149.0
2017-11-12,753.823,766.884,748.225,758.021,829149.0
2017-11-13,765.484,765.484,723.502,743.094,1823943.0
2017-11-14,743.56,755.689,720.703,721.169,1402099.0
2017-11-15,709.041,723.968,687.117,722.102,2571076.0
2017-11-16,724.435,746.826,724.435,730.032,2445684.0
2017-11-17,729.566,735.164,716.971,726.767,1508300.0
2017-11-18,729.566,735.164,716.971,726.767,1508300.0
2017-11-19,729.566,735.164,716.971,726.767,1508300.0
2017-11-20,725.834,749.158,720.703,744.493,1084331.0
2017-11-21,745.893,764.085,738.895,759.887,1800268.0
2017-11-22,767.35,782.744,765.018,769.683,1380624.0
2017-11-23,765.484,774.348,759.887,770.616,560591.0
2017-11-24,774.348,786.476,769.683,780.878,1247306.0
2017-11-25,774.348,786.476,769.683,780.878,1247306.0
2017-11-26,774.348,786.476,769.683,780.878,1247306.0
2017-11-27,773.881,773.881,742.161,747.758,1578303.0
2017-11-28,741.694,741.694,704.843,713.706,2812781.0
2017-11-29,713.239,722.569,692.714,698.312,1341589.0
2017-11-30,694.58,710.907,678.72,698.312,2928897.0
2017-12-01,694.58,713.239,685.251,706.709,1932858.0
2017-12-02,694.58,713.239,685.251,706.709,1932858.0
2017-12-03,694.58,713.239,685.251,706.709,1932858.0
2017-12-04,715.572,720.703,687.117,687.117,1345546.0
2017-12-05,685.717,685.717,665.659,665.659,2009486.0
2017-12-06,662.394,674.988,645.134,658.195,2340860.0
2017-12-07,657.729,674.988,654.464,662.394,4277137.0
2017-12-08,664.26,689.916,660.528,682.452,2062264.0
2017-12-09,664.26,689.916,660.528,682.452,2062264.0
2017-12-10,664.26,689.916,660.528,682.452,2062264.0
2017-12-11,695.98,715.572,689.449,715.572,1334221.0
2017-12-12,716.971,716.971,692.248,705.776,1281902.0
2017-12-13,708.108,716.505,698.779,711.84,1294331.0
2017-12-14,713.706,720.236,702.977,702.977,1244036.0
2017-12-15,704.843,727.7,703.443,726.301,1910959.0
2017-12-16,704.843,727.7,703.443,726.301,1910959.0
2017-12-17,704.843,727.7,703.443,726.301,1910959.0
2017-12-18,728.167,735.63,726.767,730.499,1126214.0
2017-12-19,730.032,740.295,724.435,724.901,1456645.0
2017-12-20,728.167,754.289,728.167,746.359,1778620.0
2017-12-21,745.893,771.082,745.893,765.018,1828953.0
2017-12-22,766.417,782.278,755.689,760.82,945615.0
2017-12-23,766.417,782.278,755.689,760.82,945615.0
2017-12-24,766.417,782.278,755.689,760.82,945615.0
2017-12-25,766.417,782.278,755.689,760.82,945615.0
2017-12-26,766.417,782.278,755.689,760.82,945615.0
2017-12-27,765.018,791.141,765.018,782.278,1290362.0
2017-12-28,786.942,802.336,784.143,801.403,1125159.0
2017-12-29,800.004,837.322,798.604,834.523,1543043.0
2017-12-30,800.004,837.322,798.604,834.523,1543043.0
2017-12-31,800.004,837.322,798.604,834.523,1543043.0
2018-01-01,800.004,837.322,798.604,834.523,1543043.0
2018-01-02,834.616,834.989,811.292,833.496,1554721.0
2018-01-03,829.765,848.983,815.024,815.024,1642214.0
2018-01-04,820.808,834.803,813.718,824.727,2117646.0
2018-01-05,828.645,840.214,824.354,827.526,1868714.0
2018-01-06,828.645,840.214,824.354,827.526,1868714.0
2018-01-07,828.645,840.214,824.354,827.526,1868714.0
2018-01-08,833.123,845.811,826.219,835.922,1855721.0
2018-01-09,839.654,878.838,838.721,873.427,3431711.0
2018-01-10,862.045,877.532,856.634,874.546,2106325.0
2018-01-11,878.651,904.96,872.121,887.607,2437833.0
2018-01-12,894.698,901.602,879.024,882.57,1438156.0
2018-01-13,894.698,901.602,879.024,882.57,1438156.0
2018-01-14,894.698,901.602,879.024,882.57,1438156.0
2018-01-15,891.526,908.879,891.526,901.042,994818.0
2018-01-16,891.526,892.832,868.389,880.704,1858616.0
2018-01-17,875.479,879.024,858.499,862.418,1751988.0
2018-01-18,862.418,875.106,853.088,858.313,1841876.0
2018-01-19,862.045,871.934,860.365,867.642,2383274.0
2018-01-20,862.045,871.934,860.365,867.642,2383274.0
2018-01-21,862.045,871.934,860.365,867.642,2383274.0
2018-01-22,868.949,872.494,857.94,862.791,672155.0
2018-01-23,862.791,862.791,812.225,821.555,2106248.0
2018-01-24,825.1,844.132,821.182,830.324,1963517.0
2018-01-25,823.047,823.047,774.721,793.939,3395820.0
2018-01-26,781.811,789.275,756.062,777.146,2264153.0
2018-01-27,781.811,789.275,756.062,777.146,2264153.0
2018-01-28,781.811,789.275,756.062,777.146,2264153.0
2018-01-29,784.983,793.753,772.855,776.4,1638519.0
2018-01-30,764.085,775.84,752.143,769.683,2134894.0
2018-01-31,768.75,774.348,748.225,763.525,1646398.0
2018-02-01,764.645,779.945,762.592,774.161,2040322.0
2018-02-02,779.012,783.304,738.149,744.12,1782647.0
2018-02-03,779.012,783.304,738.149,744.12,1782647.0
2018-02-04,779.012,783.304,738.149,744.12,1782647.0
2018-02-05,737.03,766.884,731.805,755.502,2253802.0
2018-02-06,722.102,769.869,722.102,740.015,2977057.0
2018-02-07,753.263,753.263,723.035,734.79,2287677.0
2018-02-08,741.694,742.254,704.003,709.041,2550813.0
2018-02-09,703.443,717.251,694.487,714.079,2963253.0
2018-02-10,703.443,717.251,694.487,714.079,2963253.0
2018-02-11,703.443,717.251,694.487,714.079,2963253.0
2018-02-12,730.686,749.718,726.767,735.164,2750459.0
2018-02-13,740.015,756.062,738.149,744.68,2433988.0
2018-02-14,752.517,776.213,735.91,767.817,1872365.0
2018-02-15,783.49,814.651,782.557,789.834,2546316.0
2018-02-16,800.657,804.388,775.094,779.199,1361635.0
2018-02-17,800.657,804.388,775.094,779.199,1361635.0
2018-02-18,800.657,804.388,775.094,779.199,1361635.0
2018-02-19,785.17,792.447,772.855,772.855,1234940.0
2018-02-20,779.199,783.677,752.517,758.114,2502472.0
2018-02-21,754.382,766.884,752.33,760.913,1929684.0
2018-02-22,753.823,780.692,721.356,767.071,4793850.0
2018-02-23,768.003,781.251,763.712,779.012,1595678.0
2018-02-24,768.003,781.251,763.712,779.012,1595678.0
2018-02-25,768.003,781.251,763.712,779.012,1595678.0
2018-02-26,788.155,810.919,783.304,803.829,1877589.0
2018-02-27,807.374,825.1,800.097,816.33,2471729.0
2018-02-28,807.747,814.091,790.767,799.91,2364910.0
2018-03-01,794.686,794.686,777.893,790.954,2011962.0
2018-03-02,781.811,787.409,775.654,783.864,1725176.0
2018-03-03,781.811,787.409,775.654,783.864,1725176.0
2018-03-04,781.811,787.409,775.654,783.864,1725176.0
2018-03-05,785.17,807.747,777.52,797.858,2246826.0
2018-03-06,808.493,845.065,808.12,839.281,2791101.0
2018-03-07,830.698,840.587,814.464,830.324,1855965.0
2018-03-08,824.727,832.004,812.225,821.368,1239951.0
2018-03-09,816.89,838.534,809.613,833.123,1318877.0
2018-03-10,816.89,838.534,809.613,833.123,1318877.0
2018-03-11,816.89,838.534,809.613,833.123,1318877.0
2018-03-12,839.281,845.811,826.779,832.937,1751318.0
2018-03-13,826.966,848.424,824.354,843.572,1380763.0
2018-03-14,847.491,882.57,845.252,871.001,2456913.0
2018-03-15,848.983,876.785,848.983,873.053,1687091.0
2018-03-16,869.881,883.876,867.456,868.202,3880262.0
2018-03-17,869.881,883.876,867.456,868.202,3880262.0
2018-03-18,869.881,883.876,867.456,868.202,3880262.0
2018-03-19,863.537,879.584,834.616,849.357,2457009.0
2018-03-20,855.327,862.978,834.803,839.654,1342706.0
2018-03-21,837.788,869.881,827.899,860.365,1624221.0
2018-03-22,860.925,871.934,799.351,805.508,2142119.0
2018-03-23,796.925,817.263,778.639,805.881,2385172.0
2018-03-24,796.925,817.263,778.639,805.881,2385172.0
2018-03-25,796.925,817.263,778.639,805.881,2385172.0
2018-03-26,804.015,812.598,790.767,800.843,1360587.0
2018-03-27,818.569,842.266,815.397,832.377,1828838.0
2018-03-28,821.555,824.54,781.998,786.849,1763182.0
2018-03-29,795.805,807.934,787.036,800.283,1983799.0
2018-03-30,795.805,807.934,787.036,800.283,1983799.0
2018-03-31,795.805,807.934,787.036,800.283,1983799.0
2018-04-01,795.805,807.934,787.036,800.283,1983799.0
2018-04-02,795.805,807.934,787.036,800.283,1983799.0
2018-04-03,802.336,815.211,791.7,812.039,1421107.0
2018-04-04,810.359,814.091,767.817,784.05,1964564.0
2018-04-05,798.791,824.354,797.298,818.196,1491191.0
2018-04-06,812.412,819.875,800.657,808.68,1255229.0
2018-04-07,812.412,819.875,800.657,808.68,1255229.0
2018-04-08,812.412,819.875,800.657,808.68,1255229.0
2018-04-09,812.785,819.316,778.452,801.403,1196220.0
2018-04-10,813.905,839.654,813.345,836.109,2032396.0
2018-04-11,823.047,841.147,818.196,834.429,2176149.0
2018-04-12,830.884,831.257,809.8,829.578,1223311.0
2018-04-13,836.668,847.864,821.928,838.721,1061120.0
2018-04-14,836.668,847.864,821.928,838.721,1061120.0
2018-04-15,836.668,847.864,821.928,838.721,1061120.0
2018-04-16,828.832,829.391,812.412,818.383,970407.0
2018-04-17,822.114,830.324,809.24,827.526,1259664.0
2018-04-18,820.995,875.106,820.995,873.613,2834706.0
2018-04-19,883.689,885.555,854.395,865.963,1334585.0
2018-04-20,865.03,870.814,854.768,862.045,915462.0
2018-04-21,865.03,870.814,854.768,862.045,915462.0
2018-04-22,865.03,870.814,854.768,862.045,915462.0
2018-04-23,863.911,877.532,851.782,857.94,1390778.0
2018-04-24,860.925,870.628,848.983,852.155,1380807.0
2018-04-25,839.654,853.835,827.152,845.811,1677706.0
2018-04-26,853.648,874.919,838.721,854.768,1415774.0
2018-04-27,857.193,857.193,831.257,853.275,1558140.0
2018-04-28,857.193,857.193,831.257,853.275,1558140.0
2018-04-29,857.193,857.193,831.257,853.275,1558140.0
2018-04-30,856.26,869.322,851.782,858.686,1389978.0
2018-05-01,857.38,868.575,833.31,835.362,1626138.0
2018-05-02,842.08,882.943,842.08,878.465,2010044.0
2018-05-03,875.852,900.109,865.217,885.368,2287647.0
2018-05-04,895.444,900.109,888.914,891.899,1509710.0
2018-05-05,895.444,900.109,888.914,891.899,1509710.0
2018-05-06,895.444,900.109,888.914,891.899,1509710.0
2018-05-07,895.444,900.109,888.914,891.899,1509710.0
2018-05-08,891.899,907.013,887.421,895.817,1595106.0
2018-05-09,896.564,917.275,885.742,915.223,1570853.0
2018-05-10,919.888,966.068,910.745,950.675,2450413.0
2018-05-11,950.675,977.73,950.675,973.066,1529189.0
2018-05-12,950.675,977.73,950.675,973.066,1529189.0
2018-05-13,950.675,977.73,950.675,973.066,1529189.0
2018-05-14,972.133,978.197,956.273,959.071,1353846.0
2018-05-15,953.94,966.535,943.211,948.342,2018884.0
2018-05-16,953.474,984.727,953.474,977.264,1247797.0
2018-05-17,981.929,999.188,975.864,988.459,1111873.0
2018-05-18,985.66,997.789,964.203,979.596,1433553.0
2018-05-19,985.66,997.789,964.203,979.596,1433553.0
2018-05-20,985.66,997.789,964.203,979.596,1433553.0
2018-05-21,976.797,997.322,970.267,989.392,734784.0
2018-05-22,989.392,1000.588,980.529,991.258,1014114.0
2018-05-23,963.27,973.532,944.611,948.809,1659558.0
2018-05-24,950.208,960.937,931.643,937.614,1403637.0
2018-05-25,941.345,945.077,919.888,927.538,1450398.0
2018-05-26,941.345,945.077,919.888,927.538,1450398.0
2018-05-27,941.345,945.077,919.888,927.538,1450398.0
2018-05-28,941.345,945.077,919.888,927.538,1450398.0
2018-05-29,922.313,934.348,910.931,925.112,840409.0
2018-05-30,921.753,932.016,903.281,932.016,1204224.0
2018-05-31,939.013,951.141,933.882,945.077,1231051.0
2018-06-01,940.879,952.541,912.424,916.715,1777966.0
2018-06-02,940.879,952.541,912.424,916.715,1777966.0
2018-06-03,940.879,952.541,912.424,916.715,1777966.0
2018-06-04,925.858,927.538,917.462,921.567,1515163.0
2018-06-05,915.223,957.672,915.223,955.806,1081222.0
2018-06-06,962.337,1002.453,953.94,1000.121,1869089.0
2018-06-07,1002.92,1028.576,1001.054,1003.853,1822371.0
2018-06-08,987.993,987.993,927.351,944.611,2768159.0
2018-06-09,987.993,987.993,927.351,944.611,2768159.0
2018-06-10,987.993,987.993,927.351,944.611,2768159.0
2018-06-11,941.345,946.943,921.753,934.815,921954.0
2018-06-12,931.829,944.144,915.223,926.791,1256038.0
2018-06-13,922.313,932.202,916.342,924.179,798452.0
2018-06-14,916.156,926.605,892.459,893.392,1662657.0
2018-06-15,891.153,898.803,843.013,843.013,3577705.0
2018-06-16,891.153,898.803,843.013,843.013,3577705.0
2018-06-17,891.153,898.803,843.013,843.013,3577705.0
2018-06-18,845.438,853.648,825.846,852.902,2689791.0
2018-06-19,831.257,833.87,787.595,794.872,3218809.0
2018-06-20,806.068,822.301,786.476,795.805,3121682.0
2018-06-21,802.149,802.149,779.945,790.208,2367626.0
2018-06-22,797.111,815.584,790.954,803.642,1947431.0
2018-06-23,797.111,815.584,790.954,803.642,1947431.0
2018-06-24,797.111,815.584,790.954,803.642,1947431.0
2018-06-25,802.336,804.948,763.712,766.511,2281691.0
2018-06-26,770.243,783.677,761.1,768.003,1710959.0
2018-06-27,769.123,793.939,766.511,782.184,1848257.0
2018-06-28,791.141,796.552,757.181,769.869,1781828.0
2018-06-29,785.729,803.642,775.094,786.476,2252153.0
2018-06-30,785.729,803.642,775.094,786.476,2252153.0
2018-07-01,785.729,803.642,775.094,786.476,2252153.0
2018-07-02,777.146,777.146,756.435,759.607,2018818.0
2018-07-03,763.525,787.036,751.21,772.482,2068341.0
2018-07-04,769.123,778.452,751.584,754.756,1764702.0
2018-07-05,754.756,780.878,749.344,765.951,2049533.0
2018-07-06,764.831,775.654,737.776,756.062,1884557.0
2018-07-07,764.831,775.654,737.776,756.062,1884557.0
2018-07-08,764.831,775.654,737.776,756.062,1884557.0
2018-07-09,774.721,795.992,771.549,793.566,2019727.0
2018-07-10,793.566,801.59,773.228,787.409,1261766.0
2018-07-11,760.353,760.353,733.671,737.03,6516091.0
2018-07-12,748.225,755.689,729.379,740.388,1809848.0
2018-07-13,743.747,757.181,740.948,754.196,1591816.0
2018-07-14,743.747,757.181,740.948,754.196,1591816.0
2018-07-15,743.747,757.181,740.948,754.196,1591816.0
2018-07-16,754.382,754.382,739.642,751.024,1185691.0
2018-07-17,754.382,769.869,746.359,766.697,1155334.0
2018-07-18,765.391,773.974,751.77,771.175,1704199.0
2018-07-19,769.869,769.869,741.694,742.814,2883161.0
2018-07-20,745.24,752.89,730.312,738.895,1541731.0
2018-07-21,745.24,752.89,730.312,738.895,1541731.0
2018-07-22,745.24,752.89,730.312,738.895,1541731.0
2018-07-23,735.91,745.426,730.126,736.843,1308746.0
2018-07-24,743.933,779.199,743.933,775.654,3733191.0
2018-07-25,772.295,774.907,757.368,769.869,1679383.0
2018-07-26,774.348,787.782,769.683,772.108,1517231.0
2018-07-27,776.4,791.514,772.855,775.467,964573.0
2018-07-28,776.4,791.514,772.855,775.467,964573.0
2018-07-29,776.4,791.514,772.855,775.467,964573.0
2018-07-30,768.75,778.826,750.837,762.033,1538312.0
2018-07-31,759.42,796.179,759.42,789.648,2451848.0
2018-08-01,779.012,779.199,752.33,764.831,2028646.0
2018-08-02,709.041,709.228,531.781,548.387,14457973.0
2018-08-03,572.084,584.959,553.985,568.726,5042757.0
2018-08-04,572.084,584.959,553.985,568.726,5042757.0
2018-08-05,572.084,584.959,553.985,568.726,5042757.0
2018-08-06,573.764,582.16,550.253,553.052,2433640.0
2018-08-07,553.798,587.944,553.239,569.845,2808969.0
2018-08-08,573.95,598.393,566.3,583.653,2373120.0
2018-08-09,592.049,595.781,577.868,579.548,1843512.0
2018-08-10,574.696,577.682,564.434,571.338,2230024.0
2018-08-11,574.696,577.682,564.434,571.338,2230024.0
2018-08-12,574.696,577.682,564.434,571.338,2230024.0
2018-08-13,564.807,589.437,557.903,585.519,2376937.0
2018-08-14,583.093,583.093,561.822,571.524,2312551.0
2018-08-15,563.501,563.501,509.577,510.696,4187974.0
2018-08-16,536.446,559.956,515.921,522.638,5480026.0
2018-08-17,511.069,513.122,434.754,446.416,7604148.0
2018-08-18,511.069,513.122,434.754,446.416,7604148.0
2018-08-19,511.069,513.122,434.754,446.416,7604148.0
2018-08-20,465.541,468.527,437.926,439.699,5094213.0
2018-08-21,443.71,454.159,435.687,441.658,2685509.0
2018-08-22,435.127,443.71,418.894,442.218,3675012.0
2018-08-23,437.18,441.938,419.827,419.827,3318145.0
2018-08-24,427.011,434.847,425.238,427.291,6351314.0
2018-08-25,427.011,434.847,425.238,427.291,6351314.0
2018-08-26,427.011,434.847,425.238,427.291,6351314.0
2018-08-27,427.011,434.847,425.238,427.291,6351314.0
2018-08-28,426.264,466.661,426.264,463.302,5131248.0
2018-08-29,461.996,463.955,449.775,455.186,3719924.0
2018-08-30,454.159,459.197,437.926,439.419,3364572.0
2018-08-31,436.527,444.27,434.101,434.754,2821478.0
2018-09-01,436.527,444.27,434.101,434.754,2821478.0
2018-09-02,436.527,444.27,434.101,434.754,2821478.0
2018-09-03,441.658,452.2,436.62,446.789,2155032.0
2018-09-04,442.124,448.562,427.291,430.276,3326610.0
2018-09-05,428.877,436.807,417.681,430.276,2601239.0
2018-09-06,435.412,450.963,428.909,430.7,2344651.0
2018-09-07,431.642,436.355,409.024,415.149,3440963.0
2018-09-08,431.642,436.355,409.024,415.149,3440963.0
2018-09-09,431.642,436.355,409.024,415.149,3440963.0
2018-09-10,410.06,418.26,397.243,416.469,3013172.0
2018-09-11,419.391,421.841,405.065,411.568,2457458.0
2018-09-12,416.469,439.182,409.683,437.863,2568439.0
2018-09-13,441.161,452.848,430.983,440.313,2732674.0
2018-09-14,445.873,454.167,442.952,448.701,2435402.0
2018-09-15,445.873,454.167,442.952,448.701,2435402.0
2018-09-16,445.873,454.167,442.952,448.701,2435402.0
2018-09-17,443.517,444.931,431.548,436.26,2382537.0
2018-09-18,442.009,455.392,438.051,454.261,2939884.0
2018-09-19,461.801,492.713,461.801,490.074,4640863.0
2018-09-20,490.074,501.195,479.896,500.441,2985779.0
