,MONY LN Equity,MONY LN Equity,MONY LN Equity,MONY LN Equity,MONY LN Equity
2020-11-10,219.177,230.032,219.177,228.137,1943952.0
2020-11-11,232.445,232.445,222.451,228.137,3010225.0
2020-11-12,232.617,232.617,225.724,230.549,1352917.0
2020-11-13,234.168,234.168,223.657,224.001,1003957.0
2020-11-14,234.168,234.168,223.657,224.001,1003957.0
2020-11-15,234.168,234.168,223.657,224.001,1003957.0
2020-11-16,223.14,233.478,222.451,230.894,1305020.0
2020-11-17,231.755,231.755,227.448,229.86,969349.0
2020-11-18,227.103,234.685,227.103,230.032,1471153.0
2020-11-19,227.965,231.066,226.069,227.965,884986.0
2020-11-20,224.863,228.998,222.795,223.657,976362.0
2020-11-21,224.863,228.998,222.795,223.657,976362.0
2020-11-22,224.863,228.998,222.795,223.657,976362.0
2020-11-23,226.069,226.586,221.934,224.001,1086597.0
2020-11-24,229.171,229.171,220.9,221.589,1111232.0
2020-11-25,224.001,227.965,218.66,221.761,2885653.0
2020-11-26,226.241,226.241,215.558,215.731,1203405.0
2020-11-27,216.592,219.349,211.423,214.007,2016817.0
2020-11-28,216.592,219.349,211.423,214.007,2016817.0
2020-11-29,216.592,219.349,211.423,214.007,2016817.0
2020-11-30,213.318,217.281,210.906,210.906,1908266.0
2020-12-01,217.109,220.038,212.974,219.004,1857269.0
2020-12-02,217.454,220.211,214.352,216.764,1452402.0
2020-12-03,217.798,218.66,209.527,214.869,1202342.0
2020-12-04,215.214,217.626,212.974,213.491,1020086.0
2020-12-05,215.214,217.626,212.974,213.491,1020086.0
2020-12-06,215.214,217.626,212.974,213.491,1020086.0
2020-12-07,215.386,215.386,207.977,210.217,1396532.0
2020-12-08,211.595,213.491,206.426,212.801,2868954.0
2020-12-09,208.666,215.386,208.666,213.835,671119.0
2020-12-10,213.146,216.42,212.801,213.835,1606530.0
2020-12-11,211.078,217.971,211.078,213.663,1205232.0
2020-12-12,211.078,217.971,211.078,213.663,1205232.0
2020-12-13,211.078,217.971,211.078,213.663,1205232.0
2020-12-14,211.078,224.691,211.078,220.211,1394155.0
2020-12-15,221.934,222.795,215.558,220.211,2188041.0
2020-12-16,221.417,230.549,219.866,223.484,1982876.0
2020-12-17,220.211,227.965,220.211,222.106,1943767.0
2020-12-18,220.555,223.14,215.386,215.731,4917121.0
2020-12-19,220.555,223.14,215.386,215.731,4917121.0
2020-12-20,220.555,223.14,215.386,215.731,4917121.0
2020-12-21,215.386,217.626,208.666,216.248,1241595.0
2020-12-22,222.106,222.451,214.524,220.383,1837779.0
2020-12-23,217.109,221.934,216.764,219.349,830586.0
2020-12-24,222.278,223.14,217.454,217.454,374999.0
2020-12-25,222.278,223.14,217.454,217.454,374999.0
2020-12-26,222.278,223.14,217.454,217.454,374999.0
2020-12-27,222.278,223.14,217.454,217.454,374999.0
2020-12-28,222.278,223.14,217.454,217.454,374999.0
2020-12-29,221.761,231.583,219.866,230.894,1840804.0
2020-12-30,226.586,232.1,226.586,226.586,895835.0
2020-12-31,226.758,228.137,221.934,224.518,381010.0
2021-01-01,226.758,228.137,221.934,224.518,381010.0
2021-01-02,226.758,228.137,221.934,224.518,381010.0
2021-01-03,226.758,228.137,221.934,224.518,381010.0
2021-01-04,229.171,233.651,225.724,232.617,1372446.0
2021-01-05,234.168,237.614,231.928,233.478,943996.0
2021-01-06,238.131,238.131,232.617,234.685,978034.0
2021-01-07,238.303,238.303,231.583,234.512,667583.0
2021-01-08,236.235,239.165,232.961,235.718,850402.0
2021-01-09,236.235,239.165,232.961,235.718,850402.0
2021-01-10,236.235,239.165,232.961,235.718,850402.0
2021-01-11,239.509,239.509,232.272,232.272,752014.0
2021-01-12,236.925,236.925,229.171,231.583,554518.0
2021-01-13,232.445,232.961,226.931,226.931,1139706.0
2021-01-14,229.86,230.721,225.035,225.208,601236.0
2021-01-15,225.724,225.724,214.524,222.795,1329819.0
2021-01-16,225.724,225.724,214.524,222.795,1329819.0
2021-01-17,225.724,225.724,214.524,222.795,1329819.0
2021-01-18,225.38,225.38,222.623,223.657,722331.0
2021-01-19,224.001,227.103,223.484,224.346,606619.0
2021-01-20,228.137,236.58,228.137,231.238,846401.0
2021-01-21,230.894,232.617,227.965,231.238,751886.0
2021-01-22,228.481,233.823,228.481,233.478,838040.0
2021-01-23,228.481,233.823,228.481,233.478,838040.0
2021-01-24,228.481,233.823,228.481,233.478,838040.0
2021-01-25,232.617,238.82,232.617,233.823,990033.0
2021-01-26,230.205,237.614,230.205,235.718,766497.0
2021-01-27,236.063,239.509,232.445,232.617,779864.0
2021-01-28,235.374,235.374,229.171,230.721,1059360.0
2021-01-29,226.069,231.411,225.552,230.894,3359195.0
2021-01-30,226.069,231.411,225.552,230.894,3359195.0
2021-01-31,226.069,231.411,225.552,230.894,3359195.0
2021-02-01,228.826,231.755,226.069,228.137,1178865.0
2021-02-02,229.171,229.171,224.518,226.586,1471158.0
2021-02-03,230.549,230.549,225.897,226.758,1313666.0
2021-02-04,230.721,230.721,224.001,224.346,1354621.0
2021-02-05,224.863,228.481,221.417,226.241,1936564.0
2021-02-06,224.863,228.481,221.417,226.241,1936564.0
2021-02-07,224.863,228.481,221.417,226.241,1936564.0
2021-02-08,224.863,227.275,223.657,226.241,882929.0
2021-02-09,227.62,227.62,222.968,226.241,580816.0
2021-02-10,228.137,228.137,222.968,224.346,798815.0
2021-02-11,225.38,227.965,225.208,227.792,1355762.0
2021-02-12,231.928,231.928,226.069,230.032,675035.0
2021-02-13,231.928,231.928,226.069,230.032,675035.0
2021-02-14,231.928,231.928,226.069,230.032,675035.0
2021-02-15,224.001,228.654,223.14,228.309,1923409.0
2021-02-16,231.928,233.134,227.965,231.928,908369.0
2021-02-17,228.309,231.238,227.792,230.894,1158410.0
2021-02-18,230.032,250.709,226.586,247.263,2566054.0
2021-02-19,247.952,251.054,245.712,246.057,1165892.0
2021-02-20,247.952,251.054,245.712,246.057,1165892.0
2021-02-21,247.952,251.054,245.712,246.057,1165892.0
2021-02-22,249.848,249.848,242.438,248.297,1404424.0
2021-02-23,247.263,252.088,245.195,247.263,1743896.0
2021-02-24,247.091,251.054,246.057,249.675,1344285.0
2021-02-25,251.571,254.672,249.848,253.294,1765152.0
2021-02-26,255.017,255.017,249.675,249.848,2304085.0
2021-02-27,255.017,255.017,249.675,249.848,2304085.0
2021-02-28,255.017,255.017,249.675,249.848,2304085.0
2021-03-01,256.912,257.774,253.639,254.155,1339909.0
2021-03-02,250.882,255.189,250.02,250.365,1574474.0
2021-03-03,255.362,255.706,250.882,255.362,1664901.0
2021-03-04,253.294,263.632,251.226,263.115,1821437.0
2021-03-05,263.632,267.94,261.565,261.565,1982899.0
2021-03-06,263.632,267.94,261.565,261.565,1982899.0
2021-03-07,263.632,267.94,261.565,261.565,1982899.0
2021-03-08,263.632,263.632,253.466,256.223,863849.0
2021-03-09,256.74,258.808,251.915,252.26,1487607.0
2021-03-10,253.294,253.466,243.3,245.885,1384461.0
2021-03-11,243.645,246.402,239.682,239.682,1946355.0
2021-03-12,240.888,242.955,234.168,241.577,1585900.0
2021-03-13,240.888,242.955,234.168,241.577,1585900.0
2021-03-14,240.888,242.955,234.168,241.577,1585900.0
2021-03-15,238.648,242.438,237.614,240.888,845360.0
2021-03-16,240.888,241.922,239.509,241.405,1031258.0
2021-03-17,247.263,247.263,238.82,240.715,848156.0
2021-03-18,240.371,242.783,239.509,239.854,744609.0
2021-03-19,238.82,241.922,237.786,237.786,2230828.0
2021-03-20,238.82,241.922,237.786,237.786,2230828.0
2021-03-21,238.82,241.922,237.786,237.786,2230828.0
2021-03-22,242.438,242.438,236.752,238.648,837533.0
2021-03-23,241.232,241.232,233.478,233.478,957343.0
2021-03-24,239.509,239.509,230.205,230.377,1059786.0
2021-03-25,229.171,230.032,224.863,230.032,1032172.0
2021-03-26,232.789,232.789,227.448,231.066,918184.0
2021-03-27,232.789,232.789,227.448,231.066,918184.0
2021-03-28,232.789,232.789,227.448,231.066,918184.0
2021-03-29,230.894,231.066,225.552,227.103,966344.0
2021-03-30,225.724,231.066,225.724,227.965,483802.0
2021-03-31,228.137,231.238,226.241,229.688,1022140.0
2021-04-01,227.275,230.205,226.241,230.032,794512.0
2021-04-02,227.275,230.205,226.241,230.032,794512.0
2021-04-03,227.275,230.205,226.241,230.032,794512.0
2021-04-04,227.275,230.205,226.241,230.032,794512.0
2021-04-05,227.275,230.205,226.241,230.032,794512.0
2021-04-06,235.201,235.718,231.066,234.685,2020485.0
2021-04-07,237.786,241.749,234.857,241.232,2910399.0
2021-04-08,242.841,243.374,238.219,241.597,946489.0
2021-04-09,242.663,243.197,238.575,239.108,816515.0
2021-04-10,242.663,243.197,238.575,239.108,816515.0
2021-04-11,242.663,243.197,238.575,239.108,816515.0
2021-04-12,239.108,239.641,237.33,238.397,753554.0
2021-04-13,233.775,241.597,233.775,240.886,828240.0
2021-04-14,245.508,246.041,240.53,244.086,800816.0
2021-04-15,238.93,245.152,238.93,242.308,678282.0
2021-04-16,239.108,243.552,239.108,240.886,663442.0
2021-04-17,239.108,243.552,239.108,240.886,663442.0
2021-04-18,239.108,243.552,239.108,240.886,663442.0
2021-04-19,240.886,242.308,238.397,240.53,929464.0
2021-04-20,235.552,239.997,227.552,232.175,1521170.0
2021-04-21,227.552,233.597,227.552,230.397,1148549.0
2021-04-22,236.441,236.441,231.286,231.819,549306.0
2021-04-23,233.775,233.775,228.619,230.219,808420.0
2021-04-24,233.775,233.775,228.619,230.219,808420.0
2021-04-25,233.775,233.775,228.619,230.219,808420.0
2021-04-26,232.352,236.797,229.508,235.73,1204595.0
2021-04-27,236.441,236.619,233.597,235.197,976602.0
2021-04-28,240.352,240.352,234.13,236.619,712175.0
2021-04-29,241.241,241.241,236.441,239.819,655681.0
2021-04-30,240.886,242.841,238.752,242.841,1386622.0
2021-05-01,240.886,242.841,238.752,242.841,1386622.0
2021-05-02,240.886,242.841,238.752,242.841,1386622.0
2021-05-03,240.886,242.841,238.752,242.841,1386622.0
2021-05-04,243.374,243.908,241.063,241.063,878140.0
2021-05-05,244.441,244.441,240.886,242.308,735794.0
2021-05-06,241.597,243.73,240.53,241.597,2048500.0
2021-05-07,242.308,242.663,240.886,242.663,645895.0
2021-05-08,242.308,242.663,240.886,242.663,645895.0
2021-05-09,242.308,242.663,240.886,242.663,645895.0
2021-05-10,239.819,244.797,239.819,244.797,669349.0
2021-05-11,238.397,242.663,238.397,240.886,1580426.0
2021-05-12,241.419,242.663,240.53,240.886,1269184.0
2021-05-13,236.797,240.53,235.197,238.752,800319.0
2021-05-14,239.997,241.597,239.463,240.708,2149459.0
2021-05-15,239.997,241.597,239.463,240.708,2149459.0
2021-05-16,239.997,241.597,239.463,240.708,2149459.0
2021-05-17,241.063,243.019,238.219,238.219,573853.0
2021-05-18,240.352,240.352,235.552,235.73,622644.0
2021-05-19,236.441,236.441,231.997,232.708,1048879.0
2021-05-20,235.019,241.063,235.019,241.063,1149604.0
2021-05-21,235.908,241.952,235.908,241.774,1698458.0
2021-05-22,235.908,241.952,235.908,241.774,1698458.0
2021-05-23,235.908,241.952,235.908,241.774,1698458.0
2021-05-24,236.619,242.841,236.619,240.708,423891.0
2021-05-25,235.908,241.952,233.064,233.064,1124303.0
2021-05-26,235.019,240.175,233.064,239.641,705564.0
2021-05-27,244.441,244.441,237.863,238.219,990476.0
2021-05-28,239.641,240.175,236.975,240.175,601808.0
2021-05-29,239.641,240.175,236.975,240.175,601808.0
2021-05-30,239.641,240.175,236.975,240.175,601808.0
2021-05-31,239.641,240.175,236.975,240.175,601808.0
2021-06-01,244.441,248.352,239.463,246.041,1420846.0
2021-06-02,247.819,248.886,239.108,240.175,1347310.0
2021-06-03,239.108,241.597,238.93,239.819,381734.0
2021-06-04,239.819,241.419,239.108,240.53,704361.0
2021-06-05,239.819,241.419,239.108,240.53,704361.0
2021-06-06,239.819,241.419,239.108,240.53,704361.0
2021-06-07,237.686,240.886,237.686,239.997,265405.0
2021-06-08,240.886,242.486,240.53,241.241,764074.0
2021-06-09,242.841,242.841,239.641,239.641,693973.0
2021-06-10,239.997,241.597,239.641,240.53,798427.0
2021-06-11,244.441,244.441,239.286,239.286,512073.0
2021-06-12,244.441,244.441,239.286,239.286,512073.0
2021-06-13,244.441,244.441,239.286,239.286,512073.0
2021-06-14,239.997,240.708,236.263,236.263,688445.0
2021-06-15,235.552,237.508,235.197,235.197,1108708.0
2021-06-16,235.197,236.975,233.597,235.375,1008514.0
2021-06-17,233.775,239.286,233.775,237.152,1219399.0
2021-06-18,239.997,239.997,235.197,236.441,1489721.0
2021-06-19,239.997,239.997,235.197,236.441,1489721.0
2021-06-20,239.997,239.997,235.197,236.441,1489721.0
2021-06-21,230.575,238.397,230.575,235.375,822924.0
2021-06-22,235.375,235.552,231.819,232.886,798707.0
2021-06-23,231.108,235.019,230.93,233.952,688071.0
2021-06-24,236.441,236.441,229.508,230.752,731006.0
2021-06-25,229.686,233.597,229.686,232.53,649586.0
2021-06-26,229.686,233.597,229.686,232.53,649586.0
2021-06-27,229.686,233.597,229.686,232.53,649586.0
2021-06-28,236.441,236.441,232.352,234.13,489318.0
2021-06-29,236.441,236.441,231.819,231.997,633672.0
2021-06-30,230.219,233.952,227.197,228.086,1271502.0
2021-07-01,233.064,233.064,228.619,231.286,982655.0
2021-07-02,232.886,233.419,229.152,230.575,444845.0
2021-07-03,232.886,233.419,229.152,230.575,444845.0
2021-07-04,232.886,233.419,229.152,230.575,444845.0
2021-07-05,236.975,236.975,229.686,232.708,642239.0
2021-07-06,237.33,237.33,232.175,234.663,612923.0
2021-07-07,235.375,236.797,234.308,234.308,695154.0
2021-07-08,234.308,236.086,232.886,232.886,955457.0
2021-07-09,238.219,238.219,233.241,235.375,643879.0
2021-07-10,238.219,238.219,233.241,235.375,643879.0
2021-07-11,238.219,238.219,233.241,235.375,643879.0
2021-07-12,241.241,241.241,234.841,237.686,693238.0
2021-07-13,238.752,241.241,238.041,240.53,637499.0
2021-07-14,241.774,241.774,235.197,235.73,816687.0
2021-07-15,235.73,236.441,229.864,229.864,891439.0
2021-07-16,231.108,231.997,229.864,230.397,535815.0
2021-07-17,231.108,231.997,229.864,230.397,535815.0
2021-07-18,231.108,231.997,229.864,230.397,535815.0
2021-07-19,233.952,233.952,228.441,228.797,768476.0
2021-07-20,229.152,229.864,227.552,229.686,856085.0
2021-07-21,231.819,232.175,226.308,226.308,580746.0
2021-07-22,224.175,237.686,224.175,232.352,1260734.0
2021-07-23,234.13,236.086,230.575,236.086,792442.0
2021-07-24,234.13,236.086,230.575,236.086,792442.0
2021-07-25,234.13,236.086,230.575,236.086,792442.0
2021-07-26,235.019,235.375,231.108,232.886,1035752.0
2021-07-27,230.219,231.286,225.775,225.775,1028507.0
2021-07-28,225.775,226.486,224.708,224.886,801309.0
2021-07-29,225.876,228.395,224.436,224.436,710764.0
2021-07-30,223.896,228.575,222.096,228.575,2410826.0
2021-07-31,223.896,228.575,222.096,228.575,2410826.0
2021-08-01,223.896,228.575,222.096,228.575,2410826.0
2021-08-02,228.575,232.715,228.575,231.995,1052644.0
2021-08-03,231.275,235.235,230.555,231.275,656445.0
2021-08-04,231.275,233.615,229.835,230.015,498049.0
2021-08-05,230.375,233.795,229.295,231.095,780768.0
2021-08-06,231.815,232.355,230.375,232.175,396641.0
2021-08-07,231.815,232.355,230.375,232.175,396641.0
2021-08-08,231.815,232.355,230.375,232.175,396641.0
2021-08-09,234.695,234.695,230.915,231.095,555662.0
2021-08-10,235.775,235.775,231.275,231.635,625792.0
2021-08-11,233.075,233.075,229.475,230.375,542187.0
2021-08-12,229.475,231.995,227.496,228.036,447791.0
2021-08-13,229.295,229.295,226.776,228.215,1930237.0
2021-08-14,229.295,229.295,226.776,228.215,1930237.0
2021-08-15,229.295,229.295,226.776,228.215,1930237.0
2021-08-16,228.575,231.635,226.776,231.275,370529.0
2021-08-17,234.695,234.695,228.755,230.195,556598.0
2021-08-18,230.555,234.155,230.555,230.915,459530.0
2021-08-19,230.195,231.815,229.655,229.835,427123.0
2021-08-20,232.895,232.895,226.956,227.136,442023.0
2021-08-21,232.895,232.895,226.956,227.136,442023.0
2021-08-22,232.895,232.895,226.956,227.136,442023.0
2021-08-23,230.195,230.195,228.215,229.655,398352.0
2021-08-24,230.375,230.555,228.215,228.395,361427.0
2021-08-25,233.795,233.795,228.036,228.215,502407.0
2021-08-26,228.575,230.015,227.496,228.755,308555.0
2021-08-27,228.395,229.295,226.056,226.416,425851.0
2021-08-28,228.395,229.295,226.056,226.416,425851.0
2021-08-29,228.395,229.295,226.056,226.416,425851.0
2021-08-30,228.395,229.295,226.056,226.416,425851.0
2021-08-31,227.136,229.475,226.596,228.395,790120.0
2021-09-01,228.395,229.835,227.676,229.835,606874.0
2021-09-02,229.475,230.915,227.856,228.395,348230.0
2021-09-03,228.395,228.935,226.056,226.776,518062.0
2021-09-04,228.395,228.935,226.056,226.776,518062.0
2021-09-05,228.395,228.935,226.056,226.776,518062.0
2021-09-06,228.395,230.375,227.136,230.375,461159.0
2021-09-07,232.715,232.715,226.416,228.036,520012.0
2021-09-08,228.215,228.215,223.716,224.796,955295.0
2021-09-09,221.556,222.816,219.216,219.216,871107.0
2021-09-10,219.216,222.996,219.216,220.476,829006.0
2021-09-11,219.216,222.996,219.216,220.476,829006.0
2021-09-12,219.216,222.996,219.216,220.476,829006.0
2021-09-13,221.736,223.356,220.116,221.016,363807.0
2021-09-14,226.056,226.056,220.296,222.096,732360.0
2021-09-15,220.476,222.456,219.216,220.836,490721.0
2021-09-16,219.936,221.556,219.036,219.756,560513.0
2021-09-17,220.476,220.836,215.977,216.517,1627742.0
2021-09-18,220.476,220.836,215.977,216.517,1627742.0
2021-09-19,220.476,220.836,215.977,216.517,1627742.0
2021-09-20,221.376,221.376,195.279,196.899,3027417.0
2021-09-21,201.758,204.098,197.079,197.799,1626453.0
2021-09-22,199.779,200.318,196.539,198.519,741772.0
2021-09-23,200.318,200.318,193.119,193.119,946221.0
2021-09-24,193.119,193.479,188.62,190.24,1117603.0
2021-09-25,193.119,193.479,188.62,190.24,1117603.0
2021-09-26,193.119,193.479,188.62,190.24,1117603.0
2021-09-27,193.479,195.279,190.24,195.099,2004459.0
2021-09-28,196.179,196.179,189.7,190.06,1282347.0
2021-09-29,188.98,193.479,188.98,192.219,1967575.0
2021-09-30,194.559,196.719,190.78,191.679,1512551.0
2021-10-01,191.679,191.679,187.72,189.88,783986.0
2021-10-02,191.679,191.679,187.72,189.88,783986.0
2021-10-03,191.679,191.679,187.72,189.88,783986.0
2021-10-04,188.98,190.6,185.38,185.92,684067.0
2021-10-05,186.28,187.72,183.94,185.2,1933521.0
2021-10-06,188.08,188.26,183.04,184.48,865374.0
2021-10-07,188.98,188.98,182.86,185.38,1239791.0
2021-10-08,184.48,185.92,183.04,184.66,935023.0
2021-10-09,184.48,185.92,183.04,184.66,935023.0
2021-10-10,184.48,185.92,183.04,184.66,935023.0
2021-10-11,185.2,185.56,180.521,183.94,724557.0
2021-10-12,181.241,183.04,181.061,181.96,913823.0
2021-10-13,179.981,182.68,179.981,181.421,797491.0
2021-10-14,182.68,183.4,178.901,179.081,1734535.0
2021-10-15,181.061,188.44,178.181,186.1,5145076.0
2021-10-16,181.061,188.44,178.181,186.1,5145076.0
2021-10-17,181.061,188.44,178.181,186.1,5145076.0
2021-10-18,185.02,187.18,181.6,182.68,1340372.0
2021-10-19,184.48,199.959,183.76,198.879,5044166.0
2021-10-20,204.458,204.818,196.359,198.519,2243746.0
2021-10-21,197.979,203.918,197.439,203.018,3136107.0
2021-10-22,208.778,208.778,197.259,199.239,3054240.0
2021-10-23,208.778,208.778,197.259,199.239,3054240.0
2021-10-24,208.778,208.778,197.259,199.239,3054240.0
2021-10-25,197.259,200.318,196.539,196.539,1953398.0
2021-10-26,201.938,203.558,197.619,202.478,1746674.0
2021-10-27,206.978,206.978,195.279,196.179,1030534.0
2021-10-28,197.079,197.079,192.399,193.479,652562.0
2021-10-29,191.499,192.759,190.24,190.78,689657.0
2021-10-30,191.499,192.759,190.24,190.78,689657.0
2021-10-31,191.499,192.759,190.24,190.78,689657.0
2021-11-01,194.919,195.819,191.859,193.839,853905.0
2021-11-02,191.499,192.579,187.9,189.34,1969491.0
2021-11-03,190.6,191.499,188.98,190.78,1117901.0
2021-11-04,195.099,195.459,190.78,191.679,2426332.0
2021-11-05,192.759,194.379,191.139,193.659,818856.0
2021-11-06,192.759,194.379,191.139,193.659,818856.0
2021-11-07,192.759,194.379,191.139,193.659,818856.0
2021-11-08,195.639,195.639,190.42,191.679,759369.0
2021-11-09,196.359,196.359,189.16,189.88,1796851.0
2021-11-10,192.759,193.659,189.34,192.579,1068389.0
2021-11-11,193.659,195.999,192.399,195.279,680113.0
2021-11-12,190.959,194.739,188.62,190.24,927791.0
2021-11-13,190.959,194.739,188.62,190.24,927791.0
2021-11-14,190.959,194.739,188.62,190.24,927791.0
2021-11-15,193.479,193.479,188.62,188.62,858958.0
2021-11-16,191.859,191.859,184.12,184.12,873359.0
2021-11-17,185.02,185.02,182.86,183.04,1154400.0
2021-11-18,183.04,188.26,181.6,186.1,1173833.0
2021-11-19,187.0,187.72,183.94,187.18,715400.0
2021-11-20,187.0,187.72,183.94,187.18,715400.0
2021-11-21,187.0,187.72,183.94,187.18,715400.0
2021-11-22,192.219,192.219,184.66,185.02,460898.0
2021-11-23,187.72,189.34,185.56,186.82,825781.0
2021-11-24,186.28,188.08,185.2,186.64,632147.0
2021-11-25,188.98,189.16,185.56,188.26,408283.0
2021-11-26,185.38,185.74,181.241,182.86,865180.0
2021-11-27,185.38,185.74,181.241,182.86,865180.0
2021-11-28,185.38,185.74,181.241,182.86,865180.0
2021-11-29,185.38,185.56,182.14,183.58,617803.0
2021-11-30,184.48,184.66,180.341,181.061,1451134.0
2021-12-01,181.78,185.2,181.78,183.22,911482.0
2021-12-02,183.58,184.12,181.78,182.5,724279.0
2021-12-03,183.58,185.38,182.32,183.4,709160.0
2021-12-04,183.58,185.38,182.32,183.4,709160.0
2021-12-05,183.58,185.38,182.32,183.4,709160.0
2021-12-06,179.981,185.56,179.981,184.66,687660.0
2021-12-07,189.34,189.34,184.48,185.56,670890.0
2021-12-08,186.28,187.0,183.94,184.48,929613.0
2021-12-09,185.38,186.28,183.4,185.74,972922.0
2021-12-10,180.881,184.48,180.881,183.58,629606.0
2021-12-11,180.881,184.48,180.881,183.58,629606.0
2021-12-12,180.881,184.48,180.881,183.58,629606.0
2021-12-13,182.86,184.3,181.78,183.04,339203.0
2021-12-14,184.84,185.02,182.68,184.66,1327167.0
2021-12-15,184.48,185.38,177.011,177.911,1349352.0
2021-12-16,178.721,182.5,178.721,179.621,804687.0
2021-12-17,177.821,183.76,177.821,183.58,1449478.0
2021-12-18,177.821,183.76,177.821,183.58,1449478.0
2021-12-19,177.821,183.76,177.821,183.58,1449478.0
2021-12-20,178.901,197.079,178.901,191.499,1797100.0
2021-12-21,191.859,195.279,190.6,194.739,1103209.0
2021-12-22,192.399,200.318,192.399,199.059,1125831.0
2021-12-23,198.699,202.298,198.699,199.239,499903.0
2021-12-24,202.298,202.298,198.699,198.699,109547.0
2021-12-25,202.298,202.298,198.699,198.699,109547.0
2021-12-26,202.298,202.298,198.699,198.699,109547.0
2021-12-27,202.298,202.298,198.699,198.699,109547.0
2021-12-28,202.298,202.298,198.699,198.699,109547.0
2021-12-29,199.959,202.658,197.619,198.339,621124.0
2021-12-30,198.339,198.879,193.119,193.299,629263.0
2021-12-31,197.799,197.799,194.019,194.379,218651.0
2022-01-01,197.799,197.799,194.019,194.379,218651.0
2022-01-02,197.799,197.799,194.019,194.379,218651.0
2022-01-03,197.799,197.799,194.019,194.379,218651.0
2022-01-04,192.579,202.478,192.579,202.118,2366368.0
2022-01-05,201.938,202.298,197.799,197.979,1346892.0
2022-01-06,195.279,197.979,194.379,196.359,1907160.0
2022-01-07,192.039,196.719,192.039,192.759,420100.0
2022-01-08,192.039,196.719,192.039,192.759,420100.0
2022-01-09,192.039,196.719,192.039,192.759,420100.0
2022-01-10,194.739,194.739,188.8,191.139,897755.0
2022-01-11,188.44,194.739,188.44,194.199,1558211.0
2022-01-12,194.919,194.919,189.52,192.039,850806.0
2022-01-13,191.319,192.399,187.54,188.8,880815.0
2022-01-14,192.579,192.579,183.94,185.2,1579577.0
2022-01-15,192.579,192.579,183.94,185.2,1579577.0
2022-01-16,192.579,192.579,183.94,185.2,1579577.0
2022-01-17,185.74,187.72,183.94,187.54,635668.0
2022-01-18,183.94,186.64,181.6,185.92,961037.0
2022-01-19,181.78,185.2,181.78,185.2,1443266.0
2022-01-20,181.96,186.64,181.96,183.58,890409.0
2022-01-21,182.86,182.86,179.981,180.881,974681.0
2022-01-22,182.86,182.86,179.981,180.881,974681.0
2022-01-23,182.86,182.86,179.981,180.881,974681.0
2022-01-24,179.081,180.701,173.501,175.931,993201.0
2022-01-25,178.091,178.361,172.331,173.321,1638087.0
2022-01-26,173.321,175.751,172.691,173.681,976881.0
2022-01-27,171.612,173.051,169.632,172.601,1250868.0
2022-01-28,171.072,172.331,166.752,168.822,1511415.0
2022-01-29,171.072,172.331,166.752,168.822,1511415.0
2022-01-30,171.072,172.331,166.752,168.822,1511415.0
2022-01-31,171.882,171.882,168.192,170.172,5021400.0
2022-02-01,170.442,177.641,170.442,177.551,1078717.0
2022-02-02,176.201,183.22,176.201,181.421,1598517.0
2022-02-03,180.881,183.4,180.881,181.241,1728612.0
2022-02-04,184.48,187.0,181.421,181.6,1538820.0
2022-02-05,184.48,187.0,181.421,181.6,1538820.0
2022-02-06,184.48,187.0,181.421,181.6,1538820.0
2022-02-07,178.001,182.86,178.001,178.991,608419.0
2022-02-08,176.111,180.161,174.401,177.461,735176.0
2022-02-09,176.561,180.341,176.561,178.181,328885.0
2022-02-10,182.32,182.32,175.661,177.371,642757.0
2022-02-11,175.121,176.831,171.612,172.961,1198134.0
2022-02-12,175.121,176.831,171.612,172.961,1198134.0
2022-02-13,175.121,176.831,171.612,172.961,1198134.0
2022-02-14,171.882,171.882,169.092,169.182,947797.0
2022-02-15,169.182,171.702,168.462,169.632,1438274.0
2022-02-16,168.822,170.802,167.292,168.282,1218990.0
2022-02-17,166.482,176.381,164.322,173.051,1925008.0
2022-02-18,170.982,178.991,168.462,174.581,2303237.0
2022-02-19,170.982,178.991,168.462,174.581,2303237.0
2022-02-20,170.982,178.991,168.462,174.581,2303237.0
2022-02-21,175.391,181.78,175.391,180.881,1299296.0
2022-02-22,176.381,188.62,175.841,186.28,3894546.0
2022-02-23,187.36,192.399,185.92,187.18,2307327.0
2022-02-24,179.981,186.28,179.981,184.48,1505173.0
2022-02-25,188.26,188.26,183.94,187.0,1089088.0
2022-02-26,188.26,188.26,183.94,187.0,1089088.0
2022-02-27,188.26,188.26,183.94,187.0,1089088.0
2022-02-28,182.14,188.62,182.14,188.08,1069127.0
2022-03-01,192.219,192.219,187.0,188.08,914587.0
2022-03-02,191.859,195.459,188.44,190.24,745878.0
2022-03-03,188.26,190.78,180.521,180.521,999364.0
2022-03-04,181.241,181.241,172.691,172.691,1247076.0
2022-03-05,181.241,181.241,172.691,172.691,1247076.0
2022-03-06,181.241,181.241,172.691,172.691,1247076.0
2022-03-07,170.622,174.851,163.962,171.882,1284185.0
2022-03-08,171.072,173.501,169.002,169.092,924678.0
2022-03-09,170.442,175.661,169.632,173.501,1074430.0
2022-03-10,171.972,177.911,171.882,173.591,1239938.0
2022-03-11,176.561,181.96,175.301,179.081,1236640.0
2022-03-12,176.561,181.96,175.301,179.081,1236640.0
2022-03-13,176.561,181.96,175.301,179.081,1236640.0
2022-03-14,180.161,181.6,178.361,178.361,496568.0
