,PSN LN Equity,PSN LN Equity,PSN LN Equity,PSN LN Equity,PSN LN Equity
2017-05-02,1366.657,1400.047,1361.97,1400.047,1871562.0
2017-05-03,1393.018,1396.532,1377.201,1379.544,1368334.0
2017-05-04,1378.958,1400.633,1367.243,1398.29,1130502.0
2017-05-05,1394.775,1404.148,1390.674,1400.633,1125498.0
2017-05-06,1394.775,1404.148,1390.674,1400.633,1125498.0
2017-05-07,1394.775,1404.148,1390.674,1400.633,1125498.0
2017-05-08,1401.804,1419.378,1398.875,1413.52,1385122.0
2017-05-09,1413.52,1419.378,1404.148,1407.077,1377893.0
2017-05-10,1408.834,1434.609,1408.834,1412.349,1216021.0
2017-05-11,1409.42,1417.621,1395.361,1408.834,1184486.0
2017-05-12,1403.562,1413.52,1380.716,1382.473,1495966.0
2017-05-13,1403.562,1413.52,1380.716,1382.473,1495966.0
2017-05-14,1403.562,1413.52,1380.716,1382.473,1495966.0
2017-05-15,1383.645,1404.733,1371.929,1402.39,1533635.0
2017-05-16,1404.733,1415.278,1395.361,1406.491,1156626.0
2017-05-17,1405.905,1426.408,1400.047,1423.479,1415179.0
2017-05-18,1422.893,1435.78,1411.763,1418.792,1560326.0
2017-05-19,1415.863,1449.84,1414.106,1424.065,1417666.0
2017-05-20,1415.863,1449.84,1414.106,1424.065,1417666.0
2017-05-21,1415.863,1449.84,1414.106,1424.065,1417666.0
2017-05-22,1420.55,1439.881,1411.763,1439.881,1577070.0
2017-05-23,1441.053,1445.153,1431.094,1438.709,1457564.0
2017-05-24,1440.467,1449.254,1434.023,1441.053,1378773.0
2017-05-25,1443.982,1447.496,1428.751,1442.224,774366.0
2017-05-26,1442.81,1449.254,1425.236,1431.094,1123750.0
2017-05-27,1442.81,1449.254,1425.236,1431.094,1123750.0
2017-05-28,1442.81,1449.254,1425.236,1431.094,1123750.0
2017-05-29,1442.81,1449.254,1425.236,1431.094,33724.0
2017-05-30,1422.307,1438.124,1412.934,1436.952,1111616.0
2017-05-31,1442.224,1453.354,1431.094,1438.124,1803348.0
2017-06-01,1446.325,1452.768,1407.077,1408.248,1214035.0
2017-06-02,1417.621,1419.964,1400.047,1404.733,1485139.0
2017-06-03,1417.621,1419.964,1400.047,1404.733,1485139.0
2017-06-04,1417.621,1419.964,1400.047,1404.733,1485139.0
2017-06-05,1402.976,1408.248,1388.331,1404.148,1942532.0
2017-06-06,1396.532,1411.763,1366.657,1373.686,1433851.0
2017-06-07,1373.101,1405.905,1373.101,1401.804,1600553.0
2017-06-08,1405.905,1412.349,1387.16,1412.349,1623589.0
2017-06-09,1400.047,1400.047,1349.669,1393.603,3519585.0
2017-06-10,1400.047,1400.047,1349.669,1393.603,3519585.0
2017-06-11,1400.047,1400.047,1349.669,1393.603,3519585.0
2017-06-12,1389.503,1395.946,1384.231,1391.26,1325367.0
2017-06-13,1394.189,1412.934,1393.018,1400.633,1733296.0
2017-06-14,1411.763,1430.508,1408.834,1418.792,1583532.0
2017-06-15,1418.179,1421.861,1358.653,1386.268,2614762.0
2017-06-16,1387.496,1403.451,1381.359,1396.087,2651372.0
2017-06-17,1387.496,1403.451,1381.359,1396.087,2651372.0
2017-06-18,1387.496,1403.451,1381.359,1396.087,2651372.0
2017-06-19,1400.382,1415.724,1396.7,1397.928,1626127.0
2017-06-20,1405.292,1429.225,1396.087,1396.7,1256754.0
2017-06-21,1401.61,1409.587,1377.063,1385.655,1367539.0
2017-06-22,1386.268,1396.087,1377.063,1394.86,1466773.0
2017-06-23,1397.928,1403.451,1390.564,1397.928,1048752.0
2017-06-24,1397.928,1403.451,1390.564,1397.928,1048752.0
2017-06-25,1397.928,1403.451,1390.564,1397.928,1048752.0
2017-06-26,1402.837,1420.633,1395.473,1395.473,931612.0
2017-06-27,1398.541,1401.61,1368.472,1393.632,2003354.0
2017-06-28,1397.314,1414.497,1381.359,1395.473,1505968.0
2017-06-29,1397.928,1405.905,1367.858,1369.086,1450423.0
2017-06-30,1371.54,1389.95,1367.245,1375.836,1607073.0
2017-07-01,1371.54,1389.95,1367.245,1375.836,1607073.0
2017-07-02,1371.54,1389.95,1367.245,1375.836,1607073.0
2017-07-03,1388.723,1391.178,1376.45,1390.564,1271521.0
2017-07-04,1393.019,1415.11,1385.041,1405.905,1497572.0
2017-07-05,1456.84,1475.863,1426.77,1439.043,3341507.0
2017-07-06,1458.681,1459.294,1423.088,1456.84,2170227.0
2017-07-07,1459.294,1466.045,1437.816,1451.93,1347803.0
2017-07-08,1459.294,1466.045,1437.816,1451.93,1347803.0
2017-07-09,1459.294,1466.045,1437.816,1451.93,1347803.0
2017-07-10,1461.135,1467.272,1441.498,1457.453,1792855.0
2017-07-11,1458.067,1462.976,1434.748,1443.339,1853204.0
2017-07-12,1456.226,1461.135,1430.452,1441.498,2176247.0
2017-07-13,1453.771,1472.795,1418.792,1472.181,3506977.0
2017-07-14,1464.204,1481.386,1445.794,1449.476,1261707.0
2017-07-15,1464.204,1481.386,1445.794,1449.476,1261707.0
2017-07-16,1464.204,1481.386,1445.794,1449.476,1261707.0
2017-07-17,1451.93,1464.204,1449.476,1453.771,1034467.0
2017-07-18,1454.999,1464.204,1436.589,1464.204,1793068.0
2017-07-19,1474.636,1498.569,1466.658,1498.569,1384946.0
2017-07-20,1504.705,1512.683,1490.591,1510.842,1481859.0
2017-07-21,1511.456,1511.456,1490.591,1510.228,1112091.0
2017-07-22,1511.456,1511.456,1490.591,1510.228,1112091.0
2017-07-23,1511.456,1511.456,1490.591,1510.228,1112091.0
2017-07-24,1502.251,1505.933,1479.545,1485.682,1592848.0
2017-07-25,1489.978,1504.705,1480.159,1497.955,1659081.0
2017-07-26,1500.41,1521.888,1498.569,1517.592,1305461.0
2017-07-27,1518.82,1543.98,1515.751,1531.707,1587507.0
2017-07-28,1524.343,1528.638,1510.228,1523.729,947878.0
2017-07-29,1524.343,1528.638,1510.228,1523.729,947878.0
2017-07-30,1524.343,1528.638,1510.228,1523.729,947878.0
2017-07-31,1524.956,1540.912,1512.683,1536.616,1200388.0
2017-08-01,1545.821,1556.867,1538.457,1551.958,1232903.0
2017-08-02,1555.64,1561.776,1545.207,1555.64,1033277.0
2017-08-03,1558.094,1575.891,1549.503,1574.663,1069714.0
2017-08-04,1570.981,1570.981,1465.431,1512.069,4929963.0
2017-08-05,1570.981,1570.981,1465.431,1512.069,4929963.0
2017-08-06,1570.981,1570.981,1465.431,1512.069,4929963.0
2017-08-07,1528.025,1545.821,1511.456,1545.821,2208322.0
2017-08-08,1547.662,1549.503,1534.161,1546.435,1783407.0
2017-08-09,1543.98,1556.253,1526.797,1556.253,1512869.0
2017-08-10,1545.821,1548.276,1504.092,1510.842,1702300.0
2017-08-11,1504.705,1534.775,1489.978,1534.775,1101570.0
2017-08-12,1504.705,1534.775,1489.978,1534.775,1101570.0
2017-08-13,1504.705,1534.775,1489.978,1534.775,1101570.0
2017-08-14,1534.775,1550.117,1534.161,1542.753,1033751.0
2017-08-15,1549.503,1551.344,1532.32,1535.389,925291.0
2017-08-16,1537.23,1559.322,1537.23,1556.253,944113.0
2017-08-17,1558.094,1580.8,1546.435,1553.799,842819.0
2017-08-18,1550.117,1559.935,1536.616,1547.048,1139863.0
2017-08-19,1550.117,1559.935,1536.616,1547.048,1139863.0
2017-08-20,1550.117,1559.935,1536.616,1547.048,1139863.0
2017-08-21,1540.912,1580.8,1540.912,1568.527,1675387.0
2017-08-22,1602.892,1626.211,1577.732,1596.141,2419118.0
2017-08-23,1582.027,1588.777,1563.004,1583.255,1227196.0
2017-08-24,1592.459,1623.143,1588.777,1614.551,1599525.0
2017-08-25,1615.165,1621.915,1605.346,1605.346,1584364.0
2017-08-26,1615.165,1621.915,1605.346,1605.346,1584364.0
2017-08-27,1615.165,1621.915,1605.346,1605.346,1584364.0
2017-08-28,1615.165,1621.915,1605.346,1605.346,80.0
2017-08-29,1598.596,1605.346,1587.55,1600.437,1282264.0
2017-08-30,1611.483,1615.165,1601.664,1608.415,1192919.0
2017-08-31,1615.779,1637.871,1613.324,1631.734,1909846.0
2017-09-01,1626.825,1629.893,1617.62,1617.62,1274563.0
2017-09-02,1626.825,1629.893,1617.62,1617.62,1274563.0
2017-09-03,1626.825,1629.893,1617.62,1617.62,1274563.0
2017-09-04,1615.165,1621.302,1596.755,1600.437,780632.0
2017-09-05,1604.733,1612.097,1601.664,1610.256,1377390.0
2017-09-06,1607.801,1608.415,1566.072,1571.595,1959106.0
2017-09-07,1577.118,1590.618,1558.708,1588.777,1064873.0
2017-09-08,1587.55,1588.164,1544.594,1558.708,1508609.0
2017-09-09,1587.55,1588.164,1544.594,1558.708,1508609.0
2017-09-10,1587.55,1588.164,1544.594,1558.708,1508609.0
2017-09-11,1567.913,1577.118,1558.094,1567.913,1190979.0
2017-09-12,1544.594,1545.821,1514.524,1536.002,1979418.0
2017-09-13,1534.161,1545.821,1522.502,1543.366,1634766.0
2017-09-14,1546.435,1553.799,1491.819,1494.887,2410345.0
2017-09-15,1491.205,1506.546,1485.682,1497.341,3129761.0
2017-09-16,1491.205,1506.546,1485.682,1497.341,3129761.0
2017-09-17,1491.205,1506.546,1485.682,1497.341,3129761.0
2017-09-18,1501.023,1511.456,1488.75,1502.864,899526.0
2017-09-19,1499.182,1529.866,1497.955,1524.956,5607105.0
2017-09-20,1526.797,1548.276,1526.184,1543.366,1921562.0
2017-09-21,1543.366,1548.276,1516.365,1518.82,1261316.0
2017-09-22,1516.365,1528.638,1505.319,1524.343,1063780.0
2017-09-23,1516.365,1528.638,1505.319,1524.343,1063780.0
2017-09-24,1516.365,1528.638,1505.319,1524.343,1063780.0
2017-09-25,1516.979,1532.934,1516.979,1528.025,799195.0
2017-09-26,1529.252,1533.548,1519.433,1527.411,1256821.0
2017-09-27,1533.548,1550.117,1526.184,1543.366,1590024.0
2017-09-28,1547.662,1551.958,1532.32,1551.958,1254042.0
2017-09-29,1558.708,1593.073,1558.708,1584.482,2038710.0
2017-09-30,1558.708,1593.073,1558.708,1584.482,2038710.0
2017-10-01,1558.708,1593.073,1558.708,1584.482,2038710.0
2017-10-02,1607.801,1651.985,1607.801,1650.758,3154113.0
2017-10-03,1644.621,1656.281,1629.279,1647.689,1765922.0
2017-10-04,1647.076,1649.53,1628.666,1649.53,1729917.0
2017-10-05,1647.076,1677.759,1642.78,1660.576,1644942.0
2017-10-06,1667.327,1667.327,1655.053,1661.19,718704.0
2017-10-07,1667.327,1667.327,1655.053,1661.19,718704.0
2017-10-08,1667.327,1667.327,1655.053,1661.19,718704.0
2017-10-09,1655.667,1661.19,1651.985,1655.667,735555.0
2017-10-10,1664.258,1694.328,1659.963,1694.328,2275371.0
2017-10-11,1690.032,1707.215,1683.282,1704.76,1350245.0
2017-10-12,1696.782,1712.738,1690.032,1705.987,1879068.0
2017-10-13,1705.987,1723.17,1696.782,1722.556,2123216.0
2017-10-14,1705.987,1723.17,1696.782,1722.556,2123216.0
2017-10-15,1705.987,1723.17,1696.782,1722.556,2123216.0
2017-10-16,1722.556,1737.898,1705.374,1731.761,1908937.0
2017-10-17,1737.284,1750.171,1709.669,1712.738,1837335.0
2017-10-18,1719.488,1745.876,1712.124,1742.807,1284386.0
2017-10-19,1745.262,1747.103,1725.011,1738.512,1633465.0
2017-10-20,1745.262,1749.558,1737.284,1748.33,1633917.0
2017-10-21,1745.262,1749.558,1737.284,1748.33,1633917.0
2017-10-22,1745.262,1749.558,1737.284,1748.33,1633917.0
2017-10-23,1741.58,1755.694,1739.125,1753.24,1226961.0
2017-10-24,1751.399,1768.581,1749.558,1761.831,1156730.0
2017-10-25,1765.513,1780.241,1747.717,1762.445,1631872.0
2017-10-26,1768.581,1773.491,1753.853,1773.491,1027047.0
2017-10-27,1777.786,1777.786,1726.238,1737.284,1845653.0
2017-10-28,1777.786,1777.786,1726.238,1737.284,1845653.0
2017-10-29,1777.786,1777.786,1726.238,1737.284,1845653.0
2017-10-30,1694.941,1728.079,1680.827,1726.238,2129212.0
2017-10-31,1721.329,1733.602,1708.442,1719.488,1684073.0
2017-11-01,1723.17,1758.149,1715.806,1753.853,1797402.0
2017-11-02,1745.262,1752.626,1715.192,1741.58,1633732.0
2017-11-03,1743.421,1748.33,1731.761,1737.284,1020721.0
2017-11-04,1743.421,1748.33,1731.761,1737.284,1020721.0
2017-11-05,1743.421,1748.33,1731.761,1737.284,1020721.0
2017-11-06,1731.148,1766.74,1731.148,1761.217,1310265.0
2017-11-07,1767.354,1774.104,1749.558,1763.672,1502208.0
2017-11-08,1742.807,1747.103,1689.418,1701.078,3158470.0
2017-11-09,1690.646,1691.259,1630.507,1633.575,3586562.0
2017-11-10,1634.802,1655.053,1623.756,1640.325,1960339.0
2017-11-11,1634.802,1655.053,1623.756,1640.325,1960339.0
2017-11-12,1634.802,1655.053,1623.756,1640.325,1960339.0
2017-11-13,1647.076,1650.144,1623.756,1630.507,1631223.0
2017-11-14,1634.189,1667.327,1634.189,1662.417,1333894.0
2017-11-15,1687.577,1687.577,1630.507,1637.871,1939669.0
2017-11-16,1646.462,1663.645,1635.416,1643.394,1454903.0
2017-11-17,1644.621,1657.508,1635.416,1642.166,968010.0
2017-11-18,1644.621,1657.508,1635.416,1642.166,968010.0
2017-11-19,1644.621,1657.508,1635.416,1642.166,968010.0
2017-11-20,1644.007,1663.645,1637.871,1647.076,970745.0
2017-11-21,1651.371,1653.826,1634.189,1641.553,1844456.0
2017-11-22,1644.007,1651.371,1593.687,1610.256,2095886.0
2017-11-23,1601.664,1637.257,1590.618,1626.825,1206460.0
2017-11-24,1626.825,1627.438,1558.094,1568.527,2025672.0
2017-11-25,1626.825,1627.438,1558.094,1568.527,2025672.0
2017-11-26,1626.825,1627.438,1558.094,1568.527,2025672.0
2017-11-27,1569.14,1592.459,1561.163,1588.777,1298120.0
2017-11-28,1585.709,1588.777,1550.117,1558.708,2960426.0
2017-11-29,1566.686,1610.869,1566.072,1590.005,2076177.0
2017-11-30,1592.459,1596.755,1542.139,1558.708,3974481.0
2017-12-01,1550.117,1585.096,1543.366,1566.072,1357436.0
2017-12-02,1550.117,1585.096,1543.366,1566.072,1357436.0
2017-12-03,1550.117,1585.096,1543.366,1566.072,1357436.0
2017-12-04,1582.027,1590.005,1569.754,1574.663,776864.0
2017-12-05,1592.459,1615.779,1586.937,1596.755,4546878.0
2017-12-06,1595.528,1613.324,1578.345,1597.982,828528.0
2017-12-07,1603.505,1612.71,1584.482,1599.21,818194.0
2017-12-08,1609.028,1653.212,1605.96,1639.098,1591838.0
2017-12-09,1609.028,1653.212,1605.96,1639.098,1591838.0
2017-12-10,1609.028,1653.212,1605.96,1639.098,1591838.0
2017-12-11,1645.235,1648.303,1632.348,1645.848,1006727.0
2017-12-12,1648.303,1648.303,1597.369,1627.438,1354866.0
2017-12-13,1639.712,1639.712,1585.096,1624.37,1286679.0
2017-12-14,1623.756,1646.462,1621.302,1627.438,968507.0
2017-12-15,1627.438,1632.348,1596.755,1611.483,1810943.0
2017-12-16,1627.438,1632.348,1596.755,1611.483,1810943.0
2017-12-17,1627.438,1632.348,1596.755,1611.483,1810943.0
2017-12-18,1618.847,1655.667,1614.551,1647.689,991883.0
2017-12-19,1655.053,1680.827,1647.076,1668.554,1209433.0
2017-12-20,1666.099,1674.077,1650.758,1670.395,918810.0
2017-12-21,1665.486,1665.486,1635.416,1657.508,1000519.0
2017-12-22,1659.963,1668.554,1653.826,1668.554,393992.0
2017-12-23,1659.963,1668.554,1653.826,1668.554,393992.0
2017-12-24,1659.963,1668.554,1653.826,1668.554,393992.0
2017-12-25,1659.963,1668.554,1653.826,1668.554,393992.0
2017-12-26,1659.963,1668.554,1653.826,1668.554,393992.0
2017-12-27,1672.85,1677.145,1655.053,1675.918,469794.0
2017-12-28,1681.441,1690.032,1674.077,1680.827,430030.0
2017-12-29,1675.304,1684.509,1663.645,1680.214,283377.0
2017-12-30,1675.304,1684.509,1663.645,1680.214,283377.0
2017-12-31,1675.304,1684.509,1663.645,1680.214,283377.0
2018-01-01,1675.304,1684.509,1663.645,1680.214,283377.0
2018-01-02,1691.259,1691.259,1660.576,1688.191,666610.0
2018-01-03,1693.714,1702.305,1686.964,1689.418,861498.0
2018-01-04,1698.623,1711.51,1686.964,1690.032,887128.0
2018-01-05,1691.873,1710.283,1688.191,1704.76,790478.0
2018-01-06,1691.873,1710.283,1688.191,1704.76,790478.0
2018-01-07,1691.873,1710.283,1688.191,1704.76,790478.0
2018-01-08,1699.851,1699.851,1671.009,1686.35,1024756.0
2018-01-09,1696.782,1723.17,1634.189,1666.099,2012612.0
2018-01-10,1657.508,1657.508,1599.21,1640.325,1702736.0
2018-01-11,1640.325,1640.939,1609.642,1621.915,1326447.0
2018-01-12,1628.666,1648.303,1623.756,1624.37,899072.0
2018-01-13,1628.666,1648.303,1623.756,1624.37,899072.0
2018-01-14,1628.666,1648.303,1623.756,1624.37,899072.0
2018-01-15,1626.825,1632.348,1603.505,1607.187,635322.0
2018-01-16,1606.574,1621.915,1599.21,1608.415,1034171.0
2018-01-17,1609.642,1614.551,1594.914,1601.664,819363.0
2018-01-18,1607.187,1615.779,1592.459,1608.415,2036079.0
2018-01-19,1610.869,1631.734,1610.869,1616.392,1116059.0
2018-01-20,1610.869,1631.734,1610.869,1616.392,1116059.0
2018-01-21,1610.869,1631.734,1610.869,1616.392,1116059.0
2018-01-22,1612.097,1620.688,1607.187,1613.938,979458.0
2018-01-23,1613.938,1628.052,1610.256,1626.211,848408.0
2018-01-24,1629.279,1637.871,1614.551,1620.074,877845.0
2018-01-25,1617.006,1617.62,1588.164,1596.755,854290.0
2018-01-26,1607.801,1627.438,1599.21,1614.551,745606.0
2018-01-27,1607.801,1627.438,1599.21,1614.551,745606.0
2018-01-28,1607.801,1627.438,1599.21,1614.551,745606.0
2018-01-29,1614.551,1624.984,1606.574,1607.187,713033.0
2018-01-30,1598.596,1600.437,1572.822,1577.732,1038525.0
2018-01-31,1570.981,1570.981,1530.479,1535.389,1696646.0
2018-02-01,1539.684,1554.412,1531.093,1543.98,1225852.0
2018-02-02,1537.23,1545.207,1531.093,1536.616,851101.0
2018-02-03,1537.23,1545.207,1531.093,1536.616,851101.0
2018-02-04,1537.23,1545.207,1531.093,1536.616,851101.0
2018-02-05,1519.433,1521.888,1496.114,1515.751,1157526.0
2018-02-06,1474.022,1518.82,1451.93,1494.273,1453466.0
2018-02-07,1507.774,1542.753,1493.659,1534.161,2046732.0
2018-02-08,1523.729,1537.843,1467.272,1469.113,1399260.0
2018-02-09,1459.908,1480.773,1459.294,1478.318,1147659.0
2018-02-10,1459.908,1480.773,1459.294,1478.318,1147659.0
2018-02-11,1459.908,1480.773,1459.294,1478.318,1147659.0
2018-02-12,1488.137,1496.728,1470.34,1481.386,876645.0
2018-02-13,1477.704,1493.046,1477.704,1483.841,975882.0
2018-02-14,1494.273,1507.774,1467.272,1478.932,921155.0
2018-02-15,1484.455,1507.774,1480.773,1488.137,764164.0
2018-02-16,1497.955,1507.774,1478.932,1486.909,653444.0
2018-02-17,1497.955,1507.774,1478.932,1486.909,653444.0
2018-02-18,1497.955,1507.774,1478.932,1486.909,653444.0
2018-02-19,1491.819,1502.864,1478.318,1488.137,484127.0
2018-02-20,1490.591,1521.888,1488.75,1512.683,1032093.0
2018-02-21,1512.683,1529.866,1507.16,1524.343,902781.0
2018-02-22,1516.979,1526.797,1494.273,1507.16,926155.0
2018-02-23,1519.433,1524.343,1504.705,1516.979,665448.0
2018-02-24,1519.433,1524.343,1504.705,1516.979,665448.0
2018-02-25,1519.433,1524.343,1504.705,1516.979,665448.0
2018-02-26,1527.411,1537.23,1513.297,1526.797,973586.0
2018-02-27,1687.577,1731.761,1597.982,1597.982,4573670.0
2018-02-28,1607.187,1613.938,1567.913,1596.141,2848922.0
2018-03-01,1593.687,1599.21,1577.732,1585.096,1633214.0
2018-03-02,1574.05,1604.733,1574.05,1585.709,1255111.0
2018-03-03,1574.05,1604.733,1574.05,1585.709,1255111.0
2018-03-04,1574.05,1604.733,1574.05,1585.709,1255111.0
2018-03-05,1594.3,1639.712,1585.096,1621.302,1659381.0
2018-03-06,1628.666,1641.553,1612.71,1626.211,1723433.0
2018-03-07,1623.756,1642.166,1620.688,1621.915,1466065.0
2018-03-08,1621.916,1649.613,1619.983,1641.24,1258989.0
2018-03-09,1645.104,1674.09,1640.596,1672.802,1396027.0
2018-03-10,1645.104,1674.09,1640.596,1672.802,1396027.0
2018-03-11,1645.104,1674.09,1640.596,1672.802,1396027.0
2018-03-12,1676.667,1680.532,1654.122,1664.428,917891.0
2018-03-13,1661.208,1665.717,1639.307,1641.884,1248472.0
2018-03-14,1639.951,1653.478,1632.866,1642.528,904791.0
2018-03-15,1638.019,1658.631,1633.51,1648.969,698656.0
2018-03-16,1636.087,1646.393,1619.339,1627.713,1480603.0
2018-03-17,1636.087,1646.393,1619.339,1627.713,1480603.0
2018-03-18,1636.087,1646.393,1619.339,1627.713,1480603.0
2018-03-19,1628.357,1644.46,1620.628,1630.934,843362.0
2018-03-20,1639.951,1653.478,1634.154,1643.172,1083847.0
2018-03-21,1647.037,1649.613,1630.289,1649.613,1005867.0
2018-03-22,1638.663,1662.496,1592.93,1603.236,811986.0
2018-03-23,1592.286,1612.898,1569.097,1607.101,932478.0
2018-03-24,1592.286,1612.898,1569.097,1607.101,932478.0
2018-03-25,1592.286,1612.898,1569.097,1607.101,932478.0
2018-03-26,1610.322,1625.781,1600.015,1610.322,707130.0
2018-03-27,1628.357,1639.951,1621.916,1627.069,977850.0
2018-03-28,1616.119,1641.884,1601.304,1638.663,593803.0
2018-03-29,1643.172,1650.902,1623.848,1629.645,981496.0
2018-03-30,1643.172,1650.902,1623.848,1629.645,981496.0
2018-03-31,1643.172,1650.902,1623.848,1629.645,981496.0
2018-04-01,1643.172,1650.902,1623.848,1629.645,981496.0
2018-04-02,1643.172,1650.902,1623.848,1629.645,981496.0
2018-04-03,1620.628,1644.46,1605.168,1632.222,852846.0
2018-04-04,1635.443,1651.546,1619.983,1647.681,1025002.0
2018-04-05,1668.937,1690.193,1662.496,1687.617,849926.0
2018-04-06,1686.973,1717.891,1679.887,1703.076,1042398.0
2018-04-07,1686.973,1717.891,1679.887,1703.076,1042398.0
2018-04-08,1686.973,1717.891,1679.887,1703.076,1042398.0
2018-04-09,1716.603,1721.756,1686.973,1705.653,757954.0
2018-04-10,1729.485,1729.485,1715.314,1724.332,887172.0
2018-04-11,1720.468,1728.841,1709.517,1723.044,713680.0
2018-04-12,1721.756,1728.197,1711.45,1713.382,838413.0
2018-04-13,1714.67,1726.265,1713.382,1723.688,859146.0
2018-04-14,1714.67,1726.265,1713.382,1723.688,859146.0
2018-04-15,1714.67,1726.265,1713.382,1723.688,859146.0
2018-04-16,1732.062,1732.062,1713.06,1720.468,743104.0
2018-04-17,1724.332,1745.589,1717.247,1741.724,989161.0
2018-04-18,1747.521,1749.453,1712.094,1734.638,2185620.0
2018-04-19,1747.521,1751.386,1733.35,1740.435,826617.0
2018-04-20,1755.25,1768.777,1739.791,1750.097,721638.0
2018-04-21,1755.25,1768.777,1739.791,1750.097,721638.0
2018-04-22,1755.25,1768.777,1739.791,1750.097,721638.0
2018-04-23,1755.895,1766.201,1749.453,1752.674,764101.0
2018-04-24,1757.183,1759.759,1717.891,1732.706,1389654.0
2018-04-25,1731.418,1755.895,1717.891,1735.282,932412.0
2018-04-26,1739.791,1748.809,1702.432,1728.197,1178419.0
2018-04-27,1731.418,1763.624,1730.129,1758.471,674785.0
2018-04-28,1731.418,1763.624,1730.129,1758.471,674785.0
2018-04-29,1731.418,1763.624,1730.129,1758.471,674785.0
2018-04-30,1766.845,1770.065,1748.809,1748.809,1109010.0
2018-05-01,1753.318,1773.286,1751.386,1768.777,437262.0
2018-05-02,1777.795,1780.371,1746.233,1746.233,1065030.0
2018-05-03,1747.521,1762.98,1743.656,1759.759,595455.0
2018-05-04,1759.115,1776.507,1748.165,1758.471,631481.0
2018-05-05,1759.115,1776.507,1748.165,1758.471,631481.0
2018-05-06,1759.115,1776.507,1748.165,1758.471,631481.0
2018-05-07,1759.115,1776.507,1748.165,1758.471,631481.0
2018-05-08,1764.912,1777.795,1743.656,1771.354,1169879.0
2018-05-09,1774.574,1788.745,1752.03,1786.169,884112.0
2018-05-10,1795.831,1802.916,1767.489,1775.863,748340.0
2018-05-11,1779.083,1802.916,1765.557,1800.339,1100253.0
2018-05-12,1779.083,1802.916,1765.557,1800.339,1100253.0
2018-05-13,1779.083,1802.916,1765.557,1800.339,1100253.0
2018-05-14,1803.56,1806.781,1779.083,1781.66,710702.0
2018-05-15,1782.948,1819.663,1782.304,1814.51,1087757.0
2018-05-16,1810.001,1819.663,1779.083,1792.61,1067274.0
2018-05-17,1794.542,1802.272,1782.304,1802.272,805486.0
2018-05-18,1804.204,1813.222,1797.119,1811.934,899506.0
2018-05-19,1804.204,1813.222,1797.119,1811.934,899506.0
2018-05-20,1804.204,1813.222,1797.119,1811.934,899506.0
2018-05-21,1819.019,1837.055,1811.29,1833.834,630042.0
2018-05-22,1837.055,1844.784,1820.307,1835.122,768798.0
2018-05-23,1826.749,1833.19,1809.357,1813.222,826343.0
2018-05-24,1815.799,1818.375,1800.984,1806.137,767218.0
2018-05-25,1815.799,1833.834,1811.934,1829.969,626578.0
2018-05-26,1815.799,1833.834,1811.934,1829.969,626578.0
2018-05-27,1815.799,1833.834,1811.934,1829.969,626578.0
2018-05-28,1815.799,1833.834,1811.934,1829.969,626578.0
2018-05-29,1818.375,1823.528,1803.56,1813.222,796856.0
2018-05-30,1817.087,1827.393,1802.272,1822.24,638124.0
2018-05-31,1827.393,1834.478,1816.443,1824.172,1485787.0
2018-06-01,1827.393,1854.446,1825.46,1845.428,977411.0
2018-06-02,1827.393,1854.446,1825.46,1845.428,977411.0
2018-06-03,1827.393,1854.446,1825.46,1845.428,977411.0
2018-06-04,1848.649,1855.09,1829.969,1836.411,955593.0
2018-06-05,1835.122,1837.055,1820.952,1821.596,3569091.0
2018-06-06,1829.325,1844.14,1822.24,1839.631,715443.0
2018-06-07,1867.973,1876.347,1851.226,1853.158,1081653.0
2018-06-08,1848.649,1861.532,1836.411,1855.09,654094.0
2018-06-09,1848.649,1861.532,1836.411,1855.09,654094.0
2018-06-10,1848.649,1861.532,1836.411,1855.09,654094.0
2018-06-11,1864.108,1873.126,1842.208,1842.208,894507.0
2018-06-12,1842.852,1849.937,1794.542,1797.119,1340943.0
2018-06-13,1799.695,1823.528,1794.542,1807.425,1334557.0
2018-06-14,1801.392,1830.89,1770.553,1828.208,2658821.0
2018-06-15,1825.526,1832.901,1801.392,1801.392,1742465.0
2018-06-16,1825.526,1832.901,1801.392,1801.392,1742465.0
2018-06-17,1825.526,1832.901,1801.392,1801.392,1742465.0
2018-06-18,1798.71,1812.118,1794.017,1810.777,557322.0
2018-06-19,1791.336,1800.051,1757.145,1760.497,1224750.0
2018-06-20,1773.234,1777.257,1730.999,1749.77,2196425.0
2018-06-21,1749.77,1757.815,1694.797,1696.137,1552823.0
2018-06-22,1703.512,1732.339,1698.819,1726.976,1012450.0
2018-06-23,1703.512,1732.339,1698.819,1726.976,1012450.0
2018-06-24,1703.512,1732.339,1698.819,1726.976,1012450.0
2018-06-25,1727.647,1727.647,1686.752,1691.444,1253268.0
2018-06-26,1696.137,1715.579,1691.444,1702.841,1125396.0
2018-06-27,1706.193,1708.875,1680.718,1708.875,977776.0
2018-06-28,1706.193,1713.568,1678.707,1685.411,797431.0
2018-06-29,1700.83,1709.546,1692.785,1698.149,1192443.0
2018-06-30,1700.83,1709.546,1692.785,1698.149,1192443.0
2018-07-01,1700.83,1709.546,1692.785,1698.149,1192443.0
2018-07-02,1686.752,1686.752,1661.946,1667.31,1441082.0
