,ULVR LN Equity,ULVR LN Equity,ULVR LN Equity,ULVR LN Equity,ULVR LN Equity
2013-07-20,1937.322,1940.131,1911.342,1933.812,3537727.0
2013-07-21,1937.322,1940.131,1911.342,1933.812,3537727.0
2013-07-22,1935.918,1942.94,1914.853,1919.768,2116562.0
2013-07-23,1916.959,1934.514,1905.724,1905.724,1684528.0
2013-07-24,1903.618,1932.407,1896.596,1908.533,1861554.0
2013-07-25,1895.894,1898.702,1864.295,1879.041,2827316.0
2013-07-26,1888.17,1888.872,1835.506,1839.719,2811560.0
2013-07-27,1888.17,1888.872,1835.506,1839.719,2811560.0
2013-07-28,1888.17,1888.872,1835.506,1839.719,2811560.0
2013-07-29,1850.252,1867.104,1839.719,1854.465,1718483.0
2013-07-30,1864.295,1873.424,1860.082,1864.295,2229093.0
2013-07-31,1864.998,1887.467,1862.891,1874.126,3004149.0
2013-08-01,1885.361,1906.426,1883.254,1901.511,1938592.0
2013-08-02,1911.342,1912.746,1886.063,1892.383,1769703.0
2013-08-03,1911.342,1912.746,1886.063,1892.383,1769703.0
2013-08-04,1911.342,1912.746,1886.063,1892.383,1769703.0
2013-08-05,1898.702,1914.15,1883.957,1893.787,1641468.0
2013-08-06,1882.552,1890.276,1855.869,1880.446,2336557.0
2013-08-07,1879.822,1880.53,1821.741,1821.741,3770066.0
2013-08-08,1827.408,1831.657,1804.034,1821.033,2580836.0
2013-08-09,1830.949,1846.532,1817.492,1838.74,1588238.0
2013-08-10,1830.949,1846.532,1817.492,1838.74,1588238.0
2013-08-11,1830.949,1846.532,1817.492,1838.74,1588238.0
2013-08-12,1840.157,1842.99,1830.241,1833.074,1400436.0
2013-08-13,1837.324,1855.031,1837.324,1854.323,2068009.0
2013-08-14,1855.74,1860.698,1844.407,1847.24,2116661.0
2013-08-15,1848.657,1849.365,1807.575,1819.616,2504156.0
2013-08-16,1824.575,1828.824,1815.367,1822.45,2464810.0
2013-08-17,1824.575,1828.824,1815.367,1822.45,2464810.0
2013-08-18,1824.575,1828.824,1815.367,1822.45,2464810.0
2013-08-19,1822.45,1825.991,1808.992,1815.367,1589381.0
2013-08-20,1811.825,1811.825,1789.868,1803.326,2968904.0
2013-08-21,1806.867,1806.867,1773.577,1775.702,4230011.0
2013-08-22,1776.41,1792.701,1775.702,1790.576,1900890.0
2013-08-23,1788.451,1808.992,1774.285,1805.45,1699316.0
2013-08-24,1788.451,1808.992,1774.285,1805.45,1699316.0
2013-08-25,1788.451,1808.992,1774.285,1805.45,1699316.0
2013-08-26,1788.451,1808.992,1774.285,1805.45,653.0
2013-08-27,1804.034,1813.242,1777.119,1781.368,2267315.0
2013-08-28,1774.994,1777.119,1754.453,1760.828,1890492.0
2013-08-29,1761.536,1762.953,1739.579,1750.203,2735368.0
2013-08-30,1752.328,1758.703,1738.871,1741.704,2309439.0
2013-08-31,1752.328,1758.703,1738.871,1741.704,2309439.0
2013-09-01,1752.328,1758.703,1738.871,1741.704,2309439.0
2013-09-02,1751.62,1765.786,1748.078,1760.119,1475978.0
2013-09-03,1760.119,1761.536,1740.995,1742.412,1866015.0
2013-09-04,1742.412,1745.245,1714.08,1721.163,2182997.0
2013-09-05,1726.121,1745.245,1716.913,1727.538,2796036.0
2013-09-06,1727.538,1743.829,1720.455,1740.287,2796431.0
2013-09-07,1727.538,1743.829,1720.455,1740.287,2796431.0
2013-09-08,1727.538,1743.829,1720.455,1740.287,2796431.0
2013-09-09,1753.036,1760.119,1718.33,1726.121,2663050.0
2013-09-10,1741.704,1765.786,1741.704,1757.995,2859530.0
2013-09-11,1763.661,1763.661,1740.287,1747.37,2802572.0
2013-09-12,1745.245,1753.036,1739.579,1742.412,1660292.0
2013-09-13,1742.412,1754.453,1736.746,1747.37,1655593.0
2013-09-14,1742.412,1754.453,1736.746,1747.37,1655593.0
2013-09-15,1742.412,1754.453,1736.746,1747.37,1655593.0
2013-09-16,1765.786,1767.911,1750.912,1765.078,1904515.0
2013-09-17,1765.786,1784.91,1765.786,1779.952,2687529.0
2013-09-18,1779.952,1779.952,1766.494,1774.285,2089652.0
2013-09-19,1813.95,1843.699,1812.533,1833.074,4406482.0
2013-09-20,1823.866,1842.99,1818.908,1830.949,3308660.0
2013-09-21,1823.866,1842.99,1818.908,1830.949,3308660.0
2013-09-22,1823.866,1842.99,1818.908,1830.949,3308660.0
2013-09-23,1834.491,1840.865,1810.409,1817.492,1882100.0
2013-09-24,1816.783,1821.033,1787.035,1787.743,3442141.0
2013-09-25,1784.91,1789.16,1763.661,1774.285,3044539.0
2013-09-26,1777.119,1785.618,1766.494,1774.285,1434900.0
2013-09-27,1769.327,1773.577,1733.912,1740.287,3055791.0
2013-09-28,1769.327,1773.577,1733.912,1740.287,3055791.0
2013-09-29,1769.327,1773.577,1733.912,1740.287,3055791.0
2013-09-30,1721.163,1737.454,1720.455,1728.246,2554475.0
2013-10-01,1658.125,1670.166,1653.875,1670.166,6035096.0
2013-10-02,1662.374,1663.791,1637.584,1642.542,3379686.0
2013-10-03,1646.084,1678.665,1641.834,1676.54,3329832.0
2013-10-04,1680.082,1683.623,1672.291,1675.832,2949127.0
2013-10-05,1680.082,1683.623,1672.291,1675.832,2949127.0
2013-10-06,1680.082,1683.623,1672.291,1675.832,2949127.0
2013-10-07,1674.415,1680.082,1661.666,1680.082,2013619.0
2013-10-08,1677.249,1680.79,1659.541,1663.791,2651292.0
2013-10-09,1661.666,1670.166,1648.917,1665.208,2240611.0
2013-10-10,1673.707,1673.707,1650.333,1666.624,2252544.0
2013-10-11,1675.124,1688.581,1661.666,1682.915,2467992.0
2013-10-12,1675.124,1688.581,1661.666,1682.915,2467992.0
2013-10-13,1675.124,1688.581,1661.666,1682.915,2467992.0
2013-10-14,1680.79,1692.831,1680.082,1687.873,1713884.0
2013-10-15,1696.373,1713.372,1696.373,1702.039,2612217.0
2013-10-16,1693.539,1706.289,1681.498,1699.206,2078932.0
2013-10-17,1704.164,1731.079,1702.039,1731.079,2490690.0
2013-10-18,1741.704,1750.912,1738.871,1746.662,2361291.0
2013-10-19,1741.704,1750.912,1738.871,1746.662,2361291.0
2013-10-20,1741.704,1750.912,1738.871,1746.662,2361291.0
2013-10-21,1748.787,1748.787,1736.746,1746.662,1376705.0
2013-10-22,1745.245,1772.161,1740.995,1759.411,1759876.0
2013-10-23,1762.244,1777.119,1762.244,1767.911,1831086.0
2013-10-24,1766.494,1783.493,1752.328,1777.119,1601348.0
2013-10-25,1771.452,1777.827,1750.203,1765.786,3443070.0
2013-10-26,1771.452,1777.827,1750.203,1765.786,3443070.0
2013-10-27,1771.452,1777.827,1750.203,1765.786,3443070.0
2013-10-28,1767.202,1785.618,1758.703,1784.91,1220435.0
2013-10-29,1792.701,1805.45,1792.701,1804.742,2122202.0
2013-10-30,1806.867,1806.867,1784.202,1787.035,1817529.0
2013-10-31,1785.618,1795.534,1780.66,1788.451,2907859.0
2013-11-01,1791.285,1791.285,1761.536,1775.702,2358965.0
2013-11-02,1791.285,1791.285,1761.536,1775.702,2358965.0
2013-11-03,1791.285,1791.285,1761.536,1775.702,2358965.0
2013-11-04,1777.827,1794.826,1777.827,1791.993,1388232.0
2013-11-05,1794.826,1796.951,1776.41,1795.534,2130086.0
2013-11-06,1793.962,1794.677,1766.802,1771.805,6114880.0
2013-11-07,1773.949,1788.959,1758.225,1763.943,3497869.0
2013-11-08,1758.225,1768.232,1753.222,1761.084,2061991.0
2013-11-09,1758.225,1768.232,1753.222,1761.084,2061991.0
2013-11-10,1758.225,1768.232,1753.222,1761.084,2061991.0
2013-11-11,1766.087,1776.094,1762.514,1771.091,1224581.0
2013-11-12,1772.52,1786.1,1767.517,1777.523,1641221.0
2013-11-13,1774.664,1782.526,1751.793,1757.511,2112606.0
2013-11-14,1776.094,1781.097,1761.084,1761.084,3245638.0
2013-11-15,1762.514,1767.517,1753.937,1761.799,1993380.0
2013-11-16,1762.514,1767.517,1753.937,1761.799,1993380.0
2013-11-17,1762.514,1767.517,1753.937,1761.799,1993380.0
2013-11-18,1756.081,1781.811,1754.652,1780.382,1805337.0
2013-11-19,1772.52,1785.385,1768.232,1783.241,1615666.0
2013-11-20,1777.523,1796.821,1770.376,1783.241,2220682.0
2013-11-21,1777.523,1777.523,1766.087,1767.517,1265921.0
2013-11-22,1769.661,1778.238,1753.937,1760.37,1227448.0
2013-11-23,1769.661,1778.238,1753.937,1760.37,1227448.0
2013-11-24,1769.661,1778.238,1753.937,1760.37,1227448.0
2013-11-25,1779.667,1793.962,1779.667,1791.818,1389899.0
2013-11-26,1790.388,1790.388,1761.084,1761.084,2266444.0
2013-11-27,1763.229,1766.087,1757.511,1758.225,1518524.0
2013-11-28,1757.511,1773.235,1753.222,1768.946,1812907.0
2013-11-29,1766.087,1777.523,1763.229,1764.658,1277248.0
2013-11-30,1766.087,1777.523,1763.229,1764.658,1277248.0
2013-12-01,1766.087,1777.523,1763.229,1764.658,1277248.0
2013-12-02,1764.658,1771.805,1729.636,1737.498,2242308.0
2013-12-03,1738.928,1743.931,1720.345,1728.207,1734953.0
2013-12-04,1728.207,1744.646,1723.204,1728.207,2102864.0
2013-12-05,1728.207,1747.505,1726.778,1738.213,1704855.0
2013-12-06,1741.072,1762.514,1736.069,1761.799,1761347.0
2013-12-07,1741.072,1762.514,1736.069,1761.799,1761347.0
2013-12-08,1741.072,1762.514,1736.069,1761.799,1761347.0
2013-12-09,1765.373,1768.946,1751.078,1768.946,1870171.0
2013-12-10,1761.799,1768.946,1753.937,1753.937,1533442.0
2013-12-11,1751.793,1756.796,1731.781,1732.495,2162131.0
2013-12-12,1728.922,1729.636,1699.618,1710.339,2673121.0
2013-12-13,1705.336,1710.339,1697.474,1704.621,1578817.0
2013-12-14,1705.336,1710.339,1697.474,1704.621,1578817.0
2013-12-15,1705.336,1710.339,1697.474,1704.621,1578817.0
2013-12-16,1701.762,1724.633,1694.615,1724.633,1810808.0
2013-12-17,1720.345,1722.489,1705.336,1705.336,1992678.0
2013-12-18,1714.627,1716.771,1688.897,1692.471,3038713.0
2013-12-19,1706.051,1717.486,1697.474,1713.912,2567719.0
2013-12-20,1720.345,1734.64,1714.627,1734.64,3177531.0
2013-12-21,1720.345,1734.64,1714.627,1734.64,3177531.0
2013-12-22,1720.345,1734.64,1714.627,1734.64,3177531.0
2013-12-23,1741.072,1744.646,1727.492,1743.216,1107123.0
2013-12-24,1742.502,1751.793,1737.498,1748.934,386580.0
2013-12-25,1742.502,1751.793,1737.498,1748.934,386580.0
2013-12-26,1742.502,1751.793,1737.498,1748.934,386580.0
2013-12-27,1756.081,1775.379,1756.081,1767.517,1029674.0
2013-12-28,1756.081,1775.379,1756.081,1767.517,1029674.0
2013-12-29,1756.081,1775.379,1756.081,1767.517,1029674.0
2013-12-30,1769.661,1778.953,1759.655,1766.802,1250001.0
2013-12-31,1771.091,1773.949,1761.084,1773.949,310655.0
2014-01-01,1771.091,1773.949,1761.084,1773.949,310655.0
2014-01-02,1771.805,1776.808,1738.213,1741.072,1852349.0
2014-01-03,1750.364,1753.222,1740.357,1747.505,1398177.0
2014-01-04,1750.364,1753.222,1740.357,1747.505,1398177.0
2014-01-05,1750.364,1753.222,1740.357,1747.505,1398177.0
2014-01-06,1744.646,1751.793,1736.069,1744.646,1432721.0
2014-01-07,1749.649,1756.796,1743.216,1746.075,1399251.0
2014-01-08,1750.364,1751.078,1716.771,1721.774,1863248.0
2014-01-09,1715.342,1716.771,1688.182,1693.9,3195235.0
2014-01-10,1707.48,1713.198,1699.618,1706.765,3164959.0
2014-01-11,1707.48,1713.198,1699.618,1706.765,3164959.0
2014-01-12,1707.48,1713.198,1699.618,1706.765,3164959.0
2014-01-13,1715.342,1721.06,1696.044,1716.771,2561225.0
2014-01-14,1706.051,1733.925,1701.762,1724.633,1717866.0
2014-01-15,1715.342,1719.63,1699.618,1719.63,2761858.0
2014-01-16,1718.201,1739.643,1716.771,1738.213,3089754.0
2014-01-17,1743.216,1753.937,1721.06,1732.495,4109251.0
2014-01-18,1743.216,1753.937,1721.06,1732.495,4109251.0
2014-01-19,1743.216,1753.937,1721.06,1732.495,4109251.0
2014-01-20,1728.207,1741.787,1724.633,1741.787,1810605.0
2014-01-21,1801.109,1828.269,1768.232,1772.52,5612582.0
2014-01-22,1786.815,1801.109,1782.526,1790.388,2678928.0
2014-01-23,1791.818,1798.25,1776.094,1781.097,2452433.0
2014-01-24,1786.1,1792.532,1758.94,1761.799,2981601.0
2014-01-25,1786.1,1792.532,1758.94,1761.799,2981601.0
2014-01-26,1786.1,1792.532,1758.94,1761.799,2981601.0
2014-01-27,1764.658,1779.667,1735.354,1739.643,3295533.0
2014-01-28,1741.787,1746.79,1718.916,1723.919,2381059.0
2014-01-29,1740.357,1746.075,1696.044,1708.909,2690220.0
2014-01-30,1701.047,1701.762,1666.741,1685.323,3586074.0
2014-01-31,1683.179,1697.474,1643.155,1671.744,4310561.0
2014-02-01,1683.179,1697.474,1643.155,1671.744,4310561.0
2014-02-02,1683.179,1697.474,1643.155,1671.744,4310561.0
2014-02-03,1673.888,1686.753,1665.311,1671.744,3997048.0
2014-02-04,1670.314,1676.032,1653.876,1663.882,2786115.0
2014-02-05,1666.927,1671.979,1653.938,1664.041,2395616.0
2014-02-06,1671.979,1698.678,1665.484,1695.07,2506725.0
2014-02-07,1703.008,1708.059,1679.916,1705.173,1887359.0
2014-02-08,1703.008,1708.059,1679.916,1705.173,1887359.0
2014-02-09,1703.008,1708.059,1679.916,1705.173,1887359.0
2014-02-10,1713.832,1719.605,1707.338,1713.832,1632959.0
2014-02-11,1717.44,1728.986,1711.667,1728.986,2507509.0
2014-02-12,1730.429,1734.038,1703.008,1705.173,3643481.0
2014-02-13,1697.957,1713.111,1690.741,1703.008,2189504.0
2014-02-14,1705.173,1707.338,1689.297,1695.07,2164525.0
2014-02-15,1705.173,1707.338,1689.297,1695.07,2164525.0
2014-02-16,1705.173,1707.338,1689.297,1695.07,2164525.0
2014-02-17,1697.957,1725.378,1686.411,1722.492,1312933.0
2014-02-18,1727.543,1745.583,1716.719,1742.697,2492205.0
2014-02-19,1741.254,1757.129,1737.646,1748.47,2124467.0
2014-02-20,1736.202,1759.294,1730.429,1759.294,2682690.0
2014-02-21,1766.51,1769.397,1751.356,1760.016,2740322.0
2014-02-22,1766.51,1769.397,1751.356,1760.016,2740322.0
2014-02-23,1766.51,1769.397,1751.356,1760.016,2740322.0
2014-02-24,1760.016,1785.272,1757.851,1785.272,3063239.0
2014-02-25,1777.334,1785.272,1761.459,1783.107,4821775.0
2014-02-26,1784.55,1786.715,1765.067,1765.789,4522972.0
2014-02-27,1765.789,1771.561,1741.975,1762.902,2551500.0
2014-02-28,1764.345,1774.448,1755.686,1761.459,3868095.0
2014-03-01,1764.345,1774.448,1755.686,1761.459,3868095.0
2014-03-02,1764.345,1774.448,1755.686,1761.459,3868095.0
2014-03-03,1742.697,1749.191,1723.935,1728.265,2442192.0
2014-03-04,1746.305,1778.056,1746.305,1777.334,2021590.0
2014-03-05,1773.005,1774.448,1755.686,1764.345,3549841.0
2014-03-06,1767.953,1767.953,1752.078,1754.964,3709445.0
2014-03-07,1756.408,1767.953,1747.027,1747.027,2859341.0
2014-03-08,1756.408,1767.953,1747.027,1747.027,2859341.0
2014-03-09,1756.408,1767.953,1747.027,1747.027,2859341.0
2014-03-10,1748.47,1762.902,1737.646,1741.975,2778487.0
2014-03-11,1736.924,1739.81,1716.719,1721.048,4511125.0
2014-03-12,1719.605,1720.327,1700.843,1713.111,4527019.0
2014-03-13,1718.162,1723.213,1699.4,1699.4,2387334.0
2014-03-14,1697.235,1716.719,1697.235,1710.946,3877567.0
2014-03-15,1697.235,1716.719,1697.235,1710.946,3877567.0
2014-03-16,1697.235,1716.719,1697.235,1710.946,3877567.0
2014-03-17,1705.173,1714.554,1696.514,1710.224,3270405.0
2014-03-18,1705.173,1728.986,1695.07,1724.657,3045775.0
2014-03-19,1721.048,1728.265,1714.554,1723.935,2022725.0
2014-03-20,1711.667,1718.884,1697.957,1715.276,2068551.0
2014-03-21,1716.719,1746.305,1716.719,1746.305,4597525.0
2014-03-22,1716.719,1746.305,1716.719,1746.305,4597525.0
2014-03-23,1716.719,1746.305,1716.719,1746.305,4597525.0
2014-03-24,1741.975,1752.078,1734.759,1750.635,2691912.0
2014-03-25,1757.129,1781.664,1752.078,1781.664,3056470.0
2014-03-26,1785.994,1804.034,1783.107,1791.045,2526446.0
2014-03-27,1782.386,1808.364,1773.005,1807.642,2719381.0
2014-03-28,1810.529,1846.609,1799.704,1845.166,4727611.0
2014-03-29,1810.529,1846.609,1799.704,1845.166,4727611.0
2014-03-30,1810.529,1846.609,1799.704,1845.166,4727611.0
2014-03-31,1850.939,1859.598,1844.444,1848.052,3828762.0
2014-04-01,1848.774,1848.774,1827.126,1842.28,2924655.0
2014-04-02,1840.836,1848.774,1823.518,1837.95,2339974.0
2014-04-03,1837.228,1840.115,1827.126,1832.177,2859906.0
2014-04-04,1836.507,1836.507,1824.239,1831.455,4318495.0
2014-04-05,1836.507,1836.507,1824.239,1831.455,4318495.0
2014-04-06,1836.507,1836.507,1824.239,1831.455,4318495.0
2014-04-07,1819.91,1833.62,1818.466,1830.734,3619266.0
2014-04-08,1831.455,1881.247,1831.455,1880.525,4160732.0
2014-04-09,1882.69,1897.122,1877.639,1884.855,3101915.0
2014-04-10,1884.855,1897.844,1875.474,1892.071,2171738.0
2014-04-11,1877.639,1902.173,1877.639,1901.452,3254629.0
2014-04-12,1877.639,1902.173,1877.639,1901.452,3254629.0
2014-04-13,1877.639,1902.173,1877.639,1901.452,3254629.0
2014-04-14,1894.957,1929.595,1891.349,1921.657,3927136.0
2014-04-15,1916.606,1923.1,1894.236,1899.287,3170989.0
2014-04-16,1903.617,1911.554,1880.525,1892.071,3686652.0
2014-04-17,1892.071,1892.792,1861.763,1888.463,4171599.0
2014-04-18,1892.071,1892.792,1861.763,1888.463,4171599.0
2014-04-19,1892.071,1892.792,1861.763,1888.463,4171599.0
2014-04-20,1892.071,1892.792,1861.763,1888.463,4171599.0
2014-04-21,1892.071,1892.792,1861.763,1888.463,4171599.0
2014-04-22,1889.906,1897.844,1881.247,1882.69,2329729.0
2014-04-23,1887.741,1901.452,1884.855,1900.73,3731293.0
2014-04-24,1897.844,1897.844,1850.217,1868.979,4720053.0
2014-04-25,1859.598,1876.917,1853.104,1874.031,2846591.0
2014-04-26,1859.598,1876.917,1853.104,1874.031,2846591.0
2014-04-27,1859.598,1876.917,1853.104,1874.031,2846591.0
2014-04-28,1876.195,1889.906,1874.031,1887.02,3164179.0
2014-04-29,1894.957,1903.617,1887.02,1896.401,4062928.0
2014-04-30,1900.009,1918.771,1889.906,1907.946,4124892.0
2014-05-01,1910.833,1910.833,1889.184,1891.349,1310263.0
2014-05-02,1893.514,1895.679,1871.866,1880.525,2185339.0
2014-05-03,1893.514,1895.679,1871.866,1880.525,2185339.0
2014-05-04,1893.514,1895.679,1871.866,1880.525,2185339.0
2014-05-05,1893.514,1895.679,1871.866,1880.525,2185339.0
2014-05-06,1887.741,1888.463,1867.536,1870.422,2027821.0
2014-05-07,1873.612,1891.816,1869.971,1891.088,2732757.0
2014-05-08,1895.457,1904.924,1891.816,1902.011,1995235.0
2014-05-09,1899.826,1922.4,1895.457,1921.672,2020302.0
2014-05-10,1899.826,1922.4,1895.457,1921.672,2020302.0
2014-05-11,1899.826,1922.4,1895.457,1921.672,2020302.0
2014-05-12,1922.4,1926.769,1910.021,1926.769,2071049.0
2014-05-13,1929.682,1939.876,1915.846,1931.866,1837544.0
2014-05-14,1930.41,1939.148,1915.846,1934.779,2134424.0
2014-05-15,1934.051,1960.265,1928.954,1956.625,2883668.0
2014-05-16,1949.343,1988.665,1942.789,1969.004,3670181.0
2014-05-17,1949.343,1988.665,1942.789,1969.004,3670181.0
2014-05-18,1949.343,1988.665,1942.789,1969.004,3670181.0
2014-05-19,1973.373,1996.675,1965.363,1985.024,2846892.0
2014-05-20,1987.208,1990.849,1952.255,1961.722,1912739.0
2014-05-21,1954.44,1965.363,1950.071,1962.45,1695779.0
2014-05-22,1962.45,1965.363,1937.692,1942.789,3978588.0
2014-05-23,1939.876,1943.517,1928.954,1939.876,1516504.0
2014-05-24,1939.876,1943.517,1928.954,1939.876,1516504.0
2014-05-25,1939.876,1943.517,1928.954,1939.876,1516504.0
2014-05-26,1939.876,1943.517,1928.954,1939.876,1516504.0
2014-05-27,1945.702,1951.527,1931.138,1937.692,2346743.0
2014-05-28,1934.779,1946.43,1924.585,1945.702,1665941.0
2014-05-29,1943.517,1959.537,1943.517,1953.712,1518619.0
2014-05-30,1952.984,1958.081,1945.702,1951.527,2261256.0
2014-05-31,1952.984,1958.081,1945.702,1951.527,2261256.0
2014-06-01,1952.984,1958.081,1945.702,1951.527,2261256.0
2014-06-02,1958.809,1961.722,1945.702,1950.799,1537763.0
2014-06-03,1949.343,1960.265,1945.702,1960.265,2306493.0
2014-06-04,1958.809,1974.101,1950.799,1954.44,2305752.0
2014-06-05,1950.799,1969.732,1941.333,1948.615,3743581.0
2014-06-06,1953.712,1956.625,1913.662,1916.575,3803000.0
2014-06-07,1953.712,1956.625,1913.662,1916.575,3803000.0
2014-06-08,1953.712,1956.625,1913.662,1916.575,3803000.0
2014-06-09,1923.856,1934.051,1910.021,1934.051,1392364.0
2014-06-10,1934.779,1955.168,1928.225,1955.168,1827066.0
2014-06-11,1955.168,1965.363,1945.702,1950.071,3186557.0
2014-06-12,1969.732,1987.208,1956.625,1960.265,3136247.0
2014-06-13,1950.071,1956.625,1935.507,1939.876,2189318.0
2014-06-14,1950.071,1956.625,1935.507,1939.876,2189318.0
2014-06-15,1950.071,1956.625,1935.507,1939.876,2189318.0
2014-06-16,1932.595,1944.974,1927.497,1934.779,2487793.0
2014-06-17,1939.148,1952.255,1931.866,1946.43,1841001.0
2014-06-18,1949.343,1955.168,1936.964,1942.789,2334754.0
2014-06-19,1955.896,1965.363,1950.799,1952.255,1967790.0
2014-06-20,1950.799,1961.722,1941.333,1956.625,2831146.0
2014-06-21,1950.799,1961.722,1941.333,1956.625,2831146.0
2014-06-22,1950.799,1961.722,1941.333,1956.625,2831146.0
2014-06-23,1963.178,1963.906,1947.158,1954.44,1816845.0
2014-06-24,1961.722,1969.004,1955.896,1965.363,1642638.0
2014-06-25,1960.265,1967.547,1935.507,1936.235,1985772.0
2014-06-26,1936.964,1941.333,1912.934,1923.128,1788987.0
2014-06-27,1927.497,1933.323,1919.487,1920.944,1591476.0
2014-06-28,1927.497,1933.323,1919.487,1920.944,1591476.0
2014-06-29,1927.497,1933.323,1919.487,1920.944,1591476.0
2014-06-30,1927.497,1937.692,1913.662,1930.41,1706492.0
2014-07-01,1932.595,1938.42,1922.4,1935.507,1610755.0
2014-07-02,1934.779,1947.886,1931.138,1936.235,1579540.0
2014-07-03,1936.235,1952.255,1933.323,1950.071,1252564.0
2014-07-04,1945.702,1952.255,1939.148,1945.702,1077844.0
2014-07-05,1945.702,1952.255,1939.148,1945.702,1077844.0
2014-07-06,1945.702,1952.255,1939.148,1945.702,1077844.0
2014-07-07,1944.245,1947.158,1928.954,1935.507,1383757.0
2014-07-08,1939.148,1943.517,1928.954,1933.323,2060320.0
2014-07-09,1931.138,1931.866,1916.575,1920.215,1840436.0
2014-07-10,1922.4,1925.313,1890.36,1891.816,2806392.0
2014-07-11,1894.729,1909.293,1891.816,1909.293,1978143.0
2014-07-12,1894.729,1909.293,1891.816,1909.293,1978143.0
2014-07-13,1894.729,1909.293,1891.816,1909.293,1978143.0
2014-07-14,1910.749,1934.051,1908.565,1926.041,1338677.0
2014-07-15,1920.215,1937.692,1900.555,1902.011,2218110.0
2014-07-16,1911.477,1926.041,1906.38,1923.128,2262690.0
2014-07-17,1913.662,1940.605,1909.293,1923.128,2074168.0
2014-07-18,1911.477,1921.672,1905.652,1916.575,1805146.0
2014-07-19,1911.477,1921.672,1905.652,1916.575,1805146.0
2014-07-20,1911.477,1921.672,1905.652,1916.575,1805146.0
2014-07-21,1916.575,1926.041,1908.565,1923.856,1776971.0
2014-07-22,1928.954,1958.081,1920.944,1957.353,2613587.0
2014-07-23,1947.886,1977.014,1942.789,1953.712,2846865.0
2014-07-24,1922.4,1966.091,1910.021,1939.148,3813668.0
2014-07-25,1931.138,1933.323,1902.739,1907.836,1931259.0
2014-07-26,1931.138,1933.323,1902.739,1907.836,1931259.0
2014-07-27,1931.138,1933.323,1902.739,1907.836,1931259.0
2014-07-28,1911.477,1928.225,1903.467,1915.118,2291032.0
2014-07-29,1915.846,1934.051,1907.836,1923.128,1664697.0
2014-07-30,1915.846,1923.856,1894.001,1894.001,2691441.0
2014-07-31,1870.699,1891.816,1864.145,1871.427,3096079.0
2014-08-01,1875.796,1879.437,1857.592,1869.243,3192264.0
2014-08-02,1875.796,1879.437,1857.592,1869.243,3192264.0
2014-08-03,1875.796,1879.437,1857.592,1869.243,3192264.0
2014-08-04,1878.709,1884.535,1849.582,1851.038,2285334.0
2014-08-05,1853.223,1881.622,1853.223,1865.602,2201211.0
2014-08-06,1852.768,1879.95,1845.421,1873.338,3400844.0
2014-08-07,1877.746,1899.05,1866.726,1882.888,3616211.0
2014-08-08,1876.276,1882.153,1857.176,1870.399,3542780.0
2014-08-09,1876.276,1882.153,1857.176,1870.399,3542780.0
2014-08-10,1876.276,1882.153,1857.176,1870.399,3542780.0
2014-08-11,1876.276,1885.092,1870.399,1882.888,1761375.0
2014-08-12,1884.357,1885.827,1874.072,1877.011,2170793.0
2014-08-13,1890.969,1899.05,1880.684,1898.316,2321266.0
2014-08-14,1893.908,1911.539,1888.765,1904.193,1322984.0
2014-08-15,1912.274,1927.701,1904.927,1909.335,2722736.0
2014-08-16,1912.274,1927.701,1904.927,1909.335,2722736.0
2014-08-17,1912.274,1927.701,1904.927,1909.335,2722736.0
2014-08-18,1916.682,1921.824,1910.804,1916.682,1502562.0
2014-08-19,1921.089,1938.721,1916.682,1937.252,1543341.0
2014-08-20,1936.517,1939.456,1922.559,1926.967,1682047.0
2014-08-21,1931.374,1946.802,1929.905,1940.925,1576168.0
2014-08-22,1941.659,1944.598,1922.559,1927.701,1385277.0
2014-08-23,1941.659,1944.598,1922.559,1927.701,1385277.0
2014-08-24,1941.659,1944.598,1922.559,1927.701,1385277.0
2014-08-25,1941.659,1944.598,1922.559,1927.701,1385277.0
2014-08-26,1943.863,1953.414,1933.578,1953.414,1791928.0
2014-08-27,1946.067,1950.475,1936.517,1944.598,2383632.0
2014-08-28,1943.129,1954.148,1939.456,1945.333,1740533.0
2014-08-29,1950.475,1955.618,1936.517,1953.414,1776133.0
2014-08-30,1950.475,1955.618,1936.517,1953.414,1776133.0
2014-08-31,1950.475,1955.618,1936.517,1953.414,1776133.0
2014-09-01,1951.21,1959.291,1945.333,1954.148,1161690.0
2014-09-02,1961.495,1972.514,1959.291,1968.841,1778696.0
2014-09-03,1977.657,1995.288,1976.188,1983.534,2354787.0
2014-09-04,1985.003,2012.185,1985.003,2004.104,2673591.0
2014-09-05,2007.777,2009.247,1992.35,2004.839,1913383.0
2014-09-06,2007.777,2009.247,1992.35,2004.839,1913383.0
2014-09-07,2007.777,2009.247,1992.35,2004.839,1913383.0
2014-09-08,2015.124,2017.328,1992.35,2004.104,2550535.0
2014-09-09,1998.227,2001.9,1976.922,1990.881,2253786.0
2014-09-10,1986.473,1995.288,1978.392,1983.534,3201956.0
2014-09-11,1984.269,1990.146,1957.822,1977.657,3131131.0
2014-09-12,1977.657,1988.677,1972.514,1980.596,1973098.0
2014-09-13,1977.657,1988.677,1972.514,1980.596,1973098.0
2014-09-14,1977.657,1988.677,1972.514,1980.596,1973098.0
