,BWY LN Equity,BWY LN Equity,BWY LN Equity,BWY LN Equity,BWY LN Equity
2012-11-03,646.164,663.319,646.164,652.518,114244.0
2012-11-04,646.164,663.319,646.164,652.518,114244.0
2012-11-05,656.965,656.965,640.446,645.529,81569.0
2012-11-06,646.164,653.153,646.164,649.341,71598.0
2012-11-07,642.352,652.518,635.998,635.998,109060.0
2012-11-08,615.031,644.258,611.219,630.915,220985.0
2012-11-09,633.457,633.457,614.078,621.702,162940.0
2012-11-10,633.457,633.457,614.078,621.702,162940.0
2012-11-11,633.457,633.457,614.078,621.702,162940.0
2012-11-12,621.702,627.103,615.667,615.667,181126.0
2012-11-13,613.443,623.609,606.454,620.432,210764.0
2012-11-14,620.432,624.244,615.667,618.208,176542.0
2012-11-15,606.771,616.937,606.771,614.713,154325.0
2012-11-16,613.443,621.702,604.23,604.23,117316.0
2012-11-17,613.443,621.702,604.23,604.23,117316.0
2012-11-18,613.443,621.702,604.23,604.23,117316.0
2012-11-19,608.995,612.807,603.912,612.807,101199.0
2012-11-20,609.948,626.468,609.631,624.879,134084.0
2012-11-21,624.562,625.515,614.396,616.302,181539.0
2012-11-22,610.266,618.208,610.266,615.031,101226.0
2012-11-23,621.702,624.244,613.443,614.713,69307.0
2012-11-24,621.702,624.244,613.443,614.713,69307.0
2012-11-25,621.702,624.244,613.443,614.713,69307.0
2012-11-26,614.078,614.713,605.183,608.995,103488.0
2012-11-27,611.854,616.302,610.901,614.396,146363.0
2012-11-28,612.172,615.667,606.771,615.031,242363.0
2012-11-29,620.114,627.738,619.796,627.421,371059.0
2012-11-30,638.54,641.716,630.598,633.774,282249.0
2012-12-01,638.54,641.716,630.598,633.774,282249.0
2012-12-02,638.54,641.716,630.598,633.774,282249.0
2012-12-03,634.092,639.175,628.691,634.41,202136.0
2012-12-04,633.774,639.81,631.233,639.81,320927.0
2012-12-05,641.081,646.164,632.186,635.998,126608.0
2012-12-06,637.904,640.446,633.139,637.904,203299.0
2012-12-07,645.529,647.435,631.233,638.54,220683.0
2012-12-08,645.529,647.435,631.233,638.54,220683.0
2012-12-09,645.529,647.435,631.233,638.54,220683.0
2012-12-10,642.352,642.987,635.363,642.987,203117.0
2012-12-11,643.622,647.435,638.54,642.987,109107.0
2012-12-12,648.141,648.141,639.121,645.564,165449.0
2012-12-13,646.853,648.141,639.766,643.954,160944.0
2012-12-14,642.987,661.027,642.987,659.094,235122.0
2012-12-15,642.987,661.027,642.987,659.094,235122.0
2012-12-16,642.987,661.027,642.987,659.094,235122.0
2012-12-17,663.604,666.825,651.363,659.738,199606.0
2012-12-18,659.738,662.96,657.805,661.671,177670.0
2012-12-19,663.604,676.489,663.604,668.114,198453.0
2012-12-20,668.758,678.422,668.114,671.98,172233.0
2012-12-21,670.691,670.691,648.786,663.604,267257.0
2012-12-22,670.691,670.691,648.786,663.604,267257.0
2012-12-23,670.691,670.691,648.786,663.604,267257.0
2012-12-24,669.402,675.845,664.248,671.335,31993.0
2012-12-25,669.402,675.845,664.248,671.335,31993.0
2012-12-26,669.402,675.845,664.248,671.335,31993.0
2012-12-27,664.893,672.624,663.604,665.537,63881.0
2012-12-28,667.47,669.402,662.315,662.96,54819.0
2012-12-29,667.47,669.402,662.315,662.96,54819.0
2012-12-30,667.47,669.402,662.315,662.96,54819.0
2012-12-31,662.315,666.825,653.94,666.181,16900.0
2013-01-01,662.315,666.825,653.94,666.181,16900.0
2013-01-02,673.912,680.355,670.047,672.624,121744.0
2013-01-03,669.402,679.711,666.825,669.402,170454.0
2013-01-04,669.402,678.422,660.383,675.201,116052.0
2013-01-05,669.402,678.422,660.383,675.201,116052.0
2013-01-06,669.402,678.422,660.383,675.201,116052.0
2013-01-07,671.98,684.221,666.181,682.288,179651.0
2013-01-08,677.134,691.952,677.134,690.664,165623.0
2013-01-09,693.241,698.395,686.798,695.818,187389.0
2013-01-10,695.173,697.751,691.308,697.106,156779.0
2013-01-11,697.106,714.502,697.106,714.502,174577.0
2013-01-12,697.106,714.502,697.106,714.502,174577.0
2013-01-13,697.106,714.502,697.106,714.502,174577.0
2013-01-14,712.569,726.743,709.992,709.992,257322.0
2013-01-15,708.703,717.723,707.415,715.146,155531.0
2013-01-16,715.146,720.3,705.482,715.146,126520.0
2013-01-17,715.146,717.723,711.28,714.502,86130.0
2013-01-18,718.367,733.83,715.79,723.522,246076.0
2013-01-19,718.367,733.83,715.79,723.522,246076.0
2013-01-20,718.367,733.83,715.79,723.522,246076.0
2013-01-21,724.166,734.474,720.944,727.387,302929.0
2013-01-22,726.099,730.609,711.28,713.857,249648.0
2013-01-23,699.039,708.703,693.241,696.462,232127.0
2013-01-24,698.395,719.656,695.173,715.146,124607.0
2013-01-25,714.502,724.81,714.502,720.3,135036.0
2013-01-26,714.502,724.81,714.502,720.3,135036.0
2013-01-27,714.502,724.81,714.502,720.3,135036.0
2013-01-28,720.3,727.387,715.79,719.656,104839.0
2013-01-29,718.367,724.166,711.925,717.079,46773.0
2013-01-30,718.367,719.012,705.482,713.213,166861.0
2013-01-31,713.213,722.233,709.992,715.146,204516.0
2013-02-01,717.079,736.407,717.079,726.099,278537.0
2013-02-02,717.079,736.407,717.079,726.099,278537.0
2013-02-03,717.079,736.407,717.079,726.099,278537.0
2013-02-04,726.743,729.32,707.415,708.703,218349.0
2013-02-05,708.703,718.367,702.905,715.146,144661.0
2013-02-06,717.723,731.253,714.502,722.877,190798.0
2013-02-07,729.32,757.024,726.743,748.004,448796.0
2013-02-08,746.071,755.735,746.071,750.581,233868.0
2013-02-09,746.071,755.735,746.071,750.581,233868.0
2013-02-10,746.071,755.735,746.071,750.581,233868.0
2013-02-11,748.648,758.312,737.051,740.917,92538.0
2013-02-12,741.561,757.024,736.407,757.024,95089.0
2013-02-13,757.024,760.245,745.427,746.071,408149.0
2013-02-14,747.36,754.447,739.628,749.937,178389.0
2013-02-15,749.937,756.38,744.138,756.38,110327.0
2013-02-16,749.937,756.38,744.138,756.38,110327.0
2013-02-17,749.937,756.38,744.138,756.38,110327.0
2013-02-18,750.581,757.024,742.85,746.071,99980.0
2013-02-19,749.937,756.38,745.427,748.004,138095.0
2013-02-20,751.87,756.38,749.293,751.87,125106.0
2013-02-21,748.004,751.225,738.34,746.716,126315.0
2013-02-22,748.004,758.312,748.004,753.158,88435.0
2013-02-23,748.004,758.312,748.004,753.158,88435.0
2013-02-24,748.004,758.312,748.004,753.158,88435.0
2013-02-25,746.716,765.4,731.253,734.474,218845.0
2013-02-26,729.32,734.474,718.367,734.474,175718.0
2013-02-27,734.474,742.85,723.522,730.609,160059.0
2013-02-28,729.964,751.225,729.964,746.716,209227.0
2013-03-01,746.071,754.447,742.206,742.206,248460.0
2013-03-02,746.071,754.447,742.206,742.206,248460.0
2013-03-03,746.071,754.447,742.206,742.206,248460.0
2013-03-04,740.917,745.427,731.897,738.984,143844.0
2013-03-05,743.494,753.803,740.917,746.071,209343.0
2013-03-06,753.803,755.735,739.628,748.648,238575.0
2013-03-07,752.514,752.514,739.628,742.85,138082.0
2013-03-08,751.87,751.87,735.763,740.273,200838.0
2013-03-09,751.87,751.87,735.763,740.273,200838.0
2013-03-10,751.87,751.87,735.763,740.273,200838.0
2013-03-11,737.696,739.628,711.925,728.032,157511.0
2013-03-12,727.387,729.964,716.435,722.877,195635.0
2013-03-13,720.944,735.763,720.944,735.119,129296.0
2013-03-14,737.696,746.716,733.186,746.716,185616.0
2013-03-15,746.071,760.89,743.494,746.071,286014.0
2013-03-16,746.071,760.89,743.494,746.071,286014.0
2013-03-17,746.071,760.89,743.494,746.071,286014.0
2013-03-18,738.984,755.735,737.696,753.158,143188.0
2013-03-19,756.38,768.621,749.937,762.178,224127.0
2013-03-20,765.4,798.902,760.89,792.459,339193.0
2013-03-21,789.238,797.613,776.996,784.728,247102.0
2013-03-22,783.439,783.439,769.909,769.909,317545.0
2013-03-23,783.439,783.439,769.909,769.909,317545.0
2013-03-24,783.439,783.439,769.909,769.909,317545.0
2013-03-25,772.487,776.352,766.044,767.977,352209.0
2013-03-26,775.064,791.171,772.487,790.526,502460.0
2013-03-27,791.815,802.123,785.372,798.902,329187.0
2013-03-28,807.922,845.29,807.277,835.626,357557.0
2013-03-29,807.922,845.29,807.277,835.626,357557.0
2013-03-30,807.922,845.29,807.277,835.626,357557.0
2013-03-31,807.922,845.29,807.277,835.626,357557.0
2013-04-01,807.922,845.29,807.277,835.626,357557.0
2013-04-02,829.183,857.531,829.183,838.203,285154.0
2013-04-03,844.001,846.578,826.606,831.116,206469.0
2013-04-04,826.606,836.27,805.989,813.076,186144.0
2013-04-05,819.519,819.519,785.372,793.103,296139.0
2013-04-06,819.519,819.519,785.372,793.103,296139.0
2013-04-07,819.519,819.519,785.372,793.103,296139.0
2013-04-08,801.479,811.143,789.238,795.036,193428.0
2013-04-09,800.19,801.479,787.305,796.325,193875.0
2013-04-10,804.7,828.539,796.325,828.539,366179.0
2013-04-11,821.452,858.175,821.452,851.088,259727.0
2013-04-12,853.021,856.242,831.116,854.954,157344.0
2013-04-13,853.021,856.242,831.116,854.954,157344.0
2013-04-14,853.021,856.242,831.116,854.954,157344.0
2013-04-15,853.021,854.954,832.404,850.444,188983.0
2013-04-16,849.8,852.377,830.471,847.867,189308.0
2013-04-17,850.444,856.887,822.096,838.203,195183.0
2013-04-18,842.068,853.665,838.847,842.068,182020.0
2013-04-19,845.934,852.377,833.048,843.357,249779.0
2013-04-20,845.934,852.377,833.048,843.357,249779.0
2013-04-21,845.934,852.377,833.048,843.357,249779.0
2013-04-22,849.8,856.887,841.424,841.424,123204.0
2013-04-23,842.713,868.484,839.491,861.397,256769.0
2013-04-24,866.551,872.349,854.954,864.618,174566.0
2013-04-25,863.329,876.859,861.397,865.907,158794.0
2013-04-26,866.551,869.128,854.954,861.397,177191.0
2013-04-27,866.551,869.128,854.954,861.397,177191.0
2013-04-28,866.551,869.128,854.954,861.397,177191.0
2013-04-29,882.013,927.757,878.148,887.168,328970.0
2013-04-30,891.033,920.026,860.752,866.551,307895.0
2013-05-01,865.907,889.1,862.685,886.523,97538.0
2013-05-02,878.792,891.033,856.242,863.329,304427.0
2013-05-03,860.752,870.416,848.511,856.887,260949.0
2013-05-04,860.752,870.416,848.511,856.887,260949.0
2013-05-05,860.752,870.416,848.511,856.887,260949.0
2013-05-06,860.752,870.416,848.511,856.887,260949.0
2013-05-07,860.108,865.907,845.934,847.867,253937.0
2013-05-08,847.223,855.598,840.135,847.223,239233.0
2013-05-09,848.511,849.155,838.203,844.001,334606.0
2013-05-10,846.578,849.8,840.78,842.713,232152.0
2013-05-11,846.578,849.8,840.78,842.713,232152.0
2013-05-12,846.578,849.8,840.78,842.713,232152.0
2013-05-13,843.357,843.357,817.586,822.096,219255.0
2013-05-14,825.317,832.404,804.056,818.23,418070.0
2013-05-15,822.096,849.8,820.807,844.645,393184.0
2013-05-16,841.424,865.262,838.203,858.175,247747.0
2013-05-17,861.397,882.658,857.531,875.571,271907.0
2013-05-18,861.397,882.658,857.531,875.571,271907.0
2013-05-19,861.397,882.658,857.531,875.571,271907.0
2013-05-20,883.302,883.302,869.772,877.503,153680.0
2013-05-21,881.369,883.302,864.618,870.416,258190.0
2013-05-22,872.362,874.308,854.85,857.445,189810.0
2013-05-23,845.121,850.31,825.664,843.824,349517.0
2013-05-24,843.176,850.959,817.88,817.88,273401.0
2013-05-25,843.176,850.959,817.88,817.88,273401.0
2013-05-26,843.176,850.959,817.88,817.88,273401.0
2013-05-27,843.176,850.959,817.88,817.88,273401.0
2013-05-28,831.501,845.121,826.961,843.824,425265.0
2013-05-29,842.527,842.527,822.421,824.366,315879.0
2013-05-30,813.989,831.501,812.043,830.204,251436.0
2013-05-31,841.23,845.77,819.826,828.258,391500.0
2013-06-01,841.23,845.77,819.826,828.258,391500.0
2013-06-02,841.23,845.77,819.826,828.258,391500.0
2013-06-03,823.718,835.392,813.34,820.475,312534.0
2013-06-04,829.555,849.662,822.421,846.419,558091.0
2013-06-05,841.23,856.796,840.581,845.121,892211.0
2013-06-06,849.662,860.039,843.176,852.905,543558.0
2013-06-07,855.499,884.037,854.202,865.228,637611.0
2013-06-08,855.499,884.037,854.202,865.228,637611.0
2013-06-09,855.499,884.037,854.202,865.228,637611.0
2013-06-10,874.957,887.929,860.688,862.634,435448.0
2013-06-11,860.039,861.336,843.824,846.419,342816.0
2013-06-12,843.824,854.85,841.23,845.121,238325.0
2013-06-13,834.744,847.067,817.88,843.176,241165.0
2013-06-14,843.176,863.282,843.176,858.742,248659.0
2013-06-15,843.176,863.282,843.176,858.742,248659.0
2013-06-16,843.176,863.282,843.176,858.742,248659.0
2013-06-17,861.985,871.065,861.336,863.931,221287.0
2013-06-18,864.579,873.011,860.688,864.579,310495.0
2013-06-19,864.579,867.822,854.202,866.525,358767.0
2013-06-20,856.796,860.688,842.527,844.473,333328.0
2013-06-21,847.716,855.499,813.989,816.583,423488.0
2013-06-22,847.716,855.499,813.989,816.583,423488.0
2013-06-23,847.716,855.499,813.989,816.583,423488.0
2013-06-24,815.935,819.826,782.208,795.828,431225.0
2013-06-25,797.125,806.854,786.748,806.854,372473.0
2013-06-26,807.503,843.176,805.557,832.798,493551.0
2013-06-27,830.852,832.149,820.475,823.718,368338.0
2013-06-28,826.961,831.501,819.826,823.718,485183.0
2013-06-29,826.961,831.501,819.826,823.718,485183.0
2013-06-30,826.961,831.501,819.826,823.718,485183.0
2013-07-01,822.421,855.499,822.421,852.905,296393.0
2013-07-02,854.202,858.093,832.798,841.23,354224.0
2013-07-03,834.095,854.202,830.852,847.716,271283.0
2013-07-04,856.148,893.766,856.148,885.983,281773.0
2013-07-05,891.172,905.441,884.686,884.686,260931.0
2013-07-06,891.172,905.441,884.686,884.686,260931.0
2013-07-07,891.172,905.441,884.686,884.686,260931.0
2013-07-08,896.361,911.278,893.766,900.901,236818.0
2013-07-09,909.981,917.764,898.306,902.847,179873.0
2013-07-10,904.792,921.007,874.957,904.792,303180.0
2013-07-11,909.332,928.79,906.09,921.007,327500.0
2013-07-12,923.602,939.168,919.71,939.168,233217.0
2013-07-13,923.602,939.168,919.71,939.168,233217.0
2013-07-14,923.602,939.168,919.71,939.168,233217.0
2013-07-15,944.357,948.897,932.682,943.708,239028.0
2013-07-16,943.708,944.357,910.63,912.575,250187.0
2013-07-17,911.278,920.359,906.738,917.764,240885.0
2013-07-18,914.521,937.222,914.521,934.628,212389.0
2013-07-19,932.682,938.519,924.899,935.925,184872.0
2013-07-20,932.682,938.519,924.899,935.925,184872.0
2013-07-21,932.682,938.519,924.899,935.925,184872.0
2013-07-22,933.979,936.574,924.25,925.547,173307.0
2013-07-23,923.602,937.222,923.602,928.142,243890.0
2013-07-24,928.142,935.276,917.764,922.953,311745.0
2013-07-25,924.899,926.845,908.684,913.224,245917.0
2013-07-26,913.873,918.413,895.712,898.306,233634.0
2013-07-27,913.873,918.413,895.712,898.306,233634.0
2013-07-28,913.873,918.413,895.712,898.306,233634.0
2013-07-29,901.549,903.495,882.74,895.712,263359.0
2013-07-30,900.252,906.738,894.415,897.658,216009.0
2013-07-31,904.144,913.224,895.063,895.063,378279.0
2013-08-01,901.549,913.873,901.549,908.035,311250.0
2013-08-02,906.738,930.088,906.09,928.79,247927.0
2013-08-03,906.738,930.088,906.09,928.79,247927.0
2013-08-04,906.738,930.088,906.09,928.79,247927.0
2013-08-05,932.033,968.355,927.493,959.923,481331.0
2013-08-06,956.68,969.652,952.788,955.383,277049.0
2013-08-07,959.923,959.923,937.871,957.977,437247.0
2013-08-08,965.112,998.19,960.572,974.192,500551.0
2013-08-09,978.084,981.327,954.734,964.463,253583.0
2013-08-10,978.084,981.327,954.734,964.463,253583.0
2013-08-11,978.084,981.327,954.734,964.463,253583.0
2013-08-12,971.598,971.598,954.734,959.274,286287.0
2013-08-13,957.329,967.706,945.654,948.897,175661.0
2013-08-14,948.897,963.815,926.196,928.142,257111.0
2013-08-15,935.925,935.925,861.985,867.822,522875.0
2013-08-16,879.497,930.088,865.228,924.25,397534.0
2013-08-17,879.497,930.088,865.228,924.25,397534.0
2013-08-18,879.497,930.088,865.228,924.25,397534.0
2013-08-19,925.547,941.114,913.224,919.71,367788.0
2013-08-20,913.873,918.413,905.441,915.17,189263.0
2013-08-21,919.061,922.304,902.198,905.441,232809.0
2013-08-22,900.901,920.359,899.604,904.792,254398.0
2013-08-23,909.981,913.224,900.901,910.63,284167.0
2013-08-24,909.981,913.224,900.901,910.63,284167.0
2013-08-25,909.981,913.224,900.901,910.63,284167.0
2013-08-26,909.981,913.224,900.901,910.63,284167.0
2013-08-27,909.981,917.764,889.875,901.549,305131.0
2013-08-28,897.009,897.009,872.362,872.362,264635.0
2013-08-29,878.2,880.794,868.471,878.2,286464.0
2013-08-30,878.848,882.74,866.525,869.768,261496.0
2013-08-31,878.848,882.74,866.525,869.768,261496.0
2013-09-01,878.848,882.74,866.525,869.768,261496.0
2013-09-02,871.065,895.712,871.065,891.82,562260.0
2013-09-03,891.82,896.361,876.254,884.686,298527.0
2013-09-04,884.037,889.226,858.742,860.039,1066644.0
2013-09-05,859.391,880.794,855.499,879.497,672739.0
2013-09-06,878.848,892.469,864.579,889.875,509979.0
2013-09-07,878.848,892.469,864.579,889.875,509979.0
2013-09-08,878.848,892.469,864.579,889.875,509979.0
2013-09-09,883.389,904.792,883.389,898.955,349062.0
2013-09-10,902.847,917.116,900.252,910.63,331617.0
2013-09-11,913.873,919.71,886.632,890.523,355210.0
2013-09-12,893.118,895.712,873.011,889.226,284897.0
2013-09-13,888.577,901.549,887.929,898.955,152154.0
2013-09-14,888.577,901.549,887.929,898.955,152154.0
2013-09-15,888.577,901.549,887.929,898.955,152154.0
2013-09-16,910.63,910.63,891.172,896.361,230902.0
2013-09-17,899.604,906.09,884.686,890.523,310993.0
2013-09-18,893.766,893.766,861.336,864.579,492694.0
2013-09-19,872.362,889.875,869.768,872.362,322539.0
2013-09-20,869.119,884.037,859.391,862.634,286136.0
2013-09-21,869.119,884.037,859.391,862.634,286136.0
2013-09-22,869.119,884.037,859.391,862.634,286136.0
2013-09-23,862.634,864.579,842.527,846.419,241277.0
2013-09-24,848.364,860.688,830.204,858.093,507308.0
2013-09-25,858.742,867.822,846.419,857.445,287326.0
2013-09-26,861.336,861.336,838.635,844.473,264587.0
2013-09-27,847.067,847.067,808.151,818.529,516315.0
2013-09-28,847.067,847.067,808.151,818.529,516315.0
2013-09-29,847.067,847.067,808.151,818.529,516315.0
2013-09-30,811.394,856.796,811.394,852.905,402527.0
2013-10-01,852.256,864.579,841.23,855.499,342077.0
2013-10-02,849.662,861.336,834.744,840.581,332695.0
2013-10-03,839.284,842.527,828.907,831.501,233051.0
2013-10-04,832.798,840.581,827.609,828.907,227893.0
2013-10-05,832.798,840.581,827.609,828.907,227893.0
2013-10-06,832.798,840.581,827.609,828.907,227893.0
2013-10-07,830.852,830.852,801.665,815.935,274778.0
2013-10-08,813.989,830.204,810.097,823.718,416486.0
2013-10-09,826.312,877.551,826.312,856.148,854695.0
2013-10-10,859.391,884.037,850.31,866.525,1118062.0
2013-10-11,868.471,883.389,861.985,878.848,387914.0
2013-10-12,868.471,883.389,861.985,878.848,387914.0
2013-10-13,868.471,883.389,861.985,878.848,387914.0
2013-10-14,878.848,901.549,878.848,898.955,575559.0
2013-10-15,909.981,948.248,897.009,942.411,509465.0
2013-10-16,932.033,958.626,932.033,956.031,523545.0
2013-10-17,965.76,978.084,958.626,976.138,505763.0
2013-10-18,981.975,988.461,966.409,983.921,400955.0
2013-10-19,981.975,988.461,966.409,983.921,400955.0
2013-10-20,981.975,988.461,966.409,983.921,400955.0
2013-10-21,990.407,996.244,970.949,987.813,568289.0
2013-10-22,987.164,991.056,967.706,976.138,511025.0
2013-10-23,974.841,993.65,974.192,990.407,365226.0
2013-10-24,992.353,1001.433,985.218,994.947,329872.0
2013-10-25,991.056,991.056,970.949,978.084,261463.0
2013-10-26,991.056,991.056,970.949,978.084,261463.0
2013-10-27,991.056,991.056,970.949,978.084,261463.0
2013-10-28,978.084,985.867,955.383,957.329,195022.0
2013-10-29,954.734,984.57,954.086,984.57,236170.0
2013-10-30,985.867,992.353,977.435,991.056,405461.0
2013-10-31,991.056,995.596,969.003,975.489,457337.0
2013-11-01,983.273,986.515,965.112,978.084,310283.0
2013-11-02,983.273,986.515,965.112,978.084,310283.0
2013-11-03,983.273,986.515,965.112,978.084,310283.0
2013-11-04,988.461,988.461,972.895,974.192,287692.0
2013-11-05,976.138,983.273,936.574,940.465,291741.0
2013-11-06,945.005,947.6,932.033,935.925,330156.0
2013-11-07,939.817,949.545,924.25,929.439,398664.0
2013-11-08,924.25,938.519,919.71,938.519,309316.0
2013-11-09,924.25,938.519,919.71,938.519,309316.0
2013-11-10,924.25,938.519,919.71,938.519,309316.0
2013-11-11,937.871,946.951,928.79,942.411,315694.0
2013-11-12,943.708,948.897,932.682,946.951,236541.0
2013-11-13,945.654,948.248,913.224,917.116,374640.0
2013-11-14,929.439,942.411,923.602,925.547,430201.0
2013-11-15,928.79,931.385,909.981,911.927,308335.0
2013-11-16,928.79,931.385,909.981,911.927,308335.0
2013-11-17,928.79,931.385,909.981,911.927,308335.0
2013-11-18,911.927,917.116,890.523,913.873,652904.0
2013-11-19,911.927,924.25,905.441,924.25,427810.0
2013-11-20,921.656,925.547,901.549,913.873,519592.0
2013-11-21,909.332,943.708,906.09,942.411,497362.0
2013-11-22,942.411,973.544,942.411,963.166,317984.0
2013-11-23,942.411,973.544,942.411,963.166,317984.0
2013-11-24,942.411,973.544,942.411,963.166,317984.0
2013-11-25,972.246,976.138,958.626,958.626,196887.0
2013-11-26,957.329,975.489,946.951,970.949,210709.0
2013-11-27,969.652,994.947,969.652,993.001,318989.0
2013-11-28,995.596,1005.973,934.628,937.871,1093844.0
2013-11-29,934.628,950.843,930.736,935.276,465565.0
2013-11-30,934.628,950.843,930.736,935.276,465565.0
2013-12-01,934.628,950.843,930.736,935.276,465565.0
2013-12-02,928.79,937.871,924.899,928.79,279832.0
2013-12-03,926.845,934.628,909.981,910.63,275350.0
2013-12-04,908.035,921.656,890.523,893.118,337255.0
2013-12-05,889.226,910.63,884.686,905.441,392101.0
2013-12-06,911.278,935.276,911.278,933.979,527483.0
2013-12-07,911.278,935.276,911.278,933.979,527483.0
2013-12-08,911.278,935.276,911.278,933.979,527483.0
2013-12-09,939.168,969.652,927.493,961.22,563918.0
2013-12-10,961.22,970.949,956.68,959.923,269533.0
2013-12-11,962.555,976.371,948.738,952.686,291695.0
2013-12-12,948.738,953.344,928.342,930.974,290680.0
2013-12-13,929.658,955.975,915.183,940.843,259082.0
2013-12-14,929.658,955.975,915.183,940.843,259082.0
2013-12-15,929.658,955.975,915.183,940.843,259082.0
2013-12-16,935.579,962.555,928.342,950.712,436735.0
2013-12-17,950.712,975.055,943.475,968.476,306373.0
2013-12-18,973.081,994.135,967.818,980.977,472421.0
2013-12-19,996.109,1004.662,993.477,999.399,284966.0
2013-12-20,998.083,1014.531,994.135,1007.952,495656.0
2013-12-21,998.083,1014.531,994.135,1007.952,495656.0
2013-12-22,998.083,1014.531,994.135,1007.952,495656.0
2013-12-23,1003.346,1011.899,1002.03,1011.242,228773.0
2013-12-24,1004.004,1027.69,1004.004,1009.926,86769.0
2013-12-25,1004.004,1027.69,1004.004,1009.926,86769.0
2013-12-26,1004.004,1027.69,1004.004,1009.926,86769.0
2013-12-27,1025.058,1026.374,1004.004,1026.374,135690.0
2013-12-28,1025.058,1026.374,1004.004,1026.374,135690.0
2013-12-29,1025.058,1026.374,1004.004,1026.374,135690.0
2013-12-30,1029.664,1034.927,1016.505,1022.426,163720.0
2013-12-31,1023.084,1034.927,1023.084,1032.953,39992.0
2014-01-01,1023.084,1034.927,1023.084,1032.953,39992.0
2014-01-02,1032.295,1056.639,1023.084,1056.639,408704.0
2014-01-03,1057.297,1068.482,1042.164,1059.271,362595.0
2014-01-04,1057.297,1068.482,1042.164,1059.271,362595.0
2014-01-05,1057.297,1068.482,1042.164,1059.271,362595.0
2014-01-06,1059.271,1075.719,1059.271,1073.745,478566.0
2014-01-07,1079.009,1079.009,1056.639,1060.586,543379.0
2014-01-08,1054.665,1069.14,1042.822,1046.77,281173.0
2014-01-09,1052.033,1052.033,1035.585,1040.848,236007.0
2014-01-10,1044.138,1084.93,1044.138,1083.614,463068.0
2014-01-11,1044.138,1084.93,1044.138,1083.614,463068.0
2014-01-12,1044.138,1084.93,1044.138,1083.614,463068.0
2014-01-13,1091.509,1091.509,1066.508,1080.982,191817.0
2014-01-14,1072.429,1085.588,1057.955,1085.588,242473.0
2014-01-15,1084.93,1085.588,1071.113,1079.666,266500.0
2014-01-16,1077.693,1082.298,1052.691,1067.166,233725.0
2014-01-17,1074.403,1085.588,1065.192,1079.666,278358.0
2014-01-18,1074.403,1085.588,1065.192,1079.666,278358.0
2014-01-19,1074.403,1085.588,1065.192,1079.666,278358.0
2014-01-20,1071.771,1085.588,1067.824,1079.666,216455.0
2014-01-21,1080.982,1085.588,1068.482,1075.061,240209.0
2014-01-22,1080.324,1080.324,1048.744,1049.402,274158.0
2014-01-23,1043.48,1045.454,1027.69,1036.243,333432.0
2014-01-24,1040.848,1044.138,994.135,998.741,403320.0
2014-01-25,1040.848,1044.138,994.135,998.741,403320.0
2014-01-26,1040.848,1044.138,994.135,998.741,403320.0
2014-01-27,1002.688,1002.688,965.186,983.608,561812.0
2014-01-28,993.477,1014.531,984.924,1007.952,222788.0
2014-01-29,1023.742,1025.058,994.793,1005.978,376973.0
2014-01-30,1009.268,1018.479,1004.004,1018.479,146688.0
2014-01-31,1024.4,1055.981,1007.952,1022.426,273048.0
2014-02-01,1024.4,1055.981,1007.952,1022.426,273048.0
2014-02-02,1024.4,1055.981,1007.952,1022.426,273048.0
2014-02-03,1024.4,1031.637,1004.004,1007.294,202579.0
2014-02-04,998.741,1017.821,995.451,998.741,294344.0
2014-02-05,995.451,1023.084,992.162,1004.004,391092.0
2014-02-06,1016.505,1048.086,1005.32,1047.428,337156.0
2014-02-07,1052.691,1064.534,1045.454,1060.586,230517.0
2014-02-08,1052.691,1064.534,1045.454,1060.586,230517.0
2014-02-09,1052.691,1064.534,1045.454,1060.586,230517.0
2014-02-10,1060.586,1064.534,1047.428,1060.586,251772.0
2014-02-11,1067.166,1090.851,1067.166,1090.193,478467.0
2014-02-12,1092.167,1092.167,1063.218,1076.377,314099.0
2014-02-13,1077.035,1077.035,1030.979,1054.665,457877.0
2014-02-14,1052.691,1075.061,1042.822,1056.639,423069.0
2014-02-15,1052.691,1075.061,1042.822,1056.639,423069.0
2014-02-16,1052.691,1075.061,1042.822,1056.639,423069.0
2014-02-17,1066.508,1075.719,1060.586,1066.508,303744.0
2014-02-18,1065.85,1066.508,1054.007,1062.56,472280.0
2014-02-19,1057.297,1069.797,1051.375,1062.56,319562.0
2014-02-20,1049.402,1075.061,1046.77,1075.061,287662.0
2014-02-21,1087.562,1105.326,1082.956,1102.036,431567.0
2014-02-22,1087.562,1105.326,1082.956,1102.036,431567.0
2014-02-23,1087.562,1105.326,1082.956,1102.036,431567.0
2014-02-24,1096.773,1124.406,1092.167,1112.563,464925.0
2014-02-25,1118.484,1123.748,1088.878,1092.167,355944.0
2014-02-26,1090.851,1094.799,1055.981,1071.771,470785.0
2014-02-27,1073.745,1096.115,1063.218,1094.141,410478.0
2014-02-28,1098.089,1104.668,1090.851,1102.694,174542.0
2014-03-01,1098.089,1104.668,1090.851,1102.694,174542.0
2014-03-02,1098.089,1104.668,1090.851,1102.694,174542.0
2014-03-03,1079.666,1088.878,1070.455,1079.666,273832.0
2014-03-04,1086.904,1112.563,1084.93,1111.247,232596.0
2014-03-05,1099.404,1099.404,1063.218,1092.167,651607.0
