,REL LN Equity,REL LN Equity,REL LN Equity,REL LN Equity,REL LN Equity
2013-10-20,670.236,670.628,663.573,669.06,3746932.0
2013-10-21,668.276,678.467,668.276,677.683,3237939.0
2013-10-22,675.723,678.467,670.628,671.804,3453040.0
2013-10-23,671.412,678.859,670.628,678.859,2846356.0
2013-10-24,679.251,683.954,675.332,678.859,1799197.0
2013-10-25,676.115,680.427,675.723,679.251,1560915.0
2013-10-26,676.115,680.427,675.723,679.251,1560915.0
2013-10-27,676.115,680.427,675.723,679.251,1560915.0
2013-10-28,678.075,686.306,677.683,684.346,1461525.0
2013-10-29,685.914,688.658,680.035,683.171,2093937.0
2013-10-30,681.995,685.914,680.819,681.211,2308504.0
2013-10-31,679.251,685.13,679.251,685.13,3002361.0
2013-11-01,685.522,687.482,677.291,680.035,2231414.0
2013-11-02,685.522,687.482,677.291,680.035,2231414.0
2013-11-03,685.522,687.482,677.291,680.035,2231414.0
2013-11-04,679.643,686.698,678.859,686.698,1765962.0
2013-11-05,687.09,687.09,680.035,686.698,2151298.0
2013-11-06,687.09,693.753,685.522,687.482,5195909.0
2013-11-07,686.306,696.889,681.211,688.658,3303106.0
2013-11-08,684.346,694.537,682.779,693.361,2279143.0
2013-11-09,684.346,694.537,682.779,693.361,2279143.0
2013-11-10,684.346,694.537,682.779,693.361,2279143.0
2013-11-11,695.321,695.713,688.658,694.145,1396282.0
2013-11-12,693.753,697.281,692.577,696.105,1754371.0
2013-11-13,694.929,697.281,682.779,684.738,3023385.0
2013-11-14,690.226,695.321,689.442,691.01,2248597.0
2013-11-15,691.01,697.673,690.226,696.105,1703872.0
2013-11-16,691.01,697.673,690.226,696.105,1703872.0
2013-11-17,691.01,697.673,690.226,696.105,1703872.0
2013-11-18,692.969,698.065,687.09,696.497,1791828.0
2013-11-19,693.361,695.713,689.442,693.361,1269142.0
2013-11-20,692.969,695.321,691.01,692.185,1619193.0
2013-11-21,693.361,694.145,689.05,689.05,1693684.0
2013-11-22,688.266,694.145,688.266,691.793,1915798.0
2013-11-23,688.266,694.145,688.266,691.793,1915798.0
2013-11-24,688.266,694.145,688.266,691.793,1915798.0
2013-11-25,693.753,697.281,692.185,696.889,1382419.0
2013-11-26,694.537,699.241,694.537,695.321,2284702.0
2013-11-27,694.537,699.633,694.537,696.889,1468206.0
2013-11-28,696.497,699.241,693.361,694.145,1124211.0
2013-11-29,690.226,696.497,688.658,692.969,1945875.0
2013-11-30,690.226,696.497,688.658,692.969,1945875.0
2013-12-01,690.226,696.497,688.658,692.969,1945875.0
2013-12-02,691.01,695.713,690.618,693.753,1915019.0
2013-12-03,692.577,694.145,683.171,683.171,3439286.0
2013-12-04,683.563,688.658,672.98,673.764,3152304.0
2013-12-05,671.804,680.427,669.844,677.291,2317499.0
2013-12-06,678.859,686.306,671.412,676.899,2430700.0
2013-12-07,678.859,686.306,671.412,676.899,2430700.0
2013-12-08,678.859,686.306,671.412,676.899,2430700.0
2013-12-09,676.899,682.779,676.507,681.211,1598539.0
2013-12-10,678.467,683.954,674.94,676.899,1888076.0
2013-12-11,676.899,685.13,676.115,677.683,1971016.0
2013-12-12,676.899,677.291,669.06,669.844,2572823.0
2013-12-13,671.804,679.251,668.668,671.804,2159844.0
2013-12-14,671.804,679.251,668.668,671.804,2159844.0
2013-12-15,671.804,679.251,668.668,671.804,2159844.0
2013-12-16,670.236,676.507,668.668,673.372,1842157.0
2013-12-17,673.372,680.819,672.588,678.467,2073700.0
2013-12-18,679.643,683.171,672.196,674.94,1967900.0
2013-12-19,677.291,682.387,674.94,678.467,2660476.0
2013-12-20,680.819,684.738,674.94,684.738,4974625.0
2013-12-21,680.819,684.738,674.94,684.738,4974625.0
2013-12-22,680.819,684.738,674.94,684.738,4974625.0
2013-12-23,685.13,696.889,683.563,693.361,1692013.0
2013-12-24,691.402,704.728,691.402,701.2,456861.0
2013-12-25,691.402,704.728,691.402,701.2,456861.0
2013-12-26,691.402,704.728,691.402,701.2,456861.0
2013-12-27,704.728,707.08,701.2,702.376,1105244.0
2013-12-28,704.728,707.08,701.2,702.376,1105244.0
2013-12-29,704.728,707.08,701.2,702.376,1105244.0
2013-12-30,703.944,704.336,699.633,700.808,1064813.0
2013-12-31,698.849,704.728,698.849,704.728,384047.0
2014-01-01,698.849,704.728,698.849,704.728,384047.0
2014-01-02,702.768,707.863,699.633,707.08,2172875.0
2014-01-03,705.512,710.607,699.633,705.12,1556989.0
2014-01-04,705.512,710.607,699.633,705.12,1556989.0
2014-01-05,705.512,710.607,699.633,705.12,1556989.0
2014-01-06,703.552,710.999,702.376,708.255,1606872.0
2014-01-07,705.904,710.607,705.12,706.296,2004481.0
2014-01-08,703.552,710.607,700.416,707.863,2269683.0
2014-01-09,706.296,714.919,704.728,708.255,2823853.0
2014-01-10,709.039,716.486,708.255,711.391,1755354.0
2014-01-11,709.039,716.486,708.255,711.391,1755354.0
2014-01-12,709.039,716.486,708.255,711.391,1755354.0
2014-01-13,710.999,713.743,707.08,710.999,2065330.0
2014-01-14,710.215,721.582,709.039,720.014,2731591.0
2014-01-15,722.758,727.853,722.366,727.069,2944540.0
2014-01-16,726.677,729.813,725.109,726.285,2300891.0
2014-01-17,726.677,730.597,721.582,725.501,4950790.0
2014-01-18,726.677,730.597,721.582,725.501,4950790.0
2014-01-19,726.677,730.597,721.582,725.501,4950790.0
2014-01-20,725.109,728.637,720.798,724.717,1950103.0
2014-01-21,724.325,732.164,722.366,729.813,2084692.0
2014-01-22,731.381,735.3,725.109,726.285,2134615.0
2014-01-23,725.109,729.421,715.311,718.054,2371250.0
2014-01-24,718.838,723.933,705.904,708.647,3008658.0
2014-01-25,718.838,723.933,705.904,708.647,3008658.0
2014-01-26,718.838,723.933,705.904,708.647,3008658.0
2014-01-27,704.336,708.255,696.889,700.416,2805434.0
2014-01-28,698.849,701.592,697.281,699.633,3622712.0
2014-01-29,702.768,707.472,694.145,702.376,3151741.0
2014-01-30,701.2,703.552,696.105,697.673,2837131.0
2014-01-31,697.281,700.808,685.914,695.321,2536445.0
2014-02-01,697.281,700.808,685.914,695.321,2536445.0
2014-02-02,697.281,700.808,685.914,695.321,2536445.0
2014-02-03,691.793,702.768,691.793,696.889,2056221.0
2014-02-04,696.889,699.241,688.266,692.577,2103322.0
2014-02-05,692.577,698.065,686.698,688.266,2768065.0
2014-02-06,693.361,695.321,687.874,694.929,3248338.0
2014-02-07,696.105,701.592,692.577,695.321,3031095.0
2014-02-08,696.105,701.592,692.577,695.321,3031095.0
2014-02-09,696.105,701.592,692.577,695.321,3031095.0
2014-02-10,696.889,698.065,692.969,694.537,1732945.0
2014-02-11,697.281,710.607,697.281,710.607,3401727.0
2014-02-12,710.215,712.959,709.039,711.783,2252517.0
2014-02-13,711.391,718.838,711.391,718.054,2918481.0
2014-02-14,717.27,720.014,711.391,712.567,2445960.0
2014-02-15,717.27,720.014,711.391,712.567,2445960.0
2014-02-16,717.27,720.014,711.391,712.567,2445960.0
2014-02-17,711.783,718.054,711.783,717.662,2501053.0
2014-02-18,720.014,724.717,718.446,724.325,2257704.0
2014-02-19,723.15,726.285,720.798,721.974,1856183.0
2014-02-20,718.838,720.406,712.959,715.702,2969123.0
2014-02-21,719.23,722.366,713.743,714.527,3174271.0
2014-02-22,719.23,722.366,713.743,714.527,3174271.0
2014-02-23,719.23,722.366,713.743,714.527,3174271.0
2014-02-24,714.135,722.758,713.743,722.758,1996590.0
2014-02-25,725.109,727.461,719.622,723.933,3598921.0
2014-02-26,723.933,725.501,707.472,712.567,2838182.0
2014-02-27,709.431,728.245,706.688,723.933,3550795.0
2014-02-28,713.351,723.542,709.823,717.662,4519805.0
2014-03-01,713.351,723.542,709.823,717.662,4519805.0
2014-03-02,713.351,723.542,709.823,717.662,4519805.0
2014-03-03,705.904,712.175,700.416,703.552,3648407.0
2014-03-04,706.688,722.366,706.688,722.366,3751457.0
2014-03-05,721.582,725.501,718.446,721.19,3106989.0
2014-03-06,721.19,728.637,720.406,725.109,2768415.0
2014-03-07,725.893,734.516,725.893,727.853,2971845.0
2014-03-08,725.893,734.516,725.893,727.853,2971845.0
2014-03-09,725.893,734.516,725.893,727.853,2971845.0
2014-03-10,727.069,731.772,720.798,721.974,3385137.0
2014-03-11,721.974,731.381,719.23,728.637,3562297.0
2014-03-12,725.501,734.908,722.366,732.948,4115069.0
2014-03-13,732.556,733.732,722.366,722.366,3293710.0
2014-03-14,717.662,718.838,713.351,715.702,3012066.0
2014-03-15,717.662,718.838,713.351,715.702,3012066.0
2014-03-16,717.662,718.838,713.351,715.702,3012066.0
2014-03-17,709.039,720.798,705.904,719.23,4184032.0
2014-03-18,717.27,725.893,714.527,724.325,2082321.0
2014-03-19,723.933,724.717,716.486,719.622,2543245.0
2014-03-20,716.878,719.622,712.175,718.054,4912628.0
2014-03-21,718.446,720.798,714.527,717.27,5342691.0
2014-03-22,718.446,720.798,714.527,717.27,5342691.0
2014-03-23,718.446,720.798,714.527,717.27,5342691.0
2014-03-24,715.311,719.622,709.823,714.135,2393118.0
2014-03-25,712.959,725.893,712.959,721.582,3426957.0
2014-03-26,720.798,730.597,718.838,729.029,3017898.0
2014-03-27,724.325,728.245,720.014,720.014,3884643.0
2014-03-28,721.19,724.325,716.094,716.486,2957116.0
2014-03-29,721.19,724.325,716.094,716.486,2957116.0
2014-03-30,721.19,724.325,716.094,716.486,2957116.0
2014-03-31,718.838,723.933,717.27,718.054,3608043.0
2014-04-01,719.23,722.366,718.838,722.366,1833874.0
2014-04-02,722.758,728.245,722.758,725.893,2020242.0
2014-04-03,726.677,727.069,720.014,720.406,1962242.0
2014-04-04,722.758,726.285,721.19,724.717,1875114.0
2014-04-05,722.758,726.285,721.19,724.717,1875114.0
2014-04-06,722.758,726.285,721.19,724.717,1875114.0
2014-04-07,720.014,723.15,715.311,716.878,2236328.0
2014-04-08,715.702,716.878,696.889,699.633,3792275.0
2014-04-09,695.321,700.808,692.969,700.024,3100131.0
2014-04-10,701.592,703.552,691.793,698.849,2395438.0
2014-04-11,693.753,696.889,682.387,690.618,2898879.0
2014-04-12,693.753,696.889,682.387,690.618,2898879.0
2014-04-13,693.753,696.889,682.387,690.618,2898879.0
2014-04-14,688.266,688.266,678.859,684.346,2927441.0
2014-04-15,683.171,688.266,678.075,678.859,2703509.0
2014-04-16,681.211,683.563,679.251,681.603,2525432.0
2014-04-17,682.779,693.753,681.603,693.361,3592353.0
2014-04-18,682.779,693.753,681.603,693.361,3592353.0
2014-04-19,682.779,693.753,681.603,693.361,3592353.0
2014-04-20,682.779,693.753,681.603,693.361,3592353.0
2014-04-21,682.779,693.753,681.603,693.361,3592353.0
2014-04-22,694.929,698.065,692.969,693.753,3594941.0
2014-04-23,690.226,701.592,683.954,685.13,4344022.0
2014-04-24,687.482,690.226,681.603,690.226,3897771.0
2014-04-25,685.522,695.321,685.522,694.537,5436538.0
2014-04-26,685.522,695.321,685.522,694.537,5436538.0
2014-04-27,685.522,695.321,685.522,694.537,5436538.0
2014-04-28,693.753,698.065,688.266,689.05,4766852.0
2014-04-29,691.01,696.497,689.05,692.185,3856241.0
2014-04-30,693.345,699.347,681.743,697.746,6152226.0
2014-05-01,694.546,707.348,694.546,707.348,1270742.0
2014-05-02,707.348,710.549,694.546,701.347,3589936.0
2014-05-03,707.348,710.549,694.546,701.347,3589936.0
2014-05-04,707.348,710.549,694.546,701.347,3589936.0
2014-05-05,707.348,710.549,694.546,701.347,33100.0
2014-05-06,683.743,701.347,683.743,695.346,2799106.0
2014-05-07,693.745,703.347,693.745,698.146,2644201.0
2014-05-08,698.546,703.347,695.746,697.346,1543008.0
2014-05-09,697.346,706.148,693.345,702.947,1982265.0
2014-05-10,697.346,706.148,693.345,702.947,1982265.0
2014-05-11,697.346,706.148,693.345,702.947,1982265.0
2014-05-12,704.148,710.149,701.747,704.548,2431328.0
2014-05-13,708.148,710.549,705.348,710.549,2824793.0
2014-05-14,708.549,712.549,707.748,711.349,3169502.0
2014-05-15,711.349,713.75,700.147,702.547,2589669.0
2014-05-16,702.547,713.35,702.147,711.749,4544466.0
2014-05-17,702.547,713.35,702.147,711.749,4544466.0
2014-05-18,702.547,713.35,702.147,711.749,4544466.0
2014-05-19,712.149,726.952,711.349,726.152,2577898.0
2014-05-20,727.353,733.754,726.552,731.353,3068905.0
2014-05-21,731.353,735.754,730.153,731.753,2691144.0
2014-05-22,732.554,741.756,730.953,739.755,2793924.0
2014-05-23,740.155,749.357,738.555,746.156,4364911.0
2014-05-24,740.155,749.357,738.555,746.156,4364911.0
2014-05-25,740.155,749.357,738.555,746.156,4364911.0
2014-05-26,740.155,749.357,738.555,746.156,4364911.0
2014-05-27,747.757,753.758,746.957,747.757,3226892.0
2014-05-28,748.557,756.959,747.757,754.958,2177632.0
2014-05-29,754.158,762.96,754.158,760.559,2331611.0
2014-05-30,759.759,767.761,759.759,760.96,4658567.0
2014-05-31,759.759,767.761,759.759,760.96,4658567.0
2014-06-01,759.759,767.761,759.759,760.96,4658567.0
2014-06-02,763.76,765.761,760.96,762.16,3074988.0
2014-06-03,760.96,763.36,751.758,752.558,3354384.0
2014-06-04,750.957,757.359,750.557,753.358,2780408.0
2014-06-05,753.758,753.758,747.757,749.357,2778688.0
2014-06-06,750.157,756.559,749.757,754.558,3308176.0
2014-06-07,750.157,756.559,749.757,754.558,3308176.0
2014-06-08,750.157,756.559,749.757,754.558,3308176.0
2014-06-09,754.958,759.359,752.558,759.359,1775817.0
2014-06-10,756.959,763.76,754.958,761.36,2516969.0
2014-06-11,760.559,762.56,756.959,758.959,3433871.0
2014-06-12,758.959,769.361,756.159,767.361,2736569.0
2014-06-13,764.96,765.36,758.559,764.16,4002417.0
2014-06-14,764.96,765.36,758.559,764.16,4002417.0
2014-06-15,764.96,765.36,758.559,764.16,4002417.0
2014-06-16,761.76,764.56,759.759,760.96,4540116.0
2014-06-17,760.96,768.561,760.96,762.96,2589105.0
2014-06-18,762.16,767.361,760.159,760.96,3192875.0
2014-06-19,764.96,765.761,760.96,761.36,2341538.0
2014-06-20,761.76,766.561,760.159,765.36,3843093.0
2014-06-21,761.76,766.561,760.159,765.36,3843093.0
2014-06-22,761.76,766.561,760.159,765.36,3843093.0
2014-06-23,764.56,766.561,759.359,762.16,3203594.0
2014-06-24,764.16,766.561,755.358,756.159,2643906.0
2014-06-25,753.358,756.159,746.156,748.557,3947604.0
2014-06-26,750.557,754.158,748.157,754.158,3712835.0
2014-06-27,748.157,749.357,740.555,748.557,3330473.0
2014-06-28,748.157,749.357,740.555,748.557,3330473.0
2014-06-29,748.157,749.357,740.555,748.557,3330473.0
2014-06-30,747.757,754.558,747.357,752.158,3747309.0
2014-07-01,752.558,755.358,749.757,753.758,1942185.0
2014-07-02,752.958,758.159,749.757,750.157,6706974.0
2014-07-03,751.758,760.559,750.557,760.159,2053839.0
2014-07-04,761.36,761.36,756.159,759.759,1313636.0
2014-07-05,761.36,761.36,756.159,759.759,1313636.0
2014-07-06,761.36,761.36,756.159,759.759,1313636.0
2014-07-07,758.959,760.159,755.758,756.959,1993251.0
2014-07-08,756.959,757.759,746.156,746.156,3124584.0
2014-07-09,745.756,748.157,737.755,738.955,2537983.0
2014-07-10,737.355,740.555,725.352,733.754,2946479.0
2014-07-11,735.354,735.354,731.753,734.954,2381968.0
2014-07-12,735.354,735.354,731.753,734.954,2381968.0
2014-07-13,735.354,735.354,731.753,734.954,2381968.0
2014-07-14,734.154,744.556,732.154,743.756,2447200.0
2014-07-15,741.756,746.156,737.755,739.755,5247007.0
2014-07-16,741.756,748.557,740.555,747.357,1931004.0
2014-07-17,748.557,753.758,746.156,746.156,2475660.0
2014-07-18,742.956,747.357,736.955,746.957,4274404.0
2014-07-19,742.956,747.357,736.955,746.957,4274404.0
2014-07-20,742.956,747.357,736.955,746.957,4274404.0
2014-07-21,746.557,748.157,740.955,742.156,1329986.0
2014-07-22,743.356,748.157,742.556,746.557,3873962.0
2014-07-23,744.156,754.558,744.156,751.358,2438252.0
2014-07-24,750.557,787.765,750.557,784.164,6966749.0
2014-07-25,780.164,790.966,772.562,774.962,3390355.0
2014-07-26,780.164,790.966,772.562,774.962,3390355.0
2014-07-27,780.164,790.966,772.562,774.962,3390355.0
2014-07-28,776.963,781.764,769.761,773.362,3330154.0
2014-07-29,774.962,780.564,771.762,776.963,2200976.0
2014-07-30,777.363,778.963,769.761,773.762,2451625.0
2014-07-31,774.562,775.763,758.159,763.76,2819411.0
2014-08-01,763.76,766.161,750.557,757.759,2455195.0
2014-08-02,763.76,766.161,750.557,757.759,2455195.0
2014-08-03,763.76,766.161,750.557,757.759,2455195.0
2014-08-04,758.559,761.76,748.557,754.558,3643304.0
2014-08-05,755.758,762.56,752.558,760.96,3065498.0
2014-08-06,759.348,762.572,748.062,756.123,3448686.0
2014-08-07,755.72,762.169,750.884,756.123,2581576.0
2014-08-08,752.093,754.914,748.062,752.496,2472783.0
2014-08-09,752.093,754.914,748.062,752.496,2472783.0
2014-08-10,752.093,754.914,748.062,752.496,2472783.0
2014-08-11,756.929,771.439,755.317,770.23,2965139.0
2014-08-12,771.036,771.036,764.99,770.633,2372153.0
2014-08-13,773.857,776.679,767.409,775.067,2812767.0
2014-08-14,771.842,779.097,771.842,777.082,2576302.0
2014-08-15,778.694,783.128,775.47,775.47,3568863.0
2014-08-16,778.694,783.128,775.47,775.47,3568863.0
2014-08-17,778.694,783.128,775.47,775.47,3568863.0
2014-08-18,780.709,787.561,780.709,782.321,1995378.0
2014-08-19,784.337,793.607,784.337,790.786,1991544.0
2014-08-20,790.383,792.398,787.964,790.786,2513799.0
2014-08-21,792.398,792.801,784.74,792.801,3231546.0
2014-08-22,794.01,797.234,787.964,791.592,2688835.0
2014-08-23,794.01,797.234,787.964,791.592,2688835.0
2014-08-24,794.01,797.234,787.964,791.592,2688835.0
2014-08-25,794.01,797.234,787.964,791.592,2688835.0
2014-08-26,795.219,796.025,789.979,795.622,2485658.0
2014-08-27,794.413,799.653,792.801,799.25,3189427.0
2014-08-28,796.831,801.265,794.816,800.862,2453913.0
2014-08-29,799.653,800.459,788.367,791.995,4176559.0
2014-08-30,799.653,800.459,788.367,791.995,4176559.0
2014-08-31,799.653,800.459,788.367,791.995,4176559.0
2014-09-01,794.816,801.265,794.01,798.04,2100286.0
2014-09-02,799.653,804.892,796.428,800.056,2887516.0
2014-09-03,800.862,809.326,800.862,805.295,2408990.0
2014-09-04,804.489,806.101,798.04,800.862,3544124.0
2014-09-05,799.25,802.474,794.413,798.04,1909494.0
2014-09-06,799.25,802.474,794.413,798.04,1909494.0
2014-09-07,799.25,802.474,794.413,798.04,1909494.0
2014-09-08,798.847,802.071,792.398,796.428,2132917.0
2014-09-09,793.607,802.877,793.204,802.071,2226996.0
2014-09-10,799.653,803.683,795.219,799.653,1970216.0
2014-09-11,801.668,802.474,793.204,795.622,2834119.0
2014-09-12,795.622,800.459,795.622,800.056,1800949.0
2014-09-13,795.622,800.459,795.622,800.056,1800949.0
2014-09-14,795.622,800.459,795.622,800.056,1800949.0
2014-09-15,796.428,802.877,796.428,802.474,2198015.0
2014-09-16,801.265,807.714,799.653,807.714,2855001.0
2014-09-17,810.132,810.938,802.877,804.489,2301033.0
2014-09-18,805.295,810.938,803.683,807.714,2194527.0
2014-09-19,810.938,817.387,808.52,814.969,4362207.0
2014-09-20,810.938,817.387,808.52,814.969,4362207.0
2014-09-21,810.938,817.387,808.52,814.969,4362207.0
2014-09-22,812.55,815.775,805.698,806.908,2098873.0
2014-09-23,806.908,806.908,794.01,797.637,2441121.0
2014-09-24,797.234,797.637,789.576,797.637,3179949.0
2014-09-25,796.831,803.683,791.189,793.607,2873028.0
2014-09-26,792.801,795.622,785.949,789.979,2797417.0
2014-09-27,792.801,795.622,785.949,789.979,2797417.0
2014-09-28,792.801,795.622,785.949,789.979,2797417.0
2014-09-29,791.189,801.668,790.383,801.668,3121497.0
2014-09-30,802.474,804.489,793.607,796.428,2937769.0
2014-10-01,793.607,798.847,787.158,788.77,2240217.0
2014-10-02,789.576,797.234,781.918,781.918,3457214.0
2014-10-03,785.546,796.428,784.74,794.413,2543470.0
2014-10-04,785.546,796.428,784.74,794.413,2543470.0
2014-10-05,785.546,796.428,784.74,794.413,2543470.0
2014-10-06,795.622,806.908,792.801,803.683,3630447.0
2014-10-07,800.862,801.265,784.74,785.546,4016304.0
2014-10-08,784.74,785.143,775.873,781.918,3369359.0
2014-10-09,788.367,791.189,778.694,778.694,4280917.0
2014-10-10,773.454,779.903,767.812,776.679,4108481.0
2014-10-11,773.454,779.903,767.812,776.679,4108481.0
2014-10-12,773.454,779.903,767.812,776.679,4108481.0
2014-10-13,771.036,776.276,769.424,772.648,3550579.0
2014-10-14,768.215,777.485,768.215,774.664,3690695.0
2014-10-15,778.694,781.112,756.526,756.526,5176273.0
2014-10-16,761.766,767.812,742.823,762.975,6519119.0
2014-10-17,764.99,773.051,760.96,768.215,5090889.0
2014-10-18,764.99,773.051,760.96,768.215,5090889.0
2014-10-19,764.99,773.051,760.96,768.215,5090889.0
2014-10-20,768.215,771.842,759.751,766.603,4720596.0
2014-10-21,765.796,782.321,761.766,781.515,4262254.0
2014-10-22,781.918,790.786,779.097,789.979,3522560.0
2014-10-23,789.173,793.607,779.097,791.592,4522732.0
2014-10-24,789.576,791.995,783.531,788.367,3239908.0
2014-10-25,789.576,791.995,783.531,788.367,3239908.0
2014-10-26,789.576,791.995,783.531,788.367,3239908.0
2014-10-27,794.413,804.892,792.398,802.071,3769303.0
2014-10-28,805.698,810.132,802.877,805.698,6483754.0
2014-10-29,809.326,811.744,806.101,807.714,2413471.0
2014-10-30,815.775,818.193,804.086,818.193,2744662.0
2014-10-31,826.254,829.478,820.611,827.866,3146778.0
2014-11-01,826.254,829.478,820.611,827.866,3146778.0
2014-11-02,826.254,829.478,820.611,827.866,3146778.0
2014-11-03,827.866,832.703,818.999,828.672,3069879.0
2014-11-04,827.866,835.927,824.642,828.672,2465930.0
2014-11-05,831.897,838.346,828.672,831.897,3702034.0
2014-11-06,827.866,832.703,822.224,832.703,3568903.0
2014-11-07,835.927,838.346,828.672,831.091,3588171.0
2014-11-08,835.927,838.346,828.672,831.091,3588171.0
2014-11-09,835.927,838.346,828.672,831.091,3588171.0
2014-11-10,831.897,840.764,831.091,839.958,1977165.0
2014-11-11,841.57,848.019,839.958,841.57,1788798.0
2014-11-12,841.57,842.376,836.733,837.539,3112108.0
2014-11-13,842.376,842.376,836.733,839.152,5640786.0
2014-11-14,843.182,852.049,840.764,850.437,3514134.0
2014-11-15,843.182,852.049,840.764,850.437,3514134.0
2014-11-16,843.182,852.049,840.764,850.437,3514134.0
2014-11-17,848.019,853.661,843.182,852.049,1817440.0
2014-11-18,855.274,863.335,853.661,860.916,3239989.0
2014-11-19,863.335,863.335,855.274,857.692,2961827.0
2014-11-20,856.886,859.304,850.437,852.855,2725383.0
2014-11-21,853.661,857.692,850.437,852.855,3269738.0
2014-11-22,853.661,857.692,850.437,852.855,3269738.0
2014-11-23,853.661,857.692,850.437,852.855,3269738.0
2014-11-24,854.468,865.753,849.631,865.753,2806040.0
2014-11-25,867.365,886.712,866.559,882.681,3791874.0
2014-11-26,881.069,885.906,878.651,879.457,2438943.0
2014-11-27,881.069,893.16,880.263,889.936,2251197.0
2014-11-28,887.518,898.803,887.518,897.191,2567073.0
2014-11-29,887.518,898.803,887.518,897.191,2567073.0
2014-11-30,887.518,898.803,887.518,897.191,2567073.0
2014-12-01,895.579,905.252,891.548,893.967,2653231.0
2014-12-02,895.579,902.028,893.16,894.773,2352483.0
2014-12-03,891.548,897.997,876.232,877.038,5174645.0
2014-12-04,877.845,889.13,877.038,881.875,3739749.0
2014-12-05,888.324,894.773,888.324,893.16,2174824.0
2014-12-06,888.324,894.773,888.324,893.16,2174824.0
2014-12-07,888.324,894.773,888.324,893.16,2174824.0
2014-12-08,889.936,897.191,886.712,890.742,2018055.0
2014-12-09,887.518,891.548,868.171,870.59,2945811.0
2014-12-10,870.59,881.875,870.59,877.845,1960167.0
2014-12-11,877.845,884.293,867.365,869.784,3080123.0
2014-12-12,864.141,865.753,848.019,848.019,3623910.0
2014-12-13,864.141,865.753,848.019,848.019,3623910.0
2014-12-14,864.141,865.753,848.019,848.019,3623910.0
2014-12-15,841.57,856.886,836.733,839.958,4736741.0
2014-12-16,842.376,861.722,835.927,860.916,4686842.0
2014-12-17,856.08,856.08,847.213,851.243,2977112.0
2014-12-18,860.916,873.008,854.468,870.59,2866493.0
2014-12-19,877.038,881.875,864.947,868.977,3416529.0
2014-12-20,877.038,881.875,864.947,868.977,3416529.0
2014-12-21,877.038,881.875,864.947,868.977,3416529.0
2014-12-22,872.202,885.906,869.784,883.487,1970578.0
2014-12-23,888.324,893.16,881.069,885.099,1203821.0
2014-12-24,885.099,889.13,882.681,886.712,246324.0
2014-12-25,885.099,889.13,882.681,886.712,246324.0
2014-12-26,885.099,889.13,882.681,886.712,246324.0
2014-12-27,885.099,889.13,882.681,886.712,246324.0
2014-12-28,885.099,889.13,882.681,886.712,246324.0
2014-12-29,885.906,896.385,885.099,889.13,1154063.0
2014-12-30,886.712,890.742,881.875,884.293,1205321.0
2014-12-31,885.906,886.712,881.069,886.712,355785.0
2015-01-01,885.906,886.712,881.069,886.712,355785.0
2015-01-02,890.742,891.548,874.62,880.263,1574518.0
2015-01-03,890.742,891.548,874.62,880.263,1574518.0
2015-01-04,890.742,891.548,874.62,880.263,1574518.0
2015-01-05,876.232,892.354,868.977,871.396,4182956.0
2015-01-06,871.396,875.426,859.304,859.304,2772240.0
2015-01-07,865.753,872.202,860.11,868.171,2397437.0
2015-01-08,875.426,885.099,875.426,881.069,2649618.0
2015-01-09,880.263,892.354,875.426,878.651,2315283.0
2015-01-10,880.263,892.354,875.426,878.651,2315283.0
2015-01-11,880.263,892.354,875.426,878.651,2315283.0
2015-01-12,880.263,892.354,879.457,886.712,1484809.0
2015-01-13,886.712,902.028,885.099,891.548,2171442.0
2015-01-14,880.263,895.579,880.263,889.936,3560964.0
2015-01-15,892.354,894.773,868.171,888.324,5434308.0
2015-01-16,882.681,889.936,875.426,888.324,3157758.0
2015-01-17,882.681,889.936,875.426,888.324,3157758.0
2015-01-18,882.681,889.936,875.426,888.324,3157758.0
2015-01-19,887.518,897.997,883.487,897.997,2962882.0
2015-01-20,903.64,906.058,893.16,898.803,2912454.0
2015-01-21,899.609,915.731,899.609,908.476,4148603.0
2015-01-22,911.701,915.731,900.415,914.119,5287415.0
2015-01-23,915.731,935.078,914.925,935.078,3664210.0
2015-01-24,915.731,935.078,914.925,935.078,3664210.0
2015-01-25,915.731,935.078,914.925,935.078,3664210.0
2015-01-26,928.629,938.302,927.017,933.466,2664985.0
2015-01-27,933.466,936.69,919.762,927.823,2478045.0
2015-01-28,929.435,931.853,913.313,922.986,3762801.0
2015-01-29,917.343,936.69,916.537,936.69,3839399.0
2015-01-30,938.302,943.945,927.823,931.853,3536675.0
2015-01-31,938.302,943.945,927.823,931.853,3536675.0
2015-02-01,938.302,943.945,927.823,931.853,3536675.0
2015-02-02,935.884,939.914,922.986,932.659,3209105.0
2015-02-03,931.853,940.72,927.823,938.302,3239197.0
2015-02-04,939.108,950.394,929.435,950.394,4244884.0
2015-02-05,945.557,955.23,936.69,942.333,2915639.0
2015-02-06,935.884,941.527,932.659,941.527,3433483.0
2015-02-07,935.884,941.527,932.659,941.527,3433483.0
2015-02-08,935.884,941.527,932.659,941.527,3433483.0
2015-02-09,937.496,937.496,922.18,931.047,2639232.0
2015-02-10,931.047,952.812,931.047,949.588,5336973.0
2015-02-11,947.169,956.842,940.72,956.036,2780223.0
2015-02-12,956.842,964.903,943.945,945.557,5995724.0
