,IAG LN Equity,IAG LN Equity,IAG LN Equity,IAG LN Equity,IAG LN Equity
2012-06-12,75.428,75.428,72.859,73.476,8157347.0
2012-06-13,74.195,74.555,71.677,72.808,8091361.0
2012-06-14,72.397,73.887,71.677,73.579,5715680.0
2012-06-15,73.476,75.737,73.476,75.737,30232531.0
2012-06-16,73.476,75.737,73.476,75.737,30232531.0
2012-06-17,73.476,75.737,73.476,75.737,30232531.0
2012-06-18,75.839,77.741,74.863,77.175,12746482.0
2012-06-19,77.124,79.899,77.021,79.333,11992347.0
2012-06-20,79.282,82.108,79.282,81.337,12015456.0
2012-06-21,80.361,83.341,80.104,82.262,22929746.0
2012-06-22,81.902,82.313,80.207,80.207,12217053.0
2012-06-23,81.902,82.313,80.207,80.207,12217053.0
2012-06-24,81.902,82.313,80.207,80.207,12217053.0
2012-06-25,80.618,80.823,78.614,78.922,12893163.0
2012-06-26,79.744,79.744,78.408,78.974,8875122.0
2012-06-27,79.899,80.104,78.357,79.744,5737969.0
2012-06-28,80.001,80.001,77.997,78.82,7401083.0
2012-06-29,80.207,82.622,80.207,81.954,17706428.0
2012-06-30,80.207,82.622,80.207,81.954,17706428.0
2012-07-01,80.207,82.622,80.207,81.954,17706428.0
2012-07-02,81.646,82.211,80.978,81.491,6731723.0
2012-07-03,81.08,83.033,81.08,81.8,10950913.0
2012-07-04,81.337,82.776,81.337,81.8,5415759.0
2012-07-05,82.262,82.673,78.768,80.001,10172505.0
2012-07-06,79.744,82.211,79.693,81.8,8737082.0
2012-07-07,79.744,82.211,79.693,81.8,8737082.0
2012-07-08,79.744,82.211,79.693,81.8,8737082.0
2012-07-09,81.954,82.313,80.772,82.108,5374055.0
2012-07-10,82.211,83.29,81.594,82.416,7561198.0
2012-07-11,82.057,82.468,80.875,81.234,6065896.0
2012-07-12,80.926,82.211,79.231,79.436,8815079.0
2012-07-13,80.001,81.389,79.642,80.053,11560063.0
2012-07-14,80.001,81.389,79.642,80.053,11560063.0
2012-07-15,80.001,81.389,79.642,80.053,11560063.0
2012-07-16,80.361,82.365,79.231,82.211,7138805.0
2012-07-17,82.673,82.981,79.539,79.539,9173306.0
2012-07-18,80.155,80.721,79.539,80.31,4137860.0
2012-07-19,80.207,82.262,80.207,82.262,8559576.0
2012-07-20,83.033,83.495,79.076,79.539,10449539.0
2012-07-21,83.033,83.495,79.076,79.539,10449539.0
2012-07-22,83.033,83.495,79.076,79.539,10449539.0
2012-07-23,78.717,78.768,76.096,76.353,11892579.0
2012-07-24,76.302,76.918,74.401,74.709,8883464.0
2012-07-25,74.76,76.199,74.247,75.12,6963147.0
2012-07-26,75.531,77.843,75.377,76.559,11118795.0
2012-07-27,77.278,78.049,75.48,77.638,11059006.0
2012-07-28,77.278,78.049,75.48,77.638,11059006.0
2012-07-29,77.278,78.049,75.48,77.638,11059006.0
2012-07-30,77.997,83.238,77.741,83.238,15599297.0
2012-07-31,82.416,83.084,81.389,82.211,7499271.0
2012-08-01,82.365,83.752,81.902,83.444,7277139.0
2012-08-02,84.266,84.78,81.851,81.851,10504537.0
2012-08-03,78.871,79.642,77.381,77.586,21652985.0
2012-08-04,78.871,79.642,77.381,77.586,21652985.0
2012-08-05,78.871,79.642,77.381,77.586,21652985.0
2012-08-06,76.816,78.306,76.507,78.152,10547122.0
2012-08-07,78.408,80.721,78.306,80.464,10623396.0
2012-08-08,79.95,80.464,76.918,78.768,15371576.0
2012-08-09,78.665,79.282,77.278,77.792,6846015.0
2012-08-10,77.432,78.152,76.559,76.918,5944241.0
2012-08-11,77.432,78.152,76.559,76.918,5944241.0
2012-08-12,77.432,78.152,76.559,76.918,5944241.0
2012-08-13,77.329,77.329,75.737,76.148,5404945.0
2012-08-14,76.816,77.175,76.148,76.559,4596312.0
2012-08-15,76.507,76.867,75.685,75.839,3121168.0
2012-08-16,75.428,76.405,74.812,75.994,10263699.0
2012-08-17,76.713,77.278,76.096,76.97,6415242.0
2012-08-18,76.713,77.278,76.096,76.97,6415242.0
2012-08-19,76.713,77.278,76.096,76.97,6415242.0
2012-08-20,76.713,77.227,75.326,75.685,5079998.0
2012-08-21,75.994,77.278,75.942,77.021,5751832.0
2012-08-22,76.816,77.278,75.377,75.48,3836517.0
2012-08-23,76.302,76.816,73.013,73.424,12861121.0
2012-08-24,73.887,73.938,72.448,72.654,9313072.0
2012-08-25,73.887,73.938,72.448,72.654,9313072.0
2012-08-26,73.887,73.938,72.448,72.654,9313072.0
2012-08-27,73.887,73.938,72.448,72.654,9313072.0
2012-08-28,73.065,74.503,72.191,74.452,9202137.0
2012-08-29,74.349,74.555,72.859,73.322,17836240.0
2012-08-30,73.322,73.784,72.911,73.527,4938522.0
2012-08-31,73.784,73.887,72.859,72.859,4550372.0
2012-09-01,73.784,73.887,72.859,72.859,4550372.0
2012-09-02,73.784,73.887,72.859,72.859,4550372.0
2012-09-03,72.551,73.733,72.551,73.013,6150251.0
2012-09-04,73.27,73.373,71.883,71.883,4830344.0
2012-09-05,72.294,72.551,71.01,71.78,8541532.0
2012-09-06,71.934,74.503,71.832,74.298,8086811.0
2012-09-07,74.247,75.428,74.195,75.377,7598868.0
2012-09-08,74.247,75.428,74.195,75.377,7598868.0
2012-09-09,74.247,75.428,74.195,75.377,7598868.0
2012-09-10,75.12,77.175,75.12,77.021,7343658.0
2012-09-11,76.713,80.053,76.713,79.539,12295102.0
2012-09-12,80.155,80.361,78.82,79.95,9720903.0
2012-09-13,80.104,80.104,78.614,79.59,10009032.0
2012-09-14,80.515,82.313,80.155,82.262,12808779.0
2012-09-15,80.515,82.313,80.155,82.262,12808779.0
2012-09-16,80.515,82.313,80.155,82.262,12808779.0
2012-09-17,81.646,82.108,79.899,80.155,7566693.0
2012-09-18,80.155,80.207,78.511,79.333,6619332.0
2012-09-19,80.053,80.053,78.46,79.744,10887514.0
2012-09-20,79.231,81.954,79.128,81.594,11952451.0
2012-09-21,81.902,82.211,80.875,81.286,8048139.0
2012-09-22,81.902,82.211,80.875,81.286,8048139.0
2012-09-23,81.902,82.211,80.875,81.286,8048139.0
2012-09-24,81.08,81.697,80.464,81.44,4677216.0
2012-09-25,81.646,81.646,80.001,80.669,5416183.0
2012-09-26,80.207,80.258,78.768,79.076,4991113.0
2012-09-27,79.385,79.847,77.484,77.843,6057187.0
2012-09-28,78.717,79.025,76.559,76.559,7664920.0
2012-09-29,78.717,79.025,76.559,76.559,7664920.0
2012-09-30,78.717,79.025,76.559,76.559,7664920.0
2012-10-01,76.97,79.539,76.97,79.282,8036542.0
2012-10-02,78.768,82.108,78.717,81.697,15403859.0
2012-10-03,82.211,84.831,81.44,84.112,24718998.0
2012-10-04,84.523,85.242,82.93,83.495,11396205.0
2012-10-05,83.444,86.681,83.29,85.294,24752873.0
2012-10-06,83.444,86.681,83.29,85.294,24752873.0
2012-10-07,83.444,86.681,83.29,85.294,24752873.0
2012-10-08,86.167,86.167,83.649,84.06,6029038.0
2012-10-09,84.163,85.037,82.57,83.238,9343593.0
2012-10-10,83.444,83.958,81.594,82.159,10497602.0
2012-10-11,82.005,84.266,81.748,83.444,6124928.0
2012-10-12,83.136,83.958,82.313,82.313,6234177.0
2012-10-13,83.136,83.958,82.313,82.313,6234177.0
2012-10-14,83.136,83.958,82.313,82.313,6234177.0
2012-10-15,82.262,83.598,80.926,81.183,8977514.0
2012-10-16,81.543,81.748,78.974,79.95,16482288.0
2012-10-17,80.001,81.286,79.179,80.978,10597520.0
2012-10-18,81.183,84.266,81.183,84.163,13573838.0
2012-10-19,84.06,84.42,83.29,83.341,8876203.0
2012-10-20,84.06,84.42,83.29,83.341,8876203.0
2012-10-21,84.06,84.42,83.29,83.341,8876203.0
2012-10-22,83.033,83.033,81.697,82.057,4358477.0
2012-10-23,81.748,82.159,79.487,79.539,7463189.0
2012-10-24,79.642,81.697,79.076,80.772,6159609.0
2012-10-25,81.44,82.673,80.823,82.211,7859299.0
2012-10-26,81.8,82.468,81.389,82.313,3965774.0
2012-10-27,81.8,82.468,81.389,82.313,3965774.0
2012-10-28,81.8,82.468,81.389,82.313,3965774.0
2012-10-29,82.211,82.211,81.08,81.594,2919658.0
2012-10-30,81.44,82.313,80.926,81.491,4540380.0
2012-10-31,82.519,85.037,82.468,82.879,18451720.0
2012-11-01,82.827,84.06,82.57,83.906,6060433.0
2012-11-02,83.547,87.195,83.495,86.886,9651111.0
2012-11-03,83.547,87.195,83.495,86.886,9651111.0
2012-11-04,83.547,87.195,83.495,86.886,9651111.0
2012-11-05,85.705,88.274,85.705,87.709,7302826.0
2012-11-06,88.325,90.175,88.017,89.918,8222294.0
2012-11-07,90.483,90.689,87.041,87.092,11696229.0
2012-11-08,88.377,88.582,86.013,86.321,10553265.0
2012-11-09,85.294,89.815,84.626,87.657,22302221.0
2012-11-10,85.294,89.815,84.626,87.657,22302221.0
2012-11-11,85.294,89.815,84.626,87.657,22302221.0
2012-11-12,87.965,89.096,86.681,87.606,10238685.0
2012-11-13,87.349,87.4,86.424,87.195,9844145.0
2012-11-14,87.709,87.709,85.345,85.551,8825336.0
2012-11-15,85.191,85.191,82.313,82.776,13626925.0
2012-11-16,83.187,84.266,81.337,81.44,10167989.0
2012-11-17,83.187,84.266,81.337,81.44,10167989.0
2012-11-18,83.187,84.266,81.337,81.44,10167989.0
2012-11-19,82.005,84.523,82.005,83.958,8949911.0
2012-11-20,84.42,86.219,84.215,86.116,6800437.0
2012-11-21,85.499,86.63,84.626,84.78,4556686.0
2012-11-22,85.294,86.681,84.472,86.373,6169617.0
2012-11-23,86.373,87.298,86.27,86.835,6422681.0
2012-11-24,86.373,87.298,86.27,86.835,6422681.0
2012-11-25,86.373,87.298,86.27,86.835,6422681.0
2012-11-26,87.298,88.068,86.578,87.554,7032871.0
2012-11-27,88.171,88.839,86.784,87.452,6300630.0
2012-11-28,87.452,87.811,85.191,87.4,7874980.0
2012-11-29,87.195,87.863,87.143,87.452,7265344.0
2012-11-30,87.811,87.811,86.681,86.681,5972225.0
2012-12-01,87.811,87.811,86.681,86.681,5972225.0
2012-12-02,87.811,87.811,86.681,86.681,5972225.0
2012-12-03,87.349,88.171,86.732,88.017,8087354.0
2012-12-04,87.914,88.89,87.195,88.736,6889655.0
2012-12-05,89.044,89.918,88.171,89.918,6100252.0
2012-12-06,90.021,90.791,88.993,89.61,7113385.0
2012-12-07,89.712,90.021,87.76,87.965,7040283.0
2012-12-08,89.712,90.021,87.76,87.965,7040283.0
2012-12-09,89.712,90.021,87.76,87.965,7040283.0
2012-12-10,88.12,88.12,86.63,87.657,3866174.0
2012-12-11,87.811,88.839,87.503,87.709,5159760.0
2012-12-12,87.811,89.301,87.811,88.788,6703215.0
2012-12-13,89.096,89.301,87.914,88.222,4526124.0
2012-12-14,88.479,89.404,88.479,89.25,4972814.0
2012-12-15,88.479,89.404,88.479,89.25,4972814.0
2012-12-16,88.479,89.404,88.479,89.25,4972814.0
2012-12-17,89.61,92.282,89.096,92.23,11924063.0
2012-12-18,92.23,93.361,92.23,92.847,8211868.0
2012-12-19,93.258,97.163,93.052,96.855,16873719.0
2012-12-20,97.009,97.625,95.57,95.57,5074895.0
2012-12-21,95.467,96.752,94.594,96.546,9130207.0
2012-12-22,95.467,96.752,94.594,96.546,9130207.0
2012-12-23,95.467,96.752,94.594,96.546,9130207.0
2012-12-24,96.855,97.111,96.032,97.009,946332.0
2012-12-25,96.855,97.111,96.032,97.009,946332.0
2012-12-26,96.855,97.111,96.032,97.009,946332.0
2012-12-27,97.111,97.111,96.238,96.598,3338689.0
2012-12-28,96.495,96.495,94.337,94.902,2842178.0
2012-12-29,96.495,96.495,94.337,94.902,2842178.0
2012-12-30,96.495,96.495,94.337,94.902,2842178.0
2012-12-31,94.594,95.21,94.491,94.953,915298.0
2013-01-01,94.594,95.21,94.491,94.953,915298.0
2013-01-02,95.621,100.143,95.621,99.115,8150838.0
2013-01-03,99.475,99.783,97.882,99.681,5214089.0
2013-01-04,99.013,100.503,99.013,100.246,3916517.0
2013-01-05,99.013,100.503,99.013,100.246,3916517.0
2013-01-06,99.013,100.503,99.013,100.246,3916517.0
2013-01-07,100.297,100.657,98.19,98.447,7955504.0
2013-01-08,98.55,98.756,97.882,98.088,6130622.0
2013-01-09,98.601,100.04,97.934,100.04,7762463.0
2013-01-10,99.783,102.661,99.783,101.171,13163915.0
2013-01-11,103.997,106.925,103.277,106.668,18530936.0
2013-01-12,103.997,106.925,103.277,106.668,18530936.0
2013-01-13,103.997,106.925,103.277,106.668,18530936.0
2013-01-14,106.566,108.518,106.257,108.107,10968542.0
2013-01-15,108.158,108.158,104.767,105.949,12727572.0
2013-01-16,106.052,106.155,104.099,104.305,9300450.0
2013-01-17,104.87,109.597,104.408,108.826,11875212.0
2013-01-18,109.392,109.597,106.925,107.079,7414135.0
2013-01-19,109.392,109.597,106.925,107.079,7414135.0
2013-01-20,109.392,109.597,106.925,107.079,7414135.0
2013-01-21,107.902,109.649,107.182,109.186,6154601.0
2013-01-22,109.597,109.905,108.261,108.724,6686851.0
2013-01-23,109.289,109.34,106.874,107.028,6077548.0
2013-01-24,107.079,112.372,106.103,112.218,17362017.0
2013-01-25,112.577,116.739,111.807,114.581,21487270.0
2013-01-26,112.577,116.739,111.807,114.581,21487270.0
2013-01-27,112.577,116.739,111.807,114.581,21487270.0
2013-01-28,114.633,114.992,112.269,113.04,6304779.0
2013-01-29,112.68,113.965,111.139,112.783,7517341.0
2013-01-30,113.04,114.273,111.19,111.293,6506478.0
2013-01-31,111.139,111.601,108.518,109.289,13665744.0
2013-02-01,109.957,111.139,108.467,109.751,12414019.0
2013-02-02,109.957,111.139,108.467,109.751,12414019.0
2013-02-03,109.957,111.139,108.467,109.751,12414019.0
2013-02-04,110.162,110.573,108.21,108.21,9545796.0
2013-02-05,109.803,110.83,107.285,110.522,8358895.0
2013-02-06,110.779,114.119,110.419,111.293,10831425.0
2013-02-07,111.087,112.063,108.313,108.518,9126565.0
2013-02-08,108.878,112.886,108.518,112.269,14889122.0
2013-02-09,108.878,112.886,108.518,112.269,14889122.0
2013-02-10,108.878,112.886,108.518,112.269,14889122.0
2013-02-11,112.166,112.475,110.265,111.036,4109238.0
2013-02-12,110.83,113.965,110.214,113.965,9488074.0
2013-02-13,113.297,116.277,112.886,115.609,9820519.0
2013-02-14,114.941,117.099,113.245,116.585,8815760.0
2013-02-15,116.585,117.407,115.506,117.099,7397981.0
2013-02-16,116.585,117.407,115.506,117.099,7397981.0
2013-02-17,116.585,117.407,115.506,117.099,7397981.0
2013-02-18,117.099,118.281,114.427,115.198,5874356.0
2013-02-19,114.735,118.383,114.53,118.178,8348206.0
2013-02-20,117.921,118.64,117.048,117.767,7163801.0
2013-02-21,116.791,117.613,115.352,116.893,11771605.0
2013-02-22,117.459,118.332,115.66,116.534,9208523.0
2013-02-23,117.459,118.332,115.66,116.534,9208523.0
2013-02-24,117.459,118.332,115.66,116.534,9208523.0
2013-02-25,116.123,117.613,113.759,114.581,16632792.0
2013-02-26,112.526,114.273,111.344,113.913,14045680.0
2013-02-27,114.067,114.941,112.886,113.913,8368963.0
2013-02-28,116.431,123.779,116.123,122.905,30984182.0
2013-03-01,121.518,123.779,121.107,122.186,10026209.0
2013-03-02,121.518,123.779,121.107,122.186,10026209.0
2013-03-03,121.518,123.779,121.107,122.186,10026209.0
2013-03-04,122.34,123.111,121.312,122.186,5749076.0
2013-03-05,124.087,126.656,123.265,126.348,8894972.0
2013-03-06,126.45,127.632,124.292,124.652,12776837.0
2013-03-07,124.601,124.96,123.265,124.087,9815954.0
2013-03-08,123.984,126.861,123.984,126.502,9149591.0
2013-03-09,123.984,126.861,123.984,126.502,9149591.0
2013-03-10,123.984,126.861,123.984,126.502,9149591.0
2013-03-11,126.245,127.581,125.423,126.142,11352712.0
2013-03-12,126.759,133.027,126.553,132.154,18827844.0
2013-03-13,132.051,133.952,131.28,133.079,15496439.0
2013-03-14,132.873,135.134,132.822,134.98,14870790.0
2013-03-15,140.786,140.786,138.063,139.861,21575228.0
2013-03-16,140.786,140.786,138.063,139.861,21575228.0
2013-03-17,140.786,140.786,138.063,139.861,21575228.0
2013-03-18,137.652,139.655,136.213,138.988,9797242.0
2013-03-19,138.833,138.885,136.264,137.343,7610517.0
2013-03-20,138.525,138.782,134.363,134.826,10041238.0
2013-03-21,135.339,135.339,131.486,132.102,12712261.0
2013-03-22,131.691,134.209,129.79,133.027,10439434.0
2013-03-23,131.691,134.209,129.79,133.027,10439434.0
2013-03-24,131.691,134.209,129.79,133.027,10439434.0
2013-03-25,133.952,135.494,131.486,132.154,7075477.0
2013-03-26,132.513,132.513,129.944,131.486,9075527.0
2013-03-27,131.794,131.794,127.478,128.506,12137676.0
2013-03-28,128.763,131.229,127.786,130.098,7780445.0
2013-03-29,128.763,131.229,127.786,130.098,7780445.0
2013-03-30,128.763,131.229,127.786,130.098,7780445.0
2013-03-31,128.763,131.229,127.786,130.098,7780445.0
2013-04-01,128.763,131.229,127.786,130.098,7780445.0
2013-04-02,129.482,134.26,129.328,133.901,8304942.0
2013-04-03,133.13,133.952,130.561,130.612,6912676.0
2013-04-04,131.794,132.102,128.917,129.636,12371095.0
2013-04-05,127.272,128.043,119.565,120.696,20055440.0
2013-04-06,127.272,128.043,119.565,120.696,20055440.0
2013-04-07,127.272,128.043,119.565,120.696,20055440.0
2013-04-08,121.209,123.779,119.514,119.976,13615931.0
2013-04-09,120.541,122.956,120.541,121.877,8998635.0
2013-04-10,122.237,129.019,122.032,128.917,14093064.0
2013-04-11,128.506,132.257,128.146,129.174,12253666.0
2013-04-12,128.197,128.711,124.292,125.166,10380915.0
2013-04-13,128.197,128.711,124.292,125.166,10380915.0
2013-04-14,128.197,128.711,124.292,125.166,10380915.0
2013-04-15,125.577,129.174,123.47,128.66,8038274.0
2013-04-16,127.067,128.763,125.885,128.197,6600404.0
2013-04-17,129.122,130.869,127.016,128.968,17479966.0
2013-04-18,129.328,130.612,126.091,126.348,10127693.0
2013-04-19,126.502,129.893,125.526,129.636,10856820.0
2013-04-20,126.502,129.893,125.526,129.636,10856820.0
2013-04-21,126.502,129.893,125.526,129.636,10856820.0
2013-04-22,130.407,134.158,129.893,131.743,8501109.0
2013-04-23,131.948,138.731,131.948,138.525,10817417.0
2013-04-24,139.758,143.047,138.679,142.327,26961643.0
2013-04-25,142.225,142.738,140.118,141.608,16304806.0
2013-04-26,140.837,141.711,138.782,141.711,8421372.0
2013-04-27,140.837,141.711,138.782,141.711,8421372.0
2013-04-28,140.837,141.711,138.782,141.711,8421372.0
2013-04-29,141.865,143.509,139.964,141.094,5394074.0
2013-04-30,141.505,142.225,137.549,139.758,9705443.0
2013-05-01,141.248,142.225,139.347,141.608,2384544.0
2013-05-02,140.991,142.43,139.655,140.991,8531876.0
2013-05-03,141.197,144.126,140.169,143.355,6643450.0
2013-05-04,141.197,144.126,140.169,143.355,6643450.0
2013-05-05,141.197,144.126,140.169,143.355,6643450.0
2013-05-06,141.197,144.126,140.169,143.355,6643450.0
2013-05-07,142.944,145.975,142.122,144.588,11767814.0
2013-05-08,144.845,145.924,141.865,144.845,10727937.0
2013-05-09,144.228,144.845,143.458,144.126,6611964.0
2013-05-10,140.786,143.355,137.497,141.762,18604412.0
2013-05-11,140.786,143.355,137.497,141.762,18604412.0
2013-05-12,140.786,143.355,137.497,141.762,18604412.0
2013-05-13,141.505,141.557,135.185,139.09,14101629.0
2013-05-14,138.422,138.885,135.545,138.885,13906058.0
2013-05-15,138.371,139.861,137.703,138.217,17307149.0
2013-05-16,138.936,142.687,138.474,142.173,11609335.0
2013-05-17,142.07,144.023,140.734,142.79,9439068.0
2013-05-18,142.07,144.023,140.734,142.79,9439068.0
2013-05-19,142.07,144.023,140.734,142.79,9439068.0
2013-05-20,142.841,145.307,142.584,145.205,6420702.0
2013-05-21,144.794,145.205,142.481,143.458,7850905.0
2013-05-22,142.893,147.363,142.893,146.541,10267638.0
2013-05-23,143.92,145.616,141.659,143.098,10581106.0
2013-05-24,143.458,144.588,138.371,140.272,12877935.0
2013-05-25,143.458,144.588,138.371,140.272,12877935.0
2013-05-26,143.458,144.588,138.371,140.272,12877935.0
2013-05-27,143.458,144.588,138.371,140.272,12877935.0
2013-05-28,141.711,146.438,141.094,145.821,12525521.0
2013-05-29,145.821,145.873,139.912,140.786,14162992.0
2013-05-30,140.58,145.564,140.118,144.177,14884831.0
2013-05-31,143.612,145.513,142.122,143.663,11155395.0
2013-06-01,143.612,145.513,142.122,143.663,11155395.0
2013-06-02,143.612,145.513,142.122,143.663,11155395.0
2013-06-03,142.481,142.995,141.043,141.402,11428156.0
2013-06-04,142.584,144.434,141.762,142.687,9566309.0
2013-06-05,142.687,142.687,139.399,139.501,12968056.0
2013-06-06,139.707,141.146,137.189,137.189,15135964.0
2013-06-07,137.857,139.964,135.237,139.09,14290092.0
2013-06-08,137.857,139.964,135.237,139.09,14290092.0
2013-06-09,137.857,139.964,135.237,139.09,14290092.0
2013-06-10,139.758,141.248,136.213,137.241,14590422.0
2013-06-11,137.395,137.6,130.869,132.051,21821110.0
2013-06-12,132.154,132.924,130.51,130.921,13101416.0
2013-06-13,129.379,133.901,127.735,133.747,14768185.0
2013-06-14,134.62,136.778,133.695,135.134,9573563.0
2013-06-15,134.62,136.778,133.695,135.134,9573563.0
2013-06-16,134.62,136.778,133.695,135.134,9573563.0
2013-06-17,134.312,135.905,134.158,134.62,8580545.0
2013-06-18,134.363,137.754,134.363,136.984,7147285.0
2013-06-19,136.778,137.703,134.98,136.829,5894340.0
2013-06-20,134.723,136.573,133.952,135.75,11027426.0
2013-06-21,136.213,137.138,133.952,133.952,13087355.0
2013-06-22,136.213,137.138,133.952,133.952,13087355.0
2013-06-23,136.213,137.138,133.952,133.952,13087355.0
2013-06-24,134.106,134.106,128.968,130.15,13261618.0
2013-06-25,130.972,133.079,130.664,131.486,10664181.0
2013-06-26,132.154,136.47,131.332,135.75,8921849.0
2013-06-27,132.308,135.648,131.794,135.494,76680646.0
2013-06-28,135.648,137.138,134.826,135.596,13298260.0
2013-06-29,135.648,137.138,134.826,135.596,13298260.0
2013-06-30,135.648,137.138,134.826,135.596,13298260.0
2013-07-01,136.059,139.193,134.312,138.885,9549636.0
2013-07-02,138.885,139.501,136.11,137.343,7358129.0
2013-07-03,135.339,137.343,131.794,135.596,18513278.0
2013-07-04,136.316,140.94,136.11,139.501,40558991.0
2013-07-05,139.501,141.197,138.32,138.731,15889237.0
2013-07-06,139.501,141.197,138.32,138.731,15889237.0
2013-07-07,139.501,141.197,138.32,138.731,15889237.0
2013-07-08,140.375,142.327,138.371,140.786,8678122.0
2013-07-09,141.454,142.738,140.632,141.351,9737634.0
2013-07-10,140.426,141.916,137.395,138.628,12686442.0
2013-07-11,139.655,139.655,135.288,138.063,19564275.0
2013-07-12,138.422,140.272,138.063,138.988,6700977.0
2013-07-13,138.422,140.272,138.063,138.988,6700977.0
2013-07-14,138.422,140.272,138.063,138.988,6700977.0
2013-07-15,139.861,140.786,139.09,140.734,6220001.0
2013-07-16,140.786,141.505,137.806,139.655,7080319.0
2013-07-17,139.81,142.636,138.165,140.632,14417253.0
2013-07-18,140.272,145.616,140.272,145.102,12638316.0
2013-07-19,144.331,149.007,144.126,148.442,14540119.0
2013-07-20,144.331,149.007,144.126,148.442,14540119.0
2013-07-21,144.331,149.007,144.126,148.442,14540119.0
2013-07-22,148.956,149.367,146.592,147.722,13719283.0
2013-07-23,148.647,148.647,144.691,146.9,14047540.0
2013-07-24,147.722,151.062,147.517,149.726,24101028.0
2013-07-25,149.469,150.343,147.517,148.442,11686883.0
2013-07-26,149.521,150.035,147.363,148.699,7644134.0
2013-07-27,149.521,150.035,147.363,148.699,7644134.0
2013-07-28,149.521,150.035,147.363,148.699,7644134.0
2013-07-29,150.035,150.035,148.75,149.469,8155798.0
2013-07-30,149.88,150.189,148.339,149.675,9829311.0
2013-07-31,149.161,149.778,147.928,149.572,12339109.0
2013-08-01,150.6,153.22,150.086,152.655,21243528.0
2013-08-02,156.714,163.394,156.56,162.88,47735288.0
2013-08-03,156.714,163.394,156.56,162.88,47735288.0
2013-08-04,156.714,163.394,156.56,162.88,47735288.0
2013-08-05,163.394,167.915,162.88,167.864,17885032.0
2013-08-06,170.587,170.587,164.473,165.757,12933828.0
2013-08-07,166.014,167.299,162.058,162.983,8055917.0
2013-08-08,162.829,167.247,161.39,166.168,7942051.0
2013-08-09,166.425,168.532,165.552,166.22,7339448.0
2013-08-10,166.425,168.532,165.552,166.22,7339448.0
2013-08-11,166.425,168.532,165.552,166.22,7339448.0
2013-08-12,166.066,166.734,160.311,160.414,9323703.0
2013-08-13,162.007,166.425,161.339,164.73,20326808.0
2013-08-14,168.224,169.56,161.39,162.366,17201668.0
2013-08-15,162.88,163.702,157.742,158.307,9852361.0
2013-08-16,158.769,160.773,155.121,158.872,11925829.0
2013-08-17,158.769,160.773,155.121,158.872,11925829.0
2013-08-18,158.769,160.773,155.121,158.872,11925829.0
2013-08-19,159.232,160.157,157.228,158.153,6235827.0
2013-08-20,157.639,157.845,154.402,157.331,7099071.0
2013-08-21,157.022,158.821,155.584,156.149,11015795.0
2013-08-22,156.355,161.184,156.355,160.208,7792080.0
2013-08-23,160.054,163.805,159.643,162.263,7620812.0
2013-08-24,160.054,163.805,159.643,162.263,7620812.0
2013-08-25,160.054,163.805,159.643,162.263,7620812.0
2013-08-26,160.054,163.805,159.643,162.263,7620812.0
2013-08-27,158.821,161.236,153.991,154.402,14974265.0
2013-08-28,153.785,153.785,144.28,147.465,29658685.0
2013-08-29,149.521,152.604,148.185,150.24,15020818.0
2013-08-30,150.857,151.884,146.643,147.106,11364518.0
2013-08-31,150.857,151.884,146.643,147.106,11364518.0
2013-09-01,150.857,151.884,146.643,147.106,11364518.0
2013-09-02,149.007,152.861,149.007,152.09,11656780.0
2013-09-03,151.936,153.323,149.007,151.422,16279609.0
2013-09-04,147.671,150.908,143.252,149.521,26798967.0
2013-09-05,149.88,155.327,149.161,153.837,23637200.0
2013-09-06,153.169,157.382,152.45,154.762,14937069.0
2013-09-07,153.169,157.382,152.45,154.762,14937069.0
2013-09-08,153.169,157.382,152.45,154.762,14937069.0
2013-09-09,154.864,157.074,154.299,156.971,6498327.0
2013-09-10,159.026,164.833,158.821,164.319,21663463.0
2013-09-11,163.908,166.939,159.951,160.362,16290329.0
2013-09-12,161.493,164.01,159.129,161.544,10244723.0
2013-09-13,158.615,162.007,157.999,161.698,11290545.0
2013-09-14,158.615,162.007,157.999,161.698,11290545.0
2013-09-15,158.615,162.007,157.999,161.698,11290545.0
2013-09-16,164.935,167.35,163.651,166.991,12804652.0
2013-09-17,166.991,169.405,165.655,168.583,12102040.0
2013-09-18,169.303,169.354,164.113,166.066,9981218.0
2013-09-19,168.532,169.2,166.066,166.836,8723137.0
2013-09-20,166.734,169.405,166.528,168.84,10108664.0
2013-09-21,166.734,169.405,166.528,168.84,10108664.0
2013-09-22,166.734,169.405,166.528,168.84,10108664.0
2013-09-23,168.943,168.943,167.042,168.018,6689319.0
2013-09-24,168.018,171.307,166.836,171.101,7770437.0
2013-09-25,170.484,176.599,169.508,174.955,16043488.0
2013-09-26,176.188,176.496,172.951,174.235,5519868.0
2013-09-27,175.212,175.469,172.591,173.31,7340931.0
2013-09-28,175.212,175.469,172.591,173.31,7340931.0
2013-09-29,175.212,175.469,172.591,173.31,7340931.0
2013-09-30,171.461,173.824,170.433,173.824,8463471.0
2013-10-01,174.698,177.832,173.824,176.753,8843582.0
2013-10-02,175.725,177.781,173.619,177.781,10693482.0
2013-10-03,176.907,179.887,174.595,175.931,9426128.0
2013-10-04,174.955,177.216,174.955,176.034,4991345.0
2013-10-05,174.955,177.216,174.955,176.034,4991345.0
