,AMGN US Equity
2023-06-23,4.116
2023-06-24,4.116
2023-06-25,4.116
2023-06-26,4.159
2023-06-27,4.199
2023-06-28,4.223
2023-06-29,4.226
2023-06-30,4.21
2023-07-01,4.21
2023-07-02,4.21
2023-07-03,4.154
2023-07-04,4.154
2023-07-05,4.138
2023-07-06,4.192
2023-07-07,4.275
2023-07-08,4.275
2023-07-09,4.275
2023-07-10,4.159
2023-07-11,4.175
2023-07-12,4.142
2023-07-13,4.082
2023-07-14,4.086
2023-07-15,4.086
2023-07-16,4.086
2023-07-17,4.079
2023-07-18,3.996
2023-07-19,4.005
2023-07-20,3.985
2023-07-21,3.967
2023-07-22,3.967
2023-07-23,3.967
2023-07-24,3.957
2023-07-25,3.959
2023-07-26,3.968
2023-07-27,3.954
2023-07-28,3.948
2023-07-29,3.948
2023-07-30,3.948
2023-07-31,3.986
2023-08-01,4.021
2023-08-02,4.05
2023-08-03,4.051
2023-08-04,3.841
2023-08-05,3.841
2023-08-06,3.841
2023-08-07,3.697
2023-08-08,3.586
2023-08-09,3.606
2023-08-10,3.57
2023-08-11,3.568
2023-08-12,3.568
2023-08-13,3.568
2023-08-14,3.589
2023-08-15,3.521
2023-08-16,3.533
2023-08-17,3.521
2023-08-18,3.548
2023-08-19,3.548
2023-08-20,3.548
2023-08-21,3.563
2023-08-22,3.606
2023-08-23,3.609
2023-08-24,3.62
2023-08-25,3.624
2023-08-26,3.624
2023-08-27,3.624
2023-08-28,3.621
2023-08-29,3.578
2023-08-30,3.602
2023-08-31,3.624
2023-09-01,3.613
2023-09-02,3.613
2023-09-03,3.613
2023-09-04,3.613
2023-09-05,3.663
2023-09-06,3.736
2023-09-07,3.657
2023-09-08,3.586
2023-09-09,3.586
2023-09-10,3.586
2023-09-11,3.555
2023-09-12,3.574
2023-09-13,3.617
2023-09-14,3.547
2023-09-15,3.568
2023-09-16,3.568
2023-09-17,3.568
2023-09-18,3.549
2023-09-19,3.533
2023-09-20,3.44
2023-09-21,3.466
2023-09-22,3.489
2023-09-23,3.489
2023-09-24,3.489
2023-09-25,3.499
2023-09-26,3.471
2023-09-27,3.472
2023-09-28,3.448
2023-09-29,3.475
2023-09-30,3.475
2023-10-01,3.475
2023-10-02,3.507
2023-10-03,3.578
2023-10-04,3.518
2023-10-05,3.523
2023-10-06,3.492
2023-10-07,3.492
2023-10-08,3.492
2023-10-09,3.439
2023-10-10,3.443
2023-10-11,3.3
2023-10-12,3.283
2023-10-13,3.328
2023-10-14,3.328
2023-10-15,3.328
2023-10-16,3.294
2023-10-17,3.322
2023-10-18,3.319
2023-10-19,3.355
2023-10-20,3.376
2023-10-21,3.376
2023-10-22,3.376
2023-10-23,3.447
2023-10-24,3.409
2023-10-25,3.459
2023-10-26,3.49
2023-10-27,3.599
2023-10-28,3.599
2023-10-29,3.599
2023-10-30,3.576
2023-10-31,3.695
2023-11-01,3.6
2023-11-02,3.531
2023-11-03,3.488
2023-11-04,3.488
2023-11-05,3.488
2023-11-06,3.444
2023-11-07,3.466
2023-11-08,3.44
2023-11-09,3.56
2023-11-10,3.517
2023-11-11,3.517
2023-11-12,3.517
2023-11-13,3.525
2023-11-14,3.481
2023-11-15,3.443
2023-11-16,3.468
2023-11-17,3.515
2023-11-18,3.515
2023-11-19,3.515
2023-11-20,3.515
2023-11-21,3.549
2023-11-22,3.526
2023-11-23,3.526
2023-11-24,3.514
2023-11-25,3.514
2023-11-26,3.514
2023-11-27,3.53
2023-11-28,3.513
2023-11-29,3.499
2023-11-30,3.46
2023-12-01,3.424
2023-12-02,3.424
2023-12-03,3.424
2023-12-04,3.423
2023-12-05,3.444
2023-12-06,3.463
2023-12-07,3.438
2023-12-08,3.466
2023-12-09,3.466
2023-12-10,3.466
2023-12-11,3.428
2023-12-12,3.405
2023-12-13,3.305
2023-12-14,3.368
2023-12-15,3.379
2023-12-16,3.379
2023-12-17,3.379
2023-12-18,3.378
2023-12-19,3.342
2023-12-20,3.354
2023-12-21,3.329
2023-12-22,3.273
2023-12-23,3.273
2023-12-24,3.273
2023-12-25,3.273
2023-12-26,3.276
2023-12-27,3.246
2023-12-28,3.224
2023-12-29,3.229
2023-12-30,3.229
2023-12-31,3.229
2024-01-01,3.229
2024-01-02,3.127
2024-01-03,3.093
2024-01-04,3.068
2024-01-05,3.069
2024-01-06,3.069
2024-01-07,3.069
2024-01-08,2.992
2024-01-09,3.027
2024-01-10,3.054
2024-01-11,3.068
2024-01-12,3.034
2024-01-13,3.034
2024-01-14,3.034
2024-01-15,3.034
2024-01-16,3.064
2024-01-17,3.058
2024-01-18,3.054
2024-01-19,3.021
2024-01-20,3.021
2024-01-21,3.021
2024-01-22,2.992
2024-01-23,2.994
2024-01-24,3.037
2024-01-25,2.977
2024-01-26,2.963
2024-01-27,2.963
2024-01-28,2.963
2024-01-29,2.947
2024-01-30,2.936
2024-01-31,2.939
2024-02-01,2.846
2024-02-02,2.858
2024-02-03,2.858
2024-02-04,2.858
2024-02-05,2.869
2024-02-06,2.934
2024-02-07,3.134
2024-02-08,3.145
2024-02-09,3.18
2024-02-10,3.18
2024-02-11,3.18
2024-02-12,3.144
2024-02-13,3.187
2024-02-14,3.196
2024-02-15,3.182
2024-02-16,3.242
2024-02-17,3.242
2024-02-18,3.242
2024-02-19,3.242
2024-02-20,3.244
2024-02-21,3.248
2024-02-22,3.226
2024-02-23,3.182
2024-02-24,3.182
2024-02-25,3.182
2024-02-26,3.213
2024-02-27,3.304
2024-02-28,3.316
2024-02-29,3.36
2024-03-01,3.282
2024-03-02,3.282
2024-03-03,3.282
2024-03-04,3.293
2024-03-05,3.326
2024-03-06,3.327
2024-03-07,3.372
2024-03-08,3.361
2024-03-09,3.361
2024-03-10,3.361
2024-03-11,3.341
2024-03-12,3.327
2024-03-13,3.334
2024-03-14,3.388
2024-03-15,3.422
2024-03-16,3.422
2024-03-17,3.422
2024-03-18,3.396
2024-03-19,3.386
2024-03-20,3.37
2024-03-21,3.322
2024-03-22,3.332
2024-03-23,3.332
2024-03-24,3.332
2024-03-25,3.276
2024-03-26,3.265
2024-03-27,3.214
2024-03-28,3.236
2024-03-29,3.236
2024-03-30,3.236
2024-03-31,3.236
2024-04-01,3.251
2024-04-02,3.331
2024-04-03,3.353
2024-04-04,3.432
2024-04-05,3.408
2024-04-06,3.408
2024-04-07,3.408
2024-04-08,3.418
