,DE US Equity
2023-06-24,1.298
2023-06-25,1.298
2023-06-26,1.28
2023-06-27,1.282
2023-06-28,1.291
2023-06-29,1.289
2023-06-30,1.277
2023-07-01,1.277
2023-07-02,1.277
2023-07-03,1.273
2023-07-04,1.273
2023-07-05,1.279
2023-07-06,1.29
2023-07-07,1.259
2023-07-08,1.259
2023-07-09,1.259
2023-07-10,1.254
2023-07-11,1.233
2023-07-12,1.252
2023-07-13,1.246
2023-07-14,1.231
2023-07-15,1.231
2023-07-16,1.231
2023-07-17,1.213
2023-07-18,1.183
2023-07-19,1.17
2023-07-20,1.161
2023-07-21,1.168
2023-07-22,1.168
2023-07-23,1.168
2023-07-24,1.153
2023-07-25,1.143
2023-07-26,1.179
2023-07-27,1.191
2023-07-28,1.195
2023-07-29,1.195
2023-07-30,1.195
2023-07-31,1.188
2023-08-01,1.177
2023-08-02,1.185
2023-08-03,1.204
2023-08-04,1.203
2023-08-05,1.203
2023-08-06,1.203
2023-08-07,1.183
2023-08-08,1.186
2023-08-09,1.17
2023-08-10,1.174
2023-08-11,1.173
2023-08-12,1.173
2023-08-13,1.173
2023-08-14,1.166
2023-08-15,1.182
2023-08-16,1.204
2023-08-17,1.217
2023-08-18,1.298
2023-08-19,1.298
2023-08-20,1.298
2023-08-21,1.329
2023-08-22,1.349
2023-08-23,1.318
2023-08-24,1.344
2023-08-25,1.325
2023-08-26,1.325
2023-08-27,1.325
2023-08-28,1.31
2023-08-29,1.279
2023-08-30,1.251
2023-08-31,1.258
2023-09-01,1.234
2023-09-02,1.234
2023-09-03,1.234
2023-09-04,1.234
2023-09-05,1.247
2023-09-06,1.248
2023-09-07,1.256
2023-09-08,1.294
2023-09-09,1.294
2023-09-10,1.294
2023-09-11,1.296
2023-09-12,1.29
2023-09-13,1.29
2023-09-14,1.26
2023-09-15,1.357
2023-09-16,1.357
2023-09-17,1.357
2023-09-18,1.369
2023-09-19,1.411
2023-09-20,1.398
2023-09-21,1.451
2023-09-22,1.477
2023-09-23,1.477
2023-09-24,1.477
2023-09-25,1.463
2023-09-26,1.481
2023-09-27,1.463
2023-09-28,1.457
2023-09-29,1.485
2023-09-30,1.485
2023-10-01,1.485
2023-10-02,1.499
2023-10-03,1.503
2023-10-04,1.487
2023-10-05,1.492
2023-10-06,1.481
2023-10-07,1.481
2023-10-08,1.481
2023-10-09,1.464
2023-10-10,1.434
2023-10-11,1.44
2023-10-12,1.466
2023-10-13,1.472
2023-10-14,1.472
2023-10-15,1.472
2023-10-16,1.435
2023-10-17,1.433
2023-10-18,1.466
2023-10-19,1.47
2023-10-20,1.497
2023-10-21,1.497
2023-10-22,1.497
2023-10-23,1.505
2023-10-24,1.503
2023-10-25,1.51
2023-10-26,1.52
2023-10-27,1.555
2023-10-28,1.555
2023-10-29,1.555
2023-10-30,1.527
2023-10-31,1.537
2023-11-01,1.516
2023-11-02,1.503
2023-11-03,1.469
2023-11-04,1.469
2023-11-05,1.469
2023-11-06,1.485
2023-11-07,1.521
2023-11-08,1.52
2023-11-09,1.519
2023-11-10,1.502
2023-11-11,1.502
2023-11-12,1.502
2023-11-13,1.519
2023-11-14,1.498
2023-11-15,1.475
2023-11-16,1.484
2023-11-17,1.358
2023-11-18,1.358
2023-11-19,1.358
2023-11-20,1.371
2023-11-21,1.363
2023-11-22,1.432
2023-11-23,1.432
2023-11-24,1.438
2023-11-25,1.438
2023-11-26,1.438
2023-11-27,1.467
2023-11-28,1.476
2023-11-29,1.46
2023-11-30,1.458
2023-12-01,1.441
2023-12-02,1.441
2023-12-03,1.441
2023-12-04,1.462
2023-12-05,1.494
2023-12-06,1.476
2023-12-07,1.5
2023-12-08,1.49
2023-12-09,1.49
2023-12-10,1.49
2023-12-11,1.501
2023-12-12,1.507
2023-12-13,1.437
2023-12-14,1.395
2023-12-15,1.403
2023-12-16,1.403
2023-12-17,1.403
2023-12-18,1.415
2023-12-19,1.375
2023-12-20,1.394
2023-12-21,1.373
2023-12-22,1.36
2023-12-23,1.36
2023-12-24,1.36
2023-12-25,1.36
2023-12-26,1.345
2023-12-27,1.344
2023-12-28,1.347
2023-12-29,1.345
2023-12-30,1.345
2023-12-31,1.345
2024-01-01,1.345
2024-01-02,1.342
2024-01-03,1.367
2024-01-04,1.371
2024-01-05,1.358
2024-01-06,1.358
2024-01-07,1.358
2024-01-08,1.365
2024-01-09,1.381
2024-01-10,1.38
2024-01-11,1.392
2024-01-12,1.405
2024-01-13,1.405
2024-01-14,1.405
2024-01-15,1.405
2024-01-16,1.41
2024-01-17,1.435
2024-01-18,1.424
2024-01-19,1.419
2024-01-20,1.419
2024-01-21,1.419
2024-01-22,1.412
2024-01-23,1.402
2024-01-24,1.399
2024-01-25,1.382
2024-01-26,1.38
2024-01-27,1.38
2024-01-28,1.38
2024-01-29,1.366
2024-01-30,1.369
2024-01-31,1.38
2024-02-01,1.38
2024-02-02,1.384
2024-02-03,1.384
2024-02-04,1.384
2024-02-05,1.407
2024-02-06,1.397
2024-02-07,1.407
2024-02-08,1.408
2024-02-09,1.432
2024-02-10,1.432
2024-02-11,1.432
2024-02-12,1.402
2024-02-13,1.44
2024-02-14,1.419
2024-02-15,1.504
2024-02-16,1.551
2024-02-17,1.551
2024-02-18,1.551
2024-02-19,1.551
2024-02-20,1.58
2024-02-21,1.59
2024-02-22,1.593
2024-02-23,1.567
2024-02-24,1.567
2024-02-25,1.567
2024-02-26,1.572
2024-02-27,1.583
2024-02-28,1.565
2024-02-29,1.564
2024-03-01,1.552
2024-03-02,1.552
2024-03-03,1.552
2024-03-04,1.563
2024-03-05,1.553
2024-03-06,1.554
2024-03-07,1.518
2024-03-08,1.523
2024-03-09,1.523
2024-03-10,1.523
2024-03-11,1.519
2024-03-12,1.529
2024-03-13,1.504
2024-03-14,1.498
2024-03-15,1.486
2024-03-16,1.486
2024-03-17,1.486
2024-03-18,1.478
2024-03-19,1.455
2024-03-20,1.446
2024-03-21,1.432
2024-03-22,1.428
2024-03-23,1.428
2024-03-24,1.428
2024-03-25,1.431
2024-03-26,1.429
2024-03-27,1.387
2024-03-28,1.382
2024-03-29,1.382
2024-03-30,1.382
2024-03-31,1.382
2024-04-01,1.404
2024-04-02,1.405
2024-04-03,1.398
2024-04-04,1.394
2024-04-05,1.376
2024-04-06,1.376
2024-04-07,1.376
2024-04-08,1.382
