,VNOM US Equity
2023-06-23,9.1
2023-06-24,9.1
2023-06-25,9.1
2023-06-26,9.017
2023-06-27,8.986
2023-06-28,8.849
2023-06-29,8.697
2023-06-30,8.674
2023-07-01,8.674
2023-07-02,8.674
2023-07-03,8.783
2023-07-04,8.783
2023-07-05,8.916
2023-07-06,9.164
2023-07-07,9.031
2023-07-08,9.031
2023-07-09,9.031
2023-07-10,9.106
2023-07-11,8.909
2023-07-12,8.844
2023-07-13,8.671
2023-07-14,8.897
2023-07-15,8.897
2023-07-16,8.897
2023-07-17,8.883
2023-07-18,8.739
2023-07-19,8.823
2023-07-20,8.346
2023-07-21,8.28
2023-07-22,8.28
2023-07-23,8.28
2023-07-24,7.752
2023-07-25,7.671
2023-07-26,7.811
2023-07-27,7.963
2023-07-28,7.772
2023-07-29,7.772
2023-07-30,7.772
2023-07-31,7.372
2023-08-01,7.414
2023-08-02,7.646
2023-08-03,7.479
2023-08-04,7.528
2023-08-05,7.528
2023-08-06,7.528
2023-08-07,7.427
2023-08-08,7.405
2023-08-09,7.344
2023-08-10,7.511
2023-08-11,7.38
2023-08-12,7.38
2023-08-13,7.38
2023-08-14,7.443
2023-08-15,7.543
2023-08-16,7.592
2023-08-17,7.573
2023-08-18,7.533
2023-08-19,7.533
2023-08-20,7.533
2023-08-21,7.638
2023-08-22,7.722
2023-08-23,7.75
2023-08-24,7.636
2023-08-25,7.588
2023-08-26,7.588
2023-08-27,7.588
2023-08-28,7.4
2023-08-29,7.358
2023-08-30,7.308
2023-08-31,7.411
2023-09-01,7.448
2023-09-02,7.448
2023-09-03,7.448
2023-09-04,7.448
2023-09-05,8.135
2023-09-06,8.022
2023-09-07,8.08
2023-09-08,8.019
2023-09-09,8.019
2023-09-10,8.019
2023-09-11,8.103
2023-09-12,8.105
2023-09-13,8.097
2023-09-14,8.133
2023-09-15,8.136
2023-09-16,8.136
2023-09-17,8.136
2023-09-18,8.182
2023-09-19,8.323
2023-09-20,8.185
2023-09-21,8.287
2023-09-22,8.398
2023-09-23,8.398
2023-09-24,8.398
2023-09-25,8.284
2023-09-26,8.407
2023-09-27,8.205
2023-09-28,8.28
2023-09-29,8.434
2023-09-30,8.434
2023-10-01,8.434
2023-10-02,8.526
2023-10-03,8.557
2023-10-04,8.757
2023-10-05,8.822
2023-10-06,8.693
2023-10-07,8.693
2023-10-08,8.693
2023-10-09,8.47
2023-10-10,8.513
2023-10-11,8.47
2023-10-12,8.361
2023-10-13,8.16
2023-10-14,8.16
2023-10-15,8.16
2023-10-16,8.15
2023-10-17,8.128
2023-10-18,8.137
2023-10-19,8.117
2023-10-20,8.122
2023-10-21,8.122
2023-10-22,8.122
2023-10-23,8.242
2023-10-24,8.251
2023-10-25,8.166
2023-10-26,8.288
2023-10-27,8.369
2023-10-28,8.369
2023-10-29,8.369
2023-10-30,8.34
2023-10-31,8.413
2023-11-01,8.487
2023-11-02,8.375
2023-11-03,8.461
2023-11-04,8.461
2023-11-05,8.461
2023-11-06,8.502
2023-11-07,8.314
2023-11-08,8.309
2023-11-09,8.252
2023-11-10,7.964
2023-11-11,7.964
2023-11-12,7.964
2023-11-13,7.676
2023-11-14,7.925
2023-11-15,7.778
2023-11-16,7.956
2023-11-17,7.647
2023-11-18,7.647
2023-11-19,7.647
2023-11-20,7.617
2023-11-21,7.718
2023-11-22,7.665
2023-11-23,7.665
2023-11-24,7.499
2023-11-25,7.499
2023-11-26,7.499
2023-11-27,7.55
2023-11-28,7.612
2023-11-29,7.58
2023-11-30,7.526
2023-12-01,7.565
2023-12-02,7.565
2023-12-03,7.565
2023-12-04,7.553
2023-12-05,7.688
2023-12-06,8.649
2023-12-07,8.451
2023-12-08,8.272
2023-12-09,8.272
2023-12-10,8.272
2023-12-11,8.361
2023-12-12,8.327
2023-12-13,8.297
2023-12-14,8.134
2023-12-15,8.07
2023-12-16,8.07
2023-12-17,8.07
2023-12-18,7.862
2023-12-19,7.683
2023-12-20,7.168
2023-12-21,7.132
2023-12-22,7.214
2023-12-23,7.214
2023-12-24,7.214
2023-12-25,7.214
2023-12-26,7.157
2023-12-27,7.179
2023-12-28,7.227
2023-12-29,7.23
2023-12-30,7.23
2023-12-31,7.23
2024-01-01,7.23
2024-01-02,7.337
2024-01-03,7.136
2024-01-04,7.058
2024-01-05,7.099
2024-01-06,7.099
2024-01-07,7.099
2024-01-08,7.146
2024-01-09,7.162
2024-01-10,6.928
2024-01-11,6.399
2024-01-12,6.198
2024-01-13,6.198
2024-01-14,6.198
2024-01-15,6.198
2024-01-16,6.327
2024-01-17,6.32
2024-01-18,6.284
2024-01-19,6.237
2024-01-20,6.237
2024-01-21,6.237
2024-01-22,5.732
2024-01-23,5.911
2024-01-24,5.878
2024-01-25,5.769
2024-01-26,5.762
2024-01-27,5.762
2024-01-28,5.762
2024-01-29,5.764
2024-01-30,5.723
2024-01-31,5.78
2024-02-01,5.782
2024-02-02,5.775
2024-02-03,5.775
2024-02-04,5.775
2024-02-05,5.791
2024-02-06,5.729
2024-02-07,5.702
2024-02-08,5.689
2024-02-09,5.691
2024-02-10,5.691
2024-02-11,5.691
2024-02-12,5.519
2024-02-13,5.507
2024-02-14,5.424
2024-02-15,5.231
2024-02-16,5.098
2024-02-17,5.098
2024-02-18,5.098
2024-02-19,5.098
2024-02-20,5.13
2024-02-21,5.052
2024-02-22,5.386
2024-02-23,5.458
2024-02-24,5.458
2024-02-25,5.458
2024-02-26,5.504
2024-02-27,5.495
2024-02-28,5.513
2024-02-29,5.44
2024-03-01,5.367
2024-03-02,5.367
2024-03-03,5.367
2024-03-04,5.202
2024-03-05,5.05
2024-03-06,5.406
2024-03-07,5.437
2024-03-08,5.409
2024-03-09,5.409
2024-03-10,5.409
2024-03-11,5.364
2024-03-12,5.349
2024-03-13,5.299
2024-03-14,5.271
2024-03-15,5.311
2024-03-16,5.311
2024-03-17,5.311
2024-03-18,5.198
2024-03-19,5.098
2024-03-20,5.106
2024-03-21,4.76
2024-03-22,4.773
2024-03-23,4.773
2024-03-24,4.773
2024-03-25,4.721
2024-03-26,4.788
2024-03-27,4.739
2024-03-28,4.665
2024-03-29,4.665
2024-03-30,4.665
2024-03-31,4.665
2024-04-01,4.709
2024-04-02,4.676
2024-04-03,4.693
2024-04-04,4.781
2024-04-05,4.671
2024-04-06,4.671
2024-04-07,4.671
2024-04-08,4.639
