,CMI US Equity
2023-06-23,2.967
2023-06-24,2.967
2023-06-25,2.967
2023-06-26,2.937
2023-06-27,2.871
2023-06-28,2.877
2023-06-29,2.848
2023-06-30,2.812
2023-07-01,2.812
2023-07-02,2.812
2023-07-03,2.775
2023-07-04,2.775
2023-07-05,2.833
2023-07-06,2.846
2023-07-07,2.804
2023-07-08,2.804
2023-07-09,2.804
2023-07-10,2.724
2023-07-11,2.686
2023-07-12,2.687
2023-07-13,2.713
2023-07-14,2.738
2023-07-15,2.738
2023-07-16,2.738
2023-07-17,2.712
2023-07-18,2.67
2023-07-19,2.673
2023-07-20,2.661
2023-07-21,2.674
2023-07-22,2.674
2023-07-23,2.674
2023-07-24,2.683
2023-07-25,2.684
2023-07-26,2.7
2023-07-27,2.676
2023-07-28,2.674
2023-07-29,2.674
2023-07-30,2.674
2023-07-31,2.653
2023-08-01,2.611
2023-08-02,2.639
2023-08-03,2.896
2023-08-04,2.971
2023-08-05,2.971
2023-08-06,2.971
2023-08-07,2.962
2023-08-08,2.951
2023-08-09,2.948
2023-08-10,2.965
2023-08-11,2.947
2023-08-12,2.947
2023-08-13,2.947
2023-08-14,2.967
2023-08-15,3.025
2023-08-16,3.028
2023-08-17,3.02
2023-08-18,3.011
2023-08-19,3.011
2023-08-20,3.011
2023-08-21,3.011
2023-08-22,2.998
2023-08-23,3.002
2023-08-24,3.027
2023-08-25,3.01
2023-08-26,3.01
2023-08-27,3.01
2023-08-28,3.003
2023-08-29,3.035
2023-08-30,3.01
2023-08-31,3.036
2023-09-01,2.952
2023-09-02,2.952
2023-09-03,2.952
2023-09-04,2.952
2023-09-05,3.013
2023-09-06,2.964
2023-09-07,3.004
2023-09-08,2.974
2023-09-09,2.974
2023-09-10,2.974
2023-09-11,2.99
2023-09-12,2.967
2023-09-13,2.99
2023-09-14,2.947
2023-09-15,2.968
2023-09-16,2.968
2023-09-17,2.968
2023-09-18,2.939
2023-09-19,2.982
2023-09-20,3.006
2023-09-21,3.058
2023-09-22,3.032
2023-09-23,3.032
2023-09-24,3.032
2023-09-25,3.023
2023-09-26,3.055
2023-09-27,3.043
2023-09-28,3.025
2023-09-29,3.063
2023-09-30,3.063
2023-10-01,3.063
2023-10-02,3.103
2023-10-03,3.125
2023-10-04,3.074
2023-10-05,3.104
2023-10-06,3.074
2023-10-07,3.074
2023-10-08,3.074
2023-10-09,3.068
2023-10-10,3.053
2023-10-11,3.04
2023-10-12,3.073
2023-10-13,3.071
2023-10-14,3.071
2023-10-15,3.071
2023-10-16,3.064
2023-10-17,3.056
2023-10-18,3.123
2023-10-19,3.154
2023-10-20,3.19
2023-10-21,3.19
2023-10-22,3.19
2023-10-23,3.233
2023-10-24,3.19
2023-10-25,3.199
2023-10-26,3.206
2023-10-27,3.249
2023-10-28,3.249
2023-10-29,3.249
2023-10-30,3.213
2023-10-31,3.233
2023-11-01,3.207
2023-11-02,3.198
2023-11-03,3.085
2023-11-04,3.085
2023-11-05,3.085
2023-11-06,3.168
2023-11-07,3.173
2023-11-08,3.205
2023-11-09,3.235
2023-11-10,3.182
2023-11-11,3.182
2023-11-12,3.182
2023-11-13,3.205
2023-11-14,3.126
2023-11-15,3.115
2023-11-16,3.119
2023-11-17,3.091
2023-11-18,3.091
2023-11-19,3.091
2023-11-20,3.109
2023-11-21,3.114
2023-11-22,3.081
2023-11-23,3.081
2023-11-24,3.068
2023-11-25,3.068
2023-11-26,3.068
2023-11-27,3.082
2023-11-28,3.091
2023-11-29,3.089
2023-11-30,3.086
2023-12-01,3.056
2023-12-02,3.056
2023-12-03,3.056
2023-12-04,2.992
2023-12-05,3.025
2023-12-06,2.999
2023-12-07,2.998
2023-12-08,3.0
2023-12-09,3.0
2023-12-10,3.0
2023-12-11,2.939
2023-12-12,2.948
2023-12-13,2.89
2023-12-14,2.786
2023-12-15,2.859
2023-12-16,2.859
2023-12-17,2.859
2023-12-18,2.85
2023-12-19,2.824
2023-12-20,2.871
2023-12-21,2.83
2023-12-22,2.914
2023-12-23,2.914
2023-12-24,2.914
2023-12-25,2.914
2023-12-26,2.884
2023-12-27,2.879
2023-12-28,2.871
2023-12-29,2.883
2023-12-30,2.883
2023-12-31,2.883
2024-01-01,2.883
2024-01-02,2.863
2024-01-03,2.905
2024-01-04,2.928
2024-01-05,2.9
2024-01-06,2.9
2024-01-07,2.9
2024-01-08,2.864
2024-01-09,2.885
2024-01-10,2.888
2024-01-11,2.908
2024-01-12,2.913
2024-01-13,2.913
2024-01-14,2.913
2024-01-15,2.913
2024-01-16,2.942
2024-01-17,2.964
2024-01-18,2.962
2024-01-19,3.014
2024-01-20,3.014
2024-01-21,3.014
2024-01-22,2.954
2024-01-23,2.925
2024-01-24,2.93
2024-01-25,2.892
2024-01-26,2.871
2024-01-27,2.871
2024-01-28,2.871
2024-01-29,2.868
2024-01-30,2.845
2024-01-31,2.887
2024-02-01,2.843
2024-02-02,2.824
2024-02-03,2.824
2024-02-04,2.824
2024-02-05,2.865
2024-02-06,2.739
2024-02-07,2.777
2024-02-08,2.762
2024-02-09,2.741
2024-02-10,2.741
2024-02-11,2.741
2024-02-12,2.688
2024-02-13,2.712
2024-02-14,2.65
2024-02-15,2.597
2024-02-16,2.59
2024-02-17,2.59
2024-02-18,2.59
2024-02-19,2.59
2024-02-20,2.642
2024-02-21,2.627
2024-02-22,2.613
2024-02-23,2.603
2024-02-24,2.603
2024-02-25,2.603
2024-02-26,2.584
2024-02-27,2.561
2024-02-28,2.544
2024-02-29,2.561
2024-03-01,2.545
2024-03-02,2.545
2024-03-03,2.545
2024-03-04,2.535
2024-03-05,2.535
2024-03-06,2.515
2024-03-07,2.584
2024-03-08,2.561
2024-03-09,2.561
2024-03-10,2.561
2024-03-11,2.546
2024-03-12,2.55
2024-03-13,2.545
2024-03-14,2.609
2024-03-15,2.504
2024-03-16,2.504
2024-03-17,2.504
2024-03-18,2.405
2024-03-19,2.449
2024-03-20,2.397
2024-03-21,2.362
2024-03-22,2.37
2024-03-23,2.37
2024-03-24,2.37
2024-03-25,2.392
2024-03-26,2.358
2024-03-27,2.335
2024-03-28,2.336
2024-03-29,2.336
2024-03-30,2.336
2024-03-31,2.336
2024-04-01,2.337
2024-04-02,2.326
2024-04-03,2.335
2024-04-04,2.335
2024-04-05,2.289
2024-04-06,2.289
2024-04-07,2.289
2024-04-08,2.291
