,NFG US Equity
2023-06-23,4.113
2023-06-24,4.113
2023-06-25,4.113
2023-06-26,4.064
2023-06-27,4.029
2023-06-28,4.024
2023-06-29,3.944
2023-06-30,3.934
2023-07-01,3.934
2023-07-02,3.934
2023-07-03,3.926
2023-07-04,3.926
2023-07-05,3.929
2023-07-06,4.01
2023-07-07,4.027
2023-07-08,4.027
2023-07-09,4.027
2023-07-10,4.049
2023-07-11,3.962
2023-07-12,3.907
2023-07-13,3.889
2023-07-14,3.992
2023-07-15,3.992
2023-07-16,3.992
2023-07-17,4.014
2023-07-18,3.929
2023-07-19,3.895
2023-07-20,3.877
2023-07-21,3.891
2023-07-22,3.891
2023-07-23,3.891
2023-07-24,3.905
2023-07-25,3.873
2023-07-26,3.862
2023-07-27,3.928
2023-07-28,3.869
2023-07-29,3.869
2023-07-30,3.869
2023-07-31,3.814
2023-08-01,3.872
2023-08-02,3.863
2023-08-03,3.793
2023-08-04,3.746
2023-08-05,3.746
2023-08-06,3.746
2023-08-07,3.728
2023-08-08,3.759
2023-08-09,3.639
2023-08-10,3.664
2023-08-11,3.67
2023-08-12,3.67
2023-08-13,3.67
2023-08-14,3.731
2023-08-15,3.794
2023-08-16,3.788
2023-08-17,3.784
2023-08-18,3.779
2023-08-19,3.779
2023-08-20,3.779
2023-08-21,3.779
2023-08-22,3.842
2023-08-23,3.75
2023-08-24,3.784
2023-08-25,3.787
2023-08-26,3.787
2023-08-27,3.787
2023-08-28,3.774
2023-08-29,3.771
2023-08-30,3.765
2023-08-31,3.725
2023-09-01,3.725
2023-09-02,3.725
2023-09-03,3.725
2023-09-04,3.725
2023-09-05,3.851
2023-09-06,3.893
2023-09-07,3.892
2023-09-08,3.86
2023-09-09,3.86
2023-09-10,3.86
2023-09-11,3.881
2023-09-12,3.837
2023-09-13,3.822
2023-09-14,3.716
2023-09-15,3.727
2023-09-16,3.727
2023-09-17,3.727
2023-09-18,3.69
2023-09-19,3.765
2023-09-20,3.792
2023-09-21,3.838
2023-09-22,3.874
2023-09-23,3.874
2023-09-24,3.874
2023-09-25,3.841
2023-09-26,3.871
2023-09-27,3.835
2023-09-28,3.839
2023-09-29,3.856
2023-09-30,3.856
2023-10-01,3.856
2023-10-02,3.965
2023-10-03,3.937
2023-10-04,3.959
2023-10-05,3.916
2023-10-06,3.855
2023-10-07,3.855
2023-10-08,3.855
2023-10-09,3.724
2023-10-10,3.698
2023-10-11,3.688
2023-10-12,3.694
2023-10-13,3.713
2023-10-14,3.713
2023-10-15,3.713
2023-10-16,3.682
2023-10-17,3.608
2023-10-18,3.679
2023-10-19,3.709
2023-10-20,3.756
2023-10-21,3.756
2023-10-22,3.756
2023-10-23,3.826
2023-10-24,3.801
2023-10-25,3.829
2023-10-26,3.851
2023-10-27,3.91
2023-10-28,3.91
2023-10-29,3.91
2023-10-30,3.969
2023-10-31,3.938
2023-11-01,3.883
2023-11-02,3.78
2023-11-03,3.704
2023-11-04,3.704
2023-11-05,3.704
2023-11-06,3.799
2023-11-07,3.863
2023-11-08,3.95
2023-11-09,3.992
2023-11-10,3.965
2023-11-11,3.965
2023-11-12,3.965
2023-11-13,3.953
2023-11-14,3.848
2023-11-15,3.853
2023-11-16,3.899
2023-11-17,3.921
2023-11-18,3.921
2023-11-19,3.921
2023-11-20,3.958
2023-11-21,3.987
2023-11-22,3.926
2023-11-23,3.926
2023-11-24,3.916
2023-11-25,3.916
2023-11-26,3.916
2023-11-27,3.94
2023-11-28,3.953
2023-11-29,3.98
2023-11-30,3.941
2023-12-01,3.886
2023-12-02,3.886
2023-12-03,3.886
2023-12-04,3.89
2023-12-05,3.989
2023-12-06,3.992
2023-12-07,3.952
2023-12-08,3.946
2023-12-09,3.946
2023-12-10,3.946
2023-12-11,3.937
2023-12-12,4.021
2023-12-13,3.908
2023-12-14,3.903
2023-12-15,3.956
2023-12-16,3.956
2023-12-17,3.956
2023-12-18,3.933
2023-12-19,3.917
2023-12-20,4.01
2023-12-21,3.969
2023-12-22,3.942
2023-12-23,3.942
2023-12-24,3.942
2023-12-25,3.942
2023-12-26,3.948
2023-12-27,3.985
2023-12-28,3.954
2023-12-29,3.95
2023-12-30,3.95
2023-12-31,3.95
2024-01-01,3.95
2024-01-02,3.9
2024-01-03,3.917
2024-01-04,3.914
2024-01-05,3.918
2024-01-06,3.918
2024-01-07,3.918
2024-01-08,3.891
2024-01-09,3.897
2024-01-10,3.917
2024-01-11,3.973
2024-01-12,3.934
2024-01-13,3.934
2024-01-14,3.934
2024-01-15,3.934
2024-01-16,4.032
2024-01-17,4.076
2024-01-18,4.153
2024-01-19,4.146
2024-01-20,4.146
2024-01-21,4.146
2024-01-22,4.163
2024-01-23,4.172
2024-01-24,4.235
2024-01-25,4.192
2024-01-26,4.172
2024-01-27,4.172
2024-01-28,4.172
2024-01-29,4.163
2024-01-30,4.152
2024-01-31,4.213
2024-02-01,4.183
2024-02-02,4.245
2024-02-03,4.245
2024-02-04,4.245
2024-02-05,4.349
2024-02-06,4.308
2024-02-07,4.337
2024-02-08,4.094
2024-02-09,4.188
2024-02-10,4.188
2024-02-11,4.188
2024-02-12,4.115
2024-02-13,4.246
2024-02-14,4.271
2024-02-15,4.173
2024-02-16,4.16
2024-02-17,4.16
2024-02-18,4.16
2024-02-19,4.16
2024-02-20,4.117
2024-02-21,4.025
2024-02-22,4.058
2024-02-23,4.078
2024-02-24,4.078
2024-02-25,4.078
2024-02-26,4.116
2024-02-27,4.075
2024-02-28,4.1
2024-02-29,4.097
2024-03-01,4.095
2024-03-02,4.095
2024-03-03,4.095
2024-03-04,3.988
2024-03-05,3.988
2024-03-06,3.935
2024-03-07,3.913
2024-03-08,3.929
2024-03-09,3.929
2024-03-10,3.929
2024-03-11,3.848
2024-03-12,3.872
2024-03-13,3.863
2024-03-14,3.921
2024-03-15,3.89
2024-03-16,3.89
2024-03-17,3.89
2024-03-18,3.89
2024-03-19,3.837
2024-03-20,3.834
2024-03-21,3.801
2024-03-22,3.848
2024-03-23,3.848
2024-03-24,3.848
2024-03-25,3.814
2024-03-26,3.827
2024-03-27,3.733
2024-03-28,3.682
2024-03-29,3.682
2024-03-30,3.682
2024-03-31,3.682
2024-04-01,3.721
2024-04-02,3.716
2024-04-03,3.709
2024-04-04,3.728
2024-04-05,3.743
2024-04-06,3.743
2024-04-07,3.743
2024-04-08,3.695
