,BMY US Equity
2023-06-23,3.861
2023-06-24,3.861
2023-06-25,3.861
2023-06-26,3.876
2023-06-27,3.875
2023-06-28,3.915
2023-06-29,3.921
2023-06-30,3.924
2023-07-01,3.924
2023-07-02,3.924
2023-07-03,3.895
2023-07-04,3.895
2023-07-05,3.877
2023-07-06,3.921
2023-07-07,3.97
2023-07-08,3.97
2023-07-09,3.97
2023-07-10,3.979
2023-07-11,3.757
2023-07-12,3.788
2023-07-13,3.788
2023-07-14,3.809
2023-07-15,3.809
2023-07-16,3.809
2023-07-17,3.796
2023-07-18,3.787
2023-07-19,3.78
2023-07-20,3.784
2023-07-21,3.73
2023-07-22,3.73
2023-07-23,3.73
2023-07-24,3.727
2023-07-25,3.784
2023-07-26,3.805
2023-07-27,3.983
2023-07-28,3.813
2023-07-29,3.813
2023-07-30,3.813
2023-07-31,3.765
2023-08-01,3.805
2023-08-02,3.792
2023-08-03,3.824
2023-08-04,3.871
2023-08-05,3.871
2023-08-06,3.871
2023-08-07,3.872
2023-08-08,3.892
2023-08-09,3.863
2023-08-10,3.832
2023-08-11,3.849
2023-08-12,3.849
2023-08-13,3.849
2023-08-14,3.825
2023-08-15,3.817
2023-08-16,3.868
2023-08-17,3.792
2023-08-18,3.798
2023-08-19,3.798
2023-08-20,3.798
2023-08-21,3.807
2023-08-22,3.81
2023-08-23,3.829
2023-08-24,3.833
2023-08-25,3.783
2023-08-26,3.783
2023-08-27,3.783
2023-08-28,3.81
2023-08-29,3.921
2023-08-30,3.951
2023-08-31,3.998
2023-09-01,3.974
2023-09-02,3.974
2023-09-03,3.974
2023-09-04,3.974
2023-09-05,4.064
2023-09-06,4.13
2023-09-07,4.11
2023-09-08,4.032
2023-09-09,4.032
2023-09-10,4.032
2023-09-11,4.032
2023-09-12,4.071
2023-09-13,4.111
2023-09-14,4.122
2023-09-15,4.191
2023-09-16,4.191
2023-09-17,4.191
2023-09-18,4.212
2023-09-19,4.209
2023-09-20,4.198
2023-09-21,4.177
2023-09-22,4.189
2023-09-23,4.189
2023-09-24,4.189
2023-09-25,4.171
2023-09-26,4.215
2023-09-27,4.263
2023-09-28,4.244
2023-09-29,4.252
2023-09-30,4.252
2023-10-01,4.252
2023-10-02,4.265
2023-10-03,4.312
2023-10-04,4.35
2023-10-05,4.33
2023-10-06,4.324
2023-10-07,4.324
2023-10-08,4.324
2023-10-09,4.328
2023-10-10,4.345
2023-10-11,4.325
2023-10-12,4.355
2023-10-13,4.339
2023-10-14,4.339
2023-10-15,4.339
2023-10-16,4.285
2023-10-17,4.267
2023-10-18,4.306
2023-10-19,4.334
2023-10-20,4.337
2023-10-21,4.337
2023-10-22,4.337
2023-10-23,4.373
2023-10-24,4.364
2023-10-25,4.326
2023-10-26,4.623
2023-10-27,4.752
2023-10-28,4.752
2023-10-29,4.752
2023-10-30,4.726
2023-10-31,4.701
2023-11-01,4.728
2023-11-02,4.742
2023-11-03,4.59
2023-11-04,4.59
2023-11-05,4.59
2023-11-06,4.592
2023-11-07,4.636
2023-11-08,4.625
2023-11-09,4.821
2023-11-10,4.802
2023-11-11,4.802
2023-11-12,4.802
2023-11-13,4.83
2023-11-14,4.795
2023-11-15,4.697
2023-11-16,4.765
2023-11-17,4.765
2023-11-18,4.765
2023-11-19,4.765
2023-11-20,4.954
2023-11-21,4.997
2023-11-22,4.902
2023-11-23,4.902
2023-11-24,4.868
2023-11-25,4.868
2023-11-26,4.868
2023-11-27,4.942
2023-11-28,4.952
2023-11-29,4.972
2023-11-30,4.905
2023-12-01,4.835
2023-12-02,4.835
2023-12-03,4.835
2023-12-04,4.847
2023-12-05,4.822
2023-12-06,4.856
2023-12-07,4.829
2023-12-08,4.815
2023-12-09,4.815
2023-12-10,4.815
2023-12-11,4.741
2023-12-12,4.796
2023-12-13,4.671
2023-12-14,4.706
2023-12-15,4.76
2023-12-16,4.76
2023-12-17,4.76
2023-12-18,4.72
2023-12-19,4.65
2023-12-20,4.755
2023-12-21,4.728
2023-12-22,4.634
2023-12-23,4.634
2023-12-24,4.634
2023-12-25,4.634
2023-12-26,4.71
2023-12-27,4.732
2023-12-28,4.731
2023-12-29,4.723
2023-12-30,4.723
2023-12-31,4.723
2024-01-01,4.723
2024-01-02,4.593
2024-01-03,4.634
2024-01-04,4.603
2024-01-05,4.587
2024-01-06,4.587
2024-01-07,4.587
2024-01-08,4.625
2024-01-09,4.672
2024-01-10,4.729
2024-01-11,4.77
2024-01-12,4.766
2024-01-13,4.766
2024-01-14,4.766
2024-01-15,4.766
2024-01-16,4.795
2024-01-17,4.797
2024-01-18,4.795
2024-01-19,4.793
2024-01-20,4.793
2024-01-21,4.793
2024-01-22,4.847
2024-01-23,4.794
2024-01-24,4.782
2024-01-25,4.843
2024-01-26,4.834
2024-01-27,4.834
2024-01-28,4.834
2024-01-29,4.818
2024-01-30,4.865
2024-01-31,4.916
2024-02-01,4.937
2024-02-02,4.933
2024-02-03,4.933
2024-02-04,4.933
2024-02-05,5.005
2024-02-06,4.943
2024-02-07,5.006
2024-02-08,4.999
2024-02-09,4.889
2024-02-10,4.889
2024-02-11,4.889
2024-02-12,4.894
2024-02-13,4.999
2024-02-14,4.981
2024-02-15,4.925
2024-02-16,4.884
2024-02-17,4.884
2024-02-18,4.884
2024-02-19,4.884
2024-02-20,4.884
2024-02-21,4.783
2024-02-22,4.744
2024-02-23,4.714
2024-02-24,4.714
2024-02-25,4.714
2024-02-26,4.824
2024-02-27,4.835
2024-02-28,4.796
2024-02-29,4.812
2024-03-01,4.799
2024-03-02,4.799
2024-03-03,4.799
2024-03-04,4.796
2024-03-05,4.713
2024-03-06,4.575
2024-03-07,4.583
2024-03-08,4.54
2024-03-09,4.54
2024-03-10,4.54
2024-03-11,4.509
2024-03-12,4.506
2024-03-13,4.656
2024-03-14,4.67
2024-03-15,4.683
2024-03-16,4.683
2024-03-17,4.683
2024-03-18,4.751
2024-03-19,4.732
2024-03-20,4.725
2024-03-21,4.751
2024-03-22,4.718
2024-03-23,4.718
2024-03-24,4.718
2024-03-25,4.689
2024-03-26,4.663
2024-03-27,4.601
2024-03-28,4.518
2024-03-29,4.518
2024-03-30,4.518
2024-03-31,4.518
2024-04-01,4.624
2024-04-02,4.646
2024-04-03,4.696
2024-04-04,4.712
2024-04-05,4.719
2024-04-06,4.719
2024-04-07,4.719
2024-04-08,4.74
