,LOW US Equity
2023-06-23,2.298
2023-06-24,2.298
2023-06-25,2.298
2023-06-26,2.269
2023-06-27,2.212
2023-06-28,2.231
2023-06-29,2.228
2023-06-30,2.2
2023-07-01,2.2
2023-07-02,2.2
2023-07-03,2.211
2023-07-04,2.211
2023-07-05,2.202
2023-07-06,2.242
2023-07-07,2.237
2023-07-08,2.237
2023-07-09,2.237
2023-07-10,2.167
2023-07-11,2.164
2023-07-12,2.139
2023-07-13,2.163
2023-07-14,2.17
2023-07-15,2.17
2023-07-16,2.17
2023-07-17,2.178
2023-07-18,2.168
2023-07-19,2.159
2023-07-20,2.158
2023-07-21,2.132
2023-07-22,2.132
2023-07-23,2.132
2023-07-24,2.13
2023-07-25,2.12
2023-07-26,2.119
2023-07-27,2.112
2023-07-28,2.11
2023-07-29,2.11
2023-07-30,2.11
2023-07-31,2.117
2023-08-01,2.135
2023-08-02,2.162
2023-08-03,2.188
2023-08-04,2.223
2023-08-05,2.223
2023-08-06,2.223
2023-08-07,2.211
2023-08-08,2.235
2023-08-09,2.238
2023-08-10,2.226
2023-08-11,2.198
2023-08-12,2.198
2023-08-13,2.198
2023-08-14,2.171
2023-08-15,2.191
2023-08-16,2.208
2023-08-17,2.248
2023-08-18,2.236
2023-08-19,2.236
2023-08-20,2.236
2023-08-21,2.254
2023-08-22,2.168
2023-08-23,2.171
2023-08-24,2.212
2023-08-25,2.211
2023-08-26,2.211
2023-08-27,2.211
2023-08-28,2.205
2023-08-29,2.174
2023-08-30,2.137
2023-08-31,2.135
2023-09-01,2.116
2023-09-02,2.116
2023-09-03,2.116
2023-09-04,2.116
2023-09-05,2.135
2023-09-06,2.142
2023-09-07,2.106
2023-09-08,2.137
2023-09-09,2.137
2023-09-10,2.137
2023-09-11,2.131
2023-09-12,2.145
2023-09-13,2.16
2023-09-14,2.141
2023-09-15,2.246
2023-09-16,2.246
2023-09-17,2.246
2023-09-18,2.27
2023-09-19,2.272
2023-09-20,2.3
2023-09-21,2.351
2023-09-22,2.352
2023-09-23,2.352
2023-09-24,2.352
2023-09-25,2.33
2023-09-26,2.374
2023-09-27,2.393
2023-09-28,2.383
2023-09-29,2.382
2023-09-30,2.382
2023-10-01,2.382
2023-10-02,2.404
2023-10-03,2.471
2023-10-04,2.478
2023-10-05,2.475
2023-10-06,2.478
2023-10-07,2.478
2023-10-08,2.478
2023-10-09,2.463
2023-10-10,2.439
2023-10-11,2.432
2023-10-12,2.511
2023-10-13,2.526
2023-10-14,2.526
2023-10-15,2.526
2023-10-16,2.494
2023-10-17,2.495
2023-10-18,2.556
2023-10-19,2.596
2023-10-20,2.596
2023-10-21,2.596
2023-10-22,2.596
2023-10-23,2.625
2023-10-24,2.639
2023-10-25,2.64
2023-10-26,2.651
2023-10-27,2.667
2023-10-28,2.667
2023-10-29,2.667
2023-10-30,2.594
2023-10-31,2.556
2023-11-01,2.539
2023-11-02,2.499
2023-11-03,2.488
2023-11-04,2.488
2023-11-05,2.488
2023-11-06,2.489
2023-11-07,2.485
2023-11-08,2.484
2023-11-09,2.538
2023-11-10,2.485
2023-11-11,2.485
2023-11-12,2.485
2023-11-13,2.494
2023-11-14,2.391
2023-11-15,2.36
2023-11-16,2.39
2023-11-17,2.374
2023-11-18,2.374
2023-11-19,2.374
2023-11-20,2.365
2023-11-21,2.387
2023-11-22,2.368
2023-11-23,2.368
2023-11-24,2.361
2023-11-25,2.361
2023-11-26,2.361
2023-11-27,2.352
2023-11-28,2.336
2023-11-29,2.337
2023-11-30,2.35
2023-12-01,2.291
2023-12-02,2.291
2023-12-03,2.291
2023-12-04,2.251
2023-12-05,2.269
2023-12-06,2.239
2023-12-07,2.243
2023-12-08,2.248
2023-12-09,2.248
2023-12-10,2.248
2023-12-11,2.264
2023-12-12,2.239
2023-12-13,2.161
2023-12-14,2.065
2023-12-15,2.049
2023-12-16,2.049
2023-12-17,2.049
2023-12-18,2.063
2023-12-19,2.05
2023-12-20,2.082
2023-12-21,2.068
2023-12-22,2.073
2023-12-23,2.073
2023-12-24,2.073
2023-12-25,2.073
2023-12-26,2.074
2023-12-27,2.074
2023-12-28,2.074
2023-12-29,2.077
2023-12-30,2.077
2023-12-31,2.077
2024-01-01,2.077
2024-01-02,2.114
2024-01-03,2.182
2024-01-04,2.193
2024-01-05,2.18
2024-01-06,2.18
2024-01-07,2.18
2024-01-08,2.133
2024-01-09,2.135
2024-01-10,2.104
2024-01-11,2.109
2024-01-12,2.116
2024-01-13,2.116
2024-01-14,2.116
2024-01-15,2.116
2024-01-16,2.101
2024-01-17,2.124
2024-01-18,2.123
2024-01-19,2.105
2024-01-20,2.105
2024-01-21,2.105
2024-01-22,2.102
2024-01-23,2.144
2024-01-24,2.184
2024-01-25,2.169
2024-01-26,2.17
2024-01-27,2.17
2024-01-28,2.17
2024-01-29,2.175
2024-01-30,2.148
2024-01-31,2.163
2024-02-01,2.09
2024-02-02,2.097
2024-02-03,2.097
2024-02-04,2.097
2024-02-05,2.111
2024-02-06,2.11
2024-02-07,2.076
2024-02-08,2.089
2024-02-09,2.071
2024-02-10,2.071
2024-02-11,2.071
2024-02-12,2.003
2024-02-13,2.042
2024-02-14,2.028
2024-02-15,2.016
2024-02-16,2.033
2024-02-17,2.033
2024-02-18,2.033
2024-02-19,2.033
2024-02-20,2.045
2024-02-21,2.025
2024-02-22,2.001
2024-02-23,1.983
2024-02-24,1.983
2024-02-25,1.983
2024-02-26,1.994
2024-02-27,1.956
2024-02-28,1.92
2024-02-29,1.905
2024-03-01,1.876
2024-03-02,1.876
2024-03-03,1.876
2024-03-04,1.889
2024-03-05,1.899
2024-03-06,1.897
2024-03-07,1.892
2024-03-08,1.89
2024-03-09,1.89
2024-03-10,1.89
2024-03-11,1.899
2024-03-12,1.881
2024-03-13,1.849
2024-03-14,1.87
2024-03-15,1.869
2024-03-16,1.869
2024-03-17,1.869
2024-03-18,1.879
2024-03-19,1.845
2024-03-20,1.815
2024-03-21,1.752
2024-03-22,1.769
2024-03-23,1.769
2024-03-24,1.769
2024-03-25,1.8
2024-03-26,1.819
2024-03-27,1.805
2024-03-28,1.795
2024-03-29,1.795
2024-03-30,1.795
2024-03-31,1.795
2024-04-01,1.834
2024-04-02,1.871
2024-04-03,1.9
2024-04-04,1.921
2024-04-05,1.91
2024-04-06,1.91
2024-04-07,1.91
2024-04-08,1.885
