,VEI NO Equity,VEI NO Equity,VEI NO Equity,VEI NO Equity,VEI NO Equity
2020-10-31,75.026,76.832,74.887,76.138,59863.0
2020-11-01,75.026,76.832,74.887,76.138,59863.0
2020-11-02,76.415,77.527,76.415,76.415,57311.0
2020-11-03,76.415,78.083,76.415,76.554,57096.0
2020-11-04,77.11,77.527,76.138,76.415,99556.0
2020-11-05,76.415,78.083,76.415,77.805,51462.0
2020-11-06,77.805,78.36,77.527,77.666,28540.0
2020-11-07,77.805,78.36,77.527,77.666,28540.0
2020-11-08,77.805,78.36,77.527,77.666,28540.0
2020-11-09,77.805,81.417,77.805,80.306,66627.0
2020-11-10,79.611,81.278,79.194,80.167,44367.0
2020-11-11,81.139,81.278,80.167,80.445,99495.0
2020-11-12,85.446,90.031,85.446,88.503,403860.0
2020-11-13,88.503,88.503,86.836,86.975,176325.0
2020-11-14,88.503,88.503,86.836,86.975,176325.0
2020-11-15,88.503,88.503,86.836,86.975,176325.0
2020-11-16,88.92,90.309,88.086,88.781,225545.0
2020-11-17,90.031,90.448,89.475,89.475,196835.0
2020-11-18,90.17,92.81,90.031,91.56,178248.0
2020-11-19,92.671,92.81,91.004,91.282,97830.0
2020-11-20,91.837,92.254,89.892,90.17,183412.0
2020-11-21,91.837,92.254,89.892,90.17,183412.0
2020-11-22,91.837,92.254,89.892,90.17,183412.0
2020-11-23,90.309,91.421,89.475,89.892,141017.0
2020-11-24,90.17,90.865,89.892,89.892,83028.0
2020-11-25,90.309,90.865,89.614,89.892,133344.0
2020-11-26,90.587,90.587,89.614,89.614,119772.0
2020-11-27,91.282,91.282,90.309,90.587,113791.0
2020-11-28,91.282,91.282,90.309,90.587,113791.0
2020-11-29,91.282,91.282,90.309,90.587,113791.0
2020-11-30,91.004,92.393,90.309,90.587,248830.0
2020-12-01,91.282,92.115,90.726,91.56,81496.0
2020-12-02,91.698,92.532,91.282,91.56,105514.0
2020-12-03,92.393,92.393,90.309,91.421,142327.0
2020-12-04,92.845,95.527,91.84,94.689,264510.0
2020-12-05,92.845,95.527,91.84,94.689,264510.0
2020-12-06,92.845,95.527,91.84,94.689,264510.0
2020-12-07,95.527,96.029,92.007,92.845,160149.0
2020-12-08,93.18,93.348,89.326,89.661,209231.0
2020-12-09,90.499,90.499,87.817,88.153,173464.0
2020-12-10,88.823,91.169,88.655,89.158,163393.0
2020-12-11,89.996,90.164,88.153,88.823,123205.0
2020-12-12,89.996,90.164,88.153,88.823,123205.0
2020-12-13,89.996,90.164,88.153,88.823,123205.0
2020-12-14,89.661,89.661,87.985,88.823,91720.0
2020-12-15,88.32,89.661,88.32,89.326,134998.0
2020-12-16,89.661,91.337,88.655,88.991,241515.0
2020-12-17,89.661,91.337,89.326,90.499,131776.0
2020-12-18,90.666,90.666,89.661,90.499,164228.0
2020-12-19,90.666,90.666,89.661,90.499,164228.0
2020-12-20,90.666,90.666,89.661,90.499,164228.0
2020-12-21,89.661,89.829,87.482,88.153,147670.0
2020-12-22,87.985,89.661,87.985,89.493,91651.0
2020-12-23,88.991,90.499,88.991,89.996,75356.0
2020-12-24,88.991,90.499,88.991,89.996,75356.0
2020-12-25,88.991,90.499,88.991,89.996,75356.0
2020-12-26,88.991,90.499,88.991,89.996,75356.0
2020-12-27,88.991,90.499,88.991,89.996,75356.0
2020-12-28,89.996,91.169,89.661,90.834,70316.0
2020-12-29,90.834,93.013,90.834,93.013,126131.0
2020-12-30,93.18,94.018,92.678,92.845,89654.0
2020-12-31,93.18,94.018,92.678,92.845,89654.0
2021-01-01,93.18,94.018,92.678,92.845,89654.0
2021-01-02,93.18,94.018,92.678,92.845,89654.0
2021-01-03,93.18,94.018,92.678,92.845,89654.0
2021-01-04,92.845,93.683,92.175,93.18,86229.0
2021-01-05,92.845,92.845,91.504,92.342,69051.0
2021-01-06,92.175,92.678,91.504,92.678,84051.0
2021-01-07,92.678,93.013,92.175,93.013,90904.0
2021-01-08,93.18,93.683,92.175,92.51,125498.0
2021-01-09,93.18,93.683,92.175,92.51,125498.0
2021-01-10,93.18,93.683,92.175,92.51,125498.0
2021-01-11,92.175,93.013,91.504,92.007,126579.0
2021-01-12,91.504,92.845,91.504,92.175,118028.0
2021-01-13,92.175,92.678,91.337,92.007,75959.0
2021-01-14,92.175,92.175,91.504,92.175,95627.0
2021-01-15,92.175,92.175,89.158,89.829,112544.0
2021-01-16,92.175,92.175,89.158,89.829,112544.0
2021-01-17,92.175,92.175,89.158,89.829,112544.0
2021-01-18,88.823,89.829,88.823,89.829,80246.0
2021-01-19,89.996,90.331,89.326,90.164,43946.0
2021-01-20,90.164,90.499,89.158,89.996,120392.0
2021-01-21,90.164,92.175,90.164,90.331,133791.0
2021-01-22,91.169,91.169,89.493,90.164,81170.0
2021-01-23,91.169,91.169,89.493,90.164,81170.0
2021-01-24,91.169,91.169,89.493,90.164,81170.0
2021-01-25,90.666,90.666,87.147,88.32,98244.0
2021-01-26,89.661,90.164,87.817,88.153,147199.0
2021-01-27,88.655,88.655,86.644,87.315,97450.0
2021-01-28,86.309,87.482,82.873,86.979,165747.0
2021-01-29,85.639,86.644,84.801,86.644,83726.0
2021-01-30,85.639,86.644,84.801,86.644,83726.0
2021-01-31,85.639,86.644,84.801,86.644,83726.0
2021-02-01,86.309,87.65,86.309,87.482,131182.0
2021-02-02,87.985,89.326,87.482,89.158,88794.0
2021-02-03,88.823,91.169,88.823,90.834,60574.0
2021-02-04,90.834,91.169,89.493,90.499,48374.0
2021-02-05,89.996,91.002,89.996,90.499,42258.0
2021-02-06,89.996,91.002,89.996,90.499,42258.0
2021-02-07,89.996,91.002,89.996,90.499,42258.0
2021-02-08,89.996,90.834,89.829,89.996,54140.0
2021-02-09,89.661,89.996,88.823,89.493,53148.0
2021-02-10,89.158,90.164,89.158,89.493,66044.0
2021-02-11,89.493,91.002,89.158,90.331,76053.0
2021-02-12,91.337,93.683,90.331,91.002,178446.0
2021-02-13,91.337,93.683,90.331,91.002,178446.0
2021-02-14,91.337,93.683,90.331,91.002,178446.0
2021-02-15,93.515,93.683,92.342,92.845,273216.0
2021-02-16,92.845,93.515,92.342,93.18,132213.0
2021-02-17,93.348,93.348,90.331,92.007,291596.0
2021-02-18,91.84,92.175,90.499,90.666,83370.0
2021-02-19,91.337,91.672,89.661,91.337,70088.0
2021-02-20,91.337,91.672,89.661,91.337,70088.0
2021-02-21,91.337,91.672,89.661,91.337,70088.0
2021-02-22,91.337,91.84,90.164,91.504,43148.0
2021-02-23,91.169,92.845,91.169,92.678,227777.0
2021-02-24,92.678,93.013,92.342,92.342,232904.0
2021-02-25,92.845,95.024,92.342,94.689,389375.0
2021-02-26,93.18,96.029,92.845,94.689,321835.0
2021-02-27,93.18,96.029,92.845,94.689,321835.0
2021-02-28,93.18,96.029,92.845,94.689,321835.0
2021-03-01,94.689,97.035,94.689,95.862,122848.0
2021-03-02,96.365,96.867,95.359,96.365,82984.0
2021-03-03,96.365,98.711,96.197,97.705,112668.0
2021-03-04,98.04,100.052,97.873,98.711,135650.0
2021-03-05,99.214,100.387,98.543,100.219,252397.0
2021-03-06,99.214,100.387,98.543,100.219,252397.0
2021-03-07,99.214,100.387,98.543,100.219,252397.0
2021-03-08,100.554,100.554,98.878,99.214,88455.0
2021-03-09,99.716,102.733,99.549,102.23,216038.0
2021-03-10,102.063,102.063,100.889,101.56,102296.0
2021-03-11,101.727,102.733,100.889,101.392,107789.0
2021-03-12,101.392,102.23,100.722,101.057,63837.0
2021-03-13,101.392,102.23,100.722,101.057,63837.0
2021-03-14,101.392,102.23,100.722,101.057,63837.0
2021-03-15,100.554,101.895,100.554,100.722,78182.0
2021-03-16,100.387,102.23,100.387,101.225,73203.0
2021-03-17,101.56,101.895,100.554,101.225,171285.0
2021-03-18,101.225,103.571,100.722,101.895,128479.0
2021-03-19,101.895,102.901,99.884,99.884,220927.0
2021-03-20,101.895,102.901,99.884,99.884,220927.0
2021-03-21,101.895,102.901,99.884,99.884,220927.0
2021-03-22,100.554,101.392,99.716,100.219,93150.0
2021-03-23,99.716,99.716,97.705,98.04,75781.0
2021-03-24,98.543,98.878,97.035,98.543,67463.0
2021-03-25,98.04,99.381,97.705,99.381,75269.0
2021-03-26,99.716,100.554,99.549,99.716,63387.0
2021-03-27,99.716,100.554,99.549,99.716,63387.0
2021-03-28,99.716,100.554,99.549,99.716,63387.0
2021-03-29,99.716,100.052,98.878,98.878,43749.0
2021-03-30,99.214,99.884,98.878,99.716,48764.0
2021-03-31,98.878,100.219,98.878,99.381,34876.0
2021-04-01,98.878,100.219,98.878,99.381,34876.0
2021-04-02,98.878,100.219,98.878,99.381,34876.0
2021-04-03,98.878,100.219,98.878,99.381,34876.0
2021-04-04,98.878,100.219,98.878,99.381,34876.0
2021-04-05,98.878,100.219,98.878,99.381,34876.0
2021-04-06,100.722,103.068,100.554,103.068,133429.0
2021-04-07,103.068,104.576,102.23,103.403,77701.0
2021-04-08,103.236,103.906,102.565,103.068,54666.0
2021-04-09,103.906,106.252,103.739,104.912,121655.0
2021-04-10,103.906,106.252,103.739,104.912,121655.0
2021-04-11,103.906,106.252,103.739,104.912,121655.0
2021-04-12,104.912,106.42,104.744,105.414,183541.0
2021-04-13,105.75,107.593,105.414,106.923,182815.0
2021-04-14,107.426,108.766,106.755,108.263,94427.0
2021-04-15,108.263,108.934,107.426,107.426,222934.0
2021-04-16,107.426,107.928,106.923,107.258,89078.0
2021-04-17,107.426,107.928,106.923,107.258,89078.0
2021-04-18,107.426,107.928,106.923,107.258,89078.0
2021-04-19,106.085,106.085,104.576,105.079,127690.0
2021-04-20,104.744,105.582,104.241,104.744,83677.0
2021-04-21,104.241,104.576,103.571,104.576,70188.0
2021-04-22,104.409,107.09,104.409,107.09,67679.0
2021-04-23,106.923,107.258,106.42,106.755,65950.0
2021-04-24,106.923,107.258,106.42,106.755,65950.0
2021-04-25,106.923,107.258,106.42,106.755,65950.0
2021-04-26,106.42,107.761,104.576,105.582,159762.0
2021-04-27,106.42,106.42,104.744,105.079,40862.0
2021-04-28,104.912,105.917,104.576,105.079,64762.0
2021-04-29,104.576,106.755,104.576,106.755,82019.0
2021-04-30,107.258,107.761,106.42,107.258,95402.0
2021-05-01,107.258,107.761,106.42,107.258,95402.0
2021-05-02,107.258,107.761,106.42,107.258,95402.0
2021-05-03,107.593,108.934,106.588,108.096,79742.0
2021-05-04,108.766,108.934,106.588,106.755,75655.0
2021-05-05,106.755,107.593,106.085,106.588,143972.0
2021-05-06,106.719,107.421,104.437,105.49,108261.0
2021-05-07,104.964,105.315,101.453,104.613,168866.0
2021-05-08,104.964,105.315,101.453,104.613,168866.0
2021-05-09,104.964,105.315,101.453,104.613,168866.0
2021-05-10,104.437,104.437,103.209,104.437,70675.0
2021-05-11,103.56,104.437,102.507,103.384,91923.0
2021-05-12,104.437,104.437,101.98,102.331,60750.0
2021-05-13,104.437,104.437,101.98,102.331,60750.0
2021-05-14,103.033,103.033,99.698,102.156,107784.0
2021-05-15,103.033,103.033,99.698,102.156,107784.0
2021-05-16,103.033,103.033,99.698,102.156,107784.0
2021-05-17,103.033,103.033,99.698,102.156,107784.0
2021-05-18,102.507,102.507,101.278,101.629,96643.0
2021-05-19,101.278,102.156,100.576,101.804,61554.0
2021-05-20,101.98,102.682,101.453,102.507,55096.0
2021-05-21,102.858,104.086,102.507,104.086,88653.0
2021-05-22,102.858,104.086,102.507,104.086,88653.0
2021-05-23,102.858,104.086,102.507,104.086,88653.0
2021-05-24,102.858,104.086,102.507,104.086,88653.0
2021-05-25,103.56,106.193,103.384,105.315,142801.0
2021-05-26,105.315,107.07,105.315,106.368,68019.0
2021-05-27,106.017,109.177,106.017,109.177,292461.0
2021-05-28,109.001,110.23,109.001,109.703,114730.0
2021-05-29,109.001,110.23,109.001,109.703,114730.0
2021-05-30,109.001,110.23,109.001,109.703,114730.0
2021-05-31,109.703,110.054,108.65,108.825,142749.0
2021-06-01,108.299,111.107,108.299,109.177,73088.0
2021-06-02,109.352,109.703,107.948,107.948,149141.0
2021-06-03,107.246,108.65,107.246,107.772,58799.0
2021-06-04,106.895,108.474,106.895,108.299,39951.0
2021-06-05,106.895,108.474,106.895,108.299,39951.0
2021-06-06,106.895,108.474,106.895,108.299,39951.0
2021-06-07,107.948,108.65,107.246,107.246,59651.0
2021-06-08,107.246,108.299,107.07,107.421,66722.0
2021-06-09,107.948,107.948,106.368,106.544,38650.0
2021-06-10,106.193,106.719,105.49,106.719,75940.0
2021-06-11,106.719,107.07,106.017,106.368,27362.0
2021-06-12,106.719,107.07,106.017,106.368,27362.0
2021-06-13,106.719,107.07,106.017,106.368,27362.0
2021-06-14,106.719,107.421,106.193,107.07,41132.0
2021-06-15,107.07,107.07,106.193,107.07,79286.0
2021-06-16,106.719,106.719,104.086,105.842,99350.0
2021-06-17,105.842,106.017,105.139,105.49,33241.0
2021-06-18,104.964,105.666,103.033,103.911,135909.0
2021-06-19,104.964,105.666,103.033,103.911,135909.0
2021-06-20,104.964,105.666,103.033,103.911,135909.0
2021-06-21,105.139,105.139,102.156,102.858,44662.0
2021-06-22,102.682,103.56,101.102,102.156,81713.0
2021-06-23,102.156,103.56,101.453,103.56,88079.0
2021-06-24,103.56,103.56,101.98,102.507,43895.0
2021-06-25,101.98,102.507,101.453,101.804,65891.0
2021-06-26,101.98,102.507,101.453,101.804,65891.0
2021-06-27,101.98,102.507,101.453,101.804,65891.0
2021-06-28,102.331,102.507,101.629,102.156,63577.0
2021-06-29,102.858,102.858,101.102,101.804,79212.0
2021-06-30,101.804,102.331,100.927,101.102,78765.0
2021-07-01,101.102,101.98,101.102,101.804,28131.0
2021-07-02,101.804,101.98,100.225,101.804,101849.0
2021-07-03,101.804,101.98,100.225,101.804,101849.0
2021-07-04,101.804,101.98,100.225,101.804,101849.0
2021-07-05,101.804,101.804,100.049,100.4,64855.0
2021-07-06,100.049,100.751,99.698,99.874,43899.0
2021-07-07,99.698,100.4,99.698,100.049,34945.0
2021-07-08,100.049,100.225,99.347,99.874,48275.0
2021-07-09,100.225,100.225,99.172,99.523,63469.0
2021-07-10,100.225,100.225,99.172,99.523,63469.0
2021-07-11,100.225,100.225,99.172,99.523,63469.0
2021-07-12,100.049,100.225,99.698,100.049,47380.0
2021-07-13,100.4,100.4,99.874,100.4,31578.0
2021-07-14,100.576,100.576,99.698,100.049,30495.0
2021-07-15,100.225,101.629,99.874,100.927,70041.0
2021-07-16,101.629,101.629,99.523,99.523,44161.0
2021-07-17,101.629,101.629,99.523,99.523,44161.0
2021-07-18,101.629,101.629,99.523,99.523,44161.0
2021-07-19,99.347,99.523,97.241,97.416,97521.0
2021-07-20,94.783,98.996,94.608,97.943,70166.0
2021-07-21,99.347,99.698,98.645,99.698,56477.0
2021-07-22,100.049,100.576,99.172,99.347,33437.0
2021-07-23,98.821,100.049,98.821,99.523,26460.0
2021-07-24,98.821,100.049,98.821,99.523,26460.0
2021-07-25,98.821,100.049,98.821,99.523,26460.0
2021-07-26,100.049,101.278,99.347,100.4,48257.0
2021-07-27,100.576,100.576,99.172,99.698,39720.0
2021-07-28,99.698,100.927,99.347,100.4,34405.0
2021-07-29,100.751,100.751,99.523,99.523,23020.0
2021-07-30,99.523,100.049,98.821,99.874,19865.0
2021-07-31,99.523,100.049,98.821,99.874,19865.0
2021-08-01,99.523,100.049,98.821,99.874,19865.0
2021-08-02,100.049,100.576,98.996,99.347,73637.0
2021-08-03,98.118,100.4,98.118,100.4,51654.0
2021-08-04,100.4,101.278,98.469,98.645,63127.0
2021-08-05,99.874,99.874,98.645,99.347,39979.0
2021-08-06,100.049,100.049,98.294,98.294,36279.0
2021-08-07,100.049,100.049,98.294,98.294,36279.0
2021-08-08,100.049,100.049,98.294,98.294,36279.0
2021-08-09,98.645,98.645,97.416,97.943,39177.0
2021-08-10,99.172,99.172,98.294,98.645,27072.0
2021-08-11,98.996,100.049,98.294,99.172,42936.0
2021-08-12,99.172,99.874,97.943,97.943,42883.0
2021-08-13,99.172,99.172,96.363,97.767,48851.0
2021-08-14,99.172,99.172,96.363,97.767,48851.0
2021-08-15,99.172,99.172,96.363,97.767,48851.0
2021-08-16,98.294,98.294,96.539,97.592,31121.0
2021-08-17,97.241,99.523,96.89,98.294,213591.0
2021-08-18,98.294,98.996,97.943,98.118,49790.0
2021-08-19,97.943,98.645,95.661,97.943,107863.0
2021-08-20,99.698,100.927,97.592,98.294,108451.0
2021-08-21,99.698,100.927,97.592,98.294,108451.0
2021-08-22,99.698,100.927,97.592,98.294,108451.0
2021-08-23,98.118,98.996,97.065,98.294,92112.0
2021-08-24,98.294,98.294,96.539,96.539,55233.0
2021-08-25,97.416,97.416,94.608,94.783,97648.0
2021-08-26,94.783,96.188,94.432,95.837,53960.0
2021-08-27,95.31,96.012,94.432,95.31,64472.0
2021-08-28,95.31,96.012,94.432,95.31,64472.0
2021-08-29,95.31,96.012,94.432,95.31,64472.0
2021-08-30,95.31,95.837,92.326,93.204,71404.0
2021-08-31,94.783,99.172,93.028,97.943,232846.0
2021-09-01,96.539,98.821,96.539,97.767,67705.0
2021-09-02,97.416,97.943,97.065,97.241,52982.0
2021-09-03,97.065,98.118,96.714,97.065,43609.0
2021-09-04,97.065,98.118,96.714,97.065,43609.0
2021-09-05,97.065,98.118,96.714,97.065,43609.0
2021-09-06,98.118,98.118,96.89,97.065,20092.0
2021-09-07,97.241,97.241,94.783,95.661,60203.0
2021-09-08,95.837,97.592,94.257,97.416,108380.0
2021-09-09,95.661,97.943,95.661,97.767,414310.0
2021-09-10,97.943,97.943,97.065,97.592,70035.0
2021-09-11,97.943,97.943,97.065,97.592,70035.0
2021-09-12,97.943,97.943,97.065,97.592,70035.0
2021-09-13,96.539,98.294,96.539,97.416,83224.0
2021-09-14,97.416,97.592,95.135,95.135,519932.0
2021-09-15,94.959,96.539,94.432,95.837,98347.0
2021-09-16,95.31,96.539,95.31,96.363,854697.0
2021-09-17,97.065,97.767,96.188,96.714,402902.0
2021-09-18,97.065,97.767,96.188,96.714,402902.0
2021-09-19,97.065,97.767,96.188,96.714,402902.0
2021-09-20,97.416,97.416,95.135,96.714,1120055.0
2021-09-21,96.188,97.416,96.012,96.539,371977.0
2021-09-22,97.241,99.698,97.065,98.294,82573.0
2021-09-23,98.294,98.821,96.714,97.943,81632.0
2021-09-24,96.714,97.592,96.188,96.89,52940.0
2021-09-25,96.714,97.592,96.188,96.89,52940.0
2021-09-26,96.714,97.592,96.188,96.89,52940.0
2021-09-27,97.065,97.592,96.188,96.714,49025.0
2021-09-28,96.714,97.241,95.135,95.486,156422.0
2021-09-29,94.783,95.486,93.73,93.73,72570.0
2021-09-30,93.906,94.608,93.379,94.081,191784.0
2021-10-01,93.906,96.012,92.502,95.661,109774.0
2021-10-02,93.906,96.012,92.502,95.661,109774.0
2021-10-03,93.906,96.012,92.502,95.661,109774.0
2021-10-04,95.661,96.363,94.081,95.837,85022.0
2021-10-05,95.661,96.188,95.135,96.188,70107.0
2021-10-06,94.608,95.837,94.081,94.257,45839.0
2021-10-07,94.257,95.661,94.081,95.31,40415.0
2021-10-08,95.135,95.661,94.257,94.432,47788.0
2021-10-09,95.135,95.661,94.257,94.432,47788.0
2021-10-10,95.135,95.661,94.257,94.432,47788.0
2021-10-11,94.783,94.783,94.081,94.081,26756.0
2021-10-12,94.081,94.257,93.028,93.73,37862.0
2021-10-13,93.73,95.661,93.204,95.661,43255.0
2021-10-14,94.783,95.486,94.432,94.783,47753.0
2021-10-15,94.608,95.661,94.081,95.661,86603.0
2021-10-16,94.608,95.661,94.081,95.661,86603.0
2021-10-17,94.608,95.661,94.081,95.661,86603.0
2021-10-18,95.661,96.012,94.783,95.31,149250.0
2021-10-19,97.767,103.384,97.767,103.033,265959.0
2021-10-20,102.331,102.331,99.523,100.049,102215.0
2021-10-21,101.804,101.804,99.523,99.874,58590.0
2021-10-22,100.049,100.927,99.172,100.751,25805.0
2021-10-23,100.049,100.927,99.172,100.751,25805.0
2021-10-24,100.049,100.927,99.172,100.751,25805.0
2021-10-25,100.927,103.735,100.576,103.735,94245.0
2021-10-26,103.209,104.086,102.331,102.858,58806.0
2021-10-27,102.682,104.788,102.331,104.788,94960.0
2021-10-28,102.682,104.437,102.682,104.437,179725.0
2021-10-29,104.262,107.07,104.262,106.719,151667.0
2021-10-30,104.262,107.07,104.262,106.719,151667.0
2021-10-31,104.262,107.07,104.262,106.719,151667.0
2021-11-01,106.193,109.001,106.193,107.246,92292.0
2021-11-02,106.895,107.772,105.666,107.07,63192.0
2021-11-03,106.719,107.772,105.666,107.421,130796.0
2021-11-04,107.246,109.528,107.246,109.177,421932.0
2021-11-05,109.001,109.703,107.772,109.703,70277.0
2021-11-06,109.001,109.703,107.772,109.703,70277.0
2021-11-07,109.001,109.703,107.772,109.703,70277.0
2021-11-08,109.703,109.703,108.123,108.299,43047.0
2021-11-09,107.948,109.352,107.597,108.123,37283.0
2021-11-10,104.437,108.123,103.735,108.123,51505.0
2021-11-11,102.156,109.177,102.156,108.825,68053.0
2021-11-12,109.001,112.16,108.825,111.634,144712.0
2021-11-13,109.001,112.16,108.825,111.634,144712.0
2021-11-14,109.001,112.16,108.825,111.634,144712.0
2021-11-15,110.581,112.16,109.001,110.405,73796.0
2021-11-16,109.001,111.107,109.001,110.932,68912.0
2021-11-17,109.703,110.756,109.528,110.405,48312.0
2021-11-18,109.703,111.809,109.177,111.107,111646.0
2021-11-19,111.458,113.214,110.756,113.214,135531.0
2021-11-20,111.458,113.214,110.756,113.214,135531.0
2021-11-21,111.458,113.214,110.756,113.214,135531.0
2021-11-22,113.038,113.038,111.283,111.634,50546.0
2021-11-23,111.458,112.16,110.756,111.809,42618.0
2021-11-24,110.756,112.336,110.23,112.16,80390.0
2021-11-25,112.16,112.336,110.932,112.16,48366.0
2021-11-26,111.458,111.985,110.054,111.458,82220.0
2021-11-27,111.458,111.985,110.054,111.458,82220.0
2021-11-28,111.458,111.985,110.054,111.458,82220.0
2021-11-29,110.581,112.687,110.581,112.16,90696.0
2021-11-30,111.634,114.091,110.581,114.091,195698.0
2021-12-01,113.214,114.267,112.863,113.74,104936.0
2021-12-02,112.687,112.687,110.932,111.985,64878.0
2021-12-03,111.107,112.863,110.756,111.634,48533.0
2021-12-04,111.107,112.863,110.756,111.634,48533.0
2021-12-05,111.107,112.863,110.756,111.634,48533.0
2021-12-06,110.581,112.336,109.879,111.985,57606.0
2021-12-07,111.458,113.214,110.405,113.214,73786.0
2021-12-08,113.038,113.389,111.985,112.687,29613.0
2021-12-09,113.214,113.214,111.634,112.687,47312.0
2021-12-10,112.336,113.038,111.458,113.038,43943.0
2021-12-11,112.336,113.038,111.458,113.038,43943.0
2021-12-12,112.336,113.038,111.458,113.038,43943.0
2021-12-13,113.038,113.214,111.634,112.336,80213.0
2021-12-14,111.458,111.458,107.07,107.597,96445.0
2021-12-15,107.597,110.405,106.368,110.405,60507.0
2021-12-16,109.703,112.336,109.703,111.634,79023.0
2021-12-17,111.634,112.511,111.107,112.511,76471.0
2021-12-18,111.634,112.511,111.107,112.511,76471.0
2021-12-19,111.634,112.511,111.107,112.511,76471.0
2021-12-20,112.336,113.038,110.23,113.038,43849.0
2021-12-21,111.634,113.389,111.634,113.389,223130.0
2021-12-22,113.214,113.916,112.511,113.916,30717.0
2021-12-23,113.214,116.197,113.214,116.197,128639.0
2021-12-24,113.214,116.197,113.214,116.197,128639.0
2021-12-25,113.214,116.197,113.214,116.197,128639.0
2021-12-26,113.214,116.197,113.214,116.197,128639.0
2021-12-27,115.846,116.197,114.793,115.32,47943.0
2021-12-28,114.442,114.969,113.214,113.916,54647.0
2021-12-29,114.091,116.022,113.916,116.022,48010.0
2021-12-30,115.671,116.197,114.969,116.197,61447.0
2021-12-31,115.671,116.197,114.969,116.197,61447.0
2022-01-01,115.671,116.197,114.969,116.197,61447.0
2022-01-02,115.671,116.197,114.969,116.197,61447.0
2022-01-03,115.846,115.846,113.214,113.214,51735.0
2022-01-04,113.74,116.724,113.74,116.373,81318.0
2022-01-05,116.022,116.373,115.495,116.373,32152.0
2022-01-06,115.846,115.846,114.969,115.846,19657.0
2022-01-07,115.495,117.075,114.969,117.075,165394.0
2022-01-08,115.495,117.075,114.969,117.075,165394.0
2022-01-09,115.495,117.075,114.969,117.075,165394.0
2022-01-10,116.724,118.479,116.022,116.9,258838.0
2022-01-11,116.373,118.479,116.197,118.128,58835.0
2022-01-12,117.602,118.479,116.9,118.128,48824.0
2022-01-13,117.251,118.479,117.251,118.479,55593.0
2022-01-14,116.724,119.006,116.724,119.006,159408.0
2022-01-15,116.724,119.006,116.724,119.006,159408.0
2022-01-16,116.724,119.006,116.724,119.006,159408.0
2022-01-17,118.304,118.479,117.426,117.426,48124.0
2022-01-18,118.479,118.479,114.618,115.671,70086.0
2022-01-19,114.969,115.671,114.442,115.495,47299.0
2022-01-20,114.267,116.022,114.267,115.495,43968.0
2022-01-21,116.373,116.373,114.267,115.144,48190.0
2022-01-22,116.373,116.373,114.267,115.144,48190.0
2022-01-23,116.373,116.373,114.267,115.144,48190.0
2022-01-24,114.267,114.267,110.756,111.985,69500.0
2022-01-25,110.756,112.336,109.879,110.756,85076.0
2022-01-26,111.985,112.336,110.756,112.336,29588.0
2022-01-27,111.634,115.144,110.932,114.442,94274.0
2022-01-28,112.863,115.671,112.863,115.144,39223.0
2022-01-29,112.863,115.671,112.863,115.144,39223.0
2022-01-30,112.863,115.671,112.863,115.144,39223.0
2022-01-31,115.846,117.075,114.442,116.373,67030.0
2022-02-01,115.32,117.953,115.32,117.075,58268.0
2022-02-02,116.724,117.602,116.022,117.251,37297.0
2022-02-03,117.426,117.426,116.197,117.075,29911.0
2022-02-04,117.075,117.426,115.144,115.671,35356.0
2022-02-05,117.075,117.426,115.144,115.671,35356.0
2022-02-06,117.075,117.426,115.144,115.671,35356.0
2022-02-07,114.969,116.373,113.74,115.144,91120.0
2022-02-08,114.091,117.777,114.091,117.426,64965.0
2022-02-09,118.304,118.304,115.32,116.724,46342.0
2022-02-10,117.953,119.357,115.671,118.479,339891.0
2022-02-11,118.128,119.708,117.251,118.479,48827.0
2022-02-12,118.128,119.708,117.251,118.479,48827.0
2022-02-13,118.128,119.708,117.251,118.479,48827.0
2022-02-14,118.479,119.708,116.549,119.708,370999.0
2022-02-15,116.724,119.181,115.846,116.022,57003.0
2022-02-16,117.602,117.602,114.442,114.793,54884.0
2022-02-17,115.846,115.846,113.916,113.916,22217.0
2022-02-18,113.389,114.267,112.16,114.267,25933.0
2022-02-19,113.389,114.267,112.16,114.267,25933.0
2022-02-20,113.389,114.267,112.16,114.267,25933.0
2022-02-21,114.091,114.091,111.809,113.74,74057.0
2022-02-22,113.389,114.442,110.756,113.916,195901.0
2022-02-23,112.687,115.671,112.687,115.144,127033.0
2022-02-24,111.458,113.916,111.283,112.687,748204.0
2022-02-25,111.809,114.091,111.809,113.565,43716.0
2022-02-26,111.809,114.091,111.809,113.565,43716.0
2022-02-27,111.809,114.091,111.809,113.565,43716.0
2022-02-28,113.214,119.708,112.687,119.532,212887.0
2022-03-01,116.373,119.006,115.846,119.006,78107.0
2022-03-02,114.969,118.304,114.969,117.251,70213.0
2022-03-03,117.777,118.304,115.144,115.495,31845.0
2022-03-04,116.724,116.724,112.511,113.214,72048.0
2022-03-05,116.724,116.724,112.511,113.214,72048.0
2022-03-06,116.724,116.724,112.511,113.214,72048.0
2022-03-07,111.809,111.809,108.299,108.299,100744.0
2022-03-08,107.948,111.107,106.193,109.703,97258.0
2022-03-09,110.054,113.038,109.879,111.634,55388.0
2022-03-10,110.581,112.336,110.054,111.809,36143.0
2022-03-11,112.16,113.214,110.054,111.458,75059.0
2022-03-12,112.16,113.214,110.054,111.458,75059.0
