,UNVR IJ Equity
2013-03-17,126.6009
2013-03-18,126.6009
2013-03-19,126.6009
2013-03-20,126.6009
2013-03-21,126.6009
2013-03-22,126.6009
2013-03-23,126.6009
2013-03-24,126.6009
2013-03-25,126.6009
2013-03-26,126.6009
2013-03-27,126.6009
2013-03-28,126.6009
2013-03-29,126.6009
2013-03-30,126.6009
2013-03-31,99.78
2013-04-01,99.78
2013-04-02,99.78
2013-04-03,99.78
2013-04-04,99.78
2013-04-05,99.78
2013-04-06,99.78
2013-04-07,99.78
2013-04-08,99.78
2013-04-09,99.78
2013-04-10,99.78
2013-04-11,99.78
2013-04-12,99.78
2013-04-13,99.78
2013-04-14,99.78
2013-04-15,99.78
2013-04-16,99.78
2013-04-17,99.78
2013-04-18,99.78
2013-04-19,99.78
2013-04-20,99.78
2013-04-21,99.78
2013-04-22,99.78
2013-04-23,99.78
2013-04-24,99.78
2013-04-25,99.78
2013-04-26,99.78
2013-04-27,99.78
2013-04-28,99.78
2013-04-29,99.78
2013-04-30,99.78
2013-05-01,99.78
2013-05-02,99.78
2013-05-03,99.78
2013-05-04,99.78
2013-05-05,99.78
2013-05-06,99.78
2013-05-07,99.78
2013-05-08,99.78
2013-05-09,99.78
2013-05-10,99.78
2013-05-11,99.78
2013-05-12,99.78
2013-05-13,99.78
2013-05-14,99.78
2013-05-15,99.78
2013-05-16,99.78
2013-05-17,99.78
2013-05-18,99.78
2013-05-19,99.78
2013-05-20,99.78
2013-05-21,99.78
2013-05-22,99.78
2013-05-23,99.78
2013-05-24,99.78
2013-05-25,99.78
2013-05-26,99.78
2013-05-27,99.78
2013-05-28,99.78
2013-05-29,99.78
2013-05-30,99.78
2013-05-31,99.78
2013-06-01,99.78
2013-06-02,99.78
2013-06-03,99.78
2013-06-04,99.78
2013-06-05,99.78
2013-06-06,99.78
2013-06-07,99.78
2013-06-08,99.78
2013-06-09,99.78
2013-06-10,99.78
2013-06-11,99.78
2013-06-12,99.78
2013-06-13,99.78
2013-06-14,99.78
2013-06-15,99.78
2013-06-16,99.78
2013-06-17,99.78
2013-06-18,99.78
2013-06-19,99.78
2013-06-20,99.78
2013-06-21,99.78
2013-06-22,99.78
2013-06-23,99.78
2013-06-24,99.78
2013-06-25,99.78
2013-06-26,99.78
2013-06-27,99.78
2013-06-28,99.78
2013-06-29,99.78
2013-06-30,133.4749
2013-07-01,133.4749
2013-07-02,133.4749
2013-07-03,133.4749
2013-07-04,133.4749
2013-07-05,133.4749
2013-07-06,133.4749
2013-07-07,133.4749
2013-07-08,133.4749
2013-07-09,133.4749
2013-07-10,133.4749
2013-07-11,133.4749
2013-07-12,133.4749
2013-07-13,133.4749
2013-07-14,133.4749
2013-07-15,133.4749
2013-07-16,133.4749
2013-07-17,133.4749
2013-07-18,133.4749
2013-07-19,133.4749
2013-07-20,133.4749
2013-07-21,133.4749
2013-07-22,133.4749
2013-07-23,133.4749
2013-07-24,133.4749
2013-07-25,133.4749
2013-07-26,133.4749
2013-07-27,133.4749
2013-07-28,133.4749
2013-07-29,133.4749
2013-07-30,133.4749
2013-07-31,133.4749
2013-08-01,133.4749
2013-08-02,133.4749
2013-08-03,133.4749
2013-08-04,133.4749
2013-08-05,133.4749
2013-08-06,133.4749
2013-08-07,133.4749
2013-08-08,133.4749
2013-08-09,133.4749
2013-08-10,133.4749
2013-08-11,133.4749
2013-08-12,133.4749
2013-08-13,133.4749
2013-08-14,133.4749
2013-08-15,133.4749
2013-08-16,133.4749
2013-08-17,133.4749
2013-08-18,133.4749
2013-08-19,133.4749
2013-08-20,133.4749
2013-08-21,133.4749
2013-08-22,133.4749
2013-08-23,133.4749
2013-08-24,133.4749
2013-08-25,133.4749
2013-08-26,133.4749
2013-08-27,133.4749
2013-08-28,133.4749
2013-08-29,133.4749
2013-08-30,133.4749
2013-08-31,133.4749
2013-09-01,133.4749
2013-09-02,133.4749
2013-09-03,133.4749
2013-09-04,133.4749
2013-09-05,133.4749
2013-09-06,133.4749
2013-09-07,133.4749
2013-09-08,133.4749
2013-09-09,133.4749
2013-09-10,133.4749
2013-09-11,133.4749
2013-09-12,133.4749
2013-09-13,133.4749
2013-09-14,133.4749
2013-09-15,133.4749
2013-09-16,133.4749
2013-09-17,133.4749
2013-09-18,133.4749
2013-09-19,133.4749
2013-09-20,133.4749
2013-09-21,133.4749
2013-09-22,133.4749
2013-09-23,133.4749
2013-09-24,133.4749
2013-09-25,133.4749
2013-09-26,133.4749
2013-09-27,133.4749
2013-09-28,133.4749
2013-09-29,133.4749
2013-09-30,99.3979
2013-10-01,99.3979
2013-10-02,99.3979
2013-10-03,99.3979
2013-10-04,99.3979
2013-10-05,99.3979
2013-10-06,99.3979
2013-10-07,99.3979
2013-10-08,99.3979
2013-10-09,99.3979
2013-10-10,99.3979
2013-10-11,99.3979
2013-10-12,99.3979
2013-10-13,99.3979
2013-10-14,99.3979
2013-10-15,99.3979
2013-10-16,99.3979
2013-10-17,99.3979
2013-10-18,99.3979
2013-10-19,99.3979
2013-10-20,99.3979
2013-10-21,99.3979
2013-10-22,99.3979
2013-10-23,99.3979
2013-10-24,99.3979
2013-10-25,99.3979
2013-10-26,99.3979
2013-10-27,99.3979
2013-10-28,99.3979
2013-10-29,99.3979
2013-10-30,99.3979
2013-10-31,99.3979
2013-11-01,99.3979
2013-11-02,99.3979
2013-11-03,99.3979
2013-11-04,99.3979
2013-11-05,99.3979
2013-11-06,99.3979
2013-11-07,99.3979
2013-11-08,99.3979
2013-11-09,99.3979
2013-11-10,99.3979
2013-11-11,99.3979
2013-11-12,99.3979
2013-11-13,99.3979
2013-11-14,99.3979
2013-11-15,99.3979
2013-11-16,99.3979
2013-11-17,99.3979
2013-11-18,99.3979
2013-11-19,99.3979
2013-11-20,99.3979
2013-11-21,99.3979
2013-11-22,99.3979
2013-11-23,99.3979
2013-11-24,99.3979
2013-11-25,99.3979
2013-11-26,99.3979
2013-11-27,99.3979
2013-11-28,99.3979
2013-11-29,99.3979
2013-11-30,99.3979
2013-12-01,99.3979
2013-12-02,99.3979
2013-12-03,99.3979
2013-12-04,99.3979
2013-12-05,99.3979
2013-12-06,99.3979
2013-12-07,99.3979
2013-12-08,99.3979
2013-12-09,99.3979
2013-12-10,99.3979
2013-12-11,99.3979
2013-12-12,99.3979
2013-12-13,99.3979
2013-12-14,99.3979
2013-12-15,99.3979
2013-12-16,99.3979
2013-12-17,99.3979
2013-12-18,99.3979
2013-12-19,99.3979
2013-12-20,99.3979
2013-12-21,99.3979
2013-12-22,99.3979
2013-12-23,99.3979
2013-12-24,99.3979
2013-12-25,99.3979
2013-12-26,99.3979
2013-12-27,99.3979
2013-12-28,99.3979
2013-12-29,99.3979
2013-12-30,99.3979
2013-12-31,130.1861
2014-01-01,130.1861
2014-01-02,130.1861
2014-01-03,130.1861
2014-01-04,130.1861
2014-01-05,130.1861
2014-01-06,130.1861
2014-01-07,130.1861
2014-01-08,130.1861
2014-01-09,130.1861
2014-01-10,130.1861
2014-01-11,130.1861
2014-01-12,130.1861
2014-01-13,130.1861
2014-01-14,130.1861
2014-01-15,130.1861
2014-01-16,130.1861
2014-01-17,130.1861
2014-01-18,130.1861
2014-01-19,130.1861
2014-01-20,130.1861
2014-01-21,130.1861
2014-01-22,130.1861
2014-01-23,130.1861
2014-01-24,130.1861
2014-01-25,130.1861
2014-01-26,130.1861
2014-01-27,130.1861
2014-01-28,130.1861
2014-01-29,130.1861
2014-01-30,130.1861
2014-01-31,130.1861
2014-02-01,130.1861
2014-02-02,130.1861
2014-02-03,130.1861
2014-02-04,130.1861
2014-02-05,130.1861
2014-02-06,130.1861
2014-02-07,130.1861
2014-02-08,130.1861
2014-02-09,130.1861
2014-02-10,130.1861
2014-02-11,130.1861
2014-02-12,130.1861
2014-02-13,130.1861
2014-02-14,130.1861
2014-02-15,130.1861
2014-02-16,130.1861
2014-02-17,130.1861
2014-02-18,130.1861
2014-02-19,130.1861
2014-02-20,130.1861
2014-02-21,130.1861
2014-02-22,130.1861
2014-02-23,130.1861
2014-02-24,130.1861
2014-02-25,130.1861
2014-02-26,130.1861
2014-02-27,130.1861
2014-02-28,130.1861
2014-03-01,130.1861
2014-03-02,130.1861
2014-03-03,130.1861
2014-03-04,130.1861
2014-03-05,130.1861
2014-03-06,130.1861
2014-03-07,130.1861
2014-03-08,130.1861
2014-03-09,130.1861
2014-03-10,130.1861
2014-03-11,130.1861
2014-03-12,130.1861
2014-03-13,130.1861
2014-03-14,130.1861
2014-03-15,130.1861
2014-03-16,130.1861
2014-03-17,130.1861
2014-03-18,130.1861
2014-03-19,130.1861
2014-03-20,130.1861
2014-03-21,130.1861
2014-03-22,130.1861
2014-03-23,130.1861
2014-03-24,130.1861
2014-03-25,130.1861
2014-03-26,130.1861
2014-03-27,130.1861
2014-03-28,130.1861
2014-03-29,130.1861
2014-03-30,130.1861
2014-03-31,95.89
2014-04-01,95.89
2014-04-02,95.89
2014-04-03,95.89
2014-04-04,95.89
2014-04-05,95.89
2014-04-06,95.89
2014-04-07,95.89
2014-04-08,95.89
2014-04-09,95.89
2014-04-10,95.89
2014-04-11,95.89
2014-04-12,95.89
2014-04-13,95.89
2014-04-14,95.89
2014-04-15,95.89
2014-04-16,95.89
2014-04-17,95.89
2014-04-18,95.89
2014-04-19,95.89
2014-04-20,95.89
2014-04-21,95.89
2014-04-22,95.89
2014-04-23,95.89
2014-04-24,95.89
2014-04-25,95.89
2014-04-26,95.89
2014-04-27,95.89
2014-04-28,95.89
2014-04-29,95.89
2014-04-30,95.89
2014-05-01,95.89
2014-05-02,95.89
2014-05-03,95.89
2014-05-04,95.89
2014-05-05,95.89
2014-05-06,95.89
2014-05-07,95.89
2014-05-08,95.89
2014-05-09,95.89
2014-05-10,95.89
2014-05-11,95.89
2014-05-12,95.89
2014-05-13,95.89
2014-05-14,95.89
2014-05-15,95.89
2014-05-16,95.89
2014-05-17,95.89
2014-05-18,95.89
2014-05-19,95.89
2014-05-20,95.89
2014-05-21,95.89
2014-05-22,95.89
2014-05-23,95.89
2014-05-24,95.89
2014-05-25,95.89
2014-05-26,95.89
2014-05-27,95.89
2014-05-28,95.89
2014-05-29,95.89
2014-05-30,95.89
2014-05-31,95.89
2014-06-01,95.89
2014-06-02,95.89
2014-06-03,95.89
2014-06-04,95.89
2014-06-05,95.89
2014-06-06,95.89
2014-06-07,95.89
2014-06-08,95.89
2014-06-09,95.89
2014-06-10,95.89
2014-06-11,95.89
2014-06-12,95.89
2014-06-13,95.89
2014-06-14,95.89
2014-06-15,95.89
2014-06-16,95.89
2014-06-17,95.89
2014-06-18,95.89
2014-06-19,95.89
2014-06-20,95.89
2014-06-21,95.89
2014-06-22,95.89
2014-06-23,95.89
2014-06-24,95.89
2014-06-25,95.89
2014-06-26,95.89
2014-06-27,95.89
2014-06-28,95.89
2014-06-29,95.89
2014-06-30,126.277
2014-07-01,126.277
2014-07-02,126.277
2014-07-03,126.277
2014-07-04,126.277
2014-07-05,126.277
2014-07-06,126.277
2014-07-07,126.277
2014-07-08,126.277
2014-07-09,126.277
2014-07-10,126.277
2014-07-11,126.277
2014-07-12,126.277
2014-07-13,126.277
2014-07-14,126.277
2014-07-15,126.277
2014-07-16,126.277
2014-07-17,126.277
2014-07-18,126.277
2014-07-19,126.277
2014-07-20,126.277
2014-07-21,126.277
2014-07-22,126.277
2014-07-23,126.277
2014-07-24,126.277
2014-07-25,126.277
2014-07-26,126.277
2014-07-27,126.277
2014-07-28,126.277
2014-07-29,126.277
2014-07-30,126.277
2014-07-31,126.277
2014-08-01,126.277
2014-08-02,126.277
2014-08-03,126.277
2014-08-04,126.277
2014-08-05,126.277
2014-08-06,126.277
2014-08-07,126.277
2014-08-08,126.277
2014-08-09,126.277
2014-08-10,126.277
2014-08-11,126.277
2014-08-12,126.277
2014-08-13,126.277
2014-08-14,126.277
2014-08-15,126.277
2014-08-16,126.277
2014-08-17,126.277
2014-08-18,126.277
2014-08-19,126.277
2014-08-20,126.277
2014-08-21,126.277
2014-08-22,126.277
2014-08-23,126.277
2014-08-24,126.277
2014-08-25,126.277
2014-08-26,126.277
2014-08-27,126.277
2014-08-28,126.277
2014-08-29,126.277
2014-08-30,126.277
2014-08-31,126.277
2014-09-01,126.277
2014-09-02,126.277
2014-09-03,126.277
2014-09-04,126.277
2014-09-05,126.277
2014-09-06,126.277
2014-09-07,126.277
2014-09-08,126.277
2014-09-09,126.277
2014-09-10,126.277
2014-09-11,126.277
2014-09-12,126.277
2014-09-13,126.277
2014-09-14,126.277
2014-09-15,126.277
2014-09-16,126.277
2014-09-17,126.277
2014-09-18,126.277
2014-09-19,126.277
2014-09-20,126.277
2014-09-21,126.277
2014-09-22,126.277
2014-09-23,126.277
2014-09-24,126.277
2014-09-25,126.277
2014-09-26,126.277
2014-09-27,126.277
2014-09-28,126.277
2014-09-29,126.277
2014-09-30,96.7113
2014-10-01,96.7113
2014-10-02,96.7113
2014-10-03,96.7113
2014-10-04,96.7113
2014-10-05,96.7113
2014-10-06,96.7113
2014-10-07,96.7113
2014-10-08,96.7113
2014-10-09,96.7113
2014-10-10,96.7113
2014-10-11,96.7113
2014-10-12,96.7113
2014-10-13,96.7113
2014-10-14,96.7113
2014-10-15,96.7113
2014-10-16,96.7113
2014-10-17,96.7113
2014-10-18,96.7113
2014-10-19,96.7113
2014-10-20,96.7113
2014-10-21,96.7113
2014-10-22,96.7113
2014-10-23,96.7113
2014-10-24,96.7113
2014-10-25,96.7113
2014-10-26,96.7113
2014-10-27,96.7113
2014-10-28,96.7113
2014-10-29,96.7113
2014-10-30,96.7113
2014-10-31,96.7113
2014-11-01,96.7113
2014-11-02,96.7113
2014-11-03,96.7113
2014-11-04,96.7113
2014-11-05,96.7113
2014-11-06,96.7113
2014-11-07,96.7113
2014-11-08,96.7113
2014-11-09,96.7113
2014-11-10,96.7113
2014-11-11,96.7113
2014-11-12,96.7113
2014-11-13,96.7113
2014-11-14,96.7113
2014-11-15,96.7113
2014-11-16,96.7113
2014-11-17,96.7113
2014-11-18,96.7113
2014-11-19,96.7113
2014-11-20,96.7113
2014-11-21,96.7113
2014-11-22,96.7113
2014-11-23,96.7113
2014-11-24,96.7113
2014-11-25,96.7113
2014-11-26,96.7113
2014-11-27,96.7113
2014-11-28,96.7113
2014-11-29,96.7113
2014-11-30,96.7113
2014-12-01,96.7113
2014-12-02,96.7113
2014-12-03,96.7113
2014-12-04,96.7113
2014-12-05,96.7113
2014-12-06,96.7113
2014-12-07,96.7113
2014-12-08,96.7113
2014-12-09,96.7113
2014-12-10,96.7113
2014-12-11,96.7113
2014-12-12,96.7113
2014-12-13,96.7113
2014-12-14,96.7113
2014-12-15,96.7113
2014-12-16,96.7113
2014-12-17,96.7113
2014-12-18,96.7113
2014-12-19,96.7113
2014-12-20,96.7113
2014-12-21,96.7113
2014-12-22,96.7113
2014-12-23,96.7113
2014-12-24,96.7113
2014-12-25,96.7113
2014-12-26,96.7113
2014-12-27,96.7113
2014-12-28,96.7113
2014-12-29,96.7113
2014-12-30,96.7113
2014-12-31,131.6876
2015-01-01,131.6876
2015-01-02,131.6876
2015-01-03,131.6876
2015-01-04,131.6876
2015-01-05,131.6876
2015-01-06,131.6876
2015-01-07,131.6876
2015-01-08,131.6876
2015-01-09,131.6876
2015-01-10,131.6876
2015-01-11,131.6876
2015-01-12,131.6876
2015-01-13,131.6876
2015-01-14,131.6876
2015-01-15,131.6876
2015-01-16,131.6876
2015-01-17,131.6876
2015-01-18,131.6876
2015-01-19,131.6876
2015-01-20,131.6876
2015-01-21,131.6876
2015-01-22,131.6876
2015-01-23,131.6876
2015-01-24,131.6876
2015-01-25,131.6876
2015-01-26,131.6876
2015-01-27,131.6876
2015-01-28,131.6876
2015-01-29,131.6876
2015-01-30,131.6876
2015-01-31,131.6876
2015-02-01,131.6876
2015-02-02,131.6876
2015-02-03,131.6876
2015-02-04,131.6876
2015-02-05,131.6876
2015-02-06,131.6876
2015-02-07,131.6876
2015-02-08,131.6876
2015-02-09,131.6876
2015-02-10,131.6876
2015-02-11,131.6876
2015-02-12,131.6876
2015-02-13,131.6876
2015-02-14,131.6876
2015-02-15,131.6876
2015-02-16,131.6876
2015-02-17,131.6876
2015-02-18,131.6876
2015-02-19,131.6876
2015-02-20,131.6876
2015-02-21,131.6876
2015-02-22,131.6876
2015-02-23,131.6876
2015-02-24,131.6876
2015-02-25,131.6876
2015-02-26,131.6876
2015-02-27,131.6876
2015-02-28,131.6876
2015-03-01,131.6876
2015-03-02,131.6876
2015-03-03,131.6876
2015-03-04,131.6876
2015-03-05,131.6876
2015-03-06,131.6876
2015-03-07,131.6876
2015-03-08,131.6876
2015-03-09,131.6876
2015-03-10,131.6876
2015-03-11,131.6876
2015-03-12,131.6876
2015-03-13,131.6876
2015-03-14,131.6876
2015-03-15,131.6876
2015-03-16,131.6876
2015-03-17,131.6876
2015-03-18,131.6876
2015-03-19,131.6876
2015-03-20,131.6876
2015-03-21,131.6876
2015-03-22,131.6876
2015-03-23,131.6876
2015-03-24,131.6876
2015-03-25,131.6876
2015-03-26,131.6876
2015-03-27,131.6876
2015-03-28,131.6876
2015-03-29,131.6876
2015-03-30,131.6876
2015-03-31,103.02
2015-04-01,103.02
2015-04-02,103.02
2015-04-03,103.02
2015-04-04,103.02
2015-04-05,103.02
2015-04-06,103.02
2015-04-07,103.02
2015-04-08,103.02
2015-04-09,103.02
2015-04-10,103.02
2015-04-11,103.02
2015-04-12,103.02
2015-04-13,103.02
2015-04-14,103.02
2015-04-15,103.02
2015-04-16,103.02
2015-04-17,103.02
2015-04-18,103.02
2015-04-19,103.02
2015-04-20,103.02
2015-04-21,103.02
2015-04-22,103.02
2015-04-23,103.02
2015-04-24,103.02
2015-04-25,103.02
2015-04-26,103.02
2015-04-27,103.02
2015-04-28,103.02
2015-04-29,103.02
2015-04-30,103.02
2015-05-01,103.02
2015-05-02,103.02
2015-05-03,103.02
2015-05-04,103.02
2015-05-05,103.02
2015-05-06,103.02
2015-05-07,103.02
2015-05-08,103.02
2015-05-09,103.02
2015-05-10,103.02
2015-05-11,103.02
2015-05-12,103.02
2015-05-13,103.02
2015-05-14,103.02
2015-05-15,103.02
2015-05-16,103.02
2015-05-17,103.02
2015-05-18,103.02
2015-05-19,103.02
2015-05-20,103.02
2015-05-21,103.02
2015-05-22,103.02
2015-05-23,103.02
2015-05-24,103.02
2015-05-25,103.02
2015-05-26,103.02
2015-05-27,103.02
2015-05-28,103.02
2015-05-29,103.02
2015-05-30,103.02
2015-05-31,103.02
2015-06-01,103.02
2015-06-02,103.02
2015-06-03,103.02
2015-06-04,103.02
2015-06-05,103.02
2015-06-06,103.02
2015-06-07,103.02
2015-06-08,103.02
2015-06-09,103.02
2015-06-10,103.02
2015-06-11,103.02
2015-06-12,103.02
2015-06-13,103.02
2015-06-14,103.02
2015-06-15,103.02
2015-06-16,103.02
2015-06-17,103.02
2015-06-18,103.02
2015-06-19,103.02
2015-06-20,103.02
2015-06-21,103.02
2015-06-22,103.02
2015-06-23,103.02
2015-06-24,103.02
2015-06-25,103.02
2015-06-26,103.02
2015-06-27,103.02
2015-06-28,103.02
2015-06-29,103.02
2015-06-30,136.9656
2015-07-01,136.9656
2015-07-02,136.9656
2015-07-03,136.9656
2015-07-04,136.9656
2015-07-05,136.9656
2015-07-06,136.9656
2015-07-07,136.9656
2015-07-08,136.9656
2015-07-09,136.9656
2015-07-10,136.9656
2015-07-11,136.9656
2015-07-12,136.9656
2015-07-13,136.9656
2015-07-14,136.9656
2015-07-15,136.9656
2015-07-16,136.9656
2015-07-17,136.9656
2015-07-18,136.9656
2015-07-19,136.9656
2015-07-20,136.9656
2015-07-21,136.9656
2015-07-22,136.9656
2015-07-23,136.9656
2015-07-24,136.9656
2015-07-25,136.9656
2015-07-26,136.9656
2015-07-27,136.9656
2015-07-28,136.9656
2015-07-29,136.9656
2015-07-30,136.9656
2015-07-31,136.9656
2015-08-01,136.9656
2015-08-02,136.9656
2015-08-03,136.9656
2015-08-04,136.9656
2015-08-05,136.9656
2015-08-06,136.9656
2015-08-07,136.9656
2015-08-08,136.9656
2015-08-09,136.9656
2015-08-10,136.9656
2015-08-11,136.9656
2015-08-12,136.9656
2015-08-13,136.9656
2015-08-14,136.9656
2015-08-15,136.9656
2015-08-16,136.9656
2015-08-17,136.9656
2015-08-18,136.9656
2015-08-19,136.9656
2015-08-20,136.9656
2015-08-21,136.9656
2015-08-22,136.9656
2015-08-23,136.9656
2015-08-24,136.9656
2015-08-25,136.9656
2015-08-26,136.9656
2015-08-27,136.9656
2015-08-28,136.9656
2015-08-29,136.9656
2015-08-30,136.9656
2015-08-31,136.9656
2015-09-01,136.9656
2015-09-02,136.9656
2015-09-03,136.9656
2015-09-04,136.9656
2015-09-05,136.9656
2015-09-06,136.9656
2015-09-07,136.9656
2015-09-08,136.9656
2015-09-09,136.9656
2015-09-10,136.9656
2015-09-11,136.9656
2015-09-12,136.9656
2015-09-13,136.9656
2015-09-14,136.9656
2015-09-15,136.9656
2015-09-16,136.9656
2015-09-17,136.9656
2015-09-18,136.9656
2015-09-19,136.9656
2015-09-20,136.9656
2015-09-21,136.9656
2015-09-22,136.9656
2015-09-23,136.9656
2015-09-24,136.9656
2015-09-25,136.9656
2015-09-26,136.9656
2015-09-27,136.9656
2015-09-28,136.9656
2015-09-29,136.9656
2015-09-30,107.9604
2015-10-01,107.9604
2015-10-02,107.9604
2015-10-03,107.9604
2015-10-04,107.9604
2015-10-05,107.9604
2015-10-06,107.9604
2015-10-07,107.9604
2015-10-08,107.9604
2015-10-09,107.9604
2015-10-10,107.9604
2015-10-11,107.9604
2015-10-12,107.9604
2015-10-13,107.9604
2015-10-14,107.9604
2015-10-15,107.9604
2015-10-16,107.9604
2015-10-17,107.9604
2015-10-18,107.9604
2015-10-19,107.9604
2015-10-20,107.9604
2015-10-21,107.9604
2015-10-22,107.9604
2015-10-23,107.9604
2015-10-24,107.9604
2015-10-25,107.9604
2015-10-26,107.9604
2015-10-27,107.9604
2015-10-28,107.9604
2015-10-29,107.9604
2015-10-30,107.9604
2015-10-31,107.9604
2015-11-01,107.9604
2015-11-02,107.9604
2015-11-03,107.9604
2015-11-04,107.9604
2015-11-05,107.9604
2015-11-06,107.9604
2015-11-07,107.9604
2015-11-08,107.9604
2015-11-09,107.9604
2015-11-10,107.9604
2015-11-11,107.9604
2015-11-12,107.9604
2015-11-13,107.9604
2015-11-14,107.9604
2015-11-15,107.9604
2015-11-16,107.9604
2015-11-17,107.9604
2015-11-18,107.9604
2015-11-19,107.9604
2015-11-20,107.9604
2015-11-21,107.9604
2015-11-22,107.9604
2015-11-23,107.9604
2015-11-24,107.9604
2015-11-25,107.9604
2015-11-26,107.9604
2015-11-27,107.9604
2015-11-28,107.9604
2015-11-29,107.9604
2015-11-30,107.9604
2015-12-01,107.9604
2015-12-02,107.9604
2015-12-03,107.9604
2015-12-04,107.9604
2015-12-05,107.9604
2015-12-06,107.9604
2015-12-07,107.9604
2015-12-08,107.9604
2015-12-09,107.9604
2015-12-10,107.9604
2015-12-11,107.9604
2015-12-12,107.9604
2015-12-13,107.9604
2015-12-14,107.9604
2015-12-15,107.9604
2015-12-16,107.9604
2015-12-17,107.9604
2015-12-18,107.9604
2015-12-19,107.9604
2015-12-20,107.9604
2015-12-21,107.9604
2015-12-22,107.9604
2015-12-23,107.9604
2015-12-24,107.9604
2015-12-25,107.9604
2015-12-26,107.9604
2015-12-27,107.9604
2015-12-28,107.9604
2015-12-29,107.9604
2015-12-30,107.9604
2015-12-31,122.2453
2016-01-01,122.2453
2016-01-02,122.2453
2016-01-03,122.2453
2016-01-04,122.2453
2016-01-05,122.2453
2016-01-06,122.2453
2016-01-07,122.2453
2016-01-08,122.2453
2016-01-09,122.2453
2016-01-10,122.2453
2016-01-11,122.2453
2016-01-12,122.2453
2016-01-13,122.2453
2016-01-14,122.2453
2016-01-15,122.2453
2016-01-16,122.2453
2016-01-17,122.2453
2016-01-18,122.2453
2016-01-19,122.2453
2016-01-20,122.2453
2016-01-21,122.2453
2016-01-22,122.2453
2016-01-23,122.2453
2016-01-24,122.2453
2016-01-25,122.2453
2016-01-26,122.2453
2016-01-27,122.2453
2016-01-28,122.2453
2016-01-29,122.2453
2016-01-30,122.2453
2016-01-31,122.2453
2016-02-01,122.2453
2016-02-02,122.2453
2016-02-03,122.2453
2016-02-04,122.2453
2016-02-05,122.2453
2016-02-06,122.2453
2016-02-07,122.2453
2016-02-08,122.2453
2016-02-09,122.2453
2016-02-10,122.2453
2016-02-11,122.2453
2016-02-12,122.2453
2016-02-13,122.2453
2016-02-14,122.2453
2016-02-15,122.2453
2016-02-16,122.2453
2016-02-17,122.2453
2016-02-18,122.2453
2016-02-19,122.2453
2016-02-20,122.2453
2016-02-21,122.2453
2016-02-22,122.2453
2016-02-23,122.2453
2016-02-24,122.2453
2016-02-25,122.2453
2016-02-26,122.2453
2016-02-27,122.2453
2016-02-28,122.2453
2016-02-29,122.2453
2016-03-01,122.2453
2016-03-02,122.2453
2016-03-03,122.2453
2016-03-04,122.2453
2016-03-05,122.2453
2016-03-06,122.2453
2016-03-07,122.2453
2016-03-08,122.2453
2016-03-09,122.2453
2016-03-10,122.2453
2016-03-11,122.2453
2016-03-12,122.2453
2016-03-13,122.2453
2016-03-14,122.2453
2016-03-15,122.2453
2016-03-16,122.2453
2016-03-17,122.2453
2016-03-18,122.2453
2016-03-19,122.2453
2016-03-20,122.2453
2016-03-21,122.2453
2016-03-22,122.2453
2016-03-23,122.2453
2016-03-24,122.2453
2016-03-25,122.2453
2016-03-26,122.2453
2016-03-27,122.2453
2016-03-28,122.2453
2016-03-29,122.2453
2016-03-30,122.2453
2016-03-31,91.5566
2016-04-01,91.5566
2016-04-02,91.5566
2016-04-03,91.5566
2016-04-04,91.5566
2016-04-05,91.5566
2016-04-06,91.5566
2016-04-07,91.5566
2016-04-08,91.5566
2016-04-09,91.5566
2016-04-10,91.5566
2016-04-11,91.5566
2016-04-12,91.5566
2016-04-13,91.5566
2016-04-14,91.5566
2016-04-15,91.5566
2016-04-16,91.5566
2016-04-17,91.5566
2016-04-18,91.5566
2016-04-19,91.5566
2016-04-20,91.5566
2016-04-21,91.5566
2016-04-22,91.5566
2016-04-23,91.5566
2016-04-24,91.5566
2016-04-25,91.5566
2016-04-26,91.5566
2016-04-27,91.5566
2016-04-28,91.5566
2016-04-29,91.5566
2016-04-30,91.5566
2016-05-01,91.5566
2016-05-02,91.5566
2016-05-03,91.5566
2016-05-04,91.5566
2016-05-05,91.5566
2016-05-06,91.5566
2016-05-07,91.5566
2016-05-08,91.5566
2016-05-09,91.5566
2016-05-10,91.5566
2016-05-11,91.5566
2016-05-12,91.5566
2016-05-13,91.5566
2016-05-14,91.5566
2016-05-15,91.5566
2016-05-16,91.5566
2016-05-17,91.5566
2016-05-18,91.5566
2016-05-19,91.5566
2016-05-20,91.5566
2016-05-21,91.5566
2016-05-22,91.5566
2016-05-23,91.5566
2016-05-24,91.5566
2016-05-25,91.5566
2016-05-26,91.5566
2016-05-27,91.5566
2016-05-28,91.5566
2016-05-29,91.5566
2016-05-30,91.5566
2016-05-31,91.5566
2016-06-01,91.5566
2016-06-02,91.5566
2016-06-03,91.5566
2016-06-04,91.5566
2016-06-05,91.5566
2016-06-06,91.5566
2016-06-07,91.5566
2016-06-08,91.5566
2016-06-09,91.5566
2016-06-10,91.5566
2016-06-11,91.5566
2016-06-12,91.5566
2016-06-13,91.5566
2016-06-14,91.5566
2016-06-15,91.5566
2016-06-16,91.5566
2016-06-17,91.5566
2016-06-18,91.5566
2016-06-19,91.5566
2016-06-20,91.5566
2016-06-21,91.5566
2016-06-22,91.5566
2016-06-23,91.5566
2016-06-24,91.5566
