,PTBA IJ Equity
2013-03-24,35.1372
2013-03-25,35.1372
2013-03-26,35.1372
2013-03-27,35.1372
2013-03-28,35.1372
2013-03-29,35.1372
2013-03-30,35.1372
2013-03-31,28.2896
2013-04-01,28.2896
2013-04-02,28.2896
2013-04-03,28.2896
2013-04-04,28.2896
2013-04-05,28.2896
2013-04-06,28.2896
2013-04-07,28.2896
2013-04-08,28.2896
2013-04-09,28.2896
2013-04-10,28.2896
2013-04-11,28.2896
2013-04-12,28.2896
2013-04-13,28.2896
2013-04-14,28.2896
2013-04-15,28.2896
2013-04-16,28.2896
2013-04-17,28.2896
2013-04-18,28.2896
2013-04-19,28.2896
2013-04-20,28.2896
2013-04-21,28.2896
2013-04-22,28.2896
2013-04-23,28.2896
2013-04-24,28.2896
2013-04-25,28.2896
2013-04-26,28.2896
2013-04-27,28.2896
2013-04-28,28.2896
2013-04-29,28.2896
2013-04-30,28.2896
2013-05-01,28.2896
2013-05-02,28.2896
2013-05-03,28.2896
2013-05-04,28.2896
2013-05-05,28.2896
2013-05-06,28.2896
2013-05-07,28.2896
2013-05-08,28.2896
2013-05-09,28.2896
2013-05-10,28.2896
2013-05-11,28.2896
2013-05-12,28.2896
2013-05-13,28.2896
2013-05-14,28.2896
2013-05-15,28.2896
2013-05-16,28.2896
2013-05-17,28.2896
2013-05-18,28.2896
2013-05-19,28.2896
2013-05-20,28.2896
2013-05-21,28.2896
2013-05-22,28.2896
2013-05-23,28.2896
2013-05-24,28.2896
2013-05-25,28.2896
2013-05-26,28.2896
2013-05-27,28.2896
2013-05-28,28.2896
2013-05-29,28.2896
2013-05-30,28.2896
2013-05-31,28.2896
2013-06-01,28.2896
2013-06-02,28.2896
2013-06-03,28.2896
2013-06-04,28.2896
2013-06-05,28.2896
2013-06-06,28.2896
2013-06-07,28.2896
2013-06-08,28.2896
2013-06-09,28.2896
2013-06-10,28.2896
2013-06-11,28.2896
2013-06-12,28.2896
2013-06-13,28.2896
2013-06-14,28.2896
2013-06-15,28.2896
2013-06-16,28.2896
2013-06-17,28.2896
2013-06-18,28.2896
2013-06-19,28.2896
2013-06-20,28.2896
2013-06-21,28.2896
2013-06-22,28.2896
2013-06-23,28.2896
2013-06-24,28.2896
2013-06-25,28.2896
2013-06-26,28.2896
2013-06-27,28.2896
2013-06-28,28.2896
2013-06-29,28.2896
2013-06-30,31.4714
2013-07-01,31.4714
2013-07-02,31.4714
2013-07-03,31.4714
2013-07-04,31.4714
2013-07-05,31.4714
2013-07-06,31.4714
2013-07-07,31.4714
2013-07-08,31.4714
2013-07-09,31.4714
2013-07-10,31.4714
2013-07-11,31.4714
2013-07-12,31.4714
2013-07-13,31.4714
2013-07-14,31.4714
2013-07-15,31.4714
2013-07-16,31.4714
2013-07-17,31.4714
2013-07-18,31.4714
2013-07-19,31.4714
2013-07-20,31.4714
2013-07-21,31.4714
2013-07-22,31.4714
2013-07-23,31.4714
2013-07-24,31.4714
2013-07-25,31.4714
2013-07-26,31.4714
2013-07-27,31.4714
2013-07-28,31.4714
2013-07-29,31.4714
2013-07-30,31.4714
2013-07-31,31.4714
2013-08-01,31.4714
2013-08-02,31.4714
2013-08-03,31.4714
2013-08-04,31.4714
2013-08-05,31.4714
2013-08-06,31.4714
2013-08-07,31.4714
2013-08-08,31.4714
2013-08-09,31.4714
2013-08-10,31.4714
2013-08-11,31.4714
2013-08-12,31.4714
2013-08-13,31.4714
2013-08-14,31.4714
2013-08-15,31.4714
2013-08-16,31.4714
2013-08-17,31.4714
2013-08-18,31.4714
2013-08-19,31.4714
2013-08-20,31.4714
2013-08-21,31.4714
2013-08-22,31.4714
2013-08-23,31.4714
2013-08-24,31.4714
2013-08-25,31.4714
2013-08-26,31.4714
2013-08-27,31.4714
2013-08-28,31.4714
2013-08-29,31.4714
2013-08-30,31.4714
2013-08-31,31.4714
2013-09-01,31.4714
2013-09-02,31.4714
2013-09-03,31.4714
2013-09-04,31.4714
2013-09-05,31.4714
2013-09-06,31.4714
2013-09-07,31.4714
2013-09-08,31.4714
2013-09-09,31.4714
2013-09-10,31.4714
2013-09-11,31.4714
2013-09-12,31.4714
2013-09-13,31.4714
2013-09-14,31.4714
2013-09-15,31.4714
2013-09-16,31.4714
2013-09-17,31.4714
2013-09-18,31.4714
2013-09-19,31.4714
2013-09-20,31.4714
2013-09-21,31.4714
2013-09-22,31.4714
2013-09-23,31.4714
2013-09-24,31.4714
2013-09-25,31.4714
2013-09-26,31.4714
2013-09-27,31.4714
2013-09-28,31.4714
2013-09-29,31.4714
2013-09-30,26.0588
2013-10-01,26.0588
2013-10-02,26.0588
2013-10-03,26.0588
2013-10-04,26.0588
2013-10-05,26.0588
2013-10-06,26.0588
2013-10-07,26.0588
2013-10-08,26.0588
2013-10-09,26.0588
2013-10-10,26.0588
2013-10-11,26.0588
2013-10-12,26.0588
2013-10-13,26.0588
2013-10-14,26.0588
2013-10-15,26.0588
2013-10-16,26.0588
2013-10-17,26.0588
2013-10-18,26.0588
2013-10-19,26.0588
2013-10-20,26.0588
2013-10-21,26.0588
2013-10-22,26.0588
2013-10-23,26.0588
2013-10-24,26.0588
2013-10-25,26.0588
2013-10-26,26.0588
2013-10-27,26.0588
2013-10-28,26.0588
2013-10-29,26.0588
2013-10-30,26.0588
2013-10-31,26.0588
2013-11-01,26.0588
2013-11-02,26.0588
2013-11-03,26.0588
2013-11-04,26.0588
2013-11-05,26.0588
2013-11-06,26.0588
2013-11-07,26.0588
2013-11-08,26.0588
2013-11-09,26.0588
2013-11-10,26.0588
2013-11-11,26.0588
2013-11-12,26.0588
2013-11-13,26.0588
2013-11-14,26.0588
2013-11-15,26.0588
2013-11-16,26.0588
2013-11-17,26.0588
2013-11-18,26.0588
2013-11-19,26.0588
2013-11-20,26.0588
2013-11-21,26.0588
2013-11-22,26.0588
2013-11-23,26.0588
2013-11-24,26.0588
2013-11-25,26.0588
2013-11-26,26.0588
2013-11-27,26.0588
2013-11-28,26.0588
2013-11-29,26.0588
2013-11-30,26.0588
2013-12-01,26.0588
2013-12-02,26.0588
2013-12-03,26.0588
2013-12-04,26.0588
2013-12-05,26.0588
2013-12-06,26.0588
2013-12-07,26.0588
2013-12-08,26.0588
2013-12-09,26.0588
2013-12-10,26.0588
2013-12-11,26.0588
2013-12-12,26.0588
2013-12-13,26.0588
2013-12-14,26.0588
2013-12-15,26.0588
2013-12-16,26.0588
2013-12-17,26.0588
2013-12-18,26.0588
2013-12-19,26.0588
2013-12-20,26.0588
2013-12-21,26.0588
2013-12-22,26.0588
2013-12-23,26.0588
2013-12-24,26.0588
2013-12-25,26.0588
2013-12-26,26.0588
2013-12-27,26.0588
2013-12-28,26.0588
2013-12-29,26.0588
2013-12-30,26.0588
2013-12-31,23.0334
2014-01-01,23.0334
2014-01-02,23.0334
2014-01-03,23.0334
2014-01-04,23.0334
2014-01-05,23.0334
2014-01-06,23.0334
2014-01-07,23.0334
2014-01-08,23.0334
2014-01-09,23.0334
2014-01-10,23.0334
2014-01-11,23.0334
2014-01-12,23.0334
2014-01-13,23.0334
2014-01-14,23.0334
2014-01-15,23.0334
2014-01-16,23.0334
2014-01-17,23.0334
2014-01-18,23.0334
2014-01-19,23.0334
2014-01-20,23.0334
2014-01-21,23.0334
2014-01-22,23.0334
2014-01-23,23.0334
2014-01-24,23.0334
2014-01-25,23.0334
2014-01-26,23.0334
2014-01-27,23.0334
2014-01-28,23.0334
2014-01-29,23.0334
2014-01-30,23.0334
2014-01-31,23.0334
2014-02-01,23.0334
2014-02-02,23.0334
2014-02-03,23.0334
2014-02-04,23.0334
2014-02-05,23.0334
2014-02-06,23.0334
2014-02-07,23.0334
2014-02-08,23.0334
2014-02-09,23.0334
2014-02-10,23.0334
2014-02-11,23.0334
2014-02-12,23.0334
2014-02-13,23.0334
2014-02-14,23.0334
2014-02-15,23.0334
2014-02-16,23.0334
2014-02-17,23.0334
2014-02-18,23.0334
2014-02-19,23.0334
2014-02-20,23.0334
2014-02-21,23.0334
2014-02-22,23.0334
2014-02-23,23.0334
2014-02-24,23.0334
2014-02-25,23.0334
2014-02-26,23.0334
2014-02-27,23.0334
2014-02-28,23.0334
2014-03-01,23.0334
2014-03-02,23.0334
2014-03-03,23.0334
2014-03-04,23.0334
2014-03-05,23.0334
2014-03-06,23.0334
2014-03-07,23.0334
2014-03-08,23.0334
2014-03-09,23.0334
2014-03-10,23.0334
2014-03-11,23.0334
2014-03-12,23.0334
2014-03-13,23.0334
2014-03-14,23.0334
2014-03-15,23.0334
2014-03-16,23.0334
2014-03-17,23.0334
2014-03-18,23.0334
2014-03-19,23.0334
2014-03-20,23.0334
2014-03-21,23.0334
2014-03-22,23.0334
2014-03-23,23.0334
2014-03-24,23.0334
2014-03-25,23.0334
2014-03-26,23.0334
2014-03-27,23.0334
2014-03-28,23.0334
2014-03-29,23.0334
2014-03-30,23.0334
2014-03-31,23.5347
2014-04-01,23.5347
2014-04-02,23.5347
2014-04-03,23.5347
2014-04-04,23.5347
2014-04-05,23.5347
2014-04-06,23.5347
2014-04-07,23.5347
2014-04-08,23.5347
2014-04-09,23.5347
2014-04-10,23.5347
2014-04-11,23.5347
2014-04-12,23.5347
2014-04-13,23.5347
2014-04-14,23.5347
2014-04-15,23.5347
2014-04-16,23.5347
2014-04-17,23.5347
2014-04-18,23.5347
2014-04-19,23.5347
2014-04-20,23.5347
2014-04-21,23.5347
2014-04-22,23.5347
2014-04-23,23.5347
2014-04-24,23.5347
2014-04-25,23.5347
2014-04-26,23.5347
2014-04-27,23.5347
2014-04-28,23.5347
2014-04-29,23.5347
2014-04-30,23.5347
2014-05-01,23.5347
2014-05-02,23.5347
2014-05-03,23.5347
2014-05-04,23.5347
2014-05-05,23.5347
2014-05-06,23.5347
2014-05-07,23.5347
2014-05-08,23.5347
2014-05-09,23.5347
2014-05-10,23.5347
2014-05-11,23.5347
2014-05-12,23.5347
2014-05-13,23.5347
2014-05-14,23.5347
2014-05-15,23.5347
2014-05-16,23.5347
2014-05-17,23.5347
2014-05-18,23.5347
2014-05-19,23.5347
2014-05-20,23.5347
2014-05-21,23.5347
2014-05-22,23.5347
2014-05-23,23.5347
2014-05-24,23.5347
2014-05-25,23.5347
2014-05-26,23.5347
2014-05-27,23.5347
2014-05-28,23.5347
2014-05-29,23.5347
2014-05-30,23.5347
2014-05-31,23.5347
2014-06-01,23.5347
2014-06-02,23.5347
2014-06-03,23.5347
2014-06-04,23.5347
2014-06-05,23.5347
2014-06-06,23.5347
2014-06-07,23.5347
2014-06-08,23.5347
2014-06-09,23.5347
2014-06-10,23.5347
2014-06-11,23.5347
2014-06-12,23.5347
2014-06-13,23.5347
2014-06-14,23.5347
2014-06-15,23.5347
2014-06-16,23.5347
2014-06-17,23.5347
2014-06-18,23.5347
2014-06-19,23.5347
2014-06-20,23.5347
2014-06-21,23.5347
2014-06-22,23.5347
2014-06-23,23.5347
2014-06-24,23.5347
2014-06-25,23.5347
2014-06-26,23.5347
2014-06-27,23.5347
2014-06-28,23.5347
2014-06-29,23.5347
2014-06-30,30.7106
2014-07-01,30.7106
2014-07-02,30.7106
2014-07-03,30.7106
2014-07-04,30.7106
2014-07-05,30.7106
2014-07-06,30.7106
2014-07-07,30.7106
2014-07-08,30.7106
2014-07-09,30.7106
2014-07-10,30.7106
2014-07-11,30.7106
2014-07-12,30.7106
2014-07-13,30.7106
2014-07-14,30.7106
2014-07-15,30.7106
2014-07-16,30.7106
2014-07-17,30.7106
2014-07-18,30.7106
2014-07-19,30.7106
2014-07-20,30.7106
2014-07-21,30.7106
2014-07-22,30.7106
2014-07-23,30.7106
2014-07-24,30.7106
2014-07-25,30.7106
2014-07-26,30.7106
2014-07-27,30.7106
2014-07-28,30.7106
2014-07-29,30.7106
2014-07-30,30.7106
2014-07-31,30.7106
2014-08-01,30.7106
2014-08-02,30.7106
2014-08-03,30.7106
2014-08-04,30.7106
2014-08-05,30.7106
2014-08-06,30.7106
2014-08-07,30.7106
2014-08-08,30.7106
2014-08-09,30.7106
2014-08-10,30.7106
2014-08-11,30.7106
2014-08-12,30.7106
2014-08-13,30.7106
2014-08-14,30.7106
2014-08-15,30.7106
2014-08-16,30.7106
2014-08-17,30.7106
2014-08-18,30.7106
2014-08-19,30.7106
2014-08-20,30.7106
2014-08-21,30.7106
2014-08-22,30.7106
2014-08-23,30.7106
2014-08-24,30.7106
2014-08-25,30.7106
2014-08-26,30.7106
2014-08-27,30.7106
2014-08-28,30.7106
2014-08-29,30.7106
2014-08-30,30.7106
2014-08-31,30.7106
2014-09-01,30.7106
2014-09-02,30.7106
2014-09-03,30.7106
2014-09-04,30.7106
2014-09-05,30.7106
2014-09-06,30.7106
2014-09-07,30.7106
2014-09-08,30.7106
2014-09-09,30.7106
2014-09-10,30.7106
2014-09-11,30.7106
2014-09-12,30.7106
2014-09-13,30.7106
2014-09-14,30.7106
2014-09-15,30.7106
2014-09-16,30.7106
2014-09-17,30.7106
2014-09-18,30.7106
2014-09-19,30.7106
2014-09-20,30.7106
2014-09-21,30.7106
2014-09-22,30.7106
2014-09-23,30.7106
2014-09-24,30.7106
2014-09-25,30.7106
2014-09-26,30.7106
2014-09-27,30.7106
2014-09-28,30.7106
2014-09-29,30.7106
2014-09-30,29.6539
2014-10-01,29.6539
2014-10-02,29.6539
2014-10-03,29.6539
2014-10-04,29.6539
2014-10-05,29.6539
2014-10-06,29.6539
2014-10-07,29.6539
2014-10-08,29.6539
2014-10-09,29.6539
2014-10-10,29.6539
2014-10-11,29.6539
2014-10-12,29.6539
2014-10-13,29.6539
2014-10-14,29.6539
2014-10-15,29.6539
2014-10-16,29.6539
2014-10-17,29.6539
2014-10-18,29.6539
2014-10-19,29.6539
2014-10-20,29.6539
2014-10-21,29.6539
2014-10-22,29.6539
2014-10-23,29.6539
2014-10-24,29.6539
2014-10-25,29.6539
2014-10-26,29.6539
2014-10-27,29.6539
2014-10-28,29.6539
2014-10-29,29.6539
2014-10-30,29.6539
2014-10-31,29.6539
2014-11-01,29.6539
2014-11-02,29.6539
2014-11-03,29.6539
2014-11-04,29.6539
2014-11-05,29.6539
2014-11-06,29.6539
2014-11-07,29.6539
2014-11-08,29.6539
2014-11-09,29.6539
2014-11-10,29.6539
2014-11-11,29.6539
2014-11-12,29.6539
2014-11-13,29.6539
2014-11-14,29.6539
2014-11-15,29.6539
2014-11-16,29.6539
2014-11-17,29.6539
2014-11-18,29.6539
2014-11-19,29.6539
2014-11-20,29.6539
2014-11-21,29.6539
2014-11-22,29.6539
2014-11-23,29.6539
2014-11-24,29.6539
2014-11-25,29.6539
2014-11-26,29.6539
2014-11-27,29.6539
2014-11-28,29.6539
2014-11-29,29.6539
2014-11-30,29.6539
2014-12-01,29.6539
2014-12-02,29.6539
2014-12-03,29.6539
2014-12-04,29.6539
2014-12-05,29.6539
2014-12-06,29.6539
2014-12-07,29.6539
2014-12-08,29.6539
2014-12-09,29.6539
2014-12-10,29.6539
2014-12-11,29.6539
2014-12-12,29.6539
2014-12-13,29.6539
2014-12-14,29.6539
2014-12-15,29.6539
2014-12-16,29.6539
2014-12-17,29.6539
2014-12-18,29.6539
2014-12-19,29.6539
2014-12-20,29.6539
2014-12-21,29.6539
2014-12-22,29.6539
2014-12-23,29.6539
2014-12-24,29.6539
2014-12-25,29.6539
2014-12-26,29.6539
2014-12-27,29.6539
2014-12-28,29.6539
2014-12-29,29.6539
2014-12-30,29.6539
2014-12-31,23.4864
2015-01-01,23.4864
2015-01-02,23.4864
2015-01-03,23.4864
2015-01-04,23.4864
2015-01-05,23.4864
2015-01-06,23.4864
2015-01-07,23.4864
2015-01-08,23.4864
2015-01-09,23.4864
2015-01-10,23.4864
2015-01-11,23.4864
2015-01-12,23.4864
2015-01-13,23.4864
2015-01-14,23.4864
2015-01-15,23.4864
2015-01-16,23.4864
2015-01-17,23.4864
2015-01-18,23.4864
2015-01-19,23.4864
2015-01-20,23.4864
2015-01-21,23.4864
2015-01-22,23.4864
2015-01-23,23.4864
2015-01-24,23.4864
2015-01-25,23.4864
2015-01-26,23.4864
2015-01-27,23.4864
2015-01-28,23.4864
2015-01-29,23.4864
2015-01-30,23.4864
2015-01-31,23.4864
2015-02-01,23.4864
2015-02-02,23.4864
2015-02-03,23.4864
2015-02-04,23.4864
2015-02-05,23.4864
2015-02-06,23.4864
2015-02-07,23.4864
2015-02-08,23.4864
2015-02-09,23.4864
2015-02-10,23.4864
2015-02-11,23.4864
2015-02-12,23.4864
2015-02-13,23.4864
2015-02-14,23.4864
2015-02-15,23.4864
2015-02-16,23.4864
2015-02-17,23.4864
2015-02-18,23.4864
2015-02-19,23.4864
2015-02-20,23.4864
2015-02-21,23.4864
2015-02-22,23.4864
2015-02-23,23.4864
2015-02-24,23.4864
2015-02-25,23.4864
2015-02-26,23.4864
2015-02-27,23.4864
2015-02-28,23.4864
2015-03-01,23.4864
2015-03-02,23.4864
2015-03-03,23.4864
2015-03-04,23.4864
2015-03-05,23.4864
2015-03-06,23.4864
2015-03-07,23.4864
2015-03-08,23.4864
2015-03-09,23.4864
2015-03-10,23.4864
2015-03-11,23.4864
2015-03-12,23.4864
2015-03-13,23.4864
2015-03-14,23.4864
2015-03-15,23.4864
2015-03-16,23.4864
2015-03-17,23.4864
2015-03-18,23.4864
2015-03-19,23.4864
2015-03-20,23.4864
2015-03-21,23.4864
2015-03-22,23.4864
2015-03-23,23.4864
2015-03-24,23.4864
2015-03-25,23.4864
2015-03-26,23.4864
2015-03-27,23.4864
2015-03-28,23.4864
2015-03-29,23.4864
2015-03-30,23.4864
2015-03-31,21.9208
2015-04-01,21.9208
2015-04-02,21.9208
2015-04-03,21.9208
2015-04-04,21.9208
2015-04-05,21.9208
2015-04-06,21.9208
2015-04-07,21.9208
2015-04-08,21.9208
2015-04-09,21.9208
2015-04-10,21.9208
2015-04-11,21.9208
2015-04-12,21.9208
2015-04-13,21.9208
2015-04-14,21.9208
2015-04-15,21.9208
2015-04-16,21.9208
2015-04-17,21.9208
2015-04-18,21.9208
2015-04-19,21.9208
2015-04-20,21.9208
2015-04-21,21.9208
2015-04-22,21.9208
2015-04-23,21.9208
2015-04-24,21.9208
2015-04-25,21.9208
2015-04-26,21.9208
2015-04-27,21.9208
2015-04-28,21.9208
2015-04-29,21.9208
2015-04-30,21.9208
2015-05-01,21.9208
2015-05-02,21.9208
2015-05-03,21.9208
2015-05-04,21.9208
2015-05-05,21.9208
2015-05-06,21.9208
2015-05-07,21.9208
2015-05-08,21.9208
2015-05-09,21.9208
2015-05-10,21.9208
2015-05-11,21.9208
2015-05-12,21.9208
2015-05-13,21.9208
2015-05-14,21.9208
2015-05-15,21.9208
2015-05-16,21.9208
2015-05-17,21.9208
2015-05-18,21.9208
2015-05-19,21.9208
2015-05-20,21.9208
2015-05-21,21.9208
2015-05-22,21.9208
2015-05-23,21.9208
2015-05-24,21.9208
2015-05-25,21.9208
2015-05-26,21.9208
2015-05-27,21.9208
2015-05-28,21.9208
2015-05-29,21.9208
2015-05-30,21.9208
2015-05-31,21.9208
2015-06-01,21.9208
2015-06-02,21.9208
2015-06-03,21.9208
2015-06-04,21.9208
2015-06-05,21.9208
2015-06-06,21.9208
2015-06-07,21.9208
2015-06-08,21.9208
2015-06-09,21.9208
2015-06-10,21.9208
2015-06-11,21.9208
2015-06-12,21.9208
2015-06-13,21.9208
2015-06-14,21.9208
2015-06-15,21.9208
2015-06-16,21.9208
2015-06-17,21.9208
2015-06-18,21.9208
2015-06-19,21.9208
2015-06-20,21.9208
2015-06-21,21.9208
2015-06-22,21.9208
2015-06-23,21.9208
2015-06-24,21.9208
2015-06-25,21.9208
2015-06-26,21.9208
2015-06-27,21.9208
2015-06-28,21.9208
2015-06-29,21.9208
2015-06-30,18.4291
2015-07-01,18.4291
2015-07-02,18.4291
2015-07-03,18.4291
2015-07-04,18.4291
2015-07-05,18.4291
2015-07-06,18.4291
2015-07-07,18.4291
2015-07-08,18.4291
2015-07-09,18.4291
2015-07-10,18.4291
2015-07-11,18.4291
2015-07-12,18.4291
2015-07-13,18.4291
2015-07-14,18.4291
2015-07-15,18.4291
2015-07-16,18.4291
2015-07-17,18.4291
2015-07-18,18.4291
2015-07-19,18.4291
2015-07-20,18.4291
2015-07-21,18.4291
2015-07-22,18.4291
2015-07-23,18.4291
2015-07-24,18.4291
2015-07-25,18.4291
2015-07-26,18.4291
2015-07-27,18.4291
2015-07-28,18.4291
2015-07-29,18.4291
2015-07-30,18.4291
2015-07-31,18.4291
2015-08-01,18.4291
2015-08-02,18.4291
2015-08-03,18.4291
2015-08-04,18.4291
2015-08-05,18.4291
2015-08-06,18.4291
2015-08-07,18.4291
2015-08-08,18.4291
2015-08-09,18.4291
2015-08-10,18.4291
2015-08-11,18.4291
2015-08-12,18.4291
2015-08-13,18.4291
2015-08-14,18.4291
2015-08-15,18.4291
2015-08-16,18.4291
2015-08-17,18.4291
2015-08-18,18.4291
2015-08-19,18.4291
2015-08-20,18.4291
2015-08-21,18.4291
2015-08-22,18.4291
2015-08-23,18.4291
2015-08-24,18.4291
2015-08-25,18.4291
2015-08-26,18.4291
2015-08-27,18.4291
2015-08-28,18.4291
2015-08-29,18.4291
2015-08-30,18.4291
2015-08-31,18.4291
2015-09-01,18.4291
2015-09-02,18.4291
2015-09-03,18.4291
2015-09-04,18.4291
2015-09-05,18.4291
2015-09-06,18.4291
2015-09-07,18.4291
2015-09-08,18.4291
2015-09-09,18.4291
2015-09-10,18.4291
2015-09-11,18.4291
2015-09-12,18.4291
2015-09-13,18.4291
2015-09-14,18.4291
2015-09-15,18.4291
2015-09-16,18.4291
2015-09-17,18.4291
2015-09-18,18.4291
2015-09-19,18.4291
2015-09-20,18.4291
2015-09-21,18.4291
2015-09-22,18.4291
2015-09-23,18.4291
2015-09-24,18.4291
2015-09-25,18.4291
2015-09-26,18.4291
2015-09-27,18.4291
2015-09-28,18.4291
2015-09-29,18.4291
2015-09-30,20.4865
2015-10-01,20.4865
2015-10-02,20.4865
2015-10-03,20.4865
2015-10-04,20.4865
2015-10-05,20.4865
2015-10-06,20.4865
2015-10-07,20.4865
2015-10-08,20.4865
2015-10-09,20.4865
2015-10-10,20.4865
2015-10-11,20.4865
2015-10-12,20.4865
2015-10-13,20.4865
2015-10-14,20.4865
2015-10-15,20.4865
2015-10-16,20.4865
2015-10-17,20.4865
2015-10-18,20.4865
2015-10-19,20.4865
2015-10-20,20.4865
2015-10-21,20.4865
2015-10-22,20.4865
2015-10-23,20.4865
2015-10-24,20.4865
2015-10-25,20.4865
2015-10-26,20.4865
2015-10-27,20.4865
2015-10-28,20.4865
2015-10-29,20.4865
2015-10-30,20.4865
2015-10-31,20.4865
2015-11-01,20.4865
2015-11-02,20.4865
2015-11-03,20.4865
2015-11-04,20.4865
2015-11-05,20.4865
2015-11-06,20.4865
2015-11-07,20.4865
2015-11-08,20.4865
2015-11-09,20.4865
2015-11-10,20.4865
2015-11-11,20.4865
2015-11-12,20.4865
2015-11-13,20.4865
2015-11-14,20.4865
2015-11-15,20.4865
2015-11-16,20.4865
2015-11-17,20.4865
2015-11-18,20.4865
2015-11-19,20.4865
2015-11-20,20.4865
2015-11-21,20.4865
2015-11-22,20.4865
2015-11-23,20.4865
2015-11-24,20.4865
2015-11-25,20.4865
2015-11-26,20.4865
2015-11-27,20.4865
2015-11-28,20.4865
2015-11-29,20.4865
2015-11-30,20.4865
2015-12-01,20.4865
2015-12-02,20.4865
2015-12-03,20.4865
2015-12-04,20.4865
2015-12-05,20.4865
2015-12-06,20.4865
2015-12-07,20.4865
2015-12-08,20.4865
2015-12-09,20.4865
2015-12-10,20.4865
2015-12-11,20.4865
2015-12-12,20.4865
2015-12-13,20.4865
2015-12-14,20.4865
2015-12-15,20.4865
2015-12-16,20.4865
2015-12-17,20.4865
2015-12-18,20.4865
2015-12-19,20.4865
2015-12-20,20.4865
2015-12-21,20.4865
2015-12-22,20.4865
2015-12-23,20.4865
2015-12-24,20.4865
2015-12-25,20.4865
2015-12-26,20.4865
2015-12-27,20.4865
2015-12-28,20.4865
2015-12-29,20.4865
2015-12-30,20.4865
2015-12-31,23.1583
2016-01-01,23.1583
2016-01-02,23.1583
2016-01-03,23.1583
2016-01-04,23.1583
2016-01-05,23.1583
2016-01-06,23.1583
2016-01-07,23.1583
2016-01-08,23.1583
2016-01-09,23.1583
2016-01-10,23.1583
2016-01-11,23.1583
2016-01-12,23.1583
2016-01-13,23.1583
2016-01-14,23.1583
2016-01-15,23.1583
2016-01-16,23.1583
2016-01-17,23.1583
2016-01-18,23.1583
2016-01-19,23.1583
2016-01-20,23.1583
2016-01-21,23.1583
2016-01-22,23.1583
2016-01-23,23.1583
2016-01-24,23.1583
2016-01-25,23.1583
2016-01-26,23.1583
2016-01-27,23.1583
2016-01-28,23.1583
2016-01-29,23.1583
2016-01-30,23.1583
2016-01-31,23.1583
2016-02-01,23.1583
2016-02-02,23.1583
2016-02-03,23.1583
2016-02-04,23.1583
2016-02-05,23.1583
2016-02-06,23.1583
2016-02-07,23.1583
2016-02-08,23.1583
2016-02-09,23.1583
2016-02-10,23.1583
2016-02-11,23.1583
2016-02-12,23.1583
2016-02-13,23.1583
2016-02-14,23.1583
2016-02-15,23.1583
2016-02-16,23.1583
2016-02-17,23.1583
2016-02-18,23.1583
2016-02-19,23.1583
2016-02-20,23.1583
2016-02-21,23.1583
2016-02-22,23.1583
2016-02-23,23.1583
2016-02-24,23.1583
2016-02-25,23.1583
2016-02-26,23.1583
2016-02-27,23.1583
2016-02-28,23.1583
2016-02-29,23.1583
2016-03-01,23.1583
2016-03-02,23.1583
2016-03-03,23.1583
2016-03-04,23.1583
2016-03-05,23.1583
2016-03-06,23.1583
2016-03-07,23.1583
2016-03-08,23.1583
2016-03-09,23.1583
2016-03-10,23.1583
2016-03-11,23.1583
2016-03-12,23.1583
2016-03-13,23.1583
2016-03-14,23.1583
2016-03-15,23.1583
2016-03-16,23.1583
2016-03-17,23.1583
2016-03-18,23.1583
2016-03-19,23.1583
2016-03-20,23.1583
2016-03-21,23.1583
2016-03-22,23.1583
2016-03-23,23.1583
2016-03-24,23.1583
2016-03-25,23.1583
2016-03-26,23.1583
2016-03-27,23.1583
2016-03-28,23.1583
2016-03-29,23.1583
2016-03-30,23.1583
2016-03-31,22.9908
2016-04-01,22.9908
2016-04-02,22.9908
2016-04-03,22.9908
2016-04-04,22.9908
2016-04-05,22.9908
2016-04-06,22.9908
2016-04-07,22.9908
2016-04-08,22.9908
2016-04-09,22.9908
2016-04-10,22.9908
2016-04-11,22.9908
2016-04-12,22.9908
2016-04-13,22.9908
2016-04-14,22.9908
2016-04-15,22.9908
2016-04-16,22.9908
2016-04-17,22.9908
2016-04-18,22.9908
2016-04-19,22.9908
2016-04-20,22.9908
2016-04-21,22.9908
2016-04-22,22.9908
2016-04-23,22.9908
2016-04-24,22.9908
2016-04-25,22.9908
2016-04-26,22.9908
2016-04-27,22.9908
2016-04-28,22.9908
2016-04-29,22.9908
2016-04-30,22.9908
2016-05-01,22.9908
2016-05-02,22.9908
2016-05-03,22.9908
2016-05-04,22.9908
2016-05-05,22.9908
2016-05-06,22.9908
2016-05-07,22.9908
2016-05-08,22.9908
2016-05-09,22.9908
2016-05-10,22.9908
2016-05-11,22.9908
2016-05-12,22.9908
2016-05-13,22.9908
2016-05-14,22.9908
2016-05-15,22.9908
2016-05-16,22.9908
2016-05-17,22.9908
2016-05-18,22.9908
2016-05-19,22.9908
2016-05-20,22.9908
2016-05-21,22.9908
2016-05-22,22.9908
2016-05-23,22.9908
2016-05-24,22.9908
2016-05-25,22.9908
2016-05-26,22.9908
2016-05-27,22.9908
2016-05-28,22.9908
2016-05-29,22.9908
2016-05-30,22.9908
2016-05-31,22.9908
