,HMSP IJ Equity
2016-06-09,41.0453
2016-06-10,41.0453
2016-06-11,41.0453
2016-06-12,41.0453
2016-06-13,41.0453
2016-06-14,41.0453
2016-06-15,41.0453
2016-06-16,41.0453
2016-06-17,41.0453
2016-06-18,41.0453
2016-06-19,41.0453
2016-06-20,41.0453
2016-06-21,41.0453
2016-06-22,41.0453
2016-06-23,41.0453
2016-06-24,41.0453
2016-06-25,41.0453
2016-06-26,41.0453
2016-06-27,41.0453
2016-06-28,41.0453
2016-06-29,41.0453
2016-06-30,54.9756
2016-07-01,54.9756
2016-07-02,54.9756
2016-07-03,54.9756
2016-07-04,54.9756
2016-07-05,54.9756
2016-07-06,54.9756
2016-07-07,54.9756
2016-07-08,54.9756
2016-07-09,54.9756
2016-07-10,54.9756
2016-07-11,54.9756
2016-07-12,54.9756
2016-07-13,54.9756
2016-07-14,54.9756
2016-07-15,54.9756
2016-07-16,54.9756
2016-07-17,54.9756
2016-07-18,54.9756
2016-07-19,54.9756
2016-07-20,54.9756
2016-07-21,54.9756
2016-07-22,54.9756
2016-07-23,54.9756
2016-07-24,54.9756
2016-07-25,54.9756
2016-07-26,54.9756
2016-07-27,54.9756
2016-07-28,54.9756
2016-07-29,54.9756
2016-07-30,54.9756
2016-07-31,54.9756
2016-08-01,54.9756
2016-08-02,54.9756
2016-08-03,54.9756
2016-08-04,54.9756
2016-08-05,54.9756
2016-08-06,54.9756
2016-08-07,54.9756
2016-08-08,54.9756
2016-08-09,54.9756
2016-08-10,54.9756
2016-08-11,54.9756
2016-08-12,54.9756
2016-08-13,54.9756
2016-08-14,54.9756
2016-08-15,54.9756
2016-08-16,54.9756
2016-08-17,54.9756
2016-08-18,54.9756
2016-08-19,54.9756
2016-08-20,54.9756
2016-08-21,54.9756
2016-08-22,54.9756
2016-08-23,54.9756
2016-08-24,54.9756
2016-08-25,54.9756
2016-08-26,54.9756
2016-08-27,54.9756
2016-08-28,54.9756
2016-08-29,54.9756
2016-08-30,54.9756
2016-08-31,54.9756
2016-09-01,54.9756
2016-09-02,54.9756
2016-09-03,54.9756
2016-09-04,54.9756
2016-09-05,54.9756
2016-09-06,54.9756
2016-09-07,54.9756
2016-09-08,54.9756
2016-09-09,54.9756
2016-09-10,54.9756
2016-09-11,54.9756
2016-09-12,54.9756
2016-09-13,54.9756
2016-09-14,54.9756
2016-09-15,54.9756
2016-09-16,54.9756
2016-09-17,54.9756
2016-09-18,54.9756
2016-09-19,54.9756
2016-09-20,54.9756
2016-09-21,54.9756
2016-09-22,54.9756
2016-09-23,54.9756
2016-09-24,54.9756
2016-09-25,54.9756
2016-09-26,54.9756
2016-09-27,54.9756
2016-09-28,54.9756
2016-09-29,54.9756
2016-09-30,60.1308
2016-10-01,60.1308
2016-10-02,60.1308
2016-10-03,60.1308
2016-10-04,60.1308
2016-10-05,60.1308
2016-10-06,60.1308
2016-10-07,60.1308
2016-10-08,60.1308
2016-10-09,60.1308
2016-10-10,60.1308
2016-10-11,60.1308
2016-10-12,60.1308
2016-10-13,60.1308
2016-10-14,60.1308
2016-10-15,60.1308
2016-10-16,60.1308
2016-10-17,60.1308
2016-10-18,60.1308
2016-10-19,60.1308
2016-10-20,60.1308
2016-10-21,60.1308
2016-10-22,60.1308
2016-10-23,60.1308
2016-10-24,60.1308
2016-10-25,60.1308
2016-10-26,60.1308
2016-10-27,60.1308
2016-10-28,60.1308
2016-10-29,60.1308
2016-10-30,60.1308
2016-10-31,60.1308
2016-11-01,60.1308
2016-11-02,60.1308
2016-11-03,60.1308
2016-11-04,60.1308
2016-11-05,60.1308
2016-11-06,60.1308
2016-11-07,60.1308
2016-11-08,60.1308
2016-11-09,60.1308
2016-11-10,60.1308
2016-11-11,60.1308
2016-11-12,60.1308
2016-11-13,60.1308
2016-11-14,60.1308
2016-11-15,60.1308
2016-11-16,60.1308
2016-11-17,60.1308
2016-11-18,60.1308
2016-11-19,60.1308
2016-11-20,60.1308
2016-11-21,60.1308
2016-11-22,60.1308
2016-11-23,60.1308
2016-11-24,60.1308
2016-11-25,60.1308
2016-11-26,60.1308
2016-11-27,60.1308
2016-11-28,60.1308
2016-11-29,60.1308
2016-11-30,60.1308
2016-12-01,60.1308
2016-12-02,60.1308
2016-12-03,60.1308
2016-12-04,60.1308
2016-12-05,60.1308
2016-12-06,60.1308
2016-12-07,60.1308
2016-12-08,60.1308
2016-12-09,60.1308
2016-12-10,60.1308
2016-12-11,60.1308
2016-12-12,60.1308
2016-12-13,60.1308
2016-12-14,60.1308
2016-12-15,60.1308
2016-12-16,60.1308
2016-12-17,60.1308
2016-12-18,60.1308
2016-12-19,60.1308
2016-12-20,60.1308
2016-12-21,60.1308
2016-12-22,60.1308
2016-12-23,60.1308
2016-12-24,60.1308
2016-12-25,60.1308
2016-12-26,60.1308
2016-12-27,60.1308
2016-12-28,60.1308
2016-12-29,60.1308
2016-12-30,60.1308
2016-12-31,38.5618
2017-01-01,38.5618
2017-01-02,38.5618
2017-01-03,38.5618
2017-01-04,38.5618
2017-01-05,38.5618
2017-01-06,38.5618
2017-01-07,38.5618
2017-01-08,38.5618
2017-01-09,38.5618
2017-01-10,38.5618
2017-01-11,38.5618
2017-01-12,38.5618
2017-01-13,38.5618
2017-01-14,38.5618
2017-01-15,38.5618
2017-01-16,38.5618
2017-01-17,38.5618
2017-01-18,38.5618
2017-01-19,38.5618
2017-01-20,38.5618
2017-01-21,38.5618
2017-01-22,38.5618
2017-01-23,38.5618
2017-01-24,38.5618
2017-01-25,38.5618
2017-01-26,38.5618
2017-01-27,38.5618
2017-01-28,38.5618
2017-01-29,38.5618
2017-01-30,38.5618
2017-01-31,38.5618
2017-02-01,38.5618
2017-02-02,38.5618
2017-02-03,38.5618
2017-02-04,38.5618
2017-02-05,38.5618
2017-02-06,38.5618
2017-02-07,38.5618
2017-02-08,38.5618
2017-02-09,38.5618
2017-02-10,38.5618
2017-02-11,38.5618
2017-02-12,38.5618
2017-02-13,38.5618
2017-02-14,38.5618
2017-02-15,38.5618
2017-02-16,38.5618
2017-02-17,38.5618
2017-02-18,38.5618
2017-02-19,38.5618
2017-02-20,38.5618
2017-02-21,38.5618
2017-02-22,38.5618
2017-02-23,38.5618
2017-02-24,38.5618
2017-02-25,38.5618
2017-02-26,38.5618
2017-02-27,38.5618
2017-02-28,38.5618
2017-03-01,38.5618
2017-03-02,38.5618
2017-03-03,38.5618
2017-03-04,38.5618
2017-03-05,38.5618
2017-03-06,38.5618
2017-03-07,38.5618
2017-03-08,38.5618
2017-03-09,38.5618
2017-03-10,38.5618
2017-03-11,38.5618
2017-03-12,38.5618
2017-03-13,38.5618
2017-03-14,38.5618
2017-03-15,38.5618
2017-03-16,38.5618
2017-03-17,38.5618
2017-03-18,38.5618
2017-03-19,38.5618
2017-03-20,38.5618
2017-03-21,38.5618
2017-03-22,38.5618
2017-03-23,38.5618
2017-03-24,38.5618
2017-03-25,38.5618
2017-03-26,38.5618
2017-03-27,38.5618
2017-03-28,38.5618
2017-03-29,38.5618
2017-03-30,38.5618
2017-03-31,35.6149
2017-04-01,35.6149
2017-04-02,35.6149
2017-04-03,35.6149
2017-04-04,35.6149
2017-04-05,35.6149
2017-04-06,35.6149
2017-04-07,35.6149
2017-04-08,35.6149
2017-04-09,35.6149
2017-04-10,35.6149
2017-04-11,35.6149
2017-04-12,35.6149
2017-04-13,35.6149
2017-04-14,35.6149
2017-04-15,35.6149
2017-04-16,35.6149
2017-04-17,35.6149
2017-04-18,35.6149
2017-04-19,35.6149
2017-04-20,35.6149
2017-04-21,35.6149
2017-04-22,35.6149
2017-04-23,35.6149
2017-04-24,35.6149
2017-04-25,35.6149
2017-04-26,35.6149
2017-04-27,35.6149
2017-04-28,35.6149
2017-04-29,35.6149
2017-04-30,35.6149
2017-05-01,35.6149
2017-05-02,35.6149
2017-05-03,35.6149
2017-05-04,35.6149
2017-05-05,35.6149
2017-05-06,35.6149
2017-05-07,35.6149
2017-05-08,35.6149
2017-05-09,35.6149
2017-05-10,35.6149
2017-05-11,35.6149
2017-05-12,35.6149
2017-05-13,35.6149
2017-05-14,35.6149
2017-05-15,35.6149
2017-05-16,35.6149
2017-05-17,35.6149
2017-05-18,35.6149
2017-05-19,35.6149
2017-05-20,35.6149
2017-05-21,35.6149
2017-05-22,35.6149
2017-05-23,35.6149
2017-05-24,35.6149
2017-05-25,35.6149
2017-05-26,35.6149
2017-05-27,35.6149
2017-05-28,35.6149
2017-05-29,35.6149
2017-05-30,35.6149
2017-05-31,35.6149
2017-06-01,35.6149
2017-06-02,35.6149
2017-06-03,35.6149
2017-06-04,35.6149
2017-06-05,35.6149
2017-06-06,35.6149
2017-06-07,35.6149
2017-06-08,35.6149
2017-06-09,35.6149
2017-06-10,35.6149
2017-06-11,35.6149
2017-06-12,35.6149
2017-06-13,35.6149
2017-06-14,35.6149
2017-06-15,35.6149
2017-06-16,35.6149
2017-06-17,35.6149
2017-06-18,35.6149
2017-06-19,35.6149
2017-06-20,35.6149
2017-06-21,35.6149
2017-06-22,35.6149
2017-06-23,35.6149
2017-06-24,35.6149
2017-06-25,35.6149
2017-06-26,35.6149
2017-06-27,35.6149
2017-06-28,35.6149
2017-06-29,35.6149
2017-06-30,45.7111
2017-07-01,45.7111
2017-07-02,45.7111
2017-07-03,45.7111
2017-07-04,45.7111
2017-07-05,45.7111
2017-07-06,45.7111
2017-07-07,45.7111
2017-07-08,45.7111
2017-07-09,45.7111
2017-07-10,45.7111
2017-07-11,45.7111
2017-07-12,45.7111
2017-07-13,45.7111
2017-07-14,45.7111
2017-07-15,45.7111
2017-07-16,45.7111
2017-07-17,45.7111
2017-07-18,45.7111
2017-07-19,45.7111
2017-07-20,45.7111
2017-07-21,45.7111
2017-07-22,45.7111
2017-07-23,45.7111
2017-07-24,45.7111
2017-07-25,45.7111
2017-07-26,45.7111
2017-07-27,45.7111
2017-07-28,45.7111
2017-07-29,45.7111
2017-07-30,45.7111
2017-07-31,45.7111
2017-08-01,45.7111
2017-08-02,45.7111
2017-08-03,45.7111
2017-08-04,45.7111
2017-08-05,45.7111
2017-08-06,45.7111
2017-08-07,45.7111
2017-08-08,45.7111
2017-08-09,45.7111
2017-08-10,45.7111
2017-08-11,45.7111
2017-08-12,45.7111
2017-08-13,45.7111
2017-08-14,45.7111
2017-08-15,45.7111
2017-08-16,45.7111
2017-08-17,45.7111
2017-08-18,45.7111
2017-08-19,45.7111
2017-08-20,45.7111
2017-08-21,45.7111
2017-08-22,45.7111
2017-08-23,45.7111
2017-08-24,45.7111
2017-08-25,45.7111
2017-08-26,45.7111
2017-08-27,45.7111
2017-08-28,45.7111
2017-08-29,45.7111
2017-08-30,45.7111
2017-08-31,45.7111
2017-09-01,45.7111
2017-09-02,45.7111
2017-09-03,45.7111
2017-09-04,45.7111
2017-09-05,45.7111
2017-09-06,45.7111
2017-09-07,45.7111
2017-09-08,45.7111
2017-09-09,45.7111
2017-09-10,45.7111
2017-09-11,45.7111
2017-09-12,45.7111
2017-09-13,45.7111
2017-09-14,45.7111
2017-09-15,45.7111
2017-09-16,45.7111
2017-09-17,45.7111
2017-09-18,45.7111
2017-09-19,45.7111
2017-09-20,45.7111
2017-09-21,45.7111
2017-09-22,45.7111
2017-09-23,45.7111
2017-09-24,45.7111
2017-09-25,45.7111
2017-09-26,45.7111
2017-09-27,45.7111
2017-09-28,45.7111
2017-09-29,45.7111
2017-09-30,42.2263
2017-10-01,42.2263
2017-10-02,42.2263
2017-10-03,42.2263
2017-10-04,42.2263
2017-10-05,42.2263
2017-10-06,42.2263
2017-10-07,42.2263
2017-10-08,42.2263
2017-10-09,42.2263
2017-10-10,42.2263
2017-10-11,42.2263
2017-10-12,42.2263
2017-10-13,42.2263
2017-10-14,42.2263
2017-10-15,42.2263
2017-10-16,42.2263
2017-10-17,42.2263
2017-10-18,42.2263
2017-10-19,42.2263
2017-10-20,42.2263
2017-10-21,42.2263
2017-10-22,42.2263
2017-10-23,42.2263
2017-10-24,42.2263
2017-10-25,42.2263
2017-10-26,42.2263
2017-10-27,42.2263
2017-10-28,42.2263
2017-10-29,42.2263
2017-10-30,42.2263
2017-10-31,42.2263
2017-11-01,42.2263
2017-11-02,42.2263
2017-11-03,42.2263
2017-11-04,42.2263
2017-11-05,42.2263
2017-11-06,42.2263
2017-11-07,42.2263
2017-11-08,42.2263
2017-11-09,42.2263
2017-11-10,42.2263
2017-11-11,42.2263
2017-11-12,42.2263
2017-11-13,42.2263
2017-11-14,42.2263
2017-11-15,42.2263
2017-11-16,42.2263
2017-11-17,42.2263
2017-11-18,42.2263
2017-11-19,42.2263
2017-11-20,42.2263
2017-11-21,42.2263
2017-11-22,42.2263
2017-11-23,42.2263
2017-11-24,42.2263
2017-11-25,42.2263
2017-11-26,42.2263
2017-11-27,42.2263
2017-11-28,42.2263
2017-11-29,42.2263
2017-11-30,42.2263
2017-12-01,42.2263
2017-12-02,42.2263
2017-12-03,42.2263
2017-12-04,42.2263
2017-12-05,42.2263
2017-12-06,42.2263
2017-12-07,42.2263
2017-12-08,42.2263
2017-12-09,42.2263
2017-12-10,42.2263
2017-12-11,42.2263
2017-12-12,42.2263
2017-12-13,42.2263
2017-12-14,42.2263
2017-12-15,42.2263
2017-12-16,42.2263
2017-12-17,42.2263
2017-12-18,42.2263
2017-12-19,42.2263
2017-12-20,42.2263
2017-12-21,42.2263
2017-12-22,42.2263
2017-12-23,42.2263
2017-12-24,42.2263
2017-12-25,42.2263
2017-12-26,42.2263
2017-12-27,42.2263
2017-12-28,42.2263
2017-12-29,42.2263
2017-12-30,42.2263
2017-12-31,37.1091
2018-01-01,37.1091
2018-01-02,37.1091
2018-01-03,37.1091
2018-01-04,37.1091
2018-01-05,37.1091
2018-01-06,37.1091
2018-01-07,37.1091
2018-01-08,37.1091
2018-01-09,37.1091
2018-01-10,37.1091
2018-01-11,37.1091
2018-01-12,37.1091
2018-01-13,37.1091
2018-01-14,37.1091
2018-01-15,37.1091
2018-01-16,37.1091
2018-01-17,37.1091
2018-01-18,37.1091
2018-01-19,37.1091
2018-01-20,37.1091
2018-01-21,37.1091
2018-01-22,37.1091
2018-01-23,37.1091
2018-01-24,37.1091
2018-01-25,37.1091
2018-01-26,37.1091
2018-01-27,37.1091
2018-01-28,37.1091
2018-01-29,37.1091
2018-01-30,37.1091
2018-01-31,37.1091
2018-02-01,37.1091
2018-02-02,37.1091
2018-02-03,37.1091
2018-02-04,37.1091
2018-02-05,37.1091
2018-02-06,37.1091
2018-02-07,37.1091
2018-02-08,37.1091
2018-02-09,37.1091
2018-02-10,37.1091
2018-02-11,37.1091
2018-02-12,37.1091
2018-02-13,37.1091
2018-02-14,37.1091
2018-02-15,37.1091
2018-02-16,37.1091
2018-02-17,37.1091
2018-02-18,37.1091
2018-02-19,37.1091
2018-02-20,37.1091
2018-02-21,37.1091
2018-02-22,37.1091
2018-02-23,37.1091
2018-02-24,37.1091
2018-02-25,37.1091
2018-02-26,37.1091
2018-02-27,37.1091
2018-02-28,37.1091
2018-03-01,37.1091
2018-03-02,37.1091
2018-03-03,37.1091
2018-03-04,37.1091
2018-03-05,37.1091
2018-03-06,37.1091
2018-03-07,37.1091
2018-03-08,37.1091
2018-03-09,37.1091
2018-03-10,37.1091
2018-03-11,37.1091
2018-03-12,37.1091
2018-03-13,37.1091
2018-03-14,37.1091
2018-03-15,37.1091
2018-03-16,37.1091
2018-03-17,37.1091
2018-03-18,37.1091
2018-03-19,37.1091
2018-03-20,37.1091
2018-03-21,37.1091
2018-03-22,37.1091
2018-03-23,37.1091
2018-03-24,37.1091
2018-03-25,37.1091
2018-03-26,37.1091
2018-03-27,37.1091
2018-03-28,37.1091
2018-03-29,37.1091
2018-03-30,37.1091
2018-03-31,33.2571
2018-04-01,33.2571
2018-04-02,33.2571
2018-04-03,33.2571
2018-04-04,33.2571
2018-04-05,33.2571
2018-04-06,33.2571
2018-04-07,33.2571
2018-04-08,33.2571
2018-04-09,33.2571
2018-04-10,33.2571
2018-04-11,33.2571
2018-04-12,33.2571
2018-04-13,33.2571
2018-04-14,33.2571
2018-04-15,33.2571
2018-04-16,33.2571
2018-04-17,33.2571
2018-04-18,33.2571
2018-04-19,33.2571
2018-04-20,33.2571
2018-04-21,33.2571
2018-04-22,33.2571
2018-04-23,33.2571
2018-04-24,33.2571
2018-04-25,33.2571
2018-04-26,33.2571
2018-04-27,33.2571
2018-04-28,33.2571
2018-04-29,33.2571
2018-04-30,33.2571
2018-05-01,33.2571
2018-05-02,33.2571
2018-05-03,33.2571
2018-05-04,33.2571
2018-05-05,33.2571
2018-05-06,33.2571
2018-05-07,33.2571
2018-05-08,33.2571
2018-05-09,33.2571
2018-05-10,33.2571
2018-05-11,33.2571
2018-05-12,33.2571
2018-05-13,33.2571
2018-05-14,33.2571
2018-05-15,33.2571
2018-05-16,33.2571
2018-05-17,33.2571
2018-05-18,33.2571
2018-05-19,33.2571
2018-05-20,33.2571
2018-05-21,33.2571
2018-05-22,33.2571
2018-05-23,33.2571
2018-05-24,33.2571
2018-05-25,33.2571
2018-05-26,33.2571
2018-05-27,33.2571
2018-05-28,33.2571
2018-05-29,33.2571
2018-05-30,33.2571
2018-05-31,33.2571
2018-06-01,33.2571
2018-06-02,33.2571
2018-06-03,33.2571
2018-06-04,33.2571
2018-06-05,33.2571
2018-06-06,33.2571
2018-06-07,33.2571
2018-06-08,33.2571
2018-06-09,33.2571
2018-06-10,33.2571
2018-06-11,33.2571
2018-06-12,33.2571
2018-06-13,33.2571
2018-06-14,33.2571
2018-06-15,33.2571
2018-06-16,33.2571
2018-06-17,33.2571
2018-06-18,33.2571
2018-06-19,33.2571
2018-06-20,33.2571
2018-06-21,33.2571
2018-06-22,33.2571
2018-06-23,33.2571
2018-06-24,33.2571
2018-06-25,33.2571
2018-06-26,33.2571
2018-06-27,33.2571
2018-06-28,33.2571
2018-06-29,33.2571
2018-06-30,45.9939
2018-07-01,45.9939
2018-07-02,45.9939
2018-07-03,45.9939
2018-07-04,45.9939
2018-07-05,45.9939
2018-07-06,45.9939
2018-07-07,45.9939
2018-07-08,45.9939
2018-07-09,45.9939
2018-07-10,45.9939
2018-07-11,45.9939
2018-07-12,45.9939
2018-07-13,45.9939
2018-07-14,45.9939
2018-07-15,45.9939
2018-07-16,45.9939
2018-07-17,45.9939
2018-07-18,45.9939
2018-07-19,45.9939
2018-07-20,45.9939
2018-07-21,45.9939
2018-07-22,45.9939
2018-07-23,45.9939
2018-07-24,45.9939
2018-07-25,45.9939
2018-07-26,45.9939
2018-07-27,45.9939
2018-07-28,45.9939
2018-07-29,45.9939
2018-07-30,45.9939
2018-07-31,45.9939
2018-08-01,45.9939
2018-08-02,45.9939
2018-08-03,45.9939
2018-08-04,45.9939
2018-08-05,45.9939
2018-08-06,45.9939
2018-08-07,45.9939
2018-08-08,45.9939
2018-08-09,45.9939
2018-08-10,45.9939
2018-08-11,45.9939
2018-08-12,45.9939
2018-08-13,45.9939
2018-08-14,45.9939
2018-08-15,45.9939
2018-08-16,45.9939
2018-08-17,45.9939
2018-08-18,45.9939
2018-08-19,45.9939
2018-08-20,45.9939
2018-08-21,45.9939
2018-08-22,45.9939
2018-08-23,45.9939
2018-08-24,45.9939
2018-08-25,45.9939
2018-08-26,45.9939
2018-08-27,45.9939
2018-08-28,45.9939
2018-08-29,45.9939
2018-08-30,45.9939
2018-08-31,45.9939
2018-09-01,45.9939
2018-09-02,45.9939
2018-09-03,45.9939
2018-09-04,45.9939
2018-09-05,45.9939
2018-09-06,45.9939
2018-09-07,45.9939
2018-09-08,45.9939
2018-09-09,45.9939
2018-09-10,45.9939
2018-09-11,45.9939
2018-09-12,45.9939
2018-09-13,45.9939
2018-09-14,45.9939
2018-09-15,45.9939
2018-09-16,45.9939
2018-09-17,45.9939
2018-09-18,45.9939
2018-09-19,45.9939
2018-09-20,45.9939
2018-09-21,45.9939
2018-09-22,45.9939
2018-09-23,45.9939
2018-09-24,45.9939
2018-09-25,45.9939
2018-09-26,45.9939
2018-09-27,45.9939
2018-09-28,45.9939
2018-09-29,45.9939
2018-09-30,41.767
2018-10-01,41.767
2018-10-02,41.767
2018-10-03,41.767
2018-10-04,41.767
2018-10-05,41.767
2018-10-06,41.767
2018-10-07,41.767
2018-10-08,41.767
2018-10-09,41.767
2018-10-10,41.767
2018-10-11,41.767
2018-10-12,41.767
2018-10-13,41.767
2018-10-14,41.767
2018-10-15,41.767
2018-10-16,41.767
2018-10-17,41.767
2018-10-18,41.767
2018-10-19,41.767
2018-10-20,41.767
2018-10-21,41.767
2018-10-22,41.767
2018-10-23,41.767
2018-10-24,41.767
2018-10-25,41.767
2018-10-26,41.767
2018-10-27,41.767
2018-10-28,41.767
2018-10-29,41.767
2018-10-30,41.767
2018-10-31,41.767
2018-11-01,41.767
2018-11-02,41.767
2018-11-03,41.767
2018-11-04,41.767
2018-11-05,41.767
2018-11-06,41.767
2018-11-07,41.767
2018-11-08,41.767
2018-11-09,41.767
2018-11-10,41.767
2018-11-11,41.767
2018-11-12,41.767
2018-11-13,41.767
2018-11-14,41.767
2018-11-15,41.767
2018-11-16,41.767
2018-11-17,41.767
2018-11-18,41.767
2018-11-19,41.767
2018-11-20,41.767
2018-11-21,41.767
2018-11-22,41.767
2018-11-23,41.767
2018-11-24,41.767
2018-11-25,41.767
2018-11-26,41.767
2018-11-27,41.767
2018-11-28,41.767
2018-11-29,41.767
2018-11-30,41.767
2018-12-01,41.767
2018-12-02,41.767
2018-12-03,41.767
2018-12-04,41.767
2018-12-05,41.767
2018-12-06,41.767
2018-12-07,41.767
2018-12-08,41.767
2018-12-09,41.767
2018-12-10,41.767
2018-12-11,41.767
2018-12-12,41.767
2018-12-13,41.767
2018-12-14,41.767
2018-12-15,41.767
2018-12-16,41.767
2018-12-17,41.767
2018-12-18,41.767
2018-12-19,41.767
2018-12-20,41.767
2018-12-21,41.767
2018-12-22,41.767
2018-12-23,41.767
2018-12-24,41.767
2018-12-25,41.767
2018-12-26,41.767
2018-12-27,41.767
2018-12-28,41.767
2018-12-29,41.767
2018-12-30,41.767
2018-12-31,38.9756
2019-01-01,38.9756
2019-01-02,38.9756
2019-01-03,38.9756
2019-01-04,38.9756
2019-01-05,38.9756
2019-01-06,38.9756
2019-01-07,38.9756
2019-01-08,38.9756
2019-01-09,38.9756
2019-01-10,38.9756
2019-01-11,38.9756
2019-01-12,38.9756
2019-01-13,38.9756
2019-01-14,38.9756
2019-01-15,38.9756
2019-01-16,38.9756
2019-01-17,38.9756
2019-01-18,38.9756
2019-01-19,38.9756
2019-01-20,38.9756
2019-01-21,38.9756
2019-01-22,38.9756
2019-01-23,38.9756
2019-01-24,38.9756
2019-01-25,38.9756
2019-01-26,38.9756
2019-01-27,38.9756
2019-01-28,38.9756
2019-01-29,38.9756
2019-01-30,38.9756
2019-01-31,38.9756
2019-02-01,38.9756
2019-02-02,38.9756
2019-02-03,38.9756
2019-02-04,38.9756
2019-02-05,38.9756
2019-02-06,38.9756
2019-02-07,38.9756
2019-02-08,38.9756
2019-02-09,38.9756
2019-02-10,38.9756
2019-02-11,38.9756
2019-02-12,38.9756
2019-02-13,38.9756
2019-02-14,38.9756
2019-02-15,38.9756
2019-02-16,38.9756
2019-02-17,38.9756
2019-02-18,38.9756
2019-02-19,38.9756
2019-02-20,38.9756
2019-02-21,38.9756
2019-02-22,38.9756
2019-02-23,38.9756
2019-02-24,38.9756
2019-02-25,38.9756
2019-02-26,38.9756
2019-02-27,38.9756
2019-02-28,38.9756
2019-03-01,38.9756
2019-03-02,38.9756
2019-03-03,38.9756
2019-03-04,38.9756
2019-03-05,38.9756
2019-03-06,38.9756
2019-03-07,38.9756
2019-03-08,38.9756
2019-03-09,38.9756
2019-03-10,38.9756
2019-03-11,38.9756
2019-03-12,38.9756
2019-03-13,38.9756
2019-03-14,38.9756
2019-03-15,38.9756
2019-03-16,38.9756
2019-03-17,38.9756
2019-03-18,38.9756
2019-03-19,38.9756
2019-03-20,38.9756
2019-03-21,38.9756
2019-03-22,38.9756
2019-03-23,38.9756
2019-03-24,38.9756
2019-03-25,38.9756
2019-03-26,38.9756
2019-03-27,38.9756
2019-03-28,38.9756
2019-03-29,38.9756
2019-03-30,38.9756
2019-03-31,36.3796
2019-04-01,36.3796
2019-04-02,36.3796
2019-04-03,36.3796
2019-04-04,36.3796
2019-04-05,36.3796
2019-04-06,36.3796
2019-04-07,36.3796
2019-04-08,36.3796
2019-04-09,36.3796
2019-04-10,36.3796
2019-04-11,36.3796
2019-04-12,36.3796
2019-04-13,36.3796
2019-04-14,36.3796
2019-04-15,36.3796
2019-04-16,36.3796
2019-04-17,36.3796
2019-04-18,36.3796
2019-04-19,36.3796
2019-04-20,36.3796
2019-04-21,36.3796
2019-04-22,36.3796
2019-04-23,36.3796
2019-04-24,36.3796
2019-04-25,36.3796
2019-04-26,36.3796
2019-04-27,36.3796
2019-04-28,36.3796
2019-04-29,36.3796
2019-04-30,36.3796
2019-05-01,36.3796
2019-05-02,36.3796
2019-05-03,36.3796
2019-05-04,36.3796
2019-05-05,36.3796
2019-05-06,36.3796
2019-05-07,36.3796
2019-05-08,36.3796
2019-05-09,36.3796
2019-05-10,36.3796
2019-05-11,36.3796
2019-05-12,36.3796
2019-05-13,36.3796
2019-05-14,36.3796
2019-05-15,36.3796
2019-05-16,36.3796
2019-05-17,36.3796
2019-05-18,36.3796
2019-05-19,36.3796
2019-05-20,36.3796
2019-05-21,36.3796
2019-05-22,36.3796
2019-05-23,36.3796
2019-05-24,36.3796
2019-05-25,36.3796
2019-05-26,36.3796
2019-05-27,36.3796
2019-05-28,36.3796
2019-05-29,36.3796
2019-05-30,36.3796
2019-05-31,36.3796
2019-06-01,36.3796
2019-06-02,36.3796
2019-06-03,36.3796
2019-06-04,36.3796
2019-06-05,36.3796
2019-06-06,36.3796
2019-06-07,36.3796
2019-06-08,36.3796
2019-06-09,36.3796
2019-06-10,36.3796
2019-06-11,36.3796
2019-06-12,36.3796
2019-06-13,36.3796
2019-06-14,36.3796
2019-06-15,36.3796
2019-06-16,36.3796
2019-06-17,36.3796
2019-06-18,36.3796
2019-06-19,36.3796
2019-06-20,36.3796
2019-06-21,36.3796
2019-06-22,36.3796
2019-06-23,36.3796
2019-06-24,36.3796
2019-06-25,36.3796
2019-06-26,36.3796
2019-06-27,36.3796
2019-06-28,36.3796
2019-06-29,36.3796
2019-06-30,50.5147
2019-07-01,50.5147
2019-07-02,50.5147
2019-07-03,50.5147
2019-07-04,50.5147
2019-07-05,50.5147
2019-07-06,50.5147
2019-07-07,50.5147
2019-07-08,50.5147
2019-07-09,50.5147
2019-07-10,50.5147
2019-07-11,50.5147
2019-07-12,50.5147
2019-07-13,50.5147
2019-07-14,50.5147
2019-07-15,50.5147
2019-07-16,50.5147
2019-07-17,50.5147
2019-07-18,50.5147
2019-07-19,50.5147
2019-07-20,50.5147
2019-07-21,50.5147
2019-07-22,50.5147
2019-07-23,50.5147
2019-07-24,50.5147
2019-07-25,50.5147
2019-07-26,50.5147
2019-07-27,50.5147
2019-07-28,50.5147
2019-07-29,50.5147
2019-07-30,50.5147
2019-07-31,50.5147
2019-08-01,50.5147
2019-08-02,50.5147
2019-08-03,50.5147
2019-08-04,50.5147
2019-08-05,50.5147
2019-08-06,50.5147
2019-08-07,50.5147
2019-08-08,50.5147
2019-08-09,50.5147
2019-08-10,50.5147
2019-08-11,50.5147
2019-08-12,50.5147
2019-08-13,50.5147
2019-08-14,50.5147
2019-08-15,50.5147
2019-08-16,50.5147
2019-08-17,50.5147
2019-08-18,50.5147
2019-08-19,50.5147
2019-08-20,50.5147
2019-08-21,50.5147
2019-08-22,50.5147
2019-08-23,50.5147
2019-08-24,50.5147
2019-08-25,50.5147
