,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity
2016-10-26,38.909,39.24,38.66,38.95,321863.0
2016-10-27,38.909,39.323,38.909,39.157,320412.0
2016-10-28,39.323,39.571,39.281,39.281,228999.0
2016-10-29,39.323,39.571,39.281,39.281,228999.0
2016-10-30,39.323,39.571,39.281,39.281,228999.0
2016-10-31,39.323,39.488,38.785,38.992,233277.0
2016-11-01,38.909,39.405,37.833,38.246,574634.0
2016-11-02,37.833,37.833,36.839,37.336,769773.0
2016-11-03,37.336,37.915,36.425,36.425,641747.0
2016-11-04,36.342,37.584,36.094,37.087,394825.0
2016-11-05,36.342,37.584,36.094,37.087,394825.0
2016-11-06,36.342,37.584,36.094,37.087,394825.0
2016-11-07,38.826,38.826,37.667,38.412,359272.0
2016-11-08,38.412,38.412,38.081,38.122,346427.0
2016-11-09,37.253,38.164,35.597,37.626,679400.0
2016-11-10,37.874,38.246,35.597,36.011,811152.0
2016-11-11,35.597,36.011,34.19,35.515,1194844.0
2016-11-12,35.597,36.011,34.19,35.515,1194844.0
2016-11-13,35.597,36.011,34.19,35.515,1194844.0
2016-11-14,35.349,35.597,34.024,35.597,765053.0
2016-11-15,35.68,37.087,35.68,37.005,409811.0
2016-11-16,37.253,37.253,36.218,36.715,201003.0
2016-11-17,37.253,37.253,36.674,36.839,202058.0
2016-11-18,36.839,36.922,36.011,36.342,188649.0
2016-11-19,36.839,36.922,36.011,36.342,188649.0
2016-11-20,36.839,36.922,36.011,36.342,188649.0
2016-11-21,36.094,37.584,36.094,37.584,621971.0
2016-11-22,37.501,37.957,37.46,37.584,450732.0
2016-11-23,37.75,37.874,36.839,37.377,267615.0
2016-11-24,37.336,37.543,37.087,37.087,114347.0
2016-11-25,37.253,37.294,36.342,36.674,242594.0
2016-11-26,37.253,37.294,36.342,36.674,242594.0
2016-11-27,37.253,37.294,36.342,36.674,242594.0
2016-11-28,37.253,37.294,36.342,36.674,242594.0
2016-11-29,36.922,36.922,36.177,36.591,404155.0
2016-11-30,36.591,37.253,36.425,36.756,414975.0
2016-12-01,37.129,37.129,35.929,36.135,274679.0
2016-12-02,36.177,36.177,34.107,34.976,679022.0
2016-12-03,36.177,36.177,34.107,34.976,679022.0
2016-12-04,36.177,36.177,34.107,34.976,679022.0
2016-12-05,35.018,35.183,34.687,35.018,337521.0
2016-12-06,35.018,35.349,34.48,34.77,524942.0
2016-12-07,34.356,34.935,33.776,34.107,937722.0
2016-12-08,34.356,34.935,33.776,34.107,937722.0
2016-12-09,34.356,34.935,33.776,34.107,937722.0
2016-12-10,34.356,34.935,33.776,34.107,937722.0
2016-12-11,34.356,34.935,33.776,34.107,937722.0
2016-12-12,33.776,33.942,33.114,33.942,410783.0
2016-12-13,33.9,34.066,33.445,33.9,904663.0
2016-12-14,34.356,34.521,33.942,34.107,597752.0
2016-12-15,34.066,34.107,32.948,33.114,525119.0
2016-12-16,33.942,33.942,32.286,32.7,633378.0
2016-12-17,33.942,33.942,32.286,32.7,633378.0
2016-12-18,33.942,33.942,32.286,32.7,633378.0
2016-12-19,33.114,33.114,31.086,31.458,803600.0
2016-12-20,31.458,31.706,30.879,31.086,813016.0
2016-12-21,31.086,33.031,31.086,33.031,1054763.0
2016-12-22,33.031,33.528,32.369,32.576,545107.0
2016-12-23,32.576,33.114,32.12,32.783,517007.0
2016-12-24,32.576,33.114,32.12,32.783,517007.0
2016-12-25,32.576,33.114,32.12,32.783,517007.0
2016-12-26,32.824,32.865,32.286,32.824,240474.0
2016-12-27,32.948,33.197,32.038,33.114,760797.0
2016-12-28,33.528,34.397,33.362,34.231,534962.0
2016-12-29,34.604,35.556,34.273,35.349,931475.0
2016-12-30,34.604,35.556,34.273,35.349,931475.0
2016-12-31,34.604,35.556,34.273,35.349,931475.0
2017-01-01,34.604,35.556,34.273,35.349,931475.0
2017-01-02,35.432,37.005,35.432,36.922,567666.0
2017-01-03,37.005,37.377,36.591,37.129,916666.0
2017-01-04,37.253,38.081,36.839,37.294,1169859.0
2017-01-05,37.915,37.915,36.839,37.667,968948.0
2017-01-06,37.998,38.909,37.75,38.702,832567.0
2017-01-07,37.998,38.909,37.75,38.702,832567.0
2017-01-08,37.998,38.909,37.75,38.702,832567.0
2017-01-09,38.867,39.199,38.578,39.157,676031.0
2017-01-10,39.199,40.482,38.826,40.399,1689062.0
2017-01-11,40.44,40.73,38.992,39.944,1717622.0
2017-01-12,39.902,40.689,39.737,40.689,1006444.0
2017-01-13,40.689,41.434,39.985,41.061,637242.0
2017-01-14,40.689,41.434,39.985,41.061,637242.0
2017-01-15,40.689,41.434,39.985,41.061,637242.0
2017-01-16,41.144,41.558,40.771,41.434,273504.0
2017-01-17,41.351,41.599,40.896,41.475,693559.0
2017-01-18,41.558,42.096,41.351,41.889,1060017.0
2017-01-19,41.889,42.055,41.061,41.641,840549.0
2017-01-20,41.392,42.8,41.392,42.717,1002467.0
2017-01-21,41.392,42.8,41.392,42.717,1002467.0
2017-01-22,41.392,42.8,41.392,42.717,1002467.0
2017-01-23,42.717,43.752,42.22,43.71,691227.0
2017-01-24,43.834,44.869,43.462,43.669,1278757.0
2017-01-25,43.048,43.669,42.137,42.882,864722.0
2017-01-26,42.882,43.214,41.558,41.641,816223.0
2017-01-27,41.558,42.055,40.564,41.061,652137.0
2017-01-28,41.558,42.055,40.564,41.061,652137.0
2017-01-29,41.558,42.055,40.564,41.061,652137.0
2017-01-30,40.564,41.061,39.944,40.73,642186.0
2017-01-31,40.771,41.268,40.564,40.937,434058.0
2017-02-01,40.978,41.599,40.937,41.185,385004.0
2017-02-02,41.392,41.516,40.937,41.392,305912.0
2017-02-03,41.392,42.179,41.392,41.848,451170.0
2017-02-04,41.392,42.179,41.392,41.848,451170.0
2017-02-05,41.392,42.179,41.392,41.848,451170.0
2017-02-06,41.806,42.303,41.392,42.22,312523.0
2017-02-07,42.386,43.338,42.303,42.8,948953.0
2017-02-08,43.048,44.373,42.882,44.248,1264995.0
2017-02-09,44.248,45.532,44.207,45.449,1164039.0
2017-02-10,45.532,45.821,45.118,45.49,644463.0
2017-02-11,45.532,45.821,45.118,45.49,644463.0
2017-02-12,45.532,45.821,45.118,45.49,644463.0
2017-02-13,45.49,45.945,44.373,44.58,1118562.0
2017-02-14,44.497,44.786,43.876,44.29,571947.0
2017-02-15,44.29,45.366,44.124,45.035,488426.0
2017-02-16,45.449,45.532,43.503,43.959,480040.0
2017-02-17,43.959,44.869,43.545,44.869,755617.0
2017-02-18,43.959,44.869,43.545,44.869,755617.0
2017-02-19,43.959,44.869,43.545,44.869,755617.0
2017-02-20,44.538,45.118,44.29,45.035,245937.0
2017-02-21,44.869,45.532,44.497,44.869,449913.0
2017-02-22,44.869,45.035,44.124,44.828,258237.0
2017-02-23,45.118,45.532,43.048,43.131,302996.0
2017-02-24,43.048,43.048,41.641,41.972,505647.0
2017-02-25,43.048,43.048,41.641,41.972,505647.0
2017-02-26,43.048,43.048,41.641,41.972,505647.0
2017-02-27,43.048,43.048,41.641,41.972,505647.0
2017-02-28,43.048,43.048,41.641,41.972,505647.0
2017-03-01,41.806,42.634,40.978,42.386,446518.0
2017-03-02,42.634,42.634,41.392,41.392,288440.0
2017-03-03,41.392,43.296,40.606,43.296,376776.0
2017-03-04,41.392,43.296,40.606,43.296,376776.0
2017-03-05,41.392,43.296,40.606,43.296,376776.0
2017-03-06,43.876,43.876,42.137,42.262,263590.0
2017-03-07,42.262,42.551,42.096,42.386,425089.0
2017-03-08,42.386,42.882,42.22,42.675,189938.0
2017-03-09,42.717,43.131,42.22,42.262,390037.0
2017-03-10,42.262,43.131,42.262,43.131,392554.0
2017-03-11,42.262,43.131,42.262,43.131,392554.0
2017-03-12,42.262,43.131,42.262,43.131,392554.0
2017-03-13,43.048,44.704,43.048,44.704,396973.0
2017-03-14,43.834,45.035,43.834,44.414,470536.0
2017-03-15,44.704,45.366,43.917,45.118,417432.0
2017-03-16,45.118,45.697,45.118,45.614,385736.0
2017-03-17,45.614,45.821,45.035,45.035,359283.0
2017-03-18,45.614,45.821,45.035,45.035,359283.0
2017-03-19,45.614,45.821,45.035,45.035,359283.0
2017-03-20,45.697,46.566,45.697,46.566,411285.0
2017-03-21,46.608,46.732,46.359,46.442,1015153.0
2017-03-22,46.359,47.601,46.359,47.477,603210.0
2017-03-23,47.643,48.636,47.643,48.388,1133927.0
2017-03-24,47.643,48.636,47.643,48.388,1133927.0
2017-03-25,47.643,48.636,47.643,48.388,1133927.0
2017-03-26,47.643,48.636,47.643,48.388,1133927.0
2017-03-27,49.712,50.416,48.429,49.381,2548052.0
2017-03-28,49.34,49.422,48.429,49.257,449417.0
2017-03-29,49.257,49.257,48.181,49.008,590028.0
2017-03-30,49.091,49.34,48.139,49.174,268491.0
2017-03-31,48.843,49.174,48.181,48.76,367762.0
2017-04-01,48.843,49.174,48.181,48.76,367762.0
2017-04-02,48.843,49.174,48.181,48.76,367762.0
2017-04-03,49.34,50.664,49.34,50.167,612072.0
2017-04-04,50.209,50.954,50.209,50.747,492170.0
2017-04-05,50.788,51.119,50.416,50.913,413558.0
2017-04-06,50.913,51.326,50.499,50.581,232829.0
2017-04-07,50.581,51.119,50.002,50.292,270987.0
2017-04-08,50.581,51.119,50.002,50.292,270987.0
2017-04-09,50.581,51.119,50.002,50.292,270987.0
2017-04-10,50.209,50.333,49.215,49.257,650767.0
2017-04-11,49.257,49.671,49.257,49.381,375932.0
2017-04-12,49.671,49.671,48.719,49.008,347804.0
2017-04-13,49.671,49.671,48.719,49.008,347804.0
2017-04-14,49.671,49.671,48.719,49.008,347804.0
2017-04-15,49.671,49.671,48.719,49.008,347804.0
2017-04-16,49.671,49.671,48.719,49.008,347804.0
2017-04-17,49.133,49.754,49.05,49.298,654108.0
2017-04-18,49.422,49.588,48.843,49.174,611070.0
2017-04-19,49.671,50.25,49.505,49.754,626825.0
2017-04-20,49.836,50.333,49.671,49.836,415029.0
2017-04-21,50.333,50.664,49.464,50.209,555463.0
2017-04-22,50.333,50.664,49.464,50.209,555463.0
2017-04-23,50.333,50.664,49.464,50.209,555463.0
2017-04-24,50.83,51.451,50.374,51.161,692147.0
2017-04-25,51.202,51.202,49.919,50.457,315747.0
2017-04-26,50.747,50.747,50.002,50.002,284813.0
2017-04-27,50.043,50.913,49.836,50.83,278914.0
2017-04-28,50.83,50.83,49.919,50.25,271274.0
2017-04-29,50.83,50.83,49.919,50.25,271274.0
2017-04-30,50.83,50.83,49.919,50.25,271274.0
2017-05-01,50.83,50.83,49.919,50.25,271274.0
2017-05-02,50.581,51.326,50.499,50.995,268028.0
2017-05-03,51.161,52.817,50.913,52.651,599350.0
2017-05-04,53.759,53.759,52.14,52.306,552611.0
2017-05-05,53.136,53.385,52.306,52.887,479458.0
2017-05-06,53.136,53.385,52.306,52.887,479458.0
2017-05-07,53.136,53.385,52.306,52.887,479458.0
2017-05-08,52.887,53.967,52.721,53.967,383701.0
2017-05-09,53.967,54.05,53.468,53.967,286503.0
2017-05-10,53.967,54.797,53.884,54.714,272872.0
2017-05-11,54.797,55.627,54.382,54.548,379419.0
2017-05-12,54.465,54.465,53.551,53.801,557317.0
2017-05-13,54.465,54.465,53.551,53.801,557317.0
2017-05-14,54.465,54.465,53.551,53.801,557317.0
2017-05-15,54.174,55.461,53.884,54.963,640909.0
2017-05-16,55.046,56.665,55.046,56.623,1018122.0
2017-05-17,56.457,57.288,56.042,56.25,616201.0
2017-05-18,55.793,55.793,54.714,55.461,527573.0
2017-05-19,55.627,57.122,55.627,56.789,549328.0
2017-05-20,55.627,57.122,55.627,56.789,549328.0
2017-05-21,55.627,57.122,55.627,56.789,549328.0
2017-05-22,56.831,57.122,55.959,56.997,171185.0
2017-05-23,56.997,57.039,55.586,56.623,270753.0
2017-05-24,56.665,57.454,55.627,56.748,360783.0
2017-05-25,56.665,57.454,55.627,56.748,360783.0
2017-05-26,58.45,59.695,58.45,59.446,871656.0
2017-05-27,58.45,59.695,58.45,59.446,871656.0
2017-05-28,58.45,59.695,58.45,59.446,871656.0
2017-05-29,59.778,60.775,58.948,59.571,447154.0
2017-05-30,59.778,59.778,58.616,59.695,403404.0
2017-05-31,60.152,60.277,59.197,59.737,437411.0
2017-06-01,59.737,60.941,59.737,60.941,596975.0
2017-06-02,60.982,61.605,60.941,61.605,499216.0
2017-06-03,60.982,61.605,60.941,61.605,499216.0
2017-06-04,60.982,61.605,60.941,61.605,499216.0
2017-06-05,62.228,62.892,61.605,62.228,426712.0
2017-06-06,57.371,62.684,57.371,61.148,576406.0
2017-06-07,61.273,61.397,60.526,60.567,345179.0
2017-06-08,60.567,62.062,57.454,58.533,651487.0
2017-06-09,58.533,58.907,56.499,56.582,511344.0
2017-06-10,58.533,58.907,56.499,56.582,511344.0
2017-06-11,58.533,58.907,56.499,56.582,511344.0
2017-06-12,56.042,56.706,55.253,55.627,529415.0
2017-06-13,55.627,56.789,55.212,55.71,398367.0
2017-06-14,56.416,56.416,55.253,55.295,580801.0
2017-06-15,55.627,56.25,55.212,55.669,791239.0
2017-06-16,55.71,56.748,55.71,56.54,706171.0
2017-06-17,55.71,56.748,55.71,56.54,706171.0
2017-06-18,55.71,56.748,55.71,56.54,706171.0
2017-06-19,57.329,58.948,57.205,58.284,765555.0
2017-06-20,57.329,58.948,57.205,58.284,765555.0
2017-06-21,54.382,54.88,53.967,54.506,2994564.0
2017-06-22,54.797,56.042,54.755,55.461,685171.0
2017-06-23,55.461,55.627,54.216,54.797,363214.0
2017-06-24,55.461,55.627,54.216,54.797,363214.0
2017-06-25,55.461,55.627,54.216,54.797,363214.0
2017-06-26,54.838,56.125,54.838,55.586,424260.0
2017-06-27,55.586,56.125,55.212,55.752,702523.0
2017-06-28,55.876,57.537,55.876,57.537,1128567.0
2017-06-29,57.62,58.367,56.457,57.537,477762.0
2017-06-30,58.118,59.073,58.118,58.907,601496.0
2017-07-01,58.118,59.073,58.118,58.907,601496.0
2017-07-02,58.118,59.073,58.118,58.907,601496.0
2017-07-03,58.99,60.982,58.99,59.778,465077.0
2017-07-04,60.609,60.858,60.027,60.484,190477.0
2017-07-05,60.484,60.899,59.612,59.737,499531.0
2017-07-06,60.194,61.356,58.948,59.156,1019076.0
2017-07-07,59.156,59.778,55.046,58.658,341734.0
2017-07-08,59.156,59.778,55.046,58.658,341734.0
2017-07-09,59.156,59.778,55.046,58.658,341734.0
2017-07-10,58.99,59.861,58.948,59.529,614008.0
2017-07-11,59.529,59.695,58.948,59.363,381394.0
2017-07-12,59.322,60.609,58.99,59.944,344525.0
2017-07-13,59.778,59.903,58.159,59.073,435162.0
2017-07-14,59.031,59.031,56.416,56.914,673120.0
2017-07-15,59.031,59.031,56.416,56.914,673120.0
2017-07-16,59.031,59.031,56.416,56.914,673120.0
2017-07-17,56.457,57.122,55.627,56.042,625003.0
2017-07-18,56.042,56.042,53.593,53.634,640997.0
2017-07-19,54.174,55.627,54.174,55.295,620259.0
2017-07-20,56.208,56.208,54.797,55.212,253386.0
2017-07-21,55.253,56.291,55.253,55.918,565145.0
2017-07-22,55.253,56.291,55.253,55.918,565145.0
2017-07-23,55.253,56.291,55.253,55.918,565145.0
2017-07-24,55.918,56.457,53.967,55.378,388113.0
2017-07-25,54.797,55.959,54.797,55.669,286295.0
2017-07-26,55.627,55.793,54.797,55.544,298512.0
2017-07-27,55.461,55.918,55.046,55.212,250577.0
2017-07-28,55.046,56.042,55.046,55.71,277237.0
2017-07-29,55.046,56.042,55.046,55.71,277237.0
2017-07-30,55.046,56.042,55.046,55.71,277237.0
2017-07-31,55.918,55.918,53.136,53.634,458774.0
2017-08-01,53.967,54.797,53.759,54.008,295218.0
2017-08-02,54.216,54.34,53.136,53.801,226674.0
2017-08-03,53.801,54.589,53.718,54.133,313802.0
2017-08-04,53.925,54.755,53.925,54.548,331521.0
2017-08-05,53.925,54.755,53.925,54.548,331521.0
2017-08-06,53.925,54.755,53.925,54.548,331521.0
2017-08-07,54.631,55.212,54.589,54.589,235164.0
2017-08-08,54.589,55.295,54.133,54.548,348999.0
2017-08-09,54.382,54.589,53.468,53.593,470230.0
2017-08-10,53.136,54.714,53.136,54.091,437497.0
2017-08-11,54.755,56.789,54.133,56.084,740802.0
2017-08-12,54.755,56.789,54.133,56.084,740802.0
2017-08-13,54.755,56.789,54.133,56.084,740802.0
2017-08-14,58.408,60.609,58.408,60.609,2019543.0
2017-08-15,59.737,60.775,58.533,59.778,1505344.0
2017-08-16,60.443,60.567,59.695,60.567,446843.0
2017-08-17,60.816,60.816,59.778,59.778,372699.0
2017-08-18,59.073,61.563,59.073,61.273,464107.0
2017-08-19,59.073,61.563,59.073,61.273,464107.0
2017-08-20,59.073,61.563,59.073,61.273,464107.0
2017-08-21,59.073,61.563,59.073,61.273,464107.0
2017-08-22,61.439,61.646,60.692,61.024,875.0
2017-08-23,60.941,64.179,60.941,64.096,679961.0
2017-08-24,63.93,65.051,63.681,64.179,490211.0
2017-08-25,64.843,65.507,62.311,64.511,374789.0
2017-08-26,64.843,65.507,62.311,64.511,374789.0
2017-08-27,64.843,65.507,62.311,64.511,374789.0
2017-08-28,63.93,65.175,63.515,64.511,342653.0
2017-08-29,64.303,64.76,63.93,64.428,272728.0
2017-08-30,64.843,65.59,64.345,65.051,382342.0
2017-08-31,65.175,66.669,65.009,65.756,577602.0
2017-09-01,66.171,66.42,65.756,66.005,244311.0
2017-09-02,66.171,66.42,65.756,66.005,244311.0
2017-09-03,66.171,66.42,65.756,66.005,244311.0
2017-09-04,63.971,65.964,63.971,65.341,65558.0
2017-09-05,65.3,67.458,65.258,66.42,347250.0
2017-09-06,66.337,68.455,66.337,67.998,438998.0
2017-09-07,67.998,68.247,67.251,67.251,317489.0
2017-09-08,66.171,67.666,65.59,66.171,229524.0
2017-09-09,66.171,67.666,65.59,66.171,229524.0
2017-09-10,66.171,67.666,65.59,66.171,229524.0
2017-09-11,66.005,66.503,64.345,64.345,315798.0
2017-09-12,64.345,64.345,63.099,63.764,305026.0
2017-09-13,63.888,65.341,63.639,65.341,616490.0
2017-09-14,65.341,65.59,63.93,64.469,316030.0
2017-09-15,64.345,64.926,64.013,64.926,253282.0
2017-09-16,64.345,64.926,64.013,64.926,253282.0
2017-09-17,64.345,64.926,64.013,64.926,253282.0
2017-09-18,64.843,66.379,64.22,66.005,390091.0
2017-09-19,66.42,68.081,66.42,68.081,599237.0
2017-09-20,68.081,68.579,66.586,67.873,385906.0
2017-09-21,67.375,68.662,67.334,68.579,406234.0
2017-09-22,69.16,71.153,68.662,70.738,564011.0
2017-09-23,69.16,71.153,68.662,70.738,564011.0
2017-09-24,69.16,71.153,68.662,70.738,564011.0
2017-09-25,70.489,71.61,70.157,71.526,885767.0
2017-09-26,71.817,73.312,71.817,73.021,1250032.0
2017-09-27,73.062,73.312,70.572,71.568,814802.0
2017-09-28,71.817,73.893,71.817,73.602,1092339.0
2017-09-29,73.893,74.723,73.312,74.059,1168742.0
2017-09-30,73.893,74.723,73.312,74.059,1168742.0
2017-10-01,73.893,74.723,73.312,74.059,1168742.0
2017-10-02,73.478,74.806,73.478,74.64,1236866.0
2017-10-03,74.349,75.802,74.349,75.429,1481706.0
2017-10-04,75.761,76.259,75.138,76.217,1325876.0
2017-10-05,77.214,78.002,76.799,77.587,1181852.0
2017-10-06,77.214,78.376,77.214,77.629,503532.0
2017-10-07,77.214,78.376,77.214,77.629,503532.0
2017-10-08,77.214,78.376,77.214,77.629,503532.0
2017-10-09,77.131,77.38,75.553,76.217,237898.0
2017-10-10,76.3,77.048,76.3,76.84,457173.0
2017-10-11,77.214,78.044,76.134,76.508,557141.0
2017-10-12,76.55,77.712,76.55,77.629,639225.0
2017-10-13,78.044,78.833,76.467,78.75,384613.0
2017-10-14,78.044,78.833,76.467,78.75,384613.0
2017-10-15,78.044,78.833,76.467,78.75,384613.0
2017-10-16,78.044,78.833,76.467,78.75,384613.0
2017-10-17,78.044,79.04,78.044,78.957,638338.0
2017-10-18,78.791,78.874,76.633,77.006,590381.0
2017-10-19,76.799,78.127,76.55,77.878,536877.0
2017-10-20,77.878,78.459,77.712,78.376,778506.0
2017-10-21,77.878,78.459,77.712,78.376,778506.0
2017-10-22,77.878,78.459,77.712,78.376,778506.0
2017-10-23,79.954,84.271,78.874,82.444,1448186.0
2017-10-24,82.486,83.814,81.656,83.109,575622.0
2017-10-25,83.109,83.109,80.535,82.361,386962.0
2017-10-26,83.026,83.026,81.365,81.988,293515.0
2017-10-27,82.195,83.026,79.954,80.037,261098.0
2017-10-28,82.195,83.026,79.954,80.037,261098.0
2017-10-29,82.195,83.026,79.954,80.037,261098.0
2017-10-30,79.705,80.493,77.214,80.327,238180.0
2017-10-31,79.705,81.78,79.497,80.825,198471.0
2017-11-01,80.825,81.697,79.123,79.331,292501.0
2017-11-02,79.331,81.324,76.425,77.546,544249.0
2017-11-03,76.799,77.463,75.719,77.38,438045.0
2017-11-04,76.799,77.463,75.719,77.38,438045.0
2017-11-05,76.799,77.463,75.719,77.38,438045.0
2017-11-06,76.799,77.463,75.719,77.38,438045.0
2017-11-07,78.874,79.912,77.421,78.418,622425.0
2017-11-08,78.874,79.663,77.38,77.753,364514.0
2017-11-09,77.753,80.95,77.753,79.248,1731211.0
2017-11-10,79.705,80.12,76.383,76.716,318643.0
2017-11-11,79.705,80.12,76.383,76.716,318643.0
2017-11-12,79.705,80.12,76.383,76.716,318643.0
2017-11-13,77.214,78.044,74.723,75.304,264580.0
2017-11-14,75.47,75.553,71.817,72.232,666230.0
2017-11-15,72.274,75.138,69.741,73.851,1137340.0
2017-11-16,76.383,79.871,74.681,79.621,897448.0
2017-11-17,80.12,81.24,77.712,79.248,405191.0
2017-11-18,80.12,81.24,77.712,79.248,405191.0
2017-11-19,80.12,81.24,77.712,79.248,405191.0
2017-11-20,80.12,81.24,77.712,79.248,405191.0
2017-11-21,81.199,83.233,80.95,82.984,858177.0
2017-11-22,82.444,83.441,81.78,81.988,393610.0
2017-11-23,82.901,82.901,81.49,81.863,112827.0
2017-11-24,82.818,82.818,81.407,81.822,166593.0
2017-11-25,82.818,82.818,81.407,81.822,166593.0
2017-11-26,82.818,82.818,81.407,81.822,166593.0
2017-11-27,81.573,84.312,79.538,79.788,410377.0
2017-11-28,79.705,82.237,79.04,80.784,438225.0
2017-11-29,81.365,81.739,80.161,80.908,524318.0
2017-11-30,81.365,82.61,80.825,82.527,526658.0
2017-12-01,82.527,83.69,81.407,83.067,644499.0
2017-12-02,82.527,83.69,81.407,83.067,644499.0
2017-12-03,82.527,83.69,81.407,83.067,644499.0
2017-12-04,83.067,85.226,82.61,84.105,561409.0
2017-12-05,83.856,84.935,83.026,84.478,566601.0
2017-12-06,84.686,86.014,83.856,85.267,683353.0
2017-12-07,85.35,88.547,85.101,88.381,923499.0
2017-12-08,85.35,88.547,85.101,88.381,923499.0
2017-12-09,85.35,88.547,85.101,88.381,923499.0
2017-12-10,85.35,88.547,85.101,88.381,923499.0
2017-12-11,90.913,92.989,90.913,92.532,1172298.0
2017-12-12,92.449,93.279,91.992,92.947,1202295.0
2017-12-13,94.068,94.483,90.913,92.324,1098520.0
2017-12-14,91.328,94.483,90.539,94.275,1594844.0
2017-12-15,94.234,95.064,93.072,93.943,754908.0
2017-12-16,94.234,95.064,93.072,93.943,754908.0
2017-12-17,94.234,95.064,93.072,93.943,754908.0
2017-12-18,93.819,95.811,93.819,94.774,596486.0
2017-12-19,95.479,98.51,95.064,97.68,786650.0
2017-12-20,97.763,99.216,97.264,97.68,503875.0
2017-12-21,97.97,98.385,95.147,96.434,386142.0
2017-12-22,97.97,97.97,96.476,97.264,394559.0
2017-12-23,97.97,97.97,96.476,97.264,394559.0
2017-12-24,97.97,97.97,96.476,97.264,394559.0
2017-12-25,97.97,97.97,96.476,97.264,394559.0
2017-12-26,97.14,99.049,97.14,98.883,514736.0
2017-12-27,99.174,100.751,99.174,100.419,734136.0
2017-12-28,101.291,104.446,101.291,103.284,290876.0
2017-12-29,104.197,104.197,100.544,102.703,326267.0
2017-12-30,104.197,104.197,100.544,102.703,326267.0
2017-12-31,104.197,104.197,100.544,102.703,326267.0
2018-01-01,104.197,104.197,100.544,102.703,326267.0
2018-01-02,103.74,104.197,100.502,103.325,393713.0
2018-01-03,103.325,103.782,101.291,102.578,453943.0
2018-01-04,103.367,107.933,103.118,107.85,636362.0
2018-01-05,108.763,109.137,106.688,107.726,657700.0
2018-01-06,108.763,109.137,106.688,107.726,657700.0
2018-01-07,108.763,109.137,106.688,107.726,657700.0
2018-01-08,107.767,107.767,104.861,106.19,539063.0
2018-01-09,107.601,107.85,104.944,105.276,434950.0
2018-01-10,104.986,106.978,100.876,105.941,383350.0
2018-01-11,105.858,107.435,105.567,107.269,268929.0
2018-01-12,108.348,110.424,107.518,110.424,584711.0
2018-01-13,108.348,110.424,107.518,110.424,584711.0
2018-01-14,108.348,110.424,107.518,110.424,584711.0
2018-01-15,110.881,114.534,110.424,114.285,4374.0
2018-01-16,113.703,113.994,112.126,113.662,9010.0
2018-01-17,113.745,114.285,112.915,113.579,562219.0
2018-01-18,114.534,115.821,112.084,115.156,453363.0
2018-01-19,115.032,115.405,112.126,113.662,428086.0
2018-01-20,115.032,115.405,112.126,113.662,428086.0
2018-01-21,115.032,115.405,112.126,113.662,428086.0
2018-01-22,113.745,114.077,110.632,111.254,200546.0
2018-01-23,112.084,112.915,110.133,111.669,419421.0
2018-01-24,112.084,116.236,111.254,111.711,512947.0
2018-01-25,111.669,111.669,107.601,110.881,450841.0
2018-01-26,111.213,111.42,107.352,108.39,490731.0
2018-01-27,111.213,111.42,107.352,108.39,490731.0
2018-01-28,111.213,111.42,107.352,108.39,490731.0
2018-01-29,108.348,108.348,105.442,106.439,307887.0
2018-01-30,107.103,107.933,104.197,107.56,589884.0
2018-01-31,108.099,111.752,108.099,111.545,581965.0
2018-02-01,112.956,114.326,108.846,111.047,566917.0
2018-02-02,111.047,111.047,102.537,103.201,844409.0
2018-02-03,111.047,111.047,102.537,103.201,844409.0
2018-02-04,111.047,111.047,102.537,103.201,844409.0
2018-02-05,103.782,103.782,97.97,99.963,615979.0
2018-02-06,96.31,108.058,95.147,105.027,1487274.0
2018-02-07,105.027,107.892,101.789,103.408,699941.0
2018-02-08,103.491,105.027,101.167,101.872,853505.0
2018-02-09,101.291,101.457,96.974,98.012,1118725.0
2018-02-10,101.291,101.457,96.974,98.012,1118725.0
2018-02-11,101.291,101.457,96.974,98.012,1118725.0
2018-02-12,101.291,101.457,96.974,98.012,1118725.0
2018-02-13,101.291,101.457,96.974,98.012,1118725.0
2018-02-14,101.291,105.775,100.046,105.691,824749.0
2018-02-15,107.103,110.839,106.273,110.673,674367.0
2018-02-16,110.673,112.583,109.967,111.752,928789.0
2018-02-17,110.673,112.583,109.967,111.752,928789.0
2018-02-18,110.673,112.583,109.967,111.752,928789.0
2018-02-19,111.628,111.628,110.424,110.881,186016.0
2018-02-20,110.424,113.62,109.22,110.092,369579.0
2018-02-21,110.424,111.628,107.933,111.047,237427.0
2018-02-22,109.179,112.084,109.179,111.254,533801.0
2018-02-23,111.669,112.915,108.348,108.556,574586.0
2018-02-24,111.669,112.915,108.348,108.556,574586.0
2018-02-25,111.669,112.915,108.348,108.556,574586.0
2018-02-26,110.424,110.424,105.691,107.144,514933.0
2018-02-27,107.144,108.763,104.28,105.276,388173.0
2018-02-28,105.608,107.933,104.944,107.186,520832.0
2018-03-01,106.771,106.771,100.918,102.703,346472.0
2018-03-02,102.703,102.91,99.631,102.08,680681.0
2018-03-03,102.703,102.91,99.631,102.08,680681.0
2018-03-04,102.703,102.91,99.631,102.08,680681.0
2018-03-05,102.121,103.782,102.121,102.993,334602.0
