,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity
2017-05-29,42.784,45.795,42.784,44.666,416582.0
2017-05-30,43.913,44.456,43.495,44.415,611834.0
2017-05-31,45.0,45.167,44.331,44.582,443472.0
2017-06-01,45.0,45.335,45.0,45.167,287034.0
2017-06-02,45.586,45.962,45.0,45.586,319712.0
2017-06-03,45.586,45.962,45.0,45.586,319712.0
2017-06-04,45.586,45.962,45.0,45.586,319712.0
2017-06-05,46.004,46.004,43.913,44.247,273965.0
2017-06-06,42.658,44.331,42.658,43.495,298247.0
2017-06-07,43.913,44.08,42.658,43.996,384684.0
2017-06-08,43.996,43.996,42.867,43.076,373978.0
2017-06-09,42.909,42.909,41.236,41.32,170938.0
2017-06-10,42.909,42.909,41.236,41.32,170938.0
2017-06-11,42.909,42.909,41.236,41.32,170938.0
2017-06-12,41.403,41.822,40.651,40.943,262455.0
2017-06-13,40.651,41.822,39.814,41.822,155764.0
2017-06-14,42.616,42.616,40.985,41.822,261474.0
2017-06-15,41.78,41.78,40.985,41.236,52945.0
2017-06-16,41.403,42.993,41.403,42.993,141902.0
2017-06-17,41.403,42.993,41.403,42.993,141902.0
2017-06-18,41.403,42.993,41.403,42.993,141902.0
2017-06-19,43.16,45.084,43.16,44.749,286170.0
2017-06-20,43.16,45.084,43.16,44.749,286170.0
2017-06-21,41.822,43.202,41.822,42.742,578305.0
2017-06-22,43.495,44.833,43.495,44.833,235960.0
2017-06-23,45.167,45.669,44.54,45.544,144199.0
2017-06-24,45.167,45.669,44.54,45.544,144199.0
2017-06-25,45.167,45.669,44.54,45.544,144199.0
2017-06-26,45.544,46.004,44.666,45.544,213713.0
2017-06-27,45.544,46.088,44.331,44.958,131618.0
2017-06-28,44.958,45.586,44.331,45.251,83038.0
2017-06-29,45.502,45.586,44.122,45.544,150328.0
2017-06-30,44.331,47.259,44.331,47.175,301247.0
2017-07-01,44.331,47.259,44.331,47.175,301247.0
2017-07-02,44.331,47.259,44.331,47.175,301247.0
2017-07-03,47.049,48.346,46.84,48.179,221830.0
2017-07-04,48.262,50.604,48.262,49.642,197957.0
2017-07-05,49.642,50.855,48.639,48.639,317288.0
2017-07-06,49.015,49.35,46.84,47.3,249644.0
2017-07-07,48.346,48.346,46.255,47.635,205011.0
2017-07-08,48.346,48.346,46.255,47.635,205011.0
2017-07-09,48.346,48.346,46.255,47.635,205011.0
2017-07-10,47.551,48.053,47.342,47.677,201461.0
2017-07-11,47.677,47.844,46.84,47.844,145299.0
2017-07-12,47.802,48.513,46.84,46.84,113537.0
2017-07-13,46.422,46.84,45.502,46.422,174632.0
2017-07-14,46.255,46.84,46.004,46.589,306020.0
2017-07-15,46.255,46.84,46.004,46.589,306020.0
2017-07-16,46.255,46.84,46.004,46.589,306020.0
2017-07-17,46.422,46.422,43.829,43.829,241680.0
2017-07-18,43.787,44.164,42.24,44.038,530740.0
2017-07-19,43.035,44.289,42.909,43.285,248821.0
2017-07-20,43.536,43.913,43.16,43.285,109150.0
2017-07-21,43.327,44.415,43.244,43.369,127629.0
2017-07-22,43.327,44.415,43.244,43.369,127629.0
2017-07-23,43.327,44.415,43.244,43.369,127629.0
2017-07-24,43.327,43.871,42.658,42.993,163059.0
2017-07-25,43.035,43.495,42.24,43.327,226164.0
2017-07-26,43.327,44.749,42.658,44.415,337314.0
2017-07-27,44.749,44.749,43.411,43.913,93768.0
2017-07-28,43.829,44.749,43.829,44.707,163104.0
2017-07-29,43.829,44.749,43.829,44.707,163104.0
2017-07-30,43.829,44.749,43.829,44.707,163104.0
2017-07-31,44.749,45.167,44.08,45.167,90281.0
2017-08-01,45.084,45.167,44.164,44.164,128426.0
2017-08-02,44.373,44.415,43.871,44.247,51010.0
2017-08-03,44.331,45.335,43.745,45.335,202716.0
2017-08-04,45.335,46.422,45.167,46.213,164723.0
2017-08-05,45.335,46.422,45.167,46.213,164723.0
2017-08-06,45.335,46.422,45.167,46.213,164723.0
2017-08-07,47.844,48.43,46.422,47.217,366173.0
2017-08-08,47.426,47.844,45.669,45.753,675775.0
2017-08-09,45.586,45.669,44.331,44.331,528889.0
2017-08-10,44.749,45.167,43.411,44.164,181493.0
2017-08-11,44.164,46.589,44.164,46.004,356434.0
2017-08-12,44.164,46.589,44.164,46.004,356434.0
2017-08-13,44.164,46.589,44.164,46.004,356434.0
2017-08-14,47.844,51.273,47.844,51.19,1031634.0
2017-08-15,51.19,51.859,50.27,51.692,656608.0
2017-08-16,51.65,52.152,51.106,51.775,325680.0
2017-08-17,51.692,51.733,50.604,51.19,241520.0
2017-08-18,50.688,52.444,50.311,52.277,246071.0
2017-08-19,50.688,52.444,50.311,52.277,246071.0
2017-08-20,50.688,52.444,50.311,52.277,246071.0
2017-08-21,50.688,52.444,50.311,52.277,246071.0
2017-08-22,51.859,52.695,51.859,52.528,220892.0
2017-08-23,52.695,53.532,52.528,52.946,263836.0
2017-08-24,52.946,53.114,51.859,52.695,292894.0
2017-08-25,52.695,53.532,52.026,52.528,266518.0
2017-08-26,52.695,53.532,52.026,52.528,266518.0
2017-08-27,52.695,53.532,52.026,52.528,266518.0
2017-08-28,52.695,53.532,52.528,52.779,481432.0
2017-08-29,52.821,52.821,51.943,52.695,115090.0
2017-08-30,52.654,52.863,50.939,51.273,440925.0
2017-08-31,51.273,52.193,51.19,51.273,391164.0
2017-09-01,51.441,52.193,51.022,52.193,231632.0
2017-09-02,51.441,52.193,51.022,52.193,231632.0
2017-09-03,51.441,52.193,51.022,52.193,231632.0
2017-09-04,52.193,53.114,51.65,53.03,107776.0
2017-09-05,53.03,53.741,52.946,53.532,339302.0
2017-09-06,54.243,54.243,52.988,53.532,148683.0
2017-09-07,53.95,53.95,52.277,52.821,92791.0
2017-09-08,51.901,52.277,51.357,51.483,82056.0
2017-09-09,51.901,52.277,51.357,51.483,82056.0
2017-09-10,51.901,52.277,51.357,51.483,82056.0
2017-09-11,52.695,52.695,51.524,51.608,122714.0
2017-09-12,51.859,52.277,49.601,50.186,328176.0
2017-09-13,51.022,51.022,49.35,50.855,156457.0
2017-09-14,50.395,50.395,49.768,49.851,84658.0
2017-09-15,50.019,50.102,49.35,49.851,83611.0
2017-09-16,50.019,50.102,49.35,49.851,83611.0
2017-09-17,50.019,50.102,49.35,49.851,83611.0
2017-09-18,50.019,50.813,49.433,49.851,131710.0
2017-09-19,50.479,53.699,50.479,53.532,416451.0
2017-09-20,54.41,55.957,54.117,54.159,376490.0
2017-09-21,55.288,56.459,54.996,56.167,482218.0
2017-09-22,56.878,57.714,56.167,56.961,243009.0
2017-09-23,56.878,57.714,56.167,56.961,243009.0
2017-09-24,56.878,57.714,56.167,56.961,243009.0
2017-09-25,57.045,58.216,57.045,57.672,396923.0
2017-09-26,58.55,60.14,56.961,57.296,556134.0
2017-09-27,57.045,57.672,56.25,57.212,178568.0
2017-09-28,57.379,58.132,56.459,57.714,127637.0
2017-09-29,58.174,60.223,57.881,59.889,126256.0
2017-09-30,58.174,60.223,57.881,59.889,126256.0
2017-10-01,58.174,60.223,57.881,59.889,126256.0
2017-10-02,60.683,61.101,60.056,60.558,263730.0
2017-10-03,60.558,61.896,60.558,61.603,286363.0
2017-10-04,61.352,61.352,59.387,60.432,222491.0
2017-10-05,60.391,63.569,60.223,63.36,278984.0
2017-10-06,64.322,64.322,62.398,63.234,153067.0
2017-10-07,64.322,64.322,62.398,63.234,153067.0
2017-10-08,64.322,64.322,62.398,63.234,153067.0
2017-10-09,63.067,65.242,62.733,63.527,167720.0
2017-10-10,63.653,64.824,62.649,62.691,183726.0
2017-10-11,62.691,63.402,59.387,61.938,322878.0
2017-10-12,61.896,63.36,61.06,63.109,191930.0
2017-10-13,63.987,63.987,62.733,63.109,175573.0
2017-10-14,63.987,63.987,62.733,63.109,175573.0
2017-10-15,63.987,63.987,62.733,63.109,175573.0
2017-10-16,63.987,63.987,62.733,63.109,175573.0
2017-10-17,63.318,63.569,60.223,61.352,171366.0
2017-10-18,59.387,61.06,58.216,60.516,211432.0
2017-10-19,60.641,62.942,60.223,62.691,284023.0
2017-10-20,62.9,64.405,60.641,61.854,383638.0
2017-10-21,62.9,64.405,60.641,61.854,383638.0
2017-10-22,62.9,64.405,60.641,61.854,383638.0
2017-10-23,63.611,64.405,62.482,63.067,240594.0
2017-10-24,62.983,64.238,61.98,63.653,222574.0
2017-10-25,63.987,63.987,61.729,61.812,247013.0
2017-10-26,62.733,63.151,60.641,61.06,176807.0
2017-10-27,61.06,61.812,60.223,60.683,135798.0
2017-10-28,61.06,61.812,60.223,60.683,135798.0
2017-10-29,61.06,61.812,60.223,60.683,135798.0
2017-10-30,61.018,61.854,60.391,61.687,186964.0
2017-10-31,61.645,63.569,60.641,63.151,127847.0
2017-11-01,63.611,64.322,62.356,63.569,162940.0
2017-11-02,63.987,63.987,60.223,62.273,159481.0
2017-11-03,62.314,63.109,61.478,62.105,103340.0
2017-11-04,62.314,63.109,61.478,62.105,103340.0
2017-11-05,62.314,63.109,61.478,62.105,103340.0
2017-11-06,62.314,63.109,61.478,62.105,103340.0
2017-11-07,62.774,64.113,62.398,62.44,252459.0
2017-11-08,63.569,63.569,61.645,62.105,199427.0
2017-11-09,62.565,63.402,60.307,60.934,165597.0
2017-11-10,61.478,61.478,58.801,60.223,138398.0
2017-11-11,61.478,61.478,58.801,60.223,138398.0
2017-11-12,61.478,61.478,58.801,60.223,138398.0
2017-11-13,60.014,60.892,58.55,59.052,82773.0
2017-11-14,58.969,59.303,55.456,57.17,184839.0
2017-11-15,57.714,60.641,54.745,60.14,578500.0
2017-11-16,61.06,62.983,60.641,62.063,365366.0
2017-11-17,62.022,63.444,59.554,60.641,313563.0
2017-11-18,62.022,63.444,59.554,60.641,313563.0
2017-11-19,62.022,63.444,59.554,60.641,313563.0
2017-11-20,62.022,63.444,59.554,60.641,313563.0
2017-11-21,61.06,61.06,60.014,60.683,84513.0
2017-11-22,60.892,62.523,60.641,61.52,145472.0
2017-11-23,61.478,62.273,60.223,61.269,31790.0
2017-11-24,61.269,62.733,60.223,62.649,83034.0
2017-11-25,61.269,62.733,60.223,62.649,83034.0
2017-11-26,61.269,62.733,60.223,62.649,83034.0
2017-11-27,61.896,63.36,60.641,60.892,116480.0
2017-11-28,61.06,61.06,60.14,60.391,76374.0
2017-11-29,60.641,62.816,59.889,62.691,230655.0
2017-11-30,62.649,62.733,61.06,61.812,75170.0
2017-12-01,61.06,62.314,60.223,61.311,61853.0
2017-12-02,61.06,62.314,60.223,61.311,61853.0
2017-12-03,61.06,62.314,60.223,61.311,61853.0
2017-12-04,61.478,62.063,60.474,60.641,129346.0
2017-12-05,59.889,62.44,59.889,61.52,197054.0
2017-12-06,61.227,62.314,60.641,61.06,196782.0
2017-12-07,59.889,62.733,59.889,62.733,172017.0
2017-12-08,59.889,62.733,59.889,62.733,172017.0
2017-12-09,59.889,62.733,59.889,62.733,172017.0
2017-12-10,59.889,62.733,59.889,62.733,172017.0
2017-12-11,63.151,66.915,63.151,66.789,379703.0
2017-12-12,68.588,68.588,66.915,67.918,128438.0
2017-12-13,68.504,68.504,66.078,66.789,170175.0
2017-12-14,66.915,68.839,65.242,66.998,166491.0
2017-12-15,67.751,68.42,65.242,65.451,120323.0
2017-12-16,67.751,68.42,65.242,65.451,120323.0
2017-12-17,67.751,68.42,65.242,65.451,120323.0
2017-12-18,66.078,66.915,65.284,66.162,172416.0
2017-12-19,66.915,69.299,66.371,68.42,160554.0
2017-12-20,68.588,70.26,67.751,69.884,134289.0
2017-12-21,70.093,72.352,69.424,70.135,130092.0
2017-12-22,70.177,71.933,69.508,71.181,127344.0
2017-12-23,70.177,71.933,69.508,71.181,127344.0
2017-12-24,70.177,71.933,69.508,71.181,127344.0
2017-12-25,70.177,71.933,69.508,71.181,127344.0
2017-12-26,71.264,72.77,69.424,69.717,130180.0
2017-12-27,72.352,72.352,68.588,69.299,117324.0
2017-12-28,69.633,72.352,69.633,70.804,127406.0
2017-12-29,71.85,71.85,68.588,69.466,159209.0
2017-12-30,71.85,71.85,68.588,69.466,159209.0
2017-12-31,71.85,71.85,68.588,69.466,159209.0
2018-01-01,71.85,71.85,68.588,69.466,159209.0
2018-01-02,69.842,72.352,69.508,71.097,149071.0
2018-01-03,71.264,72.77,71.055,71.181,115022.0
2018-01-04,71.181,73.188,71.181,72.059,96040.0
2018-01-05,72.059,72.937,71.097,72.477,139877.0
2018-01-06,72.059,72.937,71.097,72.477,139877.0
2018-01-07,72.059,72.937,71.097,72.477,139877.0
2018-01-08,72.519,72.937,70.26,71.139,458739.0
2018-01-09,71.222,71.515,69.424,69.717,261419.0
2018-01-10,69.717,70.679,67.835,70.219,199548.0
2018-01-11,69.424,71.599,69.34,71.222,125898.0
2018-01-12,71.933,73.606,71.515,72.853,243740.0
2018-01-13,71.933,73.606,71.515,72.853,243740.0
2018-01-14,71.933,73.606,71.515,72.853,243740.0
2018-01-15,73.606,78.625,73.606,77.579,205324.0
2018-01-16,77.537,77.537,74.317,74.861,1256192.0
2018-01-17,75.697,75.906,74.903,75.112,268848.0
2018-01-18,76.534,77.454,75.279,75.488,316191.0
2018-01-19,75.614,76.534,73.188,74.359,183207.0
2018-01-20,75.614,76.534,73.188,74.359,183207.0
2018-01-21,75.614,76.534,73.188,74.359,183207.0
2018-01-22,74.024,76.032,72.352,75.697,183013.0
2018-01-23,75.405,76.952,75.321,76.157,295595.0
2018-01-24,76.534,78.625,76.157,78.123,162328.0
2018-01-25,78.583,78.583,75.697,77.747,225088.0
2018-01-26,77.747,77.997,76.283,77.454,161009.0
2018-01-27,77.747,77.997,76.283,77.454,161009.0
2018-01-28,77.747,77.997,76.283,77.454,161009.0
2018-01-29,78.207,78.457,75.279,77.997,308077.0
2018-01-30,78.081,78.081,74.066,74.234,545913.0
2018-01-31,74.443,77.663,74.024,75.321,858279.0
2018-02-01,76.115,77.119,73.606,73.732,274754.0
2018-02-02,73.606,73.732,69.424,69.884,267270.0
2018-02-03,73.606,73.732,69.424,69.884,267270.0
2018-02-04,73.606,73.732,69.424,69.884,267270.0
2018-02-05,70.219,70.595,66.496,67.584,327527.0
2018-02-06,64.405,72.352,63.778,72.017,858513.0
2018-02-07,72.77,75.195,70.679,72.142,267466.0
2018-02-08,72.561,74.359,68.588,69.424,511324.0
2018-02-09,67.96,71.306,65.869,68.211,395537.0
2018-02-10,67.96,71.306,65.869,68.211,395537.0
2018-02-11,67.96,71.306,65.869,68.211,395537.0
2018-02-12,67.96,71.306,65.869,68.211,395537.0
2018-02-13,67.96,71.306,65.869,68.211,395537.0
2018-02-14,68.211,73.439,66.915,72.226,290225.0
2018-02-15,73.188,73.188,70.679,71.515,333066.0
2018-02-16,71.724,74.443,71.599,73.146,454827.0
2018-02-17,71.724,74.443,71.599,73.146,454827.0
2018-02-18,71.724,74.443,71.599,73.146,454827.0
2018-02-19,73.272,75.028,73.23,73.732,141340.0
2018-02-20,73.773,74.108,72.017,73.23,203625.0
2018-02-21,73.188,73.188,68.755,71.557,235503.0
2018-02-22,71.933,72.686,70.26,71.264,95537.0
2018-02-23,71.264,72.142,69.884,69.968,116458.0
2018-02-24,71.264,72.142,69.884,69.968,116458.0
2018-02-25,71.264,72.142,69.884,69.968,116458.0
2018-02-26,71.933,71.933,69.424,70.511,198016.0
2018-02-27,70.428,70.428,68.588,69.131,184069.0
2018-02-28,71.933,71.933,68.169,69.842,577581.0
2018-03-01,70.26,70.26,66.915,68.169,372083.0
2018-03-02,67.751,67.751,65.242,66.58,302917.0
2018-03-03,67.751,67.751,65.242,66.58,302917.0
2018-03-04,67.751,67.751,65.242,66.58,302917.0
2018-03-05,66.915,67.751,66.329,66.915,426948.0
2018-03-06,67.333,69.633,67.333,68.88,69766.0
2018-03-07,68.588,69.759,67.124,69.591,136131.0
2018-03-08,70.26,73.606,70.26,71.264,190993.0
2018-03-09,71.515,73.606,71.515,72.937,346307.0
2018-03-10,71.515,73.606,71.515,72.937,346307.0
2018-03-11,71.515,73.606,71.515,72.937,346307.0
2018-03-12,72.77,73.899,72.226,73.439,75389.0
2018-03-13,73.146,73.146,71.181,71.808,204667.0
2018-03-14,71.933,73.104,71.306,71.975,53172.0
2018-03-15,72.017,73.606,70.846,71.431,76282.0
2018-03-16,71.933,72.686,71.515,71.933,133765.0
2018-03-17,71.933,72.686,71.515,71.933,133765.0
2018-03-18,71.933,72.686,71.515,71.933,133765.0
2018-03-19,71.933,72.017,68.588,70.135,153010.0
2018-03-20,70.177,70.971,68.588,69.006,144586.0
2018-03-21,69.006,71.055,69.006,69.299,154744.0
2018-03-22,69.006,69.006,65.409,66.329,200640.0
2018-03-23,66.078,66.915,64.489,65.242,236983.0
2018-03-24,66.078,66.915,64.489,65.242,236983.0
2018-03-25,66.078,66.915,64.489,65.242,236983.0
2018-03-26,66.915,68.588,65.576,67.124,206578.0
2018-03-27,67.751,68.964,66.998,68.588,427536.0
2018-03-28,69.006,70.26,68.211,68.378,535858.0
2018-03-29,69.006,70.26,68.211,68.378,535858.0
2018-03-30,69.006,70.26,68.211,68.378,535858.0
2018-03-31,69.006,70.26,68.211,68.378,535858.0
2018-04-01,69.006,70.26,68.211,68.378,535858.0
2018-04-02,69.006,70.26,68.211,68.378,535858.0
2018-04-03,68.588,71.557,68.337,71.515,273759.0
2018-04-04,70.679,72.77,69.257,72.059,262040.0
2018-04-05,72.602,72.602,71.139,71.557,190205.0
2018-04-06,72.686,72.686,68.713,70.762,189168.0
2018-04-07,72.686,72.686,68.713,70.762,189168.0
2018-04-08,72.686,72.686,68.713,70.762,189168.0
2018-04-09,70.804,71.515,68.588,69.299,75290.0
2018-04-10,69.424,70.679,69.34,70.428,116433.0
2018-04-11,70.595,71.891,68.755,71.515,170696.0
2018-04-12,71.557,71.557,69.675,70.135,84805.0
2018-04-13,70.26,70.26,68.588,68.755,91749.0
2018-04-14,70.26,70.26,68.588,68.755,91749.0
2018-04-15,70.26,70.26,68.588,68.755,91749.0
2018-04-16,68.42,69.006,67.417,68.42,92034.0
2018-04-17,68.002,70.01,68.002,69.466,103661.0
2018-04-18,69.466,70.679,68.671,68.964,117291.0
2018-04-19,68.002,68.044,66.287,67.626,217938.0
2018-04-20,67.626,67.626,65.242,65.618,177570.0
2018-04-21,67.626,67.626,65.242,65.618,177570.0
2018-04-22,67.626,67.626,65.242,65.618,177570.0
2018-04-23,66.078,66.789,64.405,64.949,76851.0
2018-04-24,65.116,66.078,63.987,64.405,126561.0
2018-04-25,63.736,64.991,61.896,64.322,182545.0
2018-04-26,64.28,64.405,61.562,63.485,214656.0
2018-04-27,63.694,66.078,63.569,65.284,480969.0
2018-04-28,63.694,66.078,63.569,65.284,480969.0
2018-04-29,63.694,66.078,63.569,65.284,480969.0
2018-04-30,63.694,66.078,63.569,65.284,480969.0
2018-05-01,63.694,66.078,63.569,65.284,480969.0
2018-05-02,66.078,66.078,64.405,65.284,176813.0
2018-05-03,64.405,68.588,64.405,66.915,349884.0
2018-05-04,65.66,67.751,60.851,62.482,293446.0
2018-05-05,65.66,67.751,60.851,62.482,293446.0
2018-05-06,65.66,67.751,60.851,62.482,293446.0
2018-05-07,62.314,62.942,60.307,61.06,244020.0
2018-05-08,60.056,63.151,56.041,59.429,762161.0
2018-05-09,60.223,64.489,60.223,61.562,418249.0
2018-05-10,64.489,69.842,64.489,69.048,365907.0
2018-05-11,70.26,70.679,66.078,69.382,318571.0
2018-05-12,70.26,70.679,66.078,69.382,318571.0
2018-05-13,70.26,70.679,66.078,69.382,318571.0
2018-05-14,68.337,71.306,65.702,71.139,397191.0
2018-05-15,71.097,75.279,68.629,69.675,338131.0
2018-05-16,71.933,73.983,70.26,73.648,320614.0
2018-05-17,74.024,74.024,72.77,73.564,311493.0
2018-05-18,73.564,74.024,72.77,73.732,325418.0
2018-05-19,73.564,74.024,72.77,73.732,325418.0
2018-05-20,73.564,74.024,72.77,73.732,325418.0
2018-05-21,73.564,73.564,70.679,72.812,84784.0
2018-05-22,72.602,73.397,71.515,72.059,196778.0
2018-05-23,71.097,73.606,69.006,71.724,182641.0
2018-05-24,71.724,73.188,71.431,72.561,135863.0
2018-05-25,71.724,73.188,71.431,72.561,135863.0
2018-05-26,71.724,73.188,71.431,72.561,135863.0
2018-05-27,71.724,73.188,71.431,72.561,135863.0
2018-05-28,71.431,72.77,69.006,72.017,63538.0
2018-05-29,72.101,72.101,66.915,70.177,160164.0
2018-05-30,69.424,71.933,69.006,69.968,223583.0
2018-05-31,70.177,71.306,68.922,70.511,194618.0
2018-06-01,71.933,72.352,68.588,71.431,127786.0
2018-06-02,71.933,72.352,68.588,71.431,127786.0
2018-06-03,71.933,72.352,68.588,71.431,127786.0
2018-06-04,71.431,72.184,69.842,70.302,73172.0
2018-06-05,70.26,74.861,70.26,74.108,308082.0
2018-06-06,74.359,75.112,71.933,73.313,756765.0
2018-06-07,73.606,74.192,70.762,71.139,175822.0
2018-06-08,74.443,74.861,71.933,74.652,222016.0
2018-06-09,74.443,74.861,71.933,74.652,222016.0
2018-06-10,74.443,74.861,71.933,74.652,222016.0
2018-06-11,74.401,75.028,73.523,74.359,71439.0
2018-06-12,74.443,74.443,70.846,71.766,65459.0
2018-06-13,73.23,73.272,69.842,71.599,88456.0
2018-06-14,71.599,74.024,71.097,72.059,236191.0
2018-06-15,72.184,72.184,69.842,70.679,120952.0
2018-06-16,72.184,72.184,69.842,70.679,120952.0
2018-06-17,72.184,72.184,69.842,70.679,120952.0
2018-06-18,68.964,68.964,64.656,65.242,231482.0
2018-06-19,64.322,71.097,62.774,70.888,262225.0
2018-06-20,64.322,71.097,62.774,70.888,262225.0
2018-06-21,76.115,78.918,73.606,73.69,864336.0
2018-06-22,75.279,75.279,71.097,72.059,190497.0
2018-06-23,75.279,75.279,71.097,72.059,190497.0
2018-06-24,75.279,75.279,71.097,72.059,190497.0
2018-06-25,70.219,71.097,68.211,69.8,78903.0
2018-06-26,70.26,73.481,66.915,67.375,44363.0
2018-06-27,67.333,67.333,59.387,60.809,535253.0
2018-06-28,61.06,62.733,59.805,61.896,253211.0
2018-06-29,63.569,63.945,56.878,57.839,616211.0
2018-06-30,63.569,63.945,56.878,57.839,616211.0
2018-07-01,63.569,63.945,56.878,57.839,616211.0
2018-07-02,58.425,58.425,55.205,57.63,622206.0
2018-07-03,57.798,62.733,57.798,61.687,168514.0
2018-07-04,63.318,63.318,60.014,61.687,70379.0
2018-07-05,62.607,67.751,61.729,66.622,461558.0
2018-07-06,65.66,68.462,64.405,65.2,271647.0
2018-07-07,65.66,68.462,64.405,65.2,271647.0
2018-07-08,65.66,68.462,64.405,65.2,271647.0
2018-07-09,65.66,68.462,64.405,65.2,271647.0
2018-07-10,67.918,70.177,63.987,64.113,68427.0
2018-07-11,64.405,67.918,63.234,66.455,98241.0
2018-07-12,67.458,67.458,65.242,65.827,144782.0
2018-07-13,66.217,66.896,64.519,64.859,98679.0
2018-07-14,66.217,66.896,64.519,64.859,98679.0
2018-07-15,66.217,66.896,64.519,64.859,98679.0
2018-07-16,65.241,65.368,63.246,63.288,120381.0
2018-07-17,63.416,64.859,63.246,64.137,139980.0
2018-07-18,61.675,66.175,61.675,65.92,59416.0
2018-07-19,65.538,66.387,64.944,64.944,74609.0
2018-07-20,64.562,67.915,64.562,67.321,191230.0
2018-07-21,64.562,67.915,64.562,67.321,191230.0
2018-07-22,64.562,67.915,64.562,67.321,191230.0
2018-07-23,69.613,69.613,66.26,67.873,122537.0
2018-07-24,68.255,69.061,67.915,68.679,49860.0
2018-07-25,69.188,74.409,69.019,74.027,272335.0
2018-07-26,73.815,77.593,72.584,76.701,455988.0
2018-07-27,76.617,78.739,76.107,77.083,230492.0
2018-07-28,76.617,78.739,76.107,77.083,230492.0
2018-07-29,76.617,78.739,76.107,77.083,230492.0
2018-07-30,77.253,77.465,75.555,76.956,272647.0
2018-07-31,76.659,78.527,75.555,77.211,715104.0
2018-08-01,77.89,77.89,76.404,76.956,311931.0
2018-08-02,77.253,77.975,74.282,74.791,118554.0
2018-08-03,75.98,77.593,74.961,75.47,67760.0
2018-08-04,75.98,77.593,74.961,75.47,67760.0
2018-08-05,75.98,77.593,74.961,75.47,67760.0
2018-08-06,74.706,76.786,74.706,75.555,81422.0
2018-08-07,75.088,75.555,73.051,73.858,89958.0
2018-08-08,74.749,74.834,67.957,71.098,120688.0
2018-08-09,71.311,72.796,71.098,71.311,131793.0
2018-08-10,70.971,76.362,68.849,73.688,186913.0
2018-08-11,70.971,76.362,68.849,73.688,186913.0
2018-08-12,70.971,76.362,68.849,73.688,186913.0
2018-08-13,72.16,72.966,68.0,70.504,148348.0
2018-08-14,72.117,73.858,69.146,70.589,509856.0
2018-08-15,69.952,72.584,68.764,72.287,359886.0
2018-08-16,72.966,73.391,69.995,72.032,143473.0
2018-08-17,73.462,74.759,69.224,70.565,130516.0
2018-08-18,73.462,74.759,69.224,70.565,130516.0
2018-08-19,73.462,74.759,69.224,70.565,130516.0
2018-08-20,73.462,74.759,69.224,70.565,130516.0
2018-08-21,70.911,72.208,68.36,68.489,635496.0
2018-08-22,68.878,71.775,68.835,71.516,132768.0
2018-08-23,70.911,72.554,69.613,70.392,272237.0
2018-08-24,70.911,70.911,67.452,68.403,551298.0
2018-08-25,70.911,70.911,67.452,68.403,551298.0
2018-08-26,70.911,70.911,67.452,68.403,551298.0
2018-08-27,69.008,75.148,69.008,73.635,508048.0
2018-08-28,73.635,75.58,71.775,72.64,323185.0
2018-08-29,72.64,75.84,71.084,75.364,281023.0
2018-08-30,74.802,77.829,73.505,76.099,826006.0
2018-08-31,77.829,85.179,77.785,85.093,376561.0
2018-09-01,77.829,85.179,77.785,85.093,376561.0
2018-09-02,77.829,85.179,77.785,85.093,376561.0
2018-09-03,84.747,84.747,81.288,82.542,180396.0
2018-09-04,82.066,83.579,79.126,82.152,221074.0
2018-09-05,83.017,88.984,83.017,88.638,194198.0
2018-09-06,90.973,97.459,90.887,95.945,262882.0
2018-09-07,95.989,98.54,94.259,97.761,477012.0
2018-09-08,95.989,98.54,94.259,97.761,477012.0
2018-09-09,95.989,98.54,94.259,97.761,477012.0
2018-09-10,98.583,99.707,93.611,94.951,83991.0
2018-09-11,92.53,94.216,90.8,92.011,159875.0
2018-09-12,92.616,95.989,92.616,95.21,196300.0
2018-09-13,96.897,102.042,96.897,100.269,194765.0
2018-09-14,100.313,103.772,97.718,101.307,183135.0
2018-09-15,100.313,103.772,97.718,101.307,183135.0
2018-09-16,100.313,103.772,97.718,101.307,183135.0
2018-09-17,101.177,110.69,101.177,109.825,349717.0
2018-09-18,114.224,114.927,110.929,113.917,416840.0
2018-09-19,115.937,116.64,112.027,113.258,681448.0
2018-09-20,113.565,119.057,113.345,114.312,450421.0
2018-09-21,114.356,115.981,108.513,111.368,435742.0
2018-09-22,114.356,115.981,108.513,111.368,435742.0
2018-09-23,114.356,115.981,108.513,111.368,435742.0
2018-09-24,110.929,111.368,100.254,106.316,359958.0
2018-09-25,101.923,114.224,101.923,108.074,534951.0
2018-09-26,111.017,112.027,108.952,110.622,355795.0
2018-09-27,111.588,115.981,105.438,107.327,337317.0
2018-09-28,107.634,107.898,102.362,105.482,361645.0
2018-09-29,107.634,107.898,102.362,105.482,361645.0
2018-09-30,107.634,107.898,102.362,105.482,361645.0
2018-10-01,105.438,107.59,101.044,102.45,264550.0
2018-10-02,105.218,105.218,97.53,98.101,275097.0
2018-10-03,99.287,102.67,96.651,97.09,180645.0
2018-10-04,98.013,100.561,91.379,92.39,569826.0
2018-10-05,92.39,95.597,87.909,92.741,381421.0
2018-10-06,92.39,95.597,87.909,92.741,381421.0
2018-10-07,92.39,95.597,87.909,92.741,381421.0
